SA4_NAME16	DwellingStructure	DwellingSubtype	NumberBedrooms.min	occupied_private_dwellings
Perth - North East	Flat/apartment	Attached to a house	4	15
Perth - North East	Flat/apartment	Attached to a house	5	3
Perth - North East	Flat/apartment	Attached to a house	6	4
Perth - North East	Separate house			922
Perth - North East	Separate house		0	90
Perth - North East	Separate house		1	541
Perth - North East	Separate house		2	4553
Perth - North East	Separate house		3	33022
Perth - North East	Separate house		4	39307
Perth - North East	Separate house		5	5125
Perth - North East	Separate house		6	968
Perth - North West				28
Perth - North West			0	4
Perth - North West			1	16
Perth - North West			2	21
Perth - North West			3	47
Perth - North West			4	12
Perth - North West		1 storey		503
Perth - North West		1 storey	0	24
Perth - North West		1 storey	1	1642
Perth - North West		1 storey	2	9023
Perth - North West		1 storey	3	17037
Perth - North West		1 storey	4	1170
Perth - North West		1 storey	5	92
Perth - North West		1 storey	6	26
Perth - North West		2 storeys or more		91
Perth - North West		2 storeys or more	0	14
Perth - North West		2 storeys or more	1	419
Perth - North West		2 storeys or more	2	1875
Perth - North West		2 storeys or more	3	4079
Perth - North West		2 storeys or more	4	1149
Perth - North West		2 storeys or more	5	99
Perth - North West		2 storeys or more	6	18
Perth - North West	(Other)			26
Perth - North West	(Other)		0	29
Perth - North West	(Other)		1	124
Perth - North West	(Other)		2	119
Perth - North West	(Other)		3	34
Perth - North West	(Other)		4	21
Perth - North West	Flat/apartment	1 or 2 storey block		110
Perth - North West	Flat/apartment	1 or 2 storey block	0	52
Perth - North West	Flat/apartment	1 or 2 storey block	1	984
Perth - North West	Flat/apartment	1 or 2 storey block	2	2980
Perth - North West	Flat/apartment	1 or 2 storey block	3	583
Perth - North West	Flat/apartment	1 or 2 storey block	4	20
Perth - North West	Flat/apartment	1 or 2 storey block	6	4
Perth - North West	Flat/apartment	3 storey block		29
Perth - North West	Flat/apartment	3 storey block	0	4
Perth - North West	Flat/apartment	3 storey block	1	308
Perth - North West	Flat/apartment	3 storey block	2	842
Perth - North West	Flat/apartment	3 storey block	3	199
Perth - North West	Flat/apartment	3 storey block	4	12
Perth - North West	Flat/apartment	4-8 storey block		26
Perth - North West	Flat/apartment	4-8 storey block	0	4
Perth - North West	Flat/apartment	4-8 storey block	1	279
Perth - North West	Flat/apartment	4-8 storey block	2	696
Perth - North West	Flat/apartment	4-8 storey block	3	282
Perth - North West	Flat/apartment	9 or more storey block	1	30
Perth - North West	Flat/apartment	9 or more storey block	2	42
Perth - North West	Flat/apartment	9 or more storey block	3	78
Perth - North West	Flat/apartment	9 or more storey block	4	6
Perth - North West	Flat/apartment	Attached to a house		9
Perth - North West	Flat/apartment	Attached to a house	1	54
Perth - North West	Flat/apartment	Attached to a house	2	67
Perth - North West	Flat/apartment	Attached to a house	3	21
Perth - North West	Flat/apartment	Attached to a house	4	25
Perth - North West	Flat/apartment	Attached to a house	5	10
Perth - North West	Flat/apartment	Attached to a house	6	8
Perth - North West	Separate house			1580
Perth - North West	Separate house		0	84
Perth - North West	Separate house		1	646
Perth - North West	Separate house		2	5298
Perth - North West	Separate house		3	58118
Perth - North West	Separate house		4	86098
Perth - North West	Separate house		5	12254
Perth - North West	Separate house		6	1800
Perth - South East				34
Perth - South East			0	5
Perth - South East			1	34
Perth - South East			2	55
Perth - South East			3	53
Perth - South East			4	48
Perth - South East			5	12
Perth - South East			6	3
Perth - South East		1 storey		353
Perth - South East		1 storey	0	50
Perth - South East		1 storey	1	1472
Perth - South East		1 storey	2	5647
Perth - South East		1 storey	3	10099
Perth - South East		1 storey	4	1092
Perth - South East		1 storey	5	98
Perth - South East		1 storey	6	72
Perth - South East		2 storeys or more		114
Perth - South East		2 storeys or more	0	24
Perth - South East		2 storeys or more	1	585
Perth - South East		2 storeys or more	2	2238
Perth - South East		2 storeys or more	3	3747
Perth - South East		2 storeys or more	4	717
Perth - South East		2 storeys or more	5	91
Perth - South East		2 storeys or more	6	64
Perth - South East	(Other)			41
Perth - South East	(Other)		0	57
Perth - South East	(Other)		1	207
Perth - South East	(Other)		2	266
Perth - South East	(Other)		3	114
Perth - South East	(Other)		4	44
Perth - South East	(Other)		5	16
Perth - South East	(Other)		6	6
Perth - South East	Flat/apartment		0	6
Perth - South East	Flat/apartment	1 or 2 storey block		82
Perth - South East	Flat/apartment	1 or 2 storey block	0	12
Perth - South East	Flat/apartment	1 or 2 storey block	1	815
Perth - South East	Flat/apartment	1 or 2 storey block	2	1765
Perth - South East	Flat/apartment	1 or 2 storey block	3	1130
Perth - South East	Flat/apartment	1 or 2 storey block	4	146
Perth - South East	Flat/apartment	1 or 2 storey block	5	16
Perth - South East	Flat/apartment	1 or 2 storey block	6	11
Perth - South East	Flat/apartment	3 storey block		30
Perth - South East	Flat/apartment	3 storey block	0	14
Perth - South East	Flat/apartment	3 storey block	1	644
Perth - South East	Flat/apartment	3 storey block	2	1467
Perth - South East	Flat/apartment	3 storey block	3	276
Perth - South East	Flat/apartment	4-8 storey block		24
Perth - South East	Flat/apartment	4-8 storey block	0	12
Perth - South East	Flat/apartment	4-8 storey block	1	835
Perth - South East	Flat/apartment	4-8 storey block	2	1067
Perth - South East	Flat/apartment	4-8 storey block	3	366
Perth - South East	Flat/apartment	4-8 storey block	4	14
Perth - South East	Flat/apartment	4-8 storey block	6	3
Perth - South East	Flat/apartment	9 or more storey block		7
Perth - South East	Flat/apartment	9 or more storey block	1	426
Perth - South East	Flat/apartment	9 or more storey block	2	1132
Perth - South East	Flat/apartment	9 or more storey block	3	410
Perth - South East	Flat/apartment	9 or more storey block	4	26
Perth - South East	Flat/apartment	9 or more storey block	5	3
Perth - South East	Flat/apartment	9 or more storey block	6	3
Perth - South East	Flat/apartment	Attached to a house		6
Perth - South East	Flat/apartment	Attached to a house	1	58
Perth - South East	Flat/apartment	Attached to a house	2	70
Perth - South East	Flat/apartment	Attached to a house	3	35
Perth - South East	Flat/apartment	Attached to a house	4	21
Perth - South East	Flat/apartment	Attached to a house	5	11
Perth - South East	Flat/apartment	Attached to a house	6	10
Perth - South East	Separate house			1734
Perth - South East	Separate house		0	119
Perth - South East	Separate house		1	992
Perth - South East	Separate house		2	7225
Perth - South East	Separate house		3	58477
Perth - South East	Separate house		4	71077
Perth - South East	Separate house		5	10029
Perth - South East	Separate house		6	2002
Perth - South West				30
Perth - South West			0	5
Perth - South West			1	23
Perth - South West			2	37
Perth - South West			3	40
Perth - South West			4	49
Perth - South West			5	7
Perth - South West			6	3
Perth - South West		1 storey		243
Perth - South West		1 storey	0	17
Perth - South West		1 storey	1	1023
Perth - South West		1 storey	2	5556
Perth - South West		1 storey	3	6535
Perth - South West		1 storey	4	804
Perth - South West		1 storey	5	82
Perth - South West		1 storey	6	19
Perth - South West		2 storeys or more		59
Perth - South West		2 storeys or more	0	16
Perth - South West		2 storeys or more	1	377
Perth - South West		2 storeys or more	2	1355
Perth - South West		2 storeys or more	3	2278
Perth - South West		2 storeys or more	4	552
Perth - South West		2 storeys or more	5	72
Perth - South West		2 storeys or more	6	10
Perth - South West	(Other)			12
Perth - South West	(Other)		0	50
Perth - South West	(Other)		1	239
Perth - South West	(Other)		2	280
Perth - South West	(Other)		3	53
Perth - South West	(Other)		4	20
Perth - South West	(Other)		5	7
Perth - South West	Flat/apartment		0	8
Perth - South West	Flat/apartment	1 or 2 storey block		82
Perth - South West	Flat/apartment	1 or 2 storey block	0	15
Perth - South West	Flat/apartment	1 or 2 storey block	1	672
Perth - South West	Flat/apartment	1 or 2 storey block	2	1985
Perth - South West	Flat/apartment	1 or 2 storey block	3	489
Perth - South West	Flat/apartment	1 or 2 storey block	4	38
Perth - South West	Flat/apartment	1 or 2 storey block	5	3
Perth - South West	Flat/apartment	1 or 2 storey block	6	6
Perth - South West	Flat/apartment	3 storey block		29
Perth - South West	Flat/apartment	3 storey block	0	8
Perth - South West	Flat/apartment	3 storey block	1	495
Perth - South West	Flat/apartment	3 storey block	2	1436
Perth - South West	Flat/apartment	3 storey block	3	360
Perth - South West	Flat/apartment	3 storey block	4	8
Perth - South West	Flat/apartment	4-8 storey block		39
Perth - South West	Flat/apartment	4-8 storey block	0	46
Perth - South West	Flat/apartment	4-8 storey block	1	798
Perth - South West	Flat/apartment	4-8 storey block	2	1705
Perth - South West	Flat/apartment	4-8 storey block	3	527
Perth - South West	Flat/apartment	4-8 storey block	4	32
Perth - South West	Flat/apartment	9 or more storey block		10
Perth - South West	Flat/apartment	9 or more storey block	1	136
Perth - South West	Flat/apartment	9 or more storey block	2	376
Perth - South West	Flat/apartment	9 or more storey block	3	65
Perth - South West	Flat/apartment	Attached to a house		3
Perth - South West	Flat/apartment	Attached to a house	1	41
Perth - South West	Flat/apartment	Attached to a house	2	60
Perth - South West	Flat/apartment	Attached to a house	3	41
Perth - South West	Flat/apartment	Attached to a house	4	34
Perth - South West	Flat/apartment	Attached to a house	5	13
Perth - South West	Flat/apartment	Attached to a house	6	4
Perth - South West	Separate house			1369
Perth - South West	Separate house		0	93
Perth - South West	Separate house		1	774
Perth - South West	Separate house		2	5711
Perth - South West	Separate house		3	44958
Perth - South West	Separate house		4	69762
Perth - South West	Separate house		5	8856
Perth - South West	Separate house		6	1447
Western Australia - Wheat Belt				17
Western Australia - Wheat Belt			0	8
Western Australia - Wheat Belt			1	33
Western Australia - Wheat Belt			2	46
Western Australia - Wheat Belt			3	73
Western Australia - Wheat Belt			4	46
Western Australia - Wheat Belt			5	12
Western Australia - Wheat Belt			6	8
Western Australia - Wheat Belt		1 storey		92
Western Australia - Wheat Belt		1 storey	0	10
Western Australia - Wheat Belt		1 storey	1	449
Western Australia - Wheat Belt		1 storey	2	972
Western Australia - Wheat Belt		1 storey	3	496
Western Australia - Wheat Belt		1 storey	4	110
Western Australia - Wheat Belt		1 storey	5	18
Western Australia - Wheat Belt		1 storey	6	6
Western Australia - Wheat Belt		2 storeys or more		5
Western Australia - Wheat Belt		2 storeys or more	0	5
Western Australia - Wheat Belt		2 storeys or more	1	24
Western Australia - Wheat Belt		2 storeys or more	2	55
Western Australia - Wheat Belt		2 storeys or more	3	37
Western Australia - Wheat Belt		2 storeys or more	4	22
Western Australia - Wheat Belt	(Other)			55
Western Australia - Wheat Belt	(Other)		0	63
Western Australia - Wheat Belt	(Other)		1	188
Western Australia - Wheat Belt	(Other)		2	159
Western Australia - Wheat Belt	(Other)		3	89
Western Australia - Wheat Belt	(Other)		4	33
Western Australia - Wheat Belt	(Other)		5	8
Western Australia - Wheat Belt	(Other)		6	8
Western Australia - Wheat Belt	Flat/apartment	1 or 2 storey block	1	60
Western Australia - Wheat Belt	Flat/apartment	1 or 2 storey block	2	54
Western Australia - Wheat Belt	Flat/apartment	1 or 2 storey block	3	26
Western Australia - Wheat Belt	Flat/apartment	1 or 2 storey block	4	13
Western Australia - Wheat Belt	Flat/apartment	1 or 2 storey block	6	4
Western Australia - Wheat Belt	Flat/apartment	Attached to a house		4
Western Australia - Wheat Belt	Flat/apartment	Attached to a house	1	7
Western Australia - Wheat Belt	Flat/apartment	Attached to a house	2	12
Western Australia - Wheat Belt	Flat/apartment	Attached to a house	3	7
Western Australia - Wheat Belt	Flat/apartment	Attached to a house	4	3
Western Australia - Wheat Belt	Separate house			805
Western Australia - Wheat Belt	Separate house		0	141
Western Australia - Wheat Belt	Separate house		1	1022
Western Australia - Wheat Belt	Separate house		2	5856
Western Australia - Wheat Belt	Separate house		3	20883
Western Australia - Wheat Belt	Separate house		4	15470
Western Australia - Wheat Belt	Separate house		5	2605
Western Australia - Wheat Belt	Separate house		6	741
Western Australia - Outback (North)				58
Western Australia - Outback (North)			0	31
Western Australia - Outback (North)			1	102
Western Australia - Outback (North)			2	61
Western Australia - Outback (North)			3	51
Western Australia - Outback (North)			4	40
Western Australia - Outback (North)			5	13
Western Australia - Outback (North)			6	20
Western Australia - Outback (North)		1 storey		78
Western Australia - Outback (North)		1 storey	0	27
Western Australia - Outback (North)		1 storey	1	354
Western Australia - Outback (North)		1 storey	2	956
Western Australia - Outback (North)		1 storey	3	795
Western Australia - Outback (North)		1 storey	4	147
Western Australia - Outback (North)		1 storey	5	8
Western Australia - Outback (North)		2 storeys or more		12
Western Australia - Outback (North)		2 storeys or more	0	9
Western Australia - Outback (North)		2 storeys or more	1	92
Western Australia - Outback (North)		2 storeys or more	2	221
Western Australia - Outback (North)		2 storeys or more	3	283
Western Australia - Outback (North)		2 storeys or more	4	69
Western Australia - Outback (North)	(Other)			111
Western Australia - Outback (North)	(Other)		0	140
Western Australia - Outback (North)	(Other)		1	345
Western Australia - Outback (North)	(Other)		2	108
Western Australia - Outback (North)	(Other)		3	90
Western Australia - Outback (North)	(Other)		4	66
Western Australia - Outback (North)	(Other)		5	20
Western Australia - Outback (North)	(Other)		6	12
Western Australia - Outback (North)	Flat/apartment	1 or 2 storey block		19
Western Australia - Outback (North)	Flat/apartment	1 or 2 storey block	0	11
Western Australia - Outback (North)	Flat/apartment	1 or 2 storey block	1	164
Western Australia - Outback (North)	Flat/apartment	1 or 2 storey block	2	339
Western Australia - Outback (North)	Flat/apartment	1 or 2 storey block	3	129
Western Australia - Outback (North)	Flat/apartment	1 or 2 storey block	4	7
Western Australia - Outback (North)	Flat/apartment	1 or 2 storey block	6	9
Western Australia - Outback (North)	Flat/apartment	3 storey block		3
Western Australia - Outback (North)	Flat/apartment	3 storey block	1	51
Western Australia - Outback (North)	Flat/apartment	3 storey block	2	95
Western Australia - Outback (North)	Flat/apartment	3 storey block	3	23
Western Australia - Outback (North)	Flat/apartment	4-8 storey block		3
Western Australia - Outback (North)	Flat/apartment	4-8 storey block	1	37
Western Australia - Outback (North)	Flat/apartment	4-8 storey block	2	55
Western Australia - Outback (North)	Flat/apartment	4-8 storey block	3	25
Western Australia - Outback (North)	Flat/apartment	9 or more storey block	1	61
Western Australia - Outback (North)	Flat/apartment	9 or more storey block	2	65
Western Australia - Outback (North)	Flat/apartment	9 or more storey block	3	5
Western Australia - Outback (North)	Flat/apartment	Attached to a house	2	3
Western Australia - Outback (North)	Separate house			410
Western Australia - Outback (North)	Separate house		0	60
Western Australia - Outback (North)	Separate house		1	497
Western Australia - Outback (North)	Separate house		2	1702
Western Australia - Outback (North)	Separate house		3	9073
Western Australia - Outback (North)	Separate house		4	6500
Western Australia - Outback (North)	Separate house		5	656
Western Australia - Outback (North)	Separate house		6	120
Western Australia - Outback (South)				38
Western Australia - Outback (South)			0	11
Western Australia - Outback (South)			1	76
Western Australia - Outback (South)			2	67
Western Australia - Outback (South)			3	81
Western Australia - Outback (South)			4	58
Western Australia - Outback (South)			5	19
Western Australia - Outback (South)			6	26
Western Australia - Outback (South)		1 storey		110
Western Australia - Outback (South)		1 storey	0	16
