SA4_NAME21	Age	NeedsAssistance	Sex	persons
South Australia - South East	85+		F	330
South Australia - South East	85+		M	192
South Australia - South East	85+	0	F	1417
South Australia - South East	85+	0	M	1344
South Australia - South East	85+	1	F	1808
South Australia - South East	85+	1	M	898
Migratory - Offshore - Shipping (SA)	45-54		M	7
Migratory - Offshore - Shipping (SA)	45-54	0	M	8
No usual address (SA)	0-4		F	8
No usual address (SA)	0-4		M	16
No usual address (SA)	0-4	0	F	49
No usual address (SA)	0-4	0	M	59
No usual address (SA)	0-4	1	M	8
No usual address (SA)	5-14		F	28
No usual address (SA)	5-14		M	28
No usual address (SA)	5-14	0	F	106
No usual address (SA)	5-14	0	M	85
No usual address (SA)	5-14	1	F	4
No usual address (SA)	5-14	1	M	10
No usual address (SA)	15-19		F	19
No usual address (SA)	15-19		M	14
No usual address (SA)	15-19	0	F	88
No usual address (SA)	15-19	0	M	58
No usual address (SA)	15-19	1	F	7
No usual address (SA)	20-24		F	16
No usual address (SA)	20-24		M	19
No usual address (SA)	20-24	0	F	72
No usual address (SA)	20-24	0	M	85
No usual address (SA)	20-24	1	F	6
No usual address (SA)	20-24	1	M	3
No usual address (SA)	25-34		F	71
No usual address (SA)	25-34		M	87
No usual address (SA)	25-34	0	F	213
No usual address (SA)	25-34	0	M	225
No usual address (SA)	25-34	1	F	15
No usual address (SA)	25-34	1	M	13
No usual address (SA)	35-44		F	78
No usual address (SA)	35-44		M	84
No usual address (SA)	35-44	0	F	154
No usual address (SA)	35-44	0	M	195
No usual address (SA)	35-44	1	F	10
No usual address (SA)	35-44	1	M	9
No usual address (SA)	45-54		F	46
No usual address (SA)	45-54		M	94
No usual address (SA)	45-54	0	F	123
No usual address (SA)	45-54	0	M	188
No usual address (SA)	45-54	1	F	12
No usual address (SA)	45-54	1	M	19
No usual address (SA)	55-64		F	28
No usual address (SA)	55-64		M	103
No usual address (SA)	55-64	0	F	161
No usual address (SA)	55-64	0	M	193
No usual address (SA)	55-64	1	F	15
No usual address (SA)	55-64	1	M	20
No usual address (SA)	65-74		F	19
No usual address (SA)	65-74		M	45
No usual address (SA)	65-74	0	F	113
No usual address (SA)	65-74	0	M	158
No usual address (SA)	65-74	1	F	11
No usual address (SA)	65-74	1	M	13
No usual address (SA)	75-84		F	6
No usual address (SA)	75-84		M	7
No usual address (SA)	75-84	0	F	16
No usual address (SA)	75-84	0	M	29
No usual address (SA)	75-84	1	F	3
No usual address (SA)	75-84	1	M	4
No usual address (SA)	85+	0	F	7
No usual address (SA)	85+	0	M	3
No usual address (SA)	85+	1	F	3
No usual address (SA)	85+	1	M	4
Bunbury	0-4		F	268
Bunbury	0-4		M	297
Bunbury	0-4	0	F	4658
Bunbury	0-4	0	M	4893
Bunbury	0-4	1	F	55
Bunbury	0-4	1	M	63
Bunbury	5-14		F	735
Bunbury	5-14		M	742
Bunbury	5-14	0	F	11204
Bunbury	5-14	0	M	11764
Bunbury	5-14	1	F	329
Bunbury	5-14	1	M	682
Bunbury	15-19		F	304
Bunbury	15-19		M	307
Bunbury	15-19	0	F	4928
Bunbury	15-19	0	M	5024
Bunbury	15-19	1	F	137
Bunbury	15-19	1	M	260
Bunbury	20-24		F	242
Bunbury	20-24		M	305
Bunbury	20-24	0	F	3428
Bunbury	20-24	0	M	3716
Bunbury	20-24	1	F	108
Bunbury	20-24	1	M	147
Bunbury	25-34		F	636
Bunbury	25-34		M	983
Bunbury	25-34	0	F	9351
Bunbury	25-34	0	M	8537
Bunbury	25-34	1	F	221
Bunbury	25-34	1	M	228
Bunbury	35-44		F	699
Bunbury	35-44		M	1111
Bunbury	35-44	0	F	11534
Bunbury	35-44	0	M	10208
Bunbury	35-44	1	F	258
Bunbury	35-44	1	M	225
Bunbury	45-54		F	739
Bunbury	45-54		M	1207
Bunbury	45-54	0	F	11906
Bunbury	45-54	0	M	10972
Bunbury	45-54	1	F	389
Bunbury	45-54	1	M	338
Bunbury	55-64		F	695
Bunbury	55-64		M	892
Bunbury	55-64	0	F	12073
Bunbury	55-64	0	M	11036
Bunbury	55-64	1	F	602
Bunbury	55-64	1	M	580
Bunbury	65-74		F	617
Bunbury	65-74		M	719
Bunbury	65-74	0	F	10165
Bunbury	65-74	0	M	9979
Bunbury	65-74	1	F	808
Bunbury	65-74	1	M	810
Bunbury	75-84		F	417
Bunbury	75-84		M	374
Bunbury	75-84	0	F	4544
Bunbury	75-84	0	M	4416
Bunbury	75-84	1	F	1039
Bunbury	75-84	1	M	864
Bunbury	85+		F	234
Bunbury	85+		M	164
Bunbury	85+	0	F	981
Bunbury	85+	0	M	856
Bunbury	85+	1	F	1168
Bunbury	85+	1	M	576
Mandurah	0-4		F	121
Mandurah	0-4		M	175
Mandurah	0-4	0	F	2650
Mandurah	0-4	0	M	2637
Mandurah	0-4	1	F	33
Mandurah	0-4	1	M	57
Mandurah	5-14		F	389
Mandurah	5-14		M	353
Mandurah	5-14	0	F	5973
Mandurah	5-14	0	M	5841
Mandurah	5-14	1	F	198
Mandurah	5-14	1	M	407
Mandurah	15-19		F	165
Mandurah	15-19		M	152
Mandurah	15-19	0	F	2719
Mandurah	15-19	0	M	2700
Mandurah	15-19	1	F	86
Mandurah	15-19	1	M	156
Mandurah	20-24		F	161
Mandurah	20-24		M	188
Mandurah	20-24	0	F	2461
Mandurah	20-24	0	M	2329
Mandurah	20-24	1	F	63
Mandurah	20-24	1	M	100
Mandurah	25-34		F	321
Mandurah	25-34		M	435
Mandurah	25-34	0	F	5252
Mandurah	25-34	0	M	4587
Mandurah	25-34	1	F	137
Mandurah	25-34	1	M	154
Mandurah	35-44		F	336
Mandurah	35-44		M	528
Mandurah	35-44	0	F	5743
Mandurah	35-44	0	M	4961
Mandurah	35-44	1	F	173
Mandurah	35-44	1	M	164
Mandurah	45-54		F	352
Mandurah	45-54		M	547
Mandurah	45-54	0	F	6198
Mandurah	45-54	0	M	5541
Mandurah	45-54	1	F	289
Mandurah	45-54	1	M	228
Mandurah	55-64		F	344
Mandurah	55-64		M	444
Mandurah	55-64	0	F	6791
Mandurah	55-64	0	M	5936
Mandurah	55-64	1	F	433
Mandurah	55-64	1	M	385
Mandurah	65-74		F	315
Mandurah	65-74		M	388
Mandurah	65-74	0	F	6770
Mandurah	65-74	0	M	6174
Mandurah	65-74	1	F	651
Mandurah	65-74	1	M	611
Mandurah	75-84		F	313
Mandurah	75-84		M	265
Mandurah	75-84	0	F	3648
Mandurah	75-84	0	M	3506
Mandurah	75-84	1	F	788
Mandurah	75-84	1	M	732
Mandurah	85+		F	236
Mandurah	85+		M	125
Mandurah	85+	0	F	784
Mandurah	85+	0	M	736
Mandurah	85+	1	F	772
Mandurah	85+	1	M	443
Perth - Inner	0-4		F	133
Perth - Inner	0-4		M	146
Perth - Inner	0-4	0	F	3771
Perth - Inner	0-4	0	M	4053
Perth - Inner	0-4	1	F	28
Perth - Inner	0-4	1	M	34
Perth - Inner	5-14		F	285
Perth - Inner	5-14		M	282
Perth - Inner	5-14	0	F	8980
Perth - Inner	5-14	0	M	9272
Perth - Inner	5-14	1	F	141
Perth - Inner	5-14	1	M	276
Perth - Inner	15-19		F	189
Perth - Inner	15-19		M	163
Perth - Inner	15-19	0	F	4882
Perth - Inner	15-19	0	M	4787
Perth - Inner	15-19	1	F	77
Perth - Inner	15-19	1	M	77
Perth - Inner	20-24		F	394
Perth - Inner	20-24		M	387
Perth - Inner	20-24	0	F	6437
Perth - Inner	20-24	0	M	5878
Perth - Inner	20-24	1	F	96
Perth - Inner	20-24	1	M	71
Perth - Inner	25-34		F	923
Perth - Inner	25-34		M	1250
Perth - Inner	25-34	0	F	14592
Perth - Inner	25-34	0	M	14149
Perth - Inner	25-34	1	F	159
Perth - Inner	25-34	1	M	157
Perth - Inner	35-44		F	582
Perth - Inner	35-44		M	852
Perth - Inner	35-44	0	F	12268
Perth - Inner	35-44	0	M	12237
Perth - Inner	35-44	1	F	129
Perth - Inner	35-44	1	M	145
Perth - Inner	45-54		F	436
Perth - Inner	45-54		M	659
Perth - Inner	45-54	0	F	11153
Perth - Inner	45-54	0	M	10722
Perth - Inner	45-54	1	F	190
Perth - Inner	45-54	1	M	188
Perth - Inner	55-64		F	420
Perth - Inner	55-64		M	585
Perth - Inner	55-64	0	F	9586
Perth - Inner	55-64	0	M	9293
Perth - Inner	55-64	1	F	312
Perth - Inner	55-64	1	M	243
Perth - Inner	65-74		F	422
Perth - Inner	65-74		M	462
Perth - Inner	65-74	0	F	7548
Perth - Inner	65-74	0	M	7145
Perth - Inner	65-74	1	F	436
Perth - Inner	65-74	1	M	407
Perth - Inner	75-84		F	274
Perth - Inner	75-84		M	281
Perth - Inner	75-84	0	F	3796
Perth - Inner	75-84	0	M	3566
Perth - Inner	75-84	1	F	856
Perth - Inner	75-84	1	M	598
Perth - Inner	85+		F	237
Perth - Inner	85+		M	146
Perth - Inner	85+	0	F	1053
Perth - Inner	85+	0	M	840
Perth - Inner	85+	1	F	1479
Perth - Inner	85+	1	M	658
Perth - North East	0-4		F	380
Perth - North East	0-4		M	402
Perth - North East	0-4	0	F	8268
Perth - North East	0-4	0	M	8834
Perth - North East	0-4	1	F	94
Perth - North East	0-4	1	M	179
Perth - North East	5-14		F	759
Perth - North East	5-14		M	888
Perth - North East	5-14	0	F	15792
Perth - North East	5-14	0	M	16513
Perth - North East	5-14	1	F	436
Perth - North East	5-14	1	M	973
Perth - North East	15-19		F	319
Perth - North East	15-19		M	368
Perth - North East	15-19	0	F	7034
Perth - North East	15-19	0	M	7533
Perth - North East	15-19	1	F	216
Perth - North East	15-19	1	M	354
Perth - North East	20-24		F	389
Perth - North East	20-24		M	609
Perth - North East	20-24	0	F	7442
Perth - North East	20-24	0	M	7756
Perth - North East	20-24	1	F	159
Perth - North East	20-24	1	M	214
Perth - North East	25-34		F	1105
Perth - North East	25-34		M	1873
Perth - North East	25-34	0	F	19461
Perth - North East	25-34	0	M	18095
Perth - North East	25-34	1	F	324
Perth - North East	25-34	1	M	381
Perth - North East	35-44		F	946
Perth - North East	35-44		M	1785
Perth - North East	35-44	0	F	18907
Perth - North East	35-44	0	M	18357
Perth - North East	35-44	1	F	388
Perth - North East	35-44	1	M	350
Perth - North East	45-54		F	804
Perth - North East	45-54		M	1427
Perth - North East	45-54	0	F	17023
Perth - North East	45-54	0	M	15990
Perth - North East	45-54	1	F	539
Perth - North East	45-54	1	M	503
Perth - North East	55-64		F	603
Perth - North East	55-64		M	1034
Perth - North East	55-64	0	F	14838
Perth - North East	55-64	0	M	14113
Perth - North East	55-64	1	F	837
Perth - North East	55-64	1	M	705
Perth - North East	65-74		F	477
Perth - North East	65-74		M	535
Perth - North East	65-74	0	F	10674
Perth - North East	65-74	0	M	9951
Perth - North East	65-74	1	F	1025
Perth - North East	65-74	1	M	863
Perth - North East	75-84		F	358
Perth - North East	75-84		M	346
Perth - North East	75-84	0	F	4616
Perth - North East	75-84	0	M	4397
Perth - North East	75-84	1	F	1495
Perth - North East	75-84	1	M	1024
Perth - North East	85+		F	297
Perth - North East	85+		M	185
Perth - North East	85+	0	F	959
Perth - North East	85+	0	M	834
Perth - North East	85+	1	F	1503
Perth - North East	85+	1	M	708
Perth - North West	0-4		F	654
Perth - North West	0-4		M	710
Perth - North West	0-4	0	F	16648
Perth - North West	0-4	0	M	17352
Perth - North West	0-4	1	F	158
Perth - North West	0-4	1	M	282
Perth - North West	5-14		F	1423
Perth - North West	5-14		M	1491
Perth - North West	5-14	0	F	34484
Perth - North West	5-14	0	M	35705
Perth - North West	5-14	1	F	864
Perth - North West	5-14	1	M	1786
Perth - North West	15-19		F	600
Perth - North West	15-19		M	619
Perth - North West	15-19	0	F	15656
Perth - North West	15-19	0	M	16547
Perth - North West	15-19	1	F	407
Perth - North West	15-19	1	M	612
Perth - North West	20-24		F	679
Perth - North West	20-24		M	872
Perth - North West	20-24	0	F	15969
Perth - North West	20-24	0	M	16255
Perth - North West	20-24	1	F	276
Perth - North West	20-24	1	M	453
Perth - North West	25-34		F	1901
Perth - North West	25-34		M	2404
Perth - North West	25-34	0	F	38542
Perth - North West	25-34	0	M	35389
Perth - North West	25-34	1	F	542
Perth - North West	25-34	1	M	630
Perth - North West	35-44		F	1668
Perth - North West	35-44		M	2395
Perth - North West	35-44	0	F	40697
Perth - North West	35-44	0	M	38138
Perth - North West	35-44	1	F	667
Perth - North West	35-44	1	M	555
Perth - North West	45-54		F	1328
Perth - North West	45-54		M	2081
Perth - North West	45-54	0	F	37065
Perth - North West	45-54	0	M	35245
Perth - North West	45-54	1	F	986
Perth - North West	45-54	1	M	790
Perth - North West	55-64		F	1127
Perth - North West	55-64		M	1541
Perth - North West	55-64	0	F	31394
Perth - North West	55-64	0	M	29151
Perth - North West	55-64	1	F	1458
Perth - North West	55-64	1	M	1106
Perth - North West	65-74		F	998
Perth - North West	65-74		M	937
Perth - North West	65-74	0	F	24163
Perth - North West	65-74	0	M	21612
Perth - North West	65-74	1	F	2012
Perth - North West	65-74	1	M	1670
Perth - North West	75-84		F	746
Perth - North West	75-84		M	607
Perth - North West	75-84	0	F	11195
Perth - North West	75-84	0	M	9951
Perth - North West	75-84	1	F	3151
Perth - North West	75-84	1	M	2013
Perth - North West	85+		F	515
Perth - North West	85+		M	329
Perth - North West	85+	0	F	2664
Perth - North West	85+	0	M	2124
Perth - North West	85+	1	F	3579
Perth - North West	85+	1	M	1707
Perth - South East	0-4		F	765
Perth - South East	0-4		M	806
Perth - South East	0-4	0	F	15632
Perth - South East	0-4	0	M	16325
Perth - South East	0-4	1	F	160
Perth - South East	0-4	1	M	232
Perth - South East	5-14		F	1573
Perth - South East	5-14		M	1615
Perth - South East	5-14	0	F	31182
Perth - South East	5-14	0	M	32363
Perth - South East	5-14	1	F	799
Perth - South East	5-14	1	M	1709
Perth - South East	15-19		F	666
Perth - South East	15-19		M	715
Perth - South East	15-19	0	F	13851
Perth - South East	15-19	0	M	14309
Perth - South East	15-19	1	F	332
Perth - South East	15-19	1	M	576
Perth - South East	20-24		F	866
Perth - South East	20-24		M	1192
Perth - South East	20-24	0	F	16242
Perth - South East	20-24	0	M	16973
Perth - South East	20-24	1	F	300
Perth - South East	20-24	1	M	426
Perth - South East	25-34		F	2265
Perth - South East	25-34		M	3143
Perth - South East	25-34	0	F	37723
Perth - South East	25-34	0	M	36501
Perth - South East	25-34	1	F	590
Perth - South East	25-34	1	M	602
Perth - South East	35-44		F	1909
Perth - South East	35-44		M	2839
Perth - South East	35-44	0	F	37468
Perth - South East	35-44	0	M	36845
Perth - South East	35-44	1	F	702
Perth - South East	35-44	1	M	624
Perth - South East	45-54		F	1424
Perth - South East	45-54		M	2262
Perth - South East	45-54	0	F	30093
Perth - South East	45-54	0	M	30029
Perth - South East	45-54	1	F	930
Perth - South East	45-54	1	M	785
Perth - South East	55-64		F	1179
Perth - South East	55-64		M	1654
Perth - South East	55-64	0	F	26020
Perth - South East	55-64	0	M	24837
Perth - South East	55-64	1	F	1440
Perth - South East	55-64	1	M	1143
Perth - South East	65-74		F	888
Perth - South East	65-74		M	937
Perth - South East	65-74	0	F	20351
Perth - South East	65-74	0	M	18671
Perth - South East	65-74	1	F	1917
Perth - South East	65-74	1	M	1696
Perth - South East	75-84		F	817
Perth - South East	75-84		M	600
Perth - South East	75-84	0	F	8930
Perth - South East	75-84	0	M	8253
Perth - South East	75-84	1	F	2689
Perth - South East	75-84	1	M	1940
Perth - South East	85+		F	727
Perth - South East	85+		M	421
Perth - South East	85+	0	F	2158
Perth - South East	85+	0	M	1762
Perth - South East	85+	1	F	2729
Perth - South East	85+	1	M	1357
Perth - South West	0-4		F	559
Perth - South West	0-4		M	589
Perth - South West	0-4	0	F	12728
Perth - South West	0-4	0	M	13655
Perth - South West	0-4	1	F	127
Perth - South West	0-4	1	M	234
Perth - South West	5-14		F	1230
Perth - South West	5-14		M	1296
Perth - South West	5-14	0	F	26777
Perth - South West	5-14	0	M	27143
Perth - South West	5-14	1	F	812
Perth - South West	5-14	1	M	1609
Perth - South West	15-19		F	517
Perth - South West	15-19		M	606
Perth - South West	15-19	0	F	12081
Perth - South West	15-19	0	M	12334
Perth - South West	15-19	1	F	394
Perth - South West	15-19	1	M	525
Perth - South West	20-24		F	629
Perth - South West	20-24		M	969
Perth - South West	20-24	0	F	12502
Perth - South West	20-24	0	M	12276
Perth - South West	20-24	1	F	269
Perth - South West	20-24	1	M	328
Perth - South West	25-34		F	1522
Perth - South West	25-34		M	2554
Perth - South West	25-34	0	F	28757
Perth - South West	25-34	0	M	26434
Perth - South West	25-34	1	F	529
Perth - South West	25-34	1	M	528
Perth - South West	35-44		F	1333
Perth - South West	35-44		M	2445
Perth - South West	35-44	0	F	30593
Perth - South West	35-44	0	M	28177
Perth - South West	35-44	1	F	564
Perth - South West	35-44	1	M	449
Perth - South West	45-54		F	1161
Perth - South West	45-54		M	1927
Perth - South West	45-54	0	F	27926
Perth - South West	45-54	0	M	26196
Perth - South West	45-54	1	F	838
Perth - South West	45-54	1	M	693
Perth - South West	55-64		F	959
Perth - South West	55-64		M	1411
Perth - South West	55-64	0	F	24244
Perth - South West	55-64	0	M	22432
Perth - South West	55-64	1	F	1148
Perth - South West	55-64	1	M	1004
Perth - South West	65-74		F	821
Perth - South West	65-74		M	844
Perth - South West	65-74	0	F	18306
Perth - South West	65-74	0	M	16347
Perth - South West	65-74	1	F	1540
Perth - South West	65-74	1	M	1411
Perth - South West	75-84		F	655
Perth - South West	75-84		M	570
Perth - South West	75-84	0	F	8306
Perth - South West	75-84	0	M	7742
Perth - South West	75-84	1	F	2371
Perth - South West	75-84	1	M	1722
Perth - South West	85+		F	561
Perth - South West	85+		M	348
Perth - South West	85+	0	F	2016
Perth - South West	85+	0	M	1717
Perth - South West	85+	1	F	2759
Perth - South West	85+	1	M	1352
Western Australia - Wheat Belt	0-4		F	293
Western Australia - Wheat Belt	0-4		M	310
Western Australia - Wheat Belt	0-4	0	F	3108
Western Australia - Wheat Belt	0-4	0	M	3279
Western Australia - Wheat Belt	0-4	1	F	45
Western Australia - Wheat Belt	0-4	1	M	45
Western Australia - Wheat Belt	5-14		F	741
Western Australia - Wheat Belt	5-14		M	795
Western Australia - Wheat Belt	5-14	0	F	7260
Western Australia - Wheat Belt	5-14	0	M	7388
Western Australia - Wheat Belt	5-14	1	F	220
Western Australia - Wheat Belt	5-14	1	M	416
Western Australia - Wheat Belt	15-19		F	275
Western Australia - Wheat Belt	15-19		M	333
Western Australia - Wheat Belt	15-19	0	F	3100
Western Australia - Wheat Belt	15-19	0	M	3387
Western Australia - Wheat Belt	15-19	1	F	75
Western Australia - Wheat Belt	15-19	1	M	142
Western Australia - Wheat Belt	20-24		F	237
Western Australia - Wheat Belt	20-24		M	355
Western Australia - Wheat Belt	20-24	0	F	2299
Western Australia - Wheat Belt	20-24	0	M	2639
Western Australia - Wheat Belt	20-24	1	F	71
Western Australia - Wheat Belt	20-24	1	M	102
Western Australia - Wheat Belt	25-34		F	600
Western Australia - Wheat Belt	25-34		M	1005
Western Australia - Wheat Belt	25-34	0	F	6049
Western Australia - Wheat Belt	25-34	0	M	5865
Western Australia - Wheat Belt	25-34	1	F	125
Western Australia - Wheat Belt	25-34	1	M	170
Western Australia - Wheat Belt	35-44		F	672
Western Australia - Wheat Belt	35-44		M	1027
Western Australia - Wheat Belt	35-44	0	F	6848
Western Australia - Wheat Belt	35-44	0	M	6403
Western Australia - Wheat Belt	35-44	1	F	186
Western Australia - Wheat Belt	35-44	1	M	159
Western Australia - Wheat Belt	45-54		F	795
Western Australia - Wheat Belt	45-54		M	1066
Western Australia - Wheat Belt	45-54	0	F	7974
Western Australia - Wheat Belt	45-54	0	M	7706
Western Australia - Wheat Belt	45-54	1	F	342
Western Australia - Wheat Belt	45-54	1	M	262
Western Australia - Wheat Belt	55-64		F	791
Western Australia - Wheat Belt	55-64		M	1076
Western Australia - Wheat Belt	55-64	0	F	9192
Western Australia - Wheat Belt	55-64	0	M	9181
Western Australia - Wheat Belt	55-64	1	F	527
Western Australia - Wheat Belt	55-64	1	M	443
Western Australia - Wheat Belt	65-74		F	683
Western Australia - Wheat Belt	65-74		M	807
Western Australia - Wheat Belt	65-74	0	F	7658
Western Australia - Wheat Belt	65-74	0	M	8291
Western Australia - Wheat Belt	65-74	1	F	667
Western Australia - Wheat Belt	65-74	1	M	650
Western Australia - Wheat Belt	75-84		F	416
Western Australia - Wheat Belt	75-84		M	417
Western Australia - Wheat Belt	75-84	0	F	3563
Western Australia - Wheat Belt	75-84	0	M	3718
Western Australia - Wheat Belt	75-84	1	F	862
Western Australia - Wheat Belt	75-84	1	M	758
Western Australia - Wheat Belt	85+		F	171
Western Australia - Wheat Belt	85+		M	143
Western Australia - Wheat Belt	85+	0	F	866
Western Australia - Wheat Belt	85+	0	M	801
Western Australia - Wheat Belt	85+	1	F	850
Western Australia - Wheat Belt	85+	1	M	471
Western Australia - Outback (North)	0-4		F	390
Western Australia - Outback (North)	0-4		M	488
Western Australia - Outback (North)	0-4	0	F	3001
Western Australia - Outback (North)	0-4	0	M	3217
Western Australia - Outback (North)	0-4	1	F	18
Western Australia - Outback (North)	0-4	1	M	31
Western Australia - Outback (North)	5-14		F	1045
Western Australia - Outback (North)	5-14		M	1040
Western Australia - Outback (North)	5-14	0	F	5647
Western Australia - Outback (North)	5-14	0	M	5835
Western Australia - Outback (North)	5-14	1	F	112
Western Australia - Outback (North)	5-14	1	M	206
Western Australia - Outback (North)	15-19		F	313
Western Australia - Outback (North)	15-19		M	404
Western Australia - Outback (North)	15-19	0	F	1966
Western Australia - Outback (North)	15-19	0	M	2058
Western Australia - Outback (North)	15-19	1	F	24
Western Australia - Outback (North)	15-19	1	M	60
Western Australia - Outback (North)	20-24		F	439
Western Australia - Outback (North)	20-24		M	585
Western Australia - Outback (North)	20-24	0	F	2085
Western Australia - Outback (North)	20-24	0	M	2109
Western Australia - Outback (North)	20-24	1	F	19
Western Australia - Outback (North)	20-24	1	M	40
Western Australia - Outback (North)	25-34		F	1391
Western Australia - Outback (North)	25-34		M	1922
Western Australia - Outback (North)	25-34	0	F	6920
Western Australia - Outback (North)	25-34	0	M	6733
Western Australia - Outback (North)	25-34	1	F	50
Western Australia - Outback (North)	25-34	1	M	62
Western Australia - Outback (North)	35-44		F	1095
Western Australia - Outback (North)	35-44		M	1801
Western Australia - Outback (North)	35-44	0	F	6112
Western Australia - Outback (North)	35-44	0	M	6824
Western Australia - Outback (North)	35-44	1	F	78
Western Australia - Outback (North)	35-44	1	M	52
Western Australia - Outback (North)	45-54		F	844
Western Australia - Outback (North)	45-54		M	1463
Western Australia - Outback (North)	45-54	0	F	4419
Western Australia - Outback (North)	45-54	0	M	5375
Western Australia - Outback (North)	45-54	1	F	112
Western Australia - Outback (North)	45-54	1	M	97
Western Australia - Outback (North)	55-64		F	605
Western Australia - Outback (North)	55-64		M	1074
Western Australia - Outback (North)	55-64	0	F	3079
Western Australia - Outback (North)	55-64	0	M	3990
Western Australia - Outback (North)	55-64	1	F	152
Western Australia - Outback (North)	55-64	1	M	125
Western Australia - Outback (North)	65-74		F	227
Western Australia - Outback (North)	65-74		M	347
Western Australia - Outback (North)	65-74	0	F	1125
Western Australia - Outback (North)	65-74	0	M	1435
Western Australia - Outback (North)	65-74	1	F	170
Western Australia - Outback (North)	65-74	1	M	145
Western Australia - Outback (North)	75-84		F	76
Western Australia - Outback (North)	75-84		M	86
Western Australia - Outback (North)	75-84	0	F	243
Western Australia - Outback (North)	75-84	0	M	303
Western Australia - Outback (North)	75-84	1	F	124
Western Australia - Outback (North)	75-84	1	M	116
Western Australia - Outback (North)	85+		F	29
Western Australia - Outback (North)	85+		M	14
Western Australia - Outback (North)	85+	0	F	20
Western Australia - Outback (North)	85+	0	M	38
Western Australia - Outback (North)	85+	1	F	61
Western Australia - Outback (North)	85+	1	M	35
Western Australia - Outback (South)	0-4		F	418
Western Australia - Outback (South)	0-4		M	414
Western Australia - Outback (South)	0-4	0	F	3191
Western Australia - Outback (South)	0-4	0	M	3305
Western Australia - Outback (South)	0-4	1	F	22
Western Australia - Outback (South)	0-4	1	M	55
Western Australia - Outback (South)	5-14		F	922
Western Australia - Outback (South)	5-14		M	1019
Western Australia - Outback (South)	5-14	0	F	6530
Western Australia - Outback (South)	5-14	0	M	6739
Western Australia - Outback (South)	5-14	1	F	180
Western Australia - Outback (South)	5-14	1	M	350
Western Australia - Outback (South)	15-19		F	364
Western Australia - Outback (South)	15-19		M	410
Western Australia - Outback (South)	15-19	0	F	2692
Western Australia - Outback (South)	15-19	0	M	2919
Western Australia - Outback (South)	15-19	1	F	63
Western Australia - Outback (South)	15-19	1	M	109
Western Australia - Outback (South)	20-24		F	407
Western Australia - Outback (South)	20-24		M	610
Western Australia - Outback (South)	20-24	0	F	2701
Western Australia - Outback (South)	20-24	0	M	2822
Western Australia - Outback (South)	20-24	1	F	48
Western Australia - Outback (South)	20-24	1	M	79
Western Australia - Outback (South)	25-34		F	918
Western Australia - Outback (South)	25-34		M	1503
Western Australia - Outback (South)	25-34	0	F	6659
Western Australia - Outback (South)	25-34	0	M	6655
Western Australia - Outback (South)	25-34	1	F	105
Western Australia - Outback (South)	25-34	1	M	114
Western Australia - Outback (South)	35-44		F	961
Western Australia - Outback (South)	35-44		M	1358
Western Australia - Outback (South)	35-44	0	F	6518
Western Australia - Outback (South)	35-44	0	M	6492
Western Australia - Outback (South)	35-44	1	F	126
Western Australia - Outback (South)	35-44	1	M	125
Western Australia - Outback (South)	45-54		F	803
Western Australia - Outback (South)	45-54		M	1301
Western Australia - Outback (South)	45-54	0	F	6734
Western Australia - Outback (South)	45-54	0	M	7025
Western Australia - Outback (South)	45-54	1	F	221
Western Australia - Outback (South)	45-54	1	M	173
Western Australia - Outback (South)	55-64		F	754
Western Australia - Outback (South)	55-64		M	1108
Western Australia - Outback (South)	55-64	0	F	6394
Western Australia - Outback (South)	55-64	0	M	7055
Western Australia - Outback (South)	55-64	1	F	335
Western Australia - Outback (South)	55-64	1	M	289
Western Australia - Outback (South)	65-74		F	523
Western Australia - Outback (South)	65-74		M	645
Western Australia - Outback (South)	65-74	0	F	4410
Western Australia - Outback (South)	65-74	0	M	4899
Western Australia - Outback (South)	65-74	1	F	436
Western Australia - Outback (South)	65-74	1	M	451
Western Australia - Outback (South)	75-84		F	272
Western Australia - Outback (South)	75-84		M	341
Western Australia - Outback (South)	75-84	0	F	1924
Western Australia - Outback (South)	75-84	0	M	2015
Western Australia - Outback (South)	75-84	1	F	528
Western Australia - Outback (South)	75-84	1	M	455
Western Australia - Outback (South)	85+		F	129
Western Australia - Outback (South)	85+		M	83
Western Australia - Outback (South)	85+	0	F	389
Western Australia - Outback (South)	85+	0	M	376
Western Australia - Outback (South)	85+	1	F	497
Western Australia - Outback (South)	85+	1	M	275
Migratory - Offshore - Shipping (WA)	15-19		M	3
Migratory - Offshore - Shipping (WA)	15-19	0	M	3
Migratory - Offshore - Shipping (WA)	20-24		F	5
Migratory - Offshore - Shipping (WA)	20-24		M	13
Migratory - Offshore - Shipping (WA)	20-24	0	F	5
Migratory - Offshore - Shipping (WA)	20-24	0	M	12
Migratory - Offshore - Shipping (WA)	25-34		F	3
Migratory - Offshore - Shipping (WA)	25-34		M	43
Migratory - Offshore - Shipping (WA)	25-34	0	F	8
Migratory - Offshore - Shipping (WA)	25-34	0	M	55
Migratory - Offshore - Shipping (WA)	35-44		F	5
Migratory - Offshore - Shipping (WA)	35-44		M	68
Migratory - Offshore - Shipping (WA)	35-44	0	F	4
Migratory - Offshore - Shipping (WA)	35-44	0	M	93
Migratory - Offshore - Shipping (WA)	45-54		F	8
Migratory - Offshore - Shipping (WA)	45-54		M	43
Migratory - Offshore - Shipping (WA)	45-54	0	F	5
