SA4_NAME16	Age5yr	Indigenous	Sex	persons
New England and North West	35-39		M	500
New England and North West	35-39	0	F	4301
New England and North West	35-39	0	M	4078
New England and North West	35-39	1	F	554
New England and North West	35-39	1	M	533
New England and North West	40-44		F	446
New England and North West	40-44		M	448
New England and North West	40-44	0	F	4115
New England and North West	40-44	0	M	3829
New England and North West	40-44	1	F	555
New England and North West	40-44	1	M	450
New England and North West	45-49		F	485
New England and North West	45-49		M	481
New England and North West	45-49	0	F	4485
New England and North West	45-49	0	M	4235
New England and North West	45-49	1	F	554
New England and North West	45-49	1	M	464
New England and North West	50-54		F	473
New England and North West	50-54		M	520
New England and North West	50-54	0	F	4712
New England and North West	50-54	0	M	4555
New England and North West	50-54	1	F	590
New England and North West	50-54	1	M	478
New England and North West	55-59		F	516
New England and North West	55-59		M	518
New England and North West	55-59	0	F	5134
New England and North West	55-59	0	M	4934
New England and North West	55-59	1	F	523
New England and North West	55-59	1	M	469
New England and North West	60-64		F	462
New England and North West	60-64		M	504
New England and North West	60-64	0	F	5465
New England and North West	60-64	0	M	5207
New England and North West	60-64	1	F	455
New England and North West	60-64	1	M	409
New England and North West	65+		F	1612
New England and North West	65+		M	1533
New England and North West	65+	0	F	18197
New England and North West	65+	0	M	16494
New England and North West	65+	1	F	807
New England and North West	65+	1	M	752
Newcastle and Lake Macquarie	0-4		F	313
Newcastle and Lake Macquarie	0-4		M	308
Newcastle and Lake Macquarie	0-4	0	F	9034
Newcastle and Lake Macquarie	0-4	0	M	9512
Newcastle and Lake Macquarie	0-4	1	F	1029
Newcastle and Lake Macquarie	0-4	1	M	1044
Newcastle and Lake Macquarie	5-9		F	392
Newcastle and Lake Macquarie	5-9		M	414
Newcastle and Lake Macquarie	5-9	0	F	9769
Newcastle and Lake Macquarie	5-9	0	M	10500
Newcastle and Lake Macquarie	5-9	1	F	1062
Newcastle and Lake Macquarie	5-9	1	M	1168
Newcastle and Lake Macquarie	10-14		F	364
Newcastle and Lake Macquarie	10-14		M	423
Newcastle and Lake Macquarie	10-14	0	F	9828
Newcastle and Lake Macquarie	10-14	0	M	10295
Newcastle and Lake Macquarie	10-14	1	F	1054
Newcastle and Lake Macquarie	10-14	1	M	1117
Newcastle and Lake Macquarie	15-19		F	451
Newcastle and Lake Macquarie	15-19		M	435
Newcastle and Lake Macquarie	15-19	0	F	9574
Newcastle and Lake Macquarie	15-19	0	M	9977
Newcastle and Lake Macquarie	15-19	1	F	989
Newcastle and Lake Macquarie	15-19	1	M	1033
Newcastle and Lake Macquarie	20-24		F	528
Newcastle and Lake Macquarie	20-24		M	612
Newcastle and Lake Macquarie	20-24	0	F	11558
Newcastle and Lake Macquarie	20-24	0	M	11853
Newcastle and Lake Macquarie	20-24	1	F	927
Newcastle and Lake Macquarie	20-24	1	M	928
Newcastle and Lake Macquarie	25-29		F	487
Newcastle and Lake Macquarie	25-29		M	562
Newcastle and Lake Macquarie	25-29	0	F	11721
Newcastle and Lake Macquarie	25-29	0	M	11689
Newcastle and Lake Macquarie	25-29	1	F	806
Newcastle and Lake Macquarie	25-29	1	M	799
Newcastle and Lake Macquarie	30-34		F	453
Newcastle and Lake Macquarie	30-34		M	526
Newcastle and Lake Macquarie	30-34	0	F	12052
Newcastle and Lake Macquarie	30-34	0	M	11566
Newcastle and Lake Macquarie	30-34	1	F	680
Newcastle and Lake Macquarie	30-34	1	M	652
Newcastle and Lake Macquarie	35-39		F	447
Newcastle and Lake Macquarie	35-39		M	481
Newcastle and Lake Macquarie	35-39	0	F	11822
Newcastle and Lake Macquarie	35-39	0	M	11445
Newcastle and Lake Macquarie	35-39	1	F	591
Newcastle and Lake Macquarie	35-39	1	M	555
Newcastle and Lake Macquarie	40-44		F	376
Newcastle and Lake Macquarie	40-44		M	478
Newcastle and Lake Macquarie	40-44	0	F	11027
Newcastle and Lake Macquarie	40-44	0	M	10387
Newcastle and Lake Macquarie	40-44	1	F	491
Newcastle and Lake Macquarie	40-44	1	M	447
Newcastle and Lake Macquarie	45-49		F	423
Newcastle and Lake Macquarie	45-49		M	455
Newcastle and Lake Macquarie	45-49	0	F	11517
Newcastle and Lake Macquarie	45-49	0	M	10906
Newcastle and Lake Macquarie	45-49	1	F	508
Newcastle and Lake Macquarie	45-49	1	M	444
Newcastle and Lake Macquarie	50-54		F	306
Newcastle and Lake Macquarie	50-54		M	408
Newcastle and Lake Macquarie	50-54	0	F	11382
Newcastle and Lake Macquarie	50-54	0	M	10925
Newcastle and Lake Macquarie	50-54	1	F	470
Newcastle and Lake Macquarie	50-54	1	M	444
Newcastle and Lake Macquarie	55-59		F	393
Newcastle and Lake Macquarie	55-59		M	428
Newcastle and Lake Macquarie	55-59	0	F	11416
Newcastle and Lake Macquarie	55-59	0	M	10661
Newcastle and Lake Macquarie	55-59	1	F	410
Newcastle and Lake Macquarie	55-59	1	M	379
Newcastle and Lake Macquarie	60-64		F	355
Newcastle and Lake Macquarie	60-64		M	379
Newcastle and Lake Macquarie	60-64	0	F	11661
Newcastle and Lake Macquarie	60-64	0	M	10727
Newcastle and Lake Macquarie	60-64	1	F	324
Newcastle and Lake Macquarie	60-64	1	M	300
Newcastle and Lake Macquarie	65+		F	1978
Newcastle and Lake Macquarie	65+		M	1461
Newcastle and Lake Macquarie	65+	0	F	39842
Newcastle and Lake Macquarie	65+	0	M	33361
Newcastle and Lake Macquarie	65+	1	F	672
Newcastle and Lake Macquarie	65+	1	M	547
Richmond - Tweed	0-4		F	426
Richmond - Tweed	0-4		M	445
Richmond - Tweed	0-4	0	F	5032
Richmond - Tweed	0-4	0	M	5274
Richmond - Tweed	0-4	1	F	520
Richmond - Tweed	0-4	1	M	565
Richmond - Tweed	5-9		F	577
Richmond - Tweed	5-9		M	612
Richmond - Tweed	5-9	0	F	5922
Richmond - Tweed	5-9	0	M	6232
Richmond - Tweed	5-9	1	F	636
Richmond - Tweed	5-9	1	M	628
Richmond - Tweed	10-14		F	579
Richmond - Tweed	10-14		M	619
Richmond - Tweed	10-14	0	F	6441
Richmond - Tweed	10-14	0	M	6890
Richmond - Tweed	10-14	1	F	665
Richmond - Tweed	10-14	1	M	765
Richmond - Tweed	15-19		F	472
Richmond - Tweed	15-19		M	504
Richmond - Tweed	15-19	0	F	5601
Richmond - Tweed	15-19	0	M	5965
Richmond - Tweed	15-19	1	F	597
Richmond - Tweed	15-19	1	M	602
Richmond - Tweed	20-24		F	455
Richmond - Tweed	20-24		M	456
Richmond - Tweed	20-24	0	F	4664
Richmond - Tweed	20-24	0	M	4758
Richmond - Tweed	20-24	1	F	468
Richmond - Tweed	20-24	1	M	476
Richmond - Tweed	25-29		F	499
Richmond - Tweed	25-29		M	487
Richmond - Tweed	25-29	0	F	5341
Richmond - Tweed	25-29	0	M	4963
Richmond - Tweed	25-29	1	F	390
Richmond - Tweed	25-29	1	M	353
Richmond - Tweed	30-34		F	552
Richmond - Tweed	30-34		M	497
Richmond - Tweed	30-34	0	F	6457
Richmond - Tweed	30-34	0	M	5583
Richmond - Tweed	30-34	1	F	332
Richmond - Tweed	30-34	1	M	317
Richmond - Tweed	35-39		F	585
Richmond - Tweed	35-39		M	594
Richmond - Tweed	35-39	0	F	6916
Richmond - Tweed	35-39	0	M	6235
Richmond - Tweed	35-39	1	F	356
Richmond - Tweed	35-39	1	M	289
Richmond - Tweed	40-44		F	578
Richmond - Tweed	40-44		M	575
Richmond - Tweed	40-44	0	F	7074
Richmond - Tweed	40-44	0	M	6227
Richmond - Tweed	40-44	1	F	305
Richmond - Tweed	40-44	1	M	277
Richmond - Tweed	45-49		F	612
Richmond - Tweed	45-49		M	614
Richmond - Tweed	45-49	0	F	7700
Richmond - Tweed	45-49	0	M	6999
Richmond - Tweed	45-49	1	F	369
Richmond - Tweed	45-49	1	M	307
Richmond - Tweed	50-54		F	514
Richmond - Tweed	50-54		M	581
Richmond - Tweed	50-54	0	F	7815
Richmond - Tweed	50-54	0	M	7010
Richmond - Tweed	50-54	1	F	328
Richmond - Tweed	50-54	1	M	322
Richmond - Tweed	55-59		F	598
Richmond - Tweed	55-59		M	597
Richmond - Tweed	55-59	0	F	8470
Richmond - Tweed	55-59	0	M	7688
Richmond - Tweed	55-59	1	F	305
Richmond - Tweed	55-59	1	M	250
Richmond - Tweed	60-64		F	551
Richmond - Tweed	60-64		M	613
Richmond - Tweed	60-64	0	F	9361
Richmond - Tweed	60-64	0	M	8533
Richmond - Tweed	60-64	1	F	279
Richmond - Tweed	60-64	1	M	253
Richmond - Tweed	65+		F	1959
Richmond - Tweed	65+		M	1772
Richmond - Tweed	65+	0	F	30844
Richmond - Tweed	65+	0	M	27338
Richmond - Tweed	65+	1	F	475
Richmond - Tweed	65+	1	M	401
Riverina	0-4		F	289
Riverina	0-4		M	287
Riverina	0-4	0	F	4124
Riverina	0-4	0	M	4226
Riverina	0-4	1	F	647
Riverina	0-4	1	M	645
Riverina	5-9		F	355
Riverina	5-9		M	371
Riverina	5-9	0	F	4230
Riverina	5-9	0	M	4522
Riverina	5-9	1	F	578
Riverina	5-9	1	M	673
Riverina	10-14		F	370
Riverina	10-14		M	384
Riverina	10-14	0	F	4496
Riverina	10-14	0	M	4588
Riverina	10-14	1	F	609
Riverina	10-14	1	M	610
Riverina	15-19		F	321
Riverina	15-19		M	370
Riverina	15-19	0	F	4228
Riverina	15-19	0	M	4503
Riverina	15-19	1	F	528
Riverina	15-19	1	M	515
Riverina	20-24		F	317
Riverina	20-24		M	376
Riverina	20-24	0	F	4123
Riverina	20-24	0	M	4240
Riverina	20-24	1	F	492
Riverina	20-24	1	M	477
Riverina	25-29		F	300
Riverina	25-29		M	347
Riverina	25-29	0	F	4485
Riverina	25-29	0	M	4534
Riverina	25-29	1	F	391
Riverina	25-29	1	M	435
Riverina	30-34		F	289
Riverina	30-34		M	290
Riverina	30-34	0	F	4601
Riverina	30-34	0	M	4609
Riverina	30-34	1	F	321
Riverina	30-34	1	M	348
Riverina	35-39		F	305
Riverina	35-39		M	309
Riverina	35-39	0	F	4486
Riverina	35-39	0	M	4305
Riverina	35-39	1	F	285
Riverina	35-39	1	M	289
Riverina	40-44		F	281
Riverina	40-44		M	308
Riverina	40-44	0	F	3988
Riverina	40-44	0	M	3983
Riverina	40-44	1	F	250
Riverina	40-44	1	M	256
Riverina	45-49		F	303
Riverina	45-49		M	341
Riverina	45-49	0	F	4209
Riverina	45-49	0	M	4161
Riverina	45-49	1	F	278
Riverina	45-49	1	M	254
Riverina	50-54		F	268
Riverina	50-54		M	335
Riverina	50-54	0	F	4441
Riverina	50-54	0	M	4282
Riverina	50-54	1	F	248
Riverina	50-54	1	M	229
Riverina	55-59		F	257
Riverina	55-59		M	311
Riverina	55-59	0	F	4527
Riverina	55-59	0	M	4499
Riverina	55-59	1	F	248
Riverina	55-59	1	M	202
Riverina	60-64		F	319
Riverina	60-64		M	313
Riverina	60-64	0	F	4787
Riverina	60-64	0	M	4603
Riverina	60-64	1	F	191
Riverina	60-64	1	M	192
Riverina	65+		F	1095
Riverina	65+		M	985
Riverina	65+	0	F	15111
Riverina	65+	0	M	13544
Riverina	65+	1	F	335
Riverina	65+	1	M	306
Southern Highlands and Shoalhaven	0-4		F	207
Southern Highlands and Shoalhaven	0-4		M	228
Southern Highlands and Shoalhaven	0-4	0	F	3249
Southern Highlands and Shoalhaven	0-4	0	M	3356
Southern Highlands and Shoalhaven	0-4	1	F	442
Southern Highlands and Shoalhaven	0-4	1	M	510
Southern Highlands and Shoalhaven	5-9		F	262
Southern Highlands and Shoalhaven	5-9		M	273
Southern Highlands and Shoalhaven	5-9	0	F	3500
Southern Highlands and Shoalhaven	5-9	0	M	3731
Southern Highlands and Shoalhaven	5-9	1	F	460
Southern Highlands and Shoalhaven	5-9	1	M	490
Southern Highlands and Shoalhaven	10-14		F	245
Southern Highlands and Shoalhaven	10-14		M	313
Southern Highlands and Shoalhaven	10-14	0	F	3887
Southern Highlands and Shoalhaven	10-14	0	M	4037
Southern Highlands and Shoalhaven	10-14	1	F	491
Southern Highlands and Shoalhaven	10-14	1	M	421
Southern Highlands and Shoalhaven	15-19		F	237
Southern Highlands and Shoalhaven	15-19		M	264
Southern Highlands and Shoalhaven	15-19	0	F	3455
Southern Highlands and Shoalhaven	15-19	0	M	3698
Southern Highlands and Shoalhaven	15-19	1	F	378
Southern Highlands and Shoalhaven	15-19	1	M	381
Southern Highlands and Shoalhaven	20-24		F	194
Southern Highlands and Shoalhaven	20-24		M	217
Southern Highlands and Shoalhaven	20-24	0	F	2798
Southern Highlands and Shoalhaven	20-24	0	M	3006
Southern Highlands and Shoalhaven	20-24	1	F	292
Southern Highlands and Shoalhaven	20-24	1	M	378
Southern Highlands and Shoalhaven	25-29		F	214
Southern Highlands and Shoalhaven	25-29		M	213
Southern Highlands and Shoalhaven	25-29	0	F	3217
Southern Highlands and Shoalhaven	25-29	0	M	3313
Southern Highlands and Shoalhaven	25-29	1	F	246
Southern Highlands and Shoalhaven	25-29	1	M	308
Southern Highlands and Shoalhaven	30-34		F	220
Southern Highlands and Shoalhaven	30-34		M	222
Southern Highlands and Shoalhaven	30-34	0	F	3730
Southern Highlands and Shoalhaven	30-34	0	M	3545
Southern Highlands and Shoalhaven	30-34	1	F	236
Southern Highlands and Shoalhaven	30-34	1	M	279
Southern Highlands and Shoalhaven	35-39		F	242
Southern Highlands and Shoalhaven	35-39		M	229
Southern Highlands and Shoalhaven	35-39	0	F	3761
Southern Highlands and Shoalhaven	35-39	0	M	3648
Southern Highlands and Shoalhaven	35-39	1	F	218
Southern Highlands and Shoalhaven	35-39	1	M	203
Southern Highlands and Shoalhaven	40-44		F	220
Southern Highlands and Shoalhaven	40-44		M	228
Southern Highlands and Shoalhaven	40-44	0	F	3739
Southern Highlands and Shoalhaven	40-44	0	M	3582
Southern Highlands and Shoalhaven	40-44	1	F	198
Southern Highlands and Shoalhaven	40-44	1	M	176
Southern Highlands and Shoalhaven	45-49		F	234
Southern Highlands and Shoalhaven	45-49		M	277
Southern Highlands and Shoalhaven	45-49	0	F	4216
Southern Highlands and Shoalhaven	45-49	0	M	4037
Southern Highlands and Shoalhaven	45-49	1	F	193
Southern Highlands and Shoalhaven	45-49	1	M	187
Southern Highlands and Shoalhaven	50-54		F	247
Southern Highlands and Shoalhaven	50-54		M	257
Southern Highlands and Shoalhaven	50-54	0	F	4730
Southern Highlands and Shoalhaven	50-54	0	M	4252
Southern Highlands and Shoalhaven	50-54	1	F	204
Southern Highlands and Shoalhaven	50-54	1	M	191
Southern Highlands and Shoalhaven	55-59		F	273
Southern Highlands and Shoalhaven	55-59		M	255
Southern Highlands and Shoalhaven	55-59	0	F	5251
Southern Highlands and Shoalhaven	55-59	0	M	4783
Southern Highlands and Shoalhaven	55-59	1	F	180
Southern Highlands and Shoalhaven	55-59	1	M	170
Southern Highlands and Shoalhaven	60-64		F	263
Southern Highlands and Shoalhaven	60-64		M	303
Southern Highlands and Shoalhaven	60-64	0	F	6041
Southern Highlands and Shoalhaven	60-64	0	M	5417
Southern Highlands and Shoalhaven	60-64	1	F	179
Southern Highlands and Shoalhaven	60-64	1	M	168
Southern Highlands and Shoalhaven	65+		F	1212
Southern Highlands and Shoalhaven	65+		M	1075
Southern Highlands and Shoalhaven	65+	0	F	22199
Southern Highlands and Shoalhaven	65+	0	M	19955
Southern Highlands and Shoalhaven	65+	1	F	326
Southern Highlands and Shoalhaven	65+	1	M	331
Sydney - Baulkham Hills and Hawkesbury	0-4		F	134
Sydney - Baulkham Hills and Hawkesbury	0-4		M	144
Sydney - Baulkham Hills and Hawkesbury	0-4	0	F	6781
Sydney - Baulkham Hills and Hawkesbury	0-4	0	M	7147
Sydney - Baulkham Hills and Hawkesbury	0-4	1	F	140
Sydney - Baulkham Hills and Hawkesbury	0-4	1	M	134
Sydney - Baulkham Hills and Hawkesbury	5-9		F	210
Sydney - Baulkham Hills and Hawkesbury	5-9		M	226
Sydney - Baulkham Hills and Hawkesbury	5-9	0	F	8976
Sydney - Baulkham Hills and Hawkesbury	5-9	0	M	9517
Sydney - Baulkham Hills and Hawkesbury	5-9	1	F	134
Sydney - Baulkham Hills and Hawkesbury	5-9	1	M	158
Sydney - Baulkham Hills and Hawkesbury	10-14		F	190
Sydney - Baulkham Hills and Hawkesbury	10-14		M	229
Sydney - Baulkham Hills and Hawkesbury	10-14	0	F	9280
Sydney - Baulkham Hills and Hawkesbury	10-14	0	M	10260
Sydney - Baulkham Hills and Hawkesbury	10-14	1	F	149
Sydney - Baulkham Hills and Hawkesbury	10-14	1	M	167
Sydney - Baulkham Hills and Hawkesbury	15-19		F	151
Sydney - Baulkham Hills and Hawkesbury	15-19		M	231
Sydney - Baulkham Hills and Hawkesbury	15-19	0	F	8452
Sydney - Baulkham Hills and Hawkesbury	15-19	0	M	9144
Sydney - Baulkham Hills and Hawkesbury	15-19	1	F	129
Sydney - Baulkham Hills and Hawkesbury	15-19	1	M	166
Sydney - Baulkham Hills and Hawkesbury	20-24		F	146
Sydney - Baulkham Hills and Hawkesbury	20-24		M	177
Sydney - Baulkham Hills and Hawkesbury	20-24	0	F	7142
Sydney - Baulkham Hills and Hawkesbury	20-24	0	M	7962
Sydney - Baulkham Hills and Hawkesbury	20-24	1	F	136
Sydney - Baulkham Hills and Hawkesbury	20-24	1	M	127
Sydney - Baulkham Hills and Hawkesbury	25-29		F	192
Sydney - Baulkham Hills and Hawkesbury	25-29		M	177
Sydney - Baulkham Hills and Hawkesbury	25-29	0	F	5583
Sydney - Baulkham Hills and Hawkesbury	25-29	0	M	5956
Sydney - Baulkham Hills and Hawkesbury	25-29	1	F	90
Sydney - Baulkham Hills and Hawkesbury	25-29	1	M	99
Sydney - Baulkham Hills and Hawkesbury	30-34		F	167
Sydney - Baulkham Hills and Hawkesbury	30-34		M	159
Sydney - Baulkham Hills and Hawkesbury	30-34	0	F	7126
Sydney - Baulkham Hills and Hawkesbury	30-34	0	M	6160
Sydney - Baulkham Hills and Hawkesbury	30-34	1	F	75
Sydney - Baulkham Hills and Hawkesbury	30-34	1	M	85
Sydney - Baulkham Hills and Hawkesbury	35-39		F	243
Sydney - Baulkham Hills and Hawkesbury	35-39		M	211
Sydney - Baulkham Hills and Hawkesbury	35-39	0	F	9810
Sydney - Baulkham Hills and Hawkesbury	35-39	0	M	8627
Sydney - Baulkham Hills and Hawkesbury	35-39	1	F	74
Sydney - Baulkham Hills and Hawkesbury	35-39	1	M	79
Sydney - Baulkham Hills and Hawkesbury	40-44		F	215
Sydney - Baulkham Hills and Hawkesbury	40-44		M	227
Sydney - Baulkham Hills and Hawkesbury	40-44	0	F	10075
Sydney - Baulkham Hills and Hawkesbury	40-44	0	M	9527
Sydney - Baulkham Hills and Hawkesbury	40-44	1	F	61
Sydney - Baulkham Hills and Hawkesbury	40-44	1	M	68
Sydney - Baulkham Hills and Hawkesbury	45-49		F	203
Sydney - Baulkham Hills and Hawkesbury	45-49		M	206
Sydney - Baulkham Hills and Hawkesbury	45-49	0	F	9716
Sydney - Baulkham Hills and Hawkesbury	45-49	0	M	9370
Sydney - Baulkham Hills and Hawkesbury	45-49	1	F	79
Sydney - Baulkham Hills and Hawkesbury	45-49	1	M	69
Sydney - Baulkham Hills and Hawkesbury	50-54		F	169
Sydney - Baulkham Hills and Hawkesbury	50-54		M	197
Sydney - Baulkham Hills and Hawkesbury	50-54	0	F	9119
Sydney - Baulkham Hills and Hawkesbury	50-54	0	M	8503
Sydney - Baulkham Hills and Hawkesbury	50-54	1	F	78
Sydney - Baulkham Hills and Hawkesbury	50-54	1	M	49
Sydney - Baulkham Hills and Hawkesbury	55-59		F	182
Sydney - Baulkham Hills and Hawkesbury	55-59		M	176
Sydney - Baulkham Hills and Hawkesbury	55-59	0	F	8046
Sydney - Baulkham Hills and Hawkesbury	55-59	0	M	7841
Sydney - Baulkham Hills and Hawkesbury	55-59	1	F	60
Sydney - Baulkham Hills and Hawkesbury	55-59	1	M	55
Sydney - Baulkham Hills and Hawkesbury	60-64		F	141
Sydney - Baulkham Hills and Hawkesbury	60-64		M	127
Sydney - Baulkham Hills and Hawkesbury	60-64	0	F	7419
Sydney - Baulkham Hills and Hawkesbury	60-64	0	M	7009
Sydney - Baulkham Hills and Hawkesbury	60-64	1	F	37
Sydney - Baulkham Hills and Hawkesbury	60-64	1	M	53
Sydney - Baulkham Hills and Hawkesbury	65+		F	526
Sydney - Baulkham Hills and Hawkesbury	65+		M	464
Sydney - Baulkham Hills and Hawkesbury	65+	0	F	21818
Sydney - Baulkham Hills and Hawkesbury	65+	0	M	19457
Sydney - Baulkham Hills and Hawkesbury	65+	1	F	78
Sydney - Baulkham Hills and Hawkesbury	65+	1	M	94
Sydney - Blacktown	0-4		F	694
Sydney - Blacktown	0-4		M	733
Sydney - Blacktown	0-4	0	F	13294
Sydney - Blacktown	0-4	0	M	14109
Sydney - Blacktown	0-4	1	F	725
Sydney - Blacktown	0-4	1	M	740
Sydney - Blacktown	5-9		F	793
Sydney - Blacktown	5-9		M	815
Sydney - Blacktown	5-9	0	F	14088
Sydney - Blacktown	5-9	0	M	14600
Sydney - Blacktown	5-9	1	F	680
Sydney - Blacktown	5-9	1	M	745
Sydney - Blacktown	10-14		F	753
Sydney - Blacktown	10-14		M	782
Sydney - Blacktown	10-14	0	F	12662
Sydney - Blacktown	10-14	0	M	13503
Sydney - Blacktown	10-14	1	F	662
Sydney - Blacktown	10-14	1	M	702
Sydney - Blacktown	15-19		F	551
Sydney - Blacktown	15-19		M	636
Sydney - Blacktown	15-19	0	F	10624
Sydney - Blacktown	15-19	0	M	11474
Sydney - Blacktown	15-19	1	F	622
Sydney - Blacktown	15-19	1	M	601
Sydney - Blacktown	20-24		F	666
Sydney - Blacktown	20-24		M	786
Sydney - Blacktown	20-24	0	F	11510
Sydney - Blacktown	20-24	0	M	12671
Sydney - Blacktown	20-24	1	F	500
Sydney - Blacktown	20-24	1	M	547
Sydney - Blacktown	25-29		F	837
Sydney - Blacktown	25-29		M	891
Sydney - Blacktown	25-29	0	F	12693
Sydney - Blacktown	25-29	0	M	12838
Sydney - Blacktown	25-29	1	F	490
Sydney - Blacktown	25-29	1	M	522
Sydney - Blacktown	30-34		F	824
Sydney - Blacktown	30-34		M	815
Sydney - Blacktown	30-34	0	F	15725
Sydney - Blacktown	30-34	0	M	13828
Sydney - Blacktown	30-34	1	F	421
Sydney - Blacktown	30-34	1	M	348
Sydney - Blacktown	35-39		F	906
Sydney - Blacktown	35-39		M	869
Sydney - Blacktown	35-39	0	F	17604
Sydney - Blacktown	35-39	0	M	17032
Sydney - Blacktown	35-39	1	F	330
Sydney - Blacktown	35-39	1	M	275
Sydney - Blacktown	40-44		F	696
Sydney - Blacktown	40-44		M	681
Sydney - Blacktown	40-44	0	F	14157
Sydney - Blacktown	40-44	0	M	15262
Sydney - Blacktown	40-44	1	F	276
Sydney - Blacktown	40-44	1	M	244
Sydney - Blacktown	45-49		F	548
Sydney - Blacktown	45-49		M	611
Sydney - Blacktown	45-49	0	F	11692
Sydney - Blacktown	45-49	0	M	12217
Sydney - Blacktown	45-49	1	F	295
Sydney - Blacktown	45-49	1	M	243
Sydney - Blacktown	50-54		F	453
Sydney - Blacktown	50-54		M	481
Sydney - Blacktown	50-54	0	F	10522
Sydney - Blacktown	50-54	0	M	10298
Sydney - Blacktown	50-54	1	F	318
Sydney - Blacktown	50-54	1	M	259
Sydney - Blacktown	55-59		F	355
Sydney - Blacktown	55-59		M	409
Sydney - Blacktown	55-59	0	F	9625
Sydney - Blacktown	55-59	0	M	9464
Sydney - Blacktown	55-59	1	F	217
Sydney - Blacktown	55-59	1	M	187
Sydney - Blacktown	60-64		F	366
Sydney - Blacktown	60-64		M	367
Sydney - Blacktown	60-64	0	F	8673
Sydney - Blacktown	60-64	0	M	8126
