CED_NAME16	Age5yr	ChildrenEverBorn	females
Fairfax	85+	5	172
Fairfax	85+	6	129
Fisher	15-19		448
Fisher	15-19	0	4747
Fisher	15-19	1	16
Fisher	20-24		374
Fisher	20-24	0	3961
Fisher	20-24	1	239
Fisher	20-24	2	99
Fisher	20-24	3	10
Fisher	25-29		354
Fisher	25-29	0	3236
Fisher	25-29	1	745
Fisher	25-29	2	482
Fisher	25-29	3	145
Fisher	25-29	4	24
Fisher	25-29	5	4
Fisher	30-34		318
Fisher	30-34	0	1945
Fisher	30-34	1	1084
Fisher	30-34	2	1315
Fisher	30-34	3	408
Fisher	30-34	4	119
Fisher	30-34	5	24
Fisher	30-34	6	10
Fisher	35-39		287
Fisher	35-39	0	1087
Fisher	35-39	1	961
Fisher	35-39	2	2040
Fisher	35-39	3	861
Fisher	35-39	4	246
Fisher	35-39	5	73
Fisher	35-39	6	42
Fisher	40-44		262
Fisher	40-44	0	787
Fisher	40-44	1	783
Fisher	40-44	2	2138
Fisher	40-44	3	988
Fisher	40-44	4	326
Fisher	40-44	5	73
Fisher	40-44	6	42
Fisher	45-49		263
Fisher	45-49	0	800
Fisher	45-49	1	802
Fisher	45-49	2	2343
Fisher	45-49	3	1194
Fisher	45-49	4	382
Fisher	45-49	5	101
Fisher	45-49	6	44
Fisher	50-54		270
Fisher	50-54	0	827
Fisher	50-54	1	770
Fisher	50-54	2	2334
Fisher	50-54	3	1173
Fisher	50-54	4	370
Fisher	50-54	5	120
Fisher	50-54	6	41
Fisher	55-59		294
Fisher	55-59	0	882
Fisher	55-59	1	740
Fisher	55-59	2	2234
Fisher	55-59	3	1270
Fisher	55-59	4	477
Fisher	55-59	5	110
Fisher	55-59	6	40
Fisher	60-64		276
Fisher	60-64	0	791
Fisher	60-64	1	605
Fisher	60-64	2	2155
Fisher	60-64	3	1366
Fisher	60-64	4	514
Fisher	60-64	5	132
Fisher	60-64	6	60
Fisher	65-69		255
Fisher	65-69	0	633
Fisher	65-69	1	571
Fisher	65-69	2	2081
Fisher	65-69	3	1320
Fisher	65-69	4	522
Fisher	65-69	5	123
Fisher	65-69	6	42
Fisher	70-74		307
Fisher	70-74	0	537
Fisher	70-74	1	474
Fisher	70-74	2	2053
Fisher	70-74	3	1368
Fisher	70-74	4	498
Fisher	70-74	5	128
Fisher	70-74	6	58
Fisher	75-79		289
Fisher	75-79	0	357
Fisher	75-79	1	328
Fisher	75-79	2	1282
Fisher	75-79	3	1078
Fisher	75-79	4	457
Fisher	75-79	5	148
Fisher	75-79	6	69
Fisher	80-84		230
Fisher	80-84	0	187
Fisher	80-84	1	160
Fisher	80-84	2	713
Fisher	80-84	3	685
Fisher	80-84	4	411
Fisher	80-84	5	146
Fisher	80-84	6	98
Fisher	85+		364
Fisher	85+	0	179
Fisher	85+	1	200
Fisher	85+	2	607
Fisher	85+	3	613
Fisher	85+	4	383
Fisher	85+	5	175
Fisher	85+	6	161
Flynn	15-19		559
Flynn	15-19	0	3958
Flynn	15-19	1	64
Flynn	15-19	2	10
Flynn	20-24		419
Flynn	20-24	0	2723
Flynn	20-24	1	489
Flynn	20-24	2	275
Flynn	20-24	3	68
Flynn	20-24	4	7
Flynn	20-24	6	3
Flynn	25-29		471
Flynn	25-29	0	2128
Flynn	25-29	1	881
Flynn	25-29	2	785
Flynn	25-29	3	344
Flynn	25-29	4	110
Flynn	25-29	5	24
Flynn	25-29	6	15
Flynn	30-34		453
Flynn	30-34	0	1086
Flynn	30-34	1	866
Flynn	30-34	2	1498
Flynn	30-34	3	734
Flynn	30-34	4	278
Flynn	30-34	5	96
Flynn	30-34	6	49
Flynn	35-39		445
Flynn	35-39	0	728
Flynn	35-39	1	697
Flynn	35-39	2	1687
Flynn	35-39	3	1065
Flynn	35-39	4	421
Flynn	35-39	5	150
Flynn	35-39	6	117
Flynn	40-44		387
Flynn	40-44	0	557
Flynn	40-44	1	545
Flynn	40-44	2	1604
Flynn	40-44	3	1019
Flynn	40-44	4	437
Flynn	40-44	5	161
Flynn	40-44	6	121
Flynn	45-49		422
Flynn	45-49	0	547
Flynn	45-49	1	581
Flynn	45-49	2	1682
Flynn	45-49	3	1111
Flynn	45-49	4	496
Flynn	45-49	5	170
Flynn	45-49	6	151
Flynn	50-54		452
Flynn	50-54	0	543
Flynn	50-54	1	514
Flynn	50-54	2	1784
Flynn	50-54	3	1188
Flynn	50-54	4	496
Flynn	50-54	5	192
Flynn	50-54	6	149
Flynn	55-59		457
Flynn	55-59	0	496
Flynn	55-59	1	585
Flynn	55-59	2	1795
Flynn	55-59	3	1249
Flynn	55-59	4	576
Flynn	55-59	5	207
Flynn	55-59	6	125
Flynn	60-64		430
Flynn	60-64	0	400
Flynn	60-64	1	459
Flynn	60-64	2	1562
Flynn	60-64	3	1248
Flynn	60-64	4	600
Flynn	60-64	5	167
Flynn	60-64	6	140
Flynn	65-69		377
Flynn	65-69	0	300
Flynn	65-69	1	297
Flynn	65-69	2	1290
Flynn	65-69	3	1015
Flynn	65-69	4	484
Flynn	65-69	5	182
Flynn	65-69	6	103
Flynn	70-74		333
Flynn	70-74	0	193
Flynn	70-74	1	214
Flynn	70-74	2	1027
Flynn	70-74	3	845
Flynn	70-74	4	459
Flynn	70-74	5	147
Flynn	70-74	6	90
Flynn	75-79		266
Flynn	75-79	0	130
Flynn	75-79	1	127
Flynn	75-79	2	570
Flynn	75-79	3	551
Flynn	75-79	4	334
Flynn	75-79	5	131
Flynn	75-79	6	92
Flynn	80-84		218
Flynn	80-84	0	69
Flynn	80-84	1	60
Flynn	80-84	2	262
Flynn	80-84	3	318
Flynn	80-84	4	242
Flynn	80-84	5	108
Flynn	80-84	6	116
Flynn	85+		234
Flynn	85+	0	51
Flynn	85+	1	61
Flynn	85+	2	179
Flynn	85+	3	214
Flynn	85+	4	150
Flynn	85+	5	113
Flynn	85+	6	137
Forde	15-19		573
Forde	15-19	0	5402
Forde	15-19	1	66
Forde	15-19	2	3
Forde	20-24		643
Forde	20-24	0	4940
Forde	20-24	1	659
Forde	20-24	2	256
Forde	20-24	3	43
Forde	20-24	4	8
Forde	20-24	6	3
Forde	25-29		638
Forde	25-29	0	3627
Forde	25-29	1	1424
Forde	25-29	2	1051
Forde	25-29	3	351
Forde	25-29	4	100
Forde	25-29	5	18
Forde	25-29	6	12
Forde	30-34		531
Forde	30-34	0	2112
Forde	30-34	1	1583
Forde	30-34	2	1942
Forde	30-34	3	849
Forde	30-34	4	284
Forde	30-34	5	120
Forde	30-34	6	45
Forde	35-39		501
Forde	35-39	0	1199
Forde	35-39	1	1254
Forde	35-39	2	2364
Forde	35-39	3	1143
Forde	35-39	4	417
Forde	35-39	5	155
Forde	35-39	6	128
Forde	40-44		370
Forde	40-44	0	851
Forde	40-44	1	882
Forde	40-44	2	2289
Forde	40-44	3	1163
Forde	40-44	4	551
Forde	40-44	5	195
Forde	40-44	6	159
Forde	45-49		376
Forde	45-49	0	737
Forde	45-49	1	876
Forde	45-49	2	2198
Forde	45-49	3	1234
Forde	45-49	4	537
Forde	45-49	5	207
Forde	45-49	6	161
Forde	50-54		326
Forde	50-54	0	715
Forde	50-54	1	769
Forde	50-54	2	2099
Forde	50-54	3	1228
Forde	50-54	4	505
Forde	50-54	5	224
Forde	50-54	6	157
Forde	55-59		292
Forde	55-59	0	503
Forde	55-59	1	655
Forde	55-59	2	1853
Forde	55-59	3	1180
Forde	55-59	4	514
Forde	55-59	5	182
Forde	55-59	6	154
Forde	60-64		235
Forde	60-64	0	402
Forde	60-64	1	490
Forde	60-64	2	1756
Forde	60-64	3	1256
Forde	60-64	4	529
Forde	60-64	5	190
Forde	60-64	6	113
Forde	65-69		236
Forde	65-69	0	292
Forde	65-69	1	432
Forde	65-69	2	1557
Forde	65-69	3	1059
Forde	65-69	4	495
Forde	65-69	5	149
Forde	65-69	6	90
Forde	70-74		277
Forde	70-74	0	261
Forde	70-74	1	330
Forde	70-74	2	1492
Forde	70-74	3	959
Forde	70-74	4	454
Forde	70-74	5	153
Forde	70-74	6	94
Forde	75-79		245
Forde	75-79	0	160
Forde	75-79	1	202
Forde	75-79	2	859
Forde	75-79	3	684
Forde	75-79	4	341
Forde	75-79	5	135
Forde	75-79	6	101
Forde	80-84		212
Forde	80-84	0	102
Forde	80-84	1	113
Forde	80-84	2	440
Forde	80-84	3	407
Forde	80-84	4	255
Forde	80-84	5	112
Forde	80-84	6	85
Forde	85+		319
Forde	85+	0	80
Forde	85+	1	100
Forde	85+	2	321
Forde	85+	3	316
Forde	85+	4	208
Forde	85+	5	111
Forde	85+	6	122
Griffith	15-19		372
Griffith	15-19	0	4467
Griffith	15-19	1	8
Griffith	20-24		737
Griffith	20-24	0	8221
Griffith	20-24	1	105
Griffith	20-24	2	23
Griffith	20-24	3	9
Griffith	25-29		747
Griffith	25-29	0	8551
Griffith	25-29	1	488
Griffith	25-29	2	139
Griffith	25-29	3	30
Griffith	25-29	4	7
Griffith	25-29	5	3
Griffith	25-29	6	6
Griffith	30-34		551
Griffith	30-34	0	5759
Griffith	30-34	1	1497
Griffith	30-34	2	812
Griffith	30-34	3	160
Griffith	30-34	4	25
Griffith	30-34	5	12
Griffith	30-34	6	6
Griffith	35-39		423
Griffith	35-39	0	3187
Griffith	35-39	1	1557
Griffith	35-39	2	1970
Griffith	35-39	3	558
Griffith	35-39	4	110
Griffith	35-39	5	13
Griffith	35-39	6	13
Griffith	40-44		283
Griffith	40-44	0	1904
Griffith	40-44	1	1103
Griffith	40-44	2	2213
Griffith	40-44	3	825
Griffith	40-44	4	149
Griffith	40-44	5	36
Griffith	40-44	6	21
Griffith	45-49		247
Griffith	45-49	0	1435
Griffith	45-49	1	1061
Griffith	45-49	2	2252
Griffith	45-49	3	946
Griffith	45-49	4	200
Griffith	45-49	5	65
Griffith	45-49	6	26
Griffith	50-54		264
Griffith	50-54	0	1232
Griffith	50-54	1	883
Griffith	50-54	2	2084
Griffith	50-54	3	960
Griffith	50-54	4	226
Griffith	50-54	5	51
Griffith	50-54	6	28
Griffith	55-59		199
Griffith	55-59	0	989
Griffith	55-59	1	689
Griffith	55-59	2	1645
Griffith	55-59	3	834
Griffith	55-59	4	230
Griffith	55-59	5	60
Griffith	55-59	6	24
Griffith	60-64		194
Griffith	60-64	0	787
Griffith	60-64	1	561
Griffith	60-64	2	1283
Griffith	60-64	3	783
Griffith	60-64	4	221
Griffith	60-64	5	79
Griffith	60-64	6	26
Griffith	65-69		162
Griffith	65-69	0	536
Griffith	65-69	1	411
Griffith	65-69	2	1042
Griffith	65-69	3	638
Griffith	65-69	4	216
Griffith	65-69	5	75
Griffith	65-69	6	34
Griffith	70-74		128
Griffith	70-74	0	336
Griffith	70-74	1	273
Griffith	70-74	2	882
Griffith	70-74	3	545
Griffith	70-74	4	205
Griffith	70-74	5	59
Griffith	70-74	6	36
Griffith	75-79		122
Griffith	75-79	0	243
Griffith	75-79	1	176
Griffith	75-79	2	552
Griffith	75-79	3	409
Griffith	75-79	4	194
Griffith	75-79	5	53
Griffith	75-79	6	43
Griffith	80-84		115
Griffith	80-84	0	120
Griffith	80-84	1	70
Griffith	80-84	2	322
Griffith	80-84	3	295
Griffith	80-84	4	150
Griffith	80-84	5	82
Griffith	80-84	6	63
Griffith	85+		217
Griffith	85+	0	154
Griffith	85+	1	116
Griffith	85+	2	373
Griffith	85+	3	332
Griffith	85+	4	199
Griffith	85+	5	117
Griffith	85+	6	109
Groom	15-19		414
Groom	15-19	0	4774
Groom	15-19	1	56
Groom	15-19	2	4
Groom	20-24		417
Groom	20-24	0	3924
Groom	20-24	1	431
Groom	20-24	2	171
Groom	20-24	3	48
Groom	20-24	4	10
Groom	20-24	6	3
Groom	25-29		359
Groom	25-29	0	3040
Groom	25-29	1	895
Groom	25-29	2	695
Groom	25-29	3	289
Groom	25-29	4	97
Groom	25-29	5	21
Groom	25-29	6	14
Groom	30-34		266
Groom	30-34	0	1657
Groom	30-34	1	1057
Groom	30-34	2	1320
Groom	30-34	3	653
Groom	30-34	4	209
Groom	30-34	5	73
Groom	30-34	6	52
Groom	35-39		266
Groom	35-39	0	970
Groom	35-39	1	740
Groom	35-39	2	1746
Groom	35-39	3	957
Groom	35-39	4	378
Groom	35-39	5	130
Groom	35-39	6	104
Groom	40-44		228
Groom	40-44	0	642
Groom	40-44	1	552
Groom	40-44	2	1556
Groom	40-44	3	1044
Groom	40-44	4	393
Groom	40-44	5	144
Groom	40-44	6	144
Groom	45-49		209
Groom	45-49	0	651
Groom	45-49	1	596
Groom	45-49	2	1607
Groom	45-49	3	1081
Groom	45-49	4	480
Groom	45-49	5	151
Groom	45-49	6	166
Groom	50-54		238
Groom	50-54	0	698
Groom	50-54	1	578
Groom	50-54	2	1741
Groom	50-54	3	1156
Groom	50-54	4	451
Groom	50-54	5	163
Groom	50-54	6	140
Groom	55-59		277
Groom	55-59	0	616
Groom	55-59	1	472
Groom	55-59	2	1609
Groom	55-59	3	1130
Groom	55-59	4	479
Groom	55-59	5	163
Groom	55-59	6	114
Groom	60-64		243
Groom	60-64	0	576
Groom	60-64	1	431
Groom	60-64	2	1595
Groom	60-64	3	1250
Groom	60-64	4	573
Groom	60-64	5	150
Groom	60-64	6	105
Groom	65-69		238
Groom	65-69	0	467
Groom	65-69	1	375
Groom	65-69	2	1430
Groom	65-69	3	1176
Groom	65-69	4	550
Groom	65-69	5	167
Groom	65-69	6	101
Groom	70-74		245
Groom	70-74	0	373
Groom	70-74	1	309
Groom	70-74	2	1346
Groom	70-74	3	1065
Groom	70-74	4	520
Groom	70-74	5	156
Groom	70-74	6	102
Groom	75-79		254
Groom	75-79	0	255
Groom	75-79	1	204
Groom	75-79	2	934
Groom	75-79	3	861
Groom	75-79	4	445
Groom	75-79	5	151
Groom	75-79	6	140
Groom	80-84		230
Groom	80-84	0	177
Groom	80-84	1	110
Groom	80-84	2	509
Groom	80-84	3	539
Groom	80-84	4	396
Groom	80-84	5	172
Groom	80-84	6	155
Groom	85+		370
Groom	85+	0	208
Groom	85+	1	134
Groom	85+	2	372
Groom	85+	3	532
Groom	85+	4	425
Groom	85+	5	234
Groom	85+	6	245
Herbert	15-19		543
Herbert	15-19	0	4976
Herbert	15-19	1	73
Herbert	15-19	2	10
Herbert	15-19	4	3
Herbert	20-24		614
Herbert	20-24	0	4830
Herbert	20-24	1	530
Herbert	20-24	2	179
Herbert	20-24	3	43
Herbert	20-24	4	5
Herbert	20-24	5	4
Herbert	20-24	6	3
Herbert	25-29		596
Herbert	25-29	0	3463
Herbert	25-29	1	1034
Herbert	25-29	2	733
Herbert	25-29	3	285
Herbert	25-29	4	78
Herbert	25-29	5	31
Herbert	25-29	6	11
Herbert	30-34		455
Herbert	30-34	0	1965
Herbert	30-34	1	1146
Herbert	30-34	2	1368
Herbert	30-34	3	591
Herbert	30-34	4	194
Herbert	30-34	5	91
Herbert	30-34	6	46
Herbert	35-39		478
Herbert	35-39	0	1197
Herbert	35-39	1	951
Herbert	35-39	2	1778
Herbert	35-39	3	924
Herbert	35-39	4	334
Herbert	35-39	5	147
Herbert	35-39	6	101
Herbert	40-44		354
Herbert	40-44	0	775
Herbert	40-44	1	703
Herbert	40-44	2	1757
Herbert	40-44	3	896
Herbert	40-44	4	407
Herbert	40-44	5	155
Herbert	40-44	6	118
Herbert	45-49		358
Herbert	45-49	0	783
Herbert	45-49	1	700
Herbert	45-49	2	1823
Herbert	45-49	3	976
Herbert	45-49	4	421
Herbert	45-49	5	148
Herbert	45-49	6	150
Herbert	50-54		364
Herbert	50-54	0	710
Herbert	50-54	1	695
Herbert	50-54	2	1704
Herbert	50-54	3	1064
Herbert	50-54	4	434
Herbert	50-54	5	153
Herbert	50-54	6	145
Herbert	55-59		281
Herbert	55-59	0	611
Herbert	55-59	1	568
Herbert	55-59	2	1684
Herbert	55-59	3	1084
Herbert	55-59	4	447
Herbert	55-59	5	139
Herbert	55-59	6	115
Herbert	60-64		277
Herbert	60-64	0	518
Herbert	60-64	1	533
Herbert	60-64	2	1557
Herbert	60-64	3	1038
Herbert	60-64	4	491
Herbert	60-64	5	134
Herbert	60-64	6	89
Herbert	65-69		239
Herbert	65-69	0	372
Herbert	65-69	1	378
Herbert	65-69	2	1263
Herbert	65-69	3	929
Herbert	65-69	4	367
Herbert	65-69	5	133
Herbert	65-69	6	83
Herbert	70-74		197
Herbert	70-74	0	247
Herbert	70-74	1	303
Herbert	70-74	2	1082
Herbert	70-74	3	753
Herbert	70-74	4	367
Herbert	70-74	5	122
Herbert	70-74	6	76
Herbert	75-79		184
Herbert	75-79	0	194
Herbert	75-79	1	151
Herbert	75-79	2	652
Herbert	75-79	3	517
Herbert	75-79	4	288
Herbert	75-79	5	109
Herbert	75-79	6	92
Herbert	80-84		138
Herbert	80-84	0	108
Herbert	80-84	1	89
Herbert	80-84	2	339
Herbert	80-84	3	371
Herbert	80-84	4	253
Herbert	80-84	5	106
Herbert	80-84	6	94
Herbert	85+		233
Herbert	85+	0	93
Herbert	85+	1	107
Herbert	85+	2	239
Herbert	85+	3	297
Herbert	85+	4	241
Herbert	85+	5	117
Herbert	85+	6	116
Hinkler	15-19		345
Hinkler	15-19	0	3637
Hinkler	15-19	1	57
Hinkler	15-19	2	10
Hinkler	20-24		286
Hinkler	20-24	0	2519
Hinkler	20-24	1	399
Hinkler	20-24	2	181
Hinkler	20-24	3	40
Hinkler	20-24	4	4
Hinkler	20-24	5	4
Hinkler	25-29		309
Hinkler	25-29	0	1882
Hinkler	25-29	1	699
Hinkler	25-29	2	580
Hinkler	25-29	3	236
Hinkler	25-29	4	77
Hinkler	25-29	5	14
Hinkler	25-29	6	3
Hinkler	30-34		246
Hinkler	30-34	0	1098
Hinkler	30-34	1	692
Hinkler	30-34	2	1065
Hinkler	30-34	3	513
Hinkler	30-34	4	218
Hinkler	30-34	5	50
Hinkler	30-34	6	24
Hinkler	35-39		257
Hinkler	35-39	0	666
Hinkler	35-39	1	652
Hinkler	35-39	2	1335
Hinkler	35-39	3	713
Hinkler	35-39	4	307
Hinkler	35-39	5	97
Hinkler	35-39	6	72
Hinkler	40-44		229
Hinkler	40-44	0	578
Hinkler	40-44	1	524
Hinkler	40-44	2	1369
Hinkler	40-44	3	818
Hinkler	40-44	4	363
Hinkler	40-44	5	148
Hinkler	40-44	6	97
Hinkler	45-49		279
Hinkler	45-49	0	671
Hinkler	45-49	1	570
Hinkler	45-49	2	1495
Hinkler	45-49	3	975
Hinkler	45-49	4	413
Hinkler	45-49	5	166
Hinkler	45-49	6	110
Hinkler	50-54		292
Hinkler	50-54	0	729
Hinkler	50-54	1	629
Hinkler	50-54	2	1772
Hinkler	50-54	3	956
Hinkler	50-54	4	441
Hinkler	50-54	5	149
Hinkler	50-54	6	111
Hinkler	55-59		311
Hinkler	55-59	0	829
Hinkler	55-59	1	670
Hinkler	55-59	2	1958
Hinkler	55-59	3	1256
Hinkler	55-59	4	503
Hinkler	55-59	5	168
Hinkler	55-59	6	109
Hinkler	60-64		352
Hinkler	60-64	0	879
Hinkler	60-64	1	638
Hinkler	60-64	2	2208
Hinkler	60-64	3	1446
Hinkler	60-64	4	579
Hinkler	60-64	5	178
Hinkler	60-64	6	110
Hinkler	65-69		365
Hinkler	65-69	0	699
Hinkler	65-69	1	653
Hinkler	65-69	2	2341
Hinkler	65-69	3	1517
Hinkler	65-69	4	587
Hinkler	65-69	5	175
Hinkler	65-69	6	114
Hinkler	70-74		474
Hinkler	70-74	0	657
Hinkler	70-74	1	592
Hinkler	70-74	2	2252
Hinkler	70-74	3	1496
Hinkler	70-74	4	602
Hinkler	70-74	5	170
Hinkler	70-74	6	92
Hinkler	75-79		442
Hinkler	75-79	0	405
Hinkler	75-79	1	328
Hinkler	75-79	2	1452
Hinkler	75-79	3	1111
Hinkler	75-79	4	549
Hinkler	75-79	5	220
Hinkler	75-79	6	110
Hinkler	80-84		367
Hinkler	80-84	0	235
Hinkler	80-84	1	208
Hinkler	80-84	2	805
Hinkler	80-84	3	700
Hinkler	80-84	4	457
Hinkler	80-84	5	201
Hinkler	80-84	6	142
Hinkler	85+		426
Hinkler	85+	0	195
Hinkler	85+	1	178
Hinkler	85+	2	552
Hinkler	85+	3	599
Hinkler	85+	4	419
Hinkler	85+	5	227
Hinkler	85+	6	206
Kennedy	15-19		733
Kennedy	15-19	0	4047
Kennedy	15-19	1	76
Kennedy	15-19	2	6
Kennedy	20-24		575
Kennedy	20-24	0	2848
Kennedy	20-24	1	499
Kennedy	20-24	2	210
Kennedy	20-24	3	49
Kennedy	20-24	4	11
Kennedy	25-29		646
Kennedy	25-29	0	2401
Kennedy	25-29	1	873
Kennedy	25-29	2	820
Kennedy	25-29	3	299
Kennedy	25-29	4	114
Kennedy	25-29	5	31
Kennedy	25-29	6	12
Kennedy	30-34		572
Kennedy	30-34	0	1359
Kennedy	30-34	1	906
Kennedy	30-34	2	1318
Kennedy	30-34	3	684
Kennedy	30-34	4	311
Kennedy	30-34	5	75
Kennedy	30-34	6	56
Kennedy	35-39		553
Kennedy	35-39	0	852
Kennedy	35-39	1	720
Kennedy	35-39	2	1550
Kennedy	35-39	3	950
Kennedy	35-39	4	368
Kennedy	35-39	5	139
Kennedy	35-39	6	120
Kennedy	40-44		549
Kennedy	40-44	0	670
Kennedy	40-44	1	581
Kennedy	40-44	2	1461
Kennedy	40-44	3	989
Kennedy	40-44	4	432
Kennedy	40-44	5	164
Kennedy	40-44	6	166
Kennedy	45-49		581
Kennedy	45-49	0	677
Kennedy	45-49	1	602
Kennedy	45-49	2	1578
Kennedy	45-49	3	1056
Kennedy	45-49	4	486
Kennedy	45-49	5	201
Kennedy	45-49	6	203
Kennedy	50-54		573
Kennedy	50-54	0	729
Kennedy	50-54	1	553
Kennedy	50-54	2	1780
Kennedy	50-54	3	1112
Kennedy	50-54	4	489
Kennedy	50-54	5	227
Kennedy	50-54	6	206
Kennedy	55-59		557
Kennedy	55-59	0	710
Kennedy	55-59	1	568
Kennedy	55-59	2	1824
Kennedy	55-59	3	1246
Kennedy	55-59	4	578
Kennedy	55-59	5	220
Kennedy	55-59	6	150
Kennedy	60-64		466
Kennedy	60-64	0	653
Kennedy	60-64	1	489
Kennedy	60-64	2	1724
Kennedy	60-64	3	1254
Kennedy	60-64	4	637
Kennedy	60-64	5	204
Kennedy	60-64	6	141
Kennedy	65-69		449
Kennedy	65-69	0	505
Kennedy	65-69	1	422
Kennedy	65-69	2	1536
Kennedy	65-69	3	1183
Kennedy	65-69	4	567
Kennedy	65-69	5	157
Kennedy	65-69	6	120
Kennedy	70-74		422
Kennedy	70-74	0	323
Kennedy	70-74	1	315
Kennedy	70-74	2	1223
Kennedy	70-74	3	1046
Kennedy	70-74	4	477
Kennedy	70-74	5	157
Kennedy	70-74	6	131
Kennedy	75-79		356
Kennedy	75-79	0	208
Kennedy	75-79	1	192
Kennedy	75-79	2	748
Kennedy	75-79	3	736
Kennedy	75-79	4	407
Kennedy	75-79	5	159
Kennedy	75-79	6	144
Kennedy	80-84		252
Kennedy	80-84	0	133
Kennedy	80-84	1	105
Kennedy	80-84	2	386
Kennedy	80-84	3	490
Kennedy	80-84	4	268
Kennedy	80-84	5	138
Kennedy	80-84	6	134
Kennedy	85+		332
Kennedy	85+	0	86
Kennedy	85+	1	90
Kennedy	85+	2	321
Kennedy	85+	3	360
Kennedy	85+	4	277
Kennedy	85+	5	166
Kennedy	85+	6	144
Leichhardt	15-19		703
Leichhardt	15-19	0	4408
Leichhardt	15-19	1	82
Leichhardt	15-19	2	4
Leichhardt	20-24		711
Leichhardt	20-24	0	3474
Leichhardt	20-24	1	457
Leichhardt	20-24	2	161
Leichhardt	20-24	3	55
Leichhardt	20-24	4	11
Leichhardt	20-24	6	4
Leichhardt	25-29		807
Leichhardt	25-29	0	3347
Leichhardt	25-29	1	796
Leichhardt	25-29	2	549
Leichhardt	25-29	3	226
Leichhardt	25-29	4	91
Leichhardt	25-29	5	33
Leichhardt	25-29	6	11
Leichhardt	30-34		778
Leichhardt	30-34	0	2463
Leichhardt	30-34	1	1127
Leichhardt	30-34	2	1207
Leichhardt	30-34	3	451
Leichhardt	30-34	4	205
Leichhardt	30-34	5	85
Leichhardt	30-34	6	68
Leichhardt	35-39		602
Leichhardt	35-39	0	1552
Leichhardt	35-39	1	1109
Leichhardt	35-39	2	1712
Leichhardt	35-39	3	720
Leichhardt	35-39	4	300
Leichhardt	35-39	5	109
Leichhardt	35-39	6	140
Leichhardt	40-44		588
Leichhardt	40-44	0	1213
Leichhardt	40-44	1	951
Leichhardt	40-44	2	1875
Leichhardt	40-44	3	892
Leichhardt	40-44	4	390
Leichhardt	40-44	5	168
Leichhardt	40-44	6	166
Leichhardt	45-49		582
Leichhardt	45-49	0	1239
Leichhardt	45-49	1	979
Leichhardt	45-49	2	1962
Leichhardt	45-49	3	978
Leichhardt	45-49	4	387
Leichhardt	45-49	5	149
Leichhardt	45-49	6	185
Leichhardt	50-54		534
Leichhardt	50-54	0	1161
Leichhardt	50-54	1	902
Leichhardt	50-54	2	1949
Leichhardt	50-54	3	964
Leichhardt	50-54	4	359
Leichhardt	50-54	5	172
Leichhardt	50-54	6	179
Leichhardt	55-59		527
Leichhardt	55-59	0	1118
Leichhardt	55-59	1	831
Leichhardt	55-59	2	1775
Leichhardt	55-59	3	946
Leichhardt	55-59	4	399
Leichhardt	55-59	5	128
Leichhardt	55-59	6	140
Leichhardt	60-64		479
Leichhardt	60-64	0	934
Leichhardt	60-64	1	684
Leichhardt	60-64	2	1692
Leichhardt	60-64	3	963
Leichhardt	60-64	4	395
Leichhardt	60-64	5	161
Leichhardt	60-64	6	167
Leichhardt	65-69		408
Leichhardt	65-69	0	661
Leichhardt	65-69	1	503
Leichhardt	65-69	2	1475
Leichhardt	65-69	3	877
Leichhardt	65-69	4	354
Leichhardt	65-69	5	127
Leichhardt	65-69	6	129
Leichhardt	70-74		348
Leichhardt	70-74	0	437
Leichhardt	70-74	1	406
Leichhardt	70-74	2	1166
Leichhardt	70-74	3	726
Leichhardt	70-74	4	308
Leichhardt	70-74	5	126
Leichhardt	70-74	6	101
Leichhardt	75-79		283
Leichhardt	75-79	0	257
Leichhardt	75-79	1	221
Leichhardt	75-79	2	732
Leichhardt	75-79	3	540
Leichhardt	75-79	4	241
Leichhardt	75-79	5	88
Leichhardt	75-79	6	98
Leichhardt	80-84		187
Leichhardt	80-84	0	103
Leichhardt	80-84	1	114
Leichhardt	80-84	2	333
Leichhardt	80-84	3	306
Leichhardt	80-84	4	181
Leichhardt	80-84	5	65
Leichhardt	80-84	6	65
Leichhardt	85+		255
Leichhardt	85+	0	98
Leichhardt	85+	1	129
Leichhardt	85+	2	290
Leichhardt	85+	3	284
Leichhardt	85+	4	168
Leichhardt	85+	5	89
Leichhardt	85+	6	96
Lilley	15-19		255
Lilley	15-19	0	3907
Lilley	15-19	1	12
Lilley	15-19	2	5
Lilley	20-24		358
Lilley	20-24	0	4684
Lilley	20-24	1	182
Lilley	20-24	2	52
Lilley	20-24	3	9
Lilley	25-29		408
Lilley	25-29	0	4886
Lilley	25-29	1	726
Lilley	25-29	2	273
Lilley	25-29	3	81
Lilley	25-29	4	18
Lilley	25-29	6	3
Lilley	30-34		330
Lilley	30-34	0	3317
Lilley	30-34	1	1627
Lilley	30-34	2	1172
Lilley	30-34	3	285
Lilley	30-34	4	64
Lilley	30-34	5	15
Lilley	30-34	6	17
Lilley	35-39		278
Lilley	35-39	0	1908
Lilley	35-39	1	1490
Lilley	35-39	2	2217
Lilley	35-39	3	640
Lilley	35-39	4	140
Lilley	35-39	5	39
Lilley	35-39	6	22
Lilley	40-44		183
Lilley	40-44	0	1196
Lilley	40-44	1	1010
Lilley	40-44	2	2177
Lilley	40-44	3	778
Lilley	40-44	4	190
