CED_NAME16	Age	HoursHousekeeping	Sex	adults
Bass	35-44		M	349
Bass	35-44	0	F	843
Bass	35-44	0	M	1278
Bass	35-44	<5	F	680
Bass	35-44	<5	M	1557
Bass	35-44	5-14	F	2114
Bass	35-44	5-14	M	2059
Bass	35-44	15-29	F	1396
Bass	35-44	15-29	M	595
Bass	35-44	30+	F	1244
Bass	35-44	30+	M	275
Bass	45-54		F	292
Bass	45-54		M	366
Bass	45-54	0	F	997
Bass	45-54	0	M	1421
Bass	45-54	<5	F	802
Bass	45-54	<5	M	1610
Bass	45-54	5-14	F	2675
Bass	45-54	5-14	M	2250
Bass	45-54	15-29	F	1474
Bass	45-54	15-29	M	604
Bass	45-54	30+	F	900
Bass	45-54	30+	M	269
Bass	55-64		F	320
Bass	55-64		M	365
Bass	55-64	0	F	1351
Bass	55-64	0	M	1793
Bass	55-64	<5	F	790
Bass	55-64	<5	M	1584
Bass	55-64	5-14	F	2550
Bass	55-64	5-14	M	2162
Bass	55-64	15-29	F	1502
Bass	55-64	15-29	M	716
Bass	55-64	30+	F	987
Bass	55-64	30+	M	341
Bass	65-74		F	397
Bass	65-74		M	382
Bass	65-74	0	F	1649
Bass	65-74	0	M	1760
Bass	65-74	<5	F	472
Bass	65-74	<5	M	1006
Bass	65-74	5-14	F	1491
Bass	65-74	5-14	M	1722
Bass	65-74	15-29	F	1434
Bass	65-74	15-29	M	850
Bass	65-74	30+	F	1209
Bass	65-74	30+	M	468
Bass	75-84		F	330
Bass	75-84		M	259
Bass	75-84	0	F	1400
Bass	75-84	0	M	1257
Bass	75-84	<5	F	269
Bass	75-84	<5	M	432
Bass	75-84	5-14	F	679
Bass	75-84	5-14	M	769
Bass	75-84	15-29	F	602
Bass	75-84	15-29	M	398
Bass	75-84	30+	F	652
Bass	75-84	30+	M	323
Bass	85+		F	244
Bass	85+		M	142
Bass	85+	0	F	878
Bass	85+	0	M	484
Bass	85+	<5	F	148
Bass	85+	<5	M	122
Bass	85+	5-14	F	224
Bass	85+	5-14	M	174
Bass	85+	15-29	F	129
Bass	85+	15-29	M	88
Bass	85+	30+	F	91
Bass	85+	30+	M	48
Braddon	15-19		F	199
Braddon	15-19		M	237
Braddon	15-19	0	F	1030
Braddon	15-19	0	M	1345
Braddon	15-19	<5	F	1289
Braddon	15-19	<5	M	1245
Braddon	15-19	5-14	F	332
Braddon	15-19	5-14	M	202
Braddon	15-19	15-29	F	60
Braddon	15-19	15-29	M	24
Braddon	15-19	30+	F	21
Braddon	15-19	30+	M	6
Braddon	20-24		F	147
Braddon	20-24		M	173
Braddon	20-24	0	F	756
Braddon	20-24	0	M	1073
Braddon	20-24	<5	F	723
Braddon	20-24	<5	M	961
Braddon	20-24	5-14	F	781
Braddon	20-24	5-14	M	487
Braddon	20-24	15-29	F	191
Braddon	20-24	15-29	M	64
Braddon	20-24	30+	F	176
Braddon	20-24	30+	M	37
Braddon	25-34		F	367
Braddon	25-34		M	382
Braddon	25-34	0	F	1062
Braddon	25-34	0	M	1739
Braddon	25-34	<5	F	836
Braddon	25-34	<5	M	1731
Braddon	25-34	5-14	F	2027
Braddon	25-34	5-14	M	1745
Braddon	25-34	15-29	F	1053
Braddon	25-34	15-29	M	411
Braddon	25-34	30+	F	1152
Braddon	25-34	30+	M	213
Braddon	35-44		F	328
Braddon	35-44		M	400
Braddon	35-44	0	F	692
Braddon	35-44	0	M	1097
Braddon	35-44	<5	F	519
Braddon	35-44	<5	M	1345
Braddon	35-44	5-14	F	1995
Braddon	35-44	5-14	M	1918
Braddon	35-44	15-29	F	1402
Braddon	35-44	15-29	M	576
Braddon	35-44	30+	F	1202
Braddon	35-44	30+	M	284
Braddon	45-54		F	364
Braddon	45-54		M	440
Braddon	45-54	0	F	1055
Braddon	45-54	0	M	1568
Braddon	45-54	<5	F	778
Braddon	45-54	<5	M	1622
Braddon	45-54	5-14	F	2545
Braddon	45-54	5-14	M	2181
Braddon	45-54	15-29	F	1532
Braddon	45-54	15-29	M	575
Braddon	45-54	30+	F	970
Braddon	45-54	30+	M	323
Braddon	55-64		F	400
Braddon	55-64		M	438
Braddon	55-64	0	F	1579
Braddon	55-64	0	M	2078
Braddon	55-64	<5	F	798
Braddon	55-64	<5	M	1741
Braddon	55-64	5-14	F	2572
Braddon	55-64	5-14	M	2278
Braddon	55-64	15-29	F	1691
Braddon	55-64	15-29	M	718
Braddon	55-64	30+	F	1187
Braddon	55-64	30+	M	363
Braddon	65-74		F	454
Braddon	65-74		M	455
Braddon	65-74	0	F	1919
Braddon	65-74	0	M	2148
Braddon	65-74	<5	F	467
Braddon	65-74	<5	M	1093
Braddon	65-74	5-14	F	1487
Braddon	65-74	5-14	M	1761
Braddon	65-74	15-29	F	1564
Braddon	65-74	15-29	M	904
Braddon	65-74	30+	F	1459
Braddon	65-74	30+	M	623
Braddon	75-84		F	394
Braddon	75-84		M	328
Braddon	75-84	0	F	1632
Braddon	75-84	0	M	1428
Braddon	75-84	<5	F	300
Braddon	75-84	<5	M	475
Braddon	75-84	5-14	F	609
Braddon	75-84	5-14	M	764
Braddon	75-84	15-29	F	608
Braddon	75-84	15-29	M	463
Braddon	75-84	30+	F	717
Braddon	75-84	30+	M	413
Braddon	85+		F	177
Braddon	85+		M	145
Braddon	85+	0	F	945
Braddon	85+	0	M	519
Braddon	85+	<5	F	164
Braddon	85+	<5	M	123
Braddon	85+	5-14	F	193
Braddon	85+	5-14	M	139
Braddon	85+	15-29	F	115
Braddon	85+	15-29	M	82
Braddon	85+	30+	F	96
Braddon	85+	30+	M	73
Clark	15-19		F	158
Clark	15-19		M	137
Clark	15-19	0	F	979
Clark	15-19	0	M	1144
Clark	15-19	<5	F	1403
Clark	15-19	<5	M	1458
Clark	15-19	5-14	F	336
Clark	15-19	5-14	M	236
Clark	15-19	15-29	F	40
Clark	15-19	15-29	M	19
Clark	15-19	30+	F	21
Clark	15-19	30+	M	7
Clark	20-24		F	174
Clark	20-24		M	174
Clark	20-24	0	F	1001
Clark	20-24	0	M	1401
Clark	20-24	<5	F	1323
Clark	20-24	<5	M	1367
Clark	20-24	5-14	F	1001
Clark	20-24	5-14	M	695
Clark	20-24	15-29	F	172
Clark	20-24	15-29	M	84
Clark	20-24	30+	F	99
Clark	20-24	30+	M	29
Clark	25-34		F	549
Clark	25-34		M	634
Clark	25-34	0	F	2729
Clark	25-34	0	M	3694
Clark	25-34	<5	F	2078
Clark	25-34	<5	M	2934
Clark	25-34	5-14	F	3037
Clark	25-34	5-14	M	2726
Clark	25-34	15-29	F	1046
Clark	25-34	15-29	M	532
Clark	25-34	30+	F	860
Clark	25-34	30+	M	238
Clark	35-44		F	320
Clark	35-44		M	355
Clark	35-44	0	F	923
Clark	35-44	0	M	1456
Clark	35-44	<5	F	1051
Clark	35-44	<5	M	1782
Clark	35-44	5-14	F	2455
Clark	35-44	5-14	M	2477
Clark	35-44	15-29	F	1428
Clark	35-44	15-29	M	691
Clark	35-44	30+	F	1082
Clark	35-44	30+	M	261
Clark	45-54		F	263
Clark	45-54		M	324
Clark	45-54	0	F	812
Clark	45-54	0	M	1096
Clark	45-54	<5	F	881
Clark	45-54	<5	M	1599
Clark	45-54	5-14	F	2742
Clark	45-54	5-14	M	2508
Clark	45-54	15-29	F	1420
Clark	45-54	15-29	M	644
Clark	45-54	30+	F	696
Clark	45-54	30+	M	211
Clark	55-64		F	271
Clark	55-64		M	273
Clark	55-64	0	F	1077
Clark	55-64	0	M	1346
Clark	55-64	<5	F	886
Clark	55-64	<5	M	1527
Clark	55-64	5-14	F	2576
Clark	55-64	5-14	M	2216
Clark	55-64	15-29	F	1289
Clark	55-64	15-29	M	601
Clark	55-64	30+	F	660
Clark	55-64	30+	M	256
Clark	65-74		F	297
Clark	65-74		M	246
Clark	65-74	0	F	1230
Clark	65-74	0	M	1325
Clark	65-74	<5	F	519
Clark	65-74	<5	M	968
Clark	65-74	5-14	F	1658
Clark	65-74	5-14	M	1688
Clark	65-74	15-29	F	1298
Clark	65-74	15-29	M	678
Clark	65-74	30+	F	868
Clark	65-74	30+	M	300
Clark	75-84		F	246
Clark	75-84		M	204
Clark	75-84	0	F	1196
Clark	75-84	0	M	913
Clark	75-84	<5	F	302
Clark	75-84	<5	M	460
Clark	75-84	5-14	F	760
Clark	75-84	5-14	M	702
Clark	75-84	15-29	F	554
Clark	75-84	15-29	M	320
Clark	75-84	30+	F	461
Clark	75-84	30+	M	197
Clark	85+		F	170
Clark	85+		M	75
Clark	85+	0	F	866
Clark	85+	0	M	478
Clark	85+	<5	F	207
Clark	85+	<5	M	128
Clark	85+	5-14	F	247
Clark	85+	5-14	M	170
Clark	85+	15-29	F	124
Clark	85+	15-29	M	71
Clark	85+	30+	F	100
Clark	85+	30+	M	56
Franklin	15-19		F	123
Franklin	15-19		M	179
Franklin	15-19	0	F	940
Franklin	15-19	0	M	1214
Franklin	15-19	<5	F	1436
Franklin	15-19	<5	M	1504
Franklin	15-19	5-14	F	276
Franklin	15-19	5-14	M	215
Franklin	15-19	15-29	F	30
Franklin	15-19	15-29	M	10
Franklin	15-19	30+	F	16
Franklin	15-19	30+	M	4
Franklin	20-24		F	127
Franklin	20-24		M	181
Franklin	20-24	0	F	641
Franklin	20-24	0	M	1034
Franklin	20-24	<5	F	987
Franklin	20-24	<5	M	1157
Franklin	20-24	5-14	F	686
Franklin	20-24	5-14	M	456
Franklin	20-24	15-29	F	135
Franklin	20-24	15-29	M	65
Franklin	20-24	30+	F	83
Franklin	20-24	30+	M	20
Franklin	25-34		F	338
Franklin	25-34		M	499
Franklin	25-34	0	F	1325
Franklin	25-34	0	M	1924
Franklin	25-34	<5	F	1369
Franklin	25-34	<5	M	2067
Franklin	25-34	5-14	F	2422
Franklin	25-34	5-14	M	2120
Franklin	25-34	15-29	F	1032
Franklin	25-34	15-29	M	431
Franklin	25-34	30+	F	907
Franklin	25-34	30+	M	210
Franklin	35-44		F	306
Franklin	35-44		M	450
Franklin	35-44	0	F	632
Franklin	35-44	0	M	1048
Franklin	35-44	<5	F	810
Franklin	35-44	<5	M	1722
Franklin	35-44	5-14	F	2668
Franklin	35-44	5-14	M	2568
Franklin	35-44	15-29	F	1672
Franklin	35-44	15-29	M	812
Franklin	35-44	30+	F	1320
Franklin	35-44	30+	M	296
Franklin	45-54		F	256
Franklin	45-54		M	331
Franklin	45-54	0	F	655
Franklin	45-54	0	M	1035
Franklin	45-54	<5	F	883
Franklin	45-54	<5	M	1700
Franklin	45-54	5-14	F	2987
Franklin	45-54	5-14	M	2636
Franklin	45-54	15-29	F	1571
Franklin	45-54	15-29	M	682
Franklin	45-54	30+	F	813
Franklin	45-54	30+	M	243
Franklin	55-64		F	289
Franklin	55-64		M	343
Franklin	55-64	0	F	1066
Franklin	55-64	0	M	1263
Franklin	55-64	<5	F	924
Franklin	55-64	<5	M	1599
Franklin	55-64	5-14	F	2791
Franklin	55-64	5-14	M	2477
Franklin	55-64	15-29	F	1703
Franklin	55-64	15-29	M	849
Franklin	55-64	30+	F	946
Franklin	55-64	30+	M	389
Franklin	65-74		F	330
Franklin	65-74		M	331
Franklin	65-74	0	F	1410
Franklin	65-74	0	M	1511
Franklin	65-74	<5	F	537
Franklin	65-74	<5	M	1068
Franklin	65-74	5-14	F	1758
Franklin	65-74	5-14	M	1982
Franklin	65-74	15-29	F	1717
Franklin	65-74	15-29	M	962
Franklin	65-74	30+	F	1207
Franklin	65-74	30+	M	515
Franklin	75-84		F	315
Franklin	75-84		M	246
Franklin	75-84	0	F	1246
Franklin	75-84	0	M	1066
Franklin	75-84	<5	F	315
Franklin	75-84	<5	M	489
Franklin	75-84	5-14	F	764
Franklin	75-84	5-14	M	890
Franklin	75-84	15-29	F	683
Franklin	75-84	15-29	M	415
Franklin	75-84	30+	F	629
Franklin	75-84	30+	M	329
Franklin	85+		F	177
Franklin	85+		M	130
Franklin	85+	0	F	825
Franklin	85+	0	M	453
Franklin	85+	<5	F	178
Franklin	85+	<5	M	118
Franklin	85+	5-14	F	220
Franklin	85+	5-14	M	184
Franklin	85+	15-29	F	133
Franklin	85+	15-29	M	84
Franklin	85+	30+	F	102
Franklin	85+	30+	M	61
Lyons	15-19		F	245
Lyons	15-19		M	272
Lyons	15-19	0	F	976
Lyons	15-19	0	M	1310
Lyons	15-19	<5	F	1162
Lyons	15-19	<5	M	1253
Lyons	15-19	5-14	F	305
Lyons	15-19	5-14	M	262
Lyons	15-19	15-29	F	43
Lyons	15-19	15-29	M	27
Lyons	15-19	30+	F	23
Lyons	15-19	30+	M	14
Lyons	20-24		F	183
Lyons	20-24		M	188
Lyons	20-24	0	F	774
Lyons	20-24	0	M	1191
Lyons	20-24	<5	F	817
Lyons	20-24	<5	M	934
Lyons	20-24	5-14	F	714
Lyons	20-24	5-14	M	440
Lyons	20-24	15-29	F	190
Lyons	20-24	15-29	M	78
Lyons	20-24	30+	F	134
Lyons	20-24	30+	M	35
Lyons	25-34		F	409
Lyons	25-34		M	430
Lyons	25-34	0	F	1086
Lyons	25-34	0	M	1662
Lyons	25-34	<5	F	911
Lyons	25-34	<5	M	1898
Lyons	25-34	5-14	F	2032
Lyons	25-34	5-14	M	1765
Lyons	25-34	15-29	F	1116
Lyons	25-34	15-29	M	423
Lyons	25-34	30+	F	1131
Lyons	25-34	30+	M	190
Lyons	35-44		F	396
Lyons	35-44		M	423
Lyons	35-44	0	F	668
Lyons	35-44	0	M	1206
Lyons	35-44	<5	F	602
Lyons	35-44	<5	M	1519
Lyons	35-44	5-14	F	2155
Lyons	35-44	5-14	M	2045
Lyons	35-44	15-29	F	1402
Lyons	35-44	15-29	M	635
Lyons	35-44	30+	F	1344
Lyons	35-44	30+	M	301
Lyons	45-54		F	391
Lyons	45-54		M	446
Lyons	45-54	0	F	1075
Lyons	45-54	0	M	1559
Lyons	45-54	<5	F	766
Lyons	45-54	<5	M	1698
Lyons	45-54	5-14	F	2626
Lyons	45-54	5-14	M	2248
Lyons	45-54	15-29	F	1542
Lyons	45-54	15-29	M	674
Lyons	45-54	30+	F	1030
Lyons	45-54	30+	M	329
Lyons	55-64		F	502
Lyons	55-64		M	546
Lyons	55-64	0	F	1567
Lyons	55-64	0	M	2224
Lyons	55-64	<5	F	809
Lyons	55-64	<5	M	1888
Lyons	55-64	5-14	F	2685
Lyons	55-64	5-14	M	2582
Lyons	55-64	15-29	F	1812
Lyons	55-64	15-29	M	822
Lyons	55-64	30+	F	1350
Lyons	55-64	30+	M	487
Lyons	65-74		F	465
Lyons	65-74		M	564
Lyons	65-74	0	F	1869
Lyons	65-74	0	M	2316
Lyons	65-74	<5	F	471
Lyons	65-74	<5	M	1178
Lyons	65-74	5-14	F	1600
Lyons	65-74	5-14	M	1993
Lyons	65-74	15-29	F	1540
Lyons	65-74	15-29	M	1024
Lyons	65-74	30+	F	1504
Lyons	65-74	30+	M	724
Lyons	75-84		F	353
Lyons	75-84		M	317
Lyons	75-84	0	F	1317
Lyons	75-84	0	M	1307
Lyons	75-84	<5	F	264
Lyons	75-84	<5	M	468
Lyons	75-84	5-14	F	611
Lyons	75-84	5-14	M	738
Lyons	75-84	15-29	F	545
Lyons	75-84	15-29	M	469
Lyons	75-84	30+	F	642
Lyons	75-84	30+	M	386
Lyons	85+		F	122
Lyons	85+		M	97
Lyons	85+	0	F	617
Lyons	85+	0	M	450
Lyons	85+	<5	F	121
Lyons	85+	<5	M	107
Lyons	85+	5-14	F	154
Lyons	85+	5-14	M	136
Lyons	85+	15-29	F	88
Lyons	85+	15-29	M	59
Lyons	85+	30+	F	83
Lyons	85+	30+	M	62
No usual address (Tas.)	15-19		F	10
No usual address (Tas.)	15-19		M	9
No usual address (Tas.)	15-19	0	F	20
No usual address (Tas.)	15-19	0	M	20
No usual address (Tas.)	15-19	<5	F	11
No usual address (Tas.)	15-19	<5	M	10
No usual address (Tas.)	15-19	5-14	F	3
No usual address (Tas.)	15-19	5-14	M	4
No usual address (Tas.)	15-19	15-29	F	5
No usual address (Tas.)	20-24		F	7
No usual address (Tas.)	20-24		M	9
No usual address (Tas.)	20-24	0	F	21
No usual address (Tas.)	20-24	0	M	22
No usual address (Tas.)	20-24	<5	F	13
No usual address (Tas.)	20-24	<5	M	14
No usual address (Tas.)	20-24	5-14	F	8
No usual address (Tas.)	20-24	5-14	M	19
No usual address (Tas.)	20-24	15-29	F	4
No usual address (Tas.)	20-24	15-29	M	3
No usual address (Tas.)	20-24	30+	F	3
No usual address (Tas.)	20-24	30+	M	4
No usual address (Tas.)	25-34		F	11
No usual address (Tas.)	25-34		M	40
No usual address (Tas.)	25-34	0	F	29
No usual address (Tas.)	25-34	0	M	44
No usual address (Tas.)	25-34	<5	F	19
No usual address (Tas.)	25-34	<5	M	28
No usual address (Tas.)	25-34	5-14	F	15
No usual address (Tas.)	25-34	5-14	M	14
No usual address (Tas.)	25-34	15-29	F	9
No usual address (Tas.)	25-34	15-29	M	6
No usual address (Tas.)	25-34	30+	F	8
No usual address (Tas.)	35-44		F	21
No usual address (Tas.)	35-44		M	29
No usual address (Tas.)	35-44	0	F	16
No usual address (Tas.)	35-44	0	M	24
No usual address (Tas.)	35-44	<5	F	14
No usual address (Tas.)	35-44	<5	M	25
No usual address (Tas.)	35-44	5-14	F	19
No usual address (Tas.)	35-44	5-14	M	11
No usual address (Tas.)	35-44	15-29	F	15
No usual address (Tas.)	35-44	15-29	M	9
No usual address (Tas.)	35-44	30+	F	9
No usual address (Tas.)	35-44	30+	M	9
No usual address (Tas.)	45-54		F	17
No usual address (Tas.)	45-54		M	26
No usual address (Tas.)	45-54	0	F	14
No usual address (Tas.)	45-54	0	M	48
No usual address (Tas.)	45-54	<5	F	14
No usual address (Tas.)	45-54	<5	M	27
No usual address (Tas.)	45-54	5-14	F	29
No usual address (Tas.)	45-54	5-14	M	16
No usual address (Tas.)	45-54	15-29	M	4
No usual address (Tas.)	55-64		F	27
No usual address (Tas.)	55-64		M	38
No usual address (Tas.)	55-64	0	F	19
No usual address (Tas.)	55-64	0	M	28
No usual address (Tas.)	55-64	<5	F	15
No usual address (Tas.)	55-64	<5	M	14
No usual address (Tas.)	55-64	5-14	F	26
No usual address (Tas.)	55-64	5-14	M	14
No usual address (Tas.)	55-64	15-29	F	8
No usual address (Tas.)	55-64	15-29	M	6
No usual address (Tas.)	55-64	30+	F	3
No usual address (Tas.)	55-64	30+	M	4
No usual address (Tas.)	65-74		F	32
No usual address (Tas.)	65-74		M	46
No usual address (Tas.)	65-74	0	F	14
No usual address (Tas.)	65-74	0	M	17
No usual address (Tas.)	65-74	<5	M	5
No usual address (Tas.)	65-74	5-14	F	16
No usual address (Tas.)	65-74	5-14	M	15
No usual address (Tas.)	65-74	15-29	F	7
No usual address (Tas.)	65-74	15-29	M	9
No usual address (Tas.)	75-84		F	4
No usual address (Tas.)	75-84		M	9
No usual address (Tas.)	75-84	0	F	5
No usual address (Tas.)	75-84	0	M	6
No usual address (Tas.)	75-84	<5	M	5
No usual address (Tas.)	75-84	5-14	F	3
No usual address (Tas.)	75-84	5-14	M	3
Migratory - Offshore - Shipping (Tas.)	35-44	0	M	3
Migratory - Offshore - Shipping (Tas.)	45-54	0	M	3
Lingiari	15-19		F	458
Lingiari	15-19		M	571
Lingiari	15-19	0	F	997
Lingiari	15-19	0	M	1326
Lingiari	15-19	<5	F	1397
Lingiari	15-19	<5	M	1502
Lingiari	15-19	5-14	F	727
Lingiari	15-19	5-14	M	660
Lingiari	15-19	15-29	F	237
Lingiari	15-19	15-29	M	179
Lingiari	15-19	30+	F	108
Lingiari	15-19	30+	M	102
Lingiari	20-24		F	396
Lingiari	20-24		M	734
Lingiari	20-24	0	F	869
Lingiari	20-24	0	M	1302
Lingiari	20-24	<5	F	1134
Lingiari	20-24	<5	M	1323
Lingiari	20-24	5-14	F	1000
Lingiari	20-24	5-14	M	831
Lingiari	20-24	15-29	F	410
Lingiari	20-24	15-29	M	265
Lingiari	20-24	30+	F	265
Lingiari	20-24	30+	M	133
Lingiari	25-34		F	1135
Lingiari	25-34		M	1896
Lingiari	25-34	0	F	1843
Lingiari	25-34	0	M	2528
Lingiari	25-34	<5	F	2124
Lingiari	25-34	<5	M	2603
Lingiari	25-34	5-14	F	3019
Lingiari	25-34	5-14	M	2504
Lingiari	25-34	15-29	F	1385
Lingiari	25-34	15-29	M	723
Lingiari	25-34	30+	F	1159
Lingiari	25-34	30+	M	374
Lingiari	35-44		F	949
Lingiari	35-44		M	1525
Lingiari	35-44	0	F	1287
Lingiari	35-44	0	M	1807
Lingiari	35-44	<5	F	1361
Lingiari	35-44	<5	M	2011
Lingiari	35-44	5-14	F	2632
Lingiari	35-44	5-14	M	2451
Lingiari	35-44	15-29	F	1549
Lingiari	35-44	15-29	M	844
Lingiari	35-44	30+	F	1244
Lingiari	35-44	30+	M	441
Lingiari	45-54		F	817
Lingiari	45-54		M	1207
Lingiari	45-54	0	F	1137
Lingiari	45-54	0	M	1566
Lingiari	45-54	<5	F	1285
Lingiari	45-54	<5	M	1766
Lingiari	45-54	5-14	F	2494
Lingiari	45-54	5-14	M	2176
Lingiari	45-54	15-29	F	1259
Lingiari	45-54	15-29	M	716
Lingiari	45-54	30+	F	710
Lingiari	45-54	30+	M	366
Lingiari	55-64		F	666
Lingiari	55-64		M	900
Lingiari	55-64	0	F	1138
Lingiari	55-64	0	M	1544
Lingiari	55-64	<5	F	984
Lingiari	55-64	<5	M	1429
Lingiari	55-64	5-14	F	1935
Lingiari	55-64	5-14	M	1681
Lingiari	55-64	15-29	F	921
Lingiari	55-64	15-29	M	575
Lingiari	55-64	30+	F	592
Lingiari	55-64	30+	M	297
Lingiari	65-74		F	393
Lingiari	65-74		M	503
Lingiari	65-74	0	F	805
Lingiari	65-74	0	M	1081
Lingiari	65-74	<5	F	430
Lingiari	65-74	<5	M	631
Lingiari	65-74	5-14	F	769
Lingiari	65-74	5-14	M	897
Lingiari	65-74	15-29	F	510
Lingiari	65-74	15-29	M	399
Lingiari	65-74	30+	F	395
Lingiari	65-74	30+	M	251
Lingiari	75-84		F	124
Lingiari	75-84		M	182
Lingiari	75-84	0	F	362
Lingiari	75-84	0	M	444
Lingiari	75-84	<5	F	124
Lingiari	75-84	<5	M	171
Lingiari	75-84	5-14	F	179
Lingiari	75-84	5-14	M	233
Lingiari	75-84	15-29	F	119
Lingiari	75-84	15-29	M	102
Lingiari	75-84	30+	F	130
Lingiari	75-84	30+	M	82
Lingiari	85+		F	32
Lingiari	85+		M	24
Lingiari	85+	0	F	146
Lingiari	85+	0	M	108
Lingiari	85+	<5	F	43
Lingiari	85+	<5	M	25
Lingiari	85+	5-14	F	25
Lingiari	85+	5-14	M	26
Lingiari	85+	15-29	F	17
Lingiari	85+	15-29	M	5
Lingiari	85+	30+	F	10
Lingiari	85+	30+	M	9
Solomon	15-19		F	275
Solomon	15-19		M	273
Solomon	15-19	0	F	993
Solomon	15-19	0	M	1174
Solomon	15-19	<5	F	1183
Solomon	15-19	<5	M	1198
Solomon	15-19	5-14	F	384
Solomon	15-19	5-14	M	287
Solomon	15-19	15-29	F	57
Solomon	15-19	15-29	M	30
Solomon	15-19	30+	F	25
Solomon	15-19	30+	M	13
Solomon	20-24		F	327
Solomon	20-24		M	468
Solomon	20-24	0	F	1064
Solomon	20-24	0	M	1478
Solomon	20-24	<5	F	867
Solomon	20-24	<5	M	1039
Solomon	20-24	5-14	F	799
Solomon	20-24	5-14	M	611
Solomon	20-24	15-29	F	178
Solomon	20-24	15-29	M	76
Solomon	20-24	30+	F	106
Solomon	20-24	30+	M	31
Solomon	25-34		F	1041
Solomon	25-34		M	1148
Solomon	25-34	0	F	2520
Solomon	25-34	0	M	3325
Solomon	25-34	<5	F	2130
Solomon	25-34	<5	M	2533
Solomon	25-34	5-14	F	3104
Solomon	25-34	5-14	M	2515
Solomon	25-34	15-29	F	1149
Solomon	25-34	15-29	M	499
Solomon	25-34	30+	F	1100
Solomon	25-34	30+	M	214
Solomon	35-44		F	806
Solomon	35-44		M	866
Solomon	35-44	0	F	1460
Solomon	35-44	0	M	1935
Solomon	35-44	<5	F	1141
Solomon	35-44	<5	M	1913
Solomon	35-44	5-14	F	2817
Solomon	35-44	5-14	M	2656
Solomon	35-44	15-29	F	1541
Solomon	35-44	15-29	M	745
Solomon	35-44	30+	F	1265
Solomon	35-44	30+	M	331
Solomon	45-54		F	585
Solomon	45-54		M	756
Solomon	45-54	0	F	1086
Solomon	45-54	0	M	1552
Solomon	45-54	<5	F	1009
Solomon	45-54	<5	M	1702
Solomon	45-54	5-14	F	2578
Solomon	45-54	5-14	M	2264
Solomon	45-54	15-29	F	1175
Solomon	45-54	15-29	M	583
Solomon	45-54	30+	F	651
Solomon	45-54	30+	M	257
Solomon	55-64		F	446
Solomon	55-64		M	534
Solomon	55-64	0	F	1028
Solomon	55-64	0	M	1396
Solomon	55-64	<5	F	777
Solomon	55-64	<5	M	1318
Solomon	55-64	5-14	F	1909
Solomon	55-64	5-14	M	1789
Solomon	55-64	15-29	F	908
Solomon	55-64	15-29	M	456
Solomon	55-64	30+	F	514
Solomon	55-64	30+	M	227
Solomon	65-74		F	275
Solomon	65-74		M	348
Solomon	65-74	0	F	861
Solomon	65-74	0	M	1113
Solomon	65-74	<5	F	393
Solomon	65-74	<5	M	735
Solomon	65-74	5-14	F	963
Solomon	65-74	5-14	M	989
Solomon	65-74	15-29	F	656
Solomon	65-74	15-29	M	390
Solomon	65-74	30+	F	443
Solomon	65-74	30+	M	189
Solomon	75-84		F	164
Solomon	75-84		M	146
Solomon	75-84	0	F	491
Solomon	75-84	0	M	529
Solomon	75-84	<5	F	152
Solomon	75-84	<5	M	231
Solomon	75-84	5-14	F	295
Solomon	75-84	5-14	M	326
Solomon	75-84	15-29	F	229
Solomon	75-84	15-29	M	135
Solomon	75-84	30+	F	157
Solomon	75-84	30+	M	71
Solomon	85+		F	76
Solomon	85+		M	50
Solomon	85+	0	F	182
Solomon	85+	0	M	146
Solomon	85+	<5	F	47
Solomon	85+	<5	M	35
Solomon	85+	5-14	F	54
Solomon	85+	5-14	M	47
Solomon	85+	15-29	F	26
Solomon	85+	15-29	M	15
Solomon	85+	30+	F	11
Solomon	85+	30+	M	16
No usual address (NT)	15-19		F	28
No usual address (NT)	15-19		M	14
No usual address (NT)	15-19	0	F	7
No usual address (NT)	15-19	0	M	4
No usual address (NT)	15-19	<5	F	14
No usual address (NT)	15-19	<5	M	14
No usual address (NT)	15-19	5-14	F	5
No usual address (NT)	15-19	30+	F	4
No usual address (NT)	20-24		F	39
No usual address (NT)	20-24		M	49
No usual address (NT)	20-24	0	F	25
No usual address (NT)	20-24	0	M	18
No usual address (NT)	20-24	<5	F	22
No usual address (NT)	20-24	<5	M	11
No usual address (NT)	20-24	5-14	F	12
No usual address (NT)	20-24	5-14	M	9
No usual address (NT)	20-24	15-29	F	5
No usual address (NT)	20-24	30+	F	7
No usual address (NT)	25-34		F	133
No usual address (NT)	25-34		M	107
No usual address (NT)	25-34	0	F	90
No usual address (NT)	25-34	0	M	81
No usual address (NT)	25-34	<5	F	59
No usual address (NT)	25-34	<5	M	52
No usual address (NT)	25-34	5-14	F	53
No usual address (NT)	25-34	5-14	M	37
No usual address (NT)	25-34	15-29	F	13
No usual address (NT)	25-34	15-29	M	3
No usual address (NT)	25-34	30+	F	18
No usual address (NT)	25-34	30+	M	3
No usual address (NT)	35-44		F	105
No usual address (NT)	35-44		M	132
No usual address (NT)	35-44	0	F	40
No usual address (NT)	35-44	0	M	63
No usual address (NT)	35-44	<5	F	28
No usual address (NT)	35-44	<5	M	38
No usual address (NT)	35-44	5-14	F	37
No usual address (NT)	35-44	5-14	M	43
No usual address (NT)	35-44	15-29	F	22
No usual address (NT)	35-44	15-29	M	13
