CED_NAME16	Age	UsualResidence	persons
Dawson	35-44	Visitor from WA	9
Dawson	35-44	Visitor same SA2	92
Dawson	45-54	Home	19973
Dawson	45-54	Visitor from ACT	14
Dawson	45-54	Visitor from NSW	119
Dawson	45-54	Visitor from NT	9
Dawson	45-54	Visitor from QLD	1187
Dawson	45-54	Visitor from SA	16
Dawson	45-54	Visitor from TAS	24
Dawson	45-54	Visitor from VIC	112
Dawson	45-54	Visitor from WA	19
Dawson	45-54	Visitor same SA2	70
Dawson	55-64	Home	19532
Dawson	55-64	Visitor from ACT	25
Dawson	55-64	Visitor from NSW	407
Dawson	55-64	Visitor from NT	7
Dawson	55-64	Visitor from QLD	1788
Dawson	55-64	Visitor from SA	61
Dawson	55-64	Visitor from TAS	81
Dawson	55-64	Visitor from VIC	496
Dawson	55-64	Visitor from WA	32
Dawson	55-64	Visitor same SA2	97
Dawson	65-74	Home	14658
Dawson	65-74	Visitor from ACT	43
Dawson	65-74	Visitor from NSW	716
Dawson	65-74	Visitor from NT	8
Dawson	65-74	Visitor from QLD	1503
Dawson	65-74	Visitor from SA	116
Dawson	65-74	Visitor from TAS	118
Dawson	65-74	Visitor from VIC	863
Dawson	65-74	Visitor from WA	67
Dawson	65-74	Visitor same SA2	88
Dawson	75-84	Home	7810
Dawson	75-84	Visitor from ACT	19
Dawson	75-84	Visitor from NSW	233
Dawson	75-84	Visitor from NT	4
Dawson	75-84	Visitor from QLD	551
Dawson	75-84	Visitor from SA	40
Dawson	75-84	Visitor from TAS	30
Dawson	75-84	Visitor from VIC	322
Dawson	75-84	Visitor from WA	10
Dawson	75-84	Visitor same SA2	38
Dawson	85+	Home	2770
Dawson	85+	Visitor from ACT	3
Dawson	85+	Visitor from NSW	16
Dawson	85+	Visitor from QLD	152
Dawson	85+	Visitor from VIC	23
Dawson	85+	Visitor same SA2	12
Dickson	0-14	Home	31958
Dickson	0-14	Visitor from ACT	4
Dickson	0-14	Visitor from NSW	4
Dickson	0-14	Visitor from QLD	354
Dickson	0-14	Visitor from SA	3
Dickson	0-14	Visitor from VIC	6
Dickson	0-14	Visitor same SA2	15
Dickson	15-24	Home	19437
Dickson	15-24	Visitor from NSW	12
Dickson	15-24	Visitor from QLD	517
Dickson	15-24	Visitor from TAS	4
Dickson	15-24	Visitor from VIC	11
Dickson	15-24	Visitor same SA2	6
Dickson	25-34	Home	18245
Dickson	25-34	Visitor from ACT	3
Dickson	25-34	Visitor from NSW	23
Dickson	25-34	Visitor from QLD	451
Dickson	25-34	Visitor from VIC	13
Dickson	25-34	Visitor from WA	4
Dickson	25-34	Visitor same SA2	6
Dickson	35-44	Home	21658
Dickson	35-44	Visitor from NSW	7
Dickson	35-44	Visitor from QLD	253
Dickson	35-44	Visitor from VIC	13
Dickson	35-44	Visitor same SA2	8
Dickson	45-54	Home	22753
Dickson	45-54	Visitor from NSW	14
Dickson	45-54	Visitor from NT	3
Dickson	45-54	Visitor from QLD	294
Dickson	45-54	Visitor from SA	4
Dickson	45-54	Visitor from VIC	10
Dickson	45-54	Visitor same SA2	7
Dickson	55-64	Home	18116
Dickson	55-64	Visitor from ACT	3
Dickson	55-64	Visitor from NSW	30
Dickson	55-64	Visitor from QLD	204
Dickson	55-64	Visitor from SA	3
Dickson	55-64	Visitor from TAS	12
Dickson	55-64	Visitor from VIC	3
Dickson	55-64	Visitor from WA	4
Dickson	55-64	Visitor same SA2	13
Dickson	65-74	Home	13660
Dickson	65-74	Visitor from NSW	39
Dickson	65-74	Visitor from QLD	204
Dickson	65-74	Visitor from SA	7
Dickson	65-74	Visitor from TAS	16
Dickson	65-74	Visitor from VIC	20
Dickson	65-74	Visitor from WA	12
Dickson	65-74	Visitor same SA2	25
Dickson	75-84	Home	6816
Dickson	75-84	Visitor from ACT	4
Dickson	75-84	Visitor from NSW	16
Dickson	75-84	Visitor from QLD	118
Dickson	75-84	Visitor from VIC	6
Dickson	75-84	Visitor same SA2	14
Dickson	85+	Home	1974
Dickson	85+	Visitor from NSW	7
Dickson	85+	Visitor from QLD	53
Dickson	85+	Visitor from VIC	7
Dickson	85+	Visitor same SA2	9
Fadden	0-14	Home	35668
Fadden	0-14	Visitor from ACT	9
Fadden	0-14	Visitor from NSW	45
Fadden	0-14	Visitor from NT	7
Fadden	0-14	Visitor from QLD	421
Fadden	0-14	Visitor from SA	5
Fadden	0-14	Visitor from VIC	9
Fadden	0-14	Visitor same SA2	14
Fadden	15-24	Home	22729
Fadden	15-24	Visitor from ACT	3
Fadden	15-24	Visitor from NSW	53
Fadden	15-24	Visitor from NT	7
Fadden	15-24	Visitor from QLD	646
Fadden	15-24	Visitor from SA	4
Fadden	15-24	Visitor from VIC	27
Fadden	15-24	Visitor from WA	7
Fadden	15-24	Visitor same SA2	21
Fadden	25-34	Home	25052
Fadden	25-34	Visitor from ACT	8
Fadden	25-34	Visitor from NSW	67
Fadden	25-34	Visitor from NT	6
Fadden	25-34	Visitor from QLD	582
Fadden	25-34	Visitor from SA	4
Fadden	25-34	Visitor from TAS	7
Fadden	25-34	Visitor from VIC	26
Fadden	25-34	Visitor from WA	3
Fadden	25-34	Visitor same SA2	15
Fadden	35-44	Home	24855
Fadden	35-44	Visitor from ACT	6
Fadden	35-44	Visitor from NSW	62
Fadden	35-44	Visitor from NT	6
Fadden	35-44	Visitor from QLD	378
Fadden	35-44	Visitor from TAS	3
Fadden	35-44	Visitor from VIC	28
Fadden	35-44	Visitor same SA2	13
Fadden	45-54	Home	25046
Fadden	45-54	Visitor from ACT	7
Fadden	45-54	Visitor from NSW	47
Fadden	45-54	Visitor from NT	3
Fadden	45-54	Visitor from QLD	362
Fadden	45-54	Visitor from SA	4
Fadden	45-54	Visitor from TAS	9
Fadden	45-54	Visitor from VIC	31
Fadden	45-54	Visitor from WA	6
Fadden	45-54	Visitor same SA2	15
Fadden	55-64	Home	21781
Fadden	55-64	Visitor from ACT	6
Fadden	55-64	Visitor from NSW	102
Fadden	55-64	Visitor from NT	4
Fadden	55-64	Visitor from QLD	377
Fadden	55-64	Visitor from SA	5
Fadden	55-64	Visitor from TAS	8
Fadden	55-64	Visitor from VIC	69
Fadden	55-64	Visitor from WA	14
Fadden	55-64	Visitor same SA2	25
Fadden	65-74	Home	18776
Fadden	65-74	Visitor from ACT	17
Fadden	65-74	Visitor from NSW	146
Fadden	65-74	Visitor from QLD	315
Fadden	65-74	Visitor from SA	18
Fadden	65-74	Visitor from TAS	34
Fadden	65-74	Visitor from VIC	169
Fadden	65-74	Visitor from WA	10
Fadden	65-74	Visitor same SA2	34
Fadden	75-84	Home	11040
Fadden	75-84	Visitor from ACT	3
Fadden	75-84	Visitor from NSW	72
Fadden	75-84	Visitor from QLD	177
Fadden	75-84	Visitor from SA	9
Fadden	75-84	Visitor from TAS	20
Fadden	75-84	Visitor from VIC	118
Fadden	75-84	Visitor from WA	6
Fadden	75-84	Visitor same SA2	31
Fadden	85+	Home	3465
Fadden	85+	Visitor from NSW	18
Fadden	85+	Visitor from QLD	43
Fadden	85+	Visitor from SA	3
Fadden	85+	Visitor from TAS	3
Fadden	85+	Visitor from VIC	10
Fadden	85+	Visitor same SA2	14
Fairfax	0-14	Home	29297
Fairfax	0-14	Visitor from ACT	4
Fairfax	0-14	Visitor from NSW	126
Fairfax	0-14	Visitor from QLD	456
Fairfax	0-14	Visitor from SA	3
Fairfax	0-14	Visitor from VIC	35
Fairfax	0-14	Visitor from WA	3
Fairfax	0-14	Visitor same SA2	25
Fairfax	15-24	Home	16844
Fairfax	15-24	Visitor from NSW	118
Fairfax	15-24	Visitor from NT	3
Fairfax	15-24	Visitor from QLD	726
Fairfax	15-24	Visitor from TAS	7
Fairfax	15-24	Visitor from VIC	21
Fairfax	15-24	Visitor from WA	4
Fairfax	15-24	Visitor same SA2	12
Fairfax	25-34	Home	17371
Fairfax	25-34	Visitor from ACT	7
Fairfax	25-34	Visitor from NSW	122
Fairfax	25-34	Visitor from QLD	632
Fairfax	25-34	Visitor from SA	8
Fairfax	25-34	Visitor from TAS	3
Fairfax	25-34	Visitor from VIC	37
Fairfax	25-34	Visitor from WA	4
Fairfax	25-34	Visitor same SA2	17
Fairfax	35-44	Home	20651
Fairfax	35-44	Visitor from NSW	111
Fairfax	35-44	Visitor from NT	5
Fairfax	35-44	Visitor from QLD	494
Fairfax	35-44	Visitor from SA	3
Fairfax	35-44	Visitor from TAS	11
Fairfax	35-44	Visitor from VIC	50
Fairfax	35-44	Visitor same SA2	24
Fairfax	45-54	Home	22117
Fairfax	45-54	Visitor from ACT	5
Fairfax	45-54	Visitor from NSW	62
Fairfax	45-54	Visitor from NT	4
Fairfax	45-54	Visitor from QLD	566
Fairfax	45-54	Visitor from SA	5
Fairfax	45-54	Visitor from TAS	8
Fairfax	45-54	Visitor from VIC	35
Fairfax	45-54	Visitor from WA	4
Fairfax	45-54	Visitor same SA2	21
Fairfax	55-64	Home	21354
Fairfax	55-64	Visitor from ACT	22
Fairfax	55-64	Visitor from NSW	141
Fairfax	55-64	Visitor from NT	11
Fairfax	55-64	Visitor from QLD	717
Fairfax	55-64	Visitor from SA	17
Fairfax	55-64	Visitor from TAS	36
Fairfax	55-64	Visitor from VIC	273
Fairfax	55-64	Visitor from WA	6
Fairfax	55-64	Visitor same SA2	39
Fairfax	65-74	Home	19064
Fairfax	65-74	Visitor from ACT	45
Fairfax	65-74	Visitor from NSW	227
Fairfax	65-74	Visitor from NT	3
Fairfax	65-74	Visitor from QLD	590
Fairfax	65-74	Visitor from SA	70
Fairfax	65-74	Visitor from TAS	120
Fairfax	65-74	Visitor from VIC	751
Fairfax	65-74	Visitor from WA	9
Fairfax	65-74	Visitor same SA2	46
Fairfax	75-84	Home	11102
Fairfax	75-84	Visitor from ACT	27
Fairfax	75-84	Visitor from NSW	102
Fairfax	75-84	Visitor from QLD	297
Fairfax	75-84	Visitor from SA	25
Fairfax	75-84	Visitor from TAS	86
Fairfax	75-84	Visitor from VIC	478
Fairfax	75-84	Visitor from WA	4
Fairfax	75-84	Visitor same SA2	36
Fairfax	85+	Home	4240
Fairfax	85+	Visitor from NSW	20
Fairfax	85+	Visitor from QLD	152
Fairfax	85+	Visitor from SA	5
Fairfax	85+	Visitor from TAS	6
Fairfax	85+	Visitor from VIC	60
Fairfax	85+	Visitor same SA2	15
Fisher	0-14	Home	29008
Fisher	0-14	Visitor from ACT	3
Fisher	0-14	Visitor from NSW	31
Fisher	0-14	Visitor from QLD	584
Fisher	0-14	Visitor from TAS	6
Fisher	0-14	Visitor from VIC	20
Fisher	0-14	Visitor same SA2	18
Fisher	15-24	Home	18736
Fisher	15-24	Visitor from ACT	3
Fisher	15-24	Visitor from NSW	41
Fisher	15-24	Visitor from QLD	778
Fisher	15-24	Visitor from SA	9
Fisher	15-24	Visitor from TAS	12
Fisher	15-24	Visitor from VIC	22
Fisher	15-24	Visitor from WA	4
Fisher	15-24	Visitor same SA2	21
Fisher	25-34	Home	18466
Fisher	25-34	Visitor from NSW	43
Fisher	25-34	Visitor from NT	3
Fisher	25-34	Visitor from QLD	798
Fisher	25-34	Visitor from SA	6
Fisher	25-34	Visitor from TAS	69
Fisher	25-34	Visitor from VIC	45
Fisher	25-34	Visitor from WA	3
Fisher	25-34	Visitor same SA2	25
Fisher	35-44	Home	19946
Fisher	35-44	Visitor from ACT	4
Fisher	35-44	Visitor from NSW	41
Fisher	35-44	Visitor from QLD	615
Fisher	35-44	Visitor from TAS	9
Fisher	35-44	Visitor from VIC	18
Fisher	35-44	Visitor same SA2	12
Fisher	45-54	Home	21512
Fisher	45-54	Visitor from ACT	7
Fisher	45-54	Visitor from NSW	40
Fisher	45-54	Visitor from NT	6
Fisher	45-54	Visitor from QLD	675
Fisher	45-54	Visitor from SA	3
Fisher	45-54	Visitor from TAS	16
Fisher	45-54	Visitor from VIC	37
Fisher	45-54	Visitor same SA2	23
Fisher	55-64	Home	20930
Fisher	55-64	Visitor from ACT	10
Fisher	55-64	Visitor from NSW	93
Fisher	55-64	Visitor from NT	3
Fisher	55-64	Visitor from QLD	833
Fisher	55-64	Visitor from SA	9
Fisher	55-64	Visitor from TAS	23
Fisher	55-64	Visitor from VIC	117
Fisher	55-64	Visitor from WA	12
Fisher	55-64	Visitor same SA2	43
Fisher	65-74	Home	19313
Fisher	65-74	Visitor from ACT	52
Fisher	65-74	Visitor from NSW	161
Fisher	65-74	Visitor from QLD	717
Fisher	65-74	Visitor from SA	40
Fisher	65-74	Visitor from TAS	90
Fisher	65-74	Visitor from VIC	393
Fisher	65-74	Visitor from WA	20
Fisher	65-74	Visitor same SA2	53
Fisher	75-84	Home	12107
Fisher	75-84	Visitor from ACT	23
Fisher	75-84	Visitor from NSW	89
Fisher	75-84	Visitor from NT	5
Fisher	75-84	Visitor from QLD	325
Fisher	75-84	Visitor from SA	23
Fisher	75-84	Visitor from TAS	65
Fisher	75-84	Visitor from VIC	284
Fisher	75-84	Visitor from WA	6
Fisher	75-84	Visitor same SA2	32
Fisher	85+	Home	4475
Fisher	85+	Visitor from ACT	3
Fisher	85+	Visitor from NSW	15
Fisher	85+	Visitor from QLD	129
Fisher	85+	Visitor from SA	7
Fisher	85+	Visitor from TAS	12
Fisher	85+	Visitor from VIC	49
Fisher	85+	Visitor same SA2	20
Flynn	0-14	Home	32080
Flynn	0-14	Visitor from ACT	7
Flynn	0-14	Visitor from NSW	56
Flynn	0-14	Visitor from NT	3
Flynn	0-14	Visitor from QLD	692
Flynn	0-14	Visitor from SA	5
Flynn	0-14	Visitor from TAS	9
Flynn	0-14	Visitor from VIC	32
Flynn	0-14	Visitor from WA	4
Flynn	0-14	Visitor same SA2	38
Flynn	15-24	Home	16621
Flynn	15-24	Visitor from NSW	36
Flynn	15-24	Visitor from NT	7
Flynn	15-24	Visitor from QLD	1126
Flynn	15-24	Visitor from SA	10
Flynn	15-24	Visitor from TAS	10
Flynn	15-24	Visitor from VIC	15
Flynn	15-24	Visitor from WA	6
Flynn	15-24	Visitor same SA2	32
Flynn	25-34	Home	17928
Flynn	25-34	Visitor from ACT	6
Flynn	25-34	Visitor from NSW	112
Flynn	25-34	Visitor from NT	6
Flynn	25-34	Visitor from QLD	1842
Flynn	25-34	Visitor from SA	5
Flynn	25-34	Visitor from TAS	10
Flynn	25-34	Visitor from VIC	59
Flynn	25-34	Visitor from WA	27
Flynn	25-34	Visitor same SA2	45
Flynn	35-44	Home	18977
Flynn	35-44	Visitor from ACT	10
Flynn	35-44	Visitor from NSW	119
Flynn	35-44	Visitor from NT	5
Flynn	35-44	Visitor from QLD	1925
Flynn	35-44	Visitor from SA	12
Flynn	35-44	Visitor from TAS	6
Flynn	35-44	Visitor from VIC	33
Flynn	35-44	Visitor from WA	5
Flynn	35-44	Visitor same SA2	40
Flynn	45-54	Home	19726
Flynn	45-54	Visitor from ACT	6
Flynn	45-54	Visitor from NSW	126
Flynn	45-54	Visitor from NT	9
Flynn	45-54	Visitor from QLD	2329
Flynn	45-54	Visitor from SA	24
Flynn	45-54	Visitor from TAS	17
Flynn	45-54	Visitor from VIC	89
Flynn	45-54	Visitor from WA	17
Flynn	45-54	Visitor same SA2	40
Flynn	55-64	Home	20014
Flynn	55-64	Visitor from ACT	14
Flynn	55-64	Visitor from NSW	323
Flynn	55-64	Visitor from NT	4
Flynn	55-64	Visitor from QLD	2613
Flynn	55-64	Visitor from SA	35
Flynn	55-64	Visitor from TAS	45
Flynn	55-64	Visitor from VIC	327
Flynn	55-64	Visitor from WA	37
Flynn	55-64	Visitor same SA2	76
Flynn	65-74	Home	14746
Flynn	65-74	Visitor from ACT	22
Flynn	65-74	Visitor from NSW	551
Flynn	65-74	Visitor from QLD	1683
Flynn	65-74	Visitor from SA	83
Flynn	65-74	Visitor from TAS	84
Flynn	65-74	Visitor from VIC	700
Flynn	65-74	Visitor from WA	39
Flynn	65-74	Visitor same SA2	56
Flynn	75-84	Home	7097
Flynn	75-84	Visitor from ACT	9
Flynn	75-84	Visitor from NSW	151
Flynn	75-84	Visitor from QLD	422
Flynn	75-84	Visitor from SA	30
Flynn	75-84	Visitor from TAS	18
Flynn	75-84	Visitor from VIC	208
Flynn	75-84	Visitor from WA	8
Flynn	75-84	Visitor same SA2	42
Flynn	85+	Home	1932
Flynn	85+	Visitor from NSW	9
Flynn	85+	Visitor from QLD	80
Flynn	85+	Visitor from VIC	11
Flynn	85+	Visitor same SA2	12
Forde	0-14	Home	41695
Forde	0-14	Visitor from NSW	18
Forde	0-14	Visitor from NT	3
Forde	0-14	Visitor from QLD	550
Forde	0-14	Visitor from SA	3
Forde	0-14	Visitor from VIC	5
Forde	0-14	Visitor from WA	3
Forde	0-14	Visitor same SA2	28
Forde	15-24	Home	24612
Forde	15-24	Visitor from NSW	24
Forde	15-24	Visitor from QLD	656
Forde	15-24	Visitor from SA	4
Forde	15-24	Visitor from VIC	9
Forde	15-24	Visitor from WA	11
Forde	15-24	Visitor same SA2	26
Forde	25-34	Home	27643
Forde	25-34	Visitor from ACT	5
Forde	25-34	Visitor from NSW	31
Forde	25-34	Visitor from QLD	674
Forde	25-34	Visitor from TAS	7
Forde	25-34	Visitor from VIC	10
Forde	25-34	Visitor from WA	6
Forde	25-34	Visitor same SA2	22
Forde	35-44	Home	25832
Forde	35-44	Visitor from NSW	33
Forde	35-44	Visitor from NT	5
Forde	35-44	Visitor from QLD	432
Forde	35-44	Visitor from SA	5
Forde	35-44	Visitor from VIC	6
Forde	35-44	Visitor same SA2	23
Forde	45-54	Home	23216
Forde	45-54	Visitor from ACT	3
Forde	45-54	Visitor from NSW	30
Forde	45-54	Visitor from NT	9
Forde	45-54	Visitor from QLD	417
Forde	45-54	Visitor from VIC	11
Forde	45-54	Visitor same SA2	22
Forde	55-64	Home	19110
Forde	55-64	Visitor from ACT	4
Forde	55-64	Visitor from NSW	40
Forde	55-64	Visitor from NT	7
Forde	55-64	Visitor from QLD	347
Forde	55-64	Visitor from SA	3
Forde	55-64	Visitor from TAS	11
Forde	55-64	Visitor from VIC	12
Forde	55-64	Visitor same SA2	17
Forde	65-74	Home	15117
Forde	65-74	Visitor from NSW	57
Forde	65-74	Visitor from NT	4
Forde	65-74	Visitor from QLD	265
Forde	65-74	Visitor from SA	9
Forde	65-74	Visitor from TAS	11
Forde	65-74	Visitor from VIC	23
Forde	65-74	Visitor from WA	11
Forde	65-74	Visitor same SA2	42
Forde	75-84	Home	8065
Forde	75-84	Visitor from NSW	22
Forde	75-84	Visitor from QLD	168
Forde	75-84	Visitor from SA	8
Forde	75-84	Visitor from VIC	18
Forde	75-84	Visitor same SA2	28
Forde	85+	Home	2518
Forde	85+	Visitor from NSW	12
Forde	85+	Visitor from QLD	62
Forde	85+	Visitor from VIC	4
Forde	85+	Visitor same SA2	14
Griffith	0-14	Home	26055
Griffith	0-14	Visitor from ACT	4
Griffith	0-14	Visitor from NSW	92
Griffith	0-14	Visitor from NT	5
Griffith	0-14	Visitor from QLD	481
Griffith	0-14	Visitor from VIC	16
Griffith	0-14	Visitor same SA2	8
Griffith	15-24	Home	25603
Griffith	15-24	Visitor from ACT	5
Griffith	15-24	Visitor from NSW	104
Griffith	15-24	Visitor from NT	7
Griffith	15-24	Visitor from QLD	990
Griffith	15-24	Visitor from SA	17
Griffith	15-24	Visitor from TAS	4
Griffith	15-24	Visitor from VIC	47
Griffith	15-24	Visitor from WA	15
Griffith	15-24	Visitor same SA2	16
Griffith	25-34	Home	35352
Griffith	25-34	Visitor from ACT	12
Griffith	25-34	Visitor from NSW	202
Griffith	25-34	Visitor from NT	7
Griffith	25-34	Visitor from QLD	1203
Griffith	25-34	Visitor from SA	9
Griffith	25-34	Visitor from VIC	82
Griffith	25-34	Visitor from WA	18
Griffith	25-34	Visitor same SA2	35
Griffith	35-44	Home	27432
Griffith	35-44	Visitor from ACT	14
Griffith	35-44	Visitor from NSW	108
Griffith	35-44	Visitor from NT	4
Griffith	35-44	Visitor from QLD	751
Griffith	35-44	Visitor from SA	18
Griffith	35-44	Visitor from TAS	6
Griffith	35-44	Visitor from VIC	44
Griffith	35-44	Visitor from WA	19
Griffith	35-44	Visitor same SA2	23
Griffith	45-54	Home	22635
Griffith	45-54	Visitor from ACT	10
Griffith	45-54	Visitor from NSW	82
Griffith	45-54	Visitor from NT	8
Griffith	45-54	Visitor from QLD	673
Griffith	45-54	Visitor from SA	9
Griffith	45-54	Visitor from TAS	3
Griffith	45-54	Visitor from VIC	36
Griffith	45-54	Visitor from WA	18
Griffith	45-54	Visitor same SA2	15
Griffith	55-64	Home	16023
Griffith	55-64	Visitor from ACT	9
Griffith	55-64	Visitor from NSW	68
Griffith	55-64	Visitor from NT	7
Griffith	55-64	Visitor from QLD	704
Griffith	55-64	Visitor from SA	11
Griffith	55-64	Visitor from TAS	22
Griffith	55-64	Visitor from VIC	32
Griffith	55-64	Visitor from WA	20
Griffith	55-64	Visitor same SA2	45
Griffith	65-74	Home	10189
Griffith	65-74	Visitor from ACT	5
Griffith	65-74	Visitor from NSW	62
Griffith	65-74	Visitor from QLD	625
Griffith	65-74	Visitor from SA	21
Griffith	65-74	Visitor from TAS	5
Griffith	65-74	Visitor from VIC	51
Griffith	65-74	Visitor from WA	5
Griffith	65-74	Visitor same SA2	41
Griffith	75-84	Home	5228
Griffith	75-84	Visitor from ACT	4
Griffith	75-84	Visitor from NSW	29
Griffith	75-84	Visitor from QLD	485
Griffith	75-84	Visitor from SA	3
Griffith	75-84	Visitor from TAS	3
Griffith	75-84	Visitor from VIC	18
Griffith	75-84	Visitor same SA2	41
Griffith	85+	Home	2457
Griffith	85+	Visitor from NSW	5
Griffith	85+	Visitor from QLD	264
Griffith	85+	Visitor same SA2	4
Groom	0-14	Home	31334
Groom	0-14	Visitor from ACT	6
Groom	0-14	Visitor from NSW	42
Groom	0-14	Visitor from NT	8
Groom	0-14	Visitor from QLD	594
Groom	0-14	Visitor from VIC	7
Groom	0-14	Visitor same SA2	34
Groom	15-24	Home	19717
Groom	15-24	Visitor from ACT	9
Groom	15-24	Visitor from NSW	78
Groom	15-24	Visitor from NT	7
Groom	15-24	Visitor from QLD	1140
Groom	15-24	Visitor from SA	5
Groom	15-24	Visitor from VIC	11
Groom	15-24	Visitor from WA	12
Groom	15-24	Visitor same SA2	30
Groom	25-34	Home	19725
Groom	25-34	Visitor from ACT	8
Groom	25-34	Visitor from NSW	47
Groom	25-34	Visitor from NT	7
Groom	25-34	Visitor from QLD	805
Groom	25-34	Visitor from SA	3
Groom	25-34	Visitor from VIC	17
Groom	25-34	Visitor from WA	4
Groom	25-34	Visitor same SA2	24
Groom	35-44	Home	18442
Groom	35-44	Visitor from ACT	11
Groom	35-44	Visitor from NSW	39
Groom	35-44	Visitor from QLD	608
Groom	35-44	Visitor from SA	3
Groom	35-44	Visitor from TAS	4
Groom	35-44	Visitor from VIC	4
Groom	35-44	Visitor same SA2	16
Groom	45-54	Home	18312
Groom	45-54	Visitor from ACT	8
Groom	45-54	Visitor from NSW	44
Groom	45-54	Visitor from QLD	718
Groom	45-54	Visitor from TAS	5
Groom	45-54	Visitor from VIC	14
Groom	45-54	Visitor from WA	8
Groom	45-54	Visitor same SA2	31
Groom	55-64	Home	17487
Groom	55-64	Visitor from ACT	6
Groom	55-64	Visitor from NSW	63
Groom	55-64	Visitor from QLD	728
Groom	55-64	Visitor from SA	3
Groom	55-64	Visitor from TAS	9
Groom	55-64	Visitor from VIC	37
Groom	55-64	Visitor same SA2	32
Groom	65-74	Home	15250
Groom	65-74	Visitor from NSW	64
Groom	65-74	Visitor from QLD	530
Groom	65-74	Visitor from SA	12
Groom	65-74	Visitor from TAS	9
Groom	65-74	Visitor from VIC	72
Groom	65-74	Visitor from WA	8
Groom	65-74	Visitor same SA2	55
Groom	75-84	Home	9580
Groom	75-84	Visitor from NSW	34
Groom	75-84	Visitor from QLD	327
Groom	75-84	Visitor from TAS	8
Groom	75-84	Visitor from VIC	20
Groom	75-84	Visitor from WA	3
Groom	75-84	Visitor same SA2	34
Groom	85+	Home	3814
Groom	85+	Visitor from NSW	9
Groom	85+	Visitor from QLD	154
Groom	85+	Visitor same SA2	18
Herbert	0-14	Home	31607
Herbert	0-14	Visitor from ACT	12
Herbert	0-14	Visitor from NSW	43
Herbert	0-14	Visitor from NT	5
Herbert	0-14	Visitor from QLD	709
Herbert	0-14	Visitor from SA	8
Herbert	0-14	Visitor from VIC	19
Herbert	0-14	Visitor from WA	13
Herbert	0-14	Visitor same SA2	17
Herbert	15-24	Home	22753
Herbert	15-24	Visitor from ACT	10
Herbert	15-24	Visitor from NSW	74
Herbert	15-24	Visitor from NT	14
Herbert	15-24	Visitor from QLD	1105
Herbert	15-24	Visitor from SA	14
Herbert	15-24	Visitor from TAS	4
Herbert	15-24	Visitor from VIC	57
Herbert	15-24	Visitor from WA	7
Herbert	15-24	Visitor same SA2	39
Herbert	25-34	Home	22633
Herbert	25-34	Visitor from ACT	23
Herbert	25-34	Visitor from NSW	86
Herbert	25-34	Visitor from NT	40
Herbert	25-34	Visitor from QLD	1083
Herbert	25-34	Visitor from SA	11
Herbert	25-34	Visitor from TAS	6
Herbert	25-34	Visitor from VIC	49
Herbert	25-34	Visitor from WA	32
Herbert	25-34	Visitor same SA2	28
Herbert	35-44	Home	20159
Herbert	35-44	Visitor from ACT	17
Herbert	35-44	Visitor from NSW	64
Herbert	35-44	Visitor from NT	11
Herbert	35-44	Visitor from QLD	750
Herbert	35-44	Visitor from SA	10
Herbert	35-44	Visitor from TAS	12
Herbert	35-44	Visitor from VIC	38
Herbert	35-44	Visitor from WA	14
Herbert	35-44	Visitor same SA2	26
Herbert	45-54	Home	19343
Herbert	45-54	Visitor from ACT	9
Herbert	45-54	Visitor from NSW	70
Herbert	45-54	Visitor from NT	26
Herbert	45-54	Visitor from QLD	833
Herbert	45-54	Visitor from SA	8
