CED_NAME21	Landlord	Rent.min	occupied_private_dwellings_being_rented
Ryan	Person not in same household	23625	572
Ryan	Person not in same household	28875	265
Ryan	Person not in same household	34125	118
Ryan	Person not in same household	39375	62
Ryan	Person not in same household	44625	23
Ryan	Person not in same household	49875	60
Ryan	Real estate agent	52	12
Ryan	Real estate agent	5250	48
Ryan	Real estate agent	7875	131
Ryan	Real estate agent	10500	96
Ryan	Real estate agent	11812	290
Ryan	Real estate agent	14437	1464
Ryan	Real estate agent	18375	4556
Ryan	Real estate agent	23625	3294
Ryan	Real estate agent	28875	1621
Ryan	Real estate agent	34125	742
Ryan	Real estate agent	39375	375
Ryan	Real estate agent	44625	196
Ryan	Real estate agent	49875	247
Ryan	State or territory housing authority	52	61
Ryan	State or territory housing authority	3937	56
Ryan	State or territory housing authority	5250	331
Ryan	State or territory housing authority	7875	161
Ryan	State or territory housing authority	10500	70
Ryan	State or territory housing authority	11812	79
Ryan	State or territory housing authority	14437	50
Ryan	State or territory housing authority	18375	24
Ryan	State or territory housing authority	23625	16
Ryan	State or territory housing authority	28875	9
Wide Bay		5250	5
Wide Bay		7875	10
Wide Bay		10500	8
Wide Bay		11812	16
Wide Bay		14437	11
Wide Bay		18375	9
Wide Bay	(Other)	52	40
Wide Bay	(Other)	3937	11
Wide Bay	(Other)	5250	36
Wide Bay	(Other)	7875	86
Wide Bay	(Other)	10500	59
Wide Bay	(Other)	11812	86
Wide Bay	(Other)	14437	79
Wide Bay	(Other)	18375	52
Wide Bay	(Other)	23625	29
Wide Bay	(Other)	28875	9
Wide Bay	(Other)	34125	5
Wide Bay	(Other)	49875	6
Wide Bay	Co-op/church group etc	52	5
Wide Bay	Co-op/church group etc	3937	14
Wide Bay	Co-op/church group etc	5250	71
Wide Bay	Co-op/church group etc	7875	62
Wide Bay	Co-op/church group etc	10500	25
Wide Bay	Co-op/church group etc	11812	23
Wide Bay	Co-op/church group etc	14437	22
Wide Bay	Co-op/church group etc	18375	12
Wide Bay	Person not in same household	52	32
Wide Bay	Person not in same household	3937	13
Wide Bay	Person not in same household	5250	126
Wide Bay	Person not in same household	7875	328
Wide Bay	Person not in same household	10500	418
Wide Bay	Person not in same household	11812	708
Wide Bay	Person not in same household	14437	793
Wide Bay	Person not in same household	18375	529
Wide Bay	Person not in same household	23625	257
Wide Bay	Person not in same household	28875	123
Wide Bay	Person not in same household	34125	59
Wide Bay	Person not in same household	39375	26
Wide Bay	Person not in same household	44625	19
Wide Bay	Person not in same household	49875	40
Wide Bay	Real estate agent	52	10
Wide Bay	Real estate agent	3937	4
Wide Bay	Real estate agent	5250	36
Wide Bay	Real estate agent	7875	186
Wide Bay	Real estate agent	10500	386
Wide Bay	Real estate agent	11812	1013
Wide Bay	Real estate agent	14437	1810
Wide Bay	Real estate agent	18375	1465
Wide Bay	Real estate agent	23625	914
Wide Bay	Real estate agent	28875	521
Wide Bay	Real estate agent	34125	311
Wide Bay	Real estate agent	39375	139
Wide Bay	Real estate agent	44625	89
Wide Bay	Real estate agent	49875	150
Wide Bay	State or territory housing authority	52	80
Wide Bay	State or territory housing authority	3937	136
Wide Bay	State or territory housing authority	5250	558
Wide Bay	State or territory housing authority	7875	216
Wide Bay	State or territory housing authority	10500	83
Wide Bay	State or territory housing authority	11812	72
Wide Bay	State or territory housing authority	14437	27
Wide Bay	State or territory housing authority	18375	20
Wide Bay	State or territory housing authority	23625	4
Wright		52	3
Wright		5250	5
Wright		7875	4
Wright		10500	7
Wright		11812	8
Wright		14437	17
Wright		18375	13
Wright		23625	3
Wright		34125	3
Wright	(Other)	52	18
Wright	(Other)	3937	7
Wright	(Other)	5250	56
Wright	(Other)	7875	49
Wright	(Other)	10500	44
Wright	(Other)	11812	64
Wright	(Other)	14437	105
Wright	(Other)	18375	41
Wright	(Other)	23625	19
Wright	(Other)	28875	5
Wright	(Other)	34125	6
Wright	(Other)	49875	7
Wright	Co-op/church group etc	5250	10
Wright	Co-op/church group etc	7875	17
Wright	Co-op/church group etc	10500	10
Wright	Co-op/church group etc	11812	34
Wright	Co-op/church group etc	14437	17
Wright	Co-op/church group etc	18375	4
Wright	Person not in same household	52	24
Wright	Person not in same household	3937	12
Wright	Person not in same household	5250	121
Wright	Person not in same household	7875	154
Wright	Person not in same household	10500	216
Wright	Person not in same household	11812	363
Wright	Person not in same household	14437	638
Wright	Person not in same household	18375	564
Wright	Person not in same household	23625	276
Wright	Person not in same household	28875	102
Wright	Person not in same household	34125	48
Wright	Person not in same household	39375	27
Wright	Person not in same household	44625	13
Wright	Person not in same household	49875	19
Wright	Real estate agent	52	7
Wright	Real estate agent	3937	3
Wright	Real estate agent	5250	47
Wright	Real estate agent	7875	77
Wright	Real estate agent	10500	138
Wright	Real estate agent	11812	506
Wright	Real estate agent	14437	2023
Wright	Real estate agent	18375	3114
Wright	Real estate agent	23625	1014
Wright	Real estate agent	28875	476
Wright	Real estate agent	34125	182
Wright	Real estate agent	39375	75
Wright	Real estate agent	44625	36
Wright	Real estate agent	49875	46
Wright	State or territory housing authority	52	20
Wright	State or territory housing authority	3937	11
Wright	State or territory housing authority	5250	102
Wright	State or territory housing authority	7875	43
Wright	State or territory housing authority	10500	30
Wright	State or territory housing authority	11812	28
Wright	State or territory housing authority	14437	37
Wright	State or territory housing authority	18375	7
Wright	State or territory housing authority	34125	3
Adelaide		3937	4
Adelaide		5250	30
Adelaide		7875	21
Adelaide		10500	7
Adelaide		11812	22
Adelaide		14437	25
Adelaide		18375	13
Adelaide		23625	3
Adelaide	(Other)	52	7
Adelaide	(Other)	3937	8
Adelaide	(Other)	5250	52
Adelaide	(Other)	7875	67
Adelaide	(Other)	10500	48
Adelaide	(Other)	11812	211
Adelaide	(Other)	14437	259
Adelaide	(Other)	18375	276
Adelaide	(Other)	23625	82
Adelaide	(Other)	28875	17
Adelaide	(Other)	34125	8
Adelaide	(Other)	49875	6
Adelaide	Co-op/church group etc	52	33
Adelaide	Co-op/church group etc	3937	65
Adelaide	Co-op/church group etc	5250	318
Adelaide	Co-op/church group etc	7875	719
Adelaide	Co-op/church group etc	10500	193
Adelaide	Co-op/church group etc	11812	264
Adelaide	Co-op/church group etc	14437	221
Adelaide	Co-op/church group etc	18375	131
Adelaide	Co-op/church group etc	23625	17
Adelaide	Co-op/church group etc	28875	7
Adelaide	Co-op/church group etc	34125	3
Adelaide	Co-op/church group etc	39375	3
Adelaide	Person not in same household	52	32
Adelaide	Person not in same household	3937	15
Adelaide	Person not in same household	5250	264
Adelaide	Person not in same household	7875	385
Adelaide	Person not in same household	10500	401
Adelaide	Person not in same household	11812	843
Adelaide	Person not in same household	14437	1744
Adelaide	Person not in same household	18375	1879
Adelaide	Person not in same household	23625	777
Adelaide	Person not in same household	28875	225
Adelaide	Person not in same household	34125	69
Adelaide	Person not in same household	39375	45
Adelaide	Person not in same household	44625	21
Adelaide	Person not in same household	49875	41
Adelaide	Real estate agent	52	13
Adelaide	Real estate agent	3937	10
Adelaide	Real estate agent	5250	81
Adelaide	Real estate agent	7875	231
Adelaide	Real estate agent	10500	282
Adelaide	Real estate agent	11812	1437
Adelaide	Real estate agent	14437	3913
Adelaide	Real estate agent	18375	6754
Adelaide	Real estate agent	23625	3333
Adelaide	Real estate agent	28875	992
Adelaide	Real estate agent	34125	337
Adelaide	Real estate agent	39375	149
Adelaide	Real estate agent	44625	85
Adelaide	Real estate agent	49875	102
Adelaide	State or territory housing authority	52	145
Adelaide	State or territory housing authority	3937	325
Adelaide	State or territory housing authority	5250	1770
Adelaide	State or territory housing authority	7875	700
Adelaide	State or territory housing authority	10500	280
Adelaide	State or territory housing authority	11812	304
Adelaide	State or territory housing authority	14437	283
Adelaide	State or territory housing authority	18375	189
Adelaide	State or territory housing authority	23625	32
Adelaide	State or territory housing authority	28875	5
Adelaide	State or territory housing authority	34125	4
Adelaide	State or territory housing authority	39375	3
Adelaide	State or territory housing authority	44625	3
Barker		3937	3
Barker		5250	23
Barker		7875	44
Barker		10500	11
Barker		11812	22
Barker		14437	7
Barker		18375	7
Barker	(Other)	52	108
Barker	(Other)	3937	40
Barker	(Other)	5250	194
Barker	(Other)	7875	247
Barker	(Other)	10500	119
Barker	(Other)	11812	151
Barker	(Other)	14437	70
Barker	(Other)	18375	15
Barker	(Other)	23625	13
Barker	(Other)	28875	4
Barker	(Other)	49875	3
Barker	Co-op/church group etc	52	14
Barker	Co-op/church group etc	3937	25
Barker	Co-op/church group etc	5250	154
Barker	Co-op/church group etc	7875	221
Barker	Co-op/church group etc	10500	70
Barker	Co-op/church group etc	11812	56
Barker	Co-op/church group etc	14437	22
Barker	Co-op/church group etc	18375	16
Barker	Co-op/church group etc	23625	4
Barker	Co-op/church group etc	28875	5
Barker	Person not in same household	52	96
Barker	Person not in same household	3937	85
Barker	Person not in same household	5250	505
Barker	Person not in same household	7875	820
Barker	Person not in same household	10500	775
Barker	Person not in same household	11812	904
Barker	Person not in same household	14437	639
Barker	Person not in same household	18375	201
Barker	Person not in same household	23625	53
Barker	Person not in same household	28875	14
Barker	Person not in same household	34125	10
Barker	Person not in same household	39375	3
Barker	Person not in same household	49875	4
Barker	Real estate agent	52	19
Barker	Real estate agent	3937	22
Barker	Real estate agent	5250	240
Barker	Real estate agent	7875	1083
Barker	Real estate agent	10500	927
Barker	Real estate agent	11812	2254
Barker	Real estate agent	14437	1771
Barker	Real estate agent	18375	711
Barker	Real estate agent	23625	100
Barker	Real estate agent	28875	12
Barker	Real estate agent	39375	4
Barker	Real estate agent	44625	3
Barker	Real estate agent	49875	7
Barker	State or territory housing authority	52	69
Barker	State or territory housing authority	3937	164
Barker	State or territory housing authority	5250	869
Barker	State or territory housing authority	7875	561
Barker	State or territory housing authority	10500	207
Barker	State or territory housing authority	11812	188
Barker	State or territory housing authority	14437	51
Barker	State or territory housing authority	18375	20
Barker	State or territory housing authority	23625	4
Boothby		3937	4
Boothby		5250	17
Boothby		7875	14
Boothby		10500	12
Boothby		11812	11
Boothby		14437	6
Boothby		18375	13
Boothby	(Other)	52	6
Boothby	(Other)	5250	28
Boothby	(Other)	7875	27
Boothby	(Other)	10500	29
Boothby	(Other)	11812	41
Boothby	(Other)	14437	91
Boothby	(Other)	18375	86
Boothby	(Other)	23625	32
Boothby	(Other)	28875	11
Boothby	(Other)	49875	6
Boothby	Co-op/church group etc	52	7
Boothby	Co-op/church group etc	3937	19
Boothby	Co-op/church group etc	5250	244
Boothby	Co-op/church group etc	7875	513
Boothby	Co-op/church group etc	10500	112
Boothby	Co-op/church group etc	11812	176
Boothby	Co-op/church group etc	14437	114
Boothby	Co-op/church group etc	18375	57
Boothby	Co-op/church group etc	23625	9
Boothby	Co-op/church group etc	28875	9
Boothby	Co-op/church group etc	34125	5
Boothby	Person not in same household	52	31
Boothby	Person not in same household	3937	21
Boothby	Person not in same household	5250	184
Boothby	Person not in same household	7875	320
Boothby	Person not in same household	10500	267
Boothby	Person not in same household	11812	604
Boothby	Person not in same household	14437	1240
Boothby	Person not in same household	18375	1340
Boothby	Person not in same household	23625	496
Boothby	Person not in same household	28875	142
Boothby	Person not in same household	34125	53
Boothby	Person not in same household	39375	30
Boothby	Person not in same household	44625	8
Boothby	Person not in same household	49875	18
Boothby	Real estate agent	52	7
Boothby	Real estate agent	5250	63
Boothby	Real estate agent	7875	119
Boothby	Real estate agent	10500	132
Boothby	Real estate agent	11812	1007
Boothby	Real estate agent	14437	2654
Boothby	Real estate agent	18375	3547
Boothby	Real estate agent	23625	1774
Boothby	Real estate agent	28875	526
Boothby	Real estate agent	34125	207
Boothby	Real estate agent	39375	89
Boothby	Real estate agent	44625	43
Boothby	Real estate agent	49875	58
Boothby	State or territory housing authority	52	83
Boothby	State or territory housing authority	3937	179
Boothby	State or territory housing authority	5250	1092
Boothby	State or territory housing authority	7875	550
Boothby	State or territory housing authority	10500	185
Boothby	State or territory housing authority	11812	202
Boothby	State or territory housing authority	14437	140
Boothby	State or territory housing authority	18375	117
Boothby	State or territory housing authority	23625	18
Boothby	State or territory housing authority	28875	5
Boothby	State or territory housing authority	34125	3
Boothby	State or territory housing authority	44625	3
Grey		52	5
Grey		3937	9
Grey		5250	23
Grey		7875	31
Grey		10500	13
Grey		11812	12
Grey		14437	14
Grey		18375	4
Grey		23625	5
Grey	(Other)	52	85
Grey	(Other)	3937	65
Grey	(Other)	5250	355
Grey	(Other)	7875	374
Grey	(Other)	10500	193
Grey	(Other)	11812	171
Grey	(Other)	14437	87
Grey	(Other)	18375	41
Grey	(Other)	23625	11
Grey	(Other)	28875	6
Grey	(Other)	34125	5
Grey	(Other)	39375	3
Grey	Co-op/church group etc	52	68
Grey	Co-op/church group etc	3937	87
Grey	Co-op/church group etc	5250	164
Grey	Co-op/church group etc	7875	158
Grey	Co-op/church group etc	10500	48
Grey	Co-op/church group etc	11812	46
Grey	Co-op/church group etc	14437	25
Grey	Co-op/church group etc	18375	6
Grey	Co-op/church group etc	28875	5
Grey	Person not in same household	52	130
Grey	Person not in same household	3937	92
Grey	Person not in same household	5250	542
Grey	Person not in same household	7875	1049
Grey	Person not in same household	10500	792
Grey	Person not in same household	11812	887
Grey	Person not in same household	14437	656
Grey	Person not in same household	18375	244
Grey	Person not in same household	23625	52
Grey	Person not in same household	28875	12
Grey	Person not in same household	34125	4
Grey	Person not in same household	39375	8
Grey	Person not in same household	44625	5
Grey	Person not in same household	49875	6
Grey	Real estate agent	52	7
Grey	Real estate agent	3937	20
Grey	Real estate agent	5250	265
Grey	Real estate agent	7875	1304
Grey	Real estate agent	10500	777
Grey	Real estate agent	11812	1654
Grey	Real estate agent	14437	1688
Grey	Real estate agent	18375	670
Grey	Real estate agent	23625	122
Grey	Real estate agent	28875	19
Grey	Real estate agent	34125	10
Grey	Real estate agent	39375	9
Grey	Real estate agent	49875	4
Grey	State or territory housing authority	52	251
Grey	State or territory housing authority	3937	556
Grey	State or territory housing authority	5250	1701
Grey	State or territory housing authority	7875	886
Grey	State or territory housing authority	10500	320
Grey	State or territory housing authority	11812	259
Grey	State or territory housing authority	14437	97
Grey	State or territory housing authority	18375	23
Grey	State or territory housing authority	23625	11
Grey	State or territory housing authority	28875	9
Grey	State or territory housing authority	34125	4
Grey	State or territory housing authority	44625	6
Grey	State or territory housing authority	49875	3
Hindmarsh		5250	15
Hindmarsh		7875	22
Hindmarsh		10500	7
Hindmarsh		11812	24
Hindmarsh		14437	12
Hindmarsh		18375	24
Hindmarsh		23625	3
Hindmarsh	(Other)	52	3
Hindmarsh	(Other)	5250	22
Hindmarsh	(Other)	7875	39
Hindmarsh	(Other)	10500	37
Hindmarsh	(Other)	11812	165
Hindmarsh	(Other)	14437	149
Hindmarsh	(Other)	18375	118
Hindmarsh	(Other)	23625	21
Hindmarsh	(Other)	28875	5
Hindmarsh	Co-op/church group etc	52	14
Hindmarsh	Co-op/church group etc	3937	40
Hindmarsh	Co-op/church group etc	5250	131
Hindmarsh	Co-op/church group etc	7875	320
Hindmarsh	Co-op/church group etc	10500	94
Hindmarsh	Co-op/church group etc	11812	150
Hindmarsh	Co-op/church group etc	14437	123
Hindmarsh	Co-op/church group etc	18375	72
Hindmarsh	Co-op/church group etc	23625	13
Hindmarsh	Person not in same household	52	24
Hindmarsh	Person not in same household	3937	27
Hindmarsh	Person not in same household	5250	157
Hindmarsh	Person not in same household	7875	292
Hindmarsh	Person not in same household	10500	320
Hindmarsh	Person not in same household	11812	715
Hindmarsh	Person not in same household	14437	1360
Hindmarsh	Person not in same household	18375	1315
Hindmarsh	Person not in same household	23625	397
Hindmarsh	Person not in same household	28875	92
Hindmarsh	Person not in same household	34125	32
Hindmarsh	Person not in same household	39375	18
Hindmarsh	Person not in same household	44625	5
Hindmarsh	Person not in same household	49875	24
Hindmarsh	Real estate agent	52	7
Hindmarsh	Real estate agent	3937	3
Hindmarsh	Real estate agent	5250	42
Hindmarsh	Real estate agent	7875	114
Hindmarsh	Real estate agent	10500	170
Hindmarsh	Real estate agent	11812	1144
Hindmarsh	Real estate agent	14437	2758
Hindmarsh	Real estate agent	18375	3576
Hindmarsh	Real estate agent	23625	1425
Hindmarsh	Real estate agent	28875	447
Hindmarsh	Real estate agent	34125	195
Hindmarsh	Real estate agent	39375	69
Hindmarsh	Real estate agent	44625	43
Hindmarsh	Real estate agent	49875	40
Hindmarsh	State or territory housing authority	52	124
Hindmarsh	State or territory housing authority	3937	280
Hindmarsh	State or territory housing authority	5250	1525
Hindmarsh	State or territory housing authority	7875	675
Hindmarsh	State or territory housing authority	10500	246
Hindmarsh	State or territory housing authority	11812	318
Hindmarsh	State or territory housing authority	14437	279
Hindmarsh	State or territory housing authority	18375	129
Hindmarsh	State or territory housing authority	23625	20
Hindmarsh	State or territory housing authority	28875	5
Hindmarsh	State or territory housing authority	34125	6
Kingston		52	5
Kingston		3937	5
Kingston		5250	13
Kingston		7875	6
Kingston		10500	3
Kingston		11812	9
Kingston		14437	15
Kingston		18375	4
Kingston	(Other)	3937	9
Kingston	(Other)	5250	17
Kingston	(Other)	7875	37
Kingston	(Other)	10500	36
Kingston	(Other)	11812	80
Kingston	(Other)	14437	79
Kingston	(Other)	18375	47
Kingston	(Other)	23625	3
Kingston	(Other)	28875	3
Kingston	(Other)	39375	3
Kingston	Co-op/church group etc	3937	12
Kingston	Co-op/church group etc	5250	64
Kingston	Co-op/church group etc	7875	156
Kingston	Co-op/church group etc	10500	92
Kingston	Co-op/church group etc	11812	125
Kingston	Co-op/church group etc	14437	107
Kingston	Co-op/church group etc	18375	28
Kingston	Co-op/church group etc	23625	5
Kingston	Person not in same household	52	22
Kingston	Person not in same household	3937	10
Kingston	Person not in same household	5250	82
Kingston	Person not in same household	7875	176
Kingston	Person not in same household	10500	212
Kingston	Person not in same household	11812	477
Kingston	Person not in same household	14437	1468
Kingston	Person not in same household	18375	874
Kingston	Person not in same household	23625	106
Kingston	Person not in same household	28875	27
Kingston	Person not in same household	34125	10
Kingston	Person not in same household	39375	3
Kingston	Person not in same household	44625	4
Kingston	Person not in same household	49875	6
Kingston	Real estate agent	5250	11
Kingston	Real estate agent	7875	59
Kingston	Real estate agent	10500	54
Kingston	Real estate agent	11812	398
Kingston	Real estate agent	14437	2857
Kingston	Real estate agent	18375	3228
Kingston	Real estate agent	23625	459
Kingston	Real estate agent	28875	87
Kingston	Real estate agent	34125	26
Kingston	Real estate agent	39375	17
Kingston	Real estate agent	49875	6
Kingston	State or territory housing authority	52	63
Kingston	State or territory housing authority	3937	161
Kingston	State or territory housing authority	5250	1072
Kingston	State or territory housing authority	7875	382
Kingston	State or territory housing authority	10500	155
Kingston	State or territory housing authority	11812	235
Kingston	State or territory housing authority	14437	193
Kingston	State or territory housing authority	18375	34
Kingston	State or territory housing authority	23625	8
Kingston	State or territory housing authority	28875	3
Kingston	State or territory housing authority	39375	5
Makin		3937	6
Makin		5250	9
Makin		7875	10
Makin		11812	12
Makin		14437	14
Makin		18375	6
Makin	(Other)	52	4
Makin	(Other)	3937	5
Makin	(Other)	5250	33
Makin	(Other)	7875	24
Makin	(Other)	10500	14
Makin	(Other)	11812	122
Makin	(Other)	14437	197
Makin	(Other)	18375	138
Makin	(Other)	23625	26
Makin	(Other)	28875	3
Makin	Co-op/church group etc	52	11
Makin	Co-op/church group etc	3937	11
Makin	Co-op/church group etc	5250	61
Makin	Co-op/church group etc	7875	119
Makin	Co-op/church group etc	10500	43
Makin	Co-op/church group etc	11812	84
Makin	Co-op/church group etc	14437	61
Makin	Co-op/church group etc	18375	16
Makin	Person not in same household	52	12
Makin	Person not in same household	3937	16
Makin	Person not in same household	5250	100
Makin	Person not in same household	7875	189
Makin	Person not in same household	10500	188
Makin	Person not in same household	11812	411
Makin	Person not in same household	14437	1384
Makin	Person not in same household	18375	898
Makin	Person not in same household	23625	124
Makin	Person not in same household	28875	27
Makin	Person not in same household	34125	15
Makin	Person not in same household	39375	11
Makin	Person not in same household	44625	5
Makin	Person not in same household	49875	7
Makin	Real estate agent	52	9
Makin	Real estate agent	3937	7
Makin	Real estate agent	5250	17
Makin	Real estate agent	7875	69
Makin	Real estate agent	10500	79
Makin	Real estate agent	11812	412
Makin	Real estate agent	14437	2688
Makin	Real estate agent	18375	3311
Makin	Real estate agent	23625	559
Makin	Real estate agent	28875	97
Makin	Real estate agent	34125	17
Makin	Real estate agent	39375	7
Makin	Real estate agent	44625	7
Makin	Real estate agent	49875	4
Makin	State or territory housing authority	52	74
Makin	State or territory housing authority	3937	170
Makin	State or territory housing authority	5250	1000
Makin	State or territory housing authority	7875	366
Makin	State or territory housing authority	10500	162
Makin	State or territory housing authority	11812	178
Makin	State or territory housing authority	14437	254
Makin	State or territory housing authority	18375	68
Makin	State or territory housing authority	23625	7
Makin	State or territory housing authority	28875	6
Mayo		52	3
Mayo		5250	7
Mayo		10500	6
Mayo		11812	6
Mayo		14437	12
Mayo		18375	10
Mayo		34125	5
Mayo	(Other)	52	18
Mayo	(Other)	3937	8
Mayo	(Other)	5250	48
Mayo	(Other)	7875	82
Mayo	(Other)	10500	38
Mayo	(Other)	11812	89
Mayo	(Other)	14437	81
Mayo	(Other)	18375	54
Mayo	(Other)	23625	15
Mayo	(Other)	39375	4
Mayo	(Other)	44625	5
Mayo	(Other)	49875	4
Mayo	Co-op/church group etc	52	8
Mayo	Co-op/church group etc	3937	11
Mayo	Co-op/church group etc	5250	38
Mayo	Co-op/church group etc	7875	151
Mayo	Co-op/church group etc	10500	69
Mayo	Co-op/church group etc	11812	82
Mayo	Co-op/church group etc	14437	58
Mayo	Co-op/church group etc	18375	15
Mayo	Co-op/church group etc	23625	8
Mayo	Person not in same household	52	49
Mayo	Person not in same household	3937	28
Mayo	Person not in same household	5250	150
Mayo	Person not in same household	7875	329
Mayo	Person not in same household	10500	313
Mayo	Person not in same household	11812	601
Mayo	Person not in same household	14437	987
Mayo	Person not in same household	18375	645
Mayo	Person not in same household	23625	144
Mayo	Person not in same household	28875	47
Mayo	Person not in same household	34125	18
Mayo	Person not in same household	39375	9
Mayo	Person not in same household	44625	4
Mayo	Person not in same household	49875	11
Mayo	Real estate agent	52	10
Mayo	Real estate agent	3937	3
Mayo	Real estate agent	5250	22
Mayo	Real estate agent	7875	133
Mayo	Real estate agent	10500	138
Mayo	Real estate agent	11812	609
Mayo	Real estate agent	14437	2080
Mayo	Real estate agent	18375	2262
Mayo	Real estate agent	23625	486
Mayo	Real estate agent	28875	157
Mayo	Real estate agent	34125	59
Mayo	Real estate agent	39375	19
Mayo	Real estate agent	44625	8
Mayo	Real estate agent	49875	17
Mayo	State or territory housing authority	52	11
Mayo	State or territory housing authority	3937	25
Mayo	State or territory housing authority	5250	220
Mayo	State or territory housing authority	7875	129
Mayo	State or territory housing authority	10500	45
Mayo	State or territory housing authority	11812	80
Mayo	State or territory housing authority	14437	45
Mayo	State or territory housing authority	18375	13
Mayo	State or territory housing authority	23625	5
Mayo	State or territory housing authority	34125	3
Spence		52	5
Spence		3937	4
Spence		5250	20
Spence		7875	15
Spence		10500	10
Spence		11812	40
Spence		14437	19
Spence		18375	4
Spence		23625	4
Spence	(Other)	52	9
Spence	(Other)	3937	11
Spence	(Other)	5250	70
Spence	(Other)	7875	52
Spence	(Other)	10500	60
Spence	(Other)	11812	481
Spence	(Other)	14437	275
Spence	(Other)	18375	94
Spence	(Other)	23625	14
Spence	(Other)	34125	3
Spence	(Other)	49875	3
Spence	Co-op/church group etc	52	21
Spence	Co-op/church group etc	3937	38
Spence	Co-op/church group etc	5250	138
Spence	Co-op/church group etc	7875	287
Spence	Co-op/church group etc	10500	144
Spence	Co-op/church group etc	11812	164
Spence	Co-op/church group etc	14437	96
Spence	Co-op/church group etc	18375	47
Spence	Co-op/church group etc	23625	6
Spence	Person not in same household	52	26
Spence	Person not in same household	3937	14
Spence	Person not in same household	5250	124
Spence	Person not in same household	7875	278
Spence	Person not in same household	10500	432
Spence	Person not in same household	11812	1173
Spence	Person not in same household	14437	1635
Spence	Person not in same household	18375	496
Spence	Person not in same household	23625	61
Spence	Person not in same household	28875	28
Spence	Person not in same household	34125	3
Spence	Person not in same household	39375	3
Spence	Person not in same household	49875	4
Spence	Real estate agent	52	13
Spence	Real estate agent	5250	65
Spence	Real estate agent	7875	279
Spence	Real estate agent	10500	473
Spence	Real estate agent	11812	2586
Spence	Real estate agent	14437	5389
Spence	Real estate agent	18375	2099
Spence	Real estate agent	23625	213
Spence	Real estate agent	28875	46
Spence	Real estate agent	34125	14
Spence	Real estate agent	39375	12
Spence	Real estate agent	49875	9
Spence	State or territory housing authority	52	118
Spence	State or territory housing authority	3937	237
Spence	State or territory housing authority	5250	1710
Spence	State or territory housing authority	7875	764
Spence	State or territory housing authority	10500	380
Spence	State or territory housing authority	11812	468
Spence	State or territory housing authority	14437	250
Spence	State or territory housing authority	18375	33
Spence	State or territory housing authority	23625	11
Spence	State or territory housing authority	44625	3
Sturt		52	4
Sturt		5250	10
Sturt		7875	18
Sturt		10500	3
Sturt		11812	11
Sturt		14437	15
Sturt		18375	17
Sturt	(Other)	52	5
Sturt	(Other)	5250	31
Sturt	(Other)	7875	33
Sturt	(Other)	10500	20
Sturt	(Other)	11812	132
Sturt	(Other)	14437	165
Sturt	(Other)	18375	120
Sturt	(Other)	23625	36
Sturt	(Other)	28875	14
Sturt	Co-op/church group etc	52	19
Sturt	Co-op/church group etc	3937	50
Sturt	Co-op/church group etc	5250	205
Sturt	Co-op/church group etc	7875	349
Sturt	Co-op/church group etc	10500	103
Sturt	Co-op/church group etc	11812	137
Sturt	Co-op/church group etc	14437	88
Sturt	Co-op/church group etc	18375	65
Sturt	Co-op/church group etc	23625	13
Sturt	Co-op/church group etc	28875	3
Sturt	Person not in same household	52	29
Sturt	Person not in same household	3937	22
Sturt	Person not in same household	5250	184
Sturt	Person not in same household	7875	266
Sturt	Person not in same household	10500	270
Sturt	Person not in same household	11812	581
Sturt	Person not in same household	14437	1315
Sturt	Person not in same household	18375	1253
Sturt	Person not in same household	23625	493
Sturt	Person not in same household	28875	165
Sturt	Person not in same household	34125	59
Sturt	Person not in same household	39375	27
Sturt	Person not in same household	44625	6
Sturt	Person not in same household	49875	25
Sturt	Real estate agent	3937	4
Sturt	Real estate agent	5250	56
Sturt	Real estate agent	7875	128
Sturt	Real estate agent	10500	154
Sturt	Real estate agent	11812	932
Sturt	Real estate agent	14437	3080
Sturt	Real estate agent	18375	4065
Sturt	Real estate agent	23625	1995
Sturt	Real estate agent	28875	695
Sturt	Real estate agent	34125	278
Sturt	Real estate agent	39375	139
Sturt	Real estate agent	44625	79
Sturt	Real estate agent	49875	100
Sturt	State or territory housing authority	52	75
Sturt	State or territory housing authority	3937	132
Sturt	State or territory housing authority	5250	892
Sturt	State or territory housing authority	7875	397
Sturt	State or territory housing authority	10500	141
Sturt	State or territory housing authority	11812	148
Sturt	State or territory housing authority	14437	114
Sturt	State or territory housing authority	18375	81
Sturt	State or territory housing authority	23625	8
Sturt	State or territory housing authority	39375	3
Brand		5250	3
Brand		7875	3
Brand		10500	3
Brand		11812	4
Brand		14437	7
Brand		18375	15
Brand	(Other)	3937	4
Brand	(Other)	5250	18
Brand	(Other)	7875	29
Brand	(Other)	10500	32
Brand	(Other)	11812	284
Brand	(Other)	14437	157
Brand	(Other)	18375	104
Brand	(Other)	23625	16
Brand	(Other)	28875	4
Brand	(Other)	34125	4
Brand	Co-op/church group etc	52	3
Brand	Co-op/church group etc	3937	8
Brand	Co-op/church group etc	5250	57
Brand	Co-op/church group etc	7875	109
Brand	Co-op/church group etc	10500	41
Brand	Co-op/church group etc	11812	40
Brand	Co-op/church group etc	14437	13
Brand	Co-op/church group etc	18375	10
Brand	Person not in same household	52	19
Brand	Person not in same household	3937	9
Brand	Person not in same household	5250	93
Brand	Person not in same household	7875	170
