CED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Eden-Monaro	10-12	0	Neither	53
Eden-Monaro	10-12	1		17
Eden-Monaro	10-12	1	Both	3533
Eden-Monaro	10-12	1	Father only	347
Eden-Monaro	10-12	1	Mother only	348
Eden-Monaro	10-12	1	Neither	344
Eden-Monaro	13-14	0		18
Eden-Monaro	13-14	0	Both	619
Eden-Monaro	13-14	0	Father only	65
Eden-Monaro	13-14	0	Mother only	62
Eden-Monaro	13-14	0	Neither	24
Eden-Monaro	13-14	1		21
Eden-Monaro	13-14	1	Both	2238
Eden-Monaro	13-14	1	Father only	217
Eden-Monaro	13-14	1	Mother only	216
Eden-Monaro	13-14	1	Neither	222
Eden-Monaro	15-17	0		5
Eden-Monaro	15-17	0	Both	696
Eden-Monaro	15-17	0	Father only	66
Eden-Monaro	15-17	0	Mother only	100
Eden-Monaro	15-17	0	Neither	48
Eden-Monaro	15-17	1		18
Eden-Monaro	15-17	1	Both	2660
Eden-Monaro	15-17	1	Father only	277
Eden-Monaro	15-17	1	Mother only	265
Eden-Monaro	15-17	1	Neither	285
Eden-Monaro	18-20	0		3
Eden-Monaro	18-20	0	Both	132
Eden-Monaro	18-20	0	Father only	16
Eden-Monaro	18-20	0	Mother only	21
Eden-Monaro	18-20	0	Neither	10
Eden-Monaro	18-20	1	Both	664
Eden-Monaro	18-20	1	Father only	85
Eden-Monaro	18-20	1	Mother only	83
Eden-Monaro	18-20	1	Neither	115
Eden-Monaro	21-24	0	Both	60
Eden-Monaro	21-24	0	Father only	11
Eden-Monaro	21-24	0	Mother only	5
Eden-Monaro	21-24	0	Neither	7
Eden-Monaro	21-24	1	Both	245
Eden-Monaro	21-24	1	Father only	32
Eden-Monaro	21-24	1	Mother only	30
Eden-Monaro	21-24	1	Neither	35
Farrer	0-4	0		57
Farrer	0-4	0	Both	1364
Farrer	0-4	0	Father only	26
Farrer	0-4	0	Mother only	105
Farrer	0-4	0	Neither	61
Farrer	0-4	1		45
Farrer	0-4	1	Both	5970
Farrer	0-4	1	Father only	389
Farrer	0-4	1	Mother only	354
Farrer	0-4	1	Neither	973
Farrer	5-9	0		64
Farrer	5-9	0	Both	1767
Farrer	5-9	0	Father only	51
Farrer	5-9	0	Mother only	124
Farrer	5-9	0	Neither	93
Farrer	5-9	1		29
Farrer	5-9	1	Both	6126
Farrer	5-9	1	Father only	374
Farrer	5-9	1	Mother only	328
Farrer	5-9	1	Neither	851
Farrer	10-12	0		53
Farrer	10-12	0	Both	1160
Farrer	10-12	0	Father only	43
Farrer	10-12	0	Mother only	76
Farrer	10-12	0	Neither	72
Farrer	10-12	1		9
Farrer	10-12	1	Both	3692
Farrer	10-12	1	Father only	178
Farrer	10-12	1	Mother only	198
Farrer	10-12	1	Neither	442
Farrer	13-14	0		26
Farrer	13-14	0	Both	832
Farrer	13-14	0	Father only	38
Farrer	13-14	0	Mother only	58
Farrer	13-14	0	Neither	51
Farrer	13-14	1		9
Farrer	13-14	1	Both	2392
Farrer	13-14	1	Father only	129
Farrer	13-14	1	Mother only	127
Farrer	13-14	1	Neither	244
Farrer	15-17	0		17
Farrer	15-17	0	Both	953
Farrer	15-17	0	Father only	42
Farrer	15-17	0	Mother only	76
Farrer	15-17	0	Neither	60
Farrer	15-17	1		15
Farrer	15-17	1	Both	2855
Farrer	15-17	1	Father only	130
Farrer	15-17	1	Mother only	172
Farrer	15-17	1	Neither	339
Farrer	18-20	0		4
Farrer	18-20	0	Both	167
Farrer	18-20	0	Father only	3
Farrer	18-20	0	Mother only	20
Farrer	18-20	0	Neither	32
Farrer	18-20	1		6
Farrer	18-20	1	Both	601
Farrer	18-20	1	Father only	35
Farrer	18-20	1	Mother only	35
Farrer	18-20	1	Neither	119
Farrer	21-24	0	Both	43
Farrer	21-24	0	Father only	3
Farrer	21-24	0	Mother only	6
Farrer	21-24	0	Neither	5
Farrer	21-24	1	Both	191
Farrer	21-24	1	Father only	6
Farrer	21-24	1	Mother only	9
Farrer	21-24	1	Neither	28
Fowler	0-4	0		116
Fowler	0-4	0	Both	396
Fowler	0-4	0	Father only	140
Fowler	0-4	0	Mother only	158
Fowler	0-4	0	Neither	795
Fowler	0-4	1		41
Fowler	0-4	1	Both	1189
Fowler	0-4	1	Father only	664
Fowler	0-4	1	Mother only	627
Fowler	0-4	1	Neither	4873
Fowler	5-9	0		124
Fowler	5-9	0	Both	430
Fowler	5-9	0	Father only	167
Fowler	5-9	0	Mother only	249
Fowler	5-9	0	Neither	1323
Fowler	5-9	1		74
Fowler	5-9	1	Both	1063
Fowler	5-9	1	Father only	546
Fowler	5-9	1	Mother only	516
Fowler	5-9	1	Neither	5334
Fowler	10-12	0		48
Fowler	10-12	0	Both	235
Fowler	10-12	0	Father only	92
Fowler	10-12	0	Mother only	126
Fowler	10-12	0	Neither	975
Fowler	10-12	1		34
Fowler	10-12	1	Both	573
Fowler	10-12	1	Father only	263
Fowler	10-12	1	Mother only	285
Fowler	10-12	1	Neither	3170
Fowler	13-14	0		33
Fowler	13-14	0	Both	149
Fowler	13-14	0	Father only	46
Fowler	13-14	0	Mother only	94
Fowler	13-14	0	Neither	788
Fowler	13-14	1		14
Fowler	13-14	1	Both	366
Fowler	13-14	1	Father only	167
Fowler	13-14	1	Mother only	177
Fowler	13-14	1	Neither	2276
Fowler	15-17	0		55
Fowler	15-17	0	Both	169
Fowler	15-17	0	Father only	72
Fowler	15-17	0	Mother only	103
Fowler	15-17	0	Neither	1111
Fowler	15-17	1		10
Fowler	15-17	1	Both	457
Fowler	15-17	1	Father only	188
Fowler	15-17	1	Mother only	247
Fowler	15-17	1	Neither	3107
Fowler	18-20	0		29
Fowler	18-20	0	Both	69
Fowler	18-20	0	Father only	36
Fowler	18-20	0	Mother only	38
Fowler	18-20	0	Neither	778
Fowler	18-20	1		8
Fowler	18-20	1	Both	218
Fowler	18-20	1	Father only	98
Fowler	18-20	1	Mother only	119
Fowler	18-20	1	Neither	2182
Fowler	21-24	0		8
Fowler	21-24	0	Both	34
Fowler	21-24	0	Father only	17
Fowler	21-24	0	Mother only	26
Fowler	21-24	0	Neither	469
Fowler	21-24	1		5
Fowler	21-24	1	Both	112
Fowler	21-24	1	Father only	45
Fowler	21-24	1	Mother only	53
Fowler	21-24	1	Neither	1364
Gilmore	0-4	0		46
Gilmore	0-4	0	Both	1136
Gilmore	0-4	0	Father only	41
Gilmore	0-4	0	Mother only	84
Gilmore	0-4	0	Neither	20
Gilmore	0-4	1		21
Gilmore	0-4	1	Both	4758
Gilmore	0-4	1	Father only	461
Gilmore	0-4	1	Mother only	318
Gilmore	0-4	1	Neither	354
Gilmore	5-9	0		40
Gilmore	5-9	0	Both	1550
Gilmore	5-9	0	Father only	85
Gilmore	5-9	0	Mother only	112
Gilmore	5-9	0	Neither	37
Gilmore	5-9	1		22
Gilmore	5-9	1	Both	4875
Gilmore	5-9	1	Father only	451
Gilmore	5-9	1	Mother only	383
Gilmore	5-9	1	Neither	384
Gilmore	10-12	0		28
Gilmore	10-12	0	Both	1092
Gilmore	10-12	0	Father only	64
Gilmore	10-12	0	Mother only	117
Gilmore	10-12	0	Neither	27
Gilmore	10-12	1		12
Gilmore	10-12	1	Both	2904
Gilmore	10-12	1	Father only	253
Gilmore	10-12	1	Mother only	272
Gilmore	10-12	1	Neither	205
Gilmore	13-14	0		20
Gilmore	13-14	0	Both	803
Gilmore	13-14	0	Father only	52
Gilmore	13-14	0	Mother only	67
Gilmore	13-14	0	Neither	29
Gilmore	13-14	1		8
Gilmore	13-14	1	Both	1952
Gilmore	13-14	1	Father only	183
Gilmore	13-14	1	Mother only	186
Gilmore	13-14	1	Neither	126
Gilmore	15-17	0		9
Gilmore	15-17	0	Both	827
Gilmore	15-17	0	Father only	67
Gilmore	15-17	0	Mother only	98
Gilmore	15-17	0	Neither	40
Gilmore	15-17	1		3
Gilmore	15-17	1	Both	2287
Gilmore	15-17	1	Father only	199
Gilmore	15-17	1	Mother only	220
Gilmore	15-17	1	Neither	195
Gilmore	18-20	0		6
Gilmore	18-20	0	Both	160
Gilmore	18-20	0	Father only	14
Gilmore	18-20	0	Mother only	27
Gilmore	18-20	0	Neither	21
Gilmore	18-20	1	Both	580
Gilmore	18-20	1	Father only	55
Gilmore	18-20	1	Mother only	68
Gilmore	18-20	1	Neither	61
Gilmore	21-24	0		4
Gilmore	21-24	0	Both	47
Gilmore	21-24	0	Father only	4
Gilmore	21-24	0	Mother only	13
Gilmore	21-24	0	Neither	3
Gilmore	21-24	1		4
Gilmore	21-24	1	Both	192
Gilmore	21-24	1	Father only	26
Gilmore	21-24	1	Mother only	16
Gilmore	21-24	1	Neither	28
Grayndler	0-4	0		29
Grayndler	0-4	0	Both	185
Grayndler	0-4	0	Father only	37
Grayndler	0-4	0	Mother only	88
Grayndler	0-4	0	Neither	89
Grayndler	0-4	1		23
Grayndler	0-4	1	Both	3066
Grayndler	0-4	1	Father only	1042
Grayndler	0-4	1	Mother only	1140
Grayndler	0-4	1	Neither	1566
Grayndler	5-9	0		15
Grayndler	5-9	0	Both	349
Grayndler	5-9	0	Father only	121
Grayndler	5-9	0	Mother only	147
Grayndler	5-9	0	Neither	189
Grayndler	5-9	1		38
Grayndler	5-9	1	Both	2674
Grayndler	5-9	1	Father only	902
Grayndler	5-9	1	Mother only	1044
Grayndler	5-9	1	Neither	1514
Grayndler	10-12	0		11
Grayndler	10-12	0	Both	288
Grayndler	10-12	0	Father only	88
Grayndler	10-12	0	Mother only	127
Grayndler	10-12	0	Neither	178
Grayndler	10-12	1		14
Grayndler	10-12	1	Both	1571
Grayndler	10-12	1	Father only	528
Grayndler	10-12	1	Mother only	633
Grayndler	10-12	1	Neither	815
Grayndler	13-14	0		5
Grayndler	13-14	0	Both	225
Grayndler	13-14	0	Father only	73
Grayndler	13-14	0	Mother only	95
Grayndler	13-14	0	Neither	114
Grayndler	13-14	1		3
Grayndler	13-14	1	Both	1001
Grayndler	13-14	1	Father only	288
Grayndler	13-14	1	Mother only	378
Grayndler	13-14	1	Neither	450
Grayndler	15-17	0		6
Grayndler	15-17	0	Both	303
Grayndler	15-17	0	Father only	95
Grayndler	15-17	0	Mother only	142
Grayndler	15-17	0	Neither	164
Grayndler	15-17	1		3
Grayndler	15-17	1	Both	1273
Grayndler	15-17	1	Father only	359
Grayndler	15-17	1	Mother only	453
Grayndler	15-17	1	Neither	549
Grayndler	18-20	0		3
Grayndler	18-20	0	Both	168
Grayndler	18-20	0	Father only	58
Grayndler	18-20	0	Mother only	85
Grayndler	18-20	0	Neither	112
Grayndler	18-20	1		3
Grayndler	18-20	1	Both	648
Grayndler	18-20	1	Father only	194
Grayndler	18-20	1	Mother only	245
Grayndler	18-20	1	Neither	333
Grayndler	21-24	0		3
Grayndler	21-24	0	Both	78
Grayndler	21-24	0	Father only	32
Grayndler	21-24	0	Mother only	42
Grayndler	21-24	0	Neither	76
Grayndler	21-24	1	Both	258
Grayndler	21-24	1	Father only	65
Grayndler	21-24	1	Mother only	92
Grayndler	21-24	1	Neither	160
Greenway	0-4	0		40
Greenway	0-4	0	Both	552
Greenway	0-4	0	Father only	85
Greenway	0-4	0	Mother only	148
Greenway	0-4	0	Neither	247
Greenway	0-4	1		31
Greenway	0-4	1	Both	3294
Greenway	0-4	1	Father only	837
Greenway	0-4	1	Mother only	946
Greenway	0-4	1	Neither	7850
Greenway	5-9	0		50
Greenway	5-9	0	Both	763
Greenway	5-9	0	Father only	121
Greenway	5-9	0	Mother only	216
Greenway	5-9	0	Neither	481
Greenway	5-9	1		44
Greenway	5-9	1	Both	3306
Greenway	5-9	1	Father only	713
Greenway	5-9	1	Mother only	812
Greenway	5-9	1	Neither	8855
Greenway	10-12	0		34
Greenway	10-12	0	Both	589
Greenway	10-12	0	Father only	90
Greenway	10-12	0	Mother only	120
Greenway	10-12	0	Neither	363
Greenway	10-12	1		29
Greenway	10-12	1	Both	1844
Greenway	10-12	1	Father only	410
Greenway	10-12	1	Mother only	464
Greenway	10-12	1	Neither	4703
Greenway	13-14	0		21
Greenway	13-14	0	Both	418
Greenway	13-14	0	Father only	73
Greenway	13-14	0	Mother only	113
Greenway	13-14	0	Neither	277
Greenway	13-14	1		11
Greenway	13-14	1	Both	1243
Greenway	13-14	1	Father only	232
Greenway	13-14	1	Mother only	307
Greenway	13-14	1	Neither	2618
Greenway	15-17	0		14
Greenway	15-17	0	Both	471
Greenway	15-17	0	Father only	75
Greenway	15-17	0	Mother only	115
Greenway	15-17	0	Neither	395
Greenway	15-17	1		5
Greenway	15-17	1	Both	1573
Greenway	15-17	1	Father only	269
Greenway	15-17	1	Mother only	358
Greenway	15-17	1	Neither	3134
Greenway	18-20	0		8
Greenway	18-20	0	Both	160
Greenway	18-20	0	Father only	39
Greenway	18-20	0	Mother only	46
Greenway	18-20	0	Neither	292
Greenway	18-20	1		3
Greenway	18-20	1	Both	675
Greenway	18-20	1	Father only	139
Greenway	18-20	1	Mother only	154
Greenway	18-20	1	Neither	2065
Greenway	21-24	0	Both	93
Greenway	21-24	0	Father only	25
Greenway	21-24	0	Mother only	28
Greenway	21-24	0	Neither	177
Greenway	21-24	1		6
Greenway	21-24	1	Both	269
Greenway	21-24	1	Father only	49
Greenway	21-24	1	Mother only	86
Greenway	21-24	1	Neither	1149
Hughes	0-4	0		13
Hughes	0-4	0	Both	402
Hughes	0-4	0	Father only	45
Hughes	0-4	0	Mother only	88
Hughes	0-4	0	Neither	59
Hughes	0-4	1		19
Hughes	0-4	1	Both	5187
Hughes	0-4	1	Father only	932
Hughes	0-4	1	Mother only	770
Hughes	0-4	1	Neither	1435
Hughes	5-9	0		26
Hughes	5-9	0	Both	686
Hughes	5-9	0	Father only	115
Hughes	5-9	0	Mother only	166
Hughes	5-9	0	Neither	150
Hughes	5-9	1		20
Hughes	5-9	1	Both	5270
Hughes	5-9	1	Father only	935
Hughes	5-9	1	Mother only	934
Hughes	5-9	1	Neither	1718
Hughes	10-12	0		8
Hughes	10-12	0	Both	493
Hughes	10-12	0	Father only	74
Hughes	10-12	0	Mother only	118
Hughes	10-12	0	Neither	139
Hughes	10-12	1		12
Hughes	10-12	1	Both	3263
Hughes	10-12	1	Father only	538
Hughes	10-12	1	Mother only	585
Hughes	10-12	1	Neither	929
Hughes	13-14	0		12
Hughes	13-14	0	Both	371
Hughes	13-14	0	Father only	71
Hughes	13-14	0	Mother only	88
Hughes	13-14	0	Neither	84
Hughes	13-14	1		11
Hughes	13-14	1	Both	2168
Hughes	13-14	1	Father only	316
Hughes	13-14	1	Mother only	378
Hughes	13-14	1	Neither	600
Hughes	15-17	0		5
Hughes	15-17	0	Both	496
Hughes	15-17	0	Father only	68
Hughes	15-17	0	Mother only	117
Hughes	15-17	0	Neither	125
Hughes	15-17	1		6
Hughes	15-17	1	Both	2741
Hughes	15-17	1	Father only	356
Hughes	15-17	1	Mother only	490
Hughes	15-17	1	Neither	747
Hughes	18-20	0	Both	235
Hughes	18-20	0	Father only	47
Hughes	18-20	0	Mother only	51
Hughes	18-20	0	Neither	88
Hughes	18-20	1		8
Hughes	18-20	1	Both	1313
Hughes	18-20	1	Father only	205
Hughes	18-20	1	Mother only	280
Hughes	18-20	1	Neither	520
Hughes	21-24	0	Both	116
Hughes	21-24	0	Father only	23
Hughes	21-24	0	Mother only	23
Hughes	21-24	0	Neither	61
Hughes	21-24	1	Both	583
Hughes	21-24	1	Father only	98
Hughes	21-24	1	Mother only	126
Hughes	21-24	1	Neither	348
Hume	0-4	0		31
Hume	0-4	0	Both	1125
Hume	0-4	0	Father only	43
Hume	0-4	0	Mother only	138
Hume	0-4	0	Neither	39
Hume	0-4	1		32
Hume	0-4	1	Both	7939
Hume	0-4	1	Father only	576
Hume	0-4	1	Mother only	604
Hume	0-4	1	Neither	711
Hume	5-9	0		40
Hume	5-9	0	Both	1533
Hume	5-9	0	Father only	85
Hume	5-9	0	Mother only	200
Hume	5-9	0	Neither	77
Hume	5-9	1		58
Hume	5-9	1	Both	7263
Hume	5-9	1	Father only	652
Hume	5-9	1	Mother only	667
Hume	5-9	1	Neither	794
Hume	10-12	0		24
Hume	10-12	0	Both	1039
Hume	10-12	0	Father only	82
Hume	10-12	0	Mother only	143
Hume	10-12	0	Neither	73
Hume	10-12	1		22
Hume	10-12	1	Both	4190
Hume	10-12	1	Father only	392
Hume	10-12	1	Mother only	416
Hume	10-12	1	Neither	467
Hume	13-14	0		13
Hume	13-14	0	Both	755
Hume	13-14	0	Father only	55
Hume	13-14	0	Mother only	100
Hume	13-14	0	Neither	49
Hume	13-14	1		12
Hume	13-14	1	Both	2727
Hume	13-14	1	Father only	270
Hume	13-14	1	Mother only	270
Hume	13-14	1	Neither	302
Hume	15-17	0		15
Hume	15-17	0	Both	783
Hume	15-17	0	Father only	66
Hume	15-17	0	Mother only	114
Hume	15-17	0	Neither	79
Hume	15-17	1		13
Hume	15-17	1	Both	3125
Hume	15-17	1	Father only	317
Hume	15-17	1	Mother only	336
Hume	15-17	1	Neither	388
Hume	18-20	0	Both	218
Hume	18-20	0	Father only	23
Hume	18-20	0	Mother only	35
Hume	18-20	0	Neither	30
Hume	18-20	1		5
Hume	18-20	1	Both	1027
Hume	18-20	1	Father only	115
Hume	18-20	1	Mother only	162
Hume	18-20	1	Neither	242
Hume	21-24	0	Both	105
Hume	21-24	0	Father only	17
Hume	21-24	0	Mother only	18
Hume	21-24	0	Neither	20
Hume	21-24	1	Both	342
Hume	21-24	1	Father only	39
Hume	21-24	1	Mother only	59
Hume	21-24	1	Neither	120
Hunter	0-4	0		58
Hunter	0-4	0	Both	1710
Hunter	0-4	0	Father only	50
Hunter	0-4	0	Mother only	93
Hunter	0-4	0	Neither	13
Hunter	0-4	1		36
Hunter	0-4	1	Both	6545
Hunter	0-4	1	Father only	470
Hunter	0-4	1	Mother only	422
Hunter	0-4	1	Neither	514
Hunter	5-9	0		62
Hunter	5-9	0	Both	2386
Hunter	5-9	0	Father only	77
Hunter	5-9	0	Mother only	134
Hunter	5-9	0	Neither	41
Hunter	5-9	1		44
Hunter	5-9	1	Both	6625
Hunter	5-9	1	Father only	415
Hunter	5-9	1	Mother only	449
Hunter	5-9	1	Neither	538
Hunter	10-12	0		41
Hunter	10-12	0	Both	1470
Hunter	10-12	0	Father only	67
Hunter	10-12	0	Mother only	87
Hunter	10-12	0	Neither	36
Hunter	10-12	1		17
Hunter	10-12	1	Both	3723
Hunter	10-12	1	Father only	232
Hunter	10-12	1	Mother only	268
Hunter	10-12	1	Neither	295
Hunter	13-14	0		23
Hunter	13-14	0	Both	980
Hunter	13-14	0	Father only	42
Hunter	13-14	0	Mother only	80
Hunter	13-14	0	Neither	22
Hunter	13-14	1		13
Hunter	13-14	1	Both	2516
Hunter	13-14	1	Father only	156
Hunter	13-14	1	Mother only	169
Hunter	13-14	1	Neither	183
Hunter	15-17	0		20
Hunter	15-17	0	Both	1021
Hunter	15-17	0	Father only	50
Hunter	15-17	0	Mother only	84
Hunter	15-17	0	Neither	43
Hunter	15-17	1		13
Hunter	15-17	1	Both	2854
Hunter	15-17	1	Father only	175
Hunter	15-17	1	Mother only	182
Hunter	15-17	1	Neither	245
Hunter	18-20	0	Both	229
Hunter	18-20	0	Father only	6
Hunter	18-20	0	Mother only	24
Hunter	18-20	0	Neither	23
Hunter	18-20	1	Both	752
Hunter	18-20	1	Father only	60
Hunter	18-20	1	Mother only	63
Hunter	18-20	1	Neither	102
Hunter	21-24	0	Both	93
Hunter	21-24	0	Father only	9
Hunter	21-24	0	Mother only	6
Hunter	21-24	0	Neither	9
Hunter	21-24	1		4
Hunter	21-24	1	Both	335
Hunter	21-24	1	Father only	28
Hunter	21-24	1	Mother only	27
Hunter	21-24	1	Neither	42
Kingsford Smith	0-4	0		34
Kingsford Smith	0-4	0	Both	324
Kingsford Smith	0-4	0	Father only	86
Kingsford Smith	0-4	0	Mother only	114
Kingsford Smith	0-4	0	Neither	167
Kingsford Smith	0-4	1		21
Kingsford Smith	0-4	1	Both	2604
Kingsford Smith	0-4	1	Father only	1090
Kingsford Smith	0-4	1	Mother only	985
Kingsford Smith	0-4	1	Neither	3590
Kingsford Smith	5-9	0		36
Kingsford Smith	5-9	0	Both	478
Kingsford Smith	5-9	0	Father only	158
Kingsford Smith	5-9	0	Mother only	195
Kingsford Smith	5-9	0	Neither	288
Kingsford Smith	5-9	1		28
Kingsford Smith	5-9	1	Both	2481
Kingsford Smith	5-9	1	Father only	1013
Kingsford Smith	5-9	1	Mother only	929
Kingsford Smith	5-9	1	Neither	2893
Kingsford Smith	10-12	0		25
Kingsford Smith	10-12	0	Both	357
Kingsford Smith	10-12	0	Father only	111
Kingsford Smith	10-12	0	Mother only	169
Kingsford Smith	10-12	0	Neither	229
Kingsford Smith	10-12	1		10
Kingsford Smith	10-12	1	Both	1511
Kingsford Smith	10-12	1	Father only	556
Kingsford Smith	10-12	1	Mother only	591
Kingsford Smith	10-12	1	Neither	1517
Kingsford Smith	13-14	0		19
Kingsford Smith	13-14	0	Both	249
Kingsford Smith	13-14	0	Father only	66
Kingsford Smith	13-14	0	Mother only	112
Kingsford Smith	13-14	0	Neither	172
Kingsford Smith	13-14	1		4
Kingsford Smith	13-14	1	Both	993
Kingsford Smith	13-14	1	Father only	358
Kingsford Smith	13-14	1	Mother only	353
Kingsford Smith	13-14	1	Neither	904
Kingsford Smith	15-17	0		12
Kingsford Smith	15-17	0	Both	382
Kingsford Smith	15-17	0	Father only	108
Kingsford Smith	15-17	0	Mother only	147
Kingsford Smith	15-17	0	Neither	265
Kingsford Smith	15-17	1		3
Kingsford Smith	15-17	1	Both	1337
Kingsford Smith	15-17	1	Father only	408
Kingsford Smith	15-17	1	Mother only	458
Kingsford Smith	15-17	1	Neither	1215
Kingsford Smith	18-20	0		3
Kingsford Smith	18-20	0	Both	192
Kingsford Smith	18-20	0	Father only	56
Kingsford Smith	18-20	0	Mother only	75
Kingsford Smith	18-20	0	Neither	187
Kingsford Smith	18-20	1	Both	737
Kingsford Smith	18-20	1	Father only	190
Kingsford Smith	18-20	1	Mother only	227
Kingsford Smith	18-20	1	Neither	785
Kingsford Smith	21-24	0		3
Kingsford Smith	21-24	0	Both	79
Kingsford Smith	21-24	0	Father only	27
Kingsford Smith	21-24	0	Mother only	26
Kingsford Smith	21-24	0	Neither	130
Kingsford Smith	21-24	1	Both	364
Kingsford Smith	21-24	1	Father only	99
Kingsford Smith	21-24	1	Mother only	103
Kingsford Smith	21-24	1	Neither	497
Lindsay	0-4	0		69
Lindsay	0-4	0	Both	1637
Lindsay	0-4	0	Father only	87
Lindsay	0-4	0	Mother only	259
Lindsay	0-4	0	Neither	214
Lindsay	0-4	1		47
Lindsay	0-4	1	Both	6209
Lindsay	0-4	1	Father only	731
Lindsay	0-4	1	Mother only	839
Lindsay	0-4	1	Neither	2814
Lindsay	5-9	0		87
Lindsay	5-9	0	Both	2001
Lindsay	5-9	0	Father only	167
Lindsay	5-9	0	Mother only	277
Lindsay	5-9	0	Neither	298
Lindsay	5-9	1		39
Lindsay	5-9	1	Both	5475
Lindsay	5-9	1	Father only	650
Lindsay	5-9	1	Mother only	748
Lindsay	5-9	1	Neither	2954
Lindsay	10-12	0		48
Lindsay	10-12	0	Both	1250
Lindsay	10-12	0	Father only	133
Lindsay	10-12	0	Mother only	187
Lindsay	10-12	0	Neither	209
Lindsay	10-12	1		18
Lindsay	10-12	1	Both	3087
Lindsay	10-12	1	Father only	395
Lindsay	10-12	1	Mother only	441
Lindsay	10-12	1	Neither	1513
Lindsay	13-14	0		21
Lindsay	13-14	0	Both	769
Lindsay	13-14	0	Father only	91
Lindsay	13-14	0	Mother only	146
Lindsay	13-14	0	Neither	152
Lindsay	13-14	1		15
Lindsay	13-14	1	Both	1992
Lindsay	13-14	1	Father only	257
Lindsay	13-14	1	Mother only	328
Lindsay	13-14	1	Neither	905
Lindsay	15-17	0		8
Lindsay	15-17	0	Both	931
Lindsay	15-17	0	Father only	87
Lindsay	15-17	0	Mother only	143
Lindsay	15-17	0	Neither	205
Lindsay	15-17	1		3
Lindsay	15-17	1	Both	2319
Lindsay	15-17	1	Father only	268
Lindsay	15-17	1	Mother only	346
Lindsay	15-17	1	Neither	1137
Lindsay	18-20	0		4
Lindsay	18-20	0	Both	267
Lindsay	18-20	0	Father only	30
Lindsay	18-20	0	Mother only	58
Lindsay	18-20	0	Neither	111
Lindsay	18-20	1	Both	808
Lindsay	18-20	1	Father only	128
Lindsay	18-20	1	Mother only	147
Lindsay	18-20	1	Neither	662
Lindsay	21-24	0		3
Lindsay	21-24	0	Both	96
Lindsay	21-24	0	Father only	19
Lindsay	21-24	0	Mother only	31
Lindsay	21-24	0	Neither	76
Lindsay	21-24	1	Both	338
Lindsay	21-24	1	Father only	46
Lindsay	21-24	1	Mother only	65
Lindsay	21-24	1	Neither	352
Lyne	0-4	0		63
Lyne	0-4	0	Both	1176
Lyne	0-4	0	Father only	28
Lyne	0-4	0	Mother only	81
Lyne	0-4	0	Neither	17
Lyne	0-4	1		20
Lyne	0-4	1	Both	4206
Lyne	0-4	1	Father only	271
Lyne	0-4	1	Mother only	255
Lyne	0-4	1	Neither	182
Lyne	5-9	0		78
Lyne	5-9	0	Both	1703
Lyne	5-9	0	Father only	57
Lyne	5-9	0	Mother only	105
Lyne	5-9	0	Neither	23
Lyne	5-9	1		35
Lyne	5-9	1	Both	4863
Lyne	5-9	1	Father only	311
Lyne	5-9	1	Mother only	297
Lyne	5-9	1	Neither	204
Lyne	10-12	0		55
Lyne	10-12	0	Both	1175
Lyne	10-12	0	Father only	59
Lyne	10-12	0	Mother only	91
Lyne	10-12	0	Neither	23
Lyne	10-12	1		26
Lyne	10-12	1	Both	3250
Lyne	10-12	1	Father only	203
Lyne	10-12	1	Mother only	189
Lyne	10-12	1	Neither	147
Lyne	13-14	0		39
Lyne	13-14	0	Both	861
Lyne	13-14	0	Father only	31
Lyne	13-14	0	Mother only	74
Lyne	13-14	0	Neither	16
Lyne	13-14	1		18
Lyne	13-14	1	Both	2184
Lyne	13-14	1	Father only	139
Lyne	13-14	1	Mother only	132
Lyne	13-14	1	Neither	101
Lyne	15-17	0		18
Lyne	15-17	0	Both	882
Lyne	15-17	0	Father only	51
Lyne	15-17	0	Mother only	59
Lyne	15-17	0	Neither	21
Lyne	15-17	1		14
Lyne	15-17	1	Both	2431
Lyne	15-17	1	Father only	142
Lyne	15-17	1	Mother only	156
Lyne	15-17	1	Neither	98
Lyne	18-20	0		7
Lyne	18-20	0	Both	180
Lyne	18-20	0	Father only	11
Lyne	18-20	0	Mother only	20
Lyne	18-20	0	Neither	8
Lyne	18-20	1	Both	542
Lyne	18-20	1	Father only	37
Lyne	18-20	1	Mother only	33
Lyne	18-20	1	Neither	31
Lyne	21-24	0	Both	47
Lyne	21-24	0	Father only	8
Lyne	21-24	1	Both	201
Lyne	21-24	1	Father only	16
Lyne	21-24	1	Mother only	14
Lyne	21-24	1	Neither	9
Macarthur	0-4	0		74
Macarthur	0-4	0	Both	1523
Macarthur	0-4	0	Father only	154
Macarthur	0-4	0	Mother only	332
Macarthur	0-4	0	Neither	276
Macarthur	0-4	1		75
Macarthur	0-4	1	Both	5719
Macarthur	0-4	1	Father only	1124
Macarthur	0-4	1	Mother only	1277
Macarthur	0-4	1	Neither	5554
Macarthur	5-9	0		95
Macarthur	5-9	0	Both	1825
Macarthur	5-9	0	Father only	212
Macarthur	5-9	0	Mother only	397
Macarthur	5-9	0	Neither	534
Macarthur	5-9	1		84
Macarthur	5-9	1	Both	4478
Macarthur	5-9	1	Father only	909
Macarthur	5-9	1	Mother only	1072
Macarthur	5-9	1	Neither	5672
Macarthur	10-12	0		60
Macarthur	10-12	0	Both	1148
Macarthur	10-12	0	Father only	135
