CED_NAME21	Age	NeedsAssistance	Sex	persons
Sturt	25-34		M	464
Sturt	25-34	0	F	11691
Sturt	25-34	0	M	11456
Sturt	25-34	1	F	175
Sturt	25-34	1	M	194
Sturt	35-44		F	349
Sturt	35-44		M	441
Sturt	35-44	0	F	12349
Sturt	35-44	0	M	11601
Sturt	35-44	1	F	217
Sturt	35-44	1	M	206
Sturt	45-54		F	357
Sturt	45-54		M	407
Sturt	45-54	0	F	11598
Sturt	45-54	0	M	10861
Sturt	45-54	1	F	321
Sturt	45-54	1	M	311
Sturt	55-64		F	280
Sturt	55-64		M	338
Sturt	55-64	0	F	10734
Sturt	55-64	0	M	9588
Sturt	55-64	1	F	481
Sturt	55-64	1	M	426
Sturt	65-74		F	284
Sturt	65-74		M	265
Sturt	65-74	0	F	9479
Sturt	65-74	0	M	7825
Sturt	65-74	1	F	800
Sturt	65-74	1	M	651
Sturt	75-84		F	281
Sturt	75-84		M	198
Sturt	75-84	0	F	5606
Sturt	75-84	0	M	4719
Sturt	75-84	1	F	1690
Sturt	75-84	1	M	990
Sturt	85+		F	217
Sturt	85+		M	136
Sturt	85+	0	F	1520
Sturt	85+	0	M	1225
Sturt	85+	1	F	2340
Sturt	85+	1	M	1075
No usual address (SA)	0-4		F	8
No usual address (SA)	0-4		M	16
No usual address (SA)	0-4	0	F	49
No usual address (SA)	0-4	0	M	59
No usual address (SA)	0-4	1	M	8
No usual address (SA)	5-14		F	28
No usual address (SA)	5-14		M	28
No usual address (SA)	5-14	0	F	106
No usual address (SA)	5-14	0	M	85
No usual address (SA)	5-14	1	F	4
No usual address (SA)	5-14	1	M	10
No usual address (SA)	15-19		F	19
No usual address (SA)	15-19		M	14
No usual address (SA)	15-19	0	F	88
No usual address (SA)	15-19	0	M	58
No usual address (SA)	15-19	1	F	7
No usual address (SA)	20-24		F	16
No usual address (SA)	20-24		M	19
No usual address (SA)	20-24	0	F	72
No usual address (SA)	20-24	0	M	85
No usual address (SA)	20-24	1	F	6
No usual address (SA)	20-24	1	M	3
No usual address (SA)	25-34		F	71
No usual address (SA)	25-34		M	87
No usual address (SA)	25-34	0	F	213
No usual address (SA)	25-34	0	M	225
No usual address (SA)	25-34	1	F	15
No usual address (SA)	25-34	1	M	13
No usual address (SA)	35-44		F	78
No usual address (SA)	35-44		M	84
No usual address (SA)	35-44	0	F	154
No usual address (SA)	35-44	0	M	195
No usual address (SA)	35-44	1	F	10
No usual address (SA)	35-44	1	M	9
No usual address (SA)	45-54		F	46
No usual address (SA)	45-54		M	94
No usual address (SA)	45-54	0	F	123
No usual address (SA)	45-54	0	M	188
No usual address (SA)	45-54	1	F	12
No usual address (SA)	45-54	1	M	19
No usual address (SA)	55-64		F	28
No usual address (SA)	55-64		M	103
No usual address (SA)	55-64	0	F	161
No usual address (SA)	55-64	0	M	193
No usual address (SA)	55-64	1	F	15
No usual address (SA)	55-64	1	M	20
No usual address (SA)	65-74		F	19
No usual address (SA)	65-74		M	45
No usual address (SA)	65-74	0	F	113
No usual address (SA)	65-74	0	M	158
No usual address (SA)	65-74	1	F	11
No usual address (SA)	65-74	1	M	13
No usual address (SA)	75-84		F	6
No usual address (SA)	75-84		M	7
No usual address (SA)	75-84	0	F	16
No usual address (SA)	75-84	0	M	29
No usual address (SA)	75-84	1	F	3
No usual address (SA)	75-84	1	M	4
No usual address (SA)	85+	0	F	7
No usual address (SA)	85+	0	M	3
No usual address (SA)	85+	1	F	3
No usual address (SA)	85+	1	M	4
Migratory - Offshore - Shipping (SA)	45-54		M	7
Migratory - Offshore - Shipping (SA)	45-54	0	M	8
Brand	0-4		F	313
Brand	0-4		M	333
Brand	0-4	0	F	5828
Brand	0-4	0	M	6298
Brand	0-4	1	F	63
Brand	0-4	1	M	119
Brand	5-14		F	687
Brand	5-14		M	710
Brand	5-14	0	F	11982
Brand	5-14	0	M	12189
Brand	5-14	1	F	418
Brand	5-14	1	M	887
Brand	15-19		F	271
Brand	15-19		M	338
Brand	15-19	0	F	5038
Brand	15-19	0	M	5320
Brand	15-19	1	F	180
Brand	15-19	1	M	264
Brand	20-24		F	304
Brand	20-24		M	600
Brand	20-24	0	F	4954
Brand	20-24	0	M	4991
Brand	20-24	1	F	117
Brand	20-24	1	M	160
Brand	25-34		F	720
Brand	25-34		M	1531
Brand	25-34	0	F	12283
Brand	25-34	0	M	11146
Brand	25-34	1	F	236
Brand	25-34	1	M	258
Brand	35-44		F	610
Brand	35-44		M	1403
Brand	35-44	0	F	12318
Brand	35-44	0	M	11263
Brand	35-44	1	F	289
Brand	35-44	1	M	207
Brand	45-54		F	510
Brand	45-54		M	984
Brand	45-54	0	F	10918
Brand	45-54	0	M	10379
Brand	45-54	1	F	431
Brand	45-54	1	M	335
Brand	55-64		F	384
Brand	55-64		M	672
Brand	55-64	0	F	8940
Brand	55-64	0	M	8588
Brand	55-64	1	F	578
Brand	55-64	1	M	529
Brand	65-74		F	298
Brand	65-74		M	346
Brand	65-74	0	F	6148
Brand	65-74	0	M	5412
Brand	65-74	1	F	722
Brand	65-74	1	M	694
Brand	75-84		F	257
Brand	75-84		M	220
Brand	75-84	0	F	2851
Brand	75-84	0	M	2665
Brand	75-84	1	F	843
Brand	75-84	1	M	687
Brand	85+		F	204
Brand	85+		M	126
Brand	85+	0	F	595
Brand	85+	0	M	515
Brand	85+	1	F	669
Brand	85+	1	M	397
Burt	0-4		F	388
Burt	0-4		M	374
Burt	0-4	0	F	6331
Burt	0-4	0	M	6603
Burt	0-4	1	F	81
Burt	0-4	1	M	107
Burt	5-14		F	773
Burt	5-14		M	753
Burt	5-14	0	F	11970
Burt	5-14	0	M	12408
Burt	5-14	1	F	356
Burt	5-14	1	M	782
Burt	15-19		F	300
Burt	15-19		M	298
Burt	15-19	0	F	4798
Burt	15-19	0	M	4871
Burt	15-19	1	F	142
Burt	15-19	1	M	245
Burt	20-24		F	310
Burt	20-24		M	336
Burt	20-24	0	F	5152
Burt	20-24	0	M	5244
Burt	20-24	1	F	121
Burt	20-24	1	M	188
Burt	25-34		F	765
Burt	25-34		M	890
Burt	25-34	0	F	12995
Burt	25-34	0	M	11926
Burt	25-34	1	F	271
Burt	25-34	1	M	240
Burt	35-44		F	708
Burt	35-44		M	918
Burt	35-44	0	F	13563
Burt	35-44	0	M	13659
Burt	35-44	1	F	329
Burt	35-44	1	M	273
Burt	45-54		F	524
Burt	45-54		M	762
Burt	45-54	0	F	9711
Burt	45-54	0	M	9998
Burt	45-54	1	F	435
Burt	45-54	1	M	350
Burt	55-64		F	394
Burt	55-64		M	531
Burt	55-64	0	F	8115
Burt	55-64	0	M	7701
Burt	55-64	1	F	626
Burt	55-64	1	M	465
Burt	65-74		F	323
Burt	65-74		M	310
Burt	65-74	0	F	6215
Burt	65-74	0	M	5630
Burt	65-74	1	F	753
Burt	65-74	1	M	680
Burt	75-84		F	240
Burt	75-84		M	182
Burt	75-84	0	F	2620
Burt	75-84	0	M	2427
Burt	75-84	1	F	870
Burt	75-84	1	M	646
Burt	85+		F	206
Burt	85+		M	134
Burt	85+	0	F	589
Burt	85+	0	M	476
Burt	85+	1	F	647
Burt	85+	1	M	331
Canning	0-4		F	173
Canning	0-4		M	247
Canning	0-4	0	F	4409
Canning	0-4	0	M	4450
Canning	0-4	1	F	47
Canning	0-4	1	M	77
Canning	5-14		F	544
Canning	5-14		M	522
Canning	5-14	0	F	9496
Canning	5-14	0	M	9516
Canning	5-14	1	F	296
Canning	5-14	1	M	611
Canning	15-19		F	233
Canning	15-19		M	237
Canning	15-19	0	F	4238
Canning	15-19	0	M	4162
Canning	15-19	1	F	123
Canning	15-19	1	M	229
Canning	20-24		F	222
Canning	20-24		M	268
Canning	20-24	0	F	3691
Canning	20-24	0	M	3592
Canning	20-24	1	F	95
Canning	20-24	1	M	136
Canning	25-34		F	481
Canning	25-34		M	705
Canning	25-34	0	F	8648
Canning	25-34	0	M	7468
Canning	25-34	1	F	176
Canning	25-34	1	M	203
Canning	35-44		F	497
Canning	35-44		M	864
Canning	35-44	0	F	9130
Canning	35-44	0	M	8149
Canning	35-44	1	F	229
Canning	35-44	1	M	212
Canning	45-54		F	507
Canning	45-54		M	877
Canning	45-54	0	F	9431
Canning	45-54	0	M	8675
Canning	45-54	1	F	377
Canning	45-54	1	M	283
Canning	55-64		F	483
Canning	55-64		M	680
Canning	55-64	0	F	9695
Canning	55-64	0	M	8805
Canning	55-64	1	F	563
Canning	55-64	1	M	485
Canning	65-74		F	397
Canning	65-74		M	524
Canning	65-74	0	F	8867
Canning	65-74	0	M	8252
Canning	65-74	1	F	807
Canning	65-74	1	M	764
Canning	75-84		F	375
Canning	75-84		M	337
Canning	75-84	0	F	4406
Canning	75-84	0	M	4398
Canning	75-84	1	F	998
Canning	75-84	1	M	896
Canning	85+		F	268
Canning	85+		M	147
Canning	85+	0	F	902
Canning	85+	0	M	871
Canning	85+	1	F	943
Canning	85+	1	M	548
Cowan	0-4		F	323
Cowan	0-4		M	306
Cowan	0-4	0	F	5111
Cowan	0-4	0	M	5264
Cowan	0-4	1	F	48
Cowan	0-4	1	M	107
Cowan	5-14		F	600
Cowan	5-14		M	655
Cowan	5-14	0	F	9504
Cowan	5-14	0	M	10081
Cowan	5-14	1	F	263
Cowan	5-14	1	M	515
Cowan	15-19		F	232
Cowan	15-19		M	222
Cowan	15-19	0	F	4519
Cowan	15-19	0	M	4695
Cowan	15-19	1	F	126
Cowan	15-19	1	M	184
Cowan	20-24		F	277
Cowan	20-24		M	362
Cowan	20-24	0	F	5238
Cowan	20-24	0	M	5471
Cowan	20-24	1	F	95
Cowan	20-24	1	M	156
Cowan	25-34		F	734
Cowan	25-34		M	815
Cowan	25-34	0	F	12506
Cowan	25-34	0	M	12302
Cowan	25-34	1	F	197
Cowan	25-34	1	M	263
Cowan	35-44		F	657
Cowan	35-44		M	801
Cowan	35-44	0	F	11758
Cowan	35-44	0	M	11640
Cowan	35-44	1	F	261
Cowan	35-44	1	M	254
Cowan	45-54		F	466
Cowan	45-54		M	619
Cowan	45-54	0	F	10383
Cowan	45-54	0	M	9984
Cowan	45-54	1	F	435
Cowan	45-54	1	M	372
Cowan	55-64		F	394
Cowan	55-64		M	503
Cowan	55-64	0	F	9901
Cowan	55-64	0	M	9271
Cowan	55-64	1	F	716
Cowan	55-64	1	M	555
Cowan	65-74		F	340
Cowan	65-74		M	332
Cowan	65-74	0	F	7938
Cowan	65-74	0	M	7040
Cowan	65-74	1	F	902
Cowan	65-74	1	M	743
Cowan	75-84		F	274
Cowan	75-84		M	222
Cowan	75-84	0	F	3590
Cowan	75-84	0	M	3332
Cowan	75-84	1	F	1197
Cowan	75-84	1	M	870
Cowan	85+		F	149
Cowan	85+		M	99
Cowan	85+	0	F	698
Cowan	85+	0	M	642
Cowan	85+	1	F	1088
Cowan	85+	1	M	563
Curtin	0-4		F	135
Curtin	0-4		M	142
Curtin	0-4	0	F	4011
Curtin	0-4	0	M	4238
Curtin	0-4	1	F	39
Curtin	0-4	1	M	42
Curtin	5-14		F	273
Curtin	5-14		M	322
Curtin	5-14	0	F	9827
Curtin	5-14	0	M	10309
Curtin	5-14	1	F	152
Curtin	5-14	1	M	279
Curtin	15-19		F	188
Curtin	15-19		M	164
Curtin	15-19	0	F	5177
Curtin	15-19	0	M	5404
Curtin	15-19	1	F	85
Curtin	15-19	1	M	101
Curtin	20-24		F	229
Curtin	20-24		M	207
Curtin	20-24	0	F	5205
Curtin	20-24	0	M	4906
Curtin	20-24	1	F	69
Curtin	20-24	1	M	78
Curtin	25-34		F	605
Curtin	25-34		M	786
Curtin	25-34	0	F	11480
Curtin	25-34	0	M	10357
Curtin	25-34	1	F	129
Curtin	25-34	1	M	136
Curtin	35-44		F	465
Curtin	35-44		M	628
Curtin	35-44	0	F	11641
Curtin	35-44	0	M	10594
Curtin	35-44	1	F	124
Curtin	35-44	1	M	132
Curtin	45-54		F	356
Curtin	45-54		M	470
Curtin	45-54	0	F	11362
Curtin	45-54	0	M	10392
Curtin	45-54	1	F	169
Curtin	45-54	1	M	172
Curtin	55-64		F	349
Curtin	55-64		M	415
Curtin	55-64	0	F	9411
Curtin	55-64	0	M	8689
Curtin	55-64	1	F	280
Curtin	55-64	1	M	232
Curtin	65-74		F	405
Curtin	65-74		M	396
Curtin	65-74	0	F	7843
Curtin	65-74	0	M	6947
Curtin	65-74	1	F	409
Curtin	65-74	1	M	379
Curtin	75-84		F	324
Curtin	75-84		M	293
Curtin	75-84	0	F	4595
Curtin	75-84	0	M	3932
Curtin	75-84	1	F	895
Curtin	75-84	1	M	612
Curtin	85+		F	324
Curtin	85+		M	174
Curtin	85+	0	F	1304
Curtin	85+	0	M	982
Curtin	85+	1	F	1546
Curtin	85+	1	M	697
Durack	0-4		F	741
Durack	0-4		M	791
Durack	0-4	0	F	5558
Durack	0-4	0	M	5934
Durack	0-4	1	F	42
Durack	0-4	1	M	69
Durack	5-14		F	1793
Durack	5-14		M	1845
Durack	5-14	0	F	11527
Durack	5-14	0	M	11928
Durack	5-14	1	F	290
Durack	5-14	1	M	546
Durack	15-19		F	597
Durack	15-19		M	748
Durack	15-19	0	F	4469
Durack	15-19	0	M	4805
Durack	15-19	1	F	88
Durack	15-19	1	M	176
Durack	20-24		F	724
Durack	20-24		M	989
Durack	20-24	0	F	4278
Durack	20-24	0	M	4441
Durack	20-24	1	F	71
Durack	20-24	1	M	114
Durack	25-34		F	2045
Durack	25-34		M	2991
Durack	25-34	0	F	12308
Durack	25-34	0	M	11810
Durack	25-34	1	F	147
Durack	25-34	1	M	179
Durack	35-44		F	1829
Durack	35-44		M	2833
Durack	35-44	0	F	11857
Durack	35-44	0	M	12126
Durack	35-44	1	F	214
Durack	35-44	1	M	181
Durack	45-54		F	1569
Durack	45-54		M	2547
Durack	45-54	0	F	10995
Durack	45-54	0	M	11807
Durack	45-54	1	F	351
Durack	45-54	1	M	262
Durack	55-64		F	1313
Durack	55-64		M	2079
Durack	55-64	0	F	10124
Durack	55-64	0	M	11147
Durack	55-64	1	F	508
Durack	55-64	1	M	469
Durack	65-74		F	784
Durack	65-74		M	1012
Durack	65-74	0	F	6613
Durack	65-74	0	M	7477
Durack	65-74	1	F	701
Durack	65-74	1	M	664
Durack	75-84		F	412
Durack	75-84		M	459
Durack	75-84	0	F	2586
Durack	75-84	0	M	2899
Durack	75-84	1	F	717
Durack	75-84	1	M	631
Durack	85+		F	179
Durack	85+		M	123
Durack	85+	0	F	499
Durack	85+	0	M	500
Durack	85+	1	F	589
Durack	85+	1	M	349
Forrest	0-4		F	226
Forrest	0-4		M	242
Forrest	0-4	0	F	3990
Forrest	0-4	0	M	4187
Forrest	0-4	1	F	50
Forrest	0-4	1	M	57
Forrest	5-14		F	589
Forrest	5-14		M	581
Forrest	5-14	0	F	9620
Forrest	5-14	0	M	10102
Forrest	5-14	1	F	277
Forrest	5-14	1	M	589
Forrest	15-19		F	221
Forrest	15-19		M	235
Forrest	15-19	0	F	4188
Forrest	15-19	0	M	4277
Forrest	15-19	1	F	114
Forrest	15-19	1	M	219
Forrest	20-24		F	197
Forrest	20-24		M	253
Forrest	20-24	0	F	2930
Forrest	20-24	0	M	3123
Forrest	20-24	1	F	90
Forrest	20-24	1	M	132
Forrest	25-34		F	539
Forrest	25-34		M	857
Forrest	25-34	0	F	8064
Forrest	25-34	0	M	7343
Forrest	25-34	1	F	187
Forrest	25-34	1	M	188
Forrest	35-44		F	548
Forrest	35-44		M	951
Forrest	35-44	0	F	10012
Forrest	35-44	0	M	8789
Forrest	35-44	1	F	206
Forrest	35-44	1	M	195
Forrest	45-54		F	562
Forrest	45-54		M	966
Forrest	45-54	0	F	10108
Forrest	45-54	0	M	9289
Forrest	45-54	1	F	294
Forrest	45-54	1	M	260
Forrest	55-64		F	525
Forrest	55-64		M	707
Forrest	55-64	0	F	9888
Forrest	55-64	0	M	8934
Forrest	55-64	1	F	449
Forrest	55-64	1	M	431
Forrest	65-74		F	484
Forrest	65-74		M	540
Forrest	65-74	0	F	8286
Forrest	65-74	0	M	7933
Forrest	65-74	1	F	628
Forrest	65-74	1	M	651
Forrest	75-84		F	308
Forrest	75-84		M	277
Forrest	75-84	0	F	3747
Forrest	75-84	0	M	3530
Forrest	75-84	1	F	836
Forrest	75-84	1	M	687
Forrest	85+		F	166
Forrest	85+		M	126
Forrest	85+	0	F	847
Forrest	85+	0	M	716
Forrest	85+	1	F	995
Forrest	85+	1	M	471
Fremantle	0-4		F	191
Fremantle	0-4		M	195
Fremantle	0-4	0	F	4794
Fremantle	0-4	0	M	5200
Fremantle	0-4	1	F	50
Fremantle	0-4	1	M	76
Fremantle	5-14		F	384
Fremantle	5-14		M	422
Fremantle	5-14	0	F	9165
Fremantle	5-14	0	M	9227
Fremantle	5-14	1	F	266
Fremantle	5-14	1	M	475
Fremantle	15-19		F	156
Fremantle	15-19		M	186
Fremantle	15-19	0	F	4132
Fremantle	15-19	0	M	4126
Fremantle	15-19	1	F	138
Fremantle	15-19	1	M	173
Fremantle	20-24		F	234
Fremantle	20-24		M	274
Fremantle	20-24	0	F	4832
Fremantle	20-24	0	M	4546
Fremantle	20-24	1	F	102
Fremantle	20-24	1	M	113
Fremantle	25-34		F	597
Fremantle	25-34		M	787
Fremantle	25-34	0	F	11980
Fremantle	25-34	0	M	10913
Fremantle	25-34	1	F	202
Fremantle	25-34	1	M	180
Fremantle	35-44		F	514
Fremantle	35-44		M	771
Fremantle	35-44	0	F	12124
Fremantle	35-44	0	M	11513
Fremantle	35-44	1	F	204
Fremantle	35-44	1	M	177
Fremantle	45-54		F	454
Fremantle	45-54		M	662
Fremantle	45-54	0	F	10676
Fremantle	45-54	0	M	10157
Fremantle	45-54	1	F	308
Fremantle	45-54	1	M	265
Fremantle	55-64		F	376
Fremantle	55-64		M	494
Fremantle	55-64	0	F	9227
Fremantle	55-64	0	M	8514
Fremantle	55-64	1	F	417
Fremantle	55-64	1	M	357
Fremantle	65-74		F	339
Fremantle	65-74		M	326
Fremantle	65-74	0	F	6805
Fremantle	65-74	0	M	6150
Fremantle	65-74	1	F	543
Fremantle	65-74	1	M	490
Fremantle	75-84		F	259
Fremantle	75-84		M	223
Fremantle	75-84	0	F	2890
Fremantle	75-84	0	M	2736
Fremantle	75-84	1	F	922
Fremantle	75-84	1	M	636
Fremantle	85+		F	217
Fremantle	85+		M	117
Fremantle	85+	0	F	637
Fremantle	85+	0	M	578
Fremantle	85+	1	F	1081
Fremantle	85+	1	M	508
Hasluck	0-4		F	214
Hasluck	0-4		M	243
Hasluck	0-4	0	F	5385
Hasluck	0-4	0	M	5770
Hasluck	0-4	1	F	63
Hasluck	0-4	1	M	122
Hasluck	5-14		F	478
Hasluck	5-14		M	523
Hasluck	5-14	0	F	11001
Hasluck	5-14	0	M	11336
Hasluck	5-14	1	F	318
Hasluck	5-14	1	M	699
Hasluck	15-19		F	197
Hasluck	15-19		M	234
Hasluck	15-19	0	F	4800
Hasluck	15-19	0	M	5151
Hasluck	15-19	1	F	151
Hasluck	15-19	1	M	247
Hasluck	20-24		F	233
Hasluck	20-24		M	412
Hasluck	20-24	0	F	4462
Hasluck	20-24	0	M	4637
Hasluck	20-24	1	F	94
Hasluck	20-24	1	M	138
Hasluck	25-34		F	648
Hasluck	25-34		M	1346
Hasluck	25-34	0	F	11419
Hasluck	25-34	0	M	10139
Hasluck	25-34	1	F	188
Hasluck	25-34	1	M	229
Hasluck	35-44		F	573
Hasluck	35-44		M	1316
Hasluck	35-44	0	F	11817
Hasluck	35-44	0	M	11223
Hasluck	35-44	1	F	234
Hasluck	35-44	1	M	202
Hasluck	45-54		F	495
Hasluck	45-54		M	1042
Hasluck	45-54	0	F	10949
Hasluck	45-54	0	M	10272
Hasluck	45-54	1	F	294
Hasluck	45-54	1	M	271
Hasluck	55-64		F	383
Hasluck	55-64		M	684
Hasluck	55-64	0	F	9156
Hasluck	55-64	0	M	8653
Hasluck	55-64	1	F	430
Hasluck	55-64	1	M	400
Hasluck	65-74		F	313
Hasluck	65-74		M	325
Hasluck	65-74	0	F	6725
Hasluck	65-74	0	M	6295
Hasluck	65-74	1	F	545
Hasluck	65-74	1	M	476
Hasluck	75-84		F	221
Hasluck	75-84		M	227
Hasluck	75-84	0	F	3071
Hasluck	75-84	0	M	3002
Hasluck	75-84	1	F	881
Hasluck	75-84	1	M	587
Hasluck	85+		F	198
Hasluck	85+		M	128
Hasluck	85+	0	F	663
Hasluck	85+	0	M	573
Hasluck	85+	1	F	795
Hasluck	85+	1	M	427
Moore	0-4		F	99
Moore	0-4		M	90
Moore	0-4	0	F	4011
Moore	0-4	0	M	4328
Moore	0-4	1	F	34
Moore	0-4	1	M	53
Moore	5-14		F	280
Moore	5-14		M	249
Moore	5-14	0	F	10262
Moore	5-14	0	M	10638
Moore	5-14	1	F	227
Moore	5-14	1	M	483
Moore	15-19		F	113
Moore	15-19		M	142
Moore	15-19	0	F	4815
Moore	15-19	0	M	5183
Moore	15-19	1	F	112
Moore	15-19	1	M	157
Moore	20-24		F	118
Moore	20-24		M	179
Moore	20-24	0	F	4109
Moore	20-24	0	M	4594
Moore	20-24	1	F	76
Moore	20-24	1	M	122
Moore	25-34		F	305
Moore	25-34		M	398
Moore	25-34	0	F	7711
Moore	25-34	0	M	7477
Moore	25-34	1	F	111
Moore	25-34	1	M	140
Moore	35-44		F	291
Moore	35-44		M	511
Moore	35-44	0	F	10790
Moore	35-44	0	M	9928
Moore	35-44	1	F	131
Moore	35-44	1	M	114
Moore	45-54		F	298
Moore	45-54		M	524
Moore	45-54	0	F	11456
Moore	45-54	0	M	10821
Moore	45-54	1	F	180
Moore	45-54	1	M	161
Moore	55-64		F	306
Moore	55-64		M	442
Moore	55-64	0	F	11081
Moore	55-64	0	M	10091
Moore	55-64	1	F	327
Moore	55-64	1	M	234
Moore	65-74		F	291
Moore	65-74		M	295
Moore	65-74	0	F	8762
Moore	65-74	0	M	8355
Moore	65-74	1	F	512
Moore	65-74	1	M	431
Moore	75-84		F	172
Moore	75-84		M	154
Moore	75-84	0	F	3332
Moore	75-84	0	M	3223
Moore	75-84	1	F	778
Moore	75-84	1	M	514
Moore	85+		F	121
Moore	85+		M	84
Moore	85+	0	F	765
Moore	85+	0	M	598
Moore	85+	1	F	987
Moore	85+	1	M	449
O'Connor	0-4		F	395
O'Connor	0-4		M	486
O'Connor	0-4	0	F	4438
O'Connor	0-4	0	M	4652
O'Connor	0-4	1	F	36
O'Connor	0-4	1	M	75
O'Connor	5-14		F	1070
O'Connor	5-14		M	1176
O'Connor	5-14	0	F	9533
O'Connor	5-14	0	M	9791
O'Connor	5-14	1	F	280
O'Connor	5-14	1	M	542
O'Connor	15-19		F	429
O'Connor	15-19		M	480
O'Connor	15-19	0	F	4058
O'Connor	15-19	0	M	4385
O'Connor	15-19	1	F	109
O'Connor	15-19	1	M	186
O'Connor	20-24		F	410
O'Connor	20-24		M	619
O'Connor	20-24	0	F	3396
O'Connor	20-24	0	M	3829
O'Connor	20-24	1	F	90
O'Connor	20-24	1	M	133
O'Connor	25-34		F	967
O'Connor	25-34		M	1580
O'Connor	25-34	0	F	8742
O'Connor	25-34	0	M	8796
O'Connor	25-34	1	F	171
O'Connor	25-34	1	M	213
O'Connor	35-44		F	1053
O'Connor	35-44		M	1507
O'Connor	35-44	0	F	9226
O'Connor	35-44	0	M	9044
O'Connor	35-44	1	F	221
O'Connor	35-44	1	M	194
O'Connor	45-54		F	1048
O'Connor	45-54		M	1526
O'Connor	45-54	0	F	10031
O'Connor	45-54	0	M	10072
O'Connor	45-54	1	F	417
O'Connor	45-54	1	M	338
O'Connor	55-64		F	1000
O'Connor	55-64		M	1354
O'Connor	55-64	0	F	10737
O'Connor	55-64	0	M	11181
O'Connor	55-64	1	F	649
O'Connor	55-64	1	M	520
O'Connor	65-74		F	768
O'Connor	65-74		M	953
O'Connor	65-74	0	F	8377
O'Connor	65-74	0	M	9095
O'Connor	65-74	1	F	741
O'Connor	65-74	1	M	730
O'Connor	75-84		F	445
O'Connor	75-84		M	473
O'Connor	75-84	0	F	3898
O'Connor	75-84	0	M	3968
O'Connor	75-84	1	F	979
O'Connor	75-84	1	M	868
O'Connor	85+		F	208
O'Connor	85+		M	156
O'Connor	85+	0	F	894
O'Connor	85+	0	M	843
O'Connor	85+	1	F	968
O'Connor	85+	1	M	534
Pearce	0-4		F	208
Pearce	0-4		M	275
Pearce	0-4	0	F	5998
Pearce	0-4	0	M	6140
Pearce	0-4	1	F	66
Pearce	0-4	1	M	111
Pearce	5-14		F	519
Pearce	5-14		M	561
Pearce	5-14	0	F	12349
Pearce	5-14	0	M	12704
Pearce	5-14	1	F	357
Pearce	5-14	1	M	780
Pearce	15-19		F	232
Pearce	15-19		M	228
Pearce	15-19	0	F	5415
Pearce	15-19	0	M	5624
Pearce	15-19	1	F	157
Pearce	15-19	1	M	255
Pearce	20-24		F	223
Pearce	20-24		M	279
Pearce	20-24	0	F	5197
Pearce	20-24	0	M	5237
Pearce	20-24	1	F	100
Pearce	20-24	1	M	174
Pearce	25-34		F	526
Pearce	25-34		M	741
Pearce	25-34	0	F	12381
Pearce	25-34	0	M	10814
Pearce	25-34	1	F	186
Pearce	25-34	1	M	206
Pearce	35-44		F	502
Pearce	35-44		M	759
Pearce	35-44	0	F	13114
Pearce	35-44	0	M	11937
Pearce	35-44	1	F	223
Pearce	35-44	1	M	138
Pearce	45-54		F	446
Pearce	45-54		M	753
Pearce	45-54	0	F	11807
Pearce	45-54	0	M	11072
Pearce	45-54	1	F	340
Pearce	45-54	1	M	233
Pearce	55-64		F	338
Pearce	55-64		M	511
Pearce	55-64	0	F	8361
Pearce	55-64	0	M	7971
Pearce	55-64	1	F	425
Pearce	55-64	1	M	297
Pearce	65-74		F	231
Pearce	65-74		M	216
Pearce	65-74	0	F	5493
Pearce	65-74	0	M	4897
Pearce	65-74	1	F	526
Pearce	65-74	1	M	459
Pearce	75-84		F	168
Pearce	75-84		M	127
Pearce	75-84	0	F	2521
Pearce	75-84	0	M	2299
Pearce	75-84	1	F	769
Pearce	75-84	1	M	432
Pearce	85+		F	96
Pearce	85+		M	61
Pearce	85+	0	F	480
Pearce	85+	0	M	454
Pearce	85+	1	F	699
Pearce	85+	1	M	321
Perth	0-4		F	190
Perth	0-4		M	202
Perth	0-4	0	F	4440
Perth	0-4	0	M	4740
Perth	0-4	1	F	33
Perth	0-4	1	M	70
Perth	5-14		F	338
Perth	5-14		M	369
Perth	5-14	0	F	7319
Perth	5-14	0	M	7409
Perth	5-14	1	F	148
Perth	5-14	1	M	326
Perth	15-19		F	154
Perth	15-19		M	160
Perth	15-19	0	F	3301
Perth	15-19	0	M	3283
Perth	15-19	1	F	83
Perth	15-19	1	M	108
Perth	20-24		F	380
Perth	20-24		M	429
Perth	20-24	0	F	5917
Perth	20-24	0	M	5385
Perth	20-24	1	F	109
Perth	20-24	1	M	86
Perth	25-34		F	1115
Perth	25-34		M	1448
Perth	25-34	0	F	17476
Perth	25-34	0	M	16844
Perth	25-34	1	F	213
Perth	25-34	1	M	214
Perth	35-44		F	732
Perth	35-44		M	1057
Perth	35-44	0	F	13600
Perth	35-44	0	M	14166
Perth	35-44	1	F	228
Perth	35-44	1	M	213
Perth	45-54		F	507
Perth	45-54		M	782
Perth	45-54	0	F	10375
Perth	45-54	0	M	10451
Perth	45-54	1	F	302
Perth	45-54	1	M	282
Perth	55-64		F	423
Perth	55-64		M	639
Perth	55-64	0	F	8905
Perth	55-64	0	M	8838
Perth	55-64	1	F	461
Perth	55-64	1	M	367
Perth	65-74		F	359
Perth	65-74		M	376
Perth	65-74	0	F	6745
Perth	65-74	0	M	6171
Perth	65-74	1	F	624
Perth	65-74	1	M	499
Perth	75-84		F	249
Perth	75-84		M	252
