CED_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Fremantle	15-19	0	F	4025
Fremantle	15-19	0	M	4094
Fremantle	15-19	1	F	213
Fremantle	15-19	1	M	184
Fremantle	20-24		F	271
Fremantle	20-24		M	281
Fremantle	20-24	0	F	4585
Fremantle	20-24	0	M	4417
Fremantle	20-24	1	F	314
Fremantle	20-24	1	M	235
Fremantle	25-34		F	664
Fremantle	25-34		M	853
Fremantle	25-34	0	F	11230
Fremantle	25-34	0	M	10471
Fremantle	25-34	1	F	885
Fremantle	25-34	1	M	567
Fremantle	35-44		F	539
Fremantle	35-44		M	859
Fremantle	35-44	0	F	10696
Fremantle	35-44	0	M	10715
Fremantle	35-44	1	F	1603
Fremantle	35-44	1	M	893
Fremantle	45-54		F	445
Fremantle	45-54		M	692
Fremantle	45-54	0	F	8763
Fremantle	45-54	0	M	9145
Fremantle	45-54	1	F	2225
Fremantle	45-54	1	M	1241
Fremantle	55-64		F	369
Fremantle	55-64		M	494
Fremantle	55-64	0	F	7302
Fremantle	55-64	0	M	7499
Fremantle	55-64	1	F	2347
Fremantle	55-64	1	M	1366
Fremantle	65-74		F	378
Fremantle	65-74		M	353
Fremantle	65-74	0	F	5988
Fremantle	65-74	0	M	5762
Fremantle	65-74	1	F	1324
Fremantle	65-74	1	M	855
Fremantle	75-84		F	355
Fremantle	75-84		M	288
Fremantle	75-84	0	F	3286
Fremantle	75-84	0	M	2881
Fremantle	75-84	1	F	430
Fremantle	75-84	1	M	432
Fremantle	85+		F	328
Fremantle	85+		M	175
Fremantle	85+	0	F	1505
Fremantle	85+	0	M	908
Fremantle	85+	1	F	91
Fremantle	85+	1	M	123
Hasluck	15-19		F	232
Hasluck	15-19		M	272
Hasluck	15-19	0	F	4643
Hasluck	15-19	0	M	5121
Hasluck	15-19	1	F	271
Hasluck	15-19	1	M	234
Hasluck	20-24		F	258
Hasluck	20-24		M	453
Hasluck	20-24	0	F	4228
Hasluck	20-24	0	M	4498
Hasluck	20-24	1	F	309
Hasluck	20-24	1	M	236
Hasluck	25-34		F	705
Hasluck	25-34		M	1461
Hasluck	25-34	0	F	10448
Hasluck	25-34	0	M	9621
Hasluck	25-34	1	F	1104
Hasluck	25-34	1	M	631
Hasluck	35-44		F	626
Hasluck	35-44		M	1412
Hasluck	35-44	0	F	10304
Hasluck	35-44	0	M	10350
Hasluck	35-44	1	F	1693
Hasluck	35-44	1	M	984
Hasluck	45-54		F	509
Hasluck	45-54		M	1082
Hasluck	45-54	0	F	9057
Hasluck	45-54	0	M	9217
Hasluck	45-54	1	F	2174
Hasluck	45-54	1	M	1290
Hasluck	55-64		F	385
Hasluck	55-64		M	712
Hasluck	55-64	0	F	7333
Hasluck	55-64	0	M	7780
Hasluck	55-64	1	F	2244
Hasluck	55-64	1	M	1248
Hasluck	65-74		F	352
Hasluck	65-74		M	342
Hasluck	65-74	0	F	5914
Hasluck	65-74	0	M	5918
Hasluck	65-74	1	F	1317
Hasluck	65-74	1	M	847
Hasluck	75-84		F	312
Hasluck	75-84		M	266
Hasluck	75-84	0	F	3336
Hasluck	75-84	0	M	3091
Hasluck	75-84	1	F	521
Hasluck	75-84	1	M	457
Hasluck	85+		F	271
Hasluck	85+		M	164
Hasluck	85+	0	F	1311
Hasluck	85+	0	M	849
Hasluck	85+	1	F	70
Hasluck	85+	1	M	114
Moore	15-19		F	146
Moore	15-19		M	146
Moore	15-19	0	F	4698
Moore	15-19	0	M	5145
Moore	15-19	1	F	192
Moore	15-19	1	M	194
Moore	20-24		F	122
Moore	20-24		M	191
Moore	20-24	0	F	3939
Moore	20-24	0	M	4498
Moore	20-24	1	F	239
Moore	20-24	1	M	204
Moore	25-34		F	341
Moore	25-34		M	453
Moore	25-34	0	F	7266
Moore	25-34	0	M	7191
Moore	25-34	1	F	525
Moore	25-34	1	M	364
Moore	35-44		F	311
Moore	35-44		M	542
Moore	35-44	0	F	9619
Moore	35-44	0	M	9269
Moore	35-44	1	F	1285
Moore	35-44	1	M	740
Moore	45-54		F	305
Moore	45-54		M	567
Moore	45-54	0	F	9504
Moore	45-54	0	M	9727
Moore	45-54	1	F	2124
Moore	45-54	1	M	1213
Moore	55-64		F	296
Moore	55-64		M	442
Moore	55-64	0	F	8826
Moore	55-64	0	M	8817
Moore	55-64	1	F	2588
Moore	55-64	1	M	1507
Moore	65-74		F	295
Moore	65-74		M	303
Moore	65-74	0	F	7617
Moore	65-74	0	M	7588
Moore	65-74	1	F	1643
Moore	65-74	1	M	1186
Moore	75-84		F	245
Moore	75-84		M	198
Moore	75-84	0	F	3575
Moore	75-84	0	M	3292
Moore	75-84	1	F	474
Moore	75-84	1	M	409
Moore	85+		F	181
Moore	85+		M	93
Moore	85+	0	F	1592
Moore	85+	0	M	910
Moore	85+	1	F	93
Moore	85+	1	M	128
O'Connor	15-19		F	545
O'Connor	15-19		M	574
O'Connor	15-19	0	F	3830
O'Connor	15-19	0	M	4254
O'Connor	15-19	1	F	216
O'Connor	15-19	1	M	220
O'Connor	20-24		F	449
O'Connor	20-24		M	651
O'Connor	20-24	0	F	3207
O'Connor	20-24	0	M	3740
O'Connor	20-24	1	F	229
O'Connor	20-24	1	M	194
O'Connor	25-34		F	1009
O'Connor	25-34		M	1661
O'Connor	25-34	0	F	7996
O'Connor	25-34	0	M	8396
O'Connor	25-34	1	F	875
O'Connor	25-34	1	M	533
O'Connor	35-44		F	1071
O'Connor	35-44		M	1578
O'Connor	35-44	0	F	7963
O'Connor	35-44	0	M	8324
O'Connor	35-44	1	F	1458
O'Connor	35-44	1	M	845
O'Connor	45-54		F	1061
O'Connor	45-54		M	1587
O'Connor	45-54	0	F	8471
O'Connor	45-54	0	M	9140
O'Connor	45-54	1	F	1965
O'Connor	45-54	1	M	1218
O'Connor	55-64		F	1049
O'Connor	55-64		M	1409
O'Connor	55-64	0	F	8972
O'Connor	55-64	0	M	10057
O'Connor	55-64	1	F	2360
O'Connor	55-64	1	M	1590
O'Connor	65-74		F	857
O'Connor	65-74		M	1033
O'Connor	65-74	0	F	7612
O'Connor	65-74	0	M	8671
O'Connor	65-74	1	F	1416
O'Connor	65-74	1	M	1068
O'Connor	75-84		F	625
O'Connor	75-84		M	594
O'Connor	75-84	0	F	4085
O'Connor	75-84	0	M	4215
O'Connor	75-84	1	F	619
O'Connor	75-84	1	M	497
O'Connor	85+		F	328
O'Connor	85+		M	231
O'Connor	85+	0	F	1635
O'Connor	85+	0	M	1148
O'Connor	85+	1	F	104
O'Connor	85+	1	M	155
Pearce	15-19		F	278
Pearce	15-19		M	293
Pearce	15-19	0	F	5255
Pearce	15-19	0	M	5610
Pearce	15-19	1	F	260
Pearce	15-19	1	M	203
Pearce	20-24		F	251
Pearce	20-24		M	332
Pearce	20-24	0	F	4971
Pearce	20-24	0	M	5116
Pearce	20-24	1	F	293
Pearce	20-24	1	M	229
Pearce	25-34		F	596
Pearce	25-34		M	822
Pearce	25-34	0	F	11404
Pearce	25-34	0	M	10414
Pearce	25-34	1	F	1094
Pearce	25-34	1	M	527
Pearce	35-44		F	549
Pearce	35-44		M	826
Pearce	35-44	0	F	11532
Pearce	35-44	0	M	11080
Pearce	35-44	1	F	1750
Pearce	35-44	1	M	933
Pearce	45-54		F	487
Pearce	45-54		M	787
Pearce	45-54	0	F	10196
Pearce	45-54	0	M	10144
Pearce	45-54	1	F	1916
Pearce	45-54	1	M	1125
Pearce	55-64		F	328
Pearce	55-64		M	552
Pearce	55-64	0	F	7179
Pearce	55-64	0	M	7328
Pearce	55-64	1	F	1621
Pearce	55-64	1	M	897
Pearce	65-74		F	258
Pearce	65-74		M	223
Pearce	65-74	0	F	5092
Pearce	65-74	0	M	4749
Pearce	65-74	1	F	895
Pearce	65-74	1	M	595
Pearce	75-84		F	240
Pearce	75-84		M	164
Pearce	75-84	0	F	2881
Pearce	75-84	0	M	2371
Pearce	75-84	1	F	330
Pearce	75-84	1	M	331
Pearce	85+		F	167
Pearce	85+		M	94
Pearce	85+	0	F	1044
Pearce	85+	0	M	656
Pearce	85+	1	F	65
Pearce	85+	1	M	86
Perth	15-19		F	172
Perth	15-19		M	181
Perth	15-19	0	F	3213
Perth	15-19	0	M	3210
Perth	15-19	1	F	153
Perth	15-19	1	M	160
Perth	20-24		F	450
Perth	20-24		M	497
Perth	20-24	0	F	5654
Perth	20-24	0	M	5154
Perth	20-24	1	F	310
Perth	20-24	1	M	251
Perth	25-34		F	1190
Perth	25-34		M	1598
Perth	25-34	0	F	16597
Perth	25-34	0	M	16095
Perth	25-34	1	F	1019
Perth	25-34	1	M	809
Perth	35-44		F	766
Perth	35-44		M	1124
Perth	35-44	0	F	12313
Perth	35-44	0	M	13244
Perth	35-44	1	F	1488
Perth	35-44	1	M	1061
Perth	45-54		F	540
Perth	45-54		M	826
Perth	45-54	0	F	8594
Perth	45-54	0	M	9321
Perth	45-54	1	F	2053
Perth	45-54	1	M	1371
Perth	55-64		F	428
Perth	55-64		M	641
Perth	55-64	0	F	7088
Perth	55-64	0	M	7780
Perth	55-64	1	F	2268
Perth	55-64	1	M	1418
Perth	65-74		F	388
Perth	65-74		M	407
Perth	65-74	0	F	6060
Perth	65-74	0	M	5785
Perth	65-74	1	F	1276
Perth	65-74	1	M	853
Perth	75-84		F	349
Perth	75-84		M	297
Perth	75-84	0	F	3718
Perth	75-84	0	M	3041
Perth	75-84	1	F	476
Perth	75-84	1	M	385
Perth	85+		F	258
Perth	85+		M	163
Perth	85+	0	F	2401
Perth	85+	0	M	1235
Perth	85+	1	F	88
Perth	85+	1	M	132
Swan	15-19		F	249
Swan	15-19		M	267
Swan	15-19	0	F	3994
Swan	15-19	0	M	4379
Swan	15-19	1	F	213
Swan	15-19	1	M	191
Swan	20-24		F	478
Swan	20-24		M	634
Swan	20-24	0	F	6527
Swan	20-24	0	M	6889
Swan	20-24	1	F	420
Swan	20-24	1	M	273
Swan	25-34		F	1233
Swan	25-34		M	1550
Swan	25-34	0	F	15217
Swan	25-34	0	M	15991
Swan	25-34	1	F	1099
Swan	25-34	1	M	777
Swan	35-44		F	845
Swan	35-44		M	1096
Swan	35-44	0	F	11644
Swan	35-44	0	M	12484
Swan	35-44	1	F	1505
Swan	35-44	1	M	1055
Swan	45-54		F	589
Swan	45-54		M	865
Swan	45-54	0	F	8426
Swan	45-54	0	M	9218
Swan	45-54	1	F	1904
Swan	45-54	1	M	1175
Swan	55-64		F	529
Swan	55-64		M	675
Swan	55-64	0	F	7364
Swan	55-64	0	M	7826
Swan	55-64	1	F	2136
Swan	55-64	1	M	1299
Swan	65-74		F	446
Swan	65-74		M	441
Swan	65-74	0	F	6402
Swan	65-74	0	M	6131
Swan	65-74	1	F	1378
Swan	65-74	1	M	883
Swan	75-84		F	472
Swan	75-84		M	321
Swan	75-84	0	F	3673
Swan	75-84	0	M	3073
Swan	75-84	1	F	504
Swan	75-84	1	M	362
Swan	85+		F	546
Swan	85+		M	268
Swan	85+	0	F	1936
Swan	85+	0	M	1092
Swan	85+	1	F	103
Swan	85+	1	M	121
Tangney	15-19		F	228
Tangney	15-19		M	200
Tangney	15-19	0	F	5579
Tangney	15-19	0	M	5780
Tangney	15-19	1	F	295
Tangney	15-19	1	M	239
Tangney	20-24		F	214
Tangney	20-24		M	347
Tangney	20-24	0	F	4995
Tangney	20-24	0	M	5423
Tangney	20-24	1	F	346
Tangney	20-24	1	M	289
Tangney	25-34		F	495
Tangney	25-34		M	894
Tangney	25-34	0	F	8550
Tangney	25-34	0	M	8494
Tangney	25-34	1	F	616
Tangney	25-34	1	M	493
Tangney	35-44		F	463
Tangney	35-44		M	899
Tangney	35-44	0	F	11293
Tangney	35-44	0	M	10314
Tangney	35-44	1	F	1578
Tangney	35-44	1	M	955
Tangney	45-54		F	387
Tangney	45-54		M	638
Tangney	45-54	0	F	10039
Tangney	45-54	0	M	9986
Tangney	45-54	1	F	2390
Tangney	45-54	1	M	1452
Tangney	55-64		F	334
Tangney	55-64		M	494
Tangney	55-64	0	F	8596
Tangney	55-64	0	M	8506
Tangney	55-64	1	F	2751
Tangney	55-64	1	M	1641
Tangney	65-74		F	306
Tangney	65-74		M	303
Tangney	65-74	0	F	7854
Tangney	65-74	0	M	7541
Tangney	65-74	1	F	1856
Tangney	65-74	1	M	1249
Tangney	75-84		F	332
Tangney	75-84		M	253
Tangney	75-84	0	F	4520
Tangney	75-84	0	M	3999
Tangney	75-84	1	F	704
Tangney	75-84	1	M	561
Tangney	85+		F	319
Tangney	85+		M	185
Tangney	85+	0	F	2451
Tangney	85+	0	M	1439
Tangney	85+	1	F	137
Tangney	85+	1	M	203
No usual address (WA)	15-19		F	60
No usual address (WA)	15-19		M	44
No usual address (WA)	15-19	0	F	74
No usual address (WA)	15-19	0	M	65
No usual address (WA)	15-19	1	F	12
No usual address (WA)	15-19	1	M	12
No usual address (WA)	20-24		F	103
No usual address (WA)	20-24		M	133
No usual address (WA)	20-24	0	F	141
No usual address (WA)	20-24	0	M	157
No usual address (WA)	20-24	1	F	12
No usual address (WA)	20-24	1	M	14
No usual address (WA)	25-34		F	266
No usual address (WA)	25-34		M	391
No usual address (WA)	25-34	0	F	404
No usual address (WA)	25-34	0	M	402
No usual address (WA)	25-34	1	F	21
No usual address (WA)	25-34	1	M	27
No usual address (WA)	35-44		F	284
No usual address (WA)	35-44		M	531
No usual address (WA)	35-44	0	F	277
No usual address (WA)	35-44	0	M	359
No usual address (WA)	35-44	1	F	55
No usual address (WA)	35-44	1	M	38
No usual address (WA)	45-54		F	219
No usual address (WA)	45-54		M	514
No usual address (WA)	45-54	0	F	213
No usual address (WA)	45-54	0	M	297
No usual address (WA)	45-54	1	F	38
No usual address (WA)	45-54	1	M	36
No usual address (WA)	55-64		F	160
No usual address (WA)	55-64		M	331
No usual address (WA)	55-64	0	F	278
No usual address (WA)	55-64	0	M	303
No usual address (WA)	55-64	1	F	43
No usual address (WA)	55-64	1	M	29
No usual address (WA)	65-74		F	95
No usual address (WA)	65-74		M	152
No usual address (WA)	65-74	0	F	197
No usual address (WA)	65-74	0	M	269
No usual address (WA)	65-74	1	F	24
No usual address (WA)	65-74	1	M	25
No usual address (WA)	75-84		F	14
No usual address (WA)	75-84		M	48
No usual address (WA)	75-84	0	F	23
No usual address (WA)	75-84	0	M	64
No usual address (WA)	75-84	1	M	3
No usual address (WA)	85+		F	12
No usual address (WA)	85+		M	9
No usual address (WA)	85+	0	F	5
No usual address (WA)	85+	0	M	7
Migratory - Offshore - Shipping (WA)	15-19		M	7
Migratory - Offshore - Shipping (WA)	15-19	0	M	3
Migratory - Offshore - Shipping (WA)	20-24		F	5
Migratory - Offshore - Shipping (WA)	20-24		M	13
Migratory - Offshore - Shipping (WA)	20-24	0	F	5
Migratory - Offshore - Shipping (WA)	20-24	0	M	9
Migratory - Offshore - Shipping (WA)	25-34		F	3
Migratory - Offshore - Shipping (WA)	25-34		M	44
Migratory - Offshore - Shipping (WA)	25-34	0	F	8
Migratory - Offshore - Shipping (WA)	25-34	0	M	54
Migratory - Offshore - Shipping (WA)	35-44		F	3
Migratory - Offshore - Shipping (WA)	35-44		M	71
Migratory - Offshore - Shipping (WA)	35-44	0	F	9
Migratory - Offshore - Shipping (WA)	35-44	0	M	82
Migratory - Offshore - Shipping (WA)	35-44	1	M	6
Migratory - Offshore - Shipping (WA)	45-54		F	8
Migratory - Offshore - Shipping (WA)	45-54		M	46
Migratory - Offshore - Shipping (WA)	45-54	0	F	5
Migratory - Offshore - Shipping (WA)	45-54	0	M	54
Migratory - Offshore - Shipping (WA)	55-64		M	20
Migratory - Offshore - Shipping (WA)	55-64	0	F	5
Migratory - Offshore - Shipping (WA)	55-64	0	M	30
Migratory - Offshore - Shipping (WA)	65-74		M	4
Migratory - Offshore - Shipping (WA)	65-74	0	F	5
Migratory - Offshore - Shipping (WA)	65-74	0	M	6
Bass	15-19		F	176
Bass	15-19		M	218
Bass	15-19	0	F	2706
Bass	15-19	0	M	2789
Bass	15-19	1	F	169
Bass	15-19	1	M	143
Bass	20-24		F	213
Bass	20-24		M	263
Bass	20-24	0	F	2706
Bass	20-24	0	M	2982
Bass	20-24	1	F	219
Bass	20-24	1	M	168
Bass	25-34		F	404
Bass	25-34		M	524
Bass	25-34	0	F	6169
Bass	25-34	0	M	6594
Bass	25-34	1	F	755
Bass	25-34	1	M	513
Bass	35-44		F	322
Bass	35-44		M	359
Bass	35-44	0	F	5172
Bass	35-44	0	M	5159
Bass	35-44	1	F	1095
Bass	35-44	1	M	597
Bass	45-54		F	305
Bass	45-54		M	377
Bass	45-54	0	F	5357
Bass	45-54	0	M	5300
Bass	45-54	1	F	1476
Bass	45-54	1	M	844
Bass	55-64		F	333
Bass	55-64		M	369
Bass	55-64	0	F	5434
Bass	55-64	0	M	5646
Bass	55-64	1	F	1733
Bass	55-64	1	M	948
Bass	65-74		F	395
Bass	65-74		M	392
Bass	65-74	0	F	5152
Bass	65-74	0	M	5074
Bass	65-74	1	F	1101
Bass	65-74	1	M	733
Bass	75-84		F	333
Bass	75-84		M	261
Bass	75-84	0	F	3170
Bass	75-84	0	M	2792
Bass	75-84	1	F	436
Bass	75-84	1	M	377
Bass	85+		F	250
Bass	85+		M	150
Bass	85+	0	F	1390
Bass	85+	0	M	814
Bass	85+	1	F	79
Bass	85+	1	M	99
Braddon	15-19		F	212
Braddon	15-19		M	250
Braddon	15-19	0	F	2556
Braddon	15-19	0	M	2685
Braddon	15-19	1	F	165
Braddon	15-19	1	M	126
Braddon	20-24		F	148
Braddon	20-24		M	184
Braddon	20-24	0	F	2403
Braddon	20-24	0	M	2473
Braddon	20-24	1	F	216
Braddon	20-24	1	M	142
Braddon	25-34		F	377
Braddon	25-34		M	394
Braddon	25-34	0	F	5338
Braddon	25-34	0	M	5459
Braddon	25-34	1	F	779
Braddon	25-34	1	M	370
Braddon	35-44		F	329
Braddon	35-44		M	409
Braddon	35-44	0	F	4669
Braddon	35-44	0	M	4582
Braddon	35-44	1	F	1143
Braddon	35-44	1	M	630
Braddon	45-54		F	372
Braddon	45-54		M	454
Braddon	45-54	0	F	5364
Braddon	45-54	0	M	5385
Braddon	45-54	1	F	1502
Braddon	45-54	1	M	884
Braddon	55-64		F	395
Braddon	55-64		M	436
Braddon	55-64	0	F	5932
Braddon	55-64	0	M	6056
Braddon	55-64	1	F	1886
Braddon	55-64	1	M	1129
Braddon	65-74		F	448
Braddon	65-74		M	466
Braddon	65-74	0	F	5629
Braddon	65-74	0	M	5631
Braddon	65-74	1	F	1275
Braddon	65-74	1	M	883
Braddon	75-84		F	398
Braddon	75-84		M	331
Braddon	75-84	0	F	3382
Braddon	75-84	0	M	3068
Braddon	75-84	1	F	482
Braddon	75-84	1	M	477
Braddon	85+		F	185
Braddon	85+		M	142
Braddon	85+	0	F	1444
Braddon	85+	0	M	843
Braddon	85+	1	F	65
Braddon	85+	1	M	101
Clark	15-19		F	160
Clark	15-19		M	147
Clark	15-19	0	F	2618
Clark	15-19	0	M	2728
Clark	15-19	1	F	156
Clark	15-19	1	M	124
Clark	20-24		F	176
Clark	20-24		M	178
Clark	20-24	0	F	3328
Clark	20-24	0	M	3377
Clark	20-24	1	F	267
Clark	20-24	1	M	196
Clark	25-34		F	561
Clark	25-34		M	638
Clark	25-34	0	F	8956
Clark	25-34	0	M	9523
Clark	25-34	1	F	770
Clark	25-34	1	M	600
Clark	35-44		F	316
Clark	35-44		M	364
Clark	35-44	0	F	5897
Clark	35-44	0	M	6050
Clark	35-44	1	F	1040
Clark	35-44	1	M	610
Clark	45-54		F	270
Clark	45-54		M	330
Clark	45-54	0	F	5124
Clark	45-54	0	M	5202
Clark	45-54	1	F	1418
Clark	45-54	1	M	861
Clark	55-64		F	272
Clark	55-64		M	271
Clark	55-64	0	F	4853
Clark	55-64	0	M	4915
Clark	55-64	1	F	1639
Clark	55-64	1	M	1028
Clark	65-74		F	283
Clark	65-74		M	253
Clark	65-74	0	F	4497
Clark	65-74	0	M	4301
Clark	65-74	1	F	1085
Clark	65-74	1	M	662
Clark	75-84		F	256
Clark	75-84		M	197
Clark	75-84	0	F	2842
Clark	75-84	0	M	2252
Clark	75-84	1	F	422
Clark	75-84	1	M	334
Clark	85+		F	167
Clark	85+		M	72
Clark	85+	0	F	1443
Clark	85+	0	M	800
Clark	85+	1	F	95
Clark	85+	1	M	107
Franklin	15-19		F	122
Franklin	15-19		M	179
Franklin	15-19	0	F	2559
Franklin	15-19	0	M	2794
Franklin	15-19	1	F	140
Franklin	15-19	1	M	143
Franklin	20-24		F	134
Franklin	20-24		M	193
Franklin	20-24	0	F	2345
Franklin	20-24	0	M	2563
Franklin	20-24	1	F	186
Franklin	20-24	1	M	152
Franklin	25-34		F	342
Franklin	25-34		M	514
Franklin	25-34	0	F	6404
Franklin	25-34	0	M	6288
Franklin	25-34	1	F	654
Franklin	25-34	1	M	457
Franklin	35-44		F	314
Franklin	35-44		M	453
Franklin	35-44	0	F	5952
Franklin	35-44	0	M	5814
Franklin	35-44	1	F	1141
Franklin	35-44	1	M	627
Franklin	45-54		F	266
Franklin	45-54		M	342
Franklin	45-54	0	F	5377
Franklin	45-54	0	M	5349
Franklin	45-54	1	F	1533
Franklin	45-54	1	M	941
Franklin	55-64		F	283
Franklin	55-64		M	363
Franklin	55-64	0	F	5586
Franklin	55-64	0	M	5429
Franklin	55-64	1	F	1848
Franklin	55-64	1	M	1128
Franklin	65-74		F	346
Franklin	65-74		M	330
Franklin	65-74	0	F	5413
Franklin	65-74	0	M	5187
Franklin	65-74	1	F	1204
Franklin	65-74	1	M	847
Franklin	75-84		F	299
Franklin	75-84		M	253
Franklin	75-84	0	F	3168
Franklin	75-84	0	M	2762
Franklin	75-84	1	F	485
Franklin	75-84	1	M	424
Franklin	85+		F	181
Franklin	85+		M	128
Franklin	85+	0	F	1388
Franklin	85+	0	M	801
Franklin	85+	1	F	65
Franklin	85+	1	M	93
Lyons	15-19		F	262
Lyons	15-19		M	279
Lyons	15-19	0	F	2324
Lyons	15-19	0	M	2704
Lyons	15-19	1	F	165
Lyons	15-19	1	M	156
Lyons	20-24		F	196
Lyons	20-24		M	193
Lyons	20-24	0	F	2437
Lyons	20-24	0	M	2522
Lyons	20-24	1	F	188
Lyons	20-24	1	M	152
Lyons	25-34		F	422
Lyons	25-34		M	424
Lyons	25-34	0	F	5476
Lyons	25-34	0	M	5522
Lyons	25-34	1	F	790
Lyons	25-34	1	M	415
Lyons	35-44		F	412
Lyons	35-44		M	438
Lyons	35-44	0	F	4939
Lyons	35-44	0	M	5079
Lyons	35-44	1	F	1220
Lyons	35-44	1	M	617
Lyons	45-54		F	406
Lyons	45-54		M	444
Lyons	45-54	0	F	5460
Lyons	45-54	0	M	5614
Lyons	45-54	1	F	1563
Lyons	45-54	1	M	890
Lyons	55-64		F	511
Lyons	55-64		M	528
Lyons	55-64	0	F	6231
Lyons	55-64	0	M	6820
Lyons	55-64	1	F	1985
Lyons	55-64	1	M	1190
Lyons	65-74		F	473
Lyons	65-74		M	563
Lyons	65-74	0	F	5756
Lyons	65-74	0	M	6269
Lyons	65-74	1	F	1208
Lyons	65-74	1	M	964
Lyons	75-84		F	350
Lyons	75-84		M	308
Lyons	75-84	0	F	2958
Lyons	75-84	0	M	2947
Lyons	75-84	1	F	420
Lyons	75-84	1	M	437
Lyons	85+		F	123
Lyons	85+		M	98
Lyons	85+	0	F	995
Lyons	85+	0	M	740
Lyons	85+	1	F	72
Lyons	85+	1	M	76
No usual address (Tas.)	15-19		F	11
No usual address (Tas.)	15-19		M	9
No usual address (Tas.)	15-19	0	F	36
No usual address (Tas.)	15-19	0	M	25
No usual address (Tas.)	15-19	1	F	7
No usual address (Tas.)	15-19	1	M	5
No usual address (Tas.)	20-24		F	10
No usual address (Tas.)	20-24		M	9
No usual address (Tas.)	20-24	0	F	36
No usual address (Tas.)	20-24	0	M	54
No usual address (Tas.)	20-24	1	F	8
No usual address (Tas.)	20-24	1	M	4
No usual address (Tas.)	25-34		F	11
No usual address (Tas.)	25-34		M	40
No usual address (Tas.)	25-34	0	F	74
No usual address (Tas.)	25-34	0	M	88
No usual address (Tas.)	25-34	1	F	13
No usual address (Tas.)	25-34	1	M	6
No usual address (Tas.)	35-44		F	21
No usual address (Tas.)	35-44		M	29
No usual address (Tas.)	35-44	0	F	62
No usual address (Tas.)	35-44	0	M	69
No usual address (Tas.)	35-44	1	F	15
No usual address (Tas.)	35-44	1	M	11
No usual address (Tas.)	45-54		F	17
No usual address (Tas.)	45-54		M	29
No usual address (Tas.)	45-54	0	F	48
No usual address (Tas.)	45-54	0	M	87
No usual address (Tas.)	45-54	1	F	12
No usual address (Tas.)	45-54	1	M	12
No usual address (Tas.)	55-64		F	27
No usual address (Tas.)	55-64		M	32
No usual address (Tas.)	55-64	0	F	60
No usual address (Tas.)	55-64	0	M	61
No usual address (Tas.)	55-64	1	F	17
No usual address (Tas.)	55-64	1	M	11
No usual address (Tas.)	65-74		F	33
No usual address (Tas.)	65-74		M	48
No usual address (Tas.)	65-74	0	F	38
No usual address (Tas.)	65-74	0	M	48
No usual address (Tas.)	65-74	1	F	6
No usual address (Tas.)	75-84		F	4
No usual address (Tas.)	75-84		M	4
No usual address (Tas.)	75-84	0	F	7
No usual address (Tas.)	75-84	0	M	13
No usual address (Tas.)	75-84	1	F	3
Migratory - Offshore - Shipping (Tas.)	35-44	0	M	3
Migratory - Offshore - Shipping (Tas.)	45-54	0	M	3
Lingiari	15-19		F	481
Lingiari	15-19		M	600
Lingiari	15-19	0	F	3135
Lingiari	15-19	0	M	3456
Lingiari	15-19	1	F	316
Lingiari	15-19	1	M	286
Lingiari	20-24		F	421
Lingiari	20-24		M	767
Lingiari	20-24	0	F	3233
Lingiari	20-24	0	M	3481
Lingiari	20-24	1	F	427
Lingiari	20-24	1	M	342
Lingiari	25-34		F	1175
Lingiari	25-34		M	1953
Lingiari	25-34	0	F	8408
Lingiari	25-34	0	M	7922
Lingiari	25-34	1	F	1090
Lingiari	25-34	1	M	764
Lingiari	35-44		F	1003
Lingiari	35-44		M	1576
Lingiari	35-44	0	F	6841
Lingiari	35-44	0	M	6747
Lingiari	35-44	1	F	1178
Lingiari	35-44	1	M	759
Lingiari	45-54		F	847
Lingiari	45-54		M	1240
Lingiari	45-54	0	F	5795
Lingiari	45-54	0	M	5844
Lingiari	45-54	1	F	1056
Lingiari	45-54	1	M	706
Lingiari	55-64		F	686
Lingiari	55-64		M	911
Lingiari	55-64	0	F	4652
Lingiari	55-64	0	M	4982
Lingiari	55-64	1	F	891
Lingiari	55-64	1	M	539
Lingiari	65-74		F	412
Lingiari	65-74		M	512
Lingiari	65-74	0	F	2501
Lingiari	65-74	0	M	2967
Lingiari	65-74	1	F	390
Lingiari	65-74	1	M	287
Lingiari	75-84		F	125
Lingiari	75-84		M	179
Lingiari	75-84	0	F	803
Lingiari	75-84	0	M	949
Lingiari	75-84	1	F	106
Lingiari	75-84	1	M	82
Lingiari	85+		F	34
Lingiari	85+		M	20
Lingiari	85+	0	F	225
Lingiari	85+	0	M	167
Lingiari	85+	1	F	18
Lingiari	85+	1	M	14
Solomon	15-19		F	294
Solomon	15-19		M	290
Solomon	15-19	0	F	2431
Solomon	15-19	0	M	2554
Solomon	15-19	1	F	186
Solomon	15-19	1	M	137
Solomon	20-24		F	338
Solomon	20-24		M	475
Solomon	20-24	0	F	2843
Solomon	20-24	0	M	3086
Solomon	20-24	1	F	151
Solomon	20-24	1	M	143
Solomon	25-34		F	1069
Solomon	25-34		M	1171
Solomon	25-34	0	F	9191
Solomon	25-34	0	M	8558
Solomon	25-34	1	F	790
Solomon	25-34	1	M	510
Solomon	35-44		F	815
Solomon	35-44		M	877
Solomon	35-44	0	F	7153
