CED_NAME21	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Robertson	0	1	1	3600	6
Robertson	0	1	1	5400	15
Robertson	0	1	1	7200	23
Robertson	0	1	1	9600	30
Robertson	0	1	1	12000	44
Robertson	0	1	1	14400	60
Robertson	0	1	1	16800	82
Robertson	0	1	1	19200	88
Robertson	0	1	1	21600	74
Robertson	0	1	1	24000	98
Robertson	0	1	1	26400	64
Robertson	0	1	1	28800	36
Robertson	0	1	1	31200	83
Robertson	0	1	1	36000	99
Robertson	0	1	1	48000	20
Robertson	0	1	1	60000	14
Robertson	1	0	0	0	241
Robertson	1	0	0	1800	64
Robertson	1	0	0	3600	111
Robertson	1	0	0	5400	83
Robertson	1	0	0	7200	137
Robertson	1	0	0	9600	162
Robertson	1	0	0	12000	207
Robertson	1	0	0	14400	223
Robertson	1	0	0	16800	224
Robertson	1	0	0	19200	293
Robertson	1	0	0	21600	249
Robertson	1	0	0	24000	444
Robertson	1	0	0	26400	245
Robertson	1	0	0	28800	224
Robertson	1	0	0	31200	448
Robertson	1	0	0	36000	596
Robertson	1	0	0	48000	246
Robertson	1	0	0	60000	173
Robertson	1	1	0	0	107
Robertson	1	1	0	1800	35
Robertson	1	1	0	3600	73
Robertson	1	1	0	5400	50
Robertson	1	1	0	7200	83
Robertson	1	1	0	9600	123
Robertson	1	1	0	12000	156
Robertson	1	1	0	14400	179
Robertson	1	1	0	16800	192
Robertson	1	1	0	19200	238
Robertson	1	1	0	21600	164
Robertson	1	1	0	24000	319
Robertson	1	1	0	26400	137
Robertson	1	1	0	28800	97
Robertson	1	1	0	31200	271
Robertson	1	1	0	36000	328
Robertson	1	1	0	48000	155
Robertson	1	1	0	60000	110
Robertson	1	1	1	0	127
Robertson	1	1	1	1800	26
Robertson	1	1	1	3600	47
Robertson	1	1	1	5400	30
Robertson	1	1	1	7200	67
Robertson	1	1	1	9600	138
Robertson	1	1	1	12000	174
Robertson	1	1	1	14400	276
Robertson	1	1	1	16800	339
Robertson	1	1	1	19200	479
Robertson	1	1	1	21600	454
Robertson	1	1	1	24000	847
Robertson	1	1	1	26400	502
Robertson	1	1	1	28800	463
Robertson	1	1	1	31200	1014
Robertson	1	1	1	36000	1311
Robertson	1	1	1	48000	450
Robertson	1	1	1	60000	309
Shortland		1	1	0	3
Shortland		1	1	1800	4
Shortland		1	1	7200	5
Shortland		1	1	12000	5
Shortland		1	1	14400	7
Shortland		1	1	16800	7
Shortland		1	1	19200	13
Shortland		1	1	21600	9
Shortland		1	1	24000	9
Shortland		1	1	26400	6
Shortland		1	1	28800	4
Shortland		1	1	31200	7
Shortland		1	1	36000	4
Shortland	0	1	0	0	50
Shortland	0	1	0	1800	5
Shortland	0	1	0	3600	36
Shortland	0	1	0	5400	33
Shortland	0	1	0	7200	35
Shortland	0	1	0	9600	80
Shortland	0	1	0	12000	87
Shortland	0	1	0	14400	128
Shortland	0	1	0	16800	96
Shortland	0	1	0	19200	117
Shortland	0	1	0	21600	58
Shortland	0	1	0	24000	93
Shortland	0	1	0	26400	32
Shortland	0	1	0	28800	15
Shortland	0	1	0	31200	57
Shortland	0	1	0	36000	55
Shortland	0	1	0	48000	16
Shortland	0	1	0	60000	7
Shortland	0	1	1	0	31
Shortland	0	1	1	1800	10
Shortland	0	1	1	3600	17
Shortland	0	1	1	5400	26
Shortland	0	1	1	7200	29
Shortland	0	1	1	9600	55
Shortland	0	1	1	12000	67
Shortland	0	1	1	14400	99
Shortland	0	1	1	16800	104
Shortland	0	1	1	19200	138
Shortland	0	1	1	21600	101
Shortland	0	1	1	24000	151
Shortland	0	1	1	26400	54
Shortland	0	1	1	28800	40
Shortland	0	1	1	31200	86
Shortland	0	1	1	36000	71
Shortland	0	1	1	48000	20
Shortland	0	1	1	60000	8
Shortland	1	0	0	0	233
Shortland	1	0	0	1800	67
Shortland	1	0	0	3600	130
Shortland	1	0	0	5400	97
Shortland	1	0	0	7200	157
Shortland	1	0	0	9600	191
Shortland	1	0	0	12000	251
Shortland	1	0	0	14400	320
Shortland	1	0	0	16800	321
Shortland	1	0	0	19200	424
Shortland	1	0	0	21600	320
Shortland	1	0	0	24000	579
Shortland	1	0	0	26400	285
Shortland	1	0	0	28800	205
Shortland	1	0	0	31200	438
Shortland	1	0	0	36000	390
Shortland	1	0	0	48000	138
Shortland	1	0	0	60000	88
Shortland	1	1	0	0	122
Shortland	1	1	0	1800	45
Shortland	1	1	0	3600	67
Shortland	1	1	0	5400	56
Shortland	1	1	0	7200	98
Shortland	1	1	0	9600	152
Shortland	1	1	0	12000	149
Shortland	1	1	0	14400	228
Shortland	1	1	0	16800	223
Shortland	1	1	0	19200	248
Shortland	1	1	0	21600	186
Shortland	1	1	0	24000	333
Shortland	1	1	0	26400	127
Shortland	1	1	0	28800	77
Shortland	1	1	0	31200	220
Shortland	1	1	0	36000	270
Shortland	1	1	0	48000	111
Shortland	1	1	0	60000	64
Shortland	1	1	1	0	116
Shortland	1	1	1	1800	36
Shortland	1	1	1	3600	55
Shortland	1	1	1	5400	56
Shortland	1	1	1	7200	108
Shortland	1	1	1	9600	158
Shortland	1	1	1	12000	256
Shortland	1	1	1	14400	388
Shortland	1	1	1	16800	470
Shortland	1	1	1	19200	682
Shortland	1	1	1	21600	638
Shortland	1	1	1	24000	1118
Shortland	1	1	1	26400	614
Shortland	1	1	1	28800	388
Shortland	1	1	1	31200	1009
Shortland	1	1	1	36000	963
Shortland	1	1	1	48000	320
Shortland	1	1	1	60000	217
Sydney		1	1	0	7
Sydney		1	1	7200	4
Sydney		1	1	9600	4
Sydney		1	1	14400	10
Sydney		1	1	16800	3
Sydney		1	1	19200	5
Sydney		1	1	21600	3
Sydney		1	1	24000	12
Sydney		1	1	26400	5
Sydney		1	1	28800	11
Sydney		1	1	31200	10
Sydney		1	1	36000	22
Sydney		1	1	48000	14
Sydney		1	1	60000	13
Sydney	0	1	0	0	35
Sydney	0	1	0	1800	5
Sydney	0	1	0	3600	7
Sydney	0	1	0	5400	9
Sydney	0	1	0	7200	12
Sydney	0	1	0	9600	18
Sydney	0	1	0	12000	20
Sydney	0	1	0	14400	12
Sydney	0	1	0	16800	14
Sydney	0	1	0	19200	19
Sydney	0	1	0	21600	14
Sydney	0	1	0	24000	48
Sydney	0	1	0	26400	18
Sydney	0	1	0	28800	20
Sydney	0	1	0	31200	25
Sydney	0	1	0	36000	72
Sydney	0	1	0	48000	32
Sydney	0	1	0	60000	50
Sydney	0	1	1	0	22
Sydney	0	1	1	5400	5
Sydney	0	1	1	7200	4
Sydney	0	1	1	9600	6
Sydney	0	1	1	12000	10
Sydney	0	1	1	14400	16
Sydney	0	1	1	16800	18
Sydney	0	1	1	19200	23
Sydney	0	1	1	21600	17
Sydney	0	1	1	24000	40
Sydney	0	1	1	26400	15
Sydney	0	1	1	28800	20
Sydney	0	1	1	31200	42
Sydney	0	1	1	36000	90
Sydney	0	1	1	48000	50
Sydney	0	1	1	60000	60
Sydney	1	0	0	0	265
Sydney	1	0	0	1800	39
Sydney	1	0	0	3600	45
Sydney	1	0	0	5400	30
Sydney	1	0	0	7200	63
Sydney	1	0	0	9600	88
Sydney	1	0	0	12000	131
Sydney	1	0	0	14400	161
Sydney	1	0	0	16800	145
Sydney	1	0	0	19200	168
Sydney	1	0	0	21600	182
Sydney	1	0	0	24000	433
Sydney	1	0	0	26400	219
Sydney	1	0	0	28800	282
Sydney	1	0	0	31200	569
Sydney	1	0	0	36000	1295
Sydney	1	0	0	48000	722
Sydney	1	0	0	60000	914
Sydney	1	1	0	0	60
Sydney	1	1	0	1800	4
Sydney	1	1	0	3600	8
Sydney	1	1	0	5400	11
Sydney	1	1	0	7200	7
Sydney	1	1	0	9600	28
Sydney	1	1	0	12000	19
Sydney	1	1	0	14400	37
Sydney	1	1	0	16800	28
Sydney	1	1	0	19200	23
Sydney	1	1	0	21600	13
Sydney	1	1	0	24000	58
Sydney	1	1	0	26400	21
Sydney	1	1	0	28800	38
Sydney	1	1	0	31200	48
Sydney	1	1	0	36000	146
Sydney	1	1	0	48000	110
Sydney	1	1	0	60000	156
Sydney	1	1	1	0	102
Sydney	1	1	1	1800	4
Sydney	1	1	1	3600	17
Sydney	1	1	1	5400	10
Sydney	1	1	1	7200	19
Sydney	1	1	1	9600	32
Sydney	1	1	1	12000	69
Sydney	1	1	1	14400	66
Sydney	1	1	1	16800	81
Sydney	1	1	1	19200	71
Sydney	1	1	1	21600	63
Sydney	1	1	1	24000	206
Sydney	1	1	1	26400	94
Sydney	1	1	1	28800	156
Sydney	1	1	1	31200	301
Sydney	1	1	1	36000	764
Sydney	1	1	1	48000	579
Sydney	1	1	1	60000	763
Warringah		1	1	0	8
Warringah		1	1	14400	5
Warringah		1	1	19200	3
Warringah		1	1	21600	3
Warringah		1	1	24000	6
Warringah		1	1	31200	3
Warringah		1	1	36000	8
Warringah		1	1	60000	13
Warringah	0	1	0	0	48
Warringah	0	1	0	1800	4
Warringah	0	1	0	3600	10
Warringah	0	1	0	5400	8
Warringah	0	1	0	7200	17
Warringah	0	1	0	9600	25
Warringah	0	1	0	12000	25
Warringah	0	1	0	14400	23
Warringah	0	1	0	16800	20
Warringah	0	1	0	19200	37
Warringah	0	1	0	21600	19
Warringah	0	1	0	24000	47
Warringah	0	1	0	26400	20
Warringah	0	1	0	28800	18
Warringah	0	1	0	31200	45
Warringah	0	1	0	36000	94
Warringah	0	1	0	48000	56
Warringah	0	1	0	60000	78
Warringah	0	1	1	0	29
Warringah	0	1	1	1800	5
Warringah	0	1	1	3600	3
Warringah	0	1	1	5400	11
Warringah	0	1	1	7200	8
Warringah	0	1	1	9600	12
Warringah	0	1	1	12000	14
Warringah	0	1	1	14400	14
Warringah	0	1	1	16800	13
Warringah	0	1	1	19200	14
Warringah	0	1	1	21600	23
Warringah	0	1	1	24000	41
Warringah	0	1	1	26400	15
Warringah	0	1	1	28800	26
Warringah	0	1	1	31200	37
Warringah	0	1	1	36000	117
Warringah	0	1	1	48000	63
Warringah	0	1	1	60000	143
Warringah	1	0	0	0	243
Warringah	1	0	0	1800	33
Warringah	1	0	0	3600	49
Warringah	1	0	0	5400	21
Warringah	1	0	0	7200	53
Warringah	1	0	0	9600	81
Warringah	1	0	0	12000	96
Warringah	1	0	0	14400	104
Warringah	1	0	0	16800	90
Warringah	1	0	0	19200	82
Warringah	1	0	0	21600	89
Warringah	1	0	0	24000	229
Warringah	1	0	0	26400	101
Warringah	1	0	0	28800	153
Warringah	1	0	0	31200	273
Warringah	1	0	0	36000	602
Warringah	1	0	0	48000	425
Warringah	1	0	0	60000	717
Warringah	1	1	0	0	135
Warringah	1	1	0	1800	16
Warringah	1	1	0	3600	34
Warringah	1	1	0	5400	29
Warringah	1	1	0	7200	28
Warringah	1	1	0	9600	47
Warringah	1	1	0	12000	67
Warringah	1	1	0	14400	68
Warringah	1	1	0	16800	63
Warringah	1	1	0	19200	67
Warringah	1	1	0	21600	41
Warringah	1	1	0	24000	169
Warringah	1	1	0	26400	70
Warringah	1	1	0	28800	77
Warringah	1	1	0	31200	124
Warringah	1	1	0	36000	381
Warringah	1	1	0	48000	272
Warringah	1	1	0	60000	644
Warringah	1	1	1	0	193
Warringah	1	1	1	1800	23
Warringah	1	1	1	3600	33
Warringah	1	1	1	5400	30
Warringah	1	1	1	7200	34
Warringah	1	1	1	9600	53
Warringah	1	1	1	12000	95
Warringah	1	1	1	14400	93
Warringah	1	1	1	16800	108
Warringah	1	1	1	19200	107
Warringah	1	1	1	21600	91
Warringah	1	1	1	24000	278
Warringah	1	1	1	26400	143
Warringah	1	1	1	28800	213
Warringah	1	1	1	31200	340
Warringah	1	1	1	36000	1230
Warringah	1	1	1	48000	1133
Warringah	1	1	1	60000	2953
Watson		1	1	0	13
Watson		1	1	3600	5
Watson		1	1	9600	6
Watson		1	1	12000	14
Watson		1	1	14400	15
Watson		1	1	16800	8
Watson		1	1	19200	9
Watson		1	1	21600	11
Watson		1	1	24000	17
Watson		1	1	26400	7
Watson		1	1	28800	12
Watson		1	1	31200	13
Watson		1	1	36000	13
Watson		1	1	48000	14
Watson		1	1	60000	12
Watson	0	1	0	0	75
Watson	0	1	0	1800	5
Watson	0	1	0	3600	33
Watson	0	1	0	5400	22
Watson	0	1	0	7200	51
Watson	0	1	0	9600	59
Watson	0	1	0	12000	72
Watson	0	1	0	14400	80
Watson	0	1	0	16800	64
Watson	0	1	0	19200	89
Watson	0	1	0	21600	63
Watson	0	1	0	24000	150
Watson	0	1	0	26400	45
Watson	0	1	0	28800	34
Watson	0	1	0	31200	72
Watson	0	1	0	36000	134
Watson	0	1	0	48000	58
Watson	0	1	0	60000	39
Watson	0	1	1	0	30
Watson	0	1	1	1800	3
Watson	0	1	1	3600	15
Watson	0	1	1	5400	14
Watson	0	1	1	7200	12
Watson	0	1	1	9600	25
Watson	0	1	1	12000	28
Watson	0	1	1	14400	50
Watson	0	1	1	16800	41
Watson	0	1	1	19200	45
Watson	0	1	1	21600	59
Watson	0	1	1	24000	84
Watson	0	1	1	26400	28
Watson	0	1	1	28800	36
Watson	0	1	1	31200	63
Watson	0	1	1	36000	134
Watson	0	1	1	48000	37
Watson	0	1	1	60000	37
Watson	1	0	0	0	179
Watson	1	0	0	1800	27
Watson	1	0	0	3600	45
Watson	1	0	0	5400	50
Watson	1	0	0	7200	51
Watson	1	0	0	9600	86
Watson	1	0	0	12000	119
Watson	1	0	0	14400	130
Watson	1	0	0	16800	127
Watson	1	0	0	19200	174
Watson	1	0	0	21600	155
Watson	1	0	0	24000	341
Watson	1	0	0	26400	163
Watson	1	0	0	28800	140
Watson	1	0	0	31200	256
Watson	1	0	0	36000	484
Watson	1	0	0	48000	183
Watson	1	0	0	60000	187
Watson	1	1	0	0	174
Watson	1	1	0	1800	34
Watson	1	1	0	3600	58
Watson	1	1	0	5400	54
Watson	1	1	0	7200	79
Watson	1	1	0	9600	132
Watson	1	1	0	12000	145
Watson	1	1	0	14400	183
Watson	1	1	0	16800	173
Watson	1	1	0	19200	178
Watson	1	1	0	21600	94
Watson	1	1	0	24000	368
Watson	1	1	0	26400	96
Watson	1	1	0	28800	126
Watson	1	1	0	31200	235
Watson	1	1	0	36000	432
Watson	1	1	0	48000	237
Watson	1	1	0	60000	218
Watson	1	1	1	0	191
Watson	1	1	1	1800	18
Watson	1	1	1	3600	43
Watson	1	1	1	5400	55
Watson	1	1	1	7200	63
Watson	1	1	1	9600	95
Watson	1	1	1	12000	156
Watson	1	1	1	14400	198
Watson	1	1	1	16800	257
Watson	1	1	1	19200	311
Watson	1	1	1	21600	220
Watson	1	1	1	24000	651
Watson	1	1	1	26400	278
Watson	1	1	1	28800	278
Watson	1	1	1	31200	637
Watson	1	1	1	36000	1302
Watson	1	1	1	48000	612
Watson	1	1	1	60000	536
Wentworth		1	1	0	8
Wentworth		1	1	9600	6
Wentworth		1	1	12000	3
Wentworth		1	1	21600	3
Wentworth		1	1	24000	8
Wentworth		1	1	31200	9
Wentworth		1	1	36000	10
Wentworth		1	1	48000	7
Wentworth		1	1	60000	13
Wentworth	0	1	0	0	38
Wentworth	0	1	0	1800	9
Wentworth	0	1	0	3600	5
Wentworth	0	1	0	5400	4
Wentworth	0	1	0	7200	7
Wentworth	0	1	0	9600	11
Wentworth	0	1	0	12000	16
Wentworth	0	1	0	14400	24
Wentworth	0	1	0	16800	17
Wentworth	0	1	0	19200	12
Wentworth	0	1	0	21600	12
Wentworth	0	1	0	24000	50
Wentworth	0	1	0	26400	16
Wentworth	0	1	0	28800	17
Wentworth	0	1	0	31200	20
Wentworth	0	1	0	36000	53
Wentworth	0	1	0	48000	44
Wentworth	0	1	0	60000	100
Wentworth	0	1	1	0	35
Wentworth	0	1	1	3600	4
Wentworth	0	1	1	5400	13
Wentworth	0	1	1	7200	8
Wentworth	0	1	1	9600	7
Wentworth	0	1	1	12000	14
Wentworth	0	1	1	14400	25
Wentworth	0	1	1	16800	9
Wentworth	0	1	1	19200	17
Wentworth	0	1	1	21600	15
Wentworth	0	1	1	24000	25
Wentworth	0	1	1	26400	12
Wentworth	0	1	1	28800	18
Wentworth	0	1	1	31200	45
Wentworth	0	1	1	36000	80
Wentworth	0	1	1	48000	65
Wentworth	0	1	1	60000	161
Wentworth	1	0	0	0	242
Wentworth	1	0	0	1800	23
Wentworth	1	0	0	3600	36
Wentworth	1	0	0	5400	31
Wentworth	1	0	0	7200	42
Wentworth	1	0	0	9600	59
Wentworth	1	0	0	12000	85
Wentworth	1	0	0	14400	50
Wentworth	1	0	0	16800	77
Wentworth	1	0	0	19200	85
Wentworth	1	0	0	21600	63
Wentworth	1	0	0	24000	174
Wentworth	1	0	0	26400	52
Wentworth	1	0	0	28800	95
Wentworth	1	0	0	31200	177
Wentworth	1	0	0	36000	529
Wentworth	1	0	0	48000	417
Wentworth	1	0	0	60000	826
Wentworth	1	1	0	0	108
Wentworth	1	1	0	1800	12
Wentworth	1	1	0	3600	21
Wentworth	1	1	0	5400	4
Wentworth	1	1	0	7200	16
Wentworth	1	1	0	9600	30
Wentworth	1	1	0	12000	38
Wentworth	1	1	0	14400	31
Wentworth	1	1	0	16800	36
Wentworth	1	1	0	19200	35
Wentworth	1	1	0	21600	14
Wentworth	1	1	0	24000	88
Wentworth	1	1	0	26400	19
Wentworth	1	1	0	28800	34
Wentworth	1	1	0	31200	54
Wentworth	1	1	0	36000	173
Wentworth	1	1	0	48000	161
Wentworth	1	1	0	60000	538
Wentworth	1	1	1	0	210
Wentworth	1	1	1	1800	9
Wentworth	1	1	1	3600	17
Wentworth	1	1	1	5400	17
Wentworth	1	1	1	7200	28
Wentworth	1	1	1	9600	24
Wentworth	1	1	1	12000	58
Wentworth	1	1	1	14400	44
Wentworth	1	1	1	16800	50
Wentworth	1	1	1	19200	56
Wentworth	1	1	1	21600	49
Wentworth	1	1	1	24000	195
Wentworth	1	1	1	26400	65
Wentworth	1	1	1	28800	119
Wentworth	1	1	1	31200	176
Wentworth	1	1	1	36000	653
Wentworth	1	1	1	48000	610
Wentworth	1	1	1	60000	2518
Werriwa		1	1	0	13
Werriwa		1	1	3600	3
Werriwa		1	1	7200	3
Werriwa		1	1	9600	7
Werriwa		1	1	12000	13
Werriwa		1	1	14400	15
Werriwa		1	1	16800	7
Werriwa		1	1	19200	10
Werriwa		1	1	21600	12
Werriwa		1	1	24000	27
Werriwa		1	1	26400	10
Werriwa		1	1	28800	9
Werriwa		1	1	31200	15
Werriwa		1	1	36000	18
Werriwa		1	1	48000	5
Werriwa		1	1	60000	3
Werriwa	0	1	0	0	83
Werriwa	0	1	0	1800	7
Werriwa	0	1	0	3600	27
Werriwa	0	1	0	5400	40
Werriwa	0	1	0	7200	52
Werriwa	0	1	0	9600	77
Werriwa	0	1	0	12000	105
Werriwa	0	1	0	14400	118
Werriwa	0	1	0	16800	116
Werriwa	0	1	0	19200	112
Werriwa	0	1	0	21600	91
Werriwa	0	1	0	24000	181
Werriwa	0	1	0	26400	82
Werriwa	0	1	0	28800	62
Werriwa	0	1	0	31200	128
Werriwa	0	1	0	36000	166
Werriwa	0	1	0	48000	51
Werriwa	0	1	0	60000	29
Werriwa	0	1	1	0	54
Werriwa	0	1	1	1800	7
Werriwa	0	1	1	3600	13
Werriwa	0	1	1	5400	10
Werriwa	0	1	1	7200	26
Werriwa	0	1	1	9600	32
Werriwa	0	1	1	12000	57
Werriwa	0	1	1	14400	70
Werriwa	0	1	1	16800	78
Werriwa	0	1	1	19200	94
Werriwa	0	1	1	21600	75
Werriwa	0	1	1	24000	162
Werriwa	0	1	1	26400	89
Werriwa	0	1	1	28800	81
Werriwa	0	1	1	31200	118
Werriwa	0	1	1	36000	184
Werriwa	0	1	1	48000	48
Werriwa	0	1	1	60000	39
Werriwa	1	0	0	0	181
Werriwa	1	0	0	1800	30
Werriwa	1	0	0	3600	57
Werriwa	1	0	0	5400	47
Werriwa	1	0	0	7200	89
Werriwa	1	0	0	9600	116
Werriwa	1	0	0	12000	138
Werriwa	1	0	0	14400	191
Werriwa	1	0	0	16800	174
Werriwa	1	0	0	19200	216
Werriwa	1	0	0	21600	186
Werriwa	1	0	0	24000	462
Werriwa	1	0	0	26400	290
Werriwa	1	0	0	28800	242
Werriwa	1	0	0	31200	533
Werriwa	1	0	0	36000	668
Werriwa	1	0	0	48000	188
Werriwa	1	0	0	60000	140
Werriwa	1	1	0	0	255
Werriwa	1	1	0	1800	50
Werriwa	1	1	0	3600	85
Werriwa	1	1	0	5400	60
Werriwa	1	1	0	7200	132
Werriwa	1	1	0	9600	152
Werriwa	1	1	0	12000	231
Werriwa	1	1	0	14400	294
Werriwa	1	1	0	16800	248
Werriwa	1	1	0	19200	336
Werriwa	1	1	0	21600	241
Werriwa	1	1	0	24000	618
Werriwa	1	1	0	26400	228
Werriwa	1	1	0	28800	217
Werriwa	1	1	0	31200	521
Werriwa	1	1	0	36000	745
Werriwa	1	1	0	48000	272
Werriwa	1	1	0	60000	170
Werriwa	1	1	1	0	255
Werriwa	1	1	1	1800	30
Werriwa	1	1	1	3600	73
Werriwa	1	1	1	5400	69
Werriwa	1	1	1	7200	111
Werriwa	1	1	1	9600	171
Werriwa	1	1	1	12000	272
Werriwa	1	1	1	14400	367
Werriwa	1	1	1	16800	487
Werriwa	1	1	1	19200	622
Werriwa	1	1	1	21600	550
Werriwa	1	1	1	24000	1302
Werriwa	1	1	1	26400	801
Werriwa	1	1	1	28800	838
Werriwa	1	1	1	31200	1549
Werriwa	1	1	1	36000	2074
Werriwa	1	1	1	48000	591
Werriwa	1	1	1	60000	412
Whitlam		1	1	0	11
Whitlam		1	1	7200	3
Whitlam		1	1	9600	10
Whitlam		1	1	12000	5
Whitlam		1	1	14400	14
Whitlam		1	1	16800	4
Whitlam		1	1	19200	8
Whitlam		1	1	21600	8
Whitlam		1	1	24000	6
Whitlam		1	1	28800	4
Whitlam		1	1	31200	12
Whitlam		1	1	36000	8
Whitlam		1	1	48000	3
Whitlam	0	1	0	0	42
Whitlam	0	1	0	1800	14
Whitlam	0	1	0	3600	34
Whitlam	0	1	0	5400	30
Whitlam	0	1	0	7200	59
Whitlam	0	1	0	9600	71
Whitlam	0	1	0	12000	90
Whitlam	0	1	0	14400	135
Whitlam	0	1	0	16800	105
Whitlam	0	1	0	19200	124
Whitlam	0	1	0	21600	65
Whitlam	0	1	0	24000	126
Whitlam	0	1	0	26400	50
Whitlam	0	1	0	28800	20
Whitlam	0	1	0	31200	70
Whitlam	0	1	0	36000	60
Whitlam	0	1	0	48000	24
Whitlam	0	1	0	60000	14
Whitlam	0	1	1	0	23
Whitlam	0	1	1	1800	7
Whitlam	0	1	1	3600	16
Whitlam	0	1	1	5400	17
Whitlam	0	1	1	7200	18
Whitlam	0	1	1	9600	45
Whitlam	0	1	1	12000	65
Whitlam	0	1	1	14400	79
Whitlam	0	1	1	16800	108
Whitlam	0	1	1	19200	125
Whitlam	0	1	1	21600	92
Whitlam	0	1	1	24000	134
Whitlam	0	1	1	26400	50
Whitlam	0	1	1	28800	26
Whitlam	0	1	1	31200	95
Whitlam	0	1	1	36000	92
Whitlam	0	1	1	48000	22
Whitlam	0	1	1	60000	19
Whitlam	1	0	0	0	228
Whitlam	1	0	0	1800	75
Whitlam	1	0	0	3600	115
Whitlam	1	0	0	5400	76
Whitlam	1	0	0	7200	164
Whitlam	1	0	0	9600	186
Whitlam	1	0	0	12000	217
Whitlam	1	0	0	14400	311
Whitlam	1	0	0	16800	292
Whitlam	1	0	0	19200	368
Whitlam	1	0	0	21600	290
Whitlam	1	0	0	24000	655
Whitlam	1	0	0	26400	344
Whitlam	1	0	0	28800	239
Whitlam	1	0	0	31200	566
Whitlam	1	0	0	36000	583
Whitlam	1	0	0	48000	194
Whitlam	1	0	0	60000	161
Whitlam	1	1	0	0	113
Whitlam	1	1	0	1800	31
Whitlam	1	1	0	3600	77
Whitlam	1	1	0	5400	50
Whitlam	1	1	0	7200	99
Whitlam	1	1	0	9600	128
Whitlam	1	1	0	12000	162
Whitlam	1	1	0	14400	251
Whitlam	1	1	0	16800	214
Whitlam	1	1	0	19200	230
Whitlam	1	1	0	21600	174
Whitlam	1	1	0	24000	407
Whitlam	1	1	0	26400	158
Whitlam	1	1	0	28800	84
Whitlam	1	1	0	31200	312
Whitlam	1	1	0	36000	370
Whitlam	1	1	0	48000	130
Whitlam	1	1	0	60000	101
Whitlam	1	1	1	0	123
Whitlam	1	1	1	1800	25
Whitlam	1	1	1	3600	50
Whitlam	1	1	1	5400	61
Whitlam	1	1	1	7200	83
Whitlam	1	1	1	9600	145
Whitlam	1	1	1	12000	226
Whitlam	1	1	1	14400	383
Whitlam	1	1	1	16800	436
Whitlam	1	1	1	19200	592
Whitlam	1	1	1	21600	672
Whitlam	1	1	1	24000	1132
Whitlam	1	1	1	26400	656
Whitlam	1	1	1	28800	470
Whitlam	1	1	1	31200	1267
Whitlam	1	1	1	36000	1200
Whitlam	1	1	1	48000	387
Whitlam	1	1	1	60000	272
Aston		1	1	0	15
Aston		1	1	7200	3
Aston		1	1	9600	10
Aston		1	1	12000	5
Aston		1	1	14400	3
Aston		1	1	16800	14
Aston		1	1	19200	7
Aston		1	1	21600	11
Aston		1	1	24000	15
Aston		1	1	26400	8
Aston		1	1	28800	3
Aston		1	1	31200	13
Aston		1	1	36000	10
Aston		1	1	60000	3
Aston	0	1	0	0	65
Aston	0	1	0	1800	19
Aston	0	1	0	3600	39
Aston	0	1	0	5400	36
Aston	0	1	0	7200	64
Aston	0	1	0	9600	102
Aston	0	1	0	12000	102
Aston	0	1	0	14400	115
Aston	0	1	0	16800	132
Aston	0	1	0	19200	117
Aston	0	1	0	21600	68
Aston	0	1	0	24000	129
Aston	0	1	0	26400	45
Aston	0	1	0	28800	42
Aston	0	1	0	31200	63
Aston	0	1	0	36000	90
Aston	0	1	0	48000	28
Aston	0	1	0	60000	20
Aston	0	1	1	0	22
Aston	0	1	1	1800	5
Aston	0	1	1	3600	22
Aston	0	1	1	5400	21
Aston	0	1	1	7200	15
Aston	0	1	1	9600	49
Aston	0	1	1	12000	53
Aston	0	1	1	14400	75
Aston	0	1	1	16800	77
Aston	0	1	1	19200	79
Aston	0	1	1	21600	53
Aston	0	1	1	24000	84
Aston	0	1	1	26400	42
Aston	0	1	1	28800	24
Aston	0	1	1	31200	66
Aston	0	1	1	36000	61
Aston	0	1	1	48000	30
Aston	0	1	1	60000	21
Aston	1	0	0	0	252
Aston	1	0	0	1800	83
Aston	1	0	0	3600	117
Aston	1	0	0	5400	81
Aston	1	0	0	7200	130
Aston	1	0	0	9600	161
Aston	1	0	0	12000	241
Aston	1	0	0	14400	274
Aston	1	0	0	16800	291
Aston	1	0	0	19200	308
Aston	1	0	0	21600	280
Aston	1	0	0	24000	555
Aston	1	0	0	26400	331
Aston	1	0	0	28800	317
Aston	1	0	0	31200	483
Aston	1	0	0	36000	604
Aston	1	0	0	48000	149
Aston	1	0	0	60000	100
Aston	1	1	0	0	244
Aston	1	1	0	1800	52
Aston	1	1	0	3600	80
Aston	1	1	0	5400	89
Aston	1	1	0	7200	158
Aston	1	1	0	9600	194
Aston	1	1	0	12000	258
Aston	1	1	0	14400	322
Aston	1	1	0	16800	291
Aston	1	1	0	19200	324
Aston	1	1	0	21600	228
Aston	1	1	0	24000	434
Aston	1	1	0	26400	178
Aston	1	1	0	28800	177
Aston	1	1	0	31200	306
Aston	1	1	0	36000	451
Aston	1	1	0	48000	162
Aston	1	1	0	60000	141
Aston	1	1	1	0	186
Aston	1	1	1	1800	38
Aston	1	1	1	3600	60
Aston	1	1	1	5400	60
Aston	1	1	1	7200	112
Aston	1	1	1	9600	177
Aston	1	1	1	12000	315
Aston	1	1	1	14400	427
