CED_NAME21	CountryOfBirth	persons
Flynn	VNM	141
Flynn	WSM	51
Flynn	ZAF	1270
Flynn	ZWE	256
Forde		17128
Forde	AFG	901
Forde	AUS	129350
Forde	BGD	49
Forde	BIH	229
Forde	BRA	195
Forde	CAN	309
Forde	CHL	90
Forde	CHN	1063
Forde	DEU	714
Forde	EGY	96
Forde	FJI	875
Forde	FRA	129
Forde	GBR	9169
Forde	GRC	101
Forde	HKG	235
Forde	HRV	176
Forde	IDN	290
Forde	IND	3076
Forde	IRL	394
Forde	IRN	257
Forde	IRQ	401
Forde	ITA	216
Forde	JPN	286
Forde	KHM	415
Forde	KOR	582
Forde	LBN	119
Forde	LKA	382
Forde	MKD	51
Forde	MLT	97
Forde	MMR	181
Forde	MUS	95
Forde	MYS	421
Forde	NLD	539
Forde	NPL	100
Forde	NZL	15717
Forde	PAK	467
Forde	PHL	2085
Forde	PNG	532
Forde	POL	264
Forde	SGP	216
Forde	THA	482
Forde	TUR	200
Forde	TWN	480
Forde	USA	508
Forde	VNM	580
Forde	WSM	750
Forde	ZAF	1941
Forde	ZWE	378
Griffith		15349
Griffith	AFG	132
Griffith	AUS	117440
Griffith	BGD	179
Griffith	BIH	309
Griffith	BRA	1066
Griffith	CAN	799
Griffith	CHL	241
Griffith	CHN	4208
Griffith	DEU	762
Griffith	EGY	140
Griffith	FJI	441
Griffith	FRA	521
Griffith	GBR	7676
Griffith	GRC	649
Griffith	HKG	960
Griffith	HRV	139
Griffith	IDN	407
Griffith	IND	3229
Griffith	IRL	1012
Griffith	IRN	628
Griffith	IRQ	107
Griffith	ITA	770
Griffith	JPN	742
Griffith	KHM	42
Griffith	KOR	1322
Griffith	LBN	127
Griffith	LKA	707
Griffith	MKD	49
Griffith	MLT	38
Griffith	MMR	96
Griffith	MUS	76
Griffith	MYS	1051
Griffith	NLD	338
Griffith	NPL	780
Griffith	NZL	5535
Griffith	PAK	199
Griffith	PHL	1507
Griffith	PNG	574
Griffith	POL	283
Griffith	SGP	593
Griffith	THA	669
Griffith	TUR	176
Griffith	TWN	974
Griffith	USA	1179
Griffith	VNM	1314
Griffith	WSM	63
Griffith	ZAF	1695
Griffith	ZWE	314
Groom		10982
Groom	AFG	125
Groom	AUS	129901
Groom	BGD	120
Groom	BIH	13
Groom	BRA	310
Groom	CAN	274
Groom	CHL	24
Groom	CHN	624
Groom	DEU	361
Groom	EGY	70
Groom	FJI	202
Groom	FRA	61
Groom	GBR	3391
Groom	GRC	27
Groom	HKG	109
Groom	HRV	35
Groom	IDN	99
Groom	IND	1973
Groom	IRL	209
Groom	IRN	151
Groom	IRQ	2200
Groom	ITA	120
Groom	JPN	101
Groom	KHM	20
Groom	KOR	252
Groom	LBN	20
Groom	LKA	437
Groom	MLT	16
Groom	MMR	34
Groom	MUS	18
Groom	MYS	300
Groom	NLD	345
Groom	NPL	718
Groom	NZL	2289
Groom	PAK	165
Groom	PHL	1485
Groom	PNG	324
Groom	POL	55
Groom	SGP	237
Groom	THA	182
Groom	TUR	52
Groom	TWN	238
Groom	USA	446
Groom	VNM	149
Groom	WSM	33
Groom	ZAF	1047
Groom	ZWE	519
Herbert		15423
Herbert	AFG	33
Herbert	AUS	128942
Herbert	BGD	61
Herbert	BIH	7
Herbert	BRA	99
Herbert	CAN	340
Herbert	CHL	29
Herbert	CHN	333
Herbert	DEU	584
Herbert	EGY	54
Herbert	FJI	219
Herbert	FRA	164
Herbert	GBR	4702
Herbert	GRC	101
Herbert	HKG	116
Herbert	HRV	34
Herbert	IDN	172
Herbert	IND	1438
Herbert	IRL	288
Herbert	IRN	50
Herbert	IRQ	31
Herbert	ITA	367
Herbert	JPN	124
Herbert	KHM	48
Herbert	KOR	211
Herbert	LBN	6
Herbert	LKA	249
Herbert	MKD	4
Herbert	MLT	46
Herbert	MMR	91
Herbert	MUS	34
Herbert	MYS	313
Herbert	NLD	295
Herbert	NPL	176
Herbert	NZL	3566
Herbert	PAK	105
Herbert	PHL	1856
Herbert	PNG	770
Herbert	POL	84
Herbert	SGP	101
Herbert	THA	351
Herbert	TUR	22
Herbert	TWN	53
Herbert	USA	532
Herbert	VNM	278
Herbert	WSM	47
Herbert	ZAF	812
Herbert	ZWE	289
Hinkler		11941
Hinkler	AUS	122891
Hinkler	BGD	42
Hinkler	BIH	7
Hinkler	BRA	51
Hinkler	CAN	281
Hinkler	CHL	28
Hinkler	CHN	272
Hinkler	DEU	826
Hinkler	EGY	82
Hinkler	FJI	225
Hinkler	FRA	136
Hinkler	GBR	7676
Hinkler	GRC	33
Hinkler	HKG	91
Hinkler	HRV	71
Hinkler	IDN	154
Hinkler	IND	700
Hinkler	IRL	227
Hinkler	IRN	41
Hinkler	IRQ	20
Hinkler	ITA	330
Hinkler	JPN	108
Hinkler	KHM	25
Hinkler	KOR	217
Hinkler	LBN	16
Hinkler	LKA	212
Hinkler	MKD	5
Hinkler	MLT	140
Hinkler	MMR	58
Hinkler	MUS	38
Hinkler	MYS	360
Hinkler	NLD	643
Hinkler	NPL	205
Hinkler	NZL	4285
Hinkler	PAK	66
Hinkler	PHL	1248
Hinkler	PNG	237
Hinkler	POL	92
Hinkler	SGP	82
Hinkler	THA	372
Hinkler	TUR	62
Hinkler	TWN	222
Hinkler	USA	398
Hinkler	VNM	219
Hinkler	WSM	55
Hinkler	ZAF	896
Hinkler	ZWE	172
Kennedy		20396
Kennedy	AUS	132278
Kennedy	BGD	9
Kennedy	BIH	12
Kennedy	BRA	49
Kennedy	CAN	252
Kennedy	CHL	28
Kennedy	CHN	224
Kennedy	DEU	705
Kennedy	EGY	22
Kennedy	FJI	302
Kennedy	FRA	164
Kennedy	GBR	3939
Kennedy	GRC	51
Kennedy	HKG	62
Kennedy	HRV	87
Kennedy	IDN	234
Kennedy	IND	1263
Kennedy	IRL	197
Kennedy	IRN	15
Kennedy	IRQ	4
Kennedy	ITA	1251
Kennedy	JPN	263
Kennedy	KHM	15
Kennedy	KOR	91
Kennedy	LBN	9
Kennedy	LKA	148
Kennedy	MKD	6
Kennedy	MLT	80
Kennedy	MMR	26
Kennedy	MUS	33
Kennedy	MYS	198
Kennedy	NLD	364
Kennedy	NPL	88
Kennedy	NZL	3482
Kennedy	PAK	44
Kennedy	PHL	1651
Kennedy	PNG	967
Kennedy	POL	63
Kennedy	SGP	47
Kennedy	THA	471
Kennedy	TUR	19
Kennedy	TWN	154
Kennedy	USA	453
Kennedy	VNM	116
Kennedy	WSM	127
Kennedy	ZAF	675
Kennedy	ZWE	285
Leichhardt		20925
Leichhardt	AFG	20
Leichhardt	AUS	121434
Leichhardt	BGD	40
Leichhardt	BIH	25
Leichhardt	BRA	220
Leichhardt	CAN	568
Leichhardt	CHL	203
Leichhardt	CHN	878
Leichhardt	DEU	1227
Leichhardt	EGY	88
Leichhardt	FJI	304
Leichhardt	FRA	418
Leichhardt	GBR	7948
Leichhardt	GRC	63
Leichhardt	HKG	286
Leichhardt	HRV	110
Leichhardt	IDN	427
Leichhardt	IND	1764
Leichhardt	IRL	437
Leichhardt	IRN	76
Leichhardt	IRQ	16
Leichhardt	ITA	677
Leichhardt	JPN	1583
Leichhardt	KHM	64
Leichhardt	KOR	710
Leichhardt	LBN	34
Leichhardt	LKA	246
Leichhardt	MKD	9
Leichhardt	MLT	71
Leichhardt	MMR	160
Leichhardt	MUS	88
Leichhardt	MYS	328
Leichhardt	NLD	591
Leichhardt	NPL	552
Leichhardt	NZL	4845
Leichhardt	PAK	68
Leichhardt	PHL	1926
Leichhardt	PNG	2290
Leichhardt	POL	227
Leichhardt	SGP	183
Leichhardt	THA	743
Leichhardt	TUR	62
Leichhardt	TWN	252
Leichhardt	USA	796
Leichhardt	VNM	399
Leichhardt	WSM	120
Leichhardt	ZAF	902
Leichhardt	ZWE	200
Lilley		9814
Lilley	AFG	56
Lilley	AUS	116537
Lilley	BGD	110
Lilley	BIH	84
Lilley	BRA	409
Lilley	CAN	371
Lilley	CHL	87
Lilley	CHN	1344
Lilley	DEU	526
Lilley	EGY	59
Lilley	FJI	864
Lilley	FRA	242
Lilley	GBR	5839
Lilley	GRC	90
Lilley	HKG	485
Lilley	HRV	93
Lilley	IDN	278
Lilley	IND	4728
Lilley	IRL	594
Lilley	IRN	416
Lilley	IRQ	93
Lilley	ITA	918
Lilley	JPN	406
Lilley	KHM	33
Lilley	KOR	523
Lilley	LBN	40
Lilley	LKA	515
Lilley	MKD	34
Lilley	MLT	57
Lilley	MMR	281
Lilley	MUS	53
Lilley	MYS	595
Lilley	NLD	296
Lilley	NPL	1260
Lilley	NZL	5851
Lilley	PAK	149
Lilley	PHL	2447
Lilley	PNG	875
Lilley	POL	238
Lilley	SGP	283
Lilley	THA	575
Lilley	TUR	48
Lilley	TWN	314
Lilley	USA	617
Lilley	VNM	453
Lilley	WSM	262
Lilley	ZAF	1092
Lilley	ZWE	202
Longman		12239
Longman	AFG	15
Longman	AUS	143288
Longman	BGD	23
Longman	BIH	32
Longman	BRA	91
Longman	CAN	327
Longman	CHL	66
Longman	CHN	359
Longman	DEU	735
Longman	EGY	46
Longman	FJI	476
Longman	FRA	149
Longman	GBR	9524
Longman	GRC	55
Longman	HKG	133
Longman	HRV	85
Longman	IDN	200
Longman	IND	742
Longman	IRL	358
Longman	IRN	68
Longman	IRQ	47
Longman	ITA	276
Longman	JPN	195
Longman	KHM	57
Longman	KOR	413
Longman	LBN	20
Longman	LKA	166
Longman	MKD	16
Longman	MLT	102
Longman	MMR	57
Longman	MUS	87
Longman	MYS	299
Longman	NLD	630
Longman	NPL	77
Longman	NZL	8525
Longman	PAK	40
Longman	PHL	1726
Longman	PNG	607
Longman	POL	145
Longman	SGP	114
Longman	THA	428
Longman	TUR	28
Longman	TWN	584
Longman	USA	538
Longman	VNM	245
Longman	WSM	427
Longman	ZAF	1433
Longman	ZWE	298
Maranoa		16186
Maranoa	AFG	4
Maranoa	AUS	123521
Maranoa	BGD	8
Maranoa	BIH	6
Maranoa	BRA	62
Maranoa	CAN	172
Maranoa	CHL	66
Maranoa	CHN	152
Maranoa	DEU	378
Maranoa	EGY	20
Maranoa	FJI	143
Maranoa	FRA	99
Maranoa	GBR	2993
Maranoa	GRC	10
Maranoa	HKG	46
Maranoa	HRV	42
Maranoa	IDN	92
Maranoa	IND	405
Maranoa	IRL	169
Maranoa	IRN	13
Maranoa	ITA	240
Maranoa	JPN	44
Maranoa	KHM	23
Maranoa	KOR	119
Maranoa	LBN	8
Maranoa	LKA	61
Maranoa	MKD	12
Maranoa	MLT	21
Maranoa	MMR	15
Maranoa	MUS	14
Maranoa	MYS	116
Maranoa	NLD	331
Maranoa	NPL	81
Maranoa	NZL	2341
Maranoa	PAK	39
Maranoa	PHL	1473
Maranoa	PNG	202
Maranoa	POL	50
Maranoa	SGP	42
Maranoa	THA	121
Maranoa	TUR	5
Maranoa	TWN	203
Maranoa	USA	274
Maranoa	VNM	201
Maranoa	WSM	7
Maranoa	ZAF	622
Maranoa	ZWE	156
McPherson		11798
McPherson	AFG	4
McPherson	AUS	114885
McPherson	BGD	20
McPherson	BIH	130
McPherson	BRA	1636
McPherson	CAN	728
McPherson	CHL	154
McPherson	CHN	1993
McPherson	DEU	752
McPherson	EGY	143
McPherson	FJI	211
McPherson	FRA	339
McPherson	GBR	9138
McPherson	GRC	102
McPherson	HKG	435
McPherson	HRV	174
McPherson	IDN	276
McPherson	IND	828
McPherson	IRL	457
McPherson	IRN	151
McPherson	IRQ	29
McPherson	ITA	479
McPherson	JPN	1149
McPherson	KHM	38
McPherson	KOR	447
McPherson	LBN	69
McPherson	LKA	181
McPherson	MKD	74
McPherson	MLT	163
McPherson	MMR	43
McPherson	MUS	102
McPherson	MYS	519
McPherson	NLD	507
McPherson	NPL	64
McPherson	NZL	8862
McPherson	PAK	49
McPherson	PHL	1029
McPherson	PNG	289
McPherson	POL	318
McPherson	SGP	214
McPherson	THA	434
McPherson	TUR	82
McPherson	TWN	355
McPherson	USA	1009
McPherson	VNM	236
McPherson	WSM	49
McPherson	ZAF	2236
McPherson	ZWE	212
Moncrieff		20421
Moncrieff	AFG	24
Moncrieff	AUS	109951
Moncrieff	BGD	109
Moncrieff	BIH	319
Moncrieff	BRA	2478
Moncrieff	CAN	785
Moncrieff	CHL	359
Moncrieff	CHN	3248
Moncrieff	DEU	989
Moncrieff	EGY	264
Moncrieff	FJI	324
Moncrieff	FRA	478
Moncrieff	GBR	9004
Moncrieff	GRC	252
Moncrieff	HKG	697
Moncrieff	HRV	391
Moncrieff	IDN	415
Moncrieff	IND	2675
Moncrieff	IRL	475
Moncrieff	IRN	424
Moncrieff	IRQ	114
Moncrieff	ITA	896
Moncrieff	JPN	2025
Moncrieff	KHM	93
Moncrieff	KOR	1588
Moncrieff	LBN	138
Moncrieff	LKA	301
Moncrieff	MKD	158
Moncrieff	MLT	140
Moncrieff	MMR	47
Moncrieff	MUS	115
Moncrieff	MYS	650
Moncrieff	NLD	542
Moncrieff	NPL	663
Moncrieff	NZL	11636
Moncrieff	PAK	164
Moncrieff	PHL	2084
Moncrieff	PNG	377
Moncrieff	POL	412
Moncrieff	SGP	360
Moncrieff	THA	808
Moncrieff	TUR	171
Moncrieff	TWN	851
Moncrieff	USA	1000
Moncrieff	VNM	616
Moncrieff	WSM	74
Moncrieff	ZAF	1817
Moncrieff	ZWE	230
Moreton		13342
Moreton	AFG	573
Moreton	AUS	96085
Moreton	BGD	319
Moreton	BIH	492
Moreton	BRA	280
Moreton	CAN	422
Moreton	CHL	180
Moreton	CHN	10644
Moreton	DEU	574
Moreton	EGY	155
Moreton	FJI	782
Moreton	FRA	239
Moreton	GBR	4726
Moreton	GRC	348
Moreton	HKG	2018
Moreton	HRV	250
Moreton	IDN	714
Moreton	IND	7006
Moreton	IRL	382
Moreton	IRN	608
Moreton	IRQ	347
Moreton	ITA	412
Moreton	JPN	809
Moreton	KHM	213
Moreton	KOR	2745
Moreton	LBN	96
Moreton	LKA	887
Moreton	MKD	84
Moreton	MLT	32
Moreton	MMR	111
Moreton	MUS	52
Moreton	MYS	2001
Moreton	NLD	287
Moreton	NPL	362
Moreton	NZL	4635
Moreton	PAK	1035
Moreton	PHL	2209
Moreton	PNG	807
Moreton	POL	241
Moreton	SGP	588
Moreton	THA	505
Moreton	TUR	98
Moreton	TWN	4422
Moreton	USA	758
Moreton	VNM	2664
Moreton	WSM	247
Moreton	ZAF	1306
Moreton	ZWE	377
Oxley		17906
Oxley	AFG	402
Oxley	AUS	110455
Oxley	BGD	537
Oxley	BIH	157
Oxley	BRA	342
Oxley	CAN	306
Oxley	CHL	267
Oxley	CHN	2058
Oxley	DEU	691
Oxley	EGY	178
Oxley	FJI	1463
Oxley	FRA	185
Oxley	GBR	6567
Oxley	GRC	41
Oxley	HKG	507
Oxley	HRV	151
Oxley	IDN	478
Oxley	IND	6102
Oxley	IRL	345
Oxley	IRN	840
Oxley	IRQ	327
Oxley	ITA	276
Oxley	JPN	275
Oxley	KHM	108
Oxley	KOR	650
Oxley	LBN	135
Oxley	LKA	1637
Oxley	MKD	84
Oxley	MLT	91
Oxley	MMR	202
Oxley	MUS	63
Oxley	MYS	942
Oxley	NLD	441
Oxley	NPL	594
Oxley	NZL	10185
Oxley	PAK	437
Oxley	PHL	2796
Oxley	PNG	463
Oxley	POL	292
Oxley	SGP	415
Oxley	THA	435
Oxley	TUR	64
Oxley	TWN	576
Oxley	USA	631
Oxley	VNM	9927
Oxley	WSM	2182
Oxley	ZAF	1803
Oxley	ZWE	529
Petrie		11861
Petrie	AFG	98
Petrie	AUS	127023
Petrie	BGD	123
Petrie	BIH	84
Petrie	BRA	273
Petrie	CAN	403
Petrie	CHL	107
Petrie	CHN	1145
Petrie	DEU	715
Petrie	EGY	119
Petrie	FJI	1043
Petrie	FRA	217
Petrie	GBR	10263
Petrie	GRC	104
Petrie	HKG	339
Petrie	HRV	88
Petrie	IDN	266
Petrie	IND	5719
Petrie	IRL	550
Petrie	IRN	357
Petrie	IRQ	215
Petrie	ITA	476
Petrie	JPN	260
Petrie	KHM	33
Petrie	KOR	512
Petrie	LBN	66
Petrie	LKA	555
Petrie	MKD	41
Petrie	MLT	85
Petrie	MMR	85
Petrie	MUS	86
Petrie	MYS	433
Petrie	NLD	519
Petrie	NPL	712
Petrie	NZL	10509
Petrie	PAK	169
Petrie	PHL	3173
Petrie	PNG	684
Petrie	POL	200
Petrie	SGP	264
Petrie	THA	423
Petrie	TUR	48
Petrie	TWN	200
Petrie	USA	640
Petrie	VNM	312
Petrie	WSM	693
Petrie	ZAF	2486
Petrie	ZWE	504
Rankin		19923
Rankin	AFG	1722
Rankin	AUS	106163
Rankin	BGD	204
Rankin	BIH	581
Rankin	BRA	128
Rankin	CAN	203
Rankin	CHL	96
Rankin	CHN	6364
Rankin	DEU	530
Rankin	EGY	271
Rankin	FJI	1696
Rankin	FRA	103
Rankin	GBR	4998
Rankin	GRC	126
Rankin	HKG	1421
Rankin	HRV	383
Rankin	IDN	548
Rankin	IND	5383
Rankin	IRL	317
Rankin	IRN	613
Rankin	IRQ	571
Rankin	ITA	231
Rankin	JPN	293
Rankin	KHM	736
Rankin	KOR	1989
Rankin	LBN	235
Rankin	LKA	661
Rankin	MKD	143
Rankin	MLT	65
Rankin	MMR	1861
Rankin	MUS	73
Rankin	MYS	1478
Rankin	NLD	317
Rankin	NPL	63
Rankin	NZL	12367
Rankin	PAK	1397
Rankin	PHL	2616
Rankin	PNG	899
Rankin	POL	210
Rankin	SGP	411
Rankin	THA	1001
Rankin	TUR	167
Rankin	TWN	2034
Rankin	USA	388
Rankin	VNM	1245
Rankin	WSM	1700
Rankin	ZAF	1420
Rankin	ZWE	513
Ryan		9615
Ryan	AFG	37
Ryan	AUS	110911
Ryan	BGD	289
Ryan	BIH	40
Ryan	BRA	456
Ryan	CAN	750
Ryan	CHL	223
Ryan	CHN	4346
Ryan	DEU	833
Ryan	EGY	144
Ryan	FJI	327
Ryan	FRA	424
Ryan	GBR	9085
Ryan	GRC	67
Ryan	HKG	944
Ryan	HRV	71
Ryan	IDN	590
Ryan	IND	3127
Ryan	IRL	676
Ryan	IRN	874
Ryan	IRQ	88
Ryan	ITA	437
Ryan	JPN	661
Ryan	KHM	48
Ryan	KOR	931
Ryan	LBN	53
Ryan	LKA	880
Ryan	MKD	63
Ryan	MLT	23
Ryan	MMR	110
Ryan	MUS	78
Ryan	MYS	1377
Ryan	NLD	468
Ryan	NPL	511
Ryan	NZL	3977
Ryan	PAK	186
Ryan	PHL	881
Ryan	PNG	614
Ryan	POL	279
Ryan	SGP	700
Ryan	THA	443
Ryan	TUR	127
Ryan	TWN	705
Ryan	USA	1501
Ryan	VNM	649
Ryan	WSM	43
Ryan	ZAF	3611
Ryan	ZWE	523
Wide Bay		12580
Wide Bay	AFG	4
Wide Bay	AUS	118401
Wide Bay	BGD	12
Wide Bay	BIH	10
Wide Bay	BRA	281
Wide Bay	CAN	390
Wide Bay	CHL	53
Wide Bay	CHN	174
Wide Bay	DEU	967
Wide Bay	EGY	34
Wide Bay	FJI	121
Wide Bay	FRA	308
Wide Bay	GBR	8277
Wide Bay	GRC	44
Wide Bay	HKG	69
Wide Bay	HRV	61
Wide Bay	IDN	140
Wide Bay	IND	358
Wide Bay	IRL	250
Wide Bay	IRN	11
Wide Bay	IRQ	8
Wide Bay	ITA	271
Wide Bay	JPN	127
Wide Bay	KHM	23
Wide Bay	KOR	74
Wide Bay	LBN	4
Wide Bay	LKA	66
Wide Bay	MKD	7
Wide Bay	MLT	70
Wide Bay	MMR	9
Wide Bay	MUS	25
Wide Bay	MYS	144
Wide Bay	NLD	616
Wide Bay	NPL	64
Wide Bay	NZL	4434
Wide Bay	PAK	21
Wide Bay	PHL	818
Wide Bay	PNG	259
Wide Bay	POL	109
Wide Bay	SGP	101
Wide Bay	THA	270
Wide Bay	TUR	14
Wide Bay	TWN	61
Wide Bay	USA	676
Wide Bay	VNM	134
Wide Bay	WSM	16
Wide Bay	ZAF	1024
Wide Bay	ZWE	224
Wright		13297
Wright	AFG	64
Wright	AUS	139259
Wright	BGD	71
Wright	BIH	59
Wright	BRA	103
Wright	CAN	320
Wright	CHL	66
Wright	CHN	505
Wright	DEU	747
Wright	EGY	43
Wright	FJI	325
Wright	FRA	154
Wright	GBR	8748
Wright	GRC	38
Wright	HKG	181
Wright	HRV	122
Wright	IDN	208
Wright	IND	1116
Wright	IRL	323
Wright	IRN	58
Wright	IRQ	56
Wright	ITA	191
Wright	JPN	322
Wright	KHM	98
Wright	KOR	320
Wright	LBN	12
Wright	LKA	106
Wright	MKD	28
Wright	MLT	87
Wright	MMR	105
Wright	MUS	63
Wright	MYS	253
Wright	NLD	614
Wright	NPL	38
Wright	NZL	8099
Wright	PAK	128
Wright	PHL	841
Wright	PNG	438
Wright	POL	145
Wright	SGP	179
Wright	THA	324
Wright	TUR	37
Wright	TWN	470
Wright	USA	589
Wright	VNM	319
Wright	WSM	170
Wright	ZAF	1457
Wright	ZWE	360
No usual address (Qld)		3152
No usual address (Qld)	AFG	5
No usual address (Qld)	AUS	9019
No usual address (Qld)	BIH	8
No usual address (Qld)	BRA	25
No usual address (Qld)	CAN	46
No usual address (Qld)	CHL	37
No usual address (Qld)	CHN	69
No usual address (Qld)	DEU	101
No usual address (Qld)	EGY	3
No usual address (Qld)	FJI	16
No usual address (Qld)	FRA	81
No usual address (Qld)	GBR	734
No usual address (Qld)	GRC	3
No usual address (Qld)	HKG	14
No usual address (Qld)	HRV	4
No usual address (Qld)	IDN	34
No usual address (Qld)	IND	48
No usual address (Qld)	IRL	51
No usual address (Qld)	IRN	10
No usual address (Qld)	IRQ	4
No usual address (Qld)	ITA	54
No usual address (Qld)	JPN	21
No usual address (Qld)	KOR	29
No usual address (Qld)	LBN	3
No usual address (Qld)	LKA	9
No usual address (Qld)	MLT	9
No usual address (Qld)	MMR	3
No usual address (Qld)	MYS	29
No usual address (Qld)	NLD	72
No usual address (Qld)	NPL	8
No usual address (Qld)	NZL	565
No usual address (Qld)	PAK	14
No usual address (Qld)	PHL	61
No usual address (Qld)	PNG	41
No usual address (Qld)	POL	9
No usual address (Qld)	SGP	3
No usual address (Qld)	THA	17
No usual address (Qld)	TUR	3
No usual address (Qld)	TWN	45
No usual address (Qld)	USA	62
No usual address (Qld)	VNM	24
No usual address (Qld)	WSM	7
No usual address (Qld)	ZAF	89
No usual address (Qld)	ZWE	15
Migratory - Offshore - Shipping (Qld)		128
Migratory - Offshore - Shipping (Qld)	AUS	29
Migratory - Offshore - Shipping (Qld)	ITA	3
Migratory - Offshore - Shipping (Qld)	PHL	16
Adelaide		15161
Adelaide	AFG	2228
Adelaide	AUS	117228
Adelaide	BGD	642
Adelaide	BIH	515
Adelaide	BRA	484
Adelaide	CAN	359
Adelaide	CHL	146
Adelaide	CHN	7259
Adelaide	DEU	835
Adelaide	EGY	255
Adelaide	FJI	186
Adelaide	FRA	306
Adelaide	GBR	7109
Adelaide	GRC	2696
Adelaide	HKG	1275
Adelaide	HRV	435
Adelaide	IDN	450
Adelaide	IND	12372
Adelaide	IRL	310
Adelaide	IRN	1048
Adelaide	IRQ	312
Adelaide	ITA	2391
Adelaide	JPN	359
Adelaide	KHM	736
Adelaide	KOR	939
Adelaide	LBN	242
Adelaide	LKA	928
Adelaide	MKD	49
Adelaide	MLT	188
Adelaide	MMR	170
Adelaide	MUS	59
Adelaide	MYS	2165
Adelaide	NLD	366
Adelaide	NPL	1673
Adelaide	NZL	1386
Adelaide	PAK	1425
Adelaide	PHL	2353
Adelaide	PNG	143
Adelaide	POL	640
Adelaide	SGP	709
Adelaide	THA	658
Adelaide	TUR	134
Adelaide	TWN	533
Adelaide	USA	725
Adelaide	VNM	6107
Adelaide	WSM	12
Adelaide	ZAF	751
Adelaide	ZWE	190
Barker		13435
Barker	AFG	290
Barker	AUS	140683
Barker	BGD	42
Barker	BIH	14
Barker	BRA	45
Barker	CAN	117
Barker	CHL	11
Barker	CHN	545
Barker	DEU	753
Barker	EGY	32
Barker	FJI	72
Barker	FRA	72
Barker	GBR	6395
Barker	GRC	348
Barker	HKG	63
Barker	HRV	111
Barker	IDN	149
Barker	IND	1006
Barker	IRL	122
Barker	IRN	31
Barker	IRQ	39
Barker	ITA	519
Barker	JPN	47
Barker	KHM	77
Barker	KOR	63
Barker	LBN	28
Barker	LKA	122
Barker	MKD	15
Barker	MLT	34
Barker	MMR	235
Barker	MUS	12
Barker	MYS	418
Barker	NLD	660
Barker	NPL	94
Barker	NZL	1479
Barker	PAK	133
Barker	PHL	1298
Barker	PNG	62
Barker	POL	87
Barker	SGP	39
Barker	THA	357
Barker	TUR	72
Barker	TWN	107
Barker	USA	317
Barker	VNM	302
Barker	WSM	37
Barker	ZAF	551
Barker	ZWE	150
Boothby		10225
Boothby	AFG	131
Boothby	AUS	125216
Boothby	BGD	270
Boothby	BIH	215
Boothby	BRA	501
Boothby	CAN	465
Boothby	CHL	69
Boothby	CHN	3699
Boothby	DEU	1047
Boothby	EGY	209
Boothby	FJI	110
Boothby	FRA	259
Boothby	GBR	11011
Boothby	GRC	989
Boothby	HKG	584
Boothby	HRV	210
Boothby	IDN	357
Boothby	IND	4078
Boothby	IRL	528
Boothby	IRN	713
Boothby	IRQ	125
Boothby	ITA	951
Boothby	JPN	269
Boothby	KHM	167
Boothby	KOR	504
Boothby	LBN	269
Boothby	LKA	582
Boothby	MKD	16
Boothby	MLT	115
Boothby	MMR	62
Boothby	MUS	37
Boothby	MYS	1059
Boothby	NLD	676
Boothby	NPL	2086
Boothby	NZL	1421
Boothby	PAK	490
Boothby	PHL	1298
Boothby	PNG	164
Boothby	POL	537
Boothby	SGP	496
Boothby	THA	330
Boothby	TUR	57
Boothby	TWN	191
Boothby	USA	763
Boothby	VNM	787
Boothby	WSM	9
Boothby	ZAF	1132
Boothby	ZWE	137
Grey		14923
Grey	AFG	9
Grey	AUS	140896
Grey	BGD	39
Grey	BIH	27
Grey	BRA	30
Grey	CAN	111
Grey	CHL	27
Grey	CHN	161
Grey	DEU	651
Grey	EGY	45
Grey	FJI	64
Grey	FRA	100
Grey	GBR	7444
Grey	GRC	202
Grey	HKG	37
Grey	HRV	168
Grey	IDN	97
Grey	IND	809
Grey	IRL	143
Grey	IRN	28
Grey	IRQ	3
Grey	ITA	379
Grey	JPN	32
Grey	KHM	38
Grey	KOR	58
Grey	LBN	13
Grey	LKA	185
Grey	MKD	16
Grey	MLT	62
Grey	MMR	11
Grey	MUS	5
Grey	MYS	120
Grey	NLD	559
Grey	NPL	79
Grey	NZL	1191
Grey	PAK	91
Grey	PHL	1187
Grey	PNG	73
Grey	POL	95
Grey	SGP	41
Grey	THA	182
Grey	TUR	12
Grey	TWN	42
Grey	USA	208
Grey	VNM	176
Grey	WSM	4
Grey	ZAF	495
Grey	ZWE	120
Hindmarsh		11965
Hindmarsh	AFG	248
Hindmarsh	AUS	121251
Hindmarsh	BGD	145
Hindmarsh	BIH	722
Hindmarsh	BRA	443
Hindmarsh	CAN	278
Hindmarsh	CHL	94
Hindmarsh	CHN	1644
Hindmarsh	DEU	1064
Hindmarsh	EGY	310
Hindmarsh	FJI	98
Hindmarsh	FRA	199
Hindmarsh	GBR	8309
Hindmarsh	GRC	1828
Hindmarsh	HKG	247
Hindmarsh	HRV	720
Hindmarsh	IDN	190
Hindmarsh	IND	5475
Hindmarsh	IRL	435
Hindmarsh	IRN	359
Hindmarsh	IRQ	191
Hindmarsh	ITA	3480
Hindmarsh	JPN	151
Hindmarsh	KHM	301
Hindmarsh	KOR	187
Hindmarsh	LBN	144
Hindmarsh	LKA	250
Hindmarsh	MKD	136
Hindmarsh	MLT	212
Hindmarsh	MMR	24
Hindmarsh	MUS	20
Hindmarsh	MYS	626
