CED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Cowper	65-74	1	1	0	F	76
Cowper	65-74	1	1	0	M	115
Cowper	65-74	1	1	1	F	15
Cowper	65-74	1	1	1	M	9
Cowper	75-84				F	759
Cowper	75-84				M	570
Cowper	75-84	0			F	6834
Cowper	75-84	0			M	6093
Cowper	75-84	1	0	1	F	272
Cowper	75-84	1	0	1	M	217
Cowper	75-84	1	1	0	F	29
Cowper	75-84	1	1	0	M	26
Cowper	75-84	1	1	1	F	5
Cowper	75-84	1	1	1	M	3
Cowper	85+				F	682
Cowper	85+				M	332
Cowper	85+	0			F	2947
Cowper	85+	0			M	2014
Cowper	85+	1	0	1	F	15
Cowper	85+	1	0	1	M	19
Cowper	85+	1	1	0	F	4
Cowper	85+	1	1	0	M	4
Cunningham	15-19				F	283
Cunningham	15-19				M	254
Cunningham	15-19	0			F	4227
Cunningham	15-19	0			M	4521
Cunningham	15-19	1	0	1	F	296
Cunningham	15-19	1	0	1	M	159
Cunningham	15-19	1	1	0	F	20
Cunningham	15-19	1	1	0	M	7
Cunningham	15-19	1	1	1	F	4
Cunningham	20-24				F	316
Cunningham	20-24				M	362
Cunningham	20-24	0			F	5517
Cunningham	20-24	0			M	5819
Cunningham	20-24	1	0	1	F	245
Cunningham	20-24	1	0	1	M	105
Cunningham	20-24	1	1	0	F	186
Cunningham	20-24	1	1	0	M	81
Cunningham	20-24	1	1	1	F	6
Cunningham	20-24	1	1	1	M	5
Cunningham	25-34				F	516
Cunningham	25-34				M	602
Cunningham	25-34	0			F	6519
Cunningham	25-34	0			M	8197
Cunningham	25-34	1	0	1	F	363
Cunningham	25-34	1	0	1	M	176
Cunningham	25-34	1	1	0	F	3260
Cunningham	25-34	1	1	0	M	2075
Cunningham	25-34	1	1	1	F	71
Cunningham	25-34	1	1	1	M	30
Cunningham	35-44				F	440
Cunningham	35-44				M	455
Cunningham	35-44	0			F	2584
Cunningham	35-44	0			M	3510
Cunningham	35-44	1	0	1	F	210
Cunningham	35-44	1	0	1	M	145
Cunningham	35-44	1	1	0	F	6849
Cunningham	35-44	1	1	0	M	5612
Cunningham	35-44	1	1	1	F	138
Cunningham	35-44	1	1	1	M	88
Cunningham	45-54				F	376
Cunningham	45-54				M	444
Cunningham	45-54	0			F	5944
Cunningham	45-54	0			M	5551
Cunningham	45-54	1	0	1	F	408
Cunningham	45-54	1	0	1	M	170
Cunningham	45-54	1	1	0	F	3615
Cunningham	45-54	1	1	0	M	3764
Cunningham	45-54	1	1	1	F	68
Cunningham	45-54	1	1	1	M	49
Cunningham	55-64				F	340
Cunningham	55-64				M	373
Cunningham	55-64	0			F	7815
Cunningham	55-64	0			M	8017
Cunningham	55-64	1	0	1	F	1609
Cunningham	55-64	1	0	1	M	669
Cunningham	55-64	1	1	0	F	285
Cunningham	55-64	1	1	0	M	609
Cunningham	55-64	1	1	1	F	20
Cunningham	55-64	1	1	1	M	14
Cunningham	65-74				F	340
Cunningham	65-74				M	320
Cunningham	65-74	0			F	6392
Cunningham	65-74	0			M	6170
Cunningham	65-74	1	0	1	F	1328
Cunningham	65-74	1	0	1	M	875
Cunningham	65-74	1	1	0	F	55
Cunningham	65-74	1	1	0	M	74
Cunningham	65-74	1	1	1	F	4
Cunningham	65-74	1	1	1	M	5
Cunningham	75-84				F	409
Cunningham	75-84				M	288
Cunningham	75-84	0			F	4688
Cunningham	75-84	0			M	4015
Cunningham	75-84	1	0	1	F	221
Cunningham	75-84	1	0	1	M	169
Cunningham	75-84	1	1	0	F	12
Cunningham	75-84	1	1	0	M	23
Cunningham	75-84	1	1	1	F	4
Cunningham	85+				F	512
Cunningham	85+				M	217
Cunningham	85+	0			F	2269
Cunningham	85+	0			M	1455
Cunningham	85+	1	0	1	F	17
Cunningham	85+	1	0	1	M	10
Dobell	15-19				F	283
Dobell	15-19				M	311
Dobell	15-19	0			F	4181
Dobell	15-19	0			M	4649
Dobell	15-19	1	0	1	F	330
Dobell	15-19	1	0	1	M	223
Dobell	15-19	1	1	0	F	34
Dobell	15-19	1	1	0	M	13
Dobell	15-19	1	1	1	F	8
Dobell	20-24				F	244
Dobell	20-24				M	249
Dobell	20-24	0			F	3548
Dobell	20-24	0			M	3997
Dobell	20-24	1	0	1	F	227
Dobell	20-24	1	0	1	M	140
Dobell	20-24	1	1	0	F	470
Dobell	20-24	1	1	0	M	229
Dobell	20-24	1	1	1	F	13
Dobell	25-34				F	591
Dobell	25-34				M	564
Dobell	25-34	0			F	4448
Dobell	25-34	0			M	5598
Dobell	25-34	1	0	1	F	315
Dobell	25-34	1	0	1	M	175
Dobell	25-34	1	1	0	F	4363
Dobell	25-34	1	1	0	M	2726
Dobell	25-34	1	1	1	F	161
Dobell	25-34	1	1	1	M	70
Dobell	35-44				F	517
Dobell	35-44				M	568
Dobell	35-44	0			F	2510
Dobell	35-44	0			M	3375
Dobell	35-44	1	0	1	F	207
Dobell	35-44	1	0	1	M	151
Dobell	35-44	1	1	0	F	6738
Dobell	35-44	1	1	0	M	5338
Dobell	35-44	1	1	1	F	200
Dobell	35-44	1	1	1	M	111
Dobell	45-54				F	492
Dobell	45-54				M	520
Dobell	45-54	0			F	6168
Dobell	45-54	0			M	5854
Dobell	45-54	1	0	1	F	611
Dobell	45-54	1	0	1	M	280
Dobell	45-54	1	1	0	F	3263
Dobell	45-54	1	1	0	M	3113
Dobell	45-54	1	1	1	F	88
Dobell	45-54	1	1	1	M	61
Dobell	55-64				F	447
Dobell	55-64				M	452
Dobell	55-64	0			F	8219
Dobell	55-64	0			M	7818
Dobell	55-64	1	0	1	F	1545
Dobell	55-64	1	0	1	M	624
Dobell	55-64	1	1	0	F	242
Dobell	55-64	1	1	0	M	521
Dobell	55-64	1	1	1	F	24
Dobell	55-64	1	1	1	M	17
Dobell	65-74				F	513
Dobell	65-74				M	479
Dobell	65-74	0			F	7714
Dobell	65-74	0			M	7172
Dobell	65-74	1	0	1	F	1090
Dobell	65-74	1	0	1	M	626
Dobell	65-74	1	1	0	F	62
Dobell	65-74	1	1	0	M	77
Dobell	65-74	1	1	1	F	13
Dobell	65-74	1	1	1	M	5
Dobell	75-84				F	638
Dobell	75-84				M	430
Dobell	75-84	0			F	5199
Dobell	75-84	0			M	4391
Dobell	75-84	1	0	1	F	164
Dobell	75-84	1	0	1	M	110
Dobell	75-84	1	1	0	F	8
Dobell	75-84	1	1	0	M	20
Dobell	85+				F	712
Dobell	85+				M	327
Dobell	85+	0			F	2329
Dobell	85+	0			M	1412
Dobell	85+	1	0	1	F	12
Dobell	85+	1	1	0	F	6
Dobell	85+	1	1	0	M	6
Eden-Monaro	15-19				F	315
Eden-Monaro	15-19				M	370
Eden-Monaro	15-19	0			F	3513
Eden-Monaro	15-19	0			M	3972
Eden-Monaro	15-19	1	0	1	F	321
Eden-Monaro	15-19	1	0	1	M	177
Eden-Monaro	15-19	1	1	0	F	26
Eden-Monaro	15-19	1	1	0	M	17
Eden-Monaro	15-19	1	1	1	F	5
Eden-Monaro	20-24				F	247
Eden-Monaro	20-24				M	267
Eden-Monaro	20-24	0			F	2777
Eden-Monaro	20-24	0			M	3383
Eden-Monaro	20-24	1	0	1	F	227
Eden-Monaro	20-24	1	0	1	M	126
Eden-Monaro	20-24	1	1	0	F	293
Eden-Monaro	20-24	1	1	0	M	144
Eden-Monaro	20-24	1	1	1	F	16
Eden-Monaro	20-24	1	1	1	M	6
Eden-Monaro	25-34				F	644
Eden-Monaro	25-34				M	821
Eden-Monaro	25-34	0			F	4554
Eden-Monaro	25-34	0			M	5816
Eden-Monaro	25-34	1	0	1	F	377
Eden-Monaro	25-34	1	0	1	M	236
Eden-Monaro	25-34	1	1	0	F	3749
Eden-Monaro	25-34	1	1	0	M	2415
Eden-Monaro	25-34	1	1	1	F	198
Eden-Monaro	25-34	1	1	1	M	45
Eden-Monaro	35-44				F	580
Eden-Monaro	35-44				M	714
Eden-Monaro	35-44	0			F	2881
Eden-Monaro	35-44	0			M	3526
Eden-Monaro	35-44	1	0	1	F	280
Eden-Monaro	35-44	1	0	1	M	169
Eden-Monaro	35-44	1	1	0	F	5911
Eden-Monaro	35-44	1	1	0	M	4859
Eden-Monaro	35-44	1	1	1	F	309
Eden-Monaro	35-44	1	1	1	M	154
Eden-Monaro	45-54				F	598
Eden-Monaro	45-54				M	710
Eden-Monaro	45-54	0			F	6679
Eden-Monaro	45-54	0			M	6362
Eden-Monaro	45-54	1	0	1	F	747
Eden-Monaro	45-54	1	0	1	M	313
Eden-Monaro	45-54	1	1	0	F	3033
Eden-Monaro	45-54	1	1	0	M	3308
Eden-Monaro	45-54	1	1	1	F	152
Eden-Monaro	45-54	1	1	1	M	104
Eden-Monaro	55-64				F	681
Eden-Monaro	55-64				M	814
Eden-Monaro	55-64	0			F	8852
Eden-Monaro	55-64	0			M	9412
Eden-Monaro	55-64	1	0	1	F	1945
Eden-Monaro	55-64	1	0	1	M	857
Eden-Monaro	55-64	1	1	0	F	265
Eden-Monaro	55-64	1	1	0	M	670
Eden-Monaro	55-64	1	1	1	F	24
Eden-Monaro	55-64	1	1	1	M	21
Eden-Monaro	65-74				F	595
Eden-Monaro	65-74				M	664
Eden-Monaro	65-74	0			F	7496
Eden-Monaro	65-74	0			M	8226
Eden-Monaro	65-74	1	0	1	F	1504
Eden-Monaro	65-74	1	0	1	M	958
Eden-Monaro	65-74	1	1	0	F	62
Eden-Monaro	65-74	1	1	0	M	130
Eden-Monaro	65-74	1	1	1	F	10
Eden-Monaro	65-74	1	1	1	M	7
Eden-Monaro	75-84				F	432
Eden-Monaro	75-84				M	402
Eden-Monaro	75-84	0			F	4263
Eden-Monaro	75-84	0			M	4279
Eden-Monaro	75-84	1	0	1	F	254
Eden-Monaro	75-84	1	0	1	M	190
Eden-Monaro	75-84	1	1	0	F	17
Eden-Monaro	75-84	1	1	0	M	20
Eden-Monaro	75-84	1	1	1	F	5
Eden-Monaro	75-84	1	1	1	M	6
Eden-Monaro	85+				F	290
Eden-Monaro	85+				M	182
Eden-Monaro	85+	0			F	1737
Eden-Monaro	85+	0			M	1198
Eden-Monaro	85+	1	0	1	F	27
Eden-Monaro	85+	1	0	1	M	10
Eden-Monaro	85+	1	1	0	M	6
Farrer	15-19				F	460
Farrer	15-19				M	547
Farrer	15-19	0			F	4091
Farrer	15-19	0			M	4500
Farrer	15-19	1	0	1	F	425
Farrer	15-19	1	0	1	M	190
Farrer	15-19	1	1	0	F	55
Farrer	15-19	1	1	0	M	28
Farrer	15-19	1	1	1	F	4
Farrer	20-24				F	371
Farrer	20-24				M	420
Farrer	20-24	0			F	3177
Farrer	20-24	0			M	3798
Farrer	20-24	1	0	1	F	318
Farrer	20-24	1	0	1	M	132
Farrer	20-24	1	1	0	F	484
Farrer	20-24	1	1	0	M	212
Farrer	20-24	1	1	1	F	32
Farrer	20-24	1	1	1	M	5
Farrer	25-34				F	827
Farrer	25-34				M	961
Farrer	25-34	0			F	4463
Farrer	25-34	0			M	5989
Farrer	25-34	1	0	1	F	416
Farrer	25-34	1	0	1	M	252
Farrer	25-34	1	1	0	F	4281
Farrer	25-34	1	1	0	M	2881
Farrer	25-34	1	1	1	F	231
Farrer	25-34	1	1	1	M	70
Farrer	35-44				F	794
Farrer	35-44				M	832
Farrer	35-44	0			F	2693
Farrer	35-44	0			M	3488
Farrer	35-44	1	0	1	F	319
Farrer	35-44	1	0	1	M	181
Farrer	35-44	1	1	0	F	5838
Farrer	35-44	1	1	0	M	4793
Farrer	35-44	1	1	1	F	371
Farrer	35-44	1	1	1	M	166
Farrer	45-54				F	755
Farrer	45-54				M	926
Farrer	45-54	0			F	6280
Farrer	45-54	0			M	6213
Farrer	45-54	1	0	1	F	874
Farrer	45-54	1	0	1	M	314
Farrer	45-54	1	1	0	F	2642
Farrer	45-54	1	1	0	M	2791
Farrer	45-54	1	1	1	F	119
Farrer	45-54	1	1	1	M	75
Farrer	55-64				F	832
Farrer	55-64				M	902
Farrer	55-64	0			F	8433
Farrer	55-64	0			M	9104
Farrer	55-64	1	0	1	F	2300
Farrer	55-64	1	0	1	M	915
Farrer	55-64	1	1	0	F	252
Farrer	55-64	1	1	0	M	530
Farrer	55-64	1	1	1	F	25
Farrer	55-64	1	1	1	M	11
Farrer	65-74				F	773
Farrer	65-74				M	909
Farrer	65-74	0			F	7926
Farrer	65-74	0			M	8555
Farrer	65-74	1	0	1	F	1528
Farrer	65-74	1	0	1	M	957
Farrer	65-74	1	1	0	F	70
Farrer	65-74	1	1	0	M	87
Farrer	65-74	1	1	1	F	11
Farrer	65-74	1	1	1	M	3
Farrer	75-84				F	709
Farrer	75-84				M	548
Farrer	75-84	0			F	5390
Farrer	75-84	0			M	4898
Farrer	75-84	1	0	1	F	298
Farrer	75-84	1	0	1	M	241
Farrer	75-84	1	1	0	F	17
Farrer	75-84	1	1	0	M	18
Farrer	85+				F	415
Farrer	85+				M	283
Farrer	85+	0			F	2393
Farrer	85+	0			M	1563
Farrer	85+	1	0	1	F	25
Farrer	85+	1	0	1	M	14
Farrer	85+	1	1	0	F	3
Fowler	15-19				F	404
Fowler	15-19				M	445
Fowler	15-19	0			F	4881
Fowler	15-19	0			M	5141
Fowler	15-19	1	0	1	F	212
Fowler	15-19	1	0	1	M	116
Fowler	15-19	1	1	0	F	19
Fowler	15-19	1	1	0	M	19
Fowler	15-19	1	1	1	F	5
Fowler	20-24				F	444
Fowler	20-24				M	473
Fowler	20-24	0			F	5210
Fowler	20-24	0			M	5564
Fowler	20-24	1	0	1	F	230
Fowler	20-24	1	0	1	M	112
Fowler	20-24	1	1	0	F	327
Fowler	20-24	1	1	0	M	91
Fowler	20-24	1	1	1	F	6
Fowler	20-24	1	1	1	M	7
Fowler	25-34				F	1087
Fowler	25-34				M	1062
Fowler	25-34	0			F	7261
Fowler	25-34	0			M	9337
Fowler	25-34	1	0	1	F	227
Fowler	25-34	1	0	1	M	192
Fowler	25-34	1	1	0	F	3771
Fowler	25-34	1	1	0	M	1842
Fowler	25-34	1	1	1	F	47
Fowler	25-34	1	1	1	M	16
Fowler	35-44				F	879
Fowler	35-44				M	921
Fowler	35-44	0			F	4445
Fowler	35-44	0			M	5586
Fowler	35-44	1	0	1	F	156
Fowler	35-44	1	0	1	M	86
Fowler	35-44	1	1	0	F	5975
Fowler	35-44	1	1	0	M	3939
Fowler	35-44	1	1	1	F	57
Fowler	35-44	1	1	1	M	27
Fowler	45-54				F	725
Fowler	45-54				M	823
Fowler	45-54	0			F	7431
Fowler	45-54	0			M	6872
Fowler	45-54	1	0	1	F	281
Fowler	45-54	1	0	1	M	121
Fowler	45-54	1	1	0	F	2961
Fowler	45-54	1	1	0	M	2884
Fowler	45-54	1	1	1	F	32
Fowler	45-54	1	1	1	M	14
Fowler	55-64				F	661
Fowler	55-64				M	750
Fowler	55-64	0			F	9250
Fowler	55-64	0			M	9069
Fowler	55-64	1	0	1	F	884
Fowler	55-64	1	0	1	M	305
Fowler	55-64	1	1	0	F	396
Fowler	55-64	1	1	0	M	901
Fowler	55-64	1	1	1	F	17
Fowler	55-64	1	1	1	M	12
Fowler	65-74				F	514
Fowler	65-74				M	505
Fowler	65-74	0			F	7036
Fowler	65-74	0			M	6720
Fowler	65-74	1	0	1	F	665
Fowler	65-74	1	0	1	M	375
Fowler	65-74	1	1	0	F	101
Fowler	65-74	1	1	0	M	161
Fowler	65-74	1	1	1	F	12
Fowler	65-74	1	1	1	M	5
Fowler	75-84				F	459
Fowler	75-84				M	385
Fowler	75-84	0			F	3594
Fowler	75-84	0			M	3213
Fowler	75-84	1	0	1	F	95
Fowler	75-84	1	0	1	M	79
Fowler	75-84	1	1	0	F	17
Fowler	75-84	1	1	0	M	25
Fowler	75-84	1	1	1	F	3
Fowler	75-84	1	1	1	M	5
Fowler	85+				F	497
Fowler	85+				M	275
Fowler	85+	0			F	1644
Fowler	85+	0			M	1088
Fowler	85+	1	0	1	F	9
Fowler	85+	1	0	1	M	5
Fowler	85+	1	1	0	F	8
Gilmore	15-19				F	353
Gilmore	15-19				M	404
Gilmore	15-19	0			F	3314
Gilmore	15-19	0			M	3728
Gilmore	15-19	1	0	1	F	260
Gilmore	15-19	1	0	1	M	165
Gilmore	15-19	1	1	0	F	30
Gilmore	15-19	1	1	0	M	12
Gilmore	15-19	1	1	1	F	5
Gilmore	20-24				F	231
Gilmore	20-24				M	354
Gilmore	20-24	0			F	2380
Gilmore	20-24	0			M	2983
Gilmore	20-24	1	0	1	F	225
Gilmore	20-24	1	0	1	M	121
Gilmore	20-24	1	1	0	F	367
Gilmore	20-24	1	1	0	M	153
Gilmore	20-24	1	1	1	F	18
Gilmore	20-24	1	1	1	M	9
Gilmore	25-34				F	529
Gilmore	25-34				M	845
Gilmore	25-34	0			F	3384
Gilmore	25-34	0			M	4509
Gilmore	25-34	1	0	1	F	334
Gilmore	25-34	1	0	1	M	207
Gilmore	25-34	1	1	0	F	3357
Gilmore	25-34	1	1	0	M	2164
Gilmore	25-34	1	1	1	F	198
Gilmore	25-34	1	1	1	M	67
Gilmore	35-44				F	552
Gilmore	35-44				M	759
Gilmore	35-44	0			F	2162
Gilmore	35-44	0			M	2792
Gilmore	35-44	1	0	1	F	252
Gilmore	35-44	1	0	1	M	172
Gilmore	35-44	1	1	0	F	5101
Gilmore	35-44	1	1	0	M	4183
Gilmore	35-44	1	1	1	F	356
Gilmore	35-44	1	1	1	M	143
Gilmore	45-54				F	560
Gilmore	45-54				M	771
Gilmore	45-54	0			F	5844
Gilmore	45-54	0			M	5457
Gilmore	45-54	1	0	1	F	700
Gilmore	45-54	1	0	1	M	280
Gilmore	45-54	1	1	0	F	2526
Gilmore	45-54	1	1	0	M	2569
Gilmore	45-54	1	1	1	F	117
Gilmore	45-54	1	1	1	M	102
Gilmore	55-64				F	648
Gilmore	55-64				M	768
Gilmore	55-64	0			F	10057
Gilmore	55-64	0			M	9706
Gilmore	55-64	1	0	1	F	2093
Gilmore	55-64	1	0	1	M	914
Gilmore	55-64	1	1	0	F	240
Gilmore	55-64	1	1	0	M	510
Gilmore	55-64	1	1	1	F	23
Gilmore	55-64	1	1	1	M	15
Gilmore	65-74				F	704
Gilmore	65-74				M	753
Gilmore	65-74	0			F	10934
Gilmore	65-74	0			M	11037
Gilmore	65-74	1	0	1	F	1798
Gilmore	65-74	1	0	1	M	1208
Gilmore	65-74	1	1	0	F	66
Gilmore	65-74	1	1	0	M	102
Gilmore	65-74	1	1	1	F	11
Gilmore	65-74	1	1	1	M	4
Gilmore	75-84				F	602
Gilmore	75-84				M	528
Gilmore	75-84	0			F	6766
Gilmore	75-84	0			M	6548
Gilmore	75-84	1	0	1	F	242
Gilmore	75-84	1	0	1	M	233
Gilmore	75-84	1	1	0	F	11
Gilmore	75-84	1	1	0	M	25
Gilmore	85+				F	416
Gilmore	85+				M	234
Gilmore	85+	0			F	2811
Gilmore	85+	0			M	1914
Gilmore	85+	1	0	1	F	16
Gilmore	85+	1	0	1	M	9
Gilmore	85+	1	1	0	F	9
Grayndler	15-19				F	127
Grayndler	15-19				M	114
Grayndler	15-19	0			F	2656
Grayndler	15-19	0			M	2999
Grayndler	15-19	1	0	1	F	107
Grayndler	15-19	1	0	1	M	62
Grayndler	15-19	1	1	0	M	5
Grayndler	20-24				F	270
Grayndler	20-24				M	268
Grayndler	20-24	0			F	4353
Grayndler	20-24	0			M	3999
Grayndler	20-24	1	0	1	F	102
Grayndler	20-24	1	0	1	M	62
Grayndler	20-24	1	1	0	F	27
Grayndler	20-24	1	1	0	M	10
Grayndler	20-24	1	1	1	F	3
Grayndler	25-34				F	797
Grayndler	25-34				M	797
Grayndler	25-34	0			F	12192
Grayndler	25-34	0			M	11922
Grayndler	25-34	1	0	1	F	233
Grayndler	25-34	1	0	1	M	123
Grayndler	25-34	1	1	0	F	1862
Grayndler	25-34	1	1	0	M	1169
Grayndler	25-34	1	1	1	F	17
Grayndler	25-34	1	1	1	M	5
Grayndler	35-44				F	521
Grayndler	35-44				M	625
Grayndler	35-44	0			F	5621
Grayndler	35-44	0			M	6543
Grayndler	35-44	1	0	1	F	211
Grayndler	35-44	1	0	1	M	99
Grayndler	35-44	1	1	0	F	6597
Grayndler	35-44	1	1	0	M	5339
Grayndler	35-44	1	1	1	F	76
Grayndler	35-44	1	1	1	M	41
Grayndler	45-54				F	394
Grayndler	45-54				M	487
Grayndler	45-54	0			F	5873
Grayndler	45-54	0			M	5695
Grayndler	45-54	1	0	1	F	181
Grayndler	45-54	1	0	1	M	81
Grayndler	45-54	1	1	0	F	4610
Grayndler	45-54	1	1	0	M	4299
Grayndler	45-54	1	1	1	F	56
Grayndler	45-54	1	1	1	M	47
Grayndler	55-64				F	293
Grayndler	55-64				M	457
Grayndler	55-64	0			F	7017
Grayndler	55-64	0			M	6505
Grayndler	55-64	1	0	1	F	442
Grayndler	55-64	1	0	1	M	150
Grayndler	55-64	1	1	0	F	444
Grayndler	55-64	1	1	0	M	866
Grayndler	55-64	1	1	1	F	12
Grayndler	55-64	1	1	1	M	4
Grayndler	65-74				F	264
Grayndler	65-74				M	310
Grayndler	65-74	0			F	5155
Grayndler	65-74	0			M	4694
Grayndler	65-74	1	0	1	F	715
Grayndler	65-74	1	0	1	M	326
Grayndler	65-74	1	1	0	F	36
Grayndler	65-74	1	1	0	M	102
Grayndler	65-74	1	1	1	F	8
Grayndler	65-74	1	1	1	M	8
Grayndler	75-84				F	236
Grayndler	75-84				M	250
Grayndler	75-84	0			F	2957
Grayndler	75-84	0			M	2485
Grayndler	75-84	1	0	1	F	143
Grayndler	75-84	1	0	1	M	104
Grayndler	75-84	1	1	0	F	23
Grayndler	75-84	1	1	0	M	15
Grayndler	75-84	1	1	1	F	5
Grayndler	75-84	1	1	1	M	5
Grayndler	85+				F	246
Grayndler	85+				M	153
Grayndler	85+	0			F	1350
Grayndler	85+	0			M	888
Grayndler	85+	1	0	1	F	8
Grayndler	85+	1	0	1	M	6
Grayndler	85+	1	1	0	F	4
Greenway	15-19				F	273
Greenway	15-19				M	305
Greenway	15-19	0			F	5113
Greenway	15-19	0			M	5719
Greenway	15-19	1	0	1	F	308
Greenway	15-19	1	0	1	M	151
Greenway	15-19	1	1	0	F	19
Greenway	15-19	1	1	0	M	13
Greenway	15-19	1	1	1	F	4
Greenway	20-24				F	343
Greenway	20-24				M	600
Greenway	20-24	0			F	5108
Greenway	20-24	0			M	5926
Greenway	20-24	1	0	1	F	269
Greenway	20-24	1	0	1	M	146
Greenway	20-24	1	1	0	F	285
Greenway	20-24	1	1	0	M	113
Greenway	20-24	1	1	1	F	8
Greenway	20-24	1	1	1	M	4
Greenway	25-34				F	902
Greenway	25-34				M	1512
Greenway	25-34	0			F	7815
Greenway	25-34	0			M	9659
Greenway	25-34	1	0	1	F	285
Greenway	25-34	1	0	1	M	229
Greenway	25-34	1	1	0	F	5979
Greenway	25-34	1	1	0	M	3210
Greenway	25-34	1	1	1	F	84
Greenway	25-34	1	1	1	M	33
Greenway	35-44				F	875
Greenway	35-44				M	1290
Greenway	35-44	0			F	4791
Greenway	35-44	0			M	6487
Greenway	35-44	1	0	1	F	197
Greenway	35-44	1	0	1	M	153
Greenway	35-44	1	1	0	F	12650
Greenway	35-44	1	1	0	M	11032
Greenway	35-44	1	1	1	F	124
Greenway	35-44	1	1	1	M	78
Greenway	45-54				F	495
Greenway	45-54				M	721
Greenway	45-54	0			F	7390
Greenway	45-54	0			M	7140
Greenway	45-54	1	0	1	F	369
Greenway	45-54	1	0	1	M	144
Greenway	45-54	1	1	0	F	3875
Greenway	45-54	1	1	0	M	4637
Greenway	45-54	1	1	1	F	35
Greenway	45-54	1	1	1	M	41
Greenway	55-64				F	353
Greenway	55-64				M	418
Greenway	55-64	0			F	7527
Greenway	55-64	0			M	7599
Greenway	55-64	1	0	1	F	1023
Greenway	55-64	1	0	1	M	336
Greenway	55-64	1	1	0	F	350
Greenway	55-64	1	1	0	M	610
Greenway	55-64	1	1	1	F	19
Greenway	55-64	1	1	1	M	6
Greenway	65-74				F	286
Greenway	65-74				M	271
Greenway	65-74	0			F	5614
Greenway	65-74	0			M	5269
Greenway	65-74	1	0	1	F	850
Greenway	65-74	1	0	1	M	518
Greenway	65-74	1	1	0	F	133
Greenway	65-74	1	1	0	M	135
Greenway	65-74	1	1	1	F	21
Greenway	65-74	1	1	1	M	8
Greenway	75-84				F	197
Greenway	75-84				M	182
Greenway	75-84	0			F	2866
Greenway	75-84	0			M	2606
Greenway	75-84	1	0	1	F	119
Greenway	75-84	1	0	1	M	113
Greenway	75-84	1	1	0	F	12
Greenway	75-84	1	1	0	M	19
Greenway	75-84	1	1	1	F	3
Greenway	85+				F	110
Greenway	85+				M	84
Greenway	85+	0			F	1099
Greenway	85+	0			M	686
Greenway	85+	1	0	1	F	7
Greenway	85+	1	0	1	M	4
Hughes	15-19				F	121
Hughes	15-19				M	157
Hughes	15-19	0			F	4299
Hughes	15-19	0			M	4763
Hughes	15-19	1	0	1	F	208
Hughes	15-19	1	0	1	M	138
Hughes	15-19	1	1	0	F	9
Hughes	15-19	1	1	0	M	7
Hughes	20-24				F	96
Hughes	20-24				M	171
Hughes	20-24	0			F	3717
Hughes	20-24	0			M	4312
Hughes	20-24	1	0	1	F	155
Hughes	20-24	1	0	1	M	91
Hughes	20-24	1	1	0	F	105
Hughes	20-24	1	1	0	M	50
Hughes	20-24	1	1	1	F	4
Hughes	25-34				F	290
Hughes	25-34				M	314
Hughes	25-34	0			F	4839
Hughes	25-34	0			M	5779
Hughes	25-34	1	0	1	F	201
Hughes	25-34	1	0	1	M	115
Hughes	25-34	1	1	0	F	3177
Hughes	25-34	1	1	0	M	2043
Hughes	25-34	1	1	1	F	58
Hughes	25-34	1	1	1	M	22
Hughes	35-44				F	297
Hughes	35-44				M	349
Hughes	35-44	0			F	2327
Hughes	35-44	0			M	3061
Hughes	35-44	1	0	1	F	144
Hughes	35-44	1	0	1	M	86
Hughes	35-44	1	1	0	F	8014
Hughes	35-44	1	1	0	M	6607
Hughes	35-44	1	1	1	F	115
Hughes	35-44	1	1	1	M	59
Hughes	45-54				F	241
Hughes	45-54				M	288
Hughes	45-54	0			F	5951
Hughes	45-54	0			M	5308
Hughes	45-54	1	0	1	F	273
Hughes	45-54	1	0	1	M	119
Hughes	45-54	1	1	0	F	4364
Hughes	45-54	1	1	0	M	4389
Hughes	45-54	1	1	1	F	43
Hughes	45-54	1	1	1	M	37
Hughes	55-64				F	198
Hughes	55-64				M	253
Hughes	55-64	0			F	7400
Hughes	55-64	0			M	7349
Hughes	55-64	1	0	1	F	1289
Hughes	55-64	1	0	1	M	481
Hughes	55-64	1	1	0	F	288
Hughes	55-64	1	1	0	M	652
Hughes	55-64	1	1	1	F	16
Hughes	55-64	1	1	1	M	6
Hughes	65-74				F	241
Hughes	65-74				M	218
Hughes	65-74	0			F	5579
Hughes	65-74	0			M	5549
Hughes	65-74	1	0	1	F	1225
Hughes	65-74	1	0	1	M	825
Hughes	65-74	1	1	0	F	61
Hughes	65-74	1	1	0	M	87
Hughes	65-74	1	1	1	F	10
Hughes	65-74	1	1	1	M	7
Hughes	75-84				F	325
Hughes	75-84				M	269
Hughes	75-84	0			F	3657
Hughes	75-84	0			M	3255
Hughes	75-84	1	0	1	F	185
Hughes	75-84	1	0	1	M	174
Hughes	75-84	1	1	0	F	15
Hughes	75-84	1	1	0	M	9
Hughes	75-84	1	1	1	F	3
Hughes	85+				F	572
Hughes	85+				M	232
Hughes	85+	0			F	1387
Hughes	85+	0			M	966
Hughes	85+	1	0	1	F	7
Hughes	85+	1	0	1	M	7
Hughes	85+	1	1	0	M	3
Hume	15-19				F	305
Hume	15-19				M	338
Hume	15-19	0			F	4591
