CED_NAME16	CountryOfBirth	Sex	persons
Boothby	MLT	F	59
Boothby	MLT	M	55
Boothby	MMR	F	36
Boothby	MMR	M	28
Boothby	MUS	F	20
Boothby	MUS	M	16
Boothby	MYS	F	577
Boothby	MYS	M	482
Boothby	NLD	F	369
Boothby	NLD	M	309
Boothby	NPL	F	1006
Boothby	NPL	M	1079
Boothby	NZL	F	729
Boothby	NZL	M	696
Boothby	PAK	F	208
Boothby	PAK	M	285
Boothby	PHL	F	811
Boothby	PHL	M	481
Boothby	PNG	F	83
Boothby	PNG	M	81
Boothby	POL	F	310
Boothby	POL	M	224
Boothby	SGP	F	278
Boothby	SGP	M	226
Boothby	THA	F	244
Boothby	THA	M	84
Boothby	TUR	F	27
Boothby	TUR	M	32
Boothby	TWN	F	117
Boothby	TWN	M	68
Boothby	USA	F	374
Boothby	USA	M	388
Boothby	VNM	F	437
Boothby	VNM	M	345
Boothby	WSM	F	10
Boothby	WSM	M	3
Boothby	ZAF	F	594
Boothby	ZAF	M	537
Boothby	ZWE	F	77
Boothby	ZWE	M	58
Grey		F	7013
Grey		M	7914
Grey	AFG	F	3
Grey	AFG	M	9
Grey	AUS	F	69357
Grey	AUS	M	71534
Grey	BGD	F	17
Grey	BGD	M	19
Grey	BIH	F	10
Grey	BIH	M	12
Grey	BRA	F	17
Grey	BRA	M	14
Grey	CAN	F	74
Grey	CAN	M	41
Grey	CHL	F	13
Grey	CHL	M	13
Grey	CHN	F	110
Grey	CHN	M	54
Grey	DEU	F	320
Grey	DEU	M	329
Grey	EGY	F	18
Grey	EGY	M	22
Grey	FJI	F	34
Grey	FJI	M	31
Grey	FRA	F	53
Grey	FRA	M	48
Grey	GBR	F	3902
Grey	GBR	M	3547
Grey	GRC	F	81
Grey	GRC	M	125
Grey	HKG	F	20
Grey	HKG	M	20
Grey	HRV	F	62
Grey	HRV	M	106
Grey	IDN	F	70
Grey	IDN	M	27
Grey	IND	F	350
Grey	IND	M	461
Grey	IRL	F	82
Grey	IRL	M	57
Grey	IRN	F	12
Grey	IRN	M	12
Grey	IRQ	M	3
Grey	ITA	F	147
Grey	ITA	M	228
Grey	JPN	F	31
Grey	JPN	M	5
Grey	KHM	F	19
Grey	KHM	M	14
Grey	KOR	F	28
Grey	KOR	M	25
Grey	LBN	F	4
Grey	LBN	M	9
Grey	LKA	F	84
Grey	LKA	M	99
Grey	MKD	F	8
Grey	MKD	M	6
Grey	MLT	F	28
Grey	MLT	M	34
Grey	MMR	F	4
Grey	MMR	M	8
Grey	MUS	F	3
Grey	MUS	M	4
Grey	MYS	F	70
Grey	MYS	M	48
Grey	NLD	F	290
Grey	NLD	M	272
Grey	NPL	F	45
Grey	NPL	M	34
Grey	NZL	F	579
Grey	NZL	M	612
Grey	PAK	F	36
Grey	PAK	M	58
Grey	PHL	F	785
Grey	PHL	M	400
Grey	PNG	F	40
Grey	PNG	M	36
Grey	POL	F	46
Grey	POL	M	47
Grey	SGP	F	31
Grey	SGP	M	12
Grey	THA	F	158
Grey	THA	M	28
Grey	TUR	F	3
Grey	TUR	M	10
Grey	TWN	F	29
Grey	TWN	M	16
Grey	USA	F	119
Grey	USA	M	88
Grey	VNM	F	102
Grey	VNM	M	71
Grey	WSM	M	3
Grey	ZAF	F	255
Grey	ZAF	M	245
Grey	ZWE	F	64
Grey	ZWE	M	57
Hindmarsh		F	6142
Hindmarsh		M	5825
Hindmarsh	AFG	F	113
Hindmarsh	AFG	M	135
Hindmarsh	AUS	F	61777
Hindmarsh	AUS	M	59476
Hindmarsh	BGD	F	66
Hindmarsh	BGD	M	79
Hindmarsh	BIH	F	371
Hindmarsh	BIH	M	344
Hindmarsh	BRA	F	227
Hindmarsh	BRA	M	209
Hindmarsh	CAN	F	157
Hindmarsh	CAN	M	121
Hindmarsh	CHL	F	44
Hindmarsh	CHL	M	48
Hindmarsh	CHN	F	981
Hindmarsh	CHN	M	662
Hindmarsh	DEU	F	554
Hindmarsh	DEU	M	507
Hindmarsh	EGY	F	150
Hindmarsh	EGY	M	161
Hindmarsh	FJI	F	51
Hindmarsh	FJI	M	53
Hindmarsh	FRA	F	96
Hindmarsh	FRA	M	106
Hindmarsh	GBR	F	4213
Hindmarsh	GBR	M	4089
Hindmarsh	GRC	F	961
Hindmarsh	GRC	M	861
Hindmarsh	HKG	F	132
Hindmarsh	HKG	M	118
Hindmarsh	HRV	F	375
Hindmarsh	HRV	M	345
Hindmarsh	IDN	F	117
Hindmarsh	IDN	M	72
Hindmarsh	IND	F	2504
Hindmarsh	IND	M	2970
Hindmarsh	IRL	F	200
Hindmarsh	IRL	M	234
Hindmarsh	IRN	F	154
Hindmarsh	IRN	M	205
Hindmarsh	IRQ	F	81
Hindmarsh	IRQ	M	105
Hindmarsh	ITA	F	1813
Hindmarsh	ITA	M	1665
Hindmarsh	JPN	F	117
Hindmarsh	JPN	M	33
Hindmarsh	KHM	F	172
Hindmarsh	KHM	M	130
Hindmarsh	KOR	F	113
Hindmarsh	KOR	M	74
Hindmarsh	LBN	F	68
Hindmarsh	LBN	M	75
Hindmarsh	LKA	F	115
Hindmarsh	LKA	M	132
Hindmarsh	MKD	F	84
Hindmarsh	MKD	M	53
Hindmarsh	MLT	F	114
Hindmarsh	MLT	M	98
Hindmarsh	MMR	F	15
Hindmarsh	MMR	M	18
Hindmarsh	MUS	F	9
Hindmarsh	MUS	M	9
Hindmarsh	MYS	F	345
Hindmarsh	MYS	M	278
Hindmarsh	NLD	F	196
Hindmarsh	NLD	M	211
Hindmarsh	NPL	F	331
Hindmarsh	NPL	M	343
Hindmarsh	NZL	F	628
Hindmarsh	NZL	M	631
Hindmarsh	PAK	F	236
Hindmarsh	PAK	M	305
Hindmarsh	PHL	F	1213
Hindmarsh	PHL	M	699
Hindmarsh	PNG	F	37
Hindmarsh	PNG	M	51
Hindmarsh	POL	F	392
Hindmarsh	POL	M	273
Hindmarsh	SGP	F	108
Hindmarsh	SGP	M	71
Hindmarsh	THA	F	277
Hindmarsh	THA	M	115
Hindmarsh	TUR	F	35
Hindmarsh	TUR	M	43
Hindmarsh	TWN	F	75
Hindmarsh	TWN	M	42
Hindmarsh	USA	F	235
Hindmarsh	USA	M	243
Hindmarsh	VNM	F	1753
Hindmarsh	VNM	M	1261
Hindmarsh	WSM	F	8
Hindmarsh	WSM	M	8
Hindmarsh	ZAF	F	453
Hindmarsh	ZAF	M	417
Hindmarsh	ZWE	F	49
Hindmarsh	ZWE	M	44
Kingston		F	4634
Kingston		M	4552
Kingston	AFG	F	7
Kingston	AFG	M	6
Kingston	AUS	F	62155
Kingston	AUS	M	60701
Kingston	BGD	F	38
Kingston	BGD	M	34
Kingston	BIH	F	47
Kingston	BIH	M	32
Kingston	BRA	F	59
Kingston	BRA	M	48
Kingston	CAN	F	121
Kingston	CAN	M	111
Kingston	CHL	F	39
Kingston	CHL	M	34
Kingston	CHN	F	591
Kingston	CHN	M	342
Kingston	DEU	F	593
Kingston	DEU	M	505
Kingston	EGY	F	92
Kingston	EGY	M	104
Kingston	FJI	F	97
Kingston	FJI	M	82
Kingston	FRA	F	71
Kingston	FRA	M	66
Kingston	GBR	F	9349
Kingston	GBR	M	8901
Kingston	GRC	F	87
Kingston	GRC	M	119
Kingston	HKG	F	68
Kingston	HKG	M	62
Kingston	HRV	F	99
Kingston	HRV	M	111
Kingston	IDN	F	109
Kingston	IDN	M	62
Kingston	IND	F	714
Kingston	IND	M	768
Kingston	IRL	F	202
Kingston	IRL	M	230
Kingston	IRN	F	207
Kingston	IRN	M	188
Kingston	IRQ	F	59
Kingston	IRQ	M	52
Kingston	ITA	F	194
Kingston	ITA	M	241
Kingston	JPN	F	103
Kingston	JPN	M	24
Kingston	KHM	F	27
Kingston	KHM	M	13
Kingston	KOR	F	85
Kingston	KOR	M	80
Kingston	LBN	F	101
Kingston	LBN	M	87
Kingston	LKA	F	121
Kingston	LKA	M	106
Kingston	MKD	F	12
Kingston	MKD	M	6
Kingston	MLT	F	51
Kingston	MLT	M	56
Kingston	MMR	F	7
Kingston	MMR	M	7
Kingston	MUS	F	19
Kingston	MUS	M	20
Kingston	MYS	F	203
Kingston	MYS	M	141
Kingston	NLD	F	429
Kingston	NLD	M	402
Kingston	NPL	F	62
Kingston	NPL	M	57
Kingston	NZL	F	777
Kingston	NZL	M	825
Kingston	PAK	F	174
Kingston	PAK	M	196
Kingston	PHL	F	912
Kingston	PHL	M	408
Kingston	PNG	F	59
Kingston	PNG	M	58
Kingston	POL	F	416
Kingston	POL	M	336
Kingston	SGP	F	105
Kingston	SGP	M	77
Kingston	THA	F	198
Kingston	THA	M	42
Kingston	TUR	F	13
Kingston	TUR	M	18
Kingston	TWN	F	38
Kingston	TWN	M	14
Kingston	USA	F	230
Kingston	USA	M	249
Kingston	VNM	F	150
Kingston	VNM	M	61
Kingston	WSM	F	7
Kingston	WSM	M	4
Kingston	ZAF	F	696
Kingston	ZAF	M	638
Kingston	ZWE	F	96
Kingston	ZWE	M	80
Makin		F	5303
Makin		M	5282
Makin	AFG	F	1065
Makin	AFG	M	1254
Makin	AUS	F	58342
Makin	AUS	M	58364
Makin	BGD	F	180
Makin	BGD	M	197
Makin	BIH	F	169
Makin	BIH	M	154
Makin	BRA	F	31
Makin	BRA	M	27
Makin	CAN	F	99
Makin	CAN	M	86
Makin	CHL	F	68
Makin	CHL	M	51
Makin	CHN	F	988
Makin	CHN	M	790
Makin	DEU	F	547
Makin	DEU	M	456
Makin	EGY	F	98
Makin	EGY	M	98
Makin	FJI	F	106
Makin	FJI	M	98
Makin	FRA	F	31
Makin	FRA	M	32
Makin	GBR	F	6940
Makin	GBR	M	6279
Makin	GRC	F	216
Makin	GRC	M	200
Makin	HKG	F	168
Makin	HKG	M	197
Makin	HRV	F	205
Makin	HRV	M	211
Makin	IDN	F	142
Makin	IDN	M	79
Makin	IND	F	3652
Makin	IND	M	4353
Makin	IRL	F	155
Makin	IRL	M	158
Makin	IRN	F	410
Makin	IRN	M	409
Makin	IRQ	F	205
Makin	IRQ	M	240
Makin	ITA	F	628
Makin	ITA	M	664
Makin	JPN	F	75
Makin	JPN	M	29
Makin	KHM	F	377
Makin	KHM	M	304
Makin	KOR	F	211
Makin	KOR	M	177
Makin	LBN	F	161
Makin	LBN	M	187
Makin	LKA	F	345
Makin	LKA	M	398
Makin	MKD	F	33
Makin	MKD	M	37
Makin	MLT	F	106
Makin	MLT	M	110
Makin	MMR	F	170
Makin	MMR	M	183
Makin	MUS	F	15
Makin	MUS	M	10
Makin	MYS	F	401
Makin	MYS	M	322
Makin	NLD	F	293
Makin	NLD	M	292
Makin	NPL	F	238
Makin	NPL	M	236
Makin	NZL	F	524
Makin	NZL	M	500
Makin	PAK	F	403
Makin	PAK	M	530
Makin	PHL	F	1372
Makin	PHL	M	801
Makin	PNG	F	49
Makin	PNG	M	45
Makin	POL	F	390
Makin	POL	M	330
Makin	SGP	F	103
Makin	SGP	M	89
Makin	THA	F	234
Makin	THA	M	164
Makin	TUR	F	32
Makin	TUR	M	45
Makin	TWN	F	91
Makin	TWN	M	61
Makin	USA	F	194
Makin	USA	M	197
Makin	VNM	F	1440
Makin	VNM	M	1160
Makin	WSM	F	4
Makin	WSM	M	13
Makin	ZAF	F	352
Makin	ZAF	M	346
Makin	ZWE	F	78
Makin	ZWE	M	70
Mayo		F	5140
Mayo		M	5261
Mayo	AFG	F	3
Mayo	AUS	F	68998
Mayo	AUS	M	66754
Mayo	BGD	F	4
Mayo	BGD	M	3
Mayo	BIH	F	16
Mayo	BIH	M	12
Mayo	BRA	F	31
Mayo	BRA	M	32
Mayo	CAN	F	205
Mayo	CAN	M	168
Mayo	CHL	F	20
Mayo	CHL	M	16
Mayo	CHN	F	233
Mayo	CHN	M	136
Mayo	DEU	F	678
Mayo	DEU	M	586
Mayo	EGY	F	5
Mayo	EGY	M	22
Mayo	FJI	F	28
Mayo	FJI	M	20
Mayo	FRA	F	100
Mayo	FRA	M	78
Mayo	GBR	F	8445
Mayo	GBR	M	7877
Mayo	GRC	F	44
Mayo	GRC	M	70
Mayo	HKG	F	52
Mayo	HKG	M	44
Mayo	HRV	F	25
Mayo	HRV	M	41
Mayo	IDN	F	71
Mayo	IDN	M	44
Mayo	IND	F	241
Mayo	IND	M	265
Mayo	IRL	F	167
Mayo	IRL	M	187
Mayo	IRN	F	45
Mayo	IRN	M	45
Mayo	IRQ	F	5
Mayo	IRQ	M	9
Mayo	ITA	F	171
Mayo	ITA	M	282
Mayo	JPN	F	101
Mayo	JPN	M	33
Mayo	KHM	F	28
Mayo	KHM	M	12
Mayo	KOR	F	64
Mayo	KOR	M	42
Mayo	LBN	F	16
Mayo	LBN	M	15
Mayo	LKA	F	72
Mayo	LKA	M	72
Mayo	MKD	F	3
Mayo	MKD	M	3
Mayo	MLT	F	42
Mayo	MLT	M	38
Mayo	MMR	F	7
Mayo	MMR	M	8
Mayo	MUS	F	8
Mayo	MUS	M	7
Mayo	MYS	F	169
Mayo	MYS	M	134
Mayo	NLD	F	510
Mayo	NLD	M	462
Mayo	NPL	F	12
Mayo	NPL	M	22
Mayo	NZL	F	835
Mayo	NZL	M	790
Mayo	PAK	F	17
Mayo	PAK	M	21
Mayo	PHL	F	421
Mayo	PHL	M	140
Mayo	PNG	F	74
Mayo	PNG	M	58
Mayo	POL	F	133
Mayo	POL	M	91
Mayo	SGP	F	101
Mayo	SGP	M	69
Mayo	THA	F	145
Mayo	THA	M	56
Mayo	TUR	F	7
Mayo	TUR	M	16
Mayo	TWN	F	44
Mayo	TWN	M	23
Mayo	USA	F	408
Mayo	USA	M	346
Mayo	VNM	F	77
Mayo	VNM	M	59
Mayo	WSM	F	3
Mayo	ZAF	F	540
Mayo	ZAF	M	488
Mayo	ZWE	F	81
Mayo	ZWE	M	86
Spence		F	9375
Spence		M	9437
Spence	AFG	F	1280
Spence	AFG	M	1458
Spence	AUS	F	66208
Spence	AUS	M	65851
Spence	BGD	F	93
Spence	BGD	M	87
Spence	BIH	F	59
Spence	BIH	M	59
Spence	BRA	F	21
Spence	BRA	M	9
Spence	CAN	F	64
Spence	CAN	M	55
Spence	CHL	F	73
Spence	CHL	M	73
Spence	CHN	F	256
Spence	CHN	M	146
Spence	DEU	F	350
Spence	DEU	M	325
Spence	EGY	F	43
Spence	EGY	M	49
Spence	FJI	F	120
Spence	FJI	M	118
Spence	FRA	F	41
Spence	FRA	M	21
Spence	GBR	F	6820
Spence	GBR	M	6140
Spence	GRC	F	174
Spence	GRC	M	183
Spence	HKG	F	54
Spence	HKG	M	27
Spence	HRV	F	123
Spence	HRV	M	128
Spence	IDN	F	144
Spence	IDN	M	90
Spence	IND	F	925
Spence	IND	M	1079
Spence	IRL	F	155
Spence	IRL	M	156
Spence	IRN	F	237
Spence	IRN	M	234
Spence	IRQ	F	87
Spence	IRQ	M	127
Spence	ITA	F	475
Spence	ITA	M	508
Spence	JPN	F	31
Spence	JPN	M	12
Spence	KHM	F	792
Spence	KHM	M	657
Spence	KOR	F	39
Spence	KOR	M	25
Spence	LBN	F	58
Spence	LBN	M	75
Spence	LKA	F	69
Spence	LKA	M	114
Spence	MKD	F	15
Spence	MKD	M	17
Spence	MLT	F	80
Spence	MLT	M	70
Spence	MMR	F	650
Spence	MMR	M	749
Spence	MUS	F	13
Spence	MUS	M	21
Spence	MYS	F	270
Spence	MYS	M	245
Spence	NLD	F	300
Spence	NLD	M	273
Spence	NPL	F	609
Spence	NPL	M	624
Spence	NZL	F	572
Spence	NZL	M	617
Spence	PAK	F	432
Spence	PAK	M	416
Spence	PHL	F	1379
Spence	PHL	M	799
Spence	PNG	F	38
Spence	PNG	M	32
Spence	POL	F	201
Spence	POL	M	205
Spence	SGP	F	50
Spence	SGP	M	27
Spence	THA	F	318
Spence	THA	M	167
Spence	TUR	F	48
Spence	TUR	M	44
Spence	TWN	F	56
Spence	TWN	M	28
Spence	USA	F	154
Spence	USA	M	166
Spence	VNM	F	1328
Spence	VNM	M	1116
Spence	WSM	F	10
Spence	WSM	M	18
Spence	ZAF	F	186
Spence	ZAF	M	206
Spence	ZWE	F	124
Spence	ZWE	M	111
Sturt		F	5871
Sturt		M	5510
Sturt	AFG	F	100
Sturt	AFG	M	121
Sturt	AUS	F	60789
Sturt	AUS	M	57663
Sturt	BGD	F	225
Sturt	BGD	M	244
Sturt	BIH	F	75
Sturt	BIH	M	78
Sturt	BRA	F	138
Sturt	BRA	M	120
Sturt	CAN	F	197
Sturt	CAN	M	183
Sturt	CHL	F	48
Sturt	CHL	M	51
Sturt	CHN	F	4993
Sturt	CHN	M	3896
Sturt	DEU	F	624
Sturt	DEU	M	456
Sturt	EGY	F	145
Sturt	EGY	M	179
Sturt	FJI	F	72
Sturt	FJI	M	54
Sturt	FRA	F	120
Sturt	FRA	M	106
Sturt	GBR	F	4125
Sturt	GBR	M	4150
Sturt	GRC	F	525
Sturt	GRC	M	472
Sturt	HKG	F	698
Sturt	HKG	M	662
Sturt	HRV	F	138
Sturt	HRV	M	105
Sturt	IDN	F	227
Sturt	IDN	M	140
Sturt	IND	F	4252
Sturt	IND	M	4869
Sturt	IRL	F	164
Sturt	IRL	M	187
Sturt	IRN	F	612
Sturt	IRN	M	639
Sturt	IRQ	F	88
Sturt	IRQ	M	85
Sturt	ITA	F	3067
Sturt	ITA	M	2704
Sturt	JPN	F	243
Sturt	JPN	M	118
Sturt	KHM	F	105
Sturt	KHM	M	83
Sturt	KOR	F	722
Sturt	KOR	M	628
Sturt	LBN	F	219
Sturt	LBN	M	200
Sturt	LKA	F	971
Sturt	LKA	M	986
Sturt	MKD	F	9
Sturt	MKD	M	4
Sturt	MLT	F	81
Sturt	MLT	M	64
Sturt	MMR	F	27
Sturt	MMR	M	28
Sturt	MUS	F	15
Sturt	MUS	M	10
Sturt	MYS	F	1549
Sturt	MYS	M	1279
Sturt	NLD	F	244
Sturt	NLD	M	254
Sturt	NPL	F	380
Sturt	NPL	M	391
Sturt	NZL	F	604
Sturt	NZL	M	611
Sturt	PAK	F	341
Sturt	PAK	M	443
Sturt	PHL	F	807
Sturt	PHL	M	424
Sturt	PNG	F	66
Sturt	PNG	M	40
Sturt	POL	F	382
Sturt	POL	M	279
Sturt	SGP	F	364
Sturt	SGP	M	335
Sturt	THA	F	250
Sturt	THA	M	100
Sturt	TUR	F	75
Sturt	TUR	M	72
Sturt	TWN	F	226
Sturt	TWN	M	170
Sturt	USA	F	403
Sturt	USA	M	380
Sturt	VNM	F	716
Sturt	VNM	M	537
Sturt	WSM	F	8
Sturt	WSM	M	7
Sturt	ZAF	F	504
Sturt	ZAF	M	446
Sturt	ZWE	F	98
Sturt	ZWE	M	104
No usual address (SA)		F	285
No usual address (SA)		M	389
No usual address (SA)	AUS	F	1010
No usual address (SA)	AUS	M	1248
No usual address (SA)	CHN	F	7
No usual address (SA)	CHN	M	10
No usual address (SA)	DEU	F	5
No usual address (SA)	DEU	M	8
No usual address (SA)	EGY	M	3
No usual address (SA)	FJI	F	4
No usual address (SA)	FRA	F	9
No usual address (SA)	FRA	M	4
No usual address (SA)	GBR	F	73
No usual address (SA)	GBR	M	97
No usual address (SA)	HKG	F	11
No usual address (SA)	HKG	M	4
No usual address (SA)	IDN	M	4
No usual address (SA)	IND	F	10
No usual address (SA)	IND	M	15
No usual address (SA)	IRL	F	5
No usual address (SA)	IRN	M	6
No usual address (SA)	ITA	F	9
No usual address (SA)	MYS	F	3
No usual address (SA)	MYS	M	3
No usual address (SA)	NLD	F	7
No usual address (SA)	NLD	M	10
No usual address (SA)	NPL	M	3
No usual address (SA)	NZL	F	28
No usual address (SA)	NZL	M	25
No usual address (SA)	PHL	F	3
No usual address (SA)	TWN	M	6
No usual address (SA)	USA	F	8
No usual address (SA)	USA	M	8
No usual address (SA)	VNM	M	3
No usual address (SA)	ZAF	F	3
No usual address (SA)	ZAF	M	3
Migratory - Offshore - Shipping (SA)		M	5
Brand		F	6451
Brand		M	7772
Brand	AFG	F	12
Brand	AFG	M	16
Brand	AUS	F	57170
Brand	AUS	M	57256
Brand	BGD	F	49
Brand	BGD	M	58
Brand	BIH	F	75
Brand	BIH	M	81
Brand	BRA	F	85
Brand	BRA	M	75
Brand	CAN	F	200
Brand	CAN	M	166
Brand	CHL	F	69
Brand	CHL	M	72
Brand	CHN	F	328
Brand	CHN	M	181
Brand	DEU	F	378
Brand	DEU	M	332
Brand	EGY	F	40
Brand	EGY	M	47
Brand	FJI	F	76
Brand	FJI	M	74
Brand	FRA	F	76
Brand	FRA	M	77
Brand	GBR	F	11691
Brand	GBR	M	11242
Brand	GRC	F	16
Brand	GRC	M	11
Brand	HKG	F	75
Brand	HKG	M	58
Brand	HRV	F	124
Brand	HRV	M	129
Brand	IDN	F	351
Brand	IDN	M	171
Brand	IND	F	1329
Brand	IND	M	1460
Brand	IRL	F	446
Brand	IRL	M	468
Brand	IRN	F	53
Brand	IRN	M	64
Brand	IRQ	F	26
Brand	IRQ	M	26
Brand	ITA	F	165
Brand	ITA	M	215
Brand	JPN	F	123
Brand	JPN	M	36
Brand	KHM	F	32
Brand	KHM	M	7
Brand	KOR	F	120
Brand	KOR	M	104
Brand	LBN	F	21
Brand	LBN	M	15
Brand	LKA	F	101
Brand	LKA	M	108
Brand	MKD	F	24
Brand	MKD	M	19
Brand	MLT	F	29
Brand	MLT	M	32
Brand	MMR	F	78
Brand	MMR	M	74
Brand	MUS	F	102
Brand	MUS	M	102
Brand	MYS	F	343
Brand	MYS	M	270
Brand	NLD	F	294
Brand	NLD	M	301
Brand	NPL	F	67
Brand	NPL	M	57
Brand	NZL	F	4238
Brand	NZL	M	4405
Brand	PAK	F	80
Brand	PAK	M	116
Brand	PHL	F	2337
Brand	PHL	M	1778
Brand	PNG	F	52
Brand	PNG	M	65
Brand	POL	F	112
Brand	POL	M	87
Brand	SGP	F	254
Brand	SGP	M	206
Brand	THA	F	534
Brand	THA	M	101
Brand	TUR	F	7
Brand	TUR	M	11
Brand	TWN	F	64
Brand	TWN	M	21
Brand	USA	F	274
Brand	USA	M	277
Brand	VNM	F	208
Brand	VNM	M	139
Brand	WSM	F	39
Brand	WSM	M	56
Brand	ZAF	F	1617
Brand	ZAF	M	1628
Brand	ZWE	F	531
Brand	ZWE	M	498
Burt		F	7801
Burt		M	8133
Burt	AFG	F	882
Burt	AFG	M	1187
Burt	AUS	F	49784
Burt	AUS	M	50206
Burt	BGD	F	290
Burt	BGD	M	294
Burt	BIH	F	53
Burt	BIH	M	48
Burt	BRA	F	49
Burt	BRA	M	27
Burt	CAN	F	115
Burt	CAN	M	99
Burt	CHL	F	86
Burt	CHL	M	88
Burt	CHN	F	1455
Burt	CHN	M	1140
Burt	DEU	F	285
Burt	DEU	M	266
Burt	EGY	F	103
Burt	EGY	M	100
Burt	FJI	F	69
Burt	FJI	M	56
Burt	FRA	F	63
Burt	FRA	M	68
Burt	GBR	F	6290
Burt	GBR	M	6089
Burt	GRC	F	15
Burt	GRC	M	13
Burt	HKG	F	191
Burt	HKG	M	174
Burt	HRV	F	58
Burt	HRV	M	64
Burt	IDN	F	1175
Burt	IDN	M	828
Burt	IND	F	5158
Burt	IND	M	5533
Burt	IRL	F	295
Burt	IRL	M	321
Burt	IRN	F	161
Burt	IRN	M	207
Burt	IRQ	F	231
Burt	IRQ	M	232
Burt	ITA	F	288
Burt	ITA	M	333
Burt	JPN	F	143
Burt	JPN	M	44
Burt	KHM	F	156
Burt	KHM	M	120
Burt	KOR	F	340
Burt	KOR	M	295
Burt	LBN	F	89
Burt	LBN	M	111
Burt	LKA	F	872
Burt	LKA	M	923
Burt	MKD	F	12
Burt	MKD	M	7
Burt	MLT	F	34
Burt	MLT	M	26
Burt	MMR	F	1079
Burt	MMR	M	1054
Burt	MUS	F	348
Burt	MUS	M	340
Burt	MYS	F	2063
Burt	MYS	M	1718
Burt	NLD	F	408
Burt	NLD	M	353
Burt	NPL	F	174
Burt	NPL	M	170
Burt	NZL	F	2604
Burt	NZL	M	2844
Burt	PAK	F	753
Burt	PAK	M	906
Burt	PHL	F	3043
Burt	PHL	M	2502
Burt	PNG	F	132
Burt	PNG	M	112
Burt	POL	F	128
Burt	POL	M	109
Burt	SGP	F	913
Burt	SGP	M	846
Burt	THA	F	796
Burt	THA	M	383
Burt	TUR	F	92
Burt	TUR	M	95
Burt	TWN	F	218
Burt	TWN	M	96
Burt	USA	F	218
Burt	USA	M	240
Burt	VNM	F	371
Burt	VNM	M	229
Burt	WSM	F	30
Burt	WSM	M	63
Burt	ZAF	F	1194
Burt	ZAF	M	1173
Burt	ZWE	F	489
Burt	ZWE	M	437
Canning		F	5483
Canning		M	6191
Canning	AFG	F	20
Canning	AFG	M	33
Canning	AUS	F	55870
Canning	AUS	M	53918
Canning	BGD	F	19
Canning	BGD	M	21
Canning	BIH	F	18
Canning	BIH	M	16
Canning	BRA	F	54
Canning	BRA	M	30
Canning	CAN	F	183
Canning	CAN	M	163
Canning	CHL	F	31
Canning	CHL	M	23
Canning	CHN	F	212
Canning	CHN	M	74
Canning	DEU	F	358
Canning	DEU	M	261
Canning	EGY	F	18
Canning	EGY	M	26
Canning	FJI	F	54
Canning	FJI	M	59
Canning	FRA	F	73
Canning	FRA	M	66
Canning	GBR	F	9834
Canning	GBR	M	9055
Canning	GRC	F	19
Canning	GRC	M	23
Canning	HKG	F	49
Canning	HKG	M	36
Canning	HRV	F	40
Canning	HRV	M	50
Canning	IDN	F	279
Canning	IDN	M	104
Canning	IND	F	736
Canning	IND	M	755
Canning	IRL	F	350
Canning	IRL	M	370
Canning	IRN	F	46
Canning	IRN	M	52
Canning	IRQ	F	7
Canning	IRQ	M	11
Canning	ITA	F	196
Canning	ITA	M	298
Canning	JPN	F	74
Canning	JPN	M	15
Canning	KHM	F	33
Canning	KHM	M	7
Canning	KOR	F	56
Canning	KOR	M	37
Canning	LBN	F	4
Canning	LBN	M	4
Canning	LKA	F	76
Canning	LKA	M	83
Canning	MKD	F	5
Canning	MKD	M	5
Canning	MLT	F	24
Canning	MLT	M	26
Canning	MMR	F	57
Canning	MMR	M	50
Canning	MUS	F	89
Canning	MUS	M	95
Canning	MYS	F	263
Canning	MYS	M	168
Canning	NLD	F	423
Canning	NLD	M	395
Canning	NPL	F	29
Canning	NPL	M	28
Canning	NZL	F	2717
Canning	NZL	M	2711
Canning	PAK	F	57
Canning	PAK	M	63
Canning	PHL	F	1047
Canning	PHL	M	601
Canning	PNG	F	72
Canning	PNG	M	60
Canning	POL	F	77
Canning	POL	M	62
Canning	SGP	F	166
Canning	SGP	M	144
Canning	THA	F	387
Canning	THA	M	100
Canning	TUR	M	14
Canning	TWN	F	36
Canning	TWN	M	23
Canning	USA	F	237
Canning	USA	M	235
Canning	VNM	F	141
Canning	VNM	M	72
Canning	WSM	F	14
Canning	WSM	M	23
Canning	ZAF	F	1340
Canning	ZAF	M	1216
Canning	ZWE	F	376
Canning	ZWE	M	325
Cowan		F	9415
Cowan		M	9346
Cowan	AFG	F	414
Cowan	AFG	M	607
Cowan	AUS	F	49506
Cowan	AUS	M	49689
Cowan	BGD	F	85
Cowan	BGD	M	94
Cowan	BIH	F	459
Cowan	BIH	M	417
Cowan	BRA	F	273
Cowan	BRA	M	217
Cowan	CAN	F	139
Cowan	CAN	M	128
Cowan	CHL	F	82
Cowan	CHL	M	68
Cowan	CHN	F	1332
Cowan	CHN	M	929
Cowan	DEU	F	348
Cowan	DEU	M	292
Cowan	EGY	F	125
Cowan	EGY	M	148
Cowan	FJI	F	40
Cowan	FJI	M	27
Cowan	FRA	F	113
Cowan	FRA	M	107
Cowan	GBR	F	4312
Cowan	GBR	M	4307
Cowan	GRC	F	346
Cowan	GRC	M	332
Cowan	HKG	F	321
Cowan	HKG	M	296
Cowan	HRV	F	345
