CED_NAME16	Age5yr	Indigenous	persons
Macnamara	40-44	0	11436
Macnamara	40-44	1	61
Macnamara	45-49		614
Macnamara	45-49	0	10444
Macnamara	45-49	1	37
Macnamara	50-54		550
Macnamara	50-54	0	9786
Macnamara	50-54	1	39
Macnamara	55-59		524
Macnamara	55-59	0	8566
Macnamara	55-59	1	25
Macnamara	60-64		416
Macnamara	60-64	0	7788
Macnamara	60-64	1	21
Macnamara	65+		1542
Macnamara	65+	0	21659
Macnamara	65+	1	50
Mallee	0-4		510
Mallee	0-4	0	7708
Mallee	0-4	1	610
Mallee	5-9		755
Mallee	5-9	0	8200
Mallee	5-9	1	669
Mallee	10-14		825
Mallee	10-14	0	8778
Mallee	10-14	1	665
Mallee	15-19		719
Mallee	15-19	0	7747
Mallee	15-19	1	518
Mallee	20-24		610
Mallee	20-24	0	7257
Mallee	20-24	1	363
Mallee	25-29		635
Mallee	25-29	0	8697
Mallee	25-29	1	329
Mallee	30-34		717
Mallee	30-34	0	8844
Mallee	30-34	1	347
Mallee	35-39		717
Mallee	35-39	0	8141
Mallee	35-39	1	275
Mallee	40-44		674
Mallee	40-44	0	7752
Mallee	40-44	1	250
Mallee	45-49		677
Mallee	45-49	0	8490
Mallee	45-49	1	249
Mallee	50-54		782
Mallee	50-54	0	9866
Mallee	50-54	1	257
Mallee	55-59		800
Mallee	55-59	0	10688
Mallee	55-59	1	234
Mallee	60-64		821
Mallee	60-64	0	11483
Mallee	60-64	1	210
Mallee	65+		2955
Mallee	65+	0	36493
Mallee	65+	1	328
Maribyrnong	0-4		264
Maribyrnong	0-4	0	7637
Maribyrnong	0-4	1	55
Maribyrnong	5-9		258
Maribyrnong	5-9	0	8073
Maribyrnong	5-9	1	52
Maribyrnong	10-14		246
Maribyrnong	10-14	0	7960
Maribyrnong	10-14	1	77
Maribyrnong	15-19		222
Maribyrnong	15-19	0	7615
Maribyrnong	15-19	1	43
Maribyrnong	20-24		334
Maribyrnong	20-24	0	9157
Maribyrnong	20-24	1	85
Maribyrnong	25-29		552
Maribyrnong	25-29	0	10957
Maribyrnong	25-29	1	81
Maribyrnong	30-34		479
Maribyrnong	30-34	0	11830
Maribyrnong	30-34	1	67
Maribyrnong	35-39		445
Maribyrnong	35-39	0	11304
Maribyrnong	35-39	1	57
Maribyrnong	40-44		348
Maribyrnong	40-44	0	10328
Maribyrnong	40-44	1	36
Maribyrnong	45-49		338
Maribyrnong	45-49	0	10108
Maribyrnong	45-49	1	39
Maribyrnong	50-54		353
Maribyrnong	50-54	0	9921
Maribyrnong	50-54	1	39
Maribyrnong	55-59		294
Maribyrnong	55-59	0	8727
Maribyrnong	55-59	1	21
Maribyrnong	60-64		270
Maribyrnong	60-64	0	8026
Maribyrnong	60-64	1	26
Maribyrnong	65+		970
Maribyrnong	65+	0	25657
Maribyrnong	65+	1	53
McEwen	0-4		370
McEwen	0-4	0	11028
McEwen	0-4	1	262
McEwen	5-9		502
McEwen	5-9	0	11864
McEwen	5-9	1	301
McEwen	10-14		492
McEwen	10-14	0	11029
McEwen	10-14	1	212
McEwen	15-19		447
McEwen	15-19	0	9670
McEwen	15-19	1	160
McEwen	20-24		309
McEwen	20-24	0	8060
McEwen	20-24	1	133
McEwen	25-29		381
McEwen	25-29	0	8437
McEwen	25-29	1	110
McEwen	30-34		429
McEwen	30-34	0	11031
McEwen	30-34	1	154
McEwen	35-39		439
McEwen	35-39	0	12145
McEwen	35-39	1	128
McEwen	40-44		453
McEwen	40-44	0	10769
McEwen	40-44	1	108
McEwen	45-49		394
McEwen	45-49	0	10626
McEwen	45-49	1	82
McEwen	50-54		434
McEwen	50-54	0	9954
McEwen	50-54	1	98
McEwen	55-59		383
McEwen	55-59	0	8799
McEwen	55-59	1	55
McEwen	60-64		376
McEwen	60-64	0	7943
McEwen	60-64	1	49
McEwen	65+		973
McEwen	65+	0	20210
McEwen	65+	1	82
Melbourne	0-4		354
Melbourne	0-4	0	6048
Melbourne	0-4	1	41
Melbourne	5-9		355
Melbourne	5-9	0	4757
Melbourne	5-9	1	25
Melbourne	10-14		277
Melbourne	10-14	0	4211
Melbourne	10-14	1	54
Melbourne	15-19		463
Melbourne	15-19	0	7213
Melbourne	15-19	1	96
Melbourne	20-24		1776
Melbourne	20-24	0	25979
Melbourne	20-24	1	222
Melbourne	25-29		2321
Melbourne	25-29	0	34514
Melbourne	25-29	1	188
Melbourne	30-34		1846
Melbourne	30-34	0	28323
Melbourne	30-34	1	137
Melbourne	35-39		1250
Melbourne	35-39	0	17520
Melbourne	35-39	1	82
Melbourne	40-44		802
Melbourne	40-44	0	11475
Melbourne	40-44	1	54
Melbourne	45-49		619
Melbourne	45-49	0	8721
Melbourne	45-49	1	59
Melbourne	50-54		566
Melbourne	50-54	0	7955
Melbourne	50-54	1	51
Melbourne	55-59		515
Melbourne	55-59	0	7079
Melbourne	55-59	1	27
Melbourne	60-64		432
Melbourne	60-64	0	6225
Melbourne	60-64	1	22
Melbourne	65+		1029
Melbourne	65+	0	16246
Melbourne	65+	1	30
Menzies	0-4		205
Menzies	0-4	0	7801
Menzies	0-4	1	44
Menzies	5-9		217
Menzies	5-9	0	9790
Menzies	5-9	1	48
Menzies	10-14		227
Menzies	10-14	0	9969
Menzies	10-14	1	55
Menzies	15-19		223
Menzies	15-19	0	9885
Menzies	15-19	1	48
Menzies	20-24		288
Menzies	20-24	0	10430
Menzies	20-24	1	51
Menzies	25-29		334
Menzies	25-29	0	9543
Menzies	25-29	1	35
Menzies	30-34		298
Menzies	30-34	0	10369
Menzies	30-34	1	21
Menzies	35-39		321
Menzies	35-39	0	11469
Menzies	35-39	1	23
Menzies	40-44		308
Menzies	40-44	0	11102
Menzies	40-44	1	22
Menzies	45-49		309
Menzies	45-49	0	11181
Menzies	45-49	1	25
Menzies	50-54		278
Menzies	50-54	0	11591
Menzies	50-54	1	31
Menzies	55-59		253
Menzies	55-59	0	10797
Menzies	55-59	1	23
Menzies	60-64		237
Menzies	60-64	0	9861
Menzies	60-64	1	16
Menzies	65+		1165
Menzies	65+	0	33929
Menzies	65+	1	31
Monash	0-4		466
Monash	0-4	0	6983
Monash	0-4	1	219
Monash	5-9		594
Monash	5-9	0	7636
Monash	5-9	1	248
Monash	10-14		592
Monash	10-14	0	8089
Monash	10-14	1	243
Monash	15-19		449
Monash	15-19	0	7038
Monash	15-19	1	165
Monash	20-24		355
Monash	20-24	0	5876
Monash	20-24	1	146
Monash	25-29		429
Monash	25-29	0	6900
Monash	25-29	1	127
Monash	30-34		467
Monash	30-34	0	7455
Monash	30-34	1	122
Monash	35-39		536
Monash	35-39	0	7524
Monash	35-39	1	113
Monash	40-44		504
Monash	40-44	0	6977
Monash	40-44	1	102
Monash	45-49		531
Monash	45-49	0	7763
Monash	45-49	1	90
Monash	50-54		523
Monash	50-54	0	8708
Monash	50-54	1	109
Monash	55-59		549
Monash	55-59	0	9552
Monash	55-59	1	82
Monash	60-64		639
Monash	60-64	0	10596
Monash	60-64	1	80
Monash	65+		2201
Monash	65+	0	34420
Monash	65+	1	150
Nicholls	0-4		521
Nicholls	0-4	0	7492
Nicholls	0-4	1	600
Nicholls	5-9		717
Nicholls	5-9	0	8481
Nicholls	5-9	1	562
Nicholls	10-14		701
Nicholls	10-14	0	8837
Nicholls	10-14	1	597
Nicholls	15-19		616
Nicholls	15-19	0	8094
Nicholls	15-19	1	499
Nicholls	20-24		542
Nicholls	20-24	0	7364
Nicholls	20-24	1	387
Nicholls	25-29		631
Nicholls	25-29	0	8126
Nicholls	25-29	1	366
Nicholls	30-34		656
Nicholls	30-34	0	8284
Nicholls	30-34	1	301
Nicholls	35-39		609
Nicholls	35-39	0	8025
Nicholls	35-39	1	238
Nicholls	40-44		614
Nicholls	40-44	0	7808
Nicholls	40-44	1	226
Nicholls	45-49		625
Nicholls	45-49	0	8647
Nicholls	45-49	1	241
Nicholls	50-54		660
Nicholls	50-54	0	9541
Nicholls	50-54	1	239
Nicholls	55-59		669
Nicholls	55-59	0	9856
Nicholls	55-59	1	233
Nicholls	60-64		684
Nicholls	60-64	0	10205
Nicholls	60-64	1	193
Nicholls	65+		2412
Nicholls	65+	0	33056
Nicholls	65+	1	380
Scullin	0-4		360
Scullin	0-4	0	10689
Scullin	0-4	1	175
Scullin	5-9		402
Scullin	5-9	0	11246
Scullin	5-9	1	170
Scullin	10-14		388
Scullin	10-14	0	9837
Scullin	10-14	1	185
Scullin	15-19		375
Scullin	15-19	0	9089
Scullin	15-19	1	142
Scullin	20-24		469
Scullin	20-24	0	10720
Scullin	20-24	1	137
Scullin	25-29		545
Scullin	25-29	0	11891
Scullin	25-29	1	131
Scullin	30-34		483
Scullin	30-34	0	13280
Scullin	30-34	1	114
Scullin	35-39		521
Scullin	35-39	0	13749
Scullin	35-39	1	94
Scullin	40-44		407
Scullin	40-44	0	11581
Scullin	40-44	1	82
Scullin	45-49		358
Scullin	45-49	0	10269
Scullin	45-49	1	70
Scullin	50-54		344
Scullin	50-54	0	9809
Scullin	50-54	1	52
Scullin	55-59		284
Scullin	55-59	0	9205
Scullin	55-59	1	49
Scullin	60-64		248
Scullin	60-64	0	8400
Scullin	60-64	1	51
Scullin	65+		1210
Scullin	65+	0	22722
Scullin	65+	1	79
Wannon	0-4		478
Wannon	0-4	0	6918
Wannon	0-4	1	292
Wannon	5-9		581
Wannon	5-9	0	7703
Wannon	5-9	1	360
Wannon	10-14		623
Wannon	10-14	0	8443
Wannon	10-14	1	320
Wannon	15-19		558
Wannon	15-19	0	7763
Wannon	15-19	1	279
Wannon	20-24		397
Wannon	20-24	0	6476
Wannon	20-24	1	200
Wannon	25-29		499
Wannon	25-29	0	7603
Wannon	25-29	1	191
Wannon	30-34		493
Wannon	30-34	0	7778
Wannon	30-34	1	200
Wannon	35-39		569
Wannon	35-39	0	7706
Wannon	35-39	1	147
Wannon	40-44		521
Wannon	40-44	0	7717
Wannon	40-44	1	117
Wannon	45-49		577
Wannon	45-49	0	8660
Wannon	45-49	1	150
Wannon	50-54		589
Wannon	50-54	0	9577
Wannon	50-54	1	146
Wannon	55-59		613
Wannon	55-59	0	10447
Wannon	55-59	1	154
Wannon	60-64		592
Wannon	60-64	0	10966
Wannon	60-64	1	128
Wannon	65+		2235
Wannon	65+	0	34597
Wannon	65+	1	202
Wills	0-4		300
Wills	0-4	0	8651
Wills	0-4	1	86
Wills	5-9		331
Wills	5-9	0	7805
Wills	5-9	1	66
Wills	10-14		257
Wills	10-14	0	6936
Wills	10-14	1	53
Wills	15-19		250
Wills	15-19	0	6246
Wills	15-19	1	55
Wills	20-24		436
Wills	20-24	0	11099
Wills	20-24	1	131
Wills	25-29		711
Wills	25-29	0	15860
Wills	25-29	1	158
Wills	30-34		697
Wills	30-34	0	16735
Wills	30-34	1	107
Wills	35-39		554
Wills	35-39	0	14250
Wills	35-39	1	84
Wills	40-44		384
Wills	40-44	0	10924
Wills	40-44	1	48
Wills	45-49		351
Wills	45-49	0	9422
Wills	45-49	1	44
Wills	50-54		325
Wills	50-54	0	8814
Wills	50-54	1	44
Wills	55-59		257
Wills	55-59	0	7654
Wills	55-59	1	28
Wills	60-64		232
Wills	60-64	0	6461
Wills	60-64	1	23
Wills	65+		986
Wills	65+	0	20379
Wills	65+	1	59
No usual address (Vic.)	0-4		43
No usual address (Vic.)	0-4	0	331
No usual address (Vic.)	0-4	1	42
No usual address (Vic.)	5-9		54
No usual address (Vic.)	5-9	0	319
No usual address (Vic.)	5-9	1	25
No usual address (Vic.)	10-14		47
No usual address (Vic.)	10-14	0	261
No usual address (Vic.)	10-14	1	24
No usual address (Vic.)	15-19		52
No usual address (Vic.)	15-19	0	378
No usual address (Vic.)	15-19	1	28
No usual address (Vic.)	20-24		65
No usual address (Vic.)	20-24	0	555
No usual address (Vic.)	20-24	1	49
No usual address (Vic.)	25-29		126
No usual address (Vic.)	25-29	0	756
No usual address (Vic.)	25-29	1	40
No usual address (Vic.)	30-34		134
No usual address (Vic.)	30-34	0	713
No usual address (Vic.)	30-34	1	43
No usual address (Vic.)	35-39		174
No usual address (Vic.)	35-39	0	706
No usual address (Vic.)	35-39	1	45
No usual address (Vic.)	40-44		166
No usual address (Vic.)	40-44	0	597
No usual address (Vic.)	40-44	1	41
No usual address (Vic.)	45-49		151
No usual address (Vic.)	45-49	0	538
No usual address (Vic.)	45-49	1	36
No usual address (Vic.)	50-54		184
No usual address (Vic.)	50-54	0	453
No usual address (Vic.)	50-54	1	33
No usual address (Vic.)	55-59		115
No usual address (Vic.)	55-59	0	419
No usual address (Vic.)	55-59	1	24
No usual address (Vic.)	60-64		103
No usual address (Vic.)	60-64	0	397
No usual address (Vic.)	60-64	1	13
No usual address (Vic.)	65+		154
No usual address (Vic.)	65+	0	626
No usual address (Vic.)	65+	1	18
Migratory - Offshore - Shipping (Vic.)	35-39		4
Migratory - Offshore - Shipping (Vic.)	40-44		7
Migratory - Offshore - Shipping (Vic.)	40-44	0	3
Migratory - Offshore - Shipping (Vic.)	50-54		3
Migratory - Offshore - Shipping (Vic.)	55-59		5
Migratory - Offshore - Shipping (Vic.)	55-59	0	3
Migratory - Offshore - Shipping (Vic.)	60-64		4
Migratory - Offshore - Shipping (Vic.)	60-64	0	4
Blair	0-4		587
Blair	0-4	0	11226
Blair	0-4	1	1348
Blair	5-9		754
Blair	5-9	0	12470
Blair	5-9	1	1286
Blair	10-14		749
Blair	10-14	0	12134
Blair	10-14	1	1367
Blair	15-19		668
Blair	15-19	0	10473
Blair	15-19	1	1152
Blair	20-24		763
Blair	20-24	0	10495
Blair	20-24	1	943
Blair	25-29		772
Blair	25-29	0	11817
Blair	25-29	1	902
Blair	30-34		766
Blair	30-34	0	12858
Blair	30-34	1	699
Blair	35-39		749
Blair	35-39	0	12610
Blair	35-39	1	592
Blair	40-44		613
Blair	40-44	0	10636
Blair	40-44	1	492
Blair	45-49		612
Blair	45-49	0	10713
Blair	45-49	1	479
Blair	50-54		567
Blair	50-54	0	10451
Blair	50-54	1	432
Blair	55-59		506
Blair	55-59	0	9984
Blair	55-59	1	355
Blair	60-64		421
Blair	60-64	0	9254
Blair	60-64	1	236
Blair	65+		1420
Blair	65+	0	24186
Blair	65+	1	406
Bonner	0-4		220
Bonner	0-4	0	8910
Bonner	0-4	1	330
Bonner	5-9		266
Bonner	5-9	0	10398
Bonner	5-9	1	325
Bonner	10-14		302
Bonner	10-14	0	10605
Bonner	10-14	1	319
Bonner	15-19		244
Bonner	15-19	0	9716
Bonner	15-19	1	324
Bonner	20-24		325
Bonner	20-24	0	9176
Bonner	20-24	1	305
Bonner	25-29		378
Bonner	25-29	0	8746
Bonner	25-29	1	252
Bonner	30-34		340
Bonner	30-34	0	10269
Bonner	30-34	1	214
Bonner	35-39		377
Bonner	35-39	0	11896
Bonner	35-39	1	177
Bonner	40-44		324
Bonner	40-44	0	11528
Bonner	40-44	1	174
Bonner	45-49		333
Bonner	45-49	0	11494
Bonner	45-49	1	196
Bonner	50-54		295
Bonner	50-54	0	10457
Bonner	50-54	1	182
Bonner	55-59		246
Bonner	55-59	0	9282
Bonner	55-59	1	160
Bonner	60-64		240
Bonner	60-64	0	8155
Bonner	60-64	1	124
Bonner	65+		939
Bonner	65+	0	24133
Bonner	65+	1	208
Bowman	0-4		226
Bowman	0-4	0	7452
Bowman	0-4	1	498
Bowman	5-9		272
Bowman	5-9	0	8635
Bowman	5-9	1	542
Bowman	10-14		310
Bowman	10-14	0	9898
Bowman	10-14	1	546
Bowman	15-19		254
Bowman	15-19	0	9363
Bowman	15-19	1	492
Bowman	20-24		269
Bowman	20-24	0	7575
Bowman	20-24	1	335
Bowman	25-29		261
Bowman	25-29	0	6995
Bowman	25-29	1	284
Bowman	30-34		269
Bowman	30-34	0	8015
Bowman	30-34	1	252
Bowman	35-39		331
Bowman	35-39	0	9277
Bowman	35-39	1	244
Bowman	40-44		285
Bowman	40-44	0	9168
Bowman	40-44	1	240
Bowman	45-49		352
Bowman	45-49	0	10280
Bowman	45-49	1	249
Bowman	50-54		334
Bowman	50-54	0	10333
Bowman	50-54	1	237
Bowman	55-59		353
Bowman	55-59	0	10442
Bowman	55-59	1	201
Bowman	60-64		332
Bowman	60-64	0	10333
Bowman	60-64	1	183
Bowman	65+		1160
Bowman	65+	0	31783
Bowman	65+	1	349
Brisbane	0-4		225
Brisbane	0-4	0	7294
Brisbane	0-4	1	139
Brisbane	5-9		222
Brisbane	5-9	0	7307
Brisbane	5-9	1	112
Brisbane	10-14		196
Brisbane	10-14	0	7527
Brisbane	10-14	1	128
Brisbane	15-19		279
Brisbane	15-19	0	8772
Brisbane	15-19	1	212
Brisbane	20-24		847
Brisbane	20-24	0	17611
Brisbane	20-24	1	424
Brisbane	25-29		1230
Brisbane	25-29	0	21440
Brisbane	25-29	1	395
Brisbane	30-34		1106
Brisbane	30-34	0	18549
Brisbane	30-34	1	263
Brisbane	35-39		824
Brisbane	35-39	0	15046
Brisbane	35-39	1	181
Brisbane	40-44		618
Brisbane	40-44	0	11718
Brisbane	40-44	1	140
Brisbane	45-49		522
Brisbane	45-49	0	11430
Brisbane	45-49	1	147
Brisbane	50-54		452
Brisbane	50-54	0	10909
Brisbane	50-54	1	136
Brisbane	55-59		399
Brisbane	55-59	0	9119
Brisbane	55-59	1	121
Brisbane	60-64		375
Brisbane	60-64	0	7448
Brisbane	60-64	1	66
Brisbane	65+		904
Brisbane	65+	0	18302
Brisbane	65+	1	119
Capricornia	0-4		603
Capricornia	0-4	0	7861
Capricornia	0-4	1	1224
Capricornia	5-9		737
Capricornia	5-9	0	8839
Capricornia	5-9	1	1188
Capricornia	10-14		775
Capricornia	10-14	0	9177
Capricornia	10-14	1	1214
Capricornia	15-19		776
Capricornia	15-19	0	7969
Capricornia	15-19	1	1051
Capricornia	20-24		1141
Capricornia	20-24	0	7258
Capricornia	20-24	1	862
Capricornia	25-29		1425
Capricornia	25-29	0	8503
Capricornia	25-29	1	806
Capricornia	30-34		1329
Capricornia	30-34	0	8869
Capricornia	30-34	1	670
Capricornia	35-39		1289
Capricornia	35-39	0	9218
Capricornia	35-39	1	615
Capricornia	40-44		1105
Capricornia	40-44	0	8320
Capricornia	40-44	1	470
Capricornia	45-49		1185
Capricornia	45-49	0	8595
Capricornia	45-49	1	508
Capricornia	50-54		1197
Capricornia	50-54	0	8718
Capricornia	50-54	1	480
Capricornia	55-59		1149
Capricornia	55-59	0	9031
Capricornia	55-59	1	411
Capricornia	60-64		810
Capricornia	60-64	0	8809
Capricornia	60-64	1	324
Capricornia	65+		1741
Capricornia	65+	0	23047
Capricornia	65+	1	505
Dawson	0-4		540
Dawson	0-4	0	7141
Dawson	0-4	1	1144
Dawson	5-9		723
Dawson	5-9	0	8177
Dawson	5-9	1	1203
Dawson	10-14		733
Dawson	10-14	0	9035
Dawson	10-14	1	1253
Dawson	15-19		670
Dawson	15-19	0	7920
Dawson	15-19	1	1044
Dawson	20-24		903
Dawson	20-24	0	7983
Dawson	20-24	1	901
Dawson	25-29		1104
Dawson	25-29	0	8833
Dawson	25-29	1	895
Dawson	30-34		1079
Dawson	30-34	0	8830
Dawson	30-34	1	755
Dawson	35-39		1042
Dawson	35-39	0	9127
Dawson	35-39	1	672
Dawson	40-44		918
Dawson	40-44	0	8651
Dawson	40-44	1	589
Dawson	45-49		993
Dawson	45-49	0	9238
Dawson	45-49	1	550
Dawson	50-54		995
Dawson	50-54	0	9602
Dawson	50-54	1	504
Dawson	55-59		977
Dawson	55-59	0	9647
Dawson	55-59	1	429
Dawson	60-64		813
Dawson	60-64	0	9315
Dawson	60-64	1	310
Dawson	65+		1879
Dawson	65+	0	24352
Dawson	65+	1	617
Dickson	0-4		265
Dickson	0-4	0	8515
Dickson	0-4	1	540
Dickson	5-9		316
Dickson	5-9	0	10272
Dickson	5-9	1	549
Dickson	10-14		328
Dickson	10-14	0	11124
Dickson	10-14	1	486
Dickson	15-19		275
Dickson	15-19	0	10170
Dickson	15-19	1	435
Dickson	20-24		301
Dickson	20-24	0	8601
Dickson	20-24	1	396
Dickson	25-29		344
Dickson	25-29	0	8325
Dickson	25-29	1	344
Dickson	30-34		337
Dickson	30-34	0	9348
Dickson	30-34	1	299
Dickson	35-39		366
Dickson	35-39	0	10400
Dickson	35-39	1	244
Dickson	40-44		317
Dickson	40-44	0	10712
Dickson	40-44	1	233
Dickson	45-49		381
Dickson	45-49	0	11381
Dickson	45-49	1	203
Dickson	50-54		313
Dickson	50-54	0	10974
Dickson	50-54	1	191
Dickson	55-59		253
Dickson	55-59	0	9567
Dickson	55-59	1	170
Dickson	60-64		216
Dickson	60-64	0	8545
Dickson	60-64	1	128
Dickson	65+		719
Dickson	65+	0	22515
Dickson	65+	1	179
Fadden	0-4		608
Fadden	0-4	0	10230
Fadden	0-4	1	582
Fadden	5-9		695
Fadden	5-9	0	11097
Fadden	5-9	1	506
Fadden	10-14		670
Fadden	10-14	0	11327
Fadden	10-14	1	483
Fadden	15-19		586
Fadden	15-19	0	10428
Fadden	15-19	1	458
Fadden	20-24		717
Fadden	20-24	0	10932
Fadden	20-24	1	468
Fadden	25-29		865
Fadden	25-29	0	11622
Fadden	25-29	1	407
Fadden	30-34		778
Fadden	30-34	0	11958
Fadden	30-34	1	303
Fadden	35-39		756
Fadden	35-39	0	12017
Fadden	35-39	1	265
Fadden	40-44		604
Fadden	40-44	0	11710
Fadden	40-44	1	221
Fadden	45-49		693
Fadden	45-49	0	12099
Fadden	45-49	1	215
Fadden	50-54		628
Fadden	50-54	0	12055
Fadden	50-54	1	195
Fadden	55-59		543
Fadden	55-59	0	11217
Fadden	55-59	1	152
Fadden	60-64		432
Fadden	60-64	0	10260
Fadden	60-64	1	140
Fadden	65+		1618
Fadden	65+	0	32833
Fadden	65+	1	239
Fairfax	0-4		303
Fairfax	0-4	0	7795
Fairfax	0-4	1	380
Fairfax	5-9		464
Fairfax	5-9	0	9337
Fairfax	5-9	1	454
Fairfax	10-14		454
Fairfax	10-14	0	10192
Fairfax	10-14	1	422
Fairfax	15-19		365
Fairfax	15-19	0	8761
Fairfax	15-19	1	430
Fairfax	20-24		402
Fairfax	20-24	0	7328
Fairfax	20-24	1	340
Fairfax	25-29		422
Fairfax	25-29	0	7788
Fairfax	25-29	1	284
Fairfax	30-34		539
Fairfax	30-34	0	8961
Fairfax	30-34	1	242
Fairfax	35-39		590
Fairfax	35-39	0	10017
Fairfax	35-39	1	233
Fairfax	40-44		576
Fairfax	40-44	0	9887
Fairfax	40-44	1	209
Fairfax	45-49		557
Fairfax	45-49	0	10951
Fairfax	45-49	1	215
Fairfax	50-54		535
Fairfax	50-54	0	10739
Fairfax	50-54	1	226
Fairfax	55-59		483
Fairfax	55-59	0	10667
Fairfax	55-59	1	192
Fairfax	60-64		440
Fairfax	60-64	0	10773
Fairfax	60-64	1	136
Fairfax	65+		1554
Fairfax	65+	0	34566
Fairfax	65+	1	248
Fisher	0-4		301
Fisher	0-4	0	7711
Fisher	0-4	1	426
Fisher	5-9		446
Fisher	5-9	0	9113
Fisher	5-9	1	470
Fisher	10-14		502
Fisher	10-14	0	10060
Fisher	10-14	1	514
Fisher	15-19		472
Fisher	15-19	0	9481
Fisher	15-19	1	473
Fisher	20-24		448
Fisher	20-24	0	8350
Fisher	20-24	1	392
Fisher	25-29		549
Fisher	25-29	0	8684
Fisher	25-29	1	328
Fisher	30-34		542
Fisher	30-34	0	9153
Fisher	30-34	1	262
Fisher	35-39		489
Fisher	35-39	0	9733
Fisher	35-39	1	212
Fisher	40-44		550
Fisher	40-44	0	9598
Fisher	40-44	1	211
Fisher	45-49		516
Fisher	45-49	0	10455
Fisher	45-49	1	206
Fisher	50-54		579
Fisher	50-54	0	10573
Fisher	50-54	1	234
Fisher	55-59		522
Fisher	55-59	0	10443
Fisher	55-59	1	179
Fisher	60-64		510
Fisher	60-64	0	10558
Fisher	60-64	1	140
Fisher	65+		1797
Fisher	65+	0	35753
Fisher	65+	1	259
Flynn	0-4		645
Flynn	0-4	0	7790
Flynn	0-4	1	1360
Flynn	5-9		856
Flynn	5-9	0	9114
Flynn	5-9	1	1382
Flynn	10-14		855
Flynn	10-14	0	9521
Flynn	10-14	1	1333
Flynn	15-19		740
Flynn	15-19	0	7786
Flynn	15-19	1	1054
Flynn	20-24		786
Flynn	20-24	0	6631
Flynn	20-24	1	817
Flynn	25-29		887
Flynn	25-29	0	7686
Flynn	25-29	1	764
Flynn	30-34		966
Flynn	30-34	0	8284
Flynn	30-34	1	621
Flynn	35-39		1010
Flynn	35-39	0	8925
Flynn	35-39	1	570
Flynn	40-44		907
Flynn	40-44	0	8232
Flynn	40-44	1	513
Flynn	45-49		988
Flynn	45-49	0	8931
Flynn	45-49	1	539
Flynn	50-54		970
Flynn	50-54	0	9294
Flynn	50-54	1	537
Flynn	55-59		1005
Flynn	55-59	0	9914
Flynn	55-59	1	446
Flynn	60-64		899
Flynn	60-64	0	9300
Flynn	60-64	1	387
Flynn	65+		2168
Flynn	65+	0	22717
Flynn	65+	1	556
Forde	0-4		812
Forde	0-4	0	11948
Forde	0-4	1	959
Forde	5-9		943
Forde	5-9	0	12466
Forde	5-9	1	969
Forde	10-14		892
Forde	10-14	0	12526
Forde	10-14	1	856
Forde	15-19		708
Forde	15-19	0	11047
Forde	15-19	1	683
Forde	20-24		839
Forde	20-24	0	11478
Forde	20-24	1	682
Forde	25-29		1010
Forde	25-29	0	12642
Forde	25-29	1	575
Forde	30-34		875
Forde	30-34	0	12981
Forde	30-34	1	465
Forde	35-39		889
Forde	35-39	0	12758
Forde	35-39	1	403
Forde	40-44		664
Forde	40-44	0	11519
Forde	40-44	1	312
Forde	45-49		708
Forde	45-49	0	11312
Forde	45-49	1	332
Forde	50-54		622
Forde	50-54	0	10738
Forde	50-54	1	264
Forde	55-59		473
Forde	55-59	0	9662
Forde	55-59	1	224
Forde	60-64		400
Forde	60-64	0	8835
Forde	60-64	1	215
Forde	65+		1243
Forde	65+	0	25116
Forde	65+	1	309
Griffith	0-4		275
Griffith	0-4	0	8192
Griffith	0-4	1	177
Griffith	5-9		297
Griffith	5-9	0	8299
Griffith	5-9	1	151
Griffith	10-14		283
Griffith	10-14	0	8675
Griffith	10-14	1	185
Griffith	15-19		441
Griffith	15-19	0	9114
Griffith	15-19	1	239
Griffith	20-24		853
Griffith	20-24	0	15692
Griffith	20-24	1	398
Griffith	25-29		1020
Griffith	25-29	0	18020
Griffith	25-29	1	345
Griffith	30-34		882
Griffith	30-34	0	16409
Griffith	30-34	1	231
Griffith	35-39		701
Griffith	35-39	0	14622
Griffith	35-39	1	178
Griffith	40-44		522
Griffith	40-44	0	12203
Griffith	40-44	1	140
Griffith	45-49		468
Griffith	45-49	0	11590
Griffith	45-49	1	159
Griffith	50-54		484
Griffith	50-54	0	10565
Griffith	50-54	1	148
Griffith	55-59		378
Griffith	55-59	0	8680
Griffith	55-59	1	113
Griffith	60-64		333
Griffith	60-64	0	7278
Griffith	60-64	1	97
Griffith	65+		973
Griffith	65+	0	17651
Griffith	65+	1	149
Groom	0-4		390
Groom	0-4	0	8256
Groom	0-4	1	1007
Groom	5-9		417
Groom	5-9	0	9193
Groom	5-9	1	935
Groom	10-14		448
Groom	10-14	0	10185
Groom	10-14	1	1094
Groom	15-19		463
Groom	15-19	0	9418
Groom	15-19	1	880
Groom	20-24		526
Groom	20-24	0	8830
Groom	20-24	1	690
Groom	25-29		593
Groom	25-29	0	9450
Groom	25-29	1	570
Groom	30-34		478
Groom	30-34	0	9225
Groom	30-34	1	474
Groom	35-39		511
Groom	35-39	0	9176
Groom	35-39	1	407
Groom	40-44		403
Groom	40-44	0	8345
Groom	40-44	1	355
Groom	45-49		457
Groom	45-49	0	8654
Groom	45-49	1	389
Groom	50-54		469
