CED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Bennelong	IDN	1990	256
Bennelong	IDN	2000	468
Bennelong	IDN	2010	530
Bennelong	IDN	2015	228
Bennelong	IDN	2016	57
Bennelong	IDN	2017	64
Bennelong	IDN	2018	73
Bennelong	IDN	2019	111
Bennelong	IDN	2020	46
Bennelong	IDN	2021	4
Bennelong	IND		122
Bennelong	IND	1951	9
Bennelong	IND	1960	8
Bennelong	IND	1970	84
Bennelong	IND	1980	125
Bennelong	IND	1990	423
Bennelong	IND	2000	950
Bennelong	IND	2010	1519
Bennelong	IND	2015	1430
Bennelong	IND	2016	659
Bennelong	IND	2017	772
Bennelong	IND	2018	1005
Bennelong	IND	2019	1212
Bennelong	IND	2020	487
Bennelong	IND	2021	162
Bennelong	IRL		14
Bennelong	IRL	1951	5
Bennelong	IRL	1960	12
Bennelong	IRL	1970	33
Bennelong	IRL	1980	37
Bennelong	IRL	1990	101
Bennelong	IRL	2000	74
Bennelong	IRL	2010	109
Bennelong	IRL	2015	74
Bennelong	IRL	2016	9
Bennelong	IRL	2017	4
Bennelong	IRL	2018	12
Bennelong	IRL	2019	3
Bennelong	IRN		47
Bennelong	IRN	1970	44
Bennelong	IRN	1980	124
Bennelong	IRN	1990	378
Bennelong	IRN	2000	274
Bennelong	IRN	2010	400
Bennelong	IRN	2015	692
Bennelong	IRN	2016	123
Bennelong	IRN	2017	125
Bennelong	IRN	2018	129
Bennelong	IRN	2019	140
Bennelong	IRN	2020	78
Bennelong	IRN	2021	43
Bennelong	IRQ		7
Bennelong	IRQ	1970	22
Bennelong	IRQ	1980	22
Bennelong	IRQ	1990	23
Bennelong	IRQ	2000	75
Bennelong	IRQ	2010	73
Bennelong	IRQ	2015	33
Bennelong	IRQ	2016	4
Bennelong	IRQ	2017	9
Bennelong	IRQ	2018	7
Bennelong	IRQ	2019	3
Bennelong	IRQ	2021	4
Bennelong	ITA		56
Bennelong	ITA	1951	94
Bennelong	ITA	1960	521
Bennelong	ITA	1970	626
Bennelong	ITA	1980	111
Bennelong	ITA	1990	51
Bennelong	ITA	2000	36
Bennelong	ITA	2010	74
Bennelong	ITA	2015	138
Bennelong	ITA	2016	28
Bennelong	ITA	2017	20
Bennelong	ITA	2018	18
Bennelong	ITA	2019	18
Bennelong	ITA	2020	10
Bennelong	JPN		18
Bennelong	JPN	1960	9
Bennelong	JPN	1970	9
Bennelong	JPN	1980	22
Bennelong	JPN	1990	87
Bennelong	JPN	2000	192
Bennelong	JPN	2010	219
Bennelong	JPN	2015	105
Bennelong	JPN	2016	24
Bennelong	JPN	2017	27
Bennelong	JPN	2018	32
Bennelong	JPN	2019	25
Bennelong	JPN	2020	5
Bennelong	JPN	2021	5
Bennelong	KOR		167
Bennelong	KOR	1951	4
Bennelong	KOR	1970	3
Bennelong	KOR	1980	279
Bennelong	KOR	1990	1221
Bennelong	KOR	2000	1605
Bennelong	KOR	2010	2989
Bennelong	KOR	2015	1335
Bennelong	KOR	2016	275
Bennelong	KOR	2017	249
Bennelong	KOR	2018	239
Bennelong	KOR	2019	224
Bennelong	KOR	2020	96
Bennelong	KOR	2021	14
Bennelong	LBN		30
Bennelong	LBN	1951	16
Bennelong	LBN	1960	66
Bennelong	LBN	1970	235
Bennelong	LBN	1980	336
Bennelong	LBN	1990	232
Bennelong	LBN	2000	132
Bennelong	LBN	2010	77
Bennelong	LBN	2015	43
Bennelong	LBN	2016	3
Bennelong	LBN	2017	13
Bennelong	LBN	2018	9
Bennelong	LBN	2019	17
Bennelong	LBN	2020	10
Bennelong	LBN	2021	6
Bennelong	LKA		28
Bennelong	LKA	1960	9
Bennelong	LKA	1970	27
Bennelong	LKA	1980	100
Bennelong	LKA	1990	386
Bennelong	LKA	2000	373
Bennelong	LKA	2010	320
Bennelong	LKA	2015	153
Bennelong	LKA	2016	58
Bennelong	LKA	2017	43
Bennelong	LKA	2018	78
Bennelong	LKA	2019	66
Bennelong	LKA	2020	38
Bennelong	LKA	2021	8
Bennelong	MKD	1960	6
Bennelong	MKD	1970	39
Bennelong	MKD	1980	23
Bennelong	MKD	1990	11
Bennelong	MKD	2000	8
Bennelong	MKD	2010	5
Bennelong	MKD	2015	10
Bennelong	MKD	2016	3
Bennelong	MYS		42
Bennelong	MYS	1951	3
Bennelong	MYS	1960	16
Bennelong	MYS	1970	92
Bennelong	MYS	1980	296
Bennelong	MYS	1990	712
Bennelong	MYS	2000	308
Bennelong	MYS	2010	597
Bennelong	MYS	2015	346
Bennelong	MYS	2016	104
Bennelong	MYS	2017	142
Bennelong	MYS	2018	97
Bennelong	MYS	2019	129
Bennelong	MYS	2020	34
Bennelong	MYS	2021	5
Bennelong	NLD		3
Bennelong	NLD	1951	7
Bennelong	NLD	1960	53
Bennelong	NLD	1970	21
Bennelong	NLD	1980	20
Bennelong	NLD	1990	15
Bennelong	NLD	2000	23
Bennelong	NLD	2010	32
Bennelong	NLD	2015	12
Bennelong	NLD	2016	3
Bennelong	NLD	2017	5
Bennelong	NLD	2018	3
Bennelong	NLD	2019	8
Bennelong	NPL		12
Bennelong	NPL	2000	29
Bennelong	NPL	2010	154
Bennelong	NPL	2015	169
Bennelong	NPL	2016	73
Bennelong	NPL	2017	175
Bennelong	NPL	2018	180
Bennelong	NPL	2019	152
Bennelong	NPL	2020	24
Bennelong	NPL	2021	4
Bennelong	NZL		36
Bennelong	NZL	1951	14
Bennelong	NZL	1960	30
Bennelong	NZL	1970	87
Bennelong	NZL	1980	260
Bennelong	NZL	1990	358
Bennelong	NZL	2000	402
Bennelong	NZL	2010	441
Bennelong	NZL	2015	229
Bennelong	NZL	2016	32
Bennelong	NZL	2017	29
Bennelong	NZL	2018	44
Bennelong	NZL	2019	53
Bennelong	NZL	2020	36
Bennelong	NZL	2021	14
Bennelong	PAK		18
Bennelong	PAK	1980	16
Bennelong	PAK	1990	34
Bennelong	PAK	2000	65
Bennelong	PAK	2010	127
Bennelong	PAK	2015	261
Bennelong	PAK	2016	116
Bennelong	PAK	2017	132
Bennelong	PAK	2018	110
Bennelong	PAK	2019	147
Bennelong	PAK	2020	85
Bennelong	PAK	2021	44
Bennelong	PHL		47
Bennelong	PHL	1970	30
Bennelong	PHL	1980	127
Bennelong	PHL	1990	472
Bennelong	PHL	2000	440
Bennelong	PHL	2010	651
Bennelong	PHL	2015	624
Bennelong	PHL	2016	140
Bennelong	PHL	2017	233
Bennelong	PHL	2018	281
Bennelong	PHL	2019	366
Bennelong	PHL	2020	123
Bennelong	PHL	2021	32
Bennelong	POL		3
Bennelong	POL	1951	3
Bennelong	POL	1960	3
Bennelong	POL	1970	11
Bennelong	POL	1980	29
Bennelong	POL	1990	126
Bennelong	POL	2000	53
Bennelong	POL	2010	50
Bennelong	POL	2015	41
Bennelong	POL	2016	18
Bennelong	POL	2017	15
Bennelong	POL	2018	8
Bennelong	POL	2019	10
Bennelong	SGP		12
Bennelong	SGP	1960	7
Bennelong	SGP	1970	19
Bennelong	SGP	1980	82
Bennelong	SGP	1990	150
Bennelong	SGP	2000	125
Bennelong	SGP	2010	230
Bennelong	SGP	2015	144
Bennelong	SGP	2016	33
Bennelong	SGP	2017	35
Bennelong	SGP	2018	28
Bennelong	SGP	2019	43
Bennelong	SGP	2020	42
Bennelong	SGP	2021	6
Bennelong	THA		24
Bennelong	THA	1970	4
Bennelong	THA	1980	32
Bennelong	THA	1990	93
Bennelong	THA	2000	137
Bennelong	THA	2010	315
Bennelong	THA	2015	159
Bennelong	THA	2016	50
Bennelong	THA	2017	44
Bennelong	THA	2018	34
Bennelong	THA	2019	41
Bennelong	THA	2020	15
Bennelong	THA	2021	4
Bennelong	TWN		26
Bennelong	TWN	1970	3
Bennelong	TWN	1980	11
Bennelong	TWN	1990	256
Bennelong	TWN	2000	363
Bennelong	TWN	2010	251
Bennelong	TWN	2015	226
Bennelong	TWN	2016	55
Bennelong	TWN	2017	65
Bennelong	TWN	2018	62
Bennelong	TWN	2019	78
Bennelong	TWN	2020	33
Bennelong	TWN	2021	3
Bennelong	USA		15
Bennelong	USA	1960	6
Bennelong	USA	1970	39
Bennelong	USA	1980	51
Bennelong	USA	1990	62
Bennelong	USA	2000	109
Bennelong	USA	2010	167
Bennelong	USA	2015	134
Bennelong	USA	2016	42
Bennelong	USA	2017	34
Bennelong	USA	2018	45
Bennelong	USA	2019	51
Bennelong	USA	2020	47
Bennelong	USA	2021	10
Bennelong	VNM		31
Bennelong	VNM	1970	7
Bennelong	VNM	1980	416
Bennelong	VNM	1990	361
Bennelong	VNM	2000	135
Bennelong	VNM	2010	189
Bennelong	VNM	2015	193
Bennelong	VNM	2016	54
Bennelong	VNM	2017	81
Bennelong	VNM	2018	103
Bennelong	VNM	2019	124
Bennelong	VNM	2020	69
Bennelong	VNM	2021	12
Bennelong	ZAF		10
Bennelong	ZAF	1960	6
Bennelong	ZAF	1970	21
Bennelong	ZAF	1980	73
Bennelong	ZAF	1990	144
Bennelong	ZAF	2000	165
Bennelong	ZAF	2010	235
Bennelong	ZAF	2015	112
Bennelong	ZAF	2016	57
Bennelong	ZAF	2017	26
Bennelong	ZAF	2018	28
Bennelong	ZAF	2019	45
Bennelong	ZAF	2020	42
Berowra			102
Berowra		1951	125
Berowra		1960	216
Berowra		1970	507
Berowra		1980	696
Berowra		1990	818
Berowra		2000	857
Berowra		2010	1105
Berowra		2015	556
Berowra		2016	114
Berowra		2017	134
Berowra		2018	106
Berowra		2019	124
Berowra		2020	35
Berowra		2021	6
Berowra	AFG		6
Berowra	AFG	1980	15
Berowra	AFG	1990	69
Berowra	AFG	2000	46
Berowra	AFG	2010	17
Berowra	AFG	2015	7
Berowra	BGD	1980	16
Berowra	BGD	1990	25
Berowra	BGD	2000	40
Berowra	BGD	2010	55
Berowra	BGD	2015	40
Berowra	BGD	2017	6
Berowra	BGD	2019	10
Berowra	BGD	2020	3
Berowra	CAN	1951	3
Berowra	CAN	1960	3
Berowra	CAN	1970	37
Berowra	CAN	1980	45
Berowra	CAN	1990	48
Berowra	CAN	2000	62
Berowra	CAN	2010	54
Berowra	CAN	2015	34
Berowra	CAN	2016	11
Berowra	CAN	2017	16
Berowra	CAN	2018	3
Berowra	CAN	2019	5
Berowra	CHN		134
Berowra	CHN	1951	25
Berowra	CHN	1960	47
Berowra	CHN	1970	54
Berowra	CHN	1980	79
Berowra	CHN	1990	930
Berowra	CHN	2000	1500
Berowra	CHN	2010	3706
Berowra	CHN	2015	1776
Berowra	CHN	2016	360
Berowra	CHN	2017	260
Berowra	CHN	2018	257
Berowra	CHN	2019	325
Berowra	CHN	2020	81
Berowra	CHN	2021	36
Berowra	DEU		22
Berowra	DEU	1951	79
Berowra	DEU	1960	95
Berowra	DEU	1970	86
Berowra	DEU	1980	62
Berowra	DEU	1990	53
Berowra	DEU	2000	72
Berowra	DEU	2010	110
Berowra	DEU	2015	35
Berowra	DEU	2016	12
Berowra	DEU	2017	9
Berowra	DEU	2018	3
Berowra	DEU	2019	10
Berowra	EGY		12
Berowra	EGY	1951	8
Berowra	EGY	1960	17
Berowra	EGY	1970	75
Berowra	EGY	1980	36
Berowra	EGY	1990	36
Berowra	EGY	2000	37
Berowra	EGY	2010	25
Berowra	EGY	2015	11
Berowra	FJI		7
Berowra	FJI	1960	5
Berowra	FJI	1970	25
Berowra	FJI	1980	50
Berowra	FJI	1990	151
Berowra	FJI	2000	80
Berowra	FJI	2010	49
Berowra	FJI	2015	20
Berowra	FJI	2017	3
Berowra	FJI	2019	4
Berowra	FJI	2020	4
Berowra	FJI	2021	4
Berowra	GBR		194
Berowra	GBR	1951	152
Berowra	GBR	1960	439
Berowra	GBR	1970	1272
Berowra	GBR	1980	882
Berowra	GBR	1990	937
Berowra	GBR	2000	852
Berowra	GBR	2010	1428
Berowra	GBR	2015	620
Berowra	GBR	2016	72
Berowra	GBR	2017	67
Berowra	GBR	2018	49
Berowra	GBR	2019	52
Berowra	GBR	2020	35
Berowra	GBR	2021	11
Berowra	GRC		9
Berowra	GRC	1951	4
Berowra	GRC	1960	38
Berowra	GRC	1970	70
Berowra	GRC	1980	17
Berowra	GRC	1990	8
Berowra	GRC	2000	8
Berowra	GRC	2010	5
Berowra	GRC	2015	3
Berowra	HKG		33
Berowra	HKG	1951	9
Berowra	HKG	1960	22
Berowra	HKG	1970	24
Berowra	HKG	1980	177
Berowra	HKG	1990	727
Berowra	HKG	2000	998
Berowra	HKG	2010	259
Berowra	HKG	2015	130
Berowra	HKG	2016	32
Berowra	HKG	2017	38
Berowra	HKG	2018	49
Berowra	HKG	2019	38
Berowra	HKG	2020	38
Berowra	HKG	2021	22
Berowra	HRV		5
Berowra	HRV	1960	26
Berowra	HRV	1970	67
Berowra	HRV	1980	26
Berowra	HRV	1990	17
Berowra	HRV	2000	18
Berowra	HRV	2010	7
Berowra	HRV	2015	6
Berowra	IDN		13
Berowra	IDN	1960	7
Berowra	IDN	1970	15
Berowra	IDN	1980	60
Berowra	IDN	1990	128
Berowra	IDN	2000	218
Berowra	IDN	2010	159
Berowra	IDN	2015	43
Berowra	IDN	2016	8
Berowra	IDN	2018	3
Berowra	IDN	2019	3
Berowra	IDN	2020	5
Berowra	IND		39
Berowra	IND	1951	12
Berowra	IND	1960	14
Berowra	IND	1970	93
Berowra	IND	1980	152
Berowra	IND	1990	495
Berowra	IND	2000	1134
Berowra	IND	2010	1871
Berowra	IND	2015	881
Berowra	IND	2016	289
Berowra	IND	2017	252
Berowra	IND	2018	250
Berowra	IND	2019	189
Berowra	IND	2020	86
Berowra	IND	2021	27
Berowra	IRL		3
Berowra	IRL	1960	12
Berowra	IRL	1970	44
Berowra	IRL	1980	55
Berowra	IRL	1990	106
Berowra	IRL	2000	85
Berowra	IRL	2010	89
Berowra	IRL	2015	33
Berowra	IRL	2016	7
Berowra	IRL	2017	15
Berowra	IRL	2018	7
Berowra	IRL	2019	3
Berowra	IRL	2021	7
Berowra	IRN		25
Berowra	IRN	1951	3
Berowra	IRN	1970	9
Berowra	IRN	1980	40
Berowra	IRN	1990	273
Berowra	IRN	2000	236
Berowra	IRN	2010	364
Berowra	IRN	2015	411
Berowra	IRN	2016	55
Berowra	IRN	2017	56
Berowra	IRN	2018	52
Berowra	IRN	2019	50
Berowra	IRN	2020	11
Berowra	IRN	2021	8
Berowra	IRQ	1980	8
Berowra	IRQ	1990	8
Berowra	IRQ	2000	22
Berowra	IRQ	2010	20
Berowra	IRQ	2015	14
Berowra	IRQ	2018	4
Berowra	ITA		50
Berowra	ITA	1951	42
Berowra	ITA	1960	324
Berowra	ITA	1970	315
Berowra	ITA	1980	74
Berowra	ITA	1990	27
Berowra	ITA	2000	25
Berowra	ITA	2010	36
Berowra	ITA	2015	24
Berowra	ITA	2016	4
Berowra	JPN		9
Berowra	JPN	1970	14
Berowra	JPN	1980	19
Berowra	JPN	1990	54
Berowra	JPN	2000	116
Berowra	JPN	2010	105
Berowra	JPN	2015	50
Berowra	JPN	2016	6
Berowra	JPN	2017	13
Berowra	JPN	2018	3
Berowra	JPN	2019	4
Berowra	JPN	2020	5
Berowra	KOR		44
Berowra	KOR	1980	82
Berowra	KOR	1990	399
Berowra	KOR	2000	492
Berowra	KOR	2010	771
Berowra	KOR	2015	223
Berowra	KOR	2016	33
Berowra	KOR	2017	42
Berowra	KOR	2018	49
Berowra	KOR	2019	33
Berowra	KOR	2020	26
Berowra	KOR	2021	3
Berowra	LBN		15
Berowra	LBN	1951	16
Berowra	LBN	1960	95
Berowra	LBN	1970	225
Berowra	LBN	1980	167
Berowra	LBN	1990	149
Berowra	LBN	2000	103
Berowra	LBN	2010	60
Berowra	LBN	2015	16
Berowra	LBN	2017	6
Berowra	LBN	2019	10
Berowra	LBN	2020	13
Berowra	LKA		31
Berowra	LKA	1960	9
Berowra	LKA	1970	19
Berowra	LKA	1980	83
Berowra	LKA	1990	466
Berowra	LKA	2000	494
Berowra	LKA	2010	473
Berowra	LKA	2015	156
Berowra	LKA	2016	35
Berowra	LKA	2017	18
Berowra	LKA	2018	25
Berowra	LKA	2019	48
Berowra	LKA	2020	13
Berowra	LKA	2021	5
Berowra	MKD	1970	8
Berowra	MKD	1980	3
Berowra	MKD	1990	3
Berowra	MKD	2000	3
Berowra	MYS		28
Berowra	MYS	1951	3
Berowra	MYS	1960	18
Berowra	MYS	1970	98
Berowra	MYS	1980	225
Berowra	MYS	1990	544
Berowra	MYS	2000	253
Berowra	MYS	2010	328
Berowra	MYS	2015	220
Berowra	MYS	2016	36
Berowra	MYS	2017	37
Berowra	MYS	2018	17
Berowra	MYS	2019	29
Berowra	MYS	2020	12
Berowra	MYS	2021	3
Berowra	NLD		13
Berowra	NLD	1951	26
Berowra	NLD	1960	105
Berowra	NLD	1970	48
Berowra	NLD	1980	34
Berowra	NLD	1990	30
Berowra	NLD	2000	43
Berowra	NLD	2010	63
Berowra	NLD	2015	15
Berowra	NLD	2017	4
Berowra	NLD	2018	3
Berowra	NLD	2019	5
Berowra	NLD	2021	3
Berowra	NPL	1990	3
Berowra	NPL	2000	54
Berowra	NPL	2010	212
Berowra	NPL	2015	78
Berowra	NPL	2016	16
Berowra	NPL	2017	34
Berowra	NPL	2018	26
Berowra	NPL	2019	46
Berowra	NPL	2020	7
Berowra	NPL	2021	3
Berowra	NZL		47
Berowra	NZL	1951	13
Berowra	NZL	1960	36
Berowra	NZL	1970	175
Berowra	NZL	1980	317
Berowra	NZL	1990	410
Berowra	NZL	2000	419
Berowra	NZL	2010	392
Berowra	NZL	2015	150
Berowra	NZL	2016	26
Berowra	NZL	2017	13
Berowra	NZL	2018	22
Berowra	NZL	2019	31
Berowra	NZL	2020	18
Berowra	NZL	2021	5
Berowra	PAK		9
Berowra	PAK	1970	3
Berowra	PAK	1980	32
Berowra	PAK	1990	55
Berowra	PAK	2000	94
Berowra	PAK	2010	100
Berowra	PAK	2015	125
Berowra	PAK	2016	43
Berowra	PAK	2017	29
Berowra	PAK	2018	25
Berowra	PAK	2019	21
Berowra	PAK	2020	10
Berowra	PHL		28
Berowra	PHL	1970	19
Berowra	PHL	1980	150
Berowra	PHL	1990	302
Berowra	PHL	2000	264
Berowra	PHL	2010	290
Berowra	PHL	2015	232
Berowra	PHL	2016	71
Berowra	PHL	2017	56
Berowra	PHL	2018	62
Berowra	PHL	2019	72
Berowra	PHL	2020	32
Berowra	PHL	2021	8
Berowra	POL		9
Berowra	POL	1951	4
Berowra	POL	1960	11
Berowra	POL	1970	24
Berowra	POL	1980	33
Berowra	POL	1990	206
Berowra	POL	2000	49
Berowra	POL	2010	39
Berowra	POL	2015	13
Berowra	POL	2016	7
Berowra	POL	2017	6
Berowra	POL	2018	10
Berowra	SGP		11
Berowra	SGP	1951	3
Berowra	SGP	1960	5
Berowra	SGP	1970	26
Berowra	SGP	1980	72
Berowra	SGP	1990	148
Berowra	SGP	2000	110
Berowra	SGP	2010	203
Berowra	SGP	2015	96
Berowra	SGP	2016	17
Berowra	SGP	2017	20
Berowra	SGP	2018	19
Berowra	SGP	2019	14
Berowra	SGP	2020	6
Berowra	SGP	2021	5
Berowra	THA		3
Berowra	THA	1970	3
Berowra	THA	1980	16
Berowra	THA	1990	43
Berowra	THA	2000	57
Berowra	THA	2010	105
Berowra	THA	2015	57
Berowra	THA	2016	16
Berowra	THA	2017	9
Berowra	THA	2018	6
Berowra	THA	2019	16
Berowra	THA	2020	11
Berowra	TWN		11
Berowra	TWN	1980	9
Berowra	TWN	1990	188
Berowra	TWN	2000	189
Berowra	TWN	2010	103
Berowra	TWN	2015	36
Berowra	TWN	2016	7
Berowra	TWN	2017	9
Berowra	TWN	2018	6
Berowra	TWN	2019	8
Berowra	TWN	2020	7
Berowra	USA		17
Berowra	USA	1951	6
Berowra	USA	1960	6
Berowra	USA	1970	43
Berowra	USA	1980	78
Berowra	USA	1990	92
Berowra	USA	2000	110
Berowra	USA	2010	246
Berowra	USA	2015	126
Berowra	USA	2016	21
Berowra	USA	2017	21
Berowra	USA	2018	18
Berowra	USA	2019	20
Berowra	USA	2020	6
Berowra	USA	2021	5
Berowra	VNM		8
Berowra	VNM	1970	10
Berowra	VNM	1980	183
Berowra	VNM	1990	178
Berowra	VNM	2000	72
Berowra	VNM	2010	80
Berowra	VNM	2015	51
Berowra	VNM	2016	6
Berowra	VNM	2017	19
Berowra	VNM	2018	19
Berowra	VNM	2019	14
Berowra	VNM	2020	7
Berowra	VNM	2021	7
Berowra	ZAF		23
Berowra	ZAF	1960	10
Berowra	ZAF	1970	38
Berowra	ZAF	1980	139
Berowra	ZAF	1990	207
Berowra	ZAF	2000	403
Berowra	ZAF	2010	678
Berowra	ZAF	2015	279
Berowra	ZAF	2016	97
Berowra	ZAF	2017	83
Berowra	ZAF	2018	53
Berowra	ZAF	2019	82
Berowra	ZAF	2020	46
Berowra	ZAF	2021	17
Blaxland			566
Blaxland		1951	102
Blaxland		1960	213
Blaxland		1970	942
Blaxland		1980	1891
Blaxland		1990	1864
Blaxland		2000	2263
Blaxland		2010	2517
Blaxland		2015	1653
Blaxland		2016	565
Blaxland		2017	492
Blaxland		2018	504
Blaxland		2019	444
Blaxland		2020	201
Blaxland		2021	41
Blaxland	AFG		71
Blaxland	AFG	1980	4
Blaxland	AFG	1990	41
Blaxland	AFG	2000	256
Blaxland	AFG	2010	796
Blaxland	AFG	2015	953
Blaxland	AFG	2016	117
Blaxland	AFG	2017	109
Blaxland	AFG	2018	166
Blaxland	AFG	2019	161
Blaxland	AFG	2020	53
Blaxland	AFG	2021	33
Blaxland	BGD		28
Blaxland	BGD	1990	21
Blaxland	BGD	2000	153
Blaxland	BGD	2010	693
Blaxland	BGD	2015	419
Blaxland	BGD	2016	93
Blaxland	BGD	2017	119
Blaxland	BGD	2018	90
Blaxland	BGD	2019	60
Blaxland	BGD	2020	35
Blaxland	BGD	2021	10
Blaxland	CAN		4
Blaxland	CAN	1970	5
Blaxland	CAN	1980	4
Blaxland	CAN	1990	8
Blaxland	CAN	2000	9
Blaxland	CAN	2010	15
Blaxland	CAN	2015	6
Blaxland	CAN	2016	4
Blaxland	CAN	2019	7
Blaxland	CHN		507
Blaxland	CHN	1951	3
Blaxland	CHN	1960	32
Blaxland	CHN	1970	77
Blaxland	CHN	1980	136
Blaxland	CHN	1990	1436
Blaxland	CHN	2000	1942
Blaxland	CHN	2010	3739
Blaxland	CHN	2015	1703
Blaxland	CHN	2016	447
Blaxland	CHN	2017	951
Blaxland	CHN	2018	868
Blaxland	CHN	2019	512
Blaxland	CHN	2020	85
Blaxland	CHN	2021	24
Blaxland	DEU		12
Blaxland	DEU	1951	91
Blaxland	DEU	1960	68
Blaxland	DEU	1970	37
Blaxland	DEU	1980	19
Blaxland	DEU	1990	20
Blaxland	DEU	2000	22
Blaxland	DEU	2010	35
Blaxland	DEU	2015	8
Blaxland	DEU	2016	3
Blaxland	EGY		39
Blaxland	EGY	1951	9
Blaxland	EGY	1960	23
Blaxland	EGY	1970	99
Blaxland	EGY	1980	105
Blaxland	EGY	1990	123
Blaxland	EGY	2000	125
Blaxland	EGY	2010	251
Blaxland	EGY	2015	154
Blaxland	EGY	2016	44
Blaxland	EGY	2017	49
Blaxland	EGY	2018	44
Blaxland	EGY	2019	30
Blaxland	EGY	2020	10
Blaxland	FJI		45
Blaxland	FJI	1970	6
Blaxland	FJI	1980	70
Blaxland	FJI	1990	272
Blaxland	FJI	2000	176
Blaxland	FJI	2010	149
Blaxland	FJI	2015	76
Blaxland	FJI	2016	11
Blaxland	FJI	2017	15
Blaxland	FJI	2018	39
Blaxland	FJI	2019	53
Blaxland	FJI	2020	7
Blaxland	GBR		71
Blaxland	GBR	1951	33
Blaxland	GBR	1960	104
Blaxland	GBR	1970	267
Blaxland	GBR	1980	134
Blaxland	GBR	1990	100
Blaxland	GBR	2000	50
Blaxland	GBR	2010	73
Blaxland	GBR	2015	37
Blaxland	GBR	2016	12
Blaxland	GBR	2017	11
Blaxland	GBR	2018	11
Blaxland	GBR	2019	4
Blaxland	GBR	2020	4
Blaxland	GRC		54
Blaxland	GRC	1951	6
Blaxland	GRC	1960	189
Blaxland	GRC	1970	575
Blaxland	GRC	1980	169
Blaxland	GRC	1990	51
Blaxland	GRC	2000	25
Blaxland	GRC	2010	18
Blaxland	GRC	2015	65
Blaxland	GRC	2016	6
Blaxland	GRC	2018	5
Blaxland	GRC	2019	9
Blaxland	GRC	2020	3
Blaxland	HKG		16
Blaxland	HKG	1970	5
Blaxland	HKG	1980	65
Blaxland	HKG	1990	240
Blaxland	HKG	2000	231
Blaxland	HKG	2010	137
Blaxland	HKG	2015	60
Blaxland	HKG	2016	21
Blaxland	HKG	2017	18
Blaxland	HKG	2018	4
Blaxland	HKG	2019	15
Blaxland	HKG	2020	9
Blaxland	HKG	2021	4
Blaxland	HRV		19
Blaxland	HRV	1960	29
Blaxland	HRV	1970	254
Blaxland	HRV	1980	79
Blaxland	HRV	1990	22
Blaxland	HRV	2000	28
Blaxland	HRV	2010	11
Blaxland	HRV	2015	7
Blaxland	IDN		23
Blaxland	IDN	1960	5
Blaxland	IDN	1980	67
Blaxland	IDN	1990	144
Blaxland	IDN	2000	251
Blaxland	IDN	2010	282
Blaxland	IDN	2015	99
Blaxland	IDN	2016	27
Blaxland	IDN	2017	25
Blaxland	IDN	2018	19
Blaxland	IDN	2019	31
Blaxland	IDN	2020	7
Blaxland	IDN	2021	3
Blaxland	IND		96
Blaxland	IND	1960	3
Blaxland	IND	1970	29
Blaxland	IND	1980	58
Blaxland	IND	1990	113
Blaxland	IND	2000	188
Blaxland	IND	2010	984
Blaxland	IND	2015	618
Blaxland	IND	2016	233
Blaxland	IND	2017	318
Blaxland	IND	2018	503
Blaxland	IND	2019	508
Blaxland	IND	2020	121
Blaxland	IND	2021	27
Blaxland	IRL		14
Blaxland	IRL	1960	6
Blaxland	IRL	1970	29
Blaxland	IRL	1980	33
Blaxland	IRL	1990	20
Blaxland	IRL	2000	9
Blaxland	IRL	2010	23
Blaxland	IRL	2015	7
Blaxland	IRN		53
Blaxland	IRN	1970	3
Blaxland	IRN	1980	10
Blaxland	IRN	1990	23
Blaxland	IRN	2000	77
Blaxland	IRN	2010	177
Blaxland	IRN	2015	205
Blaxland	IRN	2016	15
Blaxland	IRN	2017	22
Blaxland	IRN	2018	6
Blaxland	IRN	2019	25
Blaxland	IRN	2020	13
Blaxland	IRQ		54
Blaxland	IRQ	1970	3
Blaxland	IRQ	1980	18
Blaxland	IRQ	1990	24
Blaxland	IRQ	2000	679
Blaxland	IRQ	2010	578
Blaxland	IRQ	2015	460
Blaxland	IRQ	2016	29
Blaxland	IRQ	2017	49
Blaxland	IRQ	2018	55
Blaxland	IRQ	2019	29
Blaxland	IRQ	2020	11
Blaxland	IRQ	2021	8
Blaxland	ITA		74
Blaxland	ITA	1951	25
Blaxland	ITA	1960	351
Blaxland	ITA	1970	396
Blaxland	ITA	1980	100
Blaxland	ITA	1990	24
Blaxland	ITA	2000	14
Blaxland	ITA	2010	20
Blaxland	ITA	2015	24
Blaxland	ITA	2016	3
Blaxland	ITA	2018	3
Blaxland	ITA	2019	9
Blaxland	ITA	2020	4
Blaxland	JPN	1970	4
Blaxland	JPN	1980	6
Blaxland	JPN	1990	14
Blaxland	JPN	2000	29
Blaxland	JPN	2010	33
Blaxland	JPN	2015	11
Blaxland	JPN	2017	7
Blaxland	JPN	2018	8
Blaxland	JPN	2019	5
Blaxland	KOR		60
Blaxland	KOR	1980	91
Blaxland	KOR	1990	267
Blaxland	KOR	2000	342
Blaxland	KOR	2010	585
Blaxland	KOR	2015	215
Blaxland	KOR	2016	68
Blaxland	KOR	2017	40
Blaxland	KOR	2018	38
Blaxland	KOR	2019	28
Blaxland	KOR	2020	17
Blaxland	LBN		436
