CED_NAME21	Ancestry	responses
Hasluck	Maltese	447
Hasluck	Maori	2510
Hasluck	NZ	2300
Hasluck	(Other)	24081
Hasluck	Polish	1765
Hasluck	Russian	439
Hasluck	Samoan	239
Hasluck	Scottish	15478
Hasluck	Serbian	472
Hasluck	South African	1954
Hasluck	Spanish	820
Hasluck	Sri Lankan	399
Hasluck	Vietnamese	1265
Hasluck	Welsh	1607
Moore		5671
Moore	Australian	49696
Moore	Australian Aboriginal	1301
Moore	Chinese	4034
Moore	Croatian	1496
Moore	Dutch	3838
Moore	English	75932
Moore	Filipino	966
Moore	French	1320
Moore	German	5691
Moore	Greek	1372
Moore	Hungarian	428
Moore	Indian	2801
Moore	Irish	19771
Moore	Italian	8159
Moore	Korean	222
Moore	Lebanese	179
Moore	Macedonian	878
Moore	Maltese	396
Moore	Maori	1005
Moore	NZ	2035
Moore	(Other)	15785
Moore	Polish	2046
Moore	Russian	502
Moore	Samoan	76
Moore	Scottish	18068
Moore	Serbian	398
Moore	South African	4038
Moore	Spanish	809
Moore	Sri Lankan	281
Moore	Vietnamese	565
Moore	Welsh	2369
O'Connor		18212
O'Connor	Australian	66975
O'Connor	Australian Aboriginal	9046
O'Connor	Chinese	1138
O'Connor	Croatian	780
O'Connor	Dutch	3601
O'Connor	English	73193
O'Connor	Filipino	2706
O'Connor	French	754
O'Connor	German	6387
O'Connor	Greek	374
O'Connor	Hungarian	228
O'Connor	Indian	1197
O'Connor	Irish	14672
O'Connor	Italian	6100
O'Connor	Korean	105
O'Connor	Lebanese	58
O'Connor	Macedonian	293
O'Connor	Maltese	177
O'Connor	Maori	2576
O'Connor	NZ	2059
O'Connor	(Other)	10649
O'Connor	Polish	1278
O'Connor	Russian	210
O'Connor	Samoan	200
O'Connor	Scottish	16578
O'Connor	Serbian	148
O'Connor	South African	1378
O'Connor	Spanish	432
O'Connor	Sri Lankan	112
O'Connor	Vietnamese	208
O'Connor	Welsh	1393
Pearce		8756
Pearce	Australian	47695
Pearce	Australian Aboriginal	2967
Pearce	Chinese	3861
Pearce	Croatian	1311
Pearce	Dutch	3287
Pearce	English	74740
Pearce	Filipino	3020
Pearce	French	1110
Pearce	German	4792
Pearce	Greek	975
Pearce	Hungarian	407
Pearce	Indian	6331
Pearce	Irish	15968
Pearce	Italian	7941
Pearce	Korean	265
Pearce	Lebanese	238
Pearce	Macedonian	1662
Pearce	Maltese	404
Pearce	Maori	3323
Pearce	NZ	2716
Pearce	(Other)	23538
Pearce	Polish	1555
Pearce	Russian	469
Pearce	Samoan	362
Pearce	Scottish	15979
Pearce	Serbian	591
Pearce	South African	4909
Pearce	Spanish	869
Pearce	Sri Lankan	279
Pearce	Vietnamese	2335
Pearce	Welsh	2256
Perth		11017
Perth	Australian	44064
Perth	Australian Aboriginal	2161
Perth	Chinese	12368
Perth	Croatian	2254
Perth	Dutch	3241
Perth	English	57703
Perth	Filipino	2393
Perth	French	1689
Perth	German	5333
Perth	Greek	2586
Perth	Hungarian	540
Perth	Indian	6430
Perth	Irish	18387
Perth	Italian	15910
Perth	Korean	1207
Perth	Lebanese	282
Perth	Macedonian	1498
Perth	Maltese	482
Perth	Maori	1058
Perth	NZ	1656
Perth	(Other)	30311
Perth	Polish	2628
Perth	Russian	880
Perth	Samoan	124
Perth	Scottish	15312
Perth	Serbian	1315
Perth	South African	1821
Perth	Spanish	1179
Perth	Sri Lankan	692
Perth	Vietnamese	3782
Perth	Welsh	1590
Swan		12368
Swan	Australian	48112
Swan	Australian Aboriginal	3919
Swan	Chinese	15763
Swan	Croatian	1390
Swan	Dutch	3241
Swan	English	59602
Swan	Filipino	4473
Swan	French	1259
Swan	German	5010
Swan	Greek	998
Swan	Hungarian	423
Swan	Indian	8814
Swan	Irish	15333
Swan	Italian	9271
Swan	Korean	1365
Swan	Lebanese	430
Swan	Macedonian	263
Swan	Maltese	363
Swan	Maori	1744
Swan	NZ	1796
Swan	(Other)	37231
Swan	Polish	1815
Swan	Russian	553
Swan	Samoan	257
Swan	Scottish	14293
Swan	Serbian	362
Swan	South African	1439
Swan	Spanish	925
Swan	Sri Lankan	843
Swan	Vietnamese	1652
Swan	Welsh	1340
Tangney		7555
Tangney	Australian	43930
Tangney	Australian Aboriginal	1527
Tangney	Chinese	30259
Tangney	Croatian	1730
Tangney	Dutch	3204
Tangney	English	57390
Tangney	Filipino	1727
Tangney	French	1140
Tangney	German	4485
Tangney	Greek	864
Tangney	Hungarian	380
Tangney	Indian	10473
Tangney	Irish	13900
Tangney	Italian	8982
Tangney	Korean	2088
Tangney	Lebanese	390
Tangney	Macedonian	221
Tangney	Maltese	328
Tangney	Maori	764
Tangney	NZ	1349
Tangney	(Other)	29842
Tangney	Polish	1391
Tangney	Russian	572
Tangney	Samoan	183
Tangney	Scottish	14237
Tangney	Serbian	374
Tangney	South African	2258
Tangney	Spanish	829
Tangney	Sri Lankan	1305
Tangney	Vietnamese	1074
Tangney	Welsh	1523
No usual address (WA)		3489
No usual address (WA)	Australian	1742
No usual address (WA)	Australian Aboriginal	399
No usual address (WA)	Chinese	59
No usual address (WA)	Croatian	24
No usual address (WA)	Dutch	86
No usual address (WA)	English	1858
No usual address (WA)	Filipino	43
No usual address (WA)	French	49
No usual address (WA)	German	227
No usual address (WA)	Greek	18
No usual address (WA)	Hungarian	10
No usual address (WA)	Indian	23
No usual address (WA)	Irish	478
No usual address (WA)	Italian	171
No usual address (WA)	Korean	8
No usual address (WA)	Maltese	3
No usual address (WA)	Maori	57
No usual address (WA)	NZ	77
No usual address (WA)	(Other)	451
No usual address (WA)	Polish	34
No usual address (WA)	Russian	12
No usual address (WA)	Samoan	4
No usual address (WA)	Scottish	459
No usual address (WA)	South African	46
No usual address (WA)	Spanish	25
No usual address (WA)	Sri Lankan	9
No usual address (WA)	Vietnamese	14
No usual address (WA)	Welsh	29
Migratory - Offshore - Shipping (WA)		230
Migratory - Offshore - Shipping (WA)	Australian	83
Migratory - Offshore - Shipping (WA)	Australian Aboriginal	7
Migratory - Offshore - Shipping (WA)	Chinese	4
Migratory - Offshore - Shipping (WA)	Dutch	3
Migratory - Offshore - Shipping (WA)	English	114
Migratory - Offshore - Shipping (WA)	Filipino	16
Migratory - Offshore - Shipping (WA)	French	4
Migratory - Offshore - Shipping (WA)	German	18
Migratory - Offshore - Shipping (WA)	Irish	35
Migratory - Offshore - Shipping (WA)	Italian	15
Migratory - Offshore - Shipping (WA)	Maori	14
Migratory - Offshore - Shipping (WA)	NZ	7
Migratory - Offshore - Shipping (WA)	(Other)	48
Migratory - Offshore - Shipping (WA)	Polish	4
Migratory - Offshore - Shipping (WA)	Scottish	38
Bass		6028
Bass	Australian	45148
Bass	Australian Aboriginal	4011
Bass	Chinese	1873
Bass	Croatian	167
Bass	Dutch	2837
Bass	English	48316
Bass	Filipino	695
Bass	French	412
Bass	German	3924
Bass	Greek	271
Bass	Hungarian	216
Bass	Indian	1140
Bass	Irish	10498
Bass	Italian	1752
Bass	Korean	173
Bass	Lebanese	68
Bass	Macedonian	36
Bass	Maltese	150
Bass	Maori	274
Bass	NZ	459
Bass	(Other)	8999
Bass	Polish	668
Bass	Russian	166
Bass	Samoan	51
Bass	Scottish	10544
Bass	Serbian	49
Bass	South African	282
Bass	Spanish	232
Bass	Sri Lankan	144
Bass	Vietnamese	274
Bass	Welsh	577
Braddon		6447
Braddon	Australian	49125
Braddon	Australian Aboriginal	8228
Braddon	Chinese	777
Braddon	Croatian	159
Braddon	Dutch	2240
Braddon	English	48445
Braddon	Filipino	672
Braddon	French	329
Braddon	German	3373
Braddon	Greek	221
Braddon	Hungarian	162
Braddon	Indian	592
Braddon	Irish	10253
Braddon	Italian	949
Braddon	Korean	61
Braddon	Lebanese	56
Braddon	Macedonian	21
Braddon	Maltese	165
Braddon	Maori	279
Braddon	NZ	595
Braddon	(Other)	5123
Braddon	Polish	429
Braddon	Russian	136
Braddon	Samoan	49
Braddon	Scottish	9963
Braddon	Serbian	53
Braddon	South African	223
Braddon	Spanish	188
Braddon	Sri Lankan	107
Braddon	Vietnamese	102
Braddon	Welsh	538
Clark		5438
Clark	Australian	37257
Clark	Australian Aboriginal	3472
Clark	Chinese	6049
Clark	Croatian	446
Clark	Dutch	2007
Clark	English	43792
Clark	Filipino	938
Clark	French	578
Clark	German	4146
Clark	Greek	1157
Clark	Hungarian	295
Clark	Indian	2790
Clark	Irish	12063
Clark	Italian	2395
Clark	Korean	357
Clark	Lebanese	198
Clark	Macedonian	44
Clark	Maltese	169
Clark	Maori	219
Clark	NZ	550
Clark	(Other)	15226
Clark	Polish	1371
Clark	Russian	341
Clark	Samoan	42
Clark	Scottish	10662
Clark	Serbian	226
Clark	South African	289
Clark	Spanish	406
Clark	Sri Lankan	287
Clark	Vietnamese	748
Clark	Welsh	785
Franklin		5513
Franklin	Australian	43852
Franklin	Australian Aboriginal	5182
Franklin	Chinese	2941
Franklin	Croatian	295
Franklin	Dutch	2942
Franklin	English	50487
Franklin	Filipino	531
Franklin	French	549
Franklin	German	4458
Franklin	Greek	634
Franklin	Hungarian	265
Franklin	Indian	952
Franklin	Irish	12896
Franklin	Italian	1940
Franklin	Korean	307
Franklin	Lebanese	86
Franklin	Macedonian	28
Franklin	Maltese	200
Franklin	Maori	259
Franklin	NZ	602
Franklin	(Other)	8384
Franklin	Polish	944
Franklin	Russian	223
Franklin	Samoan	40
Franklin	Scottish	11319
Franklin	Serbian	48
Franklin	South African	480
Franklin	Spanish	290
Franklin	Sri Lankan	141
Franklin	Vietnamese	292
Franklin	Welsh	755
Lyons		7166
Lyons	Australian	49372
Lyons	Australian Aboriginal	5884
Lyons	Chinese	670
Lyons	Croatian	222
Lyons	Dutch	1811
Lyons	English	52086
Lyons	Filipino	532
Lyons	French	410
Lyons	German	3913
Lyons	Greek	312
Lyons	Hungarian	196
Lyons	Indian	393
Lyons	Irish	10795
Lyons	Italian	1398
Lyons	Korean	74
Lyons	Lebanese	44
Lyons	Macedonian	22
Lyons	Maltese	175
Lyons	Maori	226
Lyons	NZ	437
Lyons	(Other)	5198
Lyons	Polish	694
Lyons	Russian	170
Lyons	Samoan	28
Lyons	Scottish	10052
Lyons	Serbian	80
Lyons	South African	204
Lyons	Spanish	195
Lyons	Sri Lankan	54
Lyons	Vietnamese	87
Lyons	Welsh	601
No usual address (Tas.)		338
No usual address (Tas.)	Australian	449
No usual address (Tas.)	Australian Aboriginal	116
No usual address (Tas.)	Chinese	12
No usual address (Tas.)	Croatian	5
No usual address (Tas.)	Dutch	15
No usual address (Tas.)	English	442
No usual address (Tas.)	French	3
No usual address (Tas.)	German	52
No usual address (Tas.)	Indian	4
No usual address (Tas.)	Irish	100
No usual address (Tas.)	Italian	17
No usual address (Tas.)	Maori	5
No usual address (Tas.)	NZ	3
No usual address (Tas.)	(Other)	94
No usual address (Tas.)	Polish	15
No usual address (Tas.)	Scottish	87
No usual address (Tas.)	Welsh	10
Migratory - Offshore - Shipping (Tas.)		3
Migratory - Offshore - Shipping (Tas.)	Australian	4
Migratory - Offshore - Shipping (Tas.)	English	10
Lingiari		12832
Lingiari	Australian	26407
Lingiari	Australian Aboriginal	46068
Lingiari	Chinese	1871
Lingiari	Croatian	132
Lingiari	Dutch	1180
Lingiari	English	24258
Lingiari	Filipino	2450
Lingiari	French	413
Lingiari	German	3932
Lingiari	Greek	554
Lingiari	Hungarian	136
Lingiari	Indian	1646
Lingiari	Irish	7342
Lingiari	Italian	1703
Lingiari	Korean	168
Lingiari	Lebanese	58
Lingiari	Macedonian	24
Lingiari	Maltese	171
Lingiari	Maori	907
Lingiari	NZ	728
Lingiari	(Other)	10683
Lingiari	Polish	388
Lingiari	Russian	128
Lingiari	Samoan	239
Lingiari	Scottish	6516
Lingiari	Serbian	42
Lingiari	South African	303
Lingiari	Spanish	282
Lingiari	Sri Lankan	168
Lingiari	Vietnamese	472
Lingiari	Welsh	399
Solomon		9957
Solomon	Australian	29417
Solomon	Australian Aboriginal	10187
Solomon	Chinese	5424
Solomon	Croatian	213
Solomon	Dutch	1434
Solomon	English	29142
Solomon	Filipino	5816
Solomon	French	641
Solomon	German	4351
Solomon	Greek	3704
Solomon	Hungarian	212
Solomon	Indian	3565
Solomon	Irish	9432
Solomon	Italian	2636
Solomon	Korean	321
Solomon	Lebanese	119
Solomon	Macedonian	48
Solomon	Maltese	269
Solomon	Maori	818
Solomon	NZ	790
Solomon	(Other)	20480
Solomon	Polish	596
Solomon	Russian	243
Solomon	Samoan	168
Solomon	Scottish	8006
Solomon	Serbian	94
Solomon	South African	431
Solomon	Spanish	594
Solomon	Sri Lankan	578
Solomon	Vietnamese	1256
Solomon	Welsh	578
No usual address (NT)		1076
No usual address (NT)	Australian	635
No usual address (NT)	Australian Aboriginal	825
No usual address (NT)	Chinese	21
No usual address (NT)	Croatian	10
No usual address (NT)	Dutch	45
No usual address (NT)	English	672
No usual address (NT)	Filipino	7
No usual address (NT)	French	44
No usual address (NT)	German	101
No usual address (NT)	Greek	21
No usual address (NT)	Hungarian	7
No usual address (NT)	Indian	16
No usual address (NT)	Irish	209
No usual address (NT)	Italian	67
No usual address (NT)	Maori	3
No usual address (NT)	NZ	27
No usual address (NT)	(Other)	198
No usual address (NT)	Polish	8
No usual address (NT)	Russian	3
No usual address (NT)	Samoan	6
No usual address (NT)	Scottish	174
No usual address (NT)	South African	6
No usual address (NT)	Spanish	9
No usual address (NT)	Welsh	14
Migratory - Offshore - Shipping (NT)		21
Migratory - Offshore - Shipping (NT)	Australian	19
Migratory - Offshore - Shipping (NT)	Australian Aboriginal	4
Migratory - Offshore - Shipping (NT)	English	28
Migratory - Offshore - Shipping (NT)	Filipino	3
Migratory - Offshore - Shipping (NT)	Irish	13
Migratory - Offshore - Shipping (NT)	(Other)	11
Migratory - Offshore - Shipping (NT)	Scottish	9
Migratory - Offshore - Shipping (NT)	Sri Lankan	5
Bean		6348
Bean	Australian	52144
Bean	Australian Aboriginal	3565
Bean	Chinese	5176
Bean	Croatian	1803
Bean	Dutch	2823
Bean	English	52185
Bean	Filipino	2688
Bean	French	1013
Bean	German	6705
Bean	Greek	1629
Bean	Hungarian	797
Bean	Indian	5933
Bean	Irish	18431
Bean	Italian	4991
Bean	Korean	627
Bean	Lebanese	709
Bean	Macedonian	507
Bean	Maltese	825
Bean	Maori	550
Bean	NZ	1133
Bean	(Other)	22948
Bean	Polish	1717
Bean	Russian	638
Bean	Samoan	381
Bean	Scottish	16219
Bean	Serbian	886
Bean	South African	615
Bean	Spanish	1308
Bean	Sri Lankan	708
Bean	Vietnamese	1260
Bean	Welsh	1243
Canberra		8210
Canberra	Australian	44165
Canberra	Australian Aboriginal	1982
Canberra	Chinese	9770
Canberra	Croatian	1546
Canberra	Dutch	2626
Canberra	English	48843
Canberra	Filipino	1531
Canberra	French	1390
Canberra	German	6620
Canberra	Greek	2258
Canberra	Hungarian	648
Canberra	Indian	4659
Canberra	Irish	19462
Canberra	Italian	5384
Canberra	Korean	1094
Canberra	Lebanese	472
Canberra	Macedonian	431
Canberra	Maltese	547
Canberra	Maori	322
Canberra	NZ	1009
Canberra	(Other)	22676
Canberra	Polish	1785
Canberra	Russian	743
Canberra	Samoan	255
Canberra	Scottish	16391
Canberra	Serbian	622
Canberra	South African	632
Canberra	Spanish	791
Canberra	Sri Lankan	683
Canberra	Vietnamese	1857
Canberra	Welsh	1340
Fenner		6487
Fenner	Australian	47540
Fenner	Australian Aboriginal	3191
Fenner	Chinese	11108
Fenner	Croatian	2269
Fenner	Dutch	2400
Fenner	English	44741
Fenner	Filipino	3102
Fenner	French	721
Fenner	German	5788
Fenner	Greek	1642
Fenner	Hungarian	575
Fenner	Indian	9791
Fenner	Irish	14851
Fenner	Italian	4847
Fenner	Korean	1751
Fenner	Lebanese	436
Fenner	Macedonian	513
Fenner	Maltese	598
Fenner	Maori	558
Fenner	NZ	856
Fenner	(Other)	31376
Fenner	Polish	1525
Fenner	Russian	618
Fenner	Samoan	415
Fenner	Scottish	12991
Fenner	Serbian	688
Fenner	South African	752
Fenner	Spanish	1013
Fenner	Sri Lankan	940
Fenner	Vietnamese	2835
Fenner	Welsh	1072
No usual address (ACT)		141
No usual address (ACT)	Australian	174
No usual address (ACT)	Australian Aboriginal	28
No usual address (ACT)	Chinese	19
No usual address (ACT)	Dutch	7
No usual address (ACT)	English	147
No usual address (ACT)	Filipino	7
No usual address (ACT)	French	5
No usual address (ACT)	German	33
No usual address (ACT)	Hungarian	3
No usual address (ACT)	Indian	17
No usual address (ACT)	Irish	54
No usual address (ACT)	Italian	12
No usual address (ACT)	(Other)	87
No usual address (ACT)	Scottish	47
No usual address (ACT)	Spanish	3
No usual address (OT)		3
No usual address (OT)	Australian	4
No usual address (OT)	English	4
No usual address (OT)	Irish	3
No usual address (OT)	(Other)	5
No usual address (OT)	Scottish	4
