STE_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Other Territories	35-44	42000	M	16
Other Territories	35-44	52500	F	27
Other Territories	35-44	52500	M	25
Other Territories	35-44	65625	F	26
Other Territories	35-44	65625	M	30
Other Territories	35-44	78750	F	23
Other Territories	35-44	78750	M	23
Other Territories	35-44	91875	F	26
Other Territories	35-44	91875	M	24
Other Territories	35-44	105000	F	12
Other Territories	35-44	105000	M	28
Other Territories	35-44	157500	F	28
Other Territories	35-44	157500	M	47
Other Territories	35-44	183750	F	3
Other Territories	35-44	Inf	M	5
Other Territories	45-54		F	41
Other Territories	45-54		M	89
Other Territories	45-54	0	F	15
Other Territories	45-54	0	M	5
Other Territories	45-54	7875	F	4
Other Territories	45-54	7875	M	5
Other Territories	45-54	15750	F	11
Other Territories	45-54	15750	M	7
Other Territories	45-54	21000	F	6
Other Territories	45-54	21000	M	8
Other Territories	45-54	26250	F	19
Other Territories	45-54	26250	M	5
Other Territories	45-54	34125	F	22
Other Territories	45-54	34125	M	8
Other Territories	45-54	42000	F	24
Other Territories	45-54	42000	M	19
Other Territories	45-54	52500	F	44
Other Territories	45-54	52500	M	33
Other Territories	45-54	65625	F	36
Other Territories	45-54	65625	M	41
Other Territories	45-54	78750	F	19
Other Territories	45-54	78750	M	26
Other Territories	45-54	91875	F	20
Other Territories	45-54	91875	M	22
Other Territories	45-54	105000	F	9
Other Territories	45-54	105000	M	17
Other Territories	45-54	157500	F	36
Other Territories	45-54	157500	M	33
Other Territories	45-54	183750	F	5
Other Territories	45-54	183750	M	13
Other Territories	45-54	Inf	M	10
Other Territories	55-64		F	52
Other Territories	55-64		M	58
Other Territories	55-64	0	F	32
Other Territories	55-64	0	M	9
Other Territories	55-64	7875	F	12
Other Territories	55-64	15750	F	25
Other Territories	55-64	15750	M	9
Other Territories	55-64	21000	F	16
Other Territories	55-64	21000	M	12
Other Territories	55-64	26250	F	25
Other Territories	55-64	26250	M	12
Other Territories	55-64	34125	F	38
Other Territories	55-64	34125	M	26
Other Territories	55-64	42000	F	28
Other Territories	55-64	42000	M	32
Other Territories	55-64	52500	F	38
Other Territories	55-64	52500	M	43
Other Territories	55-64	65625	F	30
Other Territories	55-64	65625	M	49
Other Territories	55-64	78750	F	23
Other Territories	55-64	78750	M	26
Other Territories	55-64	91875	F	29
Other Territories	55-64	91875	M	26
Other Territories	55-64	105000	F	12
Other Territories	55-64	105000	M	21
Other Territories	55-64	157500	F	21
Other Territories	55-64	157500	M	48
Other Territories	55-64	183750	F	5
Other Territories	55-64	183750	M	10
Other Territories	55-64	Inf	F	7
Other Territories	55-64	Inf	M	9
Other Territories	65-74		F	26
Other Territories	65-74		M	48
Other Territories	65-74	0	F	26
Other Territories	65-74	0	M	15
Other Territories	65-74	7875	F	11
Other Territories	65-74	7875	M	14
Other Territories	65-74	15750	F	18
Other Territories	65-74	15750	M	17
Other Territories	65-74	21000	F	32
Other Territories	65-74	21000	M	41
Other Territories	65-74	26250	F	40
Other Territories	65-74	26250	M	39
Other Territories	65-74	34125	F	29
Other Territories	65-74	34125	M	23
Other Territories	65-74	42000	F	26
Other Territories	65-74	42000	M	22
Other Territories	65-74	52500	F	20
Other Territories	65-74	52500	M	15
Other Territories	65-74	65625	F	12
Other Territories	65-74	65625	M	18
Other Territories	65-74	78750	F	15
Other Territories	65-74	78750	M	17
Other Territories	65-74	91875	F	4
Other Territories	65-74	91875	M	16
Other Territories	65-74	105000	F	3
Other Territories	65-74	105000	M	19
Other Territories	65-74	157500	F	8
Other Territories	65-74	157500	M	12
Other Territories	65-74	183750	F	5
Other Territories	65-74	183750	M	5
Other Territories	65-74	Inf	M	9
Other Territories	75-84		F	26
Other Territories	75-84		M	19
Other Territories	75-84	0	F	5
Other Territories	75-84	0	M	10
Other Territories	75-84	7875	F	4
Other Territories	75-84	7875	M	3
Other Territories	75-84	15750	F	4
Other Territories	75-84	15750	M	9
Other Territories	75-84	21000	F	31
Other Territories	75-84	21000	M	23
Other Territories	75-84	26250	F	34
Other Territories	75-84	26250	M	16
Other Territories	75-84	34125	F	12
Other Territories	75-84	34125	M	14
Other Territories	75-84	42000	F	5
Other Territories	75-84	42000	M	8
Other Territories	75-84	52500	F	4
Other Territories	75-84	52500	M	10
Other Territories	75-84	65625	M	5
Other Territories	75-84	105000	F	4
Other Territories	85+		F	3
Other Territories	85+	21000	F	6
Other Territories	85+	21000	M	6
Other Territories	85+	26250	F	11
Other Territories	85+	26250	M	6
Other Territories	85+	34125	M	5
Other Territories	85+	52500	M	5
