LGA_NAME16	Age	UsualResidence	persons
Prospect	25-34	Visitor from QLD	3
Prospect	25-34	Visitor from SA	83
Prospect	25-34	Visitor same SA2	5
Prospect	35-44	Home	3157
Prospect	35-44	Visitor from SA	38
Prospect	35-44	Visitor from VIC	4
Prospect	45-54	Home	2688
Prospect	45-54	Visitor from QLD	3
Prospect	45-54	Visitor from SA	33
Prospect	45-54	Visitor from VIC	3
Prospect	45-54	Visitor same SA2	3
Prospect	55-64	Home	2670
Prospect	55-64	Visitor from SA	36
Prospect	55-64	Visitor from VIC	6
Prospect	55-64	Visitor same SA2	3
Prospect	65-74	Home	1861
Prospect	65-74	Visitor from SA	37
Prospect	65-74	Visitor from VIC	4
Prospect	65-74	Visitor same SA2	6
Prospect	75-84	Home	842
Prospect	75-84	Visitor from SA	18
Prospect	75-84	Visitor same SA2	4
Prospect	85+	Home	464
Prospect	85+	Visitor from SA	11
Renmark Paringa	0-14	Home	1571
Renmark Paringa	0-14	Visitor from NSW	3
Renmark Paringa	0-14	Visitor from SA	19
Renmark Paringa	0-14	Visitor from VIC	4
Renmark Paringa	15-24	Home	1017
Renmark Paringa	15-24	Visitor from SA	54
Renmark Paringa	15-24	Visitor same SA2	6
Renmark Paringa	25-34	Home	1165
Renmark Paringa	25-34	Visitor from QLD	4
Renmark Paringa	25-34	Visitor from SA	58
Renmark Paringa	25-34	Visitor from TAS	19
Renmark Paringa	25-34	Visitor from VIC	13
Renmark Paringa	25-34	Visitor same SA2	3
Renmark Paringa	35-44	Home	1011
Renmark Paringa	35-44	Visitor from NSW	6
Renmark Paringa	35-44	Visitor from SA	44
Renmark Paringa	35-44	Visitor from TAS	3
Renmark Paringa	35-44	Visitor from VIC	7
Renmark Paringa	45-54	Home	1180
Renmark Paringa	45-54	Visitor from NSW	3
Renmark Paringa	45-54	Visitor from SA	73
Renmark Paringa	45-54	Visitor from VIC	14
Renmark Paringa	45-54	Visitor same SA2	5
Renmark Paringa	55-64	Home	1270
Renmark Paringa	55-64	Visitor from NSW	6
Renmark Paringa	55-64	Visitor from SA	86
Renmark Paringa	55-64	Visitor from TAS	6
Renmark Paringa	55-64	Visitor from VIC	48
Renmark Paringa	55-64	Visitor from WA	7
Renmark Paringa	55-64	Visitor same SA2	5
Renmark Paringa	65-74	Home	1206
Renmark Paringa	65-74	Visitor from SA	63
Renmark Paringa	65-74	Visitor from TAS	3
Renmark Paringa	65-74	Visitor from VIC	33
Renmark Paringa	65-74	Visitor same SA2	5
Renmark Paringa	75-84	Home	644
Renmark Paringa	75-84	Visitor from NSW	5
Renmark Paringa	75-84	Visitor from SA	16
Renmark Paringa	75-84	Visitor from TAS	4
Renmark Paringa	75-84	Visitor from VIC	8
Renmark Paringa	85+	Home	264
Renmark Paringa	85+	Visitor from SA	5
Robe	0-14	Home	212
Robe	0-14	Visitor from SA	20
Robe	15-24	Home	101
Robe	15-24	Visitor from SA	7
Robe	25-34	Home	132
Robe	25-34	Visitor from SA	17
Robe	35-44	Home	140
Robe	35-44	Visitor from SA	14
Robe	35-44	Visitor from VIC	8
Robe	45-54	Home	167
Robe	45-54	Visitor from SA	25
Robe	45-54	Visitor from VIC	3
Robe	55-64	Home	250
Robe	55-64	Visitor from SA	42
Robe	55-64	Visitor from VIC	10
Robe	65-74	Home	232
Robe	65-74	Visitor from SA	50
Robe	65-74	Visitor from VIC	11
Robe	75-84	Home	127
Robe	75-84	Visitor from SA	28
Robe	85+	Home	24
Roxby Downs	0-14	Home	988
Roxby Downs	0-14	Visitor from SA	14
Roxby Downs	15-24	Home	399
Roxby Downs	15-24	Visitor from NSW	14
Roxby Downs	15-24	Visitor from QLD	11
Roxby Downs	15-24	Visitor from SA	209
Roxby Downs	15-24	Visitor from VIC	3
Roxby Downs	25-34	Home	791
Roxby Downs	25-34	Visitor from NSW	10
Roxby Downs	25-34	Visitor from NT	4
Roxby Downs	25-34	Visitor from QLD	49
Roxby Downs	25-34	Visitor from SA	818
Roxby Downs	25-34	Visitor from TAS	12
Roxby Downs	25-34	Visitor from VIC	29
Roxby Downs	25-34	Visitor from WA	11
Roxby Downs	25-34	Visitor same SA2	6
Roxby Downs	35-44	Home	698
Roxby Downs	35-44	Visitor from NSW	35
Roxby Downs	35-44	Visitor from NT	9
Roxby Downs	35-44	Visitor from QLD	57
Roxby Downs	35-44	Visitor from SA	547
Roxby Downs	35-44	Visitor from TAS	5
Roxby Downs	35-44	Visitor from VIC	14
Roxby Downs	35-44	Visitor from WA	33
Roxby Downs	35-44	Visitor same SA2	3
Roxby Downs	45-54	Home	465
Roxby Downs	45-54	Visitor from NSW	14
Roxby Downs	45-54	Visitor from NT	3
Roxby Downs	45-54	Visitor from QLD	88
Roxby Downs	45-54	Visitor from SA	463
Roxby Downs	45-54	Visitor from TAS	16
Roxby Downs	45-54	Visitor from VIC	11
Roxby Downs	45-54	Visitor from WA	20
Roxby Downs	45-54	Visitor same SA2	8
Roxby Downs	55-64	Home	303
Roxby Downs	55-64	Visitor from NSW	21
Roxby Downs	55-64	Visitor from NT	4
Roxby Downs	55-64	Visitor from QLD	73
Roxby Downs	55-64	Visitor from SA	302
Roxby Downs	55-64	Visitor from TAS	4
Roxby Downs	55-64	Visitor from VIC	12
Roxby Downs	55-64	Visitor from WA	22
Roxby Downs	55-64	Visitor same SA2	4
Roxby Downs	65-74	Home	44
Roxby Downs	65-74	Visitor from NSW	3
Roxby Downs	65-74	Visitor from QLD	17
Roxby Downs	65-74	Visitor from SA	38
Roxby Downs	65-74	Visitor from WA	10
Roxby Downs	75-84	Home	14
Roxby Downs	75-84	Visitor from SA	5
Roxby Downs	85+	Home	3
Roxby Downs	85+	Visitor from SA	3
Salisbury	0-14	Home	27880
Salisbury	0-14	Visitor from NSW	7
Salisbury	0-14	Visitor from QLD	4
Salisbury	0-14	Visitor from SA	427
Salisbury	0-14	Visitor from VIC	5
Salisbury	0-14	Visitor same SA2	34
Salisbury	15-24	Home	18230
Salisbury	15-24	Visitor from NSW	23
Salisbury	15-24	Visitor from NT	10
Salisbury	15-24	Visitor from QLD	15
Salisbury	15-24	Visitor from SA	509
Salisbury	15-24	Visitor from VIC	10
Salisbury	15-24	Visitor from WA	11
Salisbury	15-24	Visitor same SA2	23
Salisbury	25-34	Home	20496
Salisbury	25-34	Visitor from NSW	23
Salisbury	25-34	Visitor from QLD	14
Salisbury	25-34	Visitor from SA	551
Salisbury	25-34	Visitor from VIC	26
Salisbury	25-34	Visitor from WA	8
Salisbury	25-34	Visitor same SA2	13
Salisbury	35-44	Home	19879
Salisbury	35-44	Visitor from NSW	10
Salisbury	35-44	Visitor from QLD	4
Salisbury	35-44	Visitor from SA	378
Salisbury	35-44	Visitor from VIC	12
Salisbury	35-44	Visitor from WA	3
Salisbury	35-44	Visitor same SA2	20
Salisbury	45-54	Home	17110
Salisbury	45-54	Visitor from NSW	8
Salisbury	45-54	Visitor from QLD	9
Salisbury	45-54	Visitor from SA	310
Salisbury	45-54	Visitor from TAS	3
Salisbury	45-54	Visitor from VIC	3
Salisbury	45-54	Visitor from WA	3
Salisbury	45-54	Visitor same SA2	22
Salisbury	55-64	Home	15955
Salisbury	55-64	Visitor from NSW	7
Salisbury	55-64	Visitor from QLD	7
Salisbury	55-64	Visitor from SA	247
Salisbury	55-64	Visitor from TAS	3
Salisbury	55-64	Visitor from VIC	10
Salisbury	55-64	Visitor from WA	9
Salisbury	55-64	Visitor same SA2	21
Salisbury	65-74	Home	12413
Salisbury	65-74	Visitor from NSW	3
Salisbury	65-74	Visitor from QLD	6
Salisbury	65-74	Visitor from SA	173
Salisbury	65-74	Visitor from TAS	3
Salisbury	65-74	Visitor from VIC	6
Salisbury	65-74	Visitor from WA	9
Salisbury	65-74	Visitor same SA2	24
Salisbury	75-84	Home	6942
Salisbury	75-84	Visitor from NSW	3
Salisbury	75-84	Visitor from SA	79
Salisbury	75-84	Visitor same SA2	21
Salisbury	85+	Home	2515
Salisbury	85+	Visitor from SA	52
Salisbury	85+	Visitor same SA2	7
Southern Mallee	0-14	Home	320
Southern Mallee	0-14	Visitor from SA	7
Southern Mallee	15-24	Home	160
Southern Mallee	15-24	Visitor from SA	21
Southern Mallee	25-34	Home	223
Southern Mallee	25-34	Visitor from SA	16
Southern Mallee	35-44	Home	223
Southern Mallee	35-44	Visitor from SA	19
Southern Mallee	45-54	Home	229
Southern Mallee	45-54	Visitor from SA	16
Southern Mallee	55-64	Home	269
Southern Mallee	55-64	Visitor from QLD	3
Southern Mallee	55-64	Visitor from SA	22
Southern Mallee	65-74	Home	235
Southern Mallee	65-74	Visitor from SA	12
Southern Mallee	65-74	Visitor from VIC	8
Southern Mallee	75-84	Home	138
Southern Mallee	75-84	Visitor from SA	3
Southern Mallee	85+	Home	69
Streaky Bay	0-14	Home	397
Streaky Bay	0-14	Visitor from SA	6
Streaky Bay	15-24	Home	119
Streaky Bay	15-24	Visitor from SA	4
Streaky Bay	25-34	Home	189
Streaky Bay	25-34	Visitor from SA	10
Streaky Bay	25-34	Visitor from VIC	3
Streaky Bay	35-44	Home	212
Streaky Bay	35-44	Visitor from NSW	3
Streaky Bay	35-44	Visitor from SA	20
Streaky Bay	45-54	Home	239
Streaky Bay	45-54	Visitor from SA	31
Streaky Bay	45-54	Visitor same SA2	3
Streaky Bay	55-64	Home	295
Streaky Bay	55-64	Visitor from NSW	4
Streaky Bay	55-64	Visitor from NT	3
Streaky Bay	55-64	Visitor from QLD	3
Streaky Bay	55-64	Visitor from SA	73
Streaky Bay	65-74	Home	297
Streaky Bay	65-74	Visitor from NSW	10
Streaky Bay	65-74	Visitor from QLD	6
Streaky Bay	65-74	Visitor from SA	72
Streaky Bay	65-74	Visitor from TAS	5
Streaky Bay	65-74	Visitor from VIC	14
Streaky Bay	65-74	Visitor from WA	9
Streaky Bay	65-74	Visitor same SA2	5
Streaky Bay	75-84	Home	112
Streaky Bay	75-84	Visitor from NSW	3
Streaky Bay	75-84	Visitor from SA	22
Streaky Bay	75-84	Visitor from TAS	4
Streaky Bay	85+	Home	55
Streaky Bay	85+	Visitor from SA	6
Tatiara	0-14	Home	1216
Tatiara	0-14	Visitor from NSW	5
Tatiara	0-14	Visitor from SA	10
Tatiara	0-14	Visitor from VIC	7
Tatiara	15-24	Home	689
Tatiara	15-24	Visitor from SA	37
Tatiara	15-24	Visitor from VIC	7
Tatiara	15-24	Visitor same SA2	6
Tatiara	25-34	Home	811
Tatiara	25-34	Visitor from NSW	3
Tatiara	25-34	Visitor from SA	43
Tatiara	25-34	Visitor from TAS	3
Tatiara	25-34	Visitor from VIC	4
Tatiara	25-34	Visitor from WA	5
Tatiara	25-34	Visitor same SA2	8
Tatiara	35-44	Home	801
Tatiara	35-44	Visitor from SA	30
Tatiara	35-44	Visitor from VIC	5
Tatiara	35-44	Visitor same SA2	4
Tatiara	45-54	Home	908
Tatiara	45-54	Visitor from SA	34
Tatiara	45-54	Visitor from VIC	8
Tatiara	55-64	Home	841
Tatiara	55-64	Visitor from SA	39
Tatiara	55-64	Visitor from TAS	3
Tatiara	55-64	Visitor from VIC	9
Tatiara	55-64	Visitor same SA2	3
Tatiara	65-74	Home	683
Tatiara	65-74	Visitor from SA	22
Tatiara	65-74	Visitor from VIC	7
Tatiara	65-74	Visitor from WA	8
Tatiara	75-84	Home	393
Tatiara	75-84	Visitor from SA	13
Tatiara	75-84	Visitor same SA2	3
Tatiara	85+	Home	168
Tatiara	85+	Visitor from SA	4
Tea Tree Gully	0-14	Home	17201
Tea Tree Gully	0-14	Visitor from SA	246
Tea Tree Gully	0-14	Visitor same SA2	10
Tea Tree Gully	15-24	Home	11334
Tea Tree Gully	15-24	Visitor from ACT	3
Tea Tree Gully	15-24	Visitor from QLD	3
Tea Tree Gully	15-24	Visitor from SA	308
Tea Tree Gully	15-24	Visitor from VIC	5
Tea Tree Gully	15-24	Visitor same SA2	4
Tea Tree Gully	25-34	Home	11663
Tea Tree Gully	25-34	Visitor from QLD	4
Tea Tree Gully	25-34	Visitor from SA	276
Tea Tree Gully	25-34	Visitor from VIC	16
Tea Tree Gully	25-34	Visitor same SA2	7
Tea Tree Gully	35-44	Home	13095
Tea Tree Gully	35-44	Visitor from NSW	6
Tea Tree Gully	35-44	Visitor from SA	206
Tea Tree Gully	35-44	Visitor from VIC	3
Tea Tree Gully	35-44	Visitor from WA	5
Tea Tree Gully	35-44	Visitor same SA2	7
Tea Tree Gully	45-54	Home	12826
Tea Tree Gully	45-54	Visitor from NSW	3
Tea Tree Gully	45-54	Visitor from QLD	5
Tea Tree Gully	45-54	Visitor from SA	157
Tea Tree Gully	45-54	Visitor from VIC	4
Tea Tree Gully	45-54	Visitor same SA2	9
Tea Tree Gully	55-64	Home	12094
Tea Tree Gully	55-64	Visitor from NSW	4
Tea Tree Gully	55-64	Visitor from NT	3
Tea Tree Gully	55-64	Visitor from SA	151
Tea Tree Gully	55-64	Visitor from TAS	4
Tea Tree Gully	55-64	Visitor from VIC	10
Tea Tree Gully	55-64	Visitor same SA2	11
Tea Tree Gully	65-74	Home	10827
Tea Tree Gully	65-74	Visitor from NSW	11
Tea Tree Gully	65-74	Visitor from QLD	3
Tea Tree Gully	65-74	Visitor from SA	106
Tea Tree Gully	65-74	Visitor from VIC	6
Tea Tree Gully	65-74	Visitor same SA2	20
Tea Tree Gully	75-84	Home	6619
Tea Tree Gully	75-84	Visitor from SA	100
Tea Tree Gully	75-84	Visitor same SA2	15
Tea Tree Gully	85+	Home	2384
Tea Tree Gully	85+	Visitor from SA	78
Tea Tree Gully	85+	Visitor same SA2	4
Coorong	0-14	Home	859
Coorong	0-14	Visitor from SA	23
Coorong	15-24	Home	465
Coorong	15-24	Visitor from SA	25
Coorong	15-24	Visitor same SA2	3
Coorong	25-34	Home	561
Coorong	25-34	Visitor from SA	31
Coorong	35-44	Home	517
Coorong	35-44	Visitor from SA	20
Coorong	35-44	Visitor from WA	4
Coorong	45-54	Home	602
Coorong	45-54	Visitor from SA	16
Coorong	45-54	Visitor from VIC	4
Coorong	45-54	Visitor same SA2	3
Coorong	55-64	Home	862
Coorong	55-64	Visitor from SA	38
Coorong	55-64	Visitor from VIC	4
Coorong	55-64	Visitor same SA2	3
Coorong	65-74	Home	698
Coorong	65-74	Visitor from SA	18
Coorong	65-74	Visitor from TAS	3
Coorong	65-74	Visitor from VIC	12
Coorong	65-74	Visitor from WA	5
Coorong	65-74	Visitor same SA2	3
Coorong	75-84	Home	458
Coorong	75-84	Visitor from SA	15
Coorong	75-84	Visitor from VIC	4
Coorong	75-84	Visitor same SA2	4
Coorong	85+	Home	130
Coorong	85+	Visitor from SA	7
Tumby Bay	0-14	Home	458
Tumby Bay	0-14	Visitor from SA	12
Tumby Bay	15-24	Home	174
Tumby Bay	15-24	Visitor from SA	16
Tumby Bay	25-34	Home	215
Tumby Bay	25-34	Visitor from SA	15
Tumby Bay	25-34	Visitor same SA2	4
Tumby Bay	35-44	Home	254
Tumby Bay	35-44	Visitor from SA	17
Tumby Bay	45-54	Home	300
Tumby Bay	45-54	Visitor from SA	35
Tumby Bay	55-64	Home	404
Tumby Bay	55-64	Visitor from SA	43
Tumby Bay	55-64	Visitor from VIC	3
Tumby Bay	65-74	Home	415
Tumby Bay	65-74	Visitor from NSW	6
Tumby Bay	65-74	Visitor from NT	3
Tumby Bay	65-74	Visitor from QLD	3
Tumby Bay	65-74	Visitor from SA	37
Tumby Bay	65-74	Visitor from TAS	7
Tumby Bay	65-74	Visitor from VIC	12
Tumby Bay	65-74	Visitor same SA2	8
Tumby Bay	75-84	Home	265
Tumby Bay	75-84	Visitor from SA	10
Tumby Bay	75-84	Visitor same SA2	5
Tumby Bay	85+	Home	111
Tumby Bay	85+	Visitor from SA	5
Unley	0-14	Home	5886
Unley	0-14	Visitor from SA	124
Unley	0-14	Visitor from VIC	3
Unley	15-24	Home	4294
Unley	15-24	Visitor from ACT	3
Unley	15-24	Visitor from NSW	9
Unley	15-24	Visitor from SA	120
Unley	15-24	Visitor from VIC	3
Unley	15-24	Visitor same SA2	5
Unley	25-34	Home	4569
Unley	25-34	Visitor from SA	152
Unley	25-34	Visitor from VIC	10
Unley	35-44	Home	4877
Unley	35-44	Visitor from ACT	5
Unley	35-44	Visitor from NSW	3
Unley	35-44	Visitor from NT	4
Unley	35-44	Visitor from SA	89
Unley	35-44	Visitor from VIC	10
Unley	35-44	Visitor same SA2	3
Unley	45-54	Home	4915
Unley	45-54	Visitor from SA	84
Unley	45-54	Visitor from VIC	3
Unley	45-54	Visitor same SA2	4
Unley	55-64	Home	4475
Unley	55-64	Visitor from NSW	6
Unley	55-64	Visitor from SA	75
Unley	55-64	Visitor from VIC	3
Unley	55-64	Visitor same SA2	4
Unley	65-74	Home	4175
Unley	65-74	Visitor from NSW	3
Unley	65-74	Visitor from QLD	3
Unley	65-74	Visitor from SA	65
Unley	65-74	Visitor from TAS	6
Unley	65-74	Visitor from VIC	11
Unley	65-74	Visitor same SA2	3
Unley	75-84	Home	2496
Unley	75-84	Visitor from SA	67
Unley	75-84	Visitor from VIC	4
Unley	75-84	Visitor same SA2	6
Unley	85+	Home	1513
Unley	85+	Visitor from SA	52
Unley	85+	Visitor same SA2	4
Victor Harbor	0-14	Home	1948
Victor Harbor	0-14	Visitor from QLD	4
Victor Harbor	0-14	Visitor from SA	47
Victor Harbor	15-24	Home	1059
Victor Harbor	15-24	Visitor from SA	67
Victor Harbor	25-34	Home	953
Victor Harbor	25-34	Visitor from QLD	5
Victor Harbor	25-34	Visitor from SA	60
Victor Harbor	25-34	Visitor from VIC	3
Victor Harbor	35-44	Home	1224
Victor Harbor	35-44	Visitor from SA	46
Victor Harbor	35-44	Visitor from VIC	4
Victor Harbor	35-44	Visitor same SA2	5
Victor Harbor	45-54	Home	1502
Victor Harbor	45-54	Visitor from SA	51
Victor Harbor	55-64	Home	2150
Victor Harbor	55-64	Visitor from QLD	3
Victor Harbor	55-64	Visitor from SA	121
Victor Harbor	55-64	Visitor from VIC	8
Victor Harbor	55-64	Visitor same SA2	8
Victor Harbor	65-74	Home	3241
Victor Harbor	65-74	Visitor from NSW	9
Victor Harbor	65-74	Visitor from SA	144
Victor Harbor	65-74	Visitor same SA2	5
Victor Harbor	75-84	Home	2253
Victor Harbor	75-84	Visitor from SA	57
Victor Harbor	75-84	Visitor from TAS	5
Victor Harbor	75-84	Visitor same SA2	6
Victor Harbor	85+	Home	878
Victor Harbor	85+	Visitor from SA	20
Wakefield	0-14	Home	1256
Wakefield	0-14	Visitor from SA	26
Wakefield	15-24	Home	677
Wakefield	15-24	Visitor from QLD	3
Wakefield	15-24	Visitor from SA	28
Wakefield	25-34	Home	640
Wakefield	25-34	Visitor from SA	27
Wakefield	35-44	Home	681
Wakefield	35-44	Visitor from NT	3
Wakefield	35-44	Visitor from SA	24
Wakefield	45-54	Home	816
Wakefield	45-54	Visitor from SA	28
Wakefield	45-54	Visitor same SA2	5
Wakefield	55-64	Home	962
Wakefield	55-64	Visitor from SA	29
Wakefield	55-64	Visitor from VIC	4
Wakefield	65-74	Home	836
Wakefield	65-74	Visitor from QLD	3
Wakefield	65-74	Visitor from SA	31
Wakefield	65-74	Visitor from TAS	5
Wakefield	65-74	Visitor from VIC	5
Wakefield	75-84	Home	446
Wakefield	75-84	Visitor from SA	10
Wakefield	85+	Home	180
Wakefield	85+	Visitor from SA	6
Walkerville	0-14	Home	1169
Walkerville	0-14	Visitor from NSW	4
Walkerville	0-14	Visitor from SA	35
Walkerville	0-14	Visitor same SA2	3
Walkerville	15-24	Home	940
Walkerville	15-24	Visitor from NSW	5
Walkerville	15-24	Visitor from SA	34
Walkerville	15-24	Visitor from VIC	4
Walkerville	15-24	Visitor same SA2	4
Walkerville	25-34	Home	856
Walkerville	25-34	Visitor from NSW	6
Walkerville	25-34	Visitor from SA	40
Walkerville	35-44	Home	906
Walkerville	35-44	Visitor from NSW	6
Walkerville	35-44	Visitor from SA	45
Walkerville	35-44	Visitor from VIC	4
Walkerville	35-44	Visitor same SA2	3
Walkerville	45-54	Home	1017
Walkerville	45-54	Visitor from QLD	4
Walkerville	45-54	Visitor from SA	40
Walkerville	45-54	Visitor same SA2	4
Walkerville	55-64	Home	948
Walkerville	55-64	Visitor from NSW	6
Walkerville	55-64	Visitor from SA	45
Walkerville	55-64	Visitor from VIC	6
Walkerville	65-74	Home	944
Walkerville	65-74	Visitor from QLD	5
Walkerville	65-74	Visitor from SA	16
Walkerville	65-74	Visitor from VIC	8
Walkerville	65-74	Visitor from WA	5
Walkerville	75-84	Home	627
Walkerville	75-84	Visitor from SA	15
Walkerville	75-84	Visitor from VIC	4
Walkerville	85+	Home	327
Walkerville	85+	Visitor from SA	4
Wattle Range	0-14	Home	1860
Wattle Range	0-14	Visitor from SA	29
Wattle Range	0-14	Visitor from VIC	3
Wattle Range	0-14	Visitor same SA2	3
Wattle Range	15-24	Home	1127
Wattle Range	15-24	Visitor from SA	38
Wattle Range	15-24	Visitor from VIC	4
Wattle Range	15-24	Visitor same SA2	6
Wattle Range	25-34	Home	972
Wattle Range	25-34	Visitor from QLD	5
Wattle Range	25-34	Visitor from SA	34
Wattle Range	35-44	Home	1168
Wattle Range	35-44	Visitor from SA	36
Wattle Range	35-44	Visitor from VIC	4
Wattle Range	35-44	Visitor same SA2	6
Wattle Range	45-54	Home	1535
Wattle Range	45-54	Visitor from SA	28
Wattle Range	45-54	Visitor from VIC	10
Wattle Range	45-54	Visitor same SA2	3
Wattle Range	55-64	Home	1769
Wattle Range	55-64	Visitor from NSW	7
Wattle Range	55-64	Visitor from SA	54
Wattle Range	55-64	Visitor from VIC	6
Wattle Range	55-64	Visitor same SA2	11
Wattle Range	65-74	Home	1617
Wattle Range	65-74	Visitor from SA	46
Wattle Range	65-74	Visitor from VIC	10
Wattle Range	65-74	Visitor same SA2	7
Wattle Range	75-84	Home	812
Wattle Range	75-84	Visitor from SA	23
Wattle Range	75-84	Visitor from VIC	5
Wattle Range	75-84	Visitor same SA2	6
Wattle Range	85+	Home	291
Wattle Range	85+	Visitor from NSW	3
Wattle Range	85+	Visitor from SA	6
West Torrens	0-14	Home	8817
West Torrens	0-14	Visitor from NSW	3
West Torrens	0-14	Visitor from SA	142
West Torrens	0-14	Visitor same SA2	3
West Torrens	15-24	Home	7434
West Torrens	15-24	Visitor from NSW	6
West Torrens	15-24	Visitor from NT	7
West Torrens	15-24	Visitor from QLD	6
West Torrens	15-24	Visitor from SA	229
West Torrens	15-24	Visitor from VIC	11
West Torrens	15-24	Visitor same SA2	5
West Torrens	25-34	Home	10702
West Torrens	25-34	Visitor from NSW	7
West Torrens	25-34	Visitor from QLD	10
West Torrens	25-34	Visitor from SA	241
West Torrens	25-34	Visitor from VIC	14
West Torrens	25-34	Visitor from WA	5
West Torrens	25-34	Visitor same SA2	9
West Torrens	35-44	Home	8400
West Torrens	35-44	Visitor from NSW	4
West Torrens	35-44	Visitor from QLD	12
West Torrens	35-44	Visitor from SA	173
West Torrens	35-44	Visitor from VIC	5
West Torrens	35-44	Visitor same SA2	7
West Torrens	45-54	Home	7097
West Torrens	45-54	Visitor from NSW	3
West Torrens	45-54	Visitor from NT	9
West Torrens	45-54	Visitor from QLD	8
West Torrens	45-54	Visitor from SA	122
West Torrens	45-54	Visitor from VIC	7
West Torrens	45-54	Visitor same SA2	13
West Torrens	55-64	Home	6496
West Torrens	55-64	Visitor from NSW	8
West Torrens	55-64	Visitor from NT	5
West Torrens	55-64	Visitor from QLD	15
West Torrens	55-64	Visitor from SA	156
West Torrens	55-64	Visitor from TAS	5
West Torrens	55-64	Visitor from VIC	4
West Torrens	55-64	Visitor same SA2	12
West Torrens	65-74	Home	4917
West Torrens	65-74	Visitor from NSW	10
West Torrens	65-74	Visitor from NT	4
West Torrens	65-74	Visitor from SA	110
West Torrens	65-74	Visitor from TAS	3
West Torrens	65-74	Visitor from VIC	3
West Torrens	65-74	Visitor from WA	4
West Torrens	65-74	Visitor same SA2	12
West Torrens	75-84	Home	3493
West Torrens	75-84	Visitor from SA	79
West Torrens	75-84	Visitor same SA2	16
West Torrens	85+	Home	2238
West Torrens	85+	Visitor from SA	61
West Torrens	85+	Visitor same SA2	14
