LGA_NAME16	Age	MaritalStatus	Sex	responses
Ipswich	25-34	Widowed	F	29
Ipswich	25-34	Widowed	M	20
Ipswich	35-44	Divorced	F	1395
Ipswich	35-44	Divorced	M	1055
Ipswich	35-44	Married	F	9393
Ipswich	35-44	Married	M	8974
Ipswich	35-44	Separated	F	1199
Ipswich	35-44	Separated	M	853
Ipswich	35-44	Widowed	F	120
Ipswich	35-44	Widowed	M	39
Ipswich	45-54	Divorced	F	2408
Ipswich	45-54	Divorced	M	1673
Ipswich	45-54	Married	F	7578
Ipswich	45-54	Married	M	7712
Ipswich	45-54	Separated	F	1131
Ipswich	45-54	Separated	M	912
Ipswich	45-54	Widowed	F	322
Ipswich	45-54	Widowed	M	97
Ipswich	55-64	Divorced	F	2530
Ipswich	55-64	Divorced	M	1855
Ipswich	55-64	Married	F	6352
Ipswich	55-64	Married	M	6717
Ipswich	55-64	Separated	F	808
Ipswich	55-64	Separated	M	685
Ipswich	55-64	Widowed	F	703
Ipswich	55-64	Widowed	M	241
Ipswich	65-74	Divorced	F	1735
Ipswich	65-74	Divorced	M	1276
Ipswich	65-74	Married	F	4308
Ipswich	65-74	Married	M	4885
Ipswich	65-74	Separated	F	371
Ipswich	65-74	Separated	M	377
Ipswich	65-74	Widowed	F	1303
Ipswich	65-74	Widowed	M	390
Ipswich	75-84	Divorced	F	608
Ipswich	75-84	Divorced	M	408
Ipswich	75-84	Married	F	1819
Ipswich	75-84	Married	M	2465
Ipswich	75-84	Separated	F	107
Ipswich	75-84	Separated	M	150
Ipswich	75-84	Widowed	F	1680
Ipswich	75-84	Widowed	M	462
Ipswich	85+	Divorced	F	105
Ipswich	85+	Divorced	M	61
Ipswich	85+	Married	F	263
Ipswich	85+	Married	M	553
Ipswich	85+	Separated	F	4
Ipswich	85+	Separated	M	15
Ipswich	85+	Widowed	F	1172
Ipswich	85+	Widowed	M	301
Isaac	15-19	Married	M	3
Isaac	20-24	Divorced	F	4
Isaac	20-24	Divorced	M	6
Isaac	20-24	Married	F	34
Isaac	20-24	Married	M	20
Isaac	25-34	Divorced	F	48
Isaac	25-34	Divorced	M	54
Isaac	25-34	Married	F	754
Isaac	25-34	Married	M	610
Isaac	25-34	Separated	F	43
Isaac	25-34	Separated	M	41
Isaac	35-44	Divorced	F	106
Isaac	35-44	Divorced	M	167
Isaac	35-44	Married	F	943
Isaac	35-44	Married	M	1072
Isaac	35-44	Separated	F	88
Isaac	35-44	Separated	M	136
Isaac	35-44	Widowed	F	9
Isaac	35-44	Widowed	M	9
Isaac	45-54	Divorced	F	177
Isaac	45-54	Divorced	M	287
Isaac	45-54	Married	F	775
Isaac	45-54	Married	M	992
Isaac	45-54	Separated	F	81
Isaac	45-54	Separated	M	152
Isaac	45-54	Widowed	F	10
Isaac	45-54	Widowed	M	11
Isaac	55-64	Divorced	F	174
Isaac	55-64	Divorced	M	297
Isaac	55-64	Married	F	614
Isaac	55-64	Married	M	796
Isaac	55-64	Separated	F	45
Isaac	55-64	Separated	M	97
Isaac	55-64	Widowed	F	36
Isaac	55-64	Widowed	M	33
Isaac	65-74	Divorced	F	50
Isaac	65-74	Divorced	M	133
Isaac	65-74	Married	F	246
Isaac	65-74	Married	M	364
Isaac	65-74	Separated	F	21
Isaac	65-74	Separated	M	38
Isaac	65-74	Widowed	F	69
Isaac	65-74	Widowed	M	33
Isaac	75-84	Divorced	F	17
Isaac	75-84	Divorced	M	31
Isaac	75-84	Married	F	76
Isaac	75-84	Married	M	123
Isaac	75-84	Separated	M	9
Isaac	75-84	Widowed	F	74
Isaac	75-84	Widowed	M	33
Isaac	85+	Divorced	M	3
Isaac	85+	Married	F	15
Isaac	85+	Married	M	14
Isaac	85+	Widowed	F	48
Isaac	85+	Widowed	M	17
Kowanyama	20-24	Married	F	4
Kowanyama	25-34	Married	F	11
Kowanyama	25-34	Married	M	10
Kowanyama	45-54	Married	F	11
Kowanyama	45-54	Married	M	11
Kowanyama	55-64	Divorced	F	3
Kowanyama	55-64	Married	F	13
Kowanyama	55-64	Married	M	13
Kowanyama	55-64	Widowed	F	4
Kowanyama	65-74	Married	F	3
Kowanyama	65-74	Married	M	7
Kowanyama	65-74	Widowed	F	6
Kowanyama	65-74	Widowed	M	7
Kowanyama	75-84	Widowed	F	8
Livingstone	15-19	Married	F	3
Livingstone	15-19	Married	M	5
Livingstone	15-19	Separated	M	4
Livingstone	20-24	Married	F	47
Livingstone	20-24	Married	M	39
Livingstone	20-24	Separated	F	4
Livingstone	20-24	Separated	M	3
Livingstone	25-34	Divorced	F	48
Livingstone	25-34	Divorced	M	30
Livingstone	25-34	Married	F	787
Livingstone	25-34	Married	M	698
Livingstone	25-34	Separated	F	54
Livingstone	25-34	Separated	M	58
Livingstone	35-44	Divorced	F	182
Livingstone	35-44	Divorced	M	126
Livingstone	35-44	Married	F	1439
Livingstone	35-44	Married	M	1409
Livingstone	35-44	Separated	F	120
Livingstone	35-44	Separated	M	113
Livingstone	35-44	Widowed	F	16
Livingstone	35-44	Widowed	M	6
Livingstone	45-54	Divorced	F	360
Livingstone	45-54	Divorced	M	346
Livingstone	45-54	Married	F	1636
Livingstone	45-54	Married	M	1508
Livingstone	45-54	Separated	F	155
Livingstone	45-54	Separated	M	157
Livingstone	45-54	Widowed	F	47
Livingstone	45-54	Widowed	M	21
Livingstone	55-64	Divorced	F	539
Livingstone	55-64	Divorced	M	449
Livingstone	55-64	Married	F	1890
Livingstone	55-64	Married	M	1915
Livingstone	55-64	Separated	F	131
Livingstone	55-64	Separated	M	121
Livingstone	55-64	Widowed	F	145
Livingstone	55-64	Widowed	M	58
Livingstone	65-74	Divorced	F	353
Livingstone	65-74	Divorced	M	365
Livingstone	65-74	Married	F	1493
Livingstone	65-74	Married	M	1686
Livingstone	65-74	Separated	F	75
Livingstone	65-74	Separated	M	101
Livingstone	65-74	Widowed	F	314
Livingstone	65-74	Widowed	M	133
Livingstone	75-84	Divorced	F	109
Livingstone	75-84	Divorced	M	131
Livingstone	75-84	Married	F	632
Livingstone	75-84	Married	M	864
Livingstone	75-84	Separated	F	18
Livingstone	75-84	Separated	M	32
Livingstone	75-84	Widowed	F	421
Livingstone	75-84	Widowed	M	137
Livingstone	85+	Divorced	F	27
Livingstone	85+	Divorced	M	26
Livingstone	85+	Married	F	92
Livingstone	85+	Married	M	177
Livingstone	85+	Separated	M	7
Livingstone	85+	Widowed	F	304
Livingstone	85+	Widowed	M	106
Lockhart River	45-54	Divorced	F	5
Lockhart River	55-64	Divorced	M	3
Lockhart River	55-64	Married	M	3
Lockhart River	55-64	Widowed	F	6
Lockhart River	65-74	Married	F	7
Lockhart River	65-74	Married	M	3
Lockhart River	75-84	Widowed	F	5
Lockyer Valley	15-19	Divorced	M	4
Lockyer Valley	15-19	Married	F	8
Lockyer Valley	20-24	Married	F	96
Lockyer Valley	20-24	Married	M	43
Lockyer Valley	20-24	Separated	F	8
Lockyer Valley	20-24	Separated	M	6
Lockyer Valley	25-34	Divorced	F	61
Lockyer Valley	25-34	Divorced	M	49
Lockyer Valley	25-34	Married	F	1014
Lockyer Valley	25-34	Married	M	783
Lockyer Valley	25-34	Separated	F	83
Lockyer Valley	25-34	Separated	M	53
Lockyer Valley	25-34	Widowed	F	7
Lockyer Valley	25-34	Widowed	M	3
Lockyer Valley	35-44	Divorced	F	229
Lockyer Valley	35-44	Divorced	M	147
Lockyer Valley	35-44	Married	F	1468
Lockyer Valley	35-44	Married	M	1315
Lockyer Valley	35-44	Separated	F	194
Lockyer Valley	35-44	Separated	M	123
Lockyer Valley	35-44	Widowed	F	37
Lockyer Valley	35-44	Widowed	M	4
Lockyer Valley	45-54	Divorced	F	434
Lockyer Valley	45-54	Divorced	M	326
Lockyer Valley	45-54	Married	F	1577
Lockyer Valley	45-54	Married	M	1503
Lockyer Valley	45-54	Separated	F	189
Lockyer Valley	45-54	Separated	M	179
Lockyer Valley	45-54	Widowed	F	64
Lockyer Valley	45-54	Widowed	M	25
Lockyer Valley	55-64	Divorced	F	480
Lockyer Valley	55-64	Divorced	M	455
Lockyer Valley	55-64	Married	F	1681
Lockyer Valley	55-64	Married	M	1640
Lockyer Valley	55-64	Separated	F	144
Lockyer Valley	55-64	Separated	M	145
Lockyer Valley	55-64	Widowed	F	152
Lockyer Valley	55-64	Widowed	M	50
Lockyer Valley	65-74	Divorced	F	337
Lockyer Valley	65-74	Divorced	M	317
Lockyer Valley	65-74	Married	F	1349
Lockyer Valley	65-74	Married	M	1481
Lockyer Valley	65-74	Separated	F	80
Lockyer Valley	65-74	Separated	M	109
Lockyer Valley	65-74	Widowed	F	281
Lockyer Valley	65-74	Widowed	M	105
Lockyer Valley	75-84	Divorced	F	127
Lockyer Valley	75-84	Divorced	M	141
Lockyer Valley	75-84	Married	F	504
Lockyer Valley	75-84	Married	M	744
Lockyer Valley	75-84	Separated	F	19
Lockyer Valley	75-84	Separated	M	60
Lockyer Valley	75-84	Widowed	F	419
Lockyer Valley	75-84	Widowed	M	130
Lockyer Valley	85+	Divorced	F	28
Lockyer Valley	85+	Divorced	M	20
Lockyer Valley	85+	Married	F	52
Lockyer Valley	85+	Married	M	134
Lockyer Valley	85+	Separated	F	3
Lockyer Valley	85+	Separated	M	3
Lockyer Valley	85+	Widowed	F	292
Lockyer Valley	85+	Widowed	M	94
Logan	15-19	Married	F	29
Logan	15-19	Married	M	11
Logan	15-19	Separated	F	14
Logan	15-19	Separated	M	3
Logan	15-19	Widowed	M	6
Logan	20-24	Divorced	F	13
Logan	20-24	Divorced	M	12
Logan	20-24	Married	F	788
Logan	20-24	Married	M	426
Logan	20-24	Separated	F	51
Logan	20-24	Separated	M	21
Logan	20-24	Widowed	F	5
Logan	20-24	Widowed	M	3
Logan	25-34	Divorced	F	670
Logan	25-34	Divorced	M	412
Logan	25-34	Married	F	10083
Logan	25-34	Married	M	7774
Logan	25-34	Separated	F	926
Logan	25-34	Separated	M	519
Logan	25-34	Widowed	F	60
Logan	25-34	Widowed	M	29
Logan	35-44	Divorced	F	1924
Logan	35-44	Divorced	M	1394
Logan	35-44	Married	F	13657
Logan	35-44	Married	M	13025
Logan	35-44	Separated	F	1591
Logan	35-44	Separated	M	1142
Logan	35-44	Widowed	F	211
Logan	35-44	Widowed	M	53
Logan	45-54	Divorced	F	3393
Logan	45-54	Divorced	M	2573
Logan	45-54	Married	F	12195
Logan	45-54	Married	M	12107
Logan	45-54	Separated	F	1612
Logan	45-54	Separated	M	1264
Logan	45-54	Widowed	F	528
Logan	45-54	Widowed	M	159
Logan	55-64	Divorced	F	3994
Logan	55-64	Divorced	M	2879
Logan	55-64	Married	F	10529
Logan	55-64	Married	M	10964
Logan	55-64	Separated	F	1170
Logan	55-64	Separated	M	1040
Logan	55-64	Widowed	F	1184
Logan	55-64	Widowed	M	328
Logan	65-74	Divorced	F	2994
Logan	65-74	Divorced	M	2185
Logan	65-74	Married	F	8120
Logan	65-74	Married	M	9014
Logan	65-74	Separated	F	689
Logan	65-74	Separated	M	664
Logan	65-74	Widowed	F	2375
Logan	65-74	Widowed	M	677
Logan	75-84	Divorced	F	1140
Logan	75-84	Divorced	M	827
Logan	75-84	Married	F	2977
Logan	75-84	Married	M	4491
Logan	75-84	Separated	F	187
Logan	75-84	Separated	M	246
Logan	75-84	Widowed	F	2742
Logan	75-84	Widowed	M	803
Logan	85+	Divorced	F	236
Logan	85+	Divorced	M	118
Logan	85+	Married	F	423
Logan	85+	Married	M	840
Logan	85+	Separated	F	21
Logan	85+	Separated	M	42
Logan	85+	Widowed	F	1796
Logan	85+	Widowed	M	529
Longreach	20-24	Married	F	4
Longreach	20-24	Married	M	6
Longreach	25-34	Divorced	F	3
Longreach	25-34	Divorced	M	4
Longreach	25-34	Married	F	104
Longreach	25-34	Married	M	83
Longreach	25-34	Separated	F	4
Longreach	25-34	Separated	M	3
Longreach	35-44	Divorced	F	18
Longreach	35-44	Divorced	M	7
Longreach	35-44	Married	F	128
Longreach	35-44	Married	M	109
Longreach	35-44	Separated	F	12
Longreach	35-44	Separated	M	5
Longreach	45-54	Divorced	F	26
Longreach	45-54	Divorced	M	14
Longreach	45-54	Married	F	136
Longreach	45-54	Married	M	113
Longreach	45-54	Separated	F	11
Longreach	45-54	Separated	M	13
Longreach	55-64	Divorced	F	38
Longreach	55-64	Divorced	M	52
Longreach	55-64	Married	F	168
Longreach	55-64	Married	M	172
Longreach	55-64	Separated	F	11
Longreach	55-64	Separated	M	12
Longreach	55-64	Widowed	F	11
Longreach	65-74	Divorced	F	29
Longreach	65-74	Divorced	M	30
Longreach	65-74	Married	F	109
Longreach	65-74	Married	M	133
Longreach	65-74	Separated	F	5
Longreach	65-74	Separated	M	8
Longreach	65-74	Widowed	F	23
Longreach	65-74	Widowed	M	13
Longreach	75-84	Divorced	F	10
Longreach	75-84	Divorced	M	10
Longreach	75-84	Married	F	28
Longreach	75-84	Married	M	47
Longreach	75-84	Separated	M	4
Longreach	75-84	Widowed	F	43
Longreach	75-84	Widowed	M	12
Longreach	85+	Divorced	M	7
Longreach	85+	Married	F	4
Longreach	85+	Married	M	12
Longreach	85+	Widowed	F	39
Longreach	85+	Widowed	M	10
Mackay	15-19	Married	F	3
Mackay	15-19	Married	M	3
Mackay	15-19	Separated	F	6
Mackay	15-19	Separated	M	3
Mackay	20-24	Married	F	177
Mackay	20-24	Married	M	71
Mackay	20-24	Separated	F	11
Mackay	20-24	Separated	M	15
Mackay	20-24	Widowed	F	6
Mackay	20-24	Widowed	M	4
Mackay	25-34	Divorced	F	231
Mackay	25-34	Divorced	M	118
Mackay	25-34	Married	F	3123
Mackay	25-34	Married	M	2345
Mackay	25-34	Separated	F	235
Mackay	25-34	Separated	M	134
Mackay	25-34	Widowed	F	19
Mackay	25-34	Widowed	M	10
Mackay	35-44	Divorced	F	703
Mackay	35-44	Divorced	M	523
Mackay	35-44	Married	F	4790
Mackay	35-44	Married	M	4478
Mackay	35-44	Separated	F	536
Mackay	35-44	Separated	M	378
Mackay	35-44	Widowed	F	61
Mackay	35-44	Widowed	M	15
Mackay	45-54	Divorced	F	1267
Mackay	45-54	Divorced	M	1117
Mackay	45-54	Married	F	4921
Mackay	45-54	Married	M	4836
Mackay	45-54	Separated	F	551
Mackay	45-54	Separated	M	454
Mackay	45-54	Widowed	F	126
Mackay	45-54	Widowed	M	55
Mackay	55-64	Divorced	F	1379
Mackay	55-64	Divorced	M	1361
Mackay	55-64	Married	F	4912
Mackay	55-64	Married	M	5063
Mackay	55-64	Separated	F	406
Mackay	55-64	Separated	M	405
Mackay	55-64	Widowed	F	406
Mackay	55-64	Widowed	M	161
Mackay	65-74	Divorced	F	844
Mackay	65-74	Divorced	M	963
Mackay	65-74	Married	F	3234
Mackay	65-74	Married	M	3753
Mackay	65-74	Separated	F	180
Mackay	65-74	Separated	M	260
Mackay	65-74	Widowed	F	868
Mackay	65-74	Widowed	M	283
Mackay	75-84	Divorced	F	318
Mackay	75-84	Divorced	M	330
Mackay	75-84	Married	F	1282
Mackay	75-84	Married	M	1766
Mackay	75-84	Separated	F	71
Mackay	75-84	Separated	M	76
Mackay	75-84	Widowed	F	1146
Mackay	75-84	Widowed	M	349
Mackay	85+	Divorced	F	60
Mackay	85+	Divorced	M	43
Mackay	85+	Married	F	228
Mackay	85+	Married	M	431
Mackay	85+	Separated	F	9
Mackay	85+	Separated	M	12
Mackay	85+	Widowed	F	865
Mackay	85+	Widowed	M	271
McKinlay	20-24	Separated	M	5
McKinlay	25-34	Married	F	22
McKinlay	25-34	Married	M	23
McKinlay	25-34	Separated	F	5
McKinlay	35-44	Divorced	F	3
McKinlay	35-44	Divorced	M	3
McKinlay	35-44	Married	F	30
McKinlay	35-44	Married	M	44
McKinlay	45-54	Divorced	M	11
McKinlay	45-54	Married	F	24
McKinlay	45-54	Married	M	27
McKinlay	45-54	Separated	F	8
McKinlay	55-64	Divorced	F	9
McKinlay	55-64	Divorced	M	13
McKinlay	55-64	Married	F	33
McKinlay	55-64	Married	M	38
McKinlay	55-64	Separated	F	7
McKinlay	55-64	Separated	M	10
McKinlay	55-64	Widowed	M	3
McKinlay	65-74	Divorced	F	10
McKinlay	65-74	Divorced	M	7
McKinlay	65-74	Married	F	16
McKinlay	65-74	Married	M	15
McKinlay	65-74	Widowed	F	6
McKinlay	75-84	Divorced	M	4
McKinlay	75-84	Married	F	4
McKinlay	75-84	Married	M	7
McKinlay	75-84	Widowed	F	7
McKinlay	75-84	Widowed	M	8
McKinlay	85+	Widowed	F	8
Mapoon	25-34	Married	F	6
Mapoon	25-34	Married	M	5
Mapoon	35-44	Married	F	5
Mapoon	45-54	Married	M	3
Mapoon	55-64	Divorced	F	5
Mapoon	55-64	Divorced	M	3
Mapoon	55-64	Married	F	10
Mapoon	55-64	Married	M	9
Mapoon	55-64	Separated	F	3
Mapoon	65-74	Divorced	F	3
Mapoon	65-74	Divorced	M	4
Mapoon	65-74	Married	F	7
Mapoon	65-74	Married	M	9
Mapoon	65-74	Widowed	F	6
Maranoa	20-24	Married	F	11
Maranoa	20-24	Married	M	14
Maranoa	20-24	Separated	M	3
Maranoa	25-34	Divorced	F	10
Maranoa	25-34	Divorced	M	17
Maranoa	25-34	Married	F	332
Maranoa	25-34	Married	M	272
Maranoa	25-34	Separated	F	16
Maranoa	25-34	Separated	M	15
Maranoa	35-44	Divorced	F	43
Maranoa	35-44	Divorced	M	42
Maranoa	35-44	Married	F	503
Maranoa	35-44	Married	M	455
Maranoa	35-44	Separated	F	38
Maranoa	35-44	Separated	M	30
Maranoa	35-44	Widowed	F	10
Maranoa	35-44	Widowed	M	4
Maranoa	45-54	Divorced	F	101
Maranoa	45-54	Divorced	M	86
Maranoa	45-54	Married	F	521
Maranoa	45-54	Married	M	529
Maranoa	45-54	Separated	F	39
Maranoa	45-54	Separated	M	39
Maranoa	45-54	Widowed	F	11
Maranoa	45-54	Widowed	M	4
Maranoa	55-64	Divorced	F	113
Maranoa	55-64	Divorced	M	153
Maranoa	55-64	Married	F	517
Maranoa	55-64	Married	M	506
Maranoa	55-64	Separated	F	49
Maranoa	55-64	Separated	M	41
Maranoa	55-64	Widowed	F	53
Maranoa	55-64	Widowed	M	17
Maranoa	65-74	Divorced	F	73
Maranoa	65-74	Divorced	M	88
Maranoa	65-74	Married	F	329
Maranoa	65-74	Married	M	398
Maranoa	65-74	Separated	F	17
Maranoa	65-74	Separated	M	40
Maranoa	65-74	Widowed	F	86
Maranoa	65-74	Widowed	M	37
Maranoa	75-84	Divorced	F	30
Maranoa	75-84	Divorced	M	29
Maranoa	75-84	Married	F	146
Maranoa	75-84	Married	M	193
Maranoa	75-84	Separated	F	13
Maranoa	75-84	Separated	M	12
Maranoa	75-84	Widowed	F	145
Maranoa	75-84	Widowed	M	42
Maranoa	85+	Divorced	F	3
Maranoa	85+	Divorced	M	10
Maranoa	85+	Married	F	21
Maranoa	85+	Married	M	32
Maranoa	85+	Widowed	F	125
Maranoa	85+	Widowed	M	28
Mareeba	15-19	Married	F	4
Mareeba	15-19	Married	M	10
Mareeba	20-24	Married	F	26
Mareeba	20-24	Married	M	45
Mareeba	20-24	Separated	M	16
Mareeba	25-34	Divorced	F	13
Mareeba	25-34	Divorced	M	10
Mareeba	25-34	Married	F	374
Mareeba	25-34	Married	M	411
Mareeba	25-34	Separated	F	38
Mareeba	25-34	Separated	M	72
Mareeba	25-34	Widowed	F	4
Mareeba	25-34	Widowed	M	4
Mareeba	35-44	Divorced	F	91
Mareeba	35-44	Divorced	M	76
Mareeba	35-44	Married	F	616
Mareeba	35-44	Married	M	652
Mareeba	35-44	Separated	F	74
Mareeba	35-44	Separated	M	78
Mareeba	35-44	Widowed	F	9
Mareeba	35-44	Widowed	M	5
Mareeba	45-54	Divorced	F	226
Mareeba	45-54	Divorced	M	154
Mareeba	45-54	Married	F	790
Mareeba	45-54	Married	M	817
Mareeba	45-54	Separated	F	81
Mareeba	45-54	Separated	M	83
Mareeba	45-54	Widowed	F	33
Mareeba	45-54	Widowed	M	10
Mareeba	55-64	Divorced	F	326
Mareeba	55-64	Divorced	M	269
Mareeba	55-64	Married	F	872
Mareeba	55-64	Married	M	885
Mareeba	55-64	Separated	F	74
Mareeba	55-64	Separated	M	85
Mareeba	55-64	Widowed	F	90
Mareeba	55-64	Widowed	M	35
Mareeba	65-74	Divorced	F	226
Mareeba	65-74	Divorced	M	303
Mareeba	65-74	Married	F	719
Mareeba	65-74	Married	M	764
Mareeba	65-74	Separated	F	50
Mareeba	65-74	Separated	M	70
Mareeba	65-74	Widowed	F	191
Mareeba	65-74	Widowed	M	61
Mareeba	75-84	Divorced	F	98
Mareeba	75-84	Divorced	M	120
Mareeba	75-84	Married	F	381
Mareeba	75-84	Married	M	510
Mareeba	75-84	Separated	F	15
Mareeba	75-84	Separated	M	40
Mareeba	75-84	Widowed	F	259
Mareeba	75-84	Widowed	M	94
Mareeba	85+	Divorced	F	9
Mareeba	85+	Divorced	M	8
Mareeba	85+	Married	F	51
Mareeba	85+	Married	M	131
Mareeba	85+	Separated	M	9
Mareeba	85+	Widowed	F	172
Mareeba	85+	Widowed	M	66
Moreton Bay	15-19	Divorced	F	4
Moreton Bay	15-19	Divorced	M	6
Moreton Bay	15-19	Married	F	13
Moreton Bay	15-19	Married	M	16
Moreton Bay	15-19	Separated	F	3
Moreton Bay	15-19	Separated	M	4
Moreton Bay	20-24	Divorced	F	11
Moreton Bay	20-24	Divorced	M	5
Moreton Bay	20-24	Married	F	627
Moreton Bay	20-24	Married	M	345
Moreton Bay	20-24	Separated	F	78
Moreton Bay	20-24	Separated	M	35
Moreton Bay	20-24	Widowed	F	3
Moreton Bay	20-24	Widowed	M	11
Moreton Bay	25-34	Divorced	F	846
Moreton Bay	25-34	Divorced	M	460
Moreton Bay	25-34	Married	F	11299
Moreton Bay	25-34	Married	M	8723
Moreton Bay	25-34	Separated	F	1029
Moreton Bay	25-34	Separated	M	601
Moreton Bay	25-34	Widowed	F	65
Moreton Bay	25-34	Widowed	M	17
Moreton Bay	35-44	Divorced	F	2876
Moreton Bay	35-44	Divorced	M	1818
Moreton Bay	35-44	Married	F	19098
Moreton Bay	35-44	Married	M	17418
Moreton Bay	35-44	Separated	F	2089
Moreton Bay	35-44	Separated	M	1439
Moreton Bay	35-44	Widowed	F	194
Moreton Bay	35-44	Widowed	M	79
Moreton Bay	45-54	Divorced	F	5576
Moreton Bay	45-54	Divorced	M	3728
Moreton Bay	45-54	Married	F	18990
Moreton Bay	45-54	Married	M	18781
Moreton Bay	45-54	Separated	F	2198
Moreton Bay	45-54	Separated	M	1788
Moreton Bay	45-54	Widowed	F	583
Moreton Bay	45-54	Widowed	M	206
Moreton Bay	55-64	Divorced	F	6107
Moreton Bay	55-64	Divorced	M	4206
Moreton Bay	55-64	Married	F	17390
Moreton Bay	55-64	Married	M	17239
Moreton Bay	55-64	Separated	F	1644
Moreton Bay	55-64	Separated	M	1352
Moreton Bay	55-64	Widowed	F	1452
Moreton Bay	55-64	Widowed	M	436
Moreton Bay	65-74	Divorced	F	5051
Moreton Bay	65-74	Divorced	M	3586
Moreton Bay	65-74	Married	F	15213
Moreton Bay	65-74	Married	M	16360
Moreton Bay	65-74	Separated	F	1001
Moreton Bay	65-74	Separated	M	1021
Moreton Bay	65-74	Widowed	F	3559
Moreton Bay	65-74	Widowed	M	1020
Moreton Bay	75-84	Divorced	F	1950
Moreton Bay	75-84	Divorced	M	1430
Moreton Bay	75-84	Married	F	6472
Moreton Bay	75-84	Married	M	8966
Moreton Bay	75-84	Separated	F	312
Moreton Bay	75-84	Separated	M	375
Moreton Bay	75-84	Widowed	F	4964
Moreton Bay	75-84	Widowed	M	1453
Moreton Bay	85+	Divorced	F	375
Moreton Bay	85+	Divorced	M	211
Moreton Bay	85+	Married	F	933
Moreton Bay	85+	Married	M	1868
Moreton Bay	85+	Separated	F	35
Moreton Bay	85+	Separated	M	57
Moreton Bay	85+	Widowed	F	3666
Moreton Bay	85+	Widowed	M	1082
Mornington	25-34	Divorced	M	4
Mornington	25-34	Married	F	6
Mornington	25-34	Married	M	8
Mornington	35-44	Married	F	12
Mornington	35-44	Married	M	14
Mornington	35-44	Separated	M	4
Mornington	45-54	Divorced	M	7
Mornington	45-54	Married	F	13
Mornington	45-54	Married	M	19
Mornington	45-54	Separated	F	3
Mornington	45-54	Separated	M	3
Mornington	45-54	Widowed	F	8
Mornington	55-64	Divorced	F	3
Mornington	55-64	Divorced	M	5
Mornington	55-64	Married	F	15
Mornington	55-64	Married	M	9
Mornington	55-64	Separated	F	3
Mornington	55-64	Widowed	F	3
Mornington	55-64	Widowed	M	3
Mornington	65-74	Divorced	M	4
Mornington	65-74	Married	M	4
Mornington	65-74	Widowed	F	4
Mornington	65-74	Widowed	M	4
Mornington	75-84	Married	F	8
Mornington	75-84	Widowed	F	3
Mornington	75-84	Widowed	M	7
Mornington	85+	Married	F	6
Mount Isa	20-24	Married	F	39
Mount Isa	20-24	Married	M	18
Mount Isa	20-24	Separated	F	5
Mount Isa	20-24	Separated	M	3
Mount Isa	25-34	Divorced	F	28
Mount Isa	25-34	Divorced	M	20
Mount Isa	25-34	Married	F	533
Mount Isa	25-34	Married	M	408
Mount Isa	25-34	Separated	F	36
Mount Isa	25-34	Separated	M	21
Mount Isa	25-34	Widowed	F	4
Mount Isa	35-44	Divorced	F	85
Mount Isa	35-44	Divorced	M	72
Mount Isa	35-44	Married	F	714
Mount Isa	35-44	Married	M	660
Mount Isa	35-44	Separated	F	66
Mount Isa	35-44	Separated	M	45
Mount Isa	35-44	Widowed	F	10
Mount Isa	45-54	Divorced	F	144
Mount Isa	45-54	Divorced	M	123
Mount Isa	45-54	Married	F	579
Mount Isa	45-54	Married	M	615
Mount Isa	45-54	Separated	F	62
Mount Isa	45-54	Separated	M	55
Mount Isa	45-54	Widowed	F	30
Mount Isa	45-54	Widowed	M	18
Mount Isa	55-64	Divorced	F	166
Mount Isa	55-64	Divorced	M	174
Mount Isa	55-64	Married	F	484
Mount Isa	55-64	Married	M	563
Mount Isa	55-64	Separated	F	51
Mount Isa	55-64	Separated	M	73
Mount Isa	55-64	Widowed	F	48
Mount Isa	55-64	Widowed	M	27
Mount Isa	65-74	Divorced	F	77
Mount Isa	65-74	Divorced	M	101
Mount Isa	65-74	Married	F	197
Mount Isa	65-74	Married	M	258
Mount Isa	65-74	Separated	F	18
Mount Isa	65-74	Separated	M	37
Mount Isa	65-74	Widowed	F	96
Mount Isa	65-74	Widowed	M	37
Mount Isa	75-84	Divorced	F	25
Mount Isa	75-84	Divorced	M	33
Mount Isa	75-84	Married	F	83
Mount Isa	75-84	Married	M	121
Mount Isa	75-84	Separated	F	3
Mount Isa	75-84	Separated	M	9
Mount Isa	75-84	Widowed	F	102
Mount Isa	75-84	Widowed	M	54
Mount Isa	85+	Divorced	F	3
Mount Isa	85+	Divorced	M	8
Mount Isa	85+	Married	F	7
Mount Isa	85+	Married	M	22
Mount Isa	85+	Widowed	F	47
Mount Isa	85+	Widowed	M	12
Murweh	20-24	Divorced	F	3
Murweh	20-24	Married	F	7
Murweh	20-24	Married	M	7
Murweh	25-34	Divorced	F	5
Murweh	25-34	Married	F	107
Murweh	25-34	Married	M	105
Murweh	25-34	Separated	F	8
Murweh	25-34	Separated	M	3
Murweh	35-44	Divorced	F	15
Murweh	35-44	Divorced	M	6
Murweh	35-44	Married	F	125
Murweh	35-44	Married	M	104
Murweh	35-44	Separated	F	15
Murweh	35-44	Separated	M	9
Murweh	45-54	Divorced	F	22
Murweh	45-54	Divorced	M	24
Murweh	45-54	Married	F	146
Murweh	45-54	Married	M	116
Murweh	45-54	Separated	F	12
Murweh	45-54	Separated	M	13
Murweh	45-54	Widowed	F	6
Murweh	55-64	Divorced	F	35
