LGA_NAME16	Age5yr	Indigenous	persons
Moree Plains	65+	1	223
Mosman	0-4		35
Mosman	0-4	0	1178
Mosman	0-4	1	6
Mosman	5-9		46
Mosman	5-9	0	1471
Mosman	5-9	1	6
Mosman	10-14		57
Mosman	10-14	0	1808
Mosman	10-14	1	9
Mosman	15-19		49
Mosman	15-19	0	1558
Mosman	15-19	1	10
Mosman	20-24		43
Mosman	20-24	0	1290
Mosman	20-24	1	10
Mosman	25-29		37
Mosman	25-29	0	1267
Mosman	25-29	1	7
Mosman	30-34		43
Mosman	30-34	0	1578
Mosman	30-34	1	5
Mosman	35-39		54
Mosman	35-39	0	1758
Mosman	35-39	1	7
Mosman	40-44		54
Mosman	40-44	0	1781
Mosman	45-49		62
Mosman	45-49	0	2042
Mosman	45-49	1	9
Mosman	50-54		54
Mosman	50-54	0	2068
Mosman	50-54	1	5
Mosman	55-59		53
Mosman	55-59	0	1899
Mosman	55-59	1	5
Mosman	60-64		54
Mosman	60-64	0	1710
Mosman	60-64	1	3
Mosman	65+		189
Mosman	65+	0	6008
Mosman	65+	1	4
Murray River	0-4		40
Murray River	0-4	0	581
Murray River	0-4	1	40
Murray River	5-9		47
Murray River	5-9	0	618
Murray River	5-9	1	43
Murray River	10-14		60
Murray River	10-14	0	655
Murray River	10-14	1	78
Murray River	15-19		42
Murray River	15-19	0	555
Murray River	15-19	1	49
Murray River	20-24		28
Murray River	20-24	0	389
Murray River	20-24	1	25
Murray River	25-29		49
Murray River	25-29	0	470
Murray River	25-29	1	21
Murray River	30-34		58
Murray River	30-34	0	565
Murray River	30-34	1	24
Murray River	35-39		49
Murray River	35-39	0	572
Murray River	35-39	1	28
Murray River	40-44		49
Murray River	40-44	0	562
Murray River	40-44	1	19
Murray River	45-49		52
Murray River	45-49	0	648
Murray River	45-49	1	35
Murray River	50-54		54
Murray River	50-54	0	729
Murray River	50-54	1	21
Murray River	55-59		67
Murray River	55-59	0	796
Murray River	55-59	1	18
Murray River	60-64		70
Murray River	60-64	0	947
Murray River	60-64	1	33
Murray River	65+		265
Murray River	65+	0	3349
Murray River	65+	1	47
Murrumbidgee	0-4		13
Murrumbidgee	0-4	0	151
Murrumbidgee	0-4	1	28
Murrumbidgee	5-9		14
Murrumbidgee	5-9	0	142
Murrumbidgee	5-9	1	26
Murrumbidgee	10-14		25
Murrumbidgee	10-14	0	149
Murrumbidgee	10-14	1	26
Murrumbidgee	15-19		12
Murrumbidgee	15-19	0	125
Murrumbidgee	15-19	1	29
Murrumbidgee	20-24		17
Murrumbidgee	20-24	0	136
Murrumbidgee	20-24	1	16
Murrumbidgee	25-29		20
Murrumbidgee	25-29	0	143
Murrumbidgee	25-29	1	14
Murrumbidgee	30-34		14
Murrumbidgee	30-34	0	190
Murrumbidgee	30-34	1	24
Murrumbidgee	35-39		16
Murrumbidgee	35-39	0	134
Murrumbidgee	35-39	1	17
Murrumbidgee	40-44		18
Murrumbidgee	40-44	0	150
Murrumbidgee	40-44	1	18
Murrumbidgee	45-49		20
Murrumbidgee	45-49	0	159
Murrumbidgee	45-49	1	15
Murrumbidgee	50-54		17
Murrumbidgee	50-54	0	188
Murrumbidgee	50-54	1	20
Murrumbidgee	55-59		18
Murrumbidgee	55-59	0	225
Murrumbidgee	55-59	1	21
Murrumbidgee	60-64		26
Murrumbidgee	60-64	0	246
Murrumbidgee	60-64	1	14
Murrumbidgee	65+		81
Murrumbidgee	65+	0	622
Murrumbidgee	65+	1	24
Muswellbrook	0-4		52
Muswellbrook	0-4	0	742
Muswellbrook	0-4	1	238
Muswellbrook	5-9		81
Muswellbrook	5-9	0	880
Muswellbrook	5-9	1	272
Muswellbrook	10-14		83
Muswellbrook	10-14	0	906
Muswellbrook	10-14	1	217
Muswellbrook	15-19		67
Muswellbrook	15-19	0	799
Muswellbrook	15-19	1	188
Muswellbrook	20-24		47
Muswellbrook	20-24	0	692
Muswellbrook	20-24	1	129
Muswellbrook	25-29		68
Muswellbrook	25-29	0	910
Muswellbrook	25-29	1	159
Muswellbrook	30-34		89
Muswellbrook	30-34	0	935
Muswellbrook	30-34	1	149
Muswellbrook	35-39		59
Muswellbrook	35-39	0	900
Muswellbrook	35-39	1	122
Muswellbrook	40-44		73
Muswellbrook	40-44	0	882
Muswellbrook	40-44	1	81
Muswellbrook	45-49		67
Muswellbrook	45-49	0	888
Muswellbrook	45-49	1	68
Muswellbrook	50-54		56
Muswellbrook	50-54	0	963
Muswellbrook	50-54	1	69
Muswellbrook	55-59		66
Muswellbrook	55-59	0	974
Muswellbrook	55-59	1	79
Muswellbrook	60-64		31
Muswellbrook	60-64	0	759
Muswellbrook	60-64	1	58
Muswellbrook	65+		130
Muswellbrook	65+	0	2253
Muswellbrook	65+	1	72
Nambucca Valley	0-4		84
Nambucca Valley	0-4	0	730
Nambucca Valley	0-4	1	165
Nambucca Valley	5-9		87
Nambucca Valley	5-9	0	772
Nambucca Valley	5-9	1	162
Nambucca Valley	10-14		118
Nambucca Valley	10-14	0	912
Nambucca Valley	10-14	1	185
Nambucca Valley	15-19		91
Nambucca Valley	15-19	0	811
Nambucca Valley	15-19	1	172
Nambucca Valley	20-24		65
Nambucca Valley	20-24	0	520
Nambucca Valley	20-24	1	114
Nambucca Valley	25-29		70
Nambucca Valley	25-29	0	648
Nambucca Valley	25-29	1	115
Nambucca Valley	30-34		73
Nambucca Valley	30-34	0	680
Nambucca Valley	30-34	1	87
Nambucca Valley	35-39		73
Nambucca Valley	35-39	0	768
Nambucca Valley	35-39	1	69
Nambucca Valley	40-44		69
Nambucca Valley	40-44	0	781
Nambucca Valley	40-44	1	71
Nambucca Valley	45-49		78
Nambucca Valley	45-49	0	953
Nambucca Valley	45-49	1	79
Nambucca Valley	50-54		94
Nambucca Valley	50-54	0	1016
Nambucca Valley	50-54	1	90
Nambucca Valley	55-59		99
Nambucca Valley	55-59	0	1378
Nambucca Valley	55-59	1	91
Nambucca Valley	60-64		142
Nambucca Valley	60-64	0	1661
Nambucca Valley	60-64	1	93
Nambucca Valley	65+		336
Nambucca Valley	65+	0	5655
Nambucca Valley	65+	1	147
Narrabri	0-4		62
Narrabri	0-4	0	509
Narrabri	0-4	1	193
Narrabri	5-9		100
Narrabri	5-9	0	540
Narrabri	5-9	1	233
Narrabri	10-14		100
Narrabri	10-14	0	571
Narrabri	10-14	1	238
Narrabri	15-19		66
Narrabri	15-19	0	443
Narrabri	15-19	1	181
Narrabri	20-24		79
Narrabri	20-24	0	490
Narrabri	20-24	1	143
Narrabri	25-29		73
Narrabri	25-29	0	580
Narrabri	25-29	1	119
Narrabri	30-34		82
Narrabri	30-34	0	591
Narrabri	30-34	1	118
Narrabri	35-39		73
Narrabri	35-39	0	537
Narrabri	35-39	1	91
Narrabri	40-44		76
Narrabri	40-44	0	525
Narrabri	40-44	1	88
Narrabri	45-49		89
Narrabri	45-49	0	583
Narrabri	45-49	1	91
Narrabri	50-54		100
Narrabri	50-54	0	604
Narrabri	50-54	1	86
Narrabri	55-59		98
Narrabri	55-59	0	726
Narrabri	55-59	1	85
Narrabri	60-64		110
Narrabri	60-64	0	718
Narrabri	60-64	1	87
Narrabri	65+		224
Narrabri	65+	0	2083
Narrabri	65+	1	134
Narrandera	0-4		29
Narrandera	0-4	0	206
Narrandera	0-4	1	89
Narrandera	5-9		43
Narrandera	5-9	0	269
Narrandera	5-9	1	89
Narrandera	10-14		60
Narrandera	10-14	0	269
Narrandera	10-14	1	93
Narrandera	15-19		34
Narrandera	15-19	0	221
Narrandera	15-19	1	57
Narrandera	20-24		29
Narrandera	20-24	0	171
Narrandera	20-24	1	54
Narrandera	25-29		28
Narrandera	25-29	0	210
Narrandera	25-29	1	53
Narrandera	30-34		19
Narrandera	30-34	0	207
Narrandera	30-34	1	26
Narrandera	35-39		33
Narrandera	35-39	0	241
Narrandera	35-39	1	39
Narrandera	40-44		31
Narrandera	40-44	0	228
Narrandera	40-44	1	42
Narrandera	45-49		21
Narrandera	45-49	0	279
Narrandera	45-49	1	33
Narrandera	50-54		30
Narrandera	50-54	0	284
Narrandera	50-54	1	25
Narrandera	55-59		19
Narrandera	55-59	0	322
Narrandera	55-59	1	36
Narrandera	60-64		32
Narrandera	60-64	0	377
Narrandera	60-64	1	34
Narrandera	65+		101
Narrandera	65+	0	1184
Narrandera	65+	1	47
Narromine	0-4		50
Narromine	0-4	0	227
Narromine	0-4	1	121
Narromine	5-9		75
Narromine	5-9	0	215
Narromine	5-9	1	166
Narromine	10-14		78
Narromine	10-14	0	236
Narromine	10-14	1	172
Narromine	15-19		49
Narromine	15-19	0	218
Narromine	15-19	1	110
Narromine	20-24		34
Narromine	20-24	0	166
Narromine	20-24	1	99
Narromine	25-29		50
Narromine	25-29	0	209
Narromine	25-29	1	87
Narromine	30-34		48
Narromine	30-34	0	259
Narromine	30-34	1	60
Narromine	35-39		55
Narromine	35-39	0	231
Narromine	35-39	1	76
Narromine	40-44		45
Narromine	40-44	0	210
Narromine	40-44	1	64
Narromine	45-49		47
Narromine	45-49	0	259
Narromine	45-49	1	51
Narromine	50-54		30
Narromine	50-54	0	243
Narromine	50-54	1	66
Narromine	55-59		57
Narromine	55-59	0	311
Narromine	55-59	1	54
Narromine	60-64		37
Narromine	60-64	0	345
Narromine	60-64	1	46
Narromine	65+		177
Narromine	65+	0	1101
Narromine	65+	1	120
Newcastle	0-4		258
Newcastle	0-4	0	7846
Newcastle	0-4	1	688
Newcastle	5-9		318
Newcastle	5-9	0	8290
Newcastle	5-9	1	707
Newcastle	10-14		316
Newcastle	10-14	0	8202
Newcastle	10-14	1	736
Newcastle	15-19		485
Newcastle	15-19	0	8539
Newcastle	15-19	1	699
Newcastle	20-24		733
Newcastle	20-24	0	12876
Newcastle	20-24	1	818
Newcastle	25-29		586
Newcastle	25-29	0	12758
Newcastle	25-29	1	704
Newcastle	30-34		516
Newcastle	30-34	0	11778
Newcastle	30-34	1	599
Newcastle	35-39		448
Newcastle	35-39	0	10717
Newcastle	35-39	1	442
Newcastle	40-44		391
Newcastle	40-44	0	9526
Newcastle	40-44	1	327
Newcastle	45-49		431
Newcastle	45-49	0	9678
Newcastle	45-49	1	359
Newcastle	50-54		363
Newcastle	50-54	0	9467
Newcastle	50-54	1	365
Newcastle	55-59		396
Newcastle	55-59	0	9152
Newcastle	55-59	1	307
Newcastle	60-64		296
Newcastle	60-64	0	8868
Newcastle	60-64	1	249
Newcastle	65+		1531
Newcastle	65+	0	26702
Newcastle	65+	1	416
North Sydney	0-4		82
North Sydney	0-4	0	3332
North Sydney	0-4	1	18
North Sydney	5-9		95
North Sydney	5-9	0	2765
North Sydney	5-9	1	14
North Sydney	10-14		78
North Sydney	10-14	0	2339
North Sydney	10-14	1	5
North Sydney	15-19		73
North Sydney	15-19	0	2048
North Sydney	15-19	1	19
North Sydney	20-24		117
North Sydney	20-24	0	3222
North Sydney	20-24	1	21
North Sydney	25-29		253
North Sydney	25-29	0	6351
North Sydney	25-29	1	45
North Sydney	30-34		307
North Sydney	30-34	0	7659
North Sydney	30-34	1	39
North Sydney	35-39		243
North Sydney	35-39	0	6615
North Sydney	35-39	1	19
North Sydney	40-44		197
North Sydney	40-44	0	5245
North Sydney	40-44	1	11
North Sydney	45-49		157
North Sydney	45-49	0	4391
North Sydney	45-49	1	25
North Sydney	50-54		147
North Sydney	50-54	0	4073
North Sydney	50-54	1	10
North Sydney	55-59		146
North Sydney	55-59	0	3638
North Sydney	55-59	1	19
North Sydney	60-64		143
North Sydney	60-64	0	3495
North Sydney	60-64	1	6
North Sydney	65+		601
North Sydney	65+	0	10868
North Sydney	65+	1	25
Northern Beaches	0-4		354
Northern Beaches	0-4	0	13663
Northern Beaches	0-4	1	146
Northern Beaches	5-9		401
Northern Beaches	5-9	0	15721
Northern Beaches	5-9	1	159
Northern Beaches	10-14		442
Northern Beaches	10-14	0	17685
Northern Beaches	10-14	1	152
Northern Beaches	15-19		410
Northern Beaches	15-19	0	15680
Northern Beaches	15-19	1	185
Northern Beaches	20-24		371
Northern Beaches	20-24	0	13222
Northern Beaches	20-24	1	149
Northern Beaches	25-29		468
Northern Beaches	25-29	0	12692
Northern Beaches	25-29	1	114
Northern Beaches	30-34		525
Northern Beaches	30-34	0	14968
Northern Beaches	30-34	1	110
Northern Beaches	35-39		528
Northern Beaches	35-39	0	16463
Northern Beaches	35-39	1	94
Northern Beaches	40-44		524
Northern Beaches	40-44	0	17813
Northern Beaches	40-44	1	84
Northern Beaches	45-49		527
Northern Beaches	45-49	0	19870
Northern Beaches	45-49	1	116
Northern Beaches	50-54		507
Northern Beaches	50-54	0	18876
Northern Beaches	50-54	1	106
Northern Beaches	55-59		428
Northern Beaches	55-59	0	16989
Northern Beaches	55-59	1	87
Northern Beaches	60-64		420
Northern Beaches	60-64	0	14475
Northern Beaches	60-64	1	71
Northern Beaches	65+		1738
Northern Beaches	65+	0	46084
Northern Beaches	65+	1	136
Oberon	0-4		26
Oberon	0-4	0	210
Oberon	0-4	1	32
Oberon	5-9		49
Oberon	5-9	0	252
Oberon	5-9	1	22
Oberon	10-14		48
Oberon	10-14	0	290
Oberon	10-14	1	31
Oberon	15-19		29
Oberon	15-19	0	219
Oberon	15-19	1	25
Oberon	20-24		32
Oberon	20-24	0	201
Oberon	20-24	1	22
Oberon	25-29		28
Oberon	25-29	0	219
Oberon	25-29	1	14
Oberon	30-34		33
Oberon	30-34	0	233
Oberon	30-34	1	12
Oberon	35-39		43
Oberon	35-39	0	252
Oberon	35-39	1	8
Oberon	40-44		49
Oberon	40-44	0	248
Oberon	40-44	1	10
Oberon	45-49		25
Oberon	45-49	0	289
Oberon	45-49	1	23
Oberon	50-54		35
Oberon	50-54	0	348
Oberon	50-54	1	18
Oberon	55-59		29
Oberon	55-59	0	371
Oberon	55-59	1	14
Oberon	60-64		40
Oberon	60-64	0	370
Oberon	60-64	1	8
Oberon	65+		165
Oberon	65+	0	1200
Oberon	65+	1	24
Orange	0-4		153
Orange	0-4	0	2513
Orange	0-4	1	386
Orange	5-9		160
Orange	5-9	0	2562
Orange	5-9	1	415
Orange	10-14		151
Orange	10-14	0	2593
Orange	10-14	1	439
Orange	15-19		120
Orange	15-19	0	2192
Orange	15-19	1	353
Orange	20-24		144
Orange	20-24	0	1965
Orange	20-24	1	299
Orange	25-29		152
Orange	25-29	0	2483
Orange	25-29	1	253
Orange	30-34		160
Orange	30-34	0	2626
Orange	30-34	1	209
Orange	35-39		155
Orange	35-39	0	2637
Orange	35-39	1	171
Orange	40-44		123
Orange	40-44	0	2239
Orange	40-44	1	139
Orange	45-49		134
Orange	45-49	0	2352
Orange	45-49	1	154
Orange	50-54		111
Orange	50-54	0	2193
Orange	50-54	1	161
Orange	55-59		126
Orange	55-59	0	2163
Orange	55-59	1	118
Orange	60-64		102
Orange	60-64	0	2188
Orange	60-64	1	82
Orange	65+		467
Orange	65+	0	7206
Orange	65+	1	148
Parkes	0-4		54
Parkes	0-4	0	637
Parkes	0-4	1	219
Parkes	5-9		80
Parkes	5-9	0	655
Parkes	5-9	1	237
Parkes	10-14		68
Parkes	10-14	0	770
Parkes	10-14	1	218
Parkes	15-19		88
Parkes	15-19	0	606
Parkes	15-19	1	176
Parkes	20-24		51
Parkes	20-24	0	577
Parkes	20-24	1	157
Parkes	25-29		58
Parkes	25-29	0	625
Parkes	25-29	1	133
Parkes	30-34		68
Parkes	30-34	0	656
Parkes	30-34	1	96
Parkes	35-39		58
Parkes	35-39	0	650
Parkes	35-39	1	86
Parkes	40-44		67
Parkes	40-44	0	629
Parkes	40-44	1	84
Parkes	45-49		61
Parkes	45-49	0	654
Parkes	45-49	1	91
Parkes	50-54		56
Parkes	50-54	0	733
Parkes	50-54	1	77
Parkes	55-59		78
Parkes	55-59	0	796
Parkes	55-59	1	83
Parkes	60-64		58
Parkes	60-64	0	810
Parkes	60-64	1	93
Parkes	65+		162
Parkes	65+	0	2692
Parkes	65+	1	130
Parramatta	0-4		565
Parramatta	0-4	0	15312
Parramatta	0-4	1	177
Parramatta	5-9		556
Parramatta	5-9	0	15939
Parramatta	5-9	1	133
Parramatta	10-14		511
Parramatta	10-14	0	13307
Parramatta	10-14	1	147
Parramatta	15-19		376
Parramatta	15-19	0	10994
Parramatta	15-19	1	175
Parramatta	20-24		764
Parramatta	20-24	0	16009
Parramatta	20-24	1	217
Parramatta	25-29		1215
Parramatta	25-29	0	21942
Parramatta	25-29	1	252
Parramatta	30-34		1213
Parramatta	30-34	0	25111
Parramatta	30-34	1	189
Parramatta	35-39		1077
Parramatta	35-39	0	24944
Parramatta	35-39	1	165
Parramatta	40-44		806
Parramatta	40-44	0	18417
Parramatta	40-44	1	127
Parramatta	45-49		560
Parramatta	45-49	0	14881
Parramatta	45-49	1	152
Parramatta	50-54		447
Parramatta	50-54	0	12956
Parramatta	50-54	1	108
Parramatta	55-59		408
Parramatta	55-59	0	12470
Parramatta	55-59	1	73
Parramatta	60-64		396
Parramatta	60-64	0	11383
Parramatta	60-64	1	61
Parramatta	65+		1294
Parramatta	65+	0	30801
Parramatta	65+	1	104
Penrith	0-4		740
Penrith	0-4	0	13551
Penrith	0-4	1	1343
Penrith	5-9		842
Penrith	5-9	0	13516
Penrith	5-9	1	1253
Penrith	10-14		787
Penrith	10-14	0	12921
Penrith	10-14	1	1160
Penrith	15-19		645
Penrith	15-19	0	11799
Penrith	15-19	1	1077
Penrith	20-24		799
Penrith	20-24	0	12872
Penrith	20-24	1	1119
Penrith	25-29		938
Penrith	25-29	0	14288
Penrith	25-29	1	968
Penrith	30-34		890
Penrith	30-34	0	15135
Penrith	30-34	1	767
Penrith	35-39		830
Penrith	35-39	0	15457
Penrith	35-39	1	616
Penrith	40-44		754
Penrith	40-44	0	13611
Penrith	40-44	1	511
Penrith	45-49		638
Penrith	45-49	0	12792
Penrith	45-49	1	560
Penrith	50-54		583
Penrith	50-54	0	11831
Penrith	50-54	1	446
Penrith	55-59		503
Penrith	55-59	0	11072
Penrith	55-59	1	348
Penrith	60-64		407
Penrith	60-64	0	10721
Penrith	60-64	1	277
Penrith	65+		1749
Penrith	65+	0	26073
Penrith	65+	1	479
Port Macquarie-Hastings	0-4		152
Port Macquarie-Hastings	0-4	0	3166
Port Macquarie-Hastings	0-4	1	536
Port Macquarie-Hastings	5-9		213
Port Macquarie-Hastings	5-9	0	3919
Port Macquarie-Hastings	5-9	1	560
Port Macquarie-Hastings	10-14		222
Port Macquarie-Hastings	10-14	0	4525
Port Macquarie-Hastings	10-14	1	573
Port Macquarie-Hastings	15-19		213
Port Macquarie-Hastings	15-19	0	4219
Port Macquarie-Hastings	15-19	1	506
Port Macquarie-Hastings	20-24		191
Port Macquarie-Hastings	20-24	0	3303
Port Macquarie-Hastings	20-24	1	369
Port Macquarie-Hastings	25-29		206
Port Macquarie-Hastings	25-29	0	3231
Port Macquarie-Hastings	25-29	1	293
Port Macquarie-Hastings	30-34		179
Port Macquarie-Hastings	30-34	0	3466
Port Macquarie-Hastings	30-34	1	255
Port Macquarie-Hastings	35-39		217
Port Macquarie-Hastings	35-39	0	3794
Port Macquarie-Hastings	35-39	1	245
Port Macquarie-Hastings	40-44		190
Port Macquarie-Hastings	40-44	0	4021
Port Macquarie-Hastings	40-44	1	186
Port Macquarie-Hastings	45-49		188
Port Macquarie-Hastings	45-49	0	4662
Port Macquarie-Hastings	45-49	1	217
Port Macquarie-Hastings	50-54		206
Port Macquarie-Hastings	50-54	0	4959
Port Macquarie-Hastings	50-54	1	211
Port Macquarie-Hastings	55-59		227
Port Macquarie-Hastings	55-59	0	5270
Port Macquarie-Hastings	55-59	1	212
Port Macquarie-Hastings	60-64		236
Port Macquarie-Hastings	60-64	0	5933
Port Macquarie-Hastings	60-64	1	195
Port Macquarie-Hastings	65+		1057
Port Macquarie-Hastings	65+	0	23862
Port Macquarie-Hastings	65+	1	364
Port Stephens	0-4		114
Port Stephens	0-4	0	3016
Port Stephens	0-4	1	500
Port Stephens	5-9		215
Port Stephens	5-9	0	3594
Port Stephens	5-9	1	617
Port Stephens	10-14		193
Port Stephens	10-14	0	4043
Port Stephens	10-14	1	606
Port Stephens	15-19		176
Port Stephens	15-19	0	3653
Port Stephens	15-19	1	519
Port Stephens	20-24		169
Port Stephens	20-24	0	3039
Port Stephens	20-24	1	385
Port Stephens	25-29		154
Port Stephens	25-29	0	2867
Port Stephens	25-29	1	338
Port Stephens	30-34		179
Port Stephens	30-34	0	3226
Port Stephens	30-34	1	285
Port Stephens	35-39		159
Port Stephens	35-39	0	3537
Port Stephens	35-39	1	236
Port Stephens	40-44		188
Port Stephens	40-44	0	3550
Port Stephens	40-44	1	206
Port Stephens	45-49		202
Port Stephens	45-49	0	4151
Port Stephens	45-49	1	261
Port Stephens	50-54		197
Port Stephens	50-54	0	4250
Port Stephens	50-54	1	213
Port Stephens	55-59		229
Port Stephens	55-59	0	4746
Port Stephens	55-59	1	214
Port Stephens	60-64		229
Port Stephens	60-64	0	5181
Port Stephens	60-64	1	164
Port Stephens	65+		990
Port Stephens	65+	0	18158
Port Stephens	65+	1	348
Queanbeyan-Palerang Regional	0-4		159
Queanbeyan-Palerang Regional	0-4	0	3818
Queanbeyan-Palerang Regional	0-4	1	248
Queanbeyan-Palerang Regional	5-9		196
Queanbeyan-Palerang Regional	5-9	0	3693
Queanbeyan-Palerang Regional	5-9	1	225
Queanbeyan-Palerang Regional	10-14		175
Queanbeyan-Palerang Regional	10-14	0	3614
Queanbeyan-Palerang Regional	10-14	1	225
Queanbeyan-Palerang Regional	15-19		129
Queanbeyan-Palerang Regional	15-19	0	3078
Queanbeyan-Palerang Regional	15-19	1	223
Queanbeyan-Palerang Regional	20-24		147
Queanbeyan-Palerang Regional	20-24	0	3055
Queanbeyan-Palerang Regional	20-24	1	198
Queanbeyan-Palerang Regional	25-29		250
Queanbeyan-Palerang Regional	25-29	0	3847
Queanbeyan-Palerang Regional	25-29	1	171
Queanbeyan-Palerang Regional	30-34		239
Queanbeyan-Palerang Regional	30-34	0	4692
Queanbeyan-Palerang Regional	30-34	1	153
Queanbeyan-Palerang Regional	35-39		218
Queanbeyan-Palerang Regional	35-39	0	4452
Queanbeyan-Palerang Regional	35-39	1	129
Queanbeyan-Palerang Regional	40-44		190
Queanbeyan-Palerang Regional	40-44	0	3909
Queanbeyan-Palerang Regional	40-44	1	108
Queanbeyan-Palerang Regional	45-49		177
Queanbeyan-Palerang Regional	45-49	0	4167
Queanbeyan-Palerang Regional	45-49	1	120
Queanbeyan-Palerang Regional	50-54		175
Queanbeyan-Palerang Regional	50-54	0	4435
Queanbeyan-Palerang Regional	50-54	1	126
Queanbeyan-Palerang Regional	55-59		224
Queanbeyan-Palerang Regional	55-59	0	4003
Queanbeyan-Palerang Regional	55-59	1	94
Queanbeyan-Palerang Regional	60-64		176
Queanbeyan-Palerang Regional	60-64	0	3448
Queanbeyan-Palerang Regional	60-64	1	75
Queanbeyan-Palerang Regional	65+		467
Queanbeyan-Palerang Regional	65+	0	7977
Queanbeyan-Palerang Regional	65+	1	91
Randwick	0-4		259
Randwick	0-4	0	6433
Randwick	0-4	1	140
Randwick	5-9		292
Randwick	5-9	0	6477
Randwick	5-9	1	203
Randwick	10-14		237
Randwick	10-14	0	6413
Randwick	10-14	1	212
Randwick	15-19		283
Randwick	15-19	0	6182
Randwick	15-19	1	210
Randwick	20-24		532
Randwick	20-24	0	8713
Randwick	20-24	1	247
Randwick	25-29		665
Randwick	25-29	0	11302
Randwick	25-29	1	212
Randwick	30-34		584
Randwick	30-34	0	11631
Randwick	30-34	1	174
Randwick	35-39		485
Randwick	35-39	0	10112
Randwick	35-39	1	134
Randwick	40-44		413
Randwick	40-44	0	9067
Randwick	40-44	1	138
Randwick	45-49		358
Randwick	45-49	0	8543
Randwick	45-49	1	148
Randwick	50-54		337
Randwick	50-54	0	7952
Randwick	50-54	1	129
Randwick	55-59		300
Randwick	55-59	0	7157
Randwick	55-59	1	110
Randwick	60-64		205
Randwick	60-64	0	6221
Randwick	60-64	1	87
Randwick	65+		1168
Randwick	65+	0	19580
Randwick	65+	1	201
Richmond Valley	0-4		123
Richmond Valley	0-4	0	862
Richmond Valley	0-4	1	205
Richmond Valley	5-9		192
Richmond Valley	5-9	0	1075
Richmond Valley	5-9	1	225
Richmond Valley	10-14		176
Richmond Valley	10-14	0	1235
Richmond Valley	10-14	1	220
Richmond Valley	15-19		135
Richmond Valley	15-19	0	1045
Richmond Valley	15-19	1	181
Richmond Valley	20-24		135
Richmond Valley	20-24	0	937
Richmond Valley	20-24	1	141
Richmond Valley	25-29		98
Richmond Valley	25-29	0	902
Richmond Valley	25-29	1	119
Richmond Valley	30-34		123
Richmond Valley	30-34	0	948
Richmond Valley	30-34	1	106
Richmond Valley	35-39		131
Richmond Valley	35-39	0	896
Richmond Valley	35-39	1	89
Richmond Valley	40-44		134
Richmond Valley	40-44	0	985
Richmond Valley	40-44	1	88
Richmond Valley	45-49		156
Richmond Valley	45-49	0	1160
Richmond Valley	45-49	1	90
Richmond Valley	50-54		98
Richmond Valley	50-54	0	1226
Richmond Valley	50-54	1	85
Richmond Valley	55-59		128
Richmond Valley	55-59	0	1417
Richmond Valley	55-59	1	79
Richmond Valley	60-64		117
Richmond Valley	60-64	0	1507
Richmond Valley	60-64	1	84
Richmond Valley	65+		378
Richmond Valley	65+	0	5397
Richmond Valley	65+	1	131
Ryde	0-4		228
Ryde	0-4	0	6993
Ryde	0-4	1	50
Ryde	5-9		230
Ryde	5-9	0	7146
Ryde	5-9	1	39
Ryde	10-14		164
Ryde	10-14	0	6059
Ryde	10-14	1	58
Ryde	15-19		155
Ryde	15-19	0	5661
Ryde	15-19	1	75
Ryde	20-24		301
Ryde	20-24	0	8234
Ryde	20-24	1	74
Ryde	25-29		451
Ryde	25-29	0	10436
Ryde	25-29	1	58
Ryde	30-34		430
Ryde	30-34	0	12308
Ryde	30-34	1	46
Ryde	35-39		409
Ryde	35-39	0	11457
Ryde	35-39	1	39
Ryde	40-44		281
Ryde	40-44	0	9034
Ryde	40-44	1	35
Ryde	45-49		196
Ryde	45-49	0	7679
Ryde	45-49	1	30
Ryde	50-54		209
Ryde	50-54	0	7091
Ryde	50-54	1	28
Ryde	55-59		206
Ryde	55-59	0	7080
Ryde	55-59	1	21
Ryde	60-64		190
Ryde	60-64	0	6468
Ryde	60-64	1	21
Ryde	65+		628
Ryde	65+	0	18778
Ryde	65+	1	42
Shellharbour	0-4		153
Shellharbour	0-4	0	3981
Shellharbour	0-4	1	455
Shellharbour	5-9		215
Shellharbour	5-9	0	4185
Shellharbour	5-9	1	465
Shellharbour	10-14		253
Shellharbour	10-14	0	4449
Shellharbour	10-14	1	459
Shellharbour	15-19		175
Shellharbour	15-19	0	4208
Shellharbour	15-19	1	432
Shellharbour	20-24		175
Shellharbour	20-24	0	4061
Shellharbour	20-24	1	357
Shellharbour	25-29		184
Shellharbour	25-29	0	4319
Shellharbour	25-29	1	285
Shellharbour	30-34		185
Shellharbour	30-34	0	4365
Shellharbour	30-34	1	253
Shellharbour	35-39		183
Shellharbour	35-39	0	4433
Shellharbour	35-39	1	174
Shellharbour	40-44		188
Shellharbour	40-44	0	4210
Shellharbour	40-44	1	158
Shellharbour	45-49		180
Shellharbour	45-49	0	4581
Shellharbour	45-49	1	195
Shellharbour	50-54		124
Shellharbour	50-54	0	4442
Shellharbour	50-54	1	147
Shellharbour	55-59		159
Shellharbour	55-59	0	4605
Shellharbour	55-59	1	122
Shellharbour	60-64		145
Shellharbour	60-64	0	4511
Shellharbour	60-64	1	128
Shellharbour	65+		772
Shellharbour	65+	0	13015
Shellharbour	65+	1	188
Shoalhaven	0-4		328
Shoalhaven	0-4	0	4298
Shoalhaven	0-4	1	827
Shoalhaven	5-9		396
