LGA_NAME21	CountryOfBirth	persons
Donnybrook-Balingup	IRL	15
Donnybrook-Balingup	ITA	47
Donnybrook-Balingup	JPN	3
Donnybrook-Balingup	KOR	5
Donnybrook-Balingup	LKA	4
Donnybrook-Balingup	MYS	16
Donnybrook-Balingup	NLD	30
Donnybrook-Balingup	NZL	143
Donnybrook-Balingup	PAK	5
Donnybrook-Balingup	PHL	29
Donnybrook-Balingup	PNG	6
Donnybrook-Balingup	POL	9
Donnybrook-Balingup	SGP	4
Donnybrook-Balingup	THA	8
Donnybrook-Balingup	TWN	26
Donnybrook-Balingup	USA	13
Donnybrook-Balingup	VNM	18
Donnybrook-Balingup	ZAF	56
Donnybrook-Balingup	ZWE	19
Dowerin		71
Dowerin	AUS	584
Dowerin	GBR	28
Dowerin	NLD	5
Dowerin	NZL	8
Dowerin	PHL	4
Dowerin	ZAF	4
Dowerin	ZWE	4
Dumbleyung		125
Dumbleyung	AUS	499
Dumbleyung	DEU	3
Dumbleyung	GBR	16
Dumbleyung	NZL	13
Dumbleyung	SGP	5
Dumbleyung	ZAF	6
Dundas		147
Dundas	AFG	3
Dundas	AUS	408
Dundas	DEU	6
Dundas	GBR	34
Dundas	HRV	3
Dundas	NLD	7
Dundas	NZL	39
Dundas	PHL	5
Dundas	THA	11
Dundas	ZAF	3
Dundas	ZWE	6
East Fremantle		554
East Fremantle	AUS	5574
East Fremantle	BIH	3
East Fremantle	BRA	19
East Fremantle	CAN	36
East Fremantle	CHL	8
East Fremantle	CHN	13
East Fremantle	DEU	50
East Fremantle	EGY	7
East Fremantle	FJI	3
East Fremantle	FRA	22
East Fremantle	GBR	800
East Fremantle	HKG	7
East Fremantle	HRV	20
East Fremantle	IDN	11
East Fremantle	IND	23
East Fremantle	IRL	80
East Fremantle	IRN	11
East Fremantle	ITA	106
East Fremantle	JPN	10
East Fremantle	KHM	3
East Fremantle	KOR	10
East Fremantle	LKA	4
East Fremantle	MMR	5
East Fremantle	MUS	5
East Fremantle	MYS	28
East Fremantle	NLD	32
East Fremantle	NZL	142
East Fremantle	PAK	5
East Fremantle	PHL	17
East Fremantle	PNG	9
East Fremantle	POL	9
East Fremantle	SGP	21
East Fremantle	THA	8
East Fremantle	TUR	5
East Fremantle	USA	66
East Fremantle	VNM	5
East Fremantle	ZAF	64
East Fremantle	ZWE	21
East Pilbara		2535
East Pilbara	AFG	3
East Pilbara	AUS	5352
East Pilbara	BGD	9
East Pilbara	BIH	3
East Pilbara	BRA	19
East Pilbara	CAN	12
East Pilbara	CHL	5
East Pilbara	CHN	38
East Pilbara	DEU	8
East Pilbara	FJI	18
East Pilbara	FRA	21
East Pilbara	GBR	297
East Pilbara	HKG	5
East Pilbara	HRV	6
East Pilbara	IDN	33
East Pilbara	IND	70
East Pilbara	IRL	54
East Pilbara	IRN	7
East Pilbara	IRQ	4
East Pilbara	ITA	14
East Pilbara	KOR	3
East Pilbara	LBN	3
East Pilbara	LKA	11
East Pilbara	MKD	8
East Pilbara	MMR	6
East Pilbara	MUS	16
East Pilbara	MYS	25
East Pilbara	NLD	10
East Pilbara	NPL	7
East Pilbara	NZL	604
East Pilbara	PAK	9
East Pilbara	PHL	228
East Pilbara	PNG	27
East Pilbara	SGP	19
East Pilbara	THA	63
East Pilbara	TUR	7
East Pilbara	USA	11
East Pilbara	VNM	14
East Pilbara	WSM	7
East Pilbara	ZAF	100
East Pilbara	ZWE	70
Esperance		1683
Esperance	AUS	10535
Esperance	BGD	9
Esperance	BRA	13
Esperance	CAN	23
Esperance	CHL	7
Esperance	CHN	9
Esperance	DEU	69
Esperance	FJI	5
Esperance	FRA	10
Esperance	GBR	579
Esperance	GRC	3
Esperance	HKG	18
Esperance	IDN	18
Esperance	IND	25
Esperance	IRL	28
Esperance	IRN	4
Esperance	ITA	16
Esperance	KHM	6
Esperance	KOR	4
Esperance	LKA	19
Esperance	MUS	4
Esperance	MYS	11
Esperance	NLD	37
Esperance	NZL	368
Esperance	PHL	80
Esperance	PNG	5
Esperance	POL	5
Esperance	SGP	15
Esperance	THA	33
Esperance	TWN	5
Esperance	USA	29
Esperance	VNM	15
Esperance	ZAF	175
Esperance	ZWE	40
Exmouth		387
Exmouth	AUS	2200
Exmouth	BRA	4
Exmouth	CAN	10
Exmouth	CHL	9
Exmouth	CHN	11
Exmouth	DEU	29
Exmouth	FRA	9
Exmouth	GBR	157
Exmouth	IDN	5
Exmouth	IND	3
Exmouth	IRL	5
Exmouth	ITA	14
Exmouth	JPN	7
Exmouth	MYS	4
Exmouth	NLD	16
Exmouth	NPL	4
Exmouth	NZL	76
Exmouth	PHL	27
Exmouth	POL	6
Exmouth	SGP	3
Exmouth	THA	7
Exmouth	TWN	5
Exmouth	USA	49
Exmouth	ZAF	16
Exmouth	ZWE	7
Fremantle		3129
Fremantle	AUS	20711
Fremantle	BGD	3
Fremantle	BIH	44
Fremantle	BRA	58
Fremantle	CAN	188
Fremantle	CHL	60
Fremantle	CHN	86
Fremantle	DEU	298
Fremantle	EGY	17
Fremantle	FJI	12
Fremantle	FRA	215
Fremantle	GBR	3194
Fremantle	GRC	14
Fremantle	HKG	54
Fremantle	HRV	133
Fremantle	IDN	87
Fremantle	IND	155
Fremantle	IRL	322
Fremantle	IRN	32
Fremantle	IRQ	10
Fremantle	ITA	744
Fremantle	JPN	93
Fremantle	KHM	3
Fremantle	KOR	20
Fremantle	LBN	8
Fremantle	LKA	16
Fremantle	MKD	10
Fremantle	MLT	7
Fremantle	MMR	11
Fremantle	MUS	22
Fremantle	MYS	129
Fremantle	NLD	136
Fremantle	NPL	8
Fremantle	NZL	681
Fremantle	PAK	6
Fremantle	PHL	131
Fremantle	PNG	26
Fremantle	POL	82
Fremantle	SGP	110
Fremantle	THA	75
Fremantle	TUR	15
Fremantle	TWN	14
Fremantle	USA	318
Fremantle	VNM	37
Fremantle	WSM	6
Fremantle	ZAF	314
Fremantle	ZWE	88
Gingin		728
Gingin	AUS	3630
Gingin	BGD	3
Gingin	CAN	9
Gingin	DEU	40
Gingin	FRA	13
Gingin	GBR	538
Gingin	GRC	5
Gingin	HKG	13
Gingin	HRV	4
Gingin	IDN	6
Gingin	IND	12
Gingin	IRL	37
Gingin	IRQ	5
Gingin	ITA	37
Gingin	JPN	8
Gingin	KHM	4
Gingin	KOR	3
Gingin	LKA	3
Gingin	MKD	5
Gingin	MLT	5
Gingin	MMR	3
Gingin	MUS	3
Gingin	MYS	20
Gingin	NLD	22
Gingin	NPL	4
Gingin	NZL	156
Gingin	PHL	66
Gingin	POL	3
Gingin	THA	18
Gingin	TWN	60
Gingin	USA	14
Gingin	VNM	32
Gingin	WSM	9
Gingin	ZAF	44
Gingin	ZWE	20
Gnowangerup		120
Gnowangerup	AUS	922
Gnowangerup	DEU	4
Gnowangerup	GBR	41
Gnowangerup	IDN	4
Gnowangerup	IND	5
Gnowangerup	ITA	5
Gnowangerup	NLD	7
Gnowangerup	NZL	32
Gnowangerup	PHL	50
Gnowangerup	ZAF	14
Goomalling		131
Goomalling	AUS	739
Goomalling	GBR	40
Goomalling	IND	7
Goomalling	IRL	7
Goomalling	NLD	13
Goomalling	NZL	17
Goomalling	ZWE	5
Gosnells		10603
Gosnells	AFG	1948
Gosnells	AUS	65130
Gosnells	BGD	627
Gosnells	BIH	95
Gosnells	BRA	54
Gosnells	CAN	123
Gosnells	CHL	120
Gosnells	CHN	3219
Gosnells	DEU	344
Gosnells	EGY	224
Gosnells	FJI	95
Gosnells	FRA	80
Gosnells	GBR	7750
Gosnells	GRC	21
Gosnells	HKG	342
Gosnells	HRV	98
Gosnells	IDN	1805
Gosnells	IND	7659
Gosnells	IRL	428
Gosnells	IRN	383
Gosnells	IRQ	477
Gosnells	ITA	510
Gosnells	JPN	130
Gosnells	KHM	251
Gosnells	KOR	511
Gosnells	LBN	179
Gosnells	LKA	1362
Gosnells	MKD	11
Gosnells	MLT	46
Gosnells	MMR	1725
Gosnells	MUS	511
Gosnells	MYS	3863
Gosnells	NLD	379
Gosnells	NPL	279
Gosnells	NZL	3376
Gosnells	PAK	1543
Gosnells	PHL	3772
Gosnells	PNG	153
Gosnells	POL	199
Gosnells	SGP	1642
Gosnells	THA	780
Gosnells	TUR	176
Gosnells	TWN	300
Gosnells	USA	300
Gosnells	VNM	597
Gosnells	WSM	59
Gosnells	ZAF	1628
Gosnells	ZWE	464
Greater Geraldton		4058
Greater Geraldton	AUS	30222
Greater Geraldton	BGD	14
Greater Geraldton	BRA	17
Greater Geraldton	CAN	57
Greater Geraldton	CHL	9
Greater Geraldton	CHN	57
Greater Geraldton	DEU	147
Greater Geraldton	EGY	15
Greater Geraldton	FJI	24
Greater Geraldton	FRA	36
Greater Geraldton	GBR	1719
Greater Geraldton	GRC	12
Greater Geraldton	HKG	11
Greater Geraldton	HRV	12
Greater Geraldton	IDN	84
Greater Geraldton	IND	223
Greater Geraldton	IRL	84
Greater Geraldton	IRN	5
Greater Geraldton	IRQ	9
Greater Geraldton	ITA	119
Greater Geraldton	JPN	10
Greater Geraldton	KHM	7
Greater Geraldton	KOR	9
Greater Geraldton	LKA	40
Greater Geraldton	MKD	8
Greater Geraldton	MLT	11
Greater Geraldton	MMR	16
Greater Geraldton	MUS	10
Greater Geraldton	MYS	78
Greater Geraldton	NLD	93
Greater Geraldton	NPL	25
Greater Geraldton	NZL	689
Greater Geraldton	PAK	39
Greater Geraldton	PHL	469
Greater Geraldton	PNG	10
Greater Geraldton	POL	16
Greater Geraldton	SGP	40
Greater Geraldton	THA	131
Greater Geraldton	TUR	3
Greater Geraldton	TWN	35
Greater Geraldton	USA	98
Greater Geraldton	VNM	107
Greater Geraldton	WSM	11
Greater Geraldton	ZAF	481
Greater Geraldton	ZWE	105
Halls Creek		404
Halls Creek	AUS	3009
Halls Creek	CHN	8
Halls Creek	DEU	5
Halls Creek	FJI	11
Halls Creek	GBR	35
Halls Creek	IDN	3
Halls Creek	IND	5
Halls Creek	IRL	8
Halls Creek	LKA	4
Halls Creek	NZL	37
Halls Creek	PHL	16
Halls Creek	THA	9
Halls Creek	TWN	3
Halls Creek	USA	3
Halls Creek	VNM	4
Halls Creek	ZAF	4
Halls Creek	ZWE	7
Harvey		1804
Harvey	AFG	6
Harvey	AUS	21624
Harvey	BGD	8
Harvey	BRA	6
Harvey	CAN	27
Harvey	CHN	116
Harvey	DEU	93
Harvey	FJI	16
Harvey	FRA	19
Harvey	GBR	1772
Harvey	GRC	6
Harvey	HKG	9
Harvey	HRV	6
Harvey	IDN	36
Harvey	IND	159
Harvey	IRL	98
Harvey	IRN	4
Harvey	IRQ	15
Harvey	ITA	161
Harvey	JPN	12
Harvey	KHM	11
Harvey	KOR	44
Harvey	LKA	6
Harvey	MKD	3
Harvey	MLT	7
Harvey	MMR	20
Harvey	MUS	10
Harvey	MYS	64
Harvey	NLD	109
Harvey	NZL	941
Harvey	PAK	8
Harvey	PHL	533
Harvey	PNG	16
Harvey	POL	15
Harvey	SGP	34
Harvey	THA	53
Harvey	TUR	4
Harvey	TWN	73
Harvey	USA	55
Harvey	VNM	14
Harvey	WSM	6
Harvey	ZAF	420
Harvey	ZWE	139
Irwin		466
Irwin	AUS	2773
Irwin	CAN	4
Irwin	DEU	15
Irwin	GBR	214
Irwin	IDN	6
Irwin	IND	7
Irwin	IRL	10
Irwin	ITA	5
Irwin	NLD	16
Irwin	NZL	97
Irwin	PHL	10
Irwin	THA	14
Irwin	VNM	3
Irwin	ZAF	10
Irwin	ZWE	4
Jerramungup		137
Jerramungup	AUS	910
Jerramungup	CAN	3
Jerramungup	DEU	7
Jerramungup	GBR	28
Jerramungup	IRL	3
Jerramungup	ITA	5
Jerramungup	NLD	8
Jerramungup	NZL	37
Jerramungup	PHL	5
Jerramungup	ZAF	17
Joondalup		9543
Joondalup	AFG	70
Joondalup	AUS	96018
Joondalup	BGD	38
Joondalup	BIH	93
Joondalup	BRA	278
Joondalup	CAN	529
Joondalup	CHL	85
Joondalup	CHN	892
Joondalup	DEU	910
Joondalup	EGY	255
Joondalup	FJI	54
Joondalup	FRA	233
Joondalup	GBR	26603
Joondalup	GRC	146
Joondalup	HKG	281
Joondalup	HRV	179
Joondalup	IDN	396
Joondalup	IND	1339
Joondalup	IRL	2611
Joondalup	IRN	465
Joondalup	IRQ	54
Joondalup	ITA	847
Joondalup	JPN	285
Joondalup	KHM	40
Joondalup	KOR	154
Joondalup	LBN	47
Joondalup	LKA	226
Joondalup	MKD	152
Joondalup	MLT	56
Joondalup	MMR	247
Joondalup	MUS	203
Joondalup	MYS	1013
Joondalup	NLD	630
Joondalup	NPL	49
Joondalup	NZL	4051
Joondalup	PAK	133
Joondalup	PHL	676
Joondalup	PNG	98
Joondalup	POL	614
Joondalup	SGP	720
Joondalup	THA	392
Joondalup	TUR	45
Joondalup	TWN	120
Joondalup	USA	726
Joondalup	VNM	428
Joondalup	WSM	15
Joondalup	ZAF	5704
Joondalup	ZWE	1260
Kalamunda		3664
Kalamunda	AFG	316
Kalamunda	AUS	39615
Kalamunda	BGD	114
Kalamunda	BIH	11
Kalamunda	BRA	28
Kalamunda	CAN	108
Kalamunda	CHL	48
Kalamunda	CHN	340
Kalamunda	DEU	307
Kalamunda	EGY	20
Kalamunda	FJI	27
Kalamunda	FRA	72
Kalamunda	GBR	5646
Kalamunda	GRC	14
Kalamunda	HKG	78
Kalamunda	HRV	45
Kalamunda	IDN	201
Kalamunda	IND	1208
Kalamunda	IRL	429
Kalamunda	IRN	31
Kalamunda	IRQ	8
Kalamunda	ITA	398
Kalamunda	JPN	53
Kalamunda	KHM	14
Kalamunda	KOR	42
Kalamunda	LBN	36
Kalamunda	LKA	142
Kalamunda	MLT	25
Kalamunda	MMR	139
Kalamunda	MUS	102
Kalamunda	MYS	402
Kalamunda	NLD	265
Kalamunda	NPL	30
Kalamunda	NZL	1940
Kalamunda	PAK	101
Kalamunda	PHL	756
Kalamunda	PNG	62
Kalamunda	POL	83
Kalamunda	SGP	249
Kalamunda	THA	201
Kalamunda	TUR	20
Kalamunda	TWN	47
Kalamunda	USA	186
Kalamunda	VNM	77
Kalamunda	WSM	9
Kalamunda	ZAF	706
Kalamunda	ZWE	336
Kalgoorlie-Boulder		3415
Kalgoorlie-Boulder	AFG	28
Kalgoorlie-Boulder	AUS	19481
Kalgoorlie-Boulder	BGD	9
Kalgoorlie-Boulder	BIH	11
Kalgoorlie-Boulder	BRA	45
Kalgoorlie-Boulder	CAN	32
Kalgoorlie-Boulder	CHL	43
Kalgoorlie-Boulder	CHN	149
Kalgoorlie-Boulder	DEU	71
Kalgoorlie-Boulder	EGY	9
Kalgoorlie-Boulder	FJI	88
Kalgoorlie-Boulder	FRA	29
Kalgoorlie-Boulder	GBR	783
Kalgoorlie-Boulder	GRC	7
Kalgoorlie-Boulder	HKG	7
Kalgoorlie-Boulder	HRV	29
Kalgoorlie-Boulder	IDN	73
Kalgoorlie-Boulder	IND	382
Kalgoorlie-Boulder	IRL	95
Kalgoorlie-Boulder	IRN	41
Kalgoorlie-Boulder	IRQ	5
Kalgoorlie-Boulder	ITA	36
Kalgoorlie-Boulder	JPN	4
Kalgoorlie-Boulder	KHM	12
Kalgoorlie-Boulder	KOR	30
Kalgoorlie-Boulder	LKA	38
Kalgoorlie-Boulder	MLT	5
Kalgoorlie-Boulder	MMR	12
Kalgoorlie-Boulder	MUS	3
Kalgoorlie-Boulder	MYS	42
Kalgoorlie-Boulder	NLD	30
Kalgoorlie-Boulder	NPL	20
Kalgoorlie-Boulder	NZL	2056
Kalgoorlie-Boulder	PAK	62
Kalgoorlie-Boulder	PHL	748
Kalgoorlie-Boulder	PNG	168
Kalgoorlie-Boulder	POL	9
Kalgoorlie-Boulder	SGP	23
Kalgoorlie-Boulder	THA	171
Kalgoorlie-Boulder	TUR	10
Kalgoorlie-Boulder	TWN	18
Kalgoorlie-Boulder	USA	52
Kalgoorlie-Boulder	VNM	49
Kalgoorlie-Boulder	WSM	23
Kalgoorlie-Boulder	ZAF	531
Kalgoorlie-Boulder	ZWE	316
Karratha		3876
Karratha	AFG	3
Karratha	AUS	14544
Karratha	BGD	15
Karratha	BIH	11
Karratha	BRA	11
Karratha	CAN	37
Karratha	CHL	9
Karratha	CHN	103
Karratha	DEU	41
Karratha	EGY	10
Karratha	FJI	18
Karratha	FRA	37
Karratha	GBR	665
Karratha	GRC	9
Karratha	HKG	14
Karratha	HRV	10
Karratha	IDN	70
Karratha	IND	261
Karratha	IRL	104
Karratha	IRN	4
Karratha	IRQ	4
Karratha	ITA	14
Karratha	JPN	17
Karratha	KHM	17
Karratha	KOR	9
Karratha	LKA	46
Karratha	MKD	17
Karratha	MLT	3
Karratha	MMR	27
Karratha	MUS	11
Karratha	MYS	45
Karratha	NLD	31
Karratha	NPL	39
Karratha	NZL	899
Karratha	PAK	44
Karratha	PHL	470
Karratha	PNG	20
Karratha	POL	15
Karratha	SGP	28
Karratha	THA	153
Karratha	TUR	4
Karratha	TWN	32
Karratha	USA	46
Karratha	VNM	47
Karratha	WSM	4
Karratha	ZAF	249
Karratha	ZWE	71
Katanning		529
Katanning	AFG	30
Katanning	AUS	2746
Katanning	CAN	3
Katanning	CHN	19
Katanning	DEU	11
Katanning	EGY	3
Katanning	FJI	14
Katanning	GBR	117
Katanning	IDN	15
Katanning	IND	8
Katanning	IRL	4
Katanning	IRN	5
Katanning	IRQ	5
Katanning	ITA	18
Katanning	LKA	8
Katanning	MMR	134
Katanning	MYS	30
Katanning	NLD	10
Katanning	NZL	132
Katanning	PAK	10
Katanning	PHL	37
Katanning	PNG	3
Katanning	SGP	19
Katanning	THA	74
Katanning	TWN	7
Katanning	USA	5
Katanning	VNM	3
Katanning	ZAF	42
Katanning	ZWE	6
Kellerberrin		175
Kellerberrin	AUS	855
Kellerberrin	GBR	43
Kellerberrin	IND	6
Kellerberrin	ITA	3
Kellerberrin	MYS	3
Kellerberrin	NLD	7
Kellerberrin	NPL	3
Kellerberrin	NZL	26
Kellerberrin	POL	3
Kellerberrin	THA	5
Kellerberrin	ZAF	17
Kent		63
Kent	AUS	386
Kent	DEU	9
Kent	GBR	13
Kent	IND	4
Kent	NZL	7
Kent	ZAF	5
Kojonup		179
Kojonup	AUS	1478
Kojonup	CAN	6
Kojonup	FJI	3
Kojonup	FRA	3
Kojonup	GBR	62
Kojonup	IND	5
Kojonup	IRL	6
Kojonup	ITA	13
Kojonup	NZL	70
Kojonup	PHL	44
Kojonup	VNM	8
Kojonup	ZAF	10
Kondinin		129
Kondinin	AUS	629
Kondinin	DEU	5
Kondinin	FRA	4
Kondinin	GBR	26
Kondinin	IRL	5
Kondinin	ITA	3
Kondinin	NZL	27
Kondinin	ZAF	3
Koorda		22
Koorda	AUS	297
Koorda	GBR	18
Koorda	IND	3
Koorda	MYS	4
Koorda	NZL	15
Koorda	POL	4
Koorda	USA	4
Koorda	ZAF	3
Kulin		95
Kulin	AUS	611
Kulin	GBR	31
Kulin	IRL	4
Kulin	ITA	7
Kulin	NZL	14
Kulin	PHL	3
Kulin	ZAF	3
Kwinana		3708
Kwinana	AFG	18
Kwinana	AUS	27705
Kwinana	BGD	62
Kwinana	BIH	33
Kwinana	BRA	50
Kwinana	CAN	95
Kwinana	CHL	68
Kwinana	CHN	232
Kwinana	DEU	145
Kwinana	EGY	29
Kwinana	FJI	50
Kwinana	FRA	40
Kwinana	GBR	3392
Kwinana	GRC	8
Kwinana	HKG	57
Kwinana	HRV	76
Kwinana	IDN	179
Kwinana	IND	1782
Kwinana	IRL	170
Kwinana	IRN	59
Kwinana	IRQ	31
Kwinana	ITA	112
Kwinana	JPN	62
Kwinana	KHM	24
Kwinana	KOR	149
Kwinana	LBN	15
Kwinana	LKA	137
Kwinana	MKD	13
Kwinana	MLT	18
Kwinana	MMR	45
Kwinana	MUS	78
Kwinana	MYS	316
Kwinana	NLD	102
Kwinana	NPL	65
Kwinana	NZL	2047
Kwinana	PAK	110
Kwinana	PHL	2700
Kwinana	PNG	27
Kwinana	POL	51
Kwinana	SGP	212
Kwinana	THA	179
Kwinana	TUR	4
Kwinana	TWN	40
Kwinana	USA	119
Kwinana	VNM	106
Kwinana	WSM	26
Kwinana	ZAF	736
Kwinana	ZWE	392
Lake Grace		109
Lake Grace	AUS	987
Lake Grace	CHN	4
Lake Grace	DEU	3
Lake Grace	GBR	51
Lake Grace	HKG	3
Lake Grace	IND	3
Lake Grace	IRL	11
Lake Grace	KOR	3
Lake Grace	LBN	4
Lake Grace	NLD	4
Lake Grace	NZL	30
Lake Grace	PHL	9
Lake Grace	THA	3
Lake Grace	ZAF	18
Lake Grace	ZWE	3
Laverton		491
Laverton	AUS	658
Laverton	DEU	3
Laverton	GBR	31
Laverton	IND	4
Laverton	IRL	3
Laverton	ITA	3
Laverton	MUS	5
Laverton	MYS	5
Laverton	NZL	86
Laverton	PHL	13
Laverton	WSM	5
Laverton	ZAF	12
Laverton	ZWE	3
Leonora		527
Leonora	AUS	793
Leonora	CAN	4
Leonora	DEU	9
Leonora	GBR	53
Leonora	IDN	8
Leonora	IND	9
Leonora	IRL	6
Leonora	NLD	8
Leonora	NZL	98
Leonora	PHL	19
Leonora	PNG	3
Leonora	SGP	3
Leonora	THA	15
Leonora	ZAF	20
Leonora	ZWE	9
Mandurah		6863
Mandurah	AFG	19
Mandurah	AUS	60189
Mandurah	BGD	22
Mandurah	BIH	19
Mandurah	BRA	72
Mandurah	CAN	192
Mandurah	CHL	35
Mandurah	CHN	200
Mandurah	DEU	377
Mandurah	EGY	28
Mandurah	FJI	39
Mandurah	FRA	66
Mandurah	GBR	11722
Mandurah	GRC	28
Mandurah	HKG	55
Mandurah	HRV	51
Mandurah	IDN	278
Mandurah	IND	656
Mandurah	IRL	454
Mandurah	IRN	68
Mandurah	IRQ	10
Mandurah	ITA	218
Mandurah	JPN	60
Mandurah	KHM	24
Mandurah	KOR	68
Mandurah	LBN	3
Mandurah	LKA	100
Mandurah	MKD	5
Mandurah	MLT	31
Mandurah	MMR	46
Mandurah	MUS	82
Mandurah	MYS	218
Mandurah	NLD	426
Mandurah	NPL	50
Mandurah	NZL	3313
Mandurah	PAK	48
Mandurah	PHL	1150
Mandurah	PNG	79
Mandurah	POL	81
Mandurah	SGP	137
Mandurah	THA	358
Mandurah	TUR	11
Mandurah	TWN	37
Mandurah	USA	272
Mandurah	VNM	137
Mandurah	WSM	19
Mandurah	ZAF	1527
Mandurah	ZWE	362
Manjimup		883
Manjimup	AFG	36
Manjimup	AUS	6936
Manjimup	BIH	4
Manjimup	CAN	24
Manjimup	CHN	16
Manjimup	DEU	42
Manjimup	EGY	4
Manjimup	FJI	4
Manjimup	FRA	24
Manjimup	GBR	525
Manjimup	GRC	20
Manjimup	HKG	8
Manjimup	HRV	5
Manjimup	IDN	5
Manjimup	IND	35
Manjimup	IRL	17
Manjimup	IRN	3
Manjimup	ITA	60
Manjimup	JPN	6
Manjimup	KOR	4
Manjimup	LKA	7
Manjimup	MKD	23
Manjimup	MLT	3
Manjimup	MMR	11
Manjimup	MYS	14
Manjimup	NLD	30
Manjimup	NZL	146
Manjimup	PAK	15
Manjimup	PHL	53
Manjimup	PNG	10
Manjimup	POL	9
Manjimup	SGP	6
Manjimup	THA	11
Manjimup	TWN	23
Manjimup	USA	24
Manjimup	VNM	3
Manjimup	ZAF	32
Manjimup	ZWE	15
Meekatharra		319
Meekatharra	AUS	732
Meekatharra	CAN	4
Meekatharra	CHN	9
Meekatharra	DEU	7
Meekatharra	FJI	8
Meekatharra	GBR	25
Meekatharra	HKG	3
Meekatharra	IND	9
Meekatharra	IRL	3
Meekatharra	ITA	3
Meekatharra	KOR	3
Meekatharra	NZL	34
Meekatharra	PHL	15
Meekatharra	THA	4
Meekatharra	TWN	3
Meekatharra	ZAF	5
Meekatharra	ZWE	3
Melville		6699
Melville	AFG	23
Melville	AUS	64270
Melville	BGD	118
Melville	BIH	91
Melville	BRA	161
Melville	CAN	312
Melville	CHL	97
Melville	CHN	2163
Melville	DEU	422
Melville	EGY	121
Melville	FJI	45
Melville	FRA	210
Melville	GBR	8255
Melville	GRC	77
Melville	HKG	671
Melville	HRV	208
Melville	IDN	1720
Melville	IND	1920
Melville	IRL	586
Melville	IRN	582
Melville	IRQ	101
Melville	ITA	886
Melville	JPN	236
Melville	KHM	25
Melville	KOR	564
Melville	LBN	60
Melville	LKA	530
Melville	MKD	18
Melville	MLT	37
Melville	MMR	137
Melville	MUS	132
Melville	MYS	3500
Melville	NLD	316
Melville	NPL	90
Melville	NZL	1743
Melville	PAK	171
Melville	PHL	605
Melville	PNG	54
Melville	POL	197
Melville	SGP	1650
Melville	THA	355
Melville	TUR	44
Melville	TWN	249
Melville	USA	528
Melville	VNM	344
Melville	WSM	7
Melville	ZAF	1709
Melville	ZWE	452
Menzies		170
Menzies	AUS	273
Menzies	GBR	20
Menzies	NZL	30
Menzies	PHL	16
Merredin		447
Merredin	AUS	2343
Merredin	BGD	3
Merredin	CAN	3
Merredin	CHN	4
Merredin	DEU	3
Merredin	FRA	5
Merredin	GBR	107
Merredin	HRV	3
Merredin	IND	12
Merredin	IRL	7
Merredin	ITA	11
Merredin	LKA	3
Merredin	NLD	10
Merredin	NZL	66
Merredin	PAK	4
Merredin	PHL	24
Merredin	POL	4
Merredin	SGP	3
Merredin	THA	3
Merredin	TWN	4
Merredin	VNM	4
Merredin	ZAF	19
Merredin	ZWE	16
Mingenew		68
Mingenew	AUS	321
Mingenew	GBR	18
Mingenew	NZL	3
Mingenew	ZAF	4
Moora		311
Moora	AUS	1744
Moora	CAN	4
Moora	DEU	3
Moora	GBR	75
Moora	IDN	4
Moora	IND	4
Moora	IRL	8
Moora	ITA	9
Moora	NLD	14
Moora	NZL	46
Moora	PHL	25
Moora	SGP	3
Moora	THA	4
Moora	USA	4
Moora	ZAF	16
Moora	ZWE	4
Morawa		139
Morawa	AUS	476
Morawa	GBR	16
Morawa	IND	3
Morawa	NZL	10
Morawa	ZAF	4
Mosman Park		946
Mosman Park	AUS	5731
Mosman Park	BGD	8
Mosman Park	BIH	10
Mosman Park	BRA	36
Mosman Park	CAN	46
Mosman Park	CHL	14
Mosman Park	CHN	104
Mosman Park	DEU	53
Mosman Park	EGY	4
Mosman Park	FJI	5
Mosman Park	FRA	41
Mosman Park	GBR	849
Mosman Park	GRC	9
Mosman Park	HKG	68
Mosman Park	HRV	11
Mosman Park	IDN	40
Mosman Park	IND	66
Mosman Park	IRL	105
Mosman Park	IRN	25
Mosman Park	IRQ	13
Mosman Park	ITA	51
Mosman Park	JPN	31
Mosman Park	KOR	15
Mosman Park	LBN	3
Mosman Park	LKA	39
Mosman Park	MUS	15
Mosman Park	MYS	88
Mosman Park	NLD	30
Mosman Park	NPL	3
Mosman Park	NZL	157
Mosman Park	PAK	3
Mosman Park	PHL	48
Mosman Park	PNG	12
Mosman Park	POL	42
Mosman Park	SGP	96
Mosman Park	THA	32
Mosman Park	TWN	6
Mosman Park	USA	102
Mosman Park	VNM	15
Mosman Park	WSM	5
Mosman Park	ZAF	184
Mosman Park	ZWE	32
Mount Magnet		322
Mount Magnet	AUS	247
Mount Magnet	DEU	6
Mount Magnet	GBR	30
Mount Magnet	ITA	3
Mount Magnet	NZL	19
Mount Magnet	PHL	8
Mount Magnet	PNG	6
Mount Magnet	ZAF	6
Mount Marshall		46
Mount Marshall	AUS	376
Mount Marshall	DEU	4
Mount Marshall	GBR	20
Mount Marshall	NZL	8
Mukinbudin		77
Mukinbudin	AUS	454
Mukinbudin	GBR	15
Mukinbudin	ITA	6
Mukinbudin	NZL	14
Mukinbudin	PHL	3
Mundaring		2435
Mundaring	AFG	13
Mundaring	AUS	28148
Mundaring	BGD	7
Mundaring	BIH	8
Mundaring	BRA	17
Mundaring	CAN	80
