LGA_NAME16	FamilyHousehold	IncomeHousehold.max	households
Subiaco	1	21000	15
Subiaco	1	26250	34
Subiaco	1	34125	54
Subiaco	1	42000	111
Subiaco	1	52500	115
Subiaco	1	65625	169
Subiaco	1	78750	183
Subiaco	1	91875	128
Subiaco	1	105000	213
Subiaco	1	131250	410
Subiaco	1	157500	331
Subiaco	1	183750	315
Subiaco	1	210000	269
Subiaco	1	Inf	1631
Swan	0		641
Swan	0	0	456
Swan	0	7875	152
Swan	0	15750	371
Swan	0	21000	742
Swan	0	26250	1695
Swan	0	34125	1014
Swan	0	42000	709
Swan	0	52500	1015
Swan	0	65625	1333
Swan	0	78750	1146
Swan	0	91875	895
Swan	0	105000	720
Swan	0	131250	1050
Swan	0	157500	129
Swan	0	183750	241
Swan	0	210000	50
Swan	0	Inf	253
Swan	1		4687
Swan	1	0	320
Swan	1	7875	132
Swan	1	15750	146
Swan	1	21000	188
Swan	1	26250	498
Swan	1	34125	707
Swan	1	42000	1865
Swan	1	52500	1733
Swan	1	65625	2312
Swan	1	78750	2744
Swan	1	91875	2328
Swan	1	105000	2430
Swan	1	131250	5791
Swan	1	157500	4411
Swan	1	183750	3258
Swan	1	210000	2059
Swan	1	Inf	4458
Tammin	0		5
Tammin	0	7875	4
Tammin	0	15750	4
Tammin	0	21000	4
Tammin	0	26250	10
Tammin	0	34125	6
Tammin	0	52500	9
Tammin	0	65625	3
Tammin	0	91875	6
Tammin	0	131250	3
Tammin	1		15
Tammin	1	26250	5
Tammin	1	42000	6
Tammin	1	52500	5
Tammin	1	65625	5
Tammin	1	78750	12
Tammin	1	91875	3
Tammin	1	105000	7
Tammin	1	131250	10
Tammin	1	157500	13
Tammin	1	183750	3
Tammin	1	210000	5
Tammin	1	Inf	4
Three Springs	0		6
Three Springs	0	0	4
Three Springs	0	21000	8
Three Springs	0	26250	8
Three Springs	0	34125	5
Three Springs	0	42000	3
Three Springs	0	52500	5
Three Springs	0	65625	9
Three Springs	0	78750	9
Three Springs	0	91875	6
Three Springs	0	131250	5
Three Springs	1		23
Three Springs	1	0	7
Three Springs	1	21000	3
Three Springs	1	26250	4
Three Springs	1	34125	3
Three Springs	1	42000	6
Three Springs	1	52500	10
Three Springs	1	65625	9
Three Springs	1	78750	4
Three Springs	1	91875	6
Three Springs	1	105000	6
Three Springs	1	131250	16
Three Springs	1	157500	8
Three Springs	1	183750	9
Three Springs	1	210000	10
Three Springs	1	Inf	15
Toodyay	0		26
Toodyay	0	0	19
Toodyay	0	7875	7
Toodyay	0	15750	23
Toodyay	0	21000	35
Toodyay	0	26250	117
Toodyay	0	34125	48
Toodyay	0	42000	36
Toodyay	0	52500	39
Toodyay	0	65625	50
Toodyay	0	78750	22
Toodyay	0	91875	30
Toodyay	0	105000	21
Toodyay	0	131250	31
Toodyay	0	157500	4
Toodyay	0	183750	5
Toodyay	0	Inf	11
Toodyay	1		202
Toodyay	1	0	17
Toodyay	1	7875	7
Toodyay	1	15750	4
Toodyay	1	21000	10
Toodyay	1	26250	30
Toodyay	1	34125	31
Toodyay	1	42000	103
Toodyay	1	52500	100
Toodyay	1	65625	82
Toodyay	1	78750	103
Toodyay	1	91875	50
Toodyay	1	105000	63
Toodyay	1	131250	135
Toodyay	1	157500	93
Toodyay	1	183750	80
Toodyay	1	210000	45
Toodyay	1	Inf	87
Trayning	0		7
Trayning	0	7875	3
Trayning	0	21000	3
Trayning	0	26250	21
Trayning	0	42000	4
Trayning	0	52500	9
Trayning	0	65625	10
Trayning	0	131250	3
Trayning	1		14
Trayning	1	26250	4
Trayning	1	42000	9
Trayning	1	52500	4
Trayning	1	65625	10
Trayning	1	78750	7
Trayning	1	91875	7
Trayning	1	105000	7
Trayning	1	131250	3
Trayning	1	157500	3
Trayning	1	Inf	3
Upper Gascoyne	0	0	4
Upper Gascoyne	0	15750	3
Upper Gascoyne	0	65625	4
Upper Gascoyne	0	131250	3
Upper Gascoyne	1		3
Upper Gascoyne	1	26250	6
Upper Gascoyne	1	52500	3
Upper Gascoyne	1	65625	4
Upper Gascoyne	1	78750	4
Upper Gascoyne	1	91875	4
Upper Gascoyne	1	131250	5
Upper Gascoyne	1	183750	5
Upper Gascoyne	1	210000	4
Upper Gascoyne	1	Inf	3
Victoria Park	0		360
Victoria Park	0	0	208
Victoria Park	0	7875	75
Victoria Park	0	15750	180
Victoria Park	0	21000	373
Victoria Park	0	26250	708
Victoria Park	0	34125	609
Victoria Park	0	42000	369
Victoria Park	0	52500	466
Victoria Park	0	65625	534
Victoria Park	0	78750	461
Victoria Park	0	91875	438
Victoria Park	0	105000	317
Victoria Park	0	131250	730
Victoria Park	0	157500	111
Victoria Park	0	183750	206
Victoria Park	0	210000	50
Victoria Park	0	Inf	261
Victoria Park	1		755
Victoria Park	1	0	85
Victoria Park	1	7875	18
Victoria Park	1	15750	36
Victoria Park	1	21000	37
Victoria Park	1	26250	94
Victoria Park	1	34125	130
Victoria Park	1	42000	319
Victoria Park	1	52500	329
Victoria Park	1	65625	391
Victoria Park	1	78750	538
Victoria Park	1	91875	435
Victoria Park	1	105000	452
Victoria Park	1	131250	1071
Victoria Park	1	157500	887
Victoria Park	1	183750	808
Victoria Park	1	210000	604
Victoria Park	1	Inf	1916
Victoria Plains	0		3
Victoria Plains	0	15750	6
Victoria Plains	0	21000	7
Victoria Plains	0	26250	10
Victoria Plains	0	34125	4
Victoria Plains	0	42000	9
Victoria Plains	0	52500	9
Victoria Plains	0	65625	10
Victoria Plains	0	78750	11
Victoria Plains	0	91875	4
Victoria Plains	0	105000	3
Victoria Plains	0	131250	3
Victoria Plains	0	Inf	5
Victoria Plains	1		38
Victoria Plains	1	34125	3
Victoria Plains	1	42000	13
Victoria Plains	1	52500	10
Victoria Plains	1	65625	8
Victoria Plains	1	78750	10
Victoria Plains	1	91875	20
Victoria Plains	1	105000	10
Victoria Plains	1	131250	22
Victoria Plains	1	157500	20
Victoria Plains	1	183750	18
Victoria Plains	1	210000	4
Victoria Plains	1	Inf	31
Vincent	0		349
Vincent	0	0	164
Vincent	0	7875	51
Vincent	0	15750	131
Vincent	0	21000	310
Vincent	0	26250	526
Vincent	0	34125	411
Vincent	0	42000	341
Vincent	0	52500	383
Vincent	0	65625	510
Vincent	0	78750	506
Vincent	0	91875	482
Vincent	0	105000	440
Vincent	0	131250	900
Vincent	0	157500	137
Vincent	0	183750	290
Vincent	0	210000	72
Vincent	0	Inf	487
Vincent	1		675
Vincent	1	0	75
Vincent	1	7875	24
Vincent	1	15750	29
Vincent	1	21000	30
Vincent	1	26250	86
Vincent	1	34125	93
Vincent	1	42000	250
Vincent	1	52500	240
Vincent	1	65625	339
Vincent	1	78750	384
Vincent	1	91875	327
Vincent	1	105000	352
Vincent	1	131250	867
Vincent	1	157500	852
Vincent	1	183750	818
Vincent	1	210000	637
Vincent	1	Inf	2892
Wagin	0		18
Wagin	0	0	8
Wagin	0	7875	7
Wagin	0	15750	14
Wagin	0	21000	16
Wagin	0	26250	50
Wagin	0	34125	35
Wagin	0	42000	12
Wagin	0	52500	22
Wagin	0	65625	25
Wagin	0	78750	7
Wagin	0	91875	14
Wagin	0	105000	7
Wagin	0	131250	14
Wagin	0	183750	3
Wagin	0	Inf	4
Wagin	1		53
Wagin	1	7875	6
Wagin	1	26250	10
Wagin	1	34125	8
Wagin	1	42000	45
Wagin	1	52500	26
Wagin	1	65625	30
Wagin	1	78750	25
Wagin	1	91875	24
Wagin	1	105000	31
Wagin	1	131250	48
Wagin	1	157500	43
Wagin	1	183750	19
Wagin	1	210000	15
Wagin	1	Inf	33
Wandering	0		10
Wandering	0	21000	4
Wandering	0	26250	3
Wandering	0	34125	4
Wandering	0	42000	3
Wandering	0	65625	8
Wandering	0	78750	6
Wandering	0	91875	4
Wandering	0	105000	3
Wandering	0	131250	3
Wandering	1		27
Wandering	1	34125	5
Wandering	1	42000	9
Wandering	1	52500	15
Wandering	1	65625	3
Wandering	1	78750	7
Wandering	1	91875	3
Wandering	1	105000	11
Wandering	1	131250	14
Wandering	1	157500	7
Wandering	1	183750	8
Wandering	1	210000	6
Wandering	1	Inf	20
Wanneroo	0		731
Wanneroo	0	0	506
Wanneroo	0	7875	162
Wanneroo	0	15750	446
Wanneroo	0	21000	904
Wanneroo	0	26250	2209
Wanneroo	0	34125	1446
Wanneroo	0	42000	936
Wanneroo	0	52500	1265
Wanneroo	0	65625	1457
Wanneroo	0	78750	1233
Wanneroo	0	91875	1053
Wanneroo	0	105000	801
Wanneroo	0	131250	1223
Wanneroo	0	157500	132
Wanneroo	0	183750	272
Wanneroo	0	210000	54
Wanneroo	0	Inf	320
Wanneroo	1		6754
Wanneroo	1	0	501
Wanneroo	1	7875	159
Wanneroo	1	15750	220
Wanneroo	1	21000	298
Wanneroo	1	26250	765
Wanneroo	1	34125	1017
Wanneroo	1	42000	2621
Wanneroo	1	52500	2547
Wanneroo	1	65625	2988
Wanneroo	1	78750	3686
Wanneroo	1	91875	3108
Wanneroo	1	105000	3288
Wanneroo	1	131250	7531
Wanneroo	1	157500	6068
Wanneroo	1	183750	4851
Wanneroo	1	210000	2975
Wanneroo	1	Inf	6723
Waroona	0		35
Waroona	0	0	22
Waroona	0	7875	7
Waroona	0	15750	21
Waroona	0	21000	40
Waroona	0	26250	96
Waroona	0	34125	48
Waroona	0	42000	22
Waroona	0	52500	33
Waroona	0	65625	33
Waroona	0	78750	13
Waroona	0	91875	22
Waroona	0	105000	22
Waroona	0	131250	39
Waroona	0	183750	8
Waroona	0	Inf	13
Waroona	1		178
Waroona	1	0	17
Waroona	1	7875	11
Waroona	1	15750	9
Waroona	1	21000	11
Waroona	1	26250	17
Waroona	1	34125	27
Waroona	1	42000	99
Waroona	1	52500	74
Waroona	1	65625	73
Waroona	1	78750	74
Waroona	1	91875	43
Waroona	1	105000	52
Waroona	1	131250	105
Waroona	1	157500	88
Waroona	1	183750	74
Waroona	1	210000	40
Waroona	1	Inf	110
West Arthur	0		3
West Arthur	0	0	3
West Arthur	0	15750	7
West Arthur	0	26250	14
West Arthur	0	34125	8
West Arthur	0	42000	5
West Arthur	0	52500	8
West Arthur	0	65625	16
West Arthur	0	78750	5
West Arthur	0	91875	5
West Arthur	0	105000	6
West Arthur	0	131250	7
West Arthur	0	183750	4
West Arthur	0	Inf	4
West Arthur	1		34
West Arthur	1	0	3
West Arthur	1	26250	5
West Arthur	1	34125	3
West Arthur	1	42000	16
West Arthur	1	52500	11
West Arthur	1	65625	22
West Arthur	1	78750	13
West Arthur	1	91875	5
West Arthur	1	105000	14
West Arthur	1	131250	18
West Arthur	1	157500	6
West Arthur	1	183750	17
West Arthur	1	210000	3
West Arthur	1	Inf	24
Westonia	0		3
Westonia	0	15750	4
Westonia	0	26250	8
Westonia	0	42000	3
Westonia	0	91875	5
Westonia	0	Inf	3
Westonia	1		7
Westonia	1	26250	4
Westonia	1	34125	4
Westonia	1	42000	6
Westonia	1	52500	6
Westonia	1	65625	3
Westonia	1	78750	7
Westonia	1	105000	3
Westonia	1	131250	4
Westonia	1	157500	8
Westonia	1	Inf	8
Wickepin	0	21000	3
Wickepin	0	26250	22
Wickepin	0	42000	7
Wickepin	0	52500	7
Wickepin	0	65625	10
Wickepin	0	78750	8
Wickepin	0	91875	6
Wickepin	1		20
Wickepin	1	7875	4
Wickepin	1	26250	5
Wickepin	1	34125	4
Wickepin	1	42000	10
Wickepin	1	52500	17
Wickepin	1	65625	10
Wickepin	1	78750	15
Wickepin	1	91875	10
Wickepin	1	105000	10
Wickepin	1	131250	13
Wickepin	1	157500	19
Wickepin	1	183750	6
Wickepin	1	210000	3
Wickepin	1	Inf	14
Williams	0		10
Williams	0	21000	4
Williams	0	26250	20
Williams	0	34125	13
Williams	0	42000	10
Williams	0	52500	13
Williams	0	65625	9
Williams	0	78750	10
Williams	0	91875	6
Williams	0	131250	4
Williams	0	183750	3
Williams	1		26
Williams	1	26250	4
Williams	1	34125	3
Williams	1	42000	19
Williams	1	52500	6
Williams	1	65625	15
Williams	1	78750	19
Williams	1	91875	17
Williams	1	105000	18
Williams	1	131250	36
Williams	1	157500	27
Williams	1	183750	16
Williams	1	210000	17
Williams	1	Inf	41
Wiluna	0		7
Wiluna	0	26250	4
Wiluna	0	52500	5
Wiluna	0	65625	6
Wiluna	0	78750	6
Wiluna	0	91875	3
Wiluna	0	131250	3
Wiluna	1		5
Wiluna	1	15750	6
Wiluna	1	26250	9
Wiluna	1	34125	5
Wiluna	1	42000	6
Wiluna	1	52500	5
Wiluna	1	65625	4
Wiluna	1	78750	4
Wiluna	1	91875	3
Wiluna	1	105000	4
Wiluna	1	131250	5
Wiluna	1	157500	3
Wiluna	1	Inf	3
Wongan-Ballidu	0		5
Wongan-Ballidu	0	0	3
Wongan-Ballidu	0	7875	5
Wongan-Ballidu	0	15750	6
Wongan-Ballidu	0	21000	4
Wongan-Ballidu	0	26250	35
Wongan-Ballidu	0	34125	15
Wongan-Ballidu	0	42000	10
Wongan-Ballidu	0	52500	18
Wongan-Ballidu	0	65625	19
Wongan-Ballidu	0	78750	13
Wongan-Ballidu	0	91875	10
Wongan-Ballidu	0	105000	9
Wongan-Ballidu	0	131250	12
Wongan-Ballidu	0	183750	3
Wongan-Ballidu	0	Inf	3
Wongan-Ballidu	1		44
Wongan-Ballidu	1	7875	5
Wongan-Ballidu	1	21000	5
Wongan-Ballidu	1	26250	4
Wongan-Ballidu	1	34125	16
Wongan-Ballidu	1	42000	28
Wongan-Ballidu	1	52500	25
Wongan-Ballidu	1	65625	28
Wongan-Ballidu	1	78750	21
Wongan-Ballidu	1	91875	18
Wongan-Ballidu	1	105000	20
Wongan-Ballidu	1	131250	41
Wongan-Ballidu	1	157500	27
Wongan-Ballidu	1	183750	25
Wongan-Ballidu	1	210000	12
Wongan-Ballidu	1	Inf	30
Woodanilling	0	21000	3
Woodanilling	0	26250	14
Woodanilling	0	34125	5
Woodanilling	0	52500	6
Woodanilling	0	65625	5
Woodanilling	0	78750	5
Woodanilling	0	91875	6
Woodanilling	0	131250	4
Woodanilling	1		23
Woodanilling	1	26250	3
Woodanilling	1	42000	9
Woodanilling	1	52500	4
Woodanilling	1	65625	11
Woodanilling	1	78750	7
Woodanilling	1	91875	14
Woodanilling	1	105000	6
Woodanilling	1	131250	11
Woodanilling	1	157500	7
Woodanilling	1	183750	7
Woodanilling	1	210000	4
Woodanilling	1	Inf	9
Wyalkatchem	0	15750	5
Wyalkatchem	0	21000	9
Wyalkatchem	0	26250	22
Wyalkatchem	0	34125	11
Wyalkatchem	0	42000	10
Wyalkatchem	0	52500	9
Wyalkatchem	0	65625	10
Wyalkatchem	0	78750	9
Wyalkatchem	0	91875	3
Wyalkatchem	0	131250	6
Wyalkatchem	1		5
Wyalkatchem	1	21000	4
Wyalkatchem	1	34125	10
Wyalkatchem	1	42000	17
Wyalkatchem	1	65625	12
Wyalkatchem	1	78750	6
Wyalkatchem	1	105000	8
Wyalkatchem	1	131250	12
Wyalkatchem	1	157500	8
Wyalkatchem	1	183750	3
Wyalkatchem	1	210000	4
Wyalkatchem	1	Inf	11
Wyndham-East Kimberley	0		58
Wyndham-East Kimberley	0	0	24
Wyndham-East Kimberley	0	7875	8
Wyndham-East Kimberley	0	15750	23
Wyndham-East Kimberley	0	21000	39
Wyndham-East Kimberley	0	26250	38
Wyndham-East Kimberley	0	34125	27
Wyndham-East Kimberley	0	42000	24
Wyndham-East Kimberley	0	52500	34
Wyndham-East Kimberley	0	65625	51
Wyndham-East Kimberley	0	78750	65
Wyndham-East Kimberley	0	91875	68
Wyndham-East Kimberley	0	105000	46
Wyndham-East Kimberley	0	131250	76
Wyndham-East Kimberley	0	157500	17
Wyndham-East Kimberley	0	183750	16
Wyndham-East Kimberley	0	210000	4
Wyndham-East Kimberley	0	Inf	26
Wyndham-East Kimberley	1		245
Wyndham-East Kimberley	1	0	10
Wyndham-East Kimberley	1	7875	8
Wyndham-East Kimberley	1	15750	14
Wyndham-East Kimberley	1	21000	18
Wyndham-East Kimberley	1	26250	31
Wyndham-East Kimberley	1	34125	32
Wyndham-East Kimberley	1	42000	52
Wyndham-East Kimberley	1	52500	62
Wyndham-East Kimberley	1	65625	85
Wyndham-East Kimberley	1	78750	84
Wyndham-East Kimberley	1	91875	56
Wyndham-East Kimberley	1	105000	72
Wyndham-East Kimberley	1	131250	175
Wyndham-East Kimberley	1	157500	150
Wyndham-East Kimberley	1	183750	141
Wyndham-East Kimberley	1	210000	66
Wyndham-East Kimberley	1	Inf	182
Yalgoo	0	26250	6
Yalgoo	0	91875	5
Yalgoo	1		3
Yalgoo	1	78750	5
Yalgoo	1	105000	6
Yalgoo	1	210000	3
Yalgoo	1	Inf	3
Yilgarn	0		11
Yilgarn	0	0	7
Yilgarn	0	7875	3
Yilgarn	0	15750	12
Yilgarn	0	21000	11
Yilgarn	0	26250	31
Yilgarn	0	34125	13
Yilgarn	0	42000	3
Yilgarn	0	52500	12
Yilgarn	0	65625	12
Yilgarn	0	78750	10
Yilgarn	0	91875	8
Yilgarn	0	105000	11
Yilgarn	0	131250	17
Yilgarn	0	157500	3
Yilgarn	0	183750	4
Yilgarn	0	Inf	3
Yilgarn	1		39
Yilgarn	1	34125	7
Yilgarn	1	42000	12
Yilgarn	1	52500	11
Yilgarn	1	65625	20
Yilgarn	1	78750	14
Yilgarn	1	91875	3
Yilgarn	1	105000	7
Yilgarn	1	131250	25
Yilgarn	1	157500	27
Yilgarn	1	183750	18
Yilgarn	1	210000	10
Yilgarn	1	Inf	21
York	0		24
York	0	0	16
York	0	7875	6
York	0	15750	18
York	0	21000	36
York	0	26250	136
York	0	34125	57
York	0	42000	34
York	0	52500	44
York	0	65625	34
York	0	78750	13
York	0	91875	21
York	0	105000	18
York	0	131250	32
York	0	183750	7
York	0	Inf	5
York	1		110
York	1	0	14
York	1	7875	5
York	1	15750	4
York	1	21000	11
York	1	26250	21
York	1	34125	33
York	1	42000	93
York	1	52500	68
York	1	65625	72
York	1	78750	74
York	1	91875	43
York	1	105000	61
York	1	131250	100
York	1	157500	83
York	1	183750	44
York	1	210000	23
York	1	Inf	72
Break O'Day	0		49
Break O'Day	0	0	42
Break O'Day	0	7875	20
Break O'Day	0	15750	59
Break O'Day	0	21000	119
Break O'Day	0	26250	344
Break O'Day	0	34125	151
Break O'Day	0	42000	87
Break O'Day	0	52500	83
Break O'Day	0	65625	72
Break O'Day	0	78750	34
Break O'Day	0	91875	26
Break O'Day	0	105000	11
Break O'Day	0	131250	29
Break O'Day	0	157500	3
Break O'Day	0	183750	13
Break O'Day	0	Inf	7
Break O'Day	1		198
Break O'Day	1	0	29
Break O'Day	1	7875	14
Break O'Day	1	15750	19
Break O'Day	1	21000	13
Break O'Day	1	26250	72
Break O'Day	1	34125	73
Break O'Day	1	42000	280
Break O'Day	1	52500	208
Break O'Day	1	65625	183
Break O'Day	1	78750	202
Break O'Day	1	91875	87
Break O'Day	1	105000	93
Break O'Day	1	131250	154
Break O'Day	1	157500	80
Break O'Day	1	183750	54
Break O'Day	1	210000	25
Break O'Day	1	Inf	62
Brighton	0		104
Brighton	0	0	44
Brighton	0	7875	14
Brighton	0	15750	64
Brighton	0	21000	141
Brighton	0	26250	359
Brighton	0	34125	163
Brighton	0	42000	120
Brighton	0	52500	159
Brighton	0	65625	191
Brighton	0	78750	109
Brighton	0	91875	88
Brighton	0	105000	42
Brighton	0	131250	52
Brighton	0	157500	9
Brighton	0	183750	12
Brighton	0	Inf	13
Brighton	1		402
Brighton	1	0	37
Brighton	1	7875	6
Brighton	1	15750	36
Brighton	1	21000	46
Brighton	1	26250	154
Brighton	1	34125	182
Brighton	1	42000	446
Brighton	1	52500	342
Brighton	1	65625	431
Brighton	1	78750	471
Brighton	1	91875	328
Brighton	1	105000	358
Brighton	1	131250	706
Brighton	1	157500	467
Brighton	1	183750	284
Brighton	1	210000	171
Brighton	1	Inf	301
Burnie	0		143
Burnie	0	0	66
Burnie	0	7875	30
Burnie	0	15750	105
Burnie	0	21000	251
Burnie	0	26250	567
Burnie	0	34125	365
Burnie	0	42000	207
Burnie	0	52500	259
Burnie	0	65625	267
Burnie	0	78750	140
Burnie	0	91875	133
Burnie	0	105000	89
Burnie	0	131250	114
Burnie	0	157500	6
Burnie	0	183750	13
Burnie	0	210000	3
Burnie	0	Inf	30
Burnie	1		495
Burnie	1	0	39
Burnie	1	7875	18
Burnie	1	15750	28
Burnie	1	21000	32
Burnie	1	26250	136
Burnie	1	34125	158
Burnie	1	42000	495
Burnie	1	52500	377
Burnie	1	65625	395
Burnie	1	78750	525
Burnie	1	91875	341
Burnie	1	105000	321
Burnie	1	131250	708
Burnie	1	157500	421
Burnie	1	183750	301
Burnie	1	210000	173
Burnie	1	Inf	338
Central Coast (Tas.)	0		174
Central Coast (Tas.)	0	0	65
Central Coast (Tas.)	0	7875	32
Central Coast (Tas.)	0	15750	121
Central Coast (Tas.)	0	21000	223
Central Coast (Tas.)	0	26250	757
Central Coast (Tas.)	0	34125	395
Central Coast (Tas.)	0	42000	207
Central Coast (Tas.)	0	52500	221
Central Coast (Tas.)	0	65625	207
Central Coast (Tas.)	0	78750	108
Central Coast (Tas.)	0	91875	118
Central Coast (Tas.)	0	105000	99
Central Coast (Tas.)	0	131250	114
Central Coast (Tas.)	0	157500	15
Central Coast (Tas.)	0	183750	13
Central Coast (Tas.)	0	210000	4
Central Coast (Tas.)	0	Inf	26
Central Coast (Tas.)	1		613
Central Coast (Tas.)	1	0	32
Central Coast (Tas.)	1	7875	41
Central Coast (Tas.)	1	15750	27
Central Coast (Tas.)	1	21000	37
Central Coast (Tas.)	1	26250	142
Central Coast (Tas.)	1	34125	151
Central Coast (Tas.)	1	42000	675
Central Coast (Tas.)	1	52500	468
Central Coast (Tas.)	1	65625	533
Central Coast (Tas.)	1	78750	579
Central Coast (Tas.)	1	91875	388
Central Coast (Tas.)	1	105000	391
Central Coast (Tas.)	1	131250	732
Central Coast (Tas.)	1	157500	530
Central Coast (Tas.)	1	183750	373
Central Coast (Tas.)	1	210000	217
Central Coast (Tas.)	1	Inf	400
Central Highlands (Tas.)	0		15
Central Highlands (Tas.)	0	0	12
Central Highlands (Tas.)	0	7875	5
Central Highlands (Tas.)	0	15750	12
Central Highlands (Tas.)	0	21000	36
Central Highlands (Tas.)	0	26250	124
Central Highlands (Tas.)	0	34125	38
Central Highlands (Tas.)	0	42000	36
Central Highlands (Tas.)	0	52500	31
Central Highlands (Tas.)	0	65625	23
Central Highlands (Tas.)	0	78750	16
Central Highlands (Tas.)	0	91875	29
Central Highlands (Tas.)	0	105000	11
Central Highlands (Tas.)	0	131250	14
Central Highlands (Tas.)	0	183750	4
Central Highlands (Tas.)	0	Inf	8
Central Highlands (Tas.)	1		70
Central Highlands (Tas.)	1	0	11
Central Highlands (Tas.)	1	7875	6
Central Highlands (Tas.)	1	21000	8
Central Highlands (Tas.)	1	26250	27
Central Highlands (Tas.)	1	34125	21
Central Highlands (Tas.)	1	42000	55
Central Highlands (Tas.)	1	52500	37
Central Highlands (Tas.)	1	65625	53
Central Highlands (Tas.)	1	78750	65
Central Highlands (Tas.)	1	91875	40
Central Highlands (Tas.)	1	105000	37
Central Highlands (Tas.)	1	131250	67
Central Highlands (Tas.)	1	157500	32
Central Highlands (Tas.)	1	183750	25
Central Highlands (Tas.)	1	210000	8
Central Highlands (Tas.)	1	Inf	33
Circular Head	0		39
Circular Head	0	0	20
Circular Head	0	7875	18
Circular Head	0	15750	31
Circular Head	0	21000	71
Circular Head	0	26250	199
Circular Head	0	34125	116
Circular Head	0	42000	65
Circular Head	0	52500	105
Circular Head	0	65625	91
Circular Head	0	78750	63
Circular Head	0	91875	46
Circular Head	0	105000	29
Circular Head	0	131250	47
Circular Head	0	157500	3
Circular Head	0	183750	3
Circular Head	0	210000	4
Circular Head	0	Inf	18
Circular Head	1		196
Circular Head	1	0	22
Circular Head	1	7875	14
Circular Head	1	15750	11
Circular Head	1	21000	17
Circular Head	1	26250	60
Circular Head	1	34125	53
Circular Head	1	42000	195
Circular Head	1	52500	133
Circular Head	1	65625	162
Circular Head	1	78750	176
Circular Head	1	91875	137
Circular Head	1	105000	157
Circular Head	1	131250	282
Circular Head	1	157500	196
Circular Head	1	183750	111
Circular Head	1	210000	46
Circular Head	1	Inf	107
Clarence	0		280
Clarence	0	0	135
Clarence	0	7875	56
Clarence	0	15750	177
Clarence	0	21000	431
Clarence	0	26250	1218
Clarence	0	34125	786
Clarence	0	42000	545
Clarence	0	52500	644
Clarence	0	65625	666
Clarence	0	78750	453
Clarence	0	91875	464
Clarence	0	105000	312
Clarence	0	131250	410
Clarence	0	157500	68
Clarence	0	183750	95
Clarence	0	210000	22
Clarence	0	Inf	95
Clarence	1		1178
Clarence	1	0	115
Clarence	1	7875	54
Clarence	1	15750	56
Clarence	1	21000	66
Clarence	1	26250	273
Clarence	1	34125	342
Clarence	1	42000	941
Clarence	1	52500	939
Clarence	1	65625	1187
Clarence	1	78750	1376
Clarence	1	91875	1017
Clarence	1	105000	1037
Clarence	1	131250	2237
Clarence	1	157500	1678
Clarence	1	183750	1376
Clarence	1	210000	884
Clarence	1	Inf	1968
Derwent Valley	0		67
Derwent Valley	0	0	28
Derwent Valley	0	7875	5
Derwent Valley	0	15750	47
Derwent Valley	0	21000	127
Derwent Valley	0	26250	313
Derwent Valley	0	34125	122
Derwent Valley	0	42000	70
Derwent Valley	0	52500	89
Derwent Valley	0	65625	103
Derwent Valley	0	78750	72
Derwent Valley	0	91875	47
Derwent Valley	0	105000	26
Derwent Valley	0	131250	27
Derwent Valley	0	157500	9
Derwent Valley	0	Inf	8
Derwent Valley	1		291
Derwent Valley	1	0	17
Derwent Valley	1	7875	12
Derwent Valley	1	15750	14
Derwent Valley	1	21000	19
Derwent Valley	1	26250	68
Derwent Valley	1	34125	76
Derwent Valley	1	42000	282
Derwent Valley	1	52500	238
Derwent Valley	1	65625	245
Derwent Valley	1	78750	275
Derwent Valley	1	91875	194
Derwent Valley	1	105000	210
Derwent Valley	1	131250	399
Derwent Valley	1	157500	233
Derwent Valley	1	183750	157
Derwent Valley	1	210000	80
Derwent Valley	1	Inf	129
Devonport	0		218
Devonport	0	0	83
Devonport	0	7875	47
Devonport	0	15750	134
Devonport	0	21000	301
Devonport	0	26250	871
Devonport	0	34125	466
Devonport	0	42000	264
Devonport	0	52500	317
Devonport	0	65625	317
Devonport	0	78750	208
Devonport	0	91875	163
Devonport	0	105000	116
Devonport	0	131250	146
Devonport	0	157500	17
Devonport	0	183750	26
Devonport	0	210000	10
Devonport	0	Inf	45
Devonport	1		578
Devonport	1	0	63
Devonport	1	7875	26
Devonport	1	15750	42
Devonport	1	21000	64
Devonport	1	26250	156
Devonport	1	34125	212
Devonport	1	42000	751
Devonport	1	52500	611
Devonport	1	65625	557
Devonport	1	78750	641
Devonport	1	91875	478
Devonport	1	105000	466
Devonport	1	131250	840
Devonport	1	157500	581
Devonport	1	183750	383
Devonport	1	210000	210
Devonport	1	Inf	362
Dorset	0		57
Dorset	0	0	24
Dorset	0	7875	14
Dorset	0	15750	34
Dorset	0	21000	88
Dorset	0	26250	248
Dorset	0	34125	117
Dorset	0	42000	70
Dorset	0	52500	79
Dorset	0	65625	76
Dorset	0	78750	38
Dorset	0	91875	44
Dorset	0	105000	25
Dorset	0	131250	14
Dorset	0	157500	4
Dorset	0	183750	3
Dorset	0	Inf	7
Dorset	1		166
Dorset	1	0	20
Dorset	1	7875	7
Dorset	1	15750	15
Dorset	1	21000	12
Dorset	1	26250	72
Dorset	1	34125	62
Dorset	1	42000	219
Dorset	1	52500	159
Dorset	1	65625	154
Dorset	1	78750	201
Dorset	1	91875	110
Dorset	1	105000	101
Dorset	1	131250	188
Dorset	1	157500	122
