LGA_NAME21	AgeChild	CoupleFamily	ParentsBornAus	children
Whitehorse	10-12	1		8
Whitehorse	10-12	1	Both	2054
Whitehorse	10-12	1	Father only	426
Whitehorse	10-12	1	Mother only	378
Whitehorse	10-12	1	Neither	1887
Whitehorse	13-14	0		15
Whitehorse	13-14	0	Both	248
Whitehorse	13-14	0	Father only	47
Whitehorse	13-14	0	Mother only	64
Whitehorse	13-14	0	Neither	289
Whitehorse	13-14	1		3
Whitehorse	13-14	1	Both	1449
Whitehorse	13-14	1	Father only	270
Whitehorse	13-14	1	Mother only	242
Whitehorse	13-14	1	Neither	1194
Whitehorse	15-17	0		11
Whitehorse	15-17	0	Both	418
Whitehorse	15-17	0	Father only	86
Whitehorse	15-17	0	Mother only	95
Whitehorse	15-17	0	Neither	444
Whitehorse	15-17	1	Both	2193
Whitehorse	15-17	1	Father only	350
Whitehorse	15-17	1	Mother only	392
Whitehorse	15-17	1	Neither	1456
Whitehorse	18-20	0		8
Whitehorse	18-20	0	Both	268
Whitehorse	18-20	0	Father only	50
Whitehorse	18-20	0	Mother only	65
Whitehorse	18-20	0	Neither	366
Whitehorse	18-20	1		3
Whitehorse	18-20	1	Both	1414
Whitehorse	18-20	1	Father only	213
Whitehorse	18-20	1	Mother only	235
Whitehorse	18-20	1	Neither	1020
Whitehorse	21-24	0	Both	161
Whitehorse	21-24	0	Father only	31
Whitehorse	21-24	0	Mother only	38
Whitehorse	21-24	0	Neither	258
Whitehorse	21-24	1		3
Whitehorse	21-24	1	Both	677
Whitehorse	21-24	1	Father only	131
Whitehorse	21-24	1	Mother only	127
Whitehorse	21-24	1	Neither	639
Whittlesea	0-4	0		50
Whittlesea	0-4	0	Both	798
Whittlesea	0-4	0	Father only	109
Whittlesea	0-4	0	Mother only	186
Whittlesea	0-4	0	Neither	325
Whittlesea	0-4	1		75
Whittlesea	0-4	1	Both	5466
Whittlesea	0-4	1	Father only	1027
Whittlesea	0-4	1	Mother only	1143
Whittlesea	0-4	1	Neither	6717
Whittlesea	5-9	0		54
Whittlesea	5-9	0	Both	1268
Whittlesea	5-9	0	Father only	172
Whittlesea	5-9	0	Mother only	294
Whittlesea	5-9	0	Neither	588
Whittlesea	5-9	1		83
Whittlesea	5-9	1	Both	5288
Whittlesea	5-9	1	Father only	904
Whittlesea	5-9	1	Mother only	1073
Whittlesea	5-9	1	Neither	6854
Whittlesea	10-12	0		32
Whittlesea	10-12	0	Both	911
Whittlesea	10-12	0	Father only	102
Whittlesea	10-12	0	Mother only	195
Whittlesea	10-12	0	Neither	399
Whittlesea	10-12	1		39
Whittlesea	10-12	1	Both	2842
Whittlesea	10-12	1	Father only	438
Whittlesea	10-12	1	Mother only	556
Whittlesea	10-12	1	Neither	3218
Whittlesea	13-14	0		24
Whittlesea	13-14	0	Both	646
Whittlesea	13-14	0	Father only	71
Whittlesea	13-14	0	Mother only	140
Whittlesea	13-14	0	Neither	329
Whittlesea	13-14	1		16
Whittlesea	13-14	1	Both	1785
Whittlesea	13-14	1	Father only	254
Whittlesea	13-14	1	Mother only	336
Whittlesea	13-14	1	Neither	1876
Whittlesea	15-17	0		14
Whittlesea	15-17	0	Both	868
Whittlesea	15-17	0	Father only	120
Whittlesea	15-17	0	Mother only	196
Whittlesea	15-17	0	Neither	463
Whittlesea	15-17	1		18
Whittlesea	15-17	1	Both	2239
Whittlesea	15-17	1	Father only	321
Whittlesea	15-17	1	Mother only	479
Whittlesea	15-17	1	Neither	2388
Whittlesea	18-20	0		4
Whittlesea	18-20	0	Both	349
Whittlesea	18-20	0	Father only	60
Whittlesea	18-20	0	Mother only	81
Whittlesea	18-20	0	Neither	304
Whittlesea	18-20	1		3
Whittlesea	18-20	1	Both	1016
Whittlesea	18-20	1	Father only	164
Whittlesea	18-20	1	Mother only	260
Whittlesea	18-20	1	Neither	1525
Whittlesea	21-24	0	Both	151
Whittlesea	21-24	0	Father only	28
Whittlesea	21-24	0	Mother only	58
Whittlesea	21-24	0	Neither	189
Whittlesea	21-24	1		4
Whittlesea	21-24	1	Both	428
Whittlesea	21-24	1	Father only	80
Whittlesea	21-24	1	Mother only	134
Whittlesea	21-24	1	Neither	937
Wodonga	0-4	0		13
Wodonga	0-4	0	Both	406
Wodonga	0-4	0	Father only	14
Wodonga	0-4	0	Mother only	17
Wodonga	0-4	0	Neither	15
Wodonga	0-4	1		5
Wodonga	0-4	1	Both	1675
Wodonga	0-4	1	Father only	104
Wodonga	0-4	1	Mother only	101
Wodonga	0-4	1	Neither	211
Wodonga	5-9	0		14
Wodonga	5-9	0	Both	667
Wodonga	5-9	0	Father only	24
Wodonga	5-9	0	Mother only	25
Wodonga	5-9	0	Neither	22
Wodonga	5-9	1		10
Wodonga	5-9	1	Both	1628
Wodonga	5-9	1	Father only	97
Wodonga	5-9	1	Mother only	93
Wodonga	5-9	1	Neither	235
Wodonga	10-12	0		9
Wodonga	10-12	0	Both	410
Wodonga	10-12	0	Father only	10
Wodonga	10-12	0	Mother only	35
Wodonga	10-12	0	Neither	21
Wodonga	10-12	1		5
Wodonga	10-12	1	Both	952
Wodonga	10-12	1	Father only	62
Wodonga	10-12	1	Mother only	76
Wodonga	10-12	1	Neither	128
Wodonga	13-14	0		4
Wodonga	13-14	0	Both	259
Wodonga	13-14	0	Father only	14
Wodonga	13-14	0	Mother only	11
Wodonga	13-14	0	Neither	15
Wodonga	13-14	1		3
Wodonga	13-14	1	Both	637
Wodonga	13-14	1	Father only	29
Wodonga	13-14	1	Mother only	39
Wodonga	13-14	1	Neither	84
Wodonga	15-17	0		4
Wodonga	15-17	0	Both	324
Wodonga	15-17	0	Father only	20
Wodonga	15-17	0	Mother only	16
Wodonga	15-17	0	Neither	29
Wodonga	15-17	1	Both	771
Wodonga	15-17	1	Father only	34
Wodonga	15-17	1	Mother only	36
Wodonga	15-17	1	Neither	97
Wodonga	18-20	0	Both	79
Wodonga	18-20	0	Mother only	7
Wodonga	18-20	0	Neither	13
Wodonga	18-20	1	Both	148
Wodonga	18-20	1	Father only	5
Wodonga	18-20	1	Mother only	10
Wodonga	18-20	1	Neither	35
Wodonga	21-24	0	Both	24
Wodonga	21-24	0	Neither	8
Wodonga	21-24	1	Both	51
Wodonga	21-24	1	Father only	5
Wodonga	21-24	1	Neither	20
Wyndham	0-4	0		96
Wyndham	0-4	0	Both	873
Wyndham	0-4	0	Father only	128
Wyndham	0-4	0	Mother only	289
Wyndham	0-4	0	Neither	1040
Wyndham	0-4	1		115
Wyndham	0-4	1	Both	3528
Wyndham	0-4	1	Father only	1127
Wyndham	0-4	1	Mother only	1190
Wyndham	0-4	1	Neither	16368
Wyndham	5-9	0		151
Wyndham	5-9	0	Both	1234
Wyndham	5-9	0	Father only	245
Wyndham	5-9	0	Mother only	313
Wyndham	5-9	0	Neither	1512
Wyndham	5-9	1		124
Wyndham	5-9	1	Both	3480
Wyndham	5-9	1	Father only	1043
Wyndham	5-9	1	Mother only	1124
Wyndham	5-9	1	Neither	16166
Wyndham	10-12	0		70
Wyndham	10-12	0	Both	795
Wyndham	10-12	0	Father only	125
Wyndham	10-12	0	Mother only	200
Wyndham	10-12	0	Neither	929
Wyndham	10-12	1		45
Wyndham	10-12	1	Both	2176
Wyndham	10-12	1	Father only	522
Wyndham	10-12	1	Mother only	571
Wyndham	10-12	1	Neither	7356
Wyndham	13-14	0		42
Wyndham	13-14	0	Both	599
Wyndham	13-14	0	Father only	126
Wyndham	13-14	0	Mother only	114
Wyndham	13-14	0	Neither	658
Wyndham	13-14	1		25
Wyndham	13-14	1	Both	1449
Wyndham	13-14	1	Father only	313
Wyndham	13-14	1	Mother only	345
Wyndham	13-14	1	Neither	3579
Wyndham	15-17	0		29
Wyndham	15-17	0	Both	728
Wyndham	15-17	0	Father only	143
Wyndham	15-17	0	Mother only	192
Wyndham	15-17	0	Neither	867
Wyndham	15-17	1		13
Wyndham	15-17	1	Both	1761
Wyndham	15-17	1	Father only	372
Wyndham	15-17	1	Mother only	448
Wyndham	15-17	1	Neither	4077
Wyndham	18-20	0		6
Wyndham	18-20	0	Both	252
Wyndham	18-20	0	Father only	56
Wyndham	18-20	0	Mother only	74
Wyndham	18-20	0	Neither	468
Wyndham	18-20	1		14
Wyndham	18-20	1	Both	758
Wyndham	18-20	1	Father only	168
Wyndham	18-20	1	Mother only	181
Wyndham	18-20	1	Neither	2281
Wyndham	21-24	0		8
Wyndham	21-24	0	Both	114
Wyndham	21-24	0	Father only	30
Wyndham	21-24	0	Mother only	41
Wyndham	21-24	0	Neither	304
Wyndham	21-24	1	Both	338
Wyndham	21-24	1	Father only	85
Wyndham	21-24	1	Mother only	91
Wyndham	21-24	1	Neither	1155
Yarra	0-4	0		38
Yarra	0-4	0	Both	90
Yarra	0-4	0	Father only	25
Yarra	0-4	0	Mother only	49
Yarra	0-4	0	Neither	167
Yarra	0-4	1		12
Yarra	0-4	1	Both	1569
Yarra	0-4	1	Father only	478
Yarra	0-4	1	Mother only	378
Yarra	0-4	1	Neither	608
Yarra	5-9	0		32
Yarra	5-9	0	Both	169
Yarra	5-9	0	Father only	54
Yarra	5-9	0	Mother only	57
Yarra	5-9	0	Neither	217
Yarra	5-9	1		18
Yarra	5-9	1	Both	1142
Yarra	5-9	1	Father only	364
Yarra	5-9	1	Mother only	283
Yarra	5-9	1	Neither	496
Yarra	10-12	0		17
Yarra	10-12	0	Both	126
Yarra	10-12	0	Father only	39
Yarra	10-12	0	Mother only	35
Yarra	10-12	0	Neither	169
Yarra	10-12	1		7
Yarra	10-12	1	Both	629
Yarra	10-12	1	Father only	174
Yarra	10-12	1	Mother only	150
Yarra	10-12	1	Neither	246
Yarra	13-14	0		9
Yarra	13-14	0	Both	77
Yarra	13-14	0	Father only	13
Yarra	13-14	0	Mother only	52
Yarra	13-14	0	Neither	108
Yarra	13-14	1	Both	405
Yarra	13-14	1	Father only	93
Yarra	13-14	1	Mother only	96
Yarra	13-14	1	Neither	134
Yarra	15-17	0		9
Yarra	15-17	0	Both	125
Yarra	15-17	0	Father only	25
Yarra	15-17	0	Mother only	35
Yarra	15-17	0	Neither	134
Yarra	15-17	1		3
Yarra	15-17	1	Both	556
Yarra	15-17	1	Father only	93
Yarra	15-17	1	Mother only	108
Yarra	15-17	1	Neither	186
Yarra	18-20	0	Both	77
Yarra	18-20	0	Father only	17
Yarra	18-20	0	Mother only	29
Yarra	18-20	0	Neither	116
Yarra	18-20	1	Both	355
Yarra	18-20	1	Father only	56
Yarra	18-20	1	Mother only	59
Yarra	18-20	1	Neither	112
Yarra	21-24	0	Both	50
Yarra	21-24	0	Father only	8
Yarra	21-24	0	Mother only	20
Yarra	21-24	0	Neither	53
Yarra	21-24	1	Both	137
Yarra	21-24	1	Father only	33
Yarra	21-24	1	Mother only	33
Yarra	21-24	1	Neither	72
Yarra Ranges	0-4	0		24
Yarra Ranges	0-4	0	Both	538
Yarra Ranges	0-4	0	Father only	39
Yarra Ranges	0-4	0	Mother only	95
Yarra Ranges	0-4	0	Neither	39
Yarra Ranges	0-4	1		26
Yarra Ranges	0-4	1	Both	6190
Yarra Ranges	0-4	1	Father only	650
Yarra Ranges	0-4	1	Mother only	562
Yarra Ranges	0-4	1	Neither	736
Yarra Ranges	5-9	0		24
Yarra Ranges	5-9	0	Both	1000
Yarra Ranges	5-9	0	Father only	76
Yarra Ranges	5-9	0	Mother only	128
Yarra Ranges	5-9	0	Neither	72
Yarra Ranges	5-9	1		26
Yarra Ranges	5-9	1	Both	5821
Yarra Ranges	5-9	1	Father only	689
Yarra Ranges	5-9	1	Mother only	679
Yarra Ranges	5-9	1	Neither	821
Yarra Ranges	10-12	0		16
Yarra Ranges	10-12	0	Both	754
Yarra Ranges	10-12	0	Father only	70
Yarra Ranges	10-12	0	Mother only	113
Yarra Ranges	10-12	0	Neither	63
Yarra Ranges	10-12	1		20
Yarra Ranges	10-12	1	Both	3326
Yarra Ranges	10-12	1	Father only	382
Yarra Ranges	10-12	1	Mother only	383
Yarra Ranges	10-12	1	Neither	503
Yarra Ranges	13-14	0		15
Yarra Ranges	13-14	0	Both	554
Yarra Ranges	13-14	0	Father only	53
Yarra Ranges	13-14	0	Mother only	102
Yarra Ranges	13-14	0	Neither	50
Yarra Ranges	13-14	1		6
Yarra Ranges	13-14	1	Both	2172
Yarra Ranges	13-14	1	Father only	240
Yarra Ranges	13-14	1	Mother only	305
Yarra Ranges	13-14	1	Neither	310
Yarra Ranges	15-17	0		13
Yarra Ranges	15-17	0	Both	741
Yarra Ranges	15-17	0	Father only	92
Yarra Ranges	15-17	0	Mother only	136
Yarra Ranges	15-17	0	Neither	73
Yarra Ranges	15-17	1		12
Yarra Ranges	15-17	1	Both	2771
Yarra Ranges	15-17	1	Father only	315
Yarra Ranges	15-17	1	Mother only	367
Yarra Ranges	15-17	1	Neither	445
Yarra Ranges	18-20	0	Both	296
Yarra Ranges	18-20	0	Father only	33
Yarra Ranges	18-20	0	Mother only	40
Yarra Ranges	18-20	0	Neither	45
Yarra Ranges	18-20	1	Both	1086
Yarra Ranges	18-20	1	Father only	143
Yarra Ranges	18-20	1	Mother only	189
Yarra Ranges	18-20	1	Neither	247
Yarra Ranges	21-24	0		8
Yarra Ranges	21-24	0	Both	128
Yarra Ranges	21-24	0	Father only	25
Yarra Ranges	21-24	0	Mother only	27
Yarra Ranges	21-24	0	Neither	29
Yarra Ranges	21-24	1	Both	489
Yarra Ranges	21-24	1	Father only	67
Yarra Ranges	21-24	1	Mother only	110
Yarra Ranges	21-24	1	Neither	140
Yarriambiack	0-4	0	Both	36
Yarriambiack	0-4	1	Both	201
Yarriambiack	0-4	1	Father only	9
Yarriambiack	0-4	1	Mother only	6
Yarriambiack	0-4	1	Neither	14
Yarriambiack	5-9	0	Both	65
Yarriambiack	5-9	0	Mother only	7
Yarriambiack	5-9	1		3
Yarriambiack	5-9	1	Both	209
Yarriambiack	5-9	1	Father only	4
Yarriambiack	5-9	1	Mother only	3
Yarriambiack	5-9	1	Neither	12
Yarriambiack	10-12	0	Both	48
Yarriambiack	10-12	0	Mother only	4
Yarriambiack	10-12	1		3
Yarriambiack	10-12	1	Both	152
Yarriambiack	10-12	1	Father only	6
Yarriambiack	10-12	1	Mother only	4
Yarriambiack	10-12	1	Neither	4
Yarriambiack	13-14	0	Both	37
Yarriambiack	13-14	0	Mother only	4
Yarriambiack	13-14	1	Both	98
Yarriambiack	13-14	1	Mother only	7
Yarriambiack	13-14	1	Neither	4
Yarriambiack	15-17	0		3
Yarriambiack	15-17	0	Both	45
Yarriambiack	15-17	0	Mother only	6
Yarriambiack	15-17	1	Both	113
Yarriambiack	15-17	1	Father only	3
Yarriambiack	15-17	1	Neither	6
Yarriambiack	18-20	0	Both	4
Yarriambiack	18-20	1	Both	23
Yarriambiack	21-24	0	Both	5
Yarriambiack	21-24	1	Both	4
Unincorporated Vic	0-4	1	Both	4
Unincorporated Vic	0-4	1	Neither	6
Unincorporated Vic	5-9	0	Both	5
Unincorporated Vic	5-9	1	Both	3
Unincorporated Vic	10-12	1	Both	3
Unincorporated Vic	13-14	1	Both	6
Unincorporated Vic	15-17	1	Both	9
Aurukun	0-4	0	Both	35
Aurukun	0-4	1	Both	44
Aurukun	5-9	0	Both	39
Aurukun	5-9	1	Both	32
Aurukun	10-12	0	Both	18
Aurukun	10-12	1	Both	25
Aurukun	13-14	0	Both	11
Aurukun	13-14	1	Both	26
Aurukun	15-17	1	Both	8
Balonne	0-4	0	Both	60
Balonne	0-4	1	Both	165
Balonne	0-4	1	Father only	6
Balonne	0-4	1	Mother only	13
Balonne	0-4	1	Neither	15
Balonne	5-9	0	Both	75
Balonne	5-9	1	Both	143
Balonne	5-9	1	Father only	9
Balonne	5-9	1	Mother only	8
Balonne	5-9	1	Neither	3
Balonne	10-12	0	Both	46
Balonne	10-12	0	Mother only	3
Balonne	10-12	1	Both	113
Balonne	10-12	1	Father only	3
Balonne	13-14	0	Both	32
Balonne	13-14	1	Both	56
Balonne	15-17	0	Both	13
Balonne	15-17	1	Both	57
Balonne	18-20	1	Both	4
Balonne	18-20	1	Neither	3
Balonne	21-24	1	Both	8
Banana	0-4	0		8
Banana	0-4	0	Both	86
Banana	0-4	0	Mother only	6
Banana	0-4	1		8
Banana	0-4	1	Both	629
Banana	0-4	1	Father only	40
Banana	0-4	1	Mother only	19
Banana	0-4	1	Neither	46
Banana	5-9	0	Both	115
Banana	5-9	0	Father only	9
Banana	5-9	0	Mother only	9
Banana	5-9	1		3
Banana	5-9	1	Both	680
Banana	5-9	1	Father only	40
Banana	5-9	1	Mother only	28
Banana	5-9	1	Neither	56
Banana	10-12	0		3
Banana	10-12	0	Both	90
Banana	10-12	0	Father only	5
Banana	10-12	0	Mother only	4
Banana	10-12	0	Neither	4
Banana	10-12	1		3
Banana	10-12	1	Both	414
Banana	10-12	1	Father only	11
Banana	10-12	1	Mother only	13
Banana	10-12	1	Neither	29
Banana	13-14	0	Both	53
Banana	13-14	0	Father only	3
Banana	13-14	0	Mother only	5
Banana	13-14	0	Neither	3
Banana	13-14	1	Both	234
Banana	13-14	1	Father only	10
Banana	13-14	1	Mother only	5
Banana	13-14	1	Neither	11
Banana	15-17	0	Both	58
Banana	15-17	0	Neither	3
Banana	15-17	1	Both	213
Banana	15-17	1	Father only	10
Banana	15-17	1	Mother only	15
Banana	15-17	1	Neither	22
Banana	18-20	0	Both	7
Banana	18-20	1	Both	19
Banana	21-24	1	Both	6
Barcaldine	0-4	0	Both	19
Barcaldine	0-4	1	Both	110
Barcaldine	0-4	1	Father only	5
Barcaldine	0-4	1	Neither	3
Barcaldine	5-9	0		6
Barcaldine	5-9	0	Both	33
Barcaldine	5-9	1	Both	118
Barcaldine	5-9	1	Father only	6
Barcaldine	5-9	1	Neither	7
Barcaldine	10-12	0		4
Barcaldine	10-12	0	Both	10
Barcaldine	10-12	1	Both	70
Barcaldine	13-14	0	Both	13
Barcaldine	13-14	1	Both	34
Barcaldine	15-17	0	Both	13
Barcaldine	15-17	1	Both	33
Barcaldine	15-17	1	Neither	5
Barcaldine	18-20	0	Both	3
Barcaldine	18-20	1	Both	8
Barcoo	0-4	1	Both	8
Barcoo	5-9	1	Both	19
Barcoo	10-12	1	Both	7
Blackall Tambo	0-4	0	Both	17
Blackall Tambo	0-4	1	Both	74
Blackall Tambo	0-4	1	Father only	5
Blackall Tambo	0-4	1	Mother only	4
Blackall Tambo	5-9	0	Both	11
Blackall Tambo	5-9	1	Both	72
Blackall Tambo	5-9	1	Mother only	4
Blackall Tambo	5-9	1	Neither	4
Blackall Tambo	10-12	0	Both	16
Blackall Tambo	10-12	1	Both	36
Blackall Tambo	10-12	1	Father only	3
Blackall Tambo	10-12	1	Mother only	5
Blackall Tambo	13-14	0		3
Blackall Tambo	13-14	0	Both	6
Blackall Tambo	13-14	1	Both	12
Blackall Tambo	15-17	0	Both	4
Blackall Tambo	15-17	1	Both	13
Boulia	0-4	0	Both	3
Boulia	0-4	0	Father only	4
Boulia	0-4	1	Both	26
Boulia	5-9	0	Both	12
Boulia	5-9	1	Both	22
Boulia	5-9	1	Mother only	3
Boulia	10-12	0	Both	7
Boulia	10-12	1	Both	6
Brisbane	0-4	0		296
Brisbane	0-4	0	Both	2864
Brisbane	0-4	0	Father only	560
Brisbane	0-4	0	Mother only	971
Brisbane	0-4	0	Neither	1476
Brisbane	0-4	1		209
Brisbane	0-4	1	Both	24847
Brisbane	0-4	1	Father only	6886
Brisbane	0-4	1	Mother only	6319
Brisbane	0-4	1	Neither	20524
Brisbane	5-9	0		301
Brisbane	5-9	0	Both	4997
Brisbane	5-9	0	Father only	1125
Brisbane	5-9	0	Mother only	1533
Brisbane	5-9	0	Neither	2721
Brisbane	5-9	1		224
Brisbane	5-9	1	Both	25273
Brisbane	5-9	1	Father only	6647
Brisbane	5-9	1	Mother only	6305
Brisbane	5-9	1	Neither	22405
Brisbane	10-12	0		152
Brisbane	10-12	0	Both	3773
Brisbane	10-12	0	Father only	865
Brisbane	10-12	0	Mother only	1077
Brisbane	10-12	0	Neither	2033
Brisbane	10-12	1		108
Brisbane	10-12	1	Both	15969
Brisbane	10-12	1	Father only	3619
Brisbane	10-12	1	Mother only	3716
Brisbane	10-12	1	Neither	11655
Brisbane	13-14	0		99
Brisbane	13-14	0	Both	2841
Brisbane	13-14	0	Father only	581
Brisbane	13-14	0	Mother only	756
Brisbane	13-14	0	Neither	1566
Brisbane	13-14	1		58
Brisbane	13-14	1	Both	10701
Brisbane	13-14	1	Father only	2135
Brisbane	13-14	1	Mother only	2389
Brisbane	13-14	1	Neither	6991
Brisbane	15-17	0		73
Brisbane	15-17	0	Both	3885
Brisbane	15-17	0	Father only	740
Brisbane	15-17	0	Mother only	957
Brisbane	15-17	0	Neither	2274
Brisbane	15-17	1		49
Brisbane	15-17	1	Both	14429
Brisbane	15-17	1	Father only	2684
Brisbane	15-17	1	Mother only	3044
Brisbane	15-17	1	Neither	9048
Brisbane	18-20	0		22
Brisbane	18-20	0	Both	1601
Brisbane	18-20	0	Father only	369
Brisbane	18-20	0	Mother only	407
Brisbane	18-20	0	Neither	1300
Brisbane	18-20	1		6
Brisbane	18-20	1	Both	7076
Brisbane	18-20	1	Father only	1283
Brisbane	18-20	1	Mother only	1421
Brisbane	18-20	1	Neither	5124
Brisbane	21-24	0		6
Brisbane	21-24	0	Both	760
Brisbane	21-24	0	Father only	173
Brisbane	21-24	0	Mother only	184
Brisbane	21-24	0	Neither	692
Brisbane	21-24	1		4
Brisbane	21-24	1	Both	2742
Brisbane	21-24	1	Father only	474
Brisbane	21-24	1	Mother only	524
Brisbane	21-24	1	Neither	2640
Bulloo	0-4	1	Both	13
Bulloo	5-9	1	Both	22
Bulloo	10-12	1	Both	11
Bulloo	13-14	1	Both	4
Bulloo	15-17	1	Both	4
Bundaberg	0-4	0		42
Bundaberg	0-4	0	Both	876
Bundaberg	0-4	0	Father only	33
Bundaberg	0-4	0	Mother only	51
Bundaberg	0-4	0	Neither	14
Bundaberg	0-4	1		17
Bundaberg	0-4	1	Both	2515
Bundaberg	0-4	1	Father only	214
Bundaberg	0-4	1	Mother only	164
Bundaberg	0-4	1	Neither	233
Bundaberg	5-9	0		37
Bundaberg	5-9	0	Both	1211
Bundaberg	5-9	0	Father only	63
Bundaberg	5-9	0	Mother only	112
Bundaberg	5-9	0	Neither	48
Bundaberg	5-9	1		16
Bundaberg	5-9	1	Both	2853
Bundaberg	5-9	1	Father only	237
Bundaberg	5-9	1	Mother only	196
Bundaberg	5-9	1	Neither	301
Bundaberg	10-12	0		20
Bundaberg	10-12	0	Both	875
Bundaberg	10-12	0	Father only	50
Bundaberg	10-12	0	Mother only	82
Bundaberg	10-12	0	Neither	22
Bundaberg	10-12	1		11
Bundaberg	10-12	1	Both	1846
Bundaberg	10-12	1	Father only	159
Bundaberg	10-12	1	Mother only	122
Bundaberg	10-12	1	Neither	168
Bundaberg	13-14	0		13
Bundaberg	13-14	0	Both	602
Bundaberg	13-14	0	Father only	38
Bundaberg	13-14	0	Mother only	52
Bundaberg	13-14	0	Neither	28
Bundaberg	13-14	1		6
Bundaberg	13-14	1	Both	1354
Bundaberg	13-14	1	Father only	100
Bundaberg	13-14	1	Mother only	114
Bundaberg	13-14	1	Neither	117
Bundaberg	15-17	0		12
Bundaberg	15-17	0	Both	635
Bundaberg	15-17	0	Father only	34
Bundaberg	15-17	0	Mother only	57
Bundaberg	15-17	0	Neither	26
Bundaberg	15-17	1		6
Bundaberg	15-17	1	Both	1578
Bundaberg	15-17	1	Father only	105
Bundaberg	15-17	1	Mother only	121
Bundaberg	15-17	1	Neither	158
Bundaberg	18-20	0	Both	56
Bundaberg	18-20	0	Father only	5
Bundaberg	18-20	0	Mother only	6
Bundaberg	18-20	0	Neither	8
Bundaberg	18-20	1	Both	241
Bundaberg	18-20	1	Father only	19
Bundaberg	18-20	1	Mother only	19
Bundaberg	18-20	1	Neither	35
Bundaberg	21-24	0	Both	25
Bundaberg	21-24	0	Mother only	3
Bundaberg	21-24	0	Neither	3
Bundaberg	21-24	1	Both	68
Bundaberg	21-24	1	Mother only	5
Bundaberg	21-24	1	Neither	10
Burdekin	0-4	0		8
Burdekin	0-4	0	Both	96
Burdekin	0-4	0	Father only	4
Burdekin	0-4	0	Mother only	6
Burdekin	0-4	1	Both	544
Burdekin	0-4	1	Father only	34
Burdekin	0-4	1	Mother only	24
Burdekin	0-4	1	Neither	36
Burdekin	5-9	0		3
Burdekin	5-9	0	Both	171
Burdekin	5-9	0	Father only	8
Burdekin	5-9	0	Mother only	9
Burdekin	5-9	1	Both	549
Burdekin	5-9	1	Father only	24
Burdekin	5-9	1	Mother only	19
Burdekin	5-9	1	Neither	36
Burdekin	10-12	0	Both	109
Burdekin	10-12	0	Father only	4
Burdekin	10-12	0	Mother only	5
Burdekin	10-12	0	Neither	4
Burdekin	10-12	1	Both	357
Burdekin	10-12	1	Father only	9
Burdekin	10-12	1	Mother only	14
Burdekin	10-12	1	Neither	19
Burdekin	13-14	0	Both	92
Burdekin	13-14	0	Father only	5
Burdekin	13-14	1	Both	256
Burdekin	13-14	1	Father only	14
Burdekin	13-14	1	Mother only	6
Burdekin	13-14	1	Neither	15
Burdekin	15-17	0	Both	77
Burdekin	15-17	0	Mother only	9
Burdekin	15-17	1	Both	324
Burdekin	15-17	1	Father only	5
Burdekin	15-17	1	Mother only	17
Burdekin	15-17	1	Neither	9
Burdekin	18-20	0	Both	10
Burdekin	18-20	1	Both	43
Burdekin	21-24	1	Both	12
Burke	0-4	1	Both	12
Burke	0-4	1	Father only	5
Burke	5-9	0	Both	3
Burke	5-9	1	Both	18
Burke	10-12	1	Both	5
Burke	13-14	1	Both	6
Cairns	0-4	0		74
Cairns	0-4	0	Both	1207
Cairns	0-4	0	Father only	120
Cairns	0-4	0	Mother only	140
Cairns	0-4	0	Neither	109
Cairns	0-4	1		29
Cairns	0-4	1	Both	3817
Cairns	0-4	1	Father only	888
Cairns	0-4	1	Mother only	559
Cairns	0-4	1	Neither	1341
Cairns	5-9	0		86
Cairns	5-9	0	Both	1733
Cairns	5-9	0	Father only	270
Cairns	5-9	0	Mother only	240
Cairns	5-9	0	Neither	250
Cairns	5-9	1		32
Cairns	5-9	1	Both	4130
Cairns	5-9	1	Father only	925
Cairns	5-9	1	Mother only	602
Cairns	5-9	1	Neither	1601
Cairns	10-12	0		44
Cairns	10-12	0	Both	1153
Cairns	10-12	0	Father only	226
Cairns	10-12	0	Mother only	184
Cairns	10-12	0	Neither	209
Cairns	10-12	1		25
Cairns	10-12	1	Both	2597
Cairns	10-12	1	Father only	551
Cairns	10-12	1	Mother only	389
Cairns	10-12	1	Neither	877
Cairns	13-14	0		33
Cairns	13-14	0	Both	878
Cairns	13-14	0	Father only	164
Cairns	13-14	0	Mother only	119
Cairns	13-14	0	Neither	146
Cairns	13-14	1		14
Cairns	13-14	1	Both	1779
Cairns	13-14	1	Father only	364
Cairns	13-14	1	Mother only	280
Cairns	13-14	1	Neither	606
Cairns	15-17	0		10
Cairns	15-17	0	Both	924
Cairns	15-17	0	Father only	174
Cairns	15-17	0	Mother only	153
Cairns	15-17	0	Neither	231
Cairns	15-17	1		17
Cairns	15-17	1	Both	2022
Cairns	15-17	1	Father only	429
Cairns	15-17	1	Mother only	332
Cairns	15-17	1	Neither	767
Cairns	18-20	0		3
Cairns	18-20	0	Both	147
Cairns	18-20	0	Father only	25
Cairns	18-20	0	Mother only	23
Cairns	18-20	0	Neither	68
Cairns	18-20	1	Both	333
