LGA_NAME21	Age	HoursHousekeeping	Sex	adults
Campbelltown (SA)	65-74	30+	F	565
Campbelltown (SA)	65-74	30+	M	136
Campbelltown (SA)	75-84		F	151
Campbelltown (SA)	75-84		M	78
Campbelltown (SA)	75-84	0	F	740
Campbelltown (SA)	75-84	0	M	579
Campbelltown (SA)	75-84	<5	F	184
Campbelltown (SA)	75-84	<5	M	312
Campbelltown (SA)	75-84	5-14	F	515
Campbelltown (SA)	75-84	5-14	M	449
Campbelltown (SA)	75-84	15-29	F	406
Campbelltown (SA)	75-84	15-29	M	221
Campbelltown (SA)	75-84	30+	F	358
Campbelltown (SA)	75-84	30+	M	116
Campbelltown (SA)	85+		F	108
Campbelltown (SA)	85+		M	65
Campbelltown (SA)	85+	0	F	597
Campbelltown (SA)	85+	0	M	363
Campbelltown (SA)	85+	<5	F	126
Campbelltown (SA)	85+	<5	M	104
Campbelltown (SA)	85+	5-14	F	163
Campbelltown (SA)	85+	5-14	M	142
Campbelltown (SA)	85+	15-29	F	89
Campbelltown (SA)	85+	15-29	M	61
Campbelltown (SA)	85+	30+	F	78
Campbelltown (SA)	85+	30+	M	37
Ceduna	15-19		F	17
Ceduna	15-19		M	11
Ceduna	15-19	0	F	15
Ceduna	15-19	0	M	37
Ceduna	15-19	<5	F	26
Ceduna	15-19	<5	M	42
Ceduna	15-19	5-14	F	15
Ceduna	15-19	5-14	M	10
Ceduna	20-24		F	8
Ceduna	20-24		M	15
Ceduna	20-24	0	F	15
Ceduna	20-24	0	M	37
Ceduna	20-24	<5	F	23
Ceduna	20-24	<5	M	26
Ceduna	20-24	5-14	F	29
Ceduna	20-24	5-14	M	19
Ceduna	20-24	15-29	F	4
Ceduna	20-24	15-29	M	5
Ceduna	20-24	30+	F	3
Ceduna	20-24	30+	M	3
Ceduna	25-34		F	26
Ceduna	25-34		M	24
Ceduna	25-34	0	F	35
Ceduna	25-34	0	M	58
Ceduna	25-34	<5	F	28
Ceduna	25-34	<5	M	55
Ceduna	25-34	5-14	F	70
Ceduna	25-34	5-14	M	77
Ceduna	25-34	15-29	F	53
Ceduna	25-34	15-29	M	20
Ceduna	25-34	30+	F	22
Ceduna	25-34	30+	M	10
Ceduna	35-44		F	18
Ceduna	35-44		M	18
Ceduna	35-44	0	F	22
Ceduna	35-44	0	M	39
Ceduna	35-44	<5	F	22
Ceduna	35-44	<5	M	36
Ceduna	35-44	5-14	F	57
Ceduna	35-44	5-14	M	54
Ceduna	35-44	15-29	F	41
Ceduna	35-44	15-29	M	20
Ceduna	35-44	30+	F	42
Ceduna	35-44	30+	M	9
Ceduna	45-54		F	15
Ceduna	45-54		M	32
Ceduna	45-54	0	F	20
Ceduna	45-54	0	M	46
Ceduna	45-54	<5	F	36
Ceduna	45-54	<5	M	66
Ceduna	45-54	5-14	F	89
Ceduna	45-54	5-14	M	81
Ceduna	45-54	15-29	F	44
Ceduna	45-54	15-29	M	19
Ceduna	45-54	30+	F	30
Ceduna	45-54	30+	M	7
Ceduna	55-64		F	21
Ceduna	55-64		M	15
Ceduna	55-64	0	F	47
Ceduna	55-64	0	M	52
Ceduna	55-64	<5	F	25
Ceduna	55-64	<5	M	58
Ceduna	55-64	5-14	F	64
Ceduna	55-64	5-14	M	79
Ceduna	55-64	15-29	F	51
Ceduna	55-64	15-29	M	20
Ceduna	55-64	30+	F	26
Ceduna	55-64	30+	M	11
Ceduna	65-74		F	20
Ceduna	65-74		M	15
Ceduna	65-74	0	F	43
Ceduna	65-74	0	M	68
Ceduna	65-74	<5	F	17
Ceduna	65-74	<5	M	30
Ceduna	65-74	5-14	F	43
Ceduna	65-74	5-14	M	62
Ceduna	65-74	15-29	F	49
Ceduna	65-74	15-29	M	34
Ceduna	65-74	30+	F	37
Ceduna	65-74	30+	M	7
Ceduna	75-84		F	3
Ceduna	75-84		M	3
Ceduna	75-84	0	F	30
Ceduna	75-84	0	M	37
Ceduna	75-84	<5	F	6
Ceduna	75-84	<5	M	13
Ceduna	75-84	5-14	F	19
Ceduna	75-84	5-14	M	24
Ceduna	75-84	15-29	F	20
Ceduna	75-84	15-29	M	12
Ceduna	75-84	30+	F	15
Ceduna	75-84	30+	M	12
Ceduna	85+		F	4
Ceduna	85+		M	3
Ceduna	85+	0	F	16
Ceduna	85+	0	M	15
Ceduna	85+	<5	F	3
Ceduna	85+	5-14	F	3
Ceduna	85+	15-29	F	3
Ceduna	85+	30+	M	4
Charles Sturt	15-19		F	94
Charles Sturt	15-19		M	149
Charles Sturt	15-19	0	F	1134
Charles Sturt	15-19	0	M	1465
Charles Sturt	15-19	<5	F	1268
Charles Sturt	15-19	<5	M	1339
Charles Sturt	15-19	5-14	F	315
Charles Sturt	15-19	5-14	M	179
Charles Sturt	15-19	15-29	F	23
Charles Sturt	15-19	15-29	M	17
Charles Sturt	15-19	30+	F	8
Charles Sturt	20-24		F	161
Charles Sturt	20-24		M	185
Charles Sturt	20-24	0	F	1097
Charles Sturt	20-24	0	M	1664
Charles Sturt	20-24	<5	F	1434
Charles Sturt	20-24	<5	M	1416
Charles Sturt	20-24	5-14	F	961
Charles Sturt	20-24	5-14	M	636
Charles Sturt	20-24	15-29	F	177
Charles Sturt	20-24	15-29	M	60
Charles Sturt	20-24	30+	F	74
Charles Sturt	20-24	30+	M	35
Charles Sturt	25-34		F	392
Charles Sturt	25-34		M	462
Charles Sturt	25-34	0	F	1713
Charles Sturt	25-34	0	M	2680
Charles Sturt	25-34	<5	F	2017
Charles Sturt	25-34	<5	M	2796
Charles Sturt	25-34	5-14	F	3135
Charles Sturt	25-34	5-14	M	2667
Charles Sturt	25-34	15-29	F	1052
Charles Sturt	25-34	15-29	M	422
Charles Sturt	25-34	30+	F	910
Charles Sturt	25-34	30+	M	154
Charles Sturt	35-44		F	296
Charles Sturt	35-44		M	340
Charles Sturt	35-44	0	F	1096
Charles Sturt	35-44	0	M	1677
Charles Sturt	35-44	<5	F	957
Charles Sturt	35-44	<5	M	1994
Charles Sturt	35-44	5-14	F	2689
Charles Sturt	35-44	5-14	M	2781
Charles Sturt	35-44	15-29	F	1681
Charles Sturt	35-44	15-29	M	723
Charles Sturt	35-44	30+	F	1337
Charles Sturt	35-44	30+	M	259
Charles Sturt	45-54		F	271
Charles Sturt	45-54		M	328
Charles Sturt	45-54	0	F	1224
Charles Sturt	45-54	0	M	1837
Charles Sturt	45-54	<5	F	978
Charles Sturt	45-54	<5	M	2031
Charles Sturt	45-54	5-14	F	2883
Charles Sturt	45-54	5-14	M	2605
Charles Sturt	45-54	15-29	F	1646
Charles Sturt	45-54	15-29	M	689
Charles Sturt	45-54	30+	F	1019
Charles Sturt	45-54	30+	M	239
Charles Sturt	55-64		F	272
Charles Sturt	55-64		M	334
Charles Sturt	55-64	0	F	1503
Charles Sturt	55-64	0	M	1989
Charles Sturt	55-64	<5	F	923
Charles Sturt	55-64	<5	M	1823
Charles Sturt	55-64	5-14	F	2701
Charles Sturt	55-64	5-14	M	2463
Charles Sturt	55-64	15-29	F	1595
Charles Sturt	55-64	15-29	M	658
Charles Sturt	55-64	30+	F	1002
Charles Sturt	55-64	30+	M	267
Charles Sturt	65-74		F	246
Charles Sturt	65-74		M	208
Charles Sturt	65-74	0	F	1725
Charles Sturt	65-74	0	M	1711
Charles Sturt	65-74	<5	F	576
Charles Sturt	65-74	<5	M	1052
Charles Sturt	65-74	5-14	F	1637
Charles Sturt	65-74	5-14	M	1685
Charles Sturt	65-74	15-29	F	1466
Charles Sturt	65-74	15-29	M	722
Charles Sturt	65-74	30+	F	1105
Charles Sturt	65-74	30+	M	360
Charles Sturt	75-84		F	230
Charles Sturt	75-84		M	177
Charles Sturt	75-84	0	F	1459
Charles Sturt	75-84	0	M	1236
Charles Sturt	75-84	<5	F	398
Charles Sturt	75-84	<5	M	595
Charles Sturt	75-84	5-14	F	834
Charles Sturt	75-84	5-14	M	810
Charles Sturt	75-84	15-29	F	770
Charles Sturt	75-84	15-29	M	448
Charles Sturt	75-84	30+	F	604
Charles Sturt	75-84	30+	M	183
Charles Sturt	85+		F	143
Charles Sturt	85+		M	89
Charles Sturt	85+	0	F	1319
Charles Sturt	85+	0	M	758
Charles Sturt	85+	<5	F	267
Charles Sturt	85+	<5	M	188
Charles Sturt	85+	5-14	F	299
Charles Sturt	85+	5-14	M	204
Charles Sturt	85+	15-29	F	165
Charles Sturt	85+	15-29	M	109
Charles Sturt	85+	30+	F	112
Charles Sturt	85+	30+	M	87
Clare and Gilbert Valleys	15-19		F	15
Clare and Gilbert Valleys	15-19		M	31
Clare and Gilbert Valleys	15-19	0	F	60
Clare and Gilbert Valleys	15-19	0	M	73
Clare and Gilbert Valleys	15-19	<5	F	135
Clare and Gilbert Valleys	15-19	<5	M	104
Clare and Gilbert Valleys	15-19	5-14	F	19
Clare and Gilbert Valleys	15-19	5-14	M	25
Clare and Gilbert Valleys	15-19	15-29	F	3
Clare and Gilbert Valleys	20-24		F	15
Clare and Gilbert Valleys	20-24		M	17
Clare and Gilbert Valleys	20-24	0	F	30
Clare and Gilbert Valleys	20-24	0	M	55
Clare and Gilbert Valleys	20-24	<5	F	48
Clare and Gilbert Valleys	20-24	<5	M	84
Clare and Gilbert Valleys	20-24	5-14	F	62
Clare and Gilbert Valleys	20-24	5-14	M	33
Clare and Gilbert Valleys	20-24	15-29	F	12
Clare and Gilbert Valleys	20-24	15-29	M	3
Clare and Gilbert Valleys	20-24	30+	F	5
Clare and Gilbert Valleys	25-34		F	31
Clare and Gilbert Valleys	25-34		M	38
Clare and Gilbert Valleys	25-34	0	F	49
Clare and Gilbert Valleys	25-34	0	M	93
Clare and Gilbert Valleys	25-34	<5	F	71
Clare and Gilbert Valleys	25-34	<5	M	119
Clare and Gilbert Valleys	25-34	5-14	F	130
Clare and Gilbert Valleys	25-34	5-14	M	148
Clare and Gilbert Valleys	25-34	15-29	F	77
Clare and Gilbert Valleys	25-34	15-29	M	37
Clare and Gilbert Valleys	25-34	30+	F	80
Clare and Gilbert Valleys	25-34	30+	M	14
Clare and Gilbert Valleys	35-44		F	22
Clare and Gilbert Valleys	35-44		M	22
Clare and Gilbert Valleys	35-44	0	F	37
Clare and Gilbert Valleys	35-44	0	M	56
Clare and Gilbert Valleys	35-44	<5	F	41
Clare and Gilbert Valleys	35-44	<5	M	116
Clare and Gilbert Valleys	35-44	5-14	F	168
Clare and Gilbert Valleys	35-44	5-14	M	173
Clare and Gilbert Valleys	35-44	15-29	F	131
Clare and Gilbert Valleys	35-44	15-29	M	47
Clare and Gilbert Valleys	35-44	30+	F	117
Clare and Gilbert Valleys	35-44	30+	M	23
Clare and Gilbert Valleys	45-54		F	29
Clare and Gilbert Valleys	45-54		M	40
Clare and Gilbert Valleys	45-54	0	F	48
Clare and Gilbert Valleys	45-54	0	M	86
Clare and Gilbert Valleys	45-54	<5	F	79
Clare and Gilbert Valleys	45-54	<5	M	166
Clare and Gilbert Valleys	45-54	5-14	F	245
Clare and Gilbert Valleys	45-54	5-14	M	190
Clare and Gilbert Valleys	45-54	15-29	F	138
Clare and Gilbert Valleys	45-54	15-29	M	52
Clare and Gilbert Valleys	45-54	30+	F	88
Clare and Gilbert Valleys	45-54	30+	M	26
Clare and Gilbert Valleys	55-64		F	50
Clare and Gilbert Valleys	55-64		M	47
Clare and Gilbert Valleys	55-64	0	F	79
Clare and Gilbert Valleys	55-64	0	M	137
Clare and Gilbert Valleys	55-64	<5	F	77
Clare and Gilbert Valleys	55-64	<5	M	171
Clare and Gilbert Valleys	55-64	5-14	F	238
Clare and Gilbert Valleys	55-64	5-14	M	263
Clare and Gilbert Valleys	55-64	15-29	F	146
Clare and Gilbert Valleys	55-64	15-29	M	72
Clare and Gilbert Valleys	55-64	30+	F	128
Clare and Gilbert Valleys	55-64	30+	M	39
Clare and Gilbert Valleys	65-74		F	42
Clare and Gilbert Valleys	65-74		M	50
Clare and Gilbert Valleys	65-74	0	F	122
Clare and Gilbert Valleys	65-74	0	M	166
Clare and Gilbert Valleys	65-74	<5	F	38
Clare and Gilbert Valleys	65-74	<5	M	122
Clare and Gilbert Valleys	65-74	5-14	F	150
Clare and Gilbert Valleys	65-74	5-14	M	200
Clare and Gilbert Valleys	65-74	15-29	F	158
Clare and Gilbert Valleys	65-74	15-29	M	105
Clare and Gilbert Valleys	65-74	30+	F	156
Clare and Gilbert Valleys	65-74	30+	M	50
Clare and Gilbert Valleys	75-84		F	34
Clare and Gilbert Valleys	75-84		M	22
Clare and Gilbert Valleys	75-84	0	F	124
Clare and Gilbert Valleys	75-84	0	M	109
Clare and Gilbert Valleys	75-84	<5	F	27
Clare and Gilbert Valleys	75-84	<5	M	55
Clare and Gilbert Valleys	75-84	5-14	F	62
Clare and Gilbert Valleys	75-84	5-14	M	87
Clare and Gilbert Valleys	75-84	15-29	F	76
Clare and Gilbert Valleys	75-84	15-29	M	36
Clare and Gilbert Valleys	75-84	30+	F	69
Clare and Gilbert Valleys	75-84	30+	M	42
Clare and Gilbert Valleys	85+		F	12
Clare and Gilbert Valleys	85+		M	15
Clare and Gilbert Valleys	85+	0	F	91
Clare and Gilbert Valleys	85+	0	M	63
Clare and Gilbert Valleys	85+	<5	F	6
Clare and Gilbert Valleys	85+	<5	M	14
Clare and Gilbert Valleys	85+	5-14	F	21
Clare and Gilbert Valleys	85+	5-14	M	16
Clare and Gilbert Valleys	85+	15-29	F	10
Clare and Gilbert Valleys	85+	15-29	M	6
Clare and Gilbert Valleys	85+	30+	F	9
Cleve	15-19		M	3
Cleve	15-19	0	F	11
Cleve	15-19	0	M	17
Cleve	15-19	<5	F	11
Cleve	15-19	<5	M	26
Cleve	15-19	5-14	F	4
Cleve	15-19	5-14	M	4
Cleve	20-24		M	6
Cleve	20-24	0	F	5
Cleve	20-24	0	M	12
Cleve	20-24	<5	F	9
Cleve	20-24	<5	M	8
Cleve	20-24	5-14	F	11
Cleve	20-24	5-14	M	3
Cleve	25-34		F	13
Cleve	25-34		M	6
Cleve	25-34	0	F	11
Cleve	25-34	0	M	12
Cleve	25-34	<5	F	5
Cleve	25-34	<5	M	27
Cleve	25-34	5-14	F	25
Cleve	25-34	5-14	M	40
Cleve	25-34	15-29	F	16
Cleve	25-34	15-29	M	3
Cleve	25-34	30+	F	33
Cleve	35-44		F	3
Cleve	35-44		M	7
Cleve	35-44	0	F	3
Cleve	35-44	0	M	8
Cleve	35-44	<5	F	10
Cleve	35-44	<5	M	26
Cleve	35-44	5-14	F	21
Cleve	35-44	5-14	M	31
Cleve	35-44	15-29	F	20
Cleve	35-44	15-29	M	9
Cleve	35-44	30+	F	25
Cleve	35-44	30+	M	3
Cleve	45-54		F	8
Cleve	45-54		M	8
Cleve	45-54	0	F	11
Cleve	45-54	0	M	20
Cleve	45-54	<5	F	12
Cleve	45-54	<5	M	25
Cleve	45-54	5-14	F	25
Cleve	45-54	5-14	M	33
Cleve	45-54	15-29	F	21
Cleve	45-54	15-29	M	4
Cleve	45-54	30+	F	34
Cleve	45-54	30+	M	7
Cleve	55-64		F	3
Cleve	55-64		M	19
Cleve	55-64	0	F	21
Cleve	55-64	0	M	45
Cleve	55-64	<5	F	10
Cleve	55-64	<5	M	45
Cleve	55-64	5-14	F	39
Cleve	55-64	5-14	M	40
Cleve	55-64	15-29	F	28
Cleve	55-64	15-29	M	7
Cleve	55-64	30+	F	19
Cleve	55-64	30+	M	5
Cleve	65-74		F	7
Cleve	65-74		M	4
Cleve	65-74	0	F	22
Cleve	65-74	0	M	38
Cleve	65-74	<5	F	6
Cleve	65-74	<5	M	22
Cleve	65-74	5-14	F	20
Cleve	65-74	5-14	M	30
Cleve	65-74	15-29	F	21
Cleve	65-74	15-29	M	4
Cleve	65-74	30+	F	20
Cleve	65-74	30+	M	13
Cleve	75-84		F	10
Cleve	75-84		M	10
Cleve	75-84	0	F	16
Cleve	75-84	0	M	9
Cleve	75-84	<5	F	10
Cleve	75-84	<5	M	8
Cleve	75-84	5-14	F	11
Cleve	75-84	5-14	M	18
Cleve	75-84	15-29	F	9
Cleve	75-84	15-29	M	8
Cleve	75-84	30+	F	19
Cleve	75-84	30+	M	8
Cleve	85+		F	8
Cleve	85+	0	F	21
Cleve	85+	0	M	10
Cleve	85+	<5	F	3
Cleve	85+	<5	M	5
Cleve	85+	15-29	F	3
Cleve	85+	30+	F	3
Cleve	85+	30+	M	5
Coober Pedy	15-19		F	13
Coober Pedy	15-19		M	15
Coober Pedy	15-19	0	F	13
Coober Pedy	15-19	0	M	13
Coober Pedy	15-19	<5	F	13
Coober Pedy	15-19	<5	M	5
Coober Pedy	15-19	5-14	F	6
Coober Pedy	20-24		M	8
Coober Pedy	20-24	0	F	7
Coober Pedy	20-24	0	M	9
Coober Pedy	20-24	<5	F	5
Coober Pedy	20-24	<5	M	4
Coober Pedy	20-24	5-14	F	8
Coober Pedy	20-24	5-14	M	5
Coober Pedy	25-34		F	22
Coober Pedy	25-34		M	17
Coober Pedy	25-34	0	F	26
Coober Pedy	25-34	0	M	30
Coober Pedy	25-34	<5	F	18
Coober Pedy	25-34	<5	M	30
Coober Pedy	25-34	5-14	F	24
Coober Pedy	25-34	5-14	M	16
Coober Pedy	25-34	15-29	F	19
Coober Pedy	25-34	15-29	M	7
Coober Pedy	25-34	30+	F	8
Coober Pedy	25-34	30+	M	5
Coober Pedy	35-44		F	14
Coober Pedy	35-44		M	22
Coober Pedy	35-44	0	F	16
Coober Pedy	35-44	0	M	31
Coober Pedy	35-44	<5	F	5
Coober Pedy	35-44	<5	M	14
Coober Pedy	35-44	5-14	F	16
Coober Pedy	35-44	5-14	M	26
Coober Pedy	35-44	15-29	F	13
Coober Pedy	35-44	15-29	M	4
Coober Pedy	35-44	30+	F	6
Coober Pedy	35-44	30+	M	6
Coober Pedy	45-54		F	14
Coober Pedy	45-54		M	28
Coober Pedy	45-54	0	F	16
Coober Pedy	45-54	0	M	25
Coober Pedy	45-54	<5	F	13
Coober Pedy	45-54	<5	M	17
Coober Pedy	45-54	5-14	F	29
Coober Pedy	45-54	5-14	M	19
Coober Pedy	45-54	15-29	F	10
Coober Pedy	45-54	15-29	M	9
Coober Pedy	45-54	30+	F	5
Coober Pedy	45-54	30+	M	7
Coober Pedy	55-64		F	17
Coober Pedy	55-64		M	16
Coober Pedy	55-64	0	F	13
Coober Pedy	55-64	0	M	52
Coober Pedy	55-64	<5	F	5
Coober Pedy	55-64	<5	M	21
Coober Pedy	55-64	5-14	F	36
Coober Pedy	55-64	5-14	M	37
Coober Pedy	55-64	15-29	F	10
Coober Pedy	55-64	15-29	M	10
Coober Pedy	55-64	30+	F	13
Coober Pedy	55-64	30+	M	9
Coober Pedy	65-74		F	28
Coober Pedy	65-74		M	34
Coober Pedy	65-74	0	F	34
Coober Pedy	65-74	0	M	40
Coober Pedy	65-74	<5	F	4
Coober Pedy	65-74	<5	M	13
Coober Pedy	65-74	5-14	F	16
Coober Pedy	65-74	5-14	M	27
Coober Pedy	65-74	15-29	F	10
Coober Pedy	65-74	15-29	M	18
Coober Pedy	65-74	30+	F	15
Coober Pedy	65-74	30+	M	9
Coober Pedy	75-84		F	11
Coober Pedy	75-84		M	34
Coober Pedy	75-84	0	F	11
Coober Pedy	75-84	0	M	50
Coober Pedy	75-84	<5	F	3
Coober Pedy	75-84	<5	M	17
Coober Pedy	75-84	5-14	F	8
Coober Pedy	75-84	5-14	M	18
Coober Pedy	75-84	15-29	F	5
Coober Pedy	75-84	15-29	M	3
Coober Pedy	75-84	30+	F	3
Coober Pedy	75-84	30+	M	4
Coober Pedy	85+		F	3
Coober Pedy	85+		M	10
Coober Pedy	85+	0	M	7
Coober Pedy	85+	5-14	F	3
Coober Pedy	85+	5-14	M	3
Copper Coast	15-19		F	24
Copper Coast	15-19		M	30
Copper Coast	15-19	0	F	97
Copper Coast	15-19	0	M	154
Copper Coast	15-19	<5	F	122
Copper Coast	15-19	<5	M	147
Copper Coast	15-19	5-14	F	38
Copper Coast	15-19	5-14	M	31
Copper Coast	15-19	15-29	F	8
Copper Coast	15-19	30+	F	4
Copper Coast	20-24		F	16
Copper Coast	20-24		M	19
Copper Coast	20-24	0	F	63
Copper Coast	20-24	0	M	96
Copper Coast	20-24	<5	F	86
Copper Coast	20-24	<5	M	103
Copper Coast	20-24	5-14	F	83
Copper Coast	20-24	5-14	M	51
Copper Coast	20-24	15-29	F	16
Copper Coast	20-24	15-29	M	10
Copper Coast	20-24	30+	F	16
Copper Coast	20-24	30+	M	5
Copper Coast	25-34		F	41
Copper Coast	25-34		M	42
Copper Coast	25-34	0	F	82
Copper Coast	25-34	0	M	150
Copper Coast	25-34	<5	F	81
Copper Coast	25-34	<5	M	195
Copper Coast	25-34	5-14	F	196
Copper Coast	25-34	5-14	M	180
Copper Coast	25-34	15-29	F	106
Copper Coast	25-34	15-29	M	42
Copper Coast	25-34	30+	F	120
Copper Coast	25-34	30+	M	23
Copper Coast	35-44		F	50
Copper Coast	35-44		M	51
Copper Coast	35-44	0	F	67
Copper Coast	35-44	0	M	145
Copper Coast	35-44	<5	F	57
Copper Coast	35-44	<5	M	155
Copper Coast	35-44	5-14	F	226
Copper Coast	35-44	5-14	M	189
Copper Coast	35-44	15-29	F	132
Copper Coast	35-44	15-29	M	84
Copper Coast	35-44	30+	F	159
Copper Coast	35-44	30+	M	34
Copper Coast	45-54		F	46
Copper Coast	45-54		M	72
Copper Coast	45-54	0	F	110
Copper Coast	45-54	0	M	177
Copper Coast	45-54	<5	F	114
Copper Coast	45-54	<5	M	196
Copper Coast	45-54	5-14	F	349
Copper Coast	45-54	5-14	M	245
Copper Coast	45-54	15-29	F	167
Copper Coast	45-54	15-29	M	85
Copper Coast	45-54	30+	F	114
Copper Coast	45-54	30+	M	36
Copper Coast	55-64		F	90
Copper Coast	55-64		M	108
Copper Coast	55-64	0	F	224
Copper Coast	55-64	0	M	306
Copper Coast	55-64	<5	F	117
Copper Coast	55-64	<5	M	270
Copper Coast	55-64	5-14	F	383
Copper Coast	55-64	5-14	M	340
Copper Coast	55-64	15-29	F	290
Copper Coast	55-64	15-29	M	102
Copper Coast	55-64	30+	F	175
Copper Coast	55-64	30+	M	75
Copper Coast	65-74		F	83
Copper Coast	65-74		M	109
Copper Coast	65-74	0	F	327
Copper Coast	65-74	0	M	383
Copper Coast	65-74	<5	F	96
Copper Coast	65-74	<5	M	221
Copper Coast	65-74	5-14	F	273
Copper Coast	65-74	5-14	M	339
Copper Coast	65-74	15-29	F	288
Copper Coast	65-74	15-29	M	214
Copper Coast	65-74	30+	F	310
Copper Coast	65-74	30+	M	146
Copper Coast	75-84		F	77
Copper Coast	75-84		M	82
Copper Coast	75-84	0	F	288
Copper Coast	75-84	0	M	282
Copper Coast	75-84	<5	F	44
Copper Coast	75-84	<5	M	81
Copper Coast	75-84	5-14	F	124
Copper Coast	75-84	5-14	M	165
Copper Coast	75-84	15-29	F	117
Copper Coast	75-84	15-29	M	107
Copper Coast	75-84	30+	F	159
Copper Coast	75-84	30+	M	79
Copper Coast	85+		F	54
Copper Coast	85+		M	33
Copper Coast	85+	0	F	160
Copper Coast	85+	0	M	109
Copper Coast	85+	<5	F	22
Copper Coast	85+	<5	M	16
Copper Coast	85+	5-14	F	40
Copper Coast	85+	5-14	M	25
Copper Coast	85+	15-29	F	23
Copper Coast	85+	15-29	M	9
Copper Coast	85+	30+	F	15
Copper Coast	85+	30+	M	18
Elliston	15-19		M	4
Elliston	15-19	0	F	3
Elliston	15-19	0	M	10
Elliston	15-19	<5	F	10
Elliston	15-19	<5	M	10
Elliston	15-19	5-14	F	3
Elliston	15-19	5-14	M	6
Elliston	15-19	30+	F	3
Elliston	20-24		M	4
Elliston	20-24	0	M	6
Elliston	20-24	<5	F	5
Elliston	20-24	5-14	F	5
Elliston	20-24	5-14	M	5
Elliston	20-24	15-29	M	3
Elliston	25-34		F	8
Elliston	25-34		M	3
Elliston	25-34	0	M	4
Elliston	25-34	<5	F	4
Elliston	25-34	<5	M	18
Elliston	25-34	5-14	F	11
Elliston	25-34	5-14	M	20
Elliston	25-34	15-29	F	15
Elliston	25-34	15-29	M	4
Elliston	25-34	30+	F	17
Elliston	25-34	30+	M	3
Elliston	35-44		F	4
Elliston	35-44	0	F	6
Elliston	35-44	0	M	10
Elliston	35-44	<5	F	4
Elliston	35-44	<5	M	13
Elliston	35-44	5-14	F	21
Elliston	35-44	5-14	M	20
Elliston	35-44	15-29	F	14
Elliston	35-44	15-29	M	13
Elliston	35-44	30+	F	15
Elliston	35-44	30+	M	3
Elliston	45-54		M	10
Elliston	45-54	0	F	6
Elliston	45-54	0	M	10
Elliston	45-54	<5	F	4
Elliston	45-54	<5	M	19
Elliston	45-54	5-14	F	13
Elliston	45-54	5-14	M	16
Elliston	45-54	15-29	F	17
Elliston	45-54	30+	F	4
Elliston	55-64		F	4
Elliston	55-64		M	7
Elliston	55-64	0	F	6
Elliston	55-64	0	M	26
Elliston	55-64	<5	F	12
Elliston	55-64	<5	M	26
Elliston	55-64	5-14	F	28
Elliston	55-64	5-14	M	26
Elliston	55-64	15-29	F	23
Elliston	55-64	15-29	M	9
Elliston	55-64	30+	F	17
Elliston	55-64	30+	M	5
Elliston	65-74		F	3
Elliston	65-74		M	5
Elliston	65-74	0	F	15
Elliston	65-74	0	M	19
Elliston	65-74	<5	F	3
Elliston	65-74	<5	M	13
Elliston	65-74	5-14	F	8
Elliston	65-74	5-14	M	21
Elliston	65-74	15-29	F	21
Elliston	65-74	15-29	M	9
Elliston	65-74	30+	F	11
Elliston	65-74	30+	M	4
Elliston	75-84	0	F	12
Elliston	75-84	0	M	14
Elliston	75-84	<5	F	3
Elliston	75-84	<5	M	3
Elliston	75-84	5-14	F	8
Elliston	75-84	5-14	M	7
Elliston	75-84	15-29	F	6
Elliston	75-84	15-29	M	8
Elliston	75-84	30+	F	5
Elliston	75-84	30+	M	6
Elliston	85+	0	F	4
Elliston	85+	0	M	4
Elliston	85+	15-29	F	3
Flinders Ranges	15-19		F	7
Flinders Ranges	15-19		M	5
Flinders Ranges	15-19	0	F	7
Flinders Ranges	15-19	0	M	8
Flinders Ranges	15-19	<5	F	10
Flinders Ranges	15-19	<5	M	15
Flinders Ranges	15-19	5-14	F	4
Flinders Ranges	15-19	5-14	M	3
Flinders Ranges	20-24		F	4
Flinders Ranges	20-24		M	3
Flinders Ranges	20-24	0	F	5
Flinders Ranges	20-24	0	M	8
Flinders Ranges	20-24	<5	F	7
Flinders Ranges	20-24	<5	M	6
Flinders Ranges	20-24	5-14	F	14
Flinders Ranges	20-24	5-14	M	9
Flinders Ranges	20-24	15-29	F	3
Flinders Ranges	25-34		F	11
Flinders Ranges	25-34		M	9
Flinders Ranges	25-34	0	F	14
Flinders Ranges	25-34	0	M	21
Flinders Ranges	25-34	<5	F	11
Flinders Ranges	25-34	<5	M	12
Flinders Ranges	25-34	5-14	F	23
Flinders Ranges	25-34	5-14	M	22
Flinders Ranges	25-34	15-29	F	11
Flinders Ranges	25-34	15-29	M	6
Flinders Ranges	25-34	30+	F	15
Flinders Ranges	35-44		F	7
Flinders Ranges	35-44		M	7
Flinders Ranges	35-44	0	F	7
Flinders Ranges	35-44	0	M	12
Flinders Ranges	35-44	<5	F	4
Flinders Ranges	35-44	<5	M	10
Flinders Ranges	35-44	5-14	F	16
Flinders Ranges	35-44	5-14	M	26
Flinders Ranges	35-44	15-29	F	14
Flinders Ranges	35-44	15-29	M	11
Flinders Ranges	35-44	30+	F	16
Flinders Ranges	45-54		F	6
Flinders Ranges	45-54		M	11
Flinders Ranges	45-54	0	F	12
Flinders Ranges	45-54	0	M	22
Flinders Ranges	45-54	<5	F	8
Flinders Ranges	45-54	<5	M	18
Flinders Ranges	45-54	5-14	F	37
Flinders Ranges	45-54	5-14	M	34
