LGA_NAME21	EduInstitutionType	Sex	students
Mandurah		F	3023
Mandurah		M	3238
Mandurah	Infants/Primary	F	3514
Mandurah	Infants/Primary	M	3452
Mandurah	Pre-school	F	667
Mandurah	Pre-school	M	671
Mandurah	Secondary	F	2743
Mandurah	Secondary	M	2887
Mandurah	Technical or Further Educational Institution	F	1094
Mandurah	Technical or Further Educational Institution	M	768
Mandurah	University or other tertiary	F	1477
Mandurah	University or other tertiary	M	691
Manjimup		F	364
Manjimup		M	387
Manjimup	Infants/Primary	F	311
Manjimup	Infants/Primary	M	320
Manjimup	Pre-school	F	52
Manjimup	Pre-school	M	64
Manjimup	Secondary	F	281
Manjimup	Secondary	M	294
Manjimup	Technical or Further Educational Institution	F	73
Manjimup	Technical or Further Educational Institution	M	73
Manjimup	University or other tertiary	F	46
Manjimup	University or other tertiary	M	19
Meekatharra		F	117
Meekatharra		M	182
Meekatharra	Infants/Primary	F	35
Meekatharra	Infants/Primary	M	25
Meekatharra	Pre-school	F	6
Meekatharra	Pre-school	M	5
Meekatharra	Secondary	F	23
Meekatharra	Secondary	M	20
Meekatharra	Technical or Further Educational Institution	F	3
Meekatharra	Technical or Further Educational Institution	M	4
Meekatharra	University or other tertiary	F	5
Meekatharra	University or other tertiary	M	3
Melville		F	2179
Melville		M	2183
Melville	Infants/Primary	F	4130
Melville	Infants/Primary	M	4204
Melville	Pre-school	F	808
Melville	Pre-school	M	904
Melville	Secondary	F	3781
Melville	Secondary	M	3885
Melville	Technical or Further Educational Institution	F	937
Melville	Technical or Further Educational Institution	M	843
Melville	University or other tertiary	F	3712
Melville	University or other tertiary	M	3038
Menzies		F	19
Menzies		M	137
Menzies	Infants/Primary	F	8
Menzies	Infants/Primary	M	5
Menzies	Secondary	F	8
Menzies	Technical or Further Educational Institution	M	5
Merredin		F	175
Merredin		M	202
Merredin	Infants/Primary	F	114
Merredin	Infants/Primary	M	128
Merredin	Pre-school	F	23
Merredin	Pre-school	M	24
Merredin	Secondary	F	106
Merredin	Secondary	M	96
Merredin	Technical or Further Educational Institution	F	28
Merredin	Technical or Further Educational Institution	M	23
Merredin	University or other tertiary	F	35
Merredin	University or other tertiary	M	10
Mingenew		F	32
Mingenew		M	35
Mingenew	Infants/Primary	F	14
Mingenew	Infants/Primary	M	16
Mingenew	Pre-school	M	5
Mingenew	Secondary	M	8
Mingenew	Technical or Further Educational Institution	F	4
Moora		F	146
Moora		M	141
Moora	Infants/Primary	F	83
Moora	Infants/Primary	M	83
Moora	Pre-school	F	13
Moora	Pre-school	M	9
Moora	Secondary	F	82
Moora	Secondary	M	81
Moora	Technical or Further Educational Institution	F	23
Moora	Technical or Further Educational Institution	M	17
Moora	University or other tertiary	F	20
Moora	University or other tertiary	M	4
Morawa		F	65
Morawa		M	66
Morawa	Infants/Primary	F	25
Morawa	Infants/Primary	M	23
Morawa	Pre-school	F	8
Morawa	Secondary	F	15
Morawa	Secondary	M	21
Morawa	University or other tertiary	F	3
Mosman Park		F	272
Mosman Park		M	299
Mosman Park	Infants/Primary	F	372
Mosman Park	Infants/Primary	M	333
Mosman Park	Pre-school	F	65
Mosman Park	Pre-school	M	68
Mosman Park	Secondary	F	467
Mosman Park	Secondary	M	300
Mosman Park	Technical or Further Educational Institution	F	86
Mosman Park	Technical or Further Educational Institution	M	64
Mosman Park	University or other tertiary	F	410
Mosman Park	University or other tertiary	M	304
Mount Magnet		F	131
Mount Magnet		M	186
Mount Magnet	Infants/Primary	F	11
Mount Magnet	Infants/Primary	M	9
Mount Magnet	Pre-school	F	7
Mount Magnet	University or other tertiary	F	9
Mount Marshall		F	18
Mount Marshall		M	23
Mount Marshall	Infants/Primary	F	21
Mount Marshall	Infants/Primary	M	18
Mount Marshall	Pre-school	F	5
Mount Marshall	Secondary	F	3
Mount Marshall	Secondary	M	4
Mount Marshall	Technical or Further Educational Institution	F	5
Mount Marshall	University or other tertiary	F	6
Mukinbudin		F	26
Mukinbudin		M	44
Mukinbudin	Infants/Primary	F	20
Mukinbudin	Infants/Primary	M	27
Mukinbudin	Pre-school	F	3
Mukinbudin	Pre-school	M	3
Mukinbudin	Secondary	F	9
Mukinbudin	Secondary	M	14
Mukinbudin	Technical or Further Educational Institution	M	3
Mukinbudin	University or other tertiary	F	7
Mundaring		F	990
Mundaring		M	2968
Mundaring	Infants/Primary	F	1399
Mundaring	Infants/Primary	M	1503
Mundaring	Pre-school	F	272
Mundaring	Pre-school	M	310
Mundaring	Secondary	F	1268
Mundaring	Secondary	M	1380
Mundaring	Technical or Further Educational Institution	F	403
Mundaring	Technical or Further Educational Institution	M	364
Mundaring	University or other tertiary	F	757
Mundaring	University or other tertiary	M	436
Murchison		F	4
Murchison		M	14
Murchison	Infants/Primary	F	3
Murchison	Secondary	F	4
Murchison	Secondary	M	3
Murray		F	661
Murray		M	781
Murray	Infants/Primary	F	719
Murray	Infants/Primary	M	746
Murray	Pre-school	F	117
Murray	Pre-school	M	122
Murray	Secondary	F	629
Murray	Secondary	M	552
Murray	Technical or Further Educational Institution	F	211
Murray	Technical or Further Educational Institution	M	150
Murray	University or other tertiary	F	237
Murray	University or other tertiary	M	71
Nannup		F	106
Nannup		M	111
Nannup	Infants/Primary	F	41
Nannup	Infants/Primary	M	36
Nannup	Pre-school	F	7
Nannup	Pre-school	M	7
Nannup	Secondary	F	36
Nannup	Secondary	M	34
Nannup	Technical or Further Educational Institution	F	10
Nannup	Technical or Further Educational Institution	M	3
Nannup	University or other tertiary	F	4
Narembeen		F	53
Narembeen		M	76
Narembeen	Infants/Primary	F	27
Narembeen	Infants/Primary	M	35
Narembeen	Pre-school	F	8
Narembeen	Pre-school	M	9
Narembeen	Secondary	F	8
Narembeen	Secondary	M	7
Narembeen	University or other tertiary	F	3
Narrogin		F	271
Narrogin		M	280
Narrogin	Infants/Primary	F	176
Narrogin	Infants/Primary	M	177
Narrogin	Pre-school	F	29
Narrogin	Pre-school	M	26
Narrogin	Secondary	F	172
Narrogin	Secondary	M	171
Narrogin	Technical or Further Educational Institution	F	53
Narrogin	Technical or Further Educational Institution	M	39
Narrogin	University or other tertiary	F	54
Narrogin	University or other tertiary	M	16
Nedlands		F	418
Nedlands		M	389
Nedlands	Infants/Primary	F	971
Nedlands	Infants/Primary	M	1105
Nedlands	Pre-school	F	180
Nedlands	Pre-school	M	203
Nedlands	Secondary	F	931
Nedlands	Secondary	M	1136
Nedlands	Technical or Further Educational Institution	F	122
Nedlands	Technical or Further Educational Institution	M	95
Nedlands	University or other tertiary	F	973
Nedlands	University or other tertiary	M	912
Ngaanyatjarraku		F	59
Ngaanyatjarraku		M	64
Ngaanyatjarraku	Infants/Primary	F	63
Ngaanyatjarraku	Infants/Primary	M	79
Ngaanyatjarraku	Pre-school	F	4
Ngaanyatjarraku	Pre-school	M	7
Ngaanyatjarraku	Secondary	F	44
Ngaanyatjarraku	Secondary	M	51
Ngaanyatjarraku	University or other tertiary	F	7
Ngaanyatjarraku	University or other tertiary	M	6
Northam		F	581
Northam		M	953
Northam	Infants/Primary	F	426
Northam	Infants/Primary	M	456
Northam	Pre-school	F	74
Northam	Pre-school	M	73
Northam	Secondary	F	347
Northam	Secondary	M	346
Northam	Technical or Further Educational Institution	F	134
Northam	Technical or Further Educational Institution	M	69
Northam	University or other tertiary	F	89
Northam	University or other tertiary	M	56
Northampton		F	194
Northampton		M	246
Northampton	Infants/Primary	F	94
Northampton	Infants/Primary	M	107
Northampton	Pre-school	F	16
Northampton	Pre-school	M	22
Northampton	Secondary	F	43
Northampton	Secondary	M	73
Northampton	Technical or Further Educational Institution	F	13
Northampton	Technical or Further Educational Institution	M	3
Northampton	University or other tertiary	F	19
Northampton	University or other tertiary	M	3
Nungarin		F	27
Nungarin		M	28
Nungarin	Infants/Primary	M	14
Nungarin	Secondary	M	6
Nungarin	University or other tertiary	F	7
Peppermint Grove		F	39
Peppermint Grove		M	31
Peppermint Grove	Infants/Primary	F	64
Peppermint Grove	Infants/Primary	M	35
Peppermint Grove	Pre-school	F	9
Peppermint Grove	Pre-school	M	10
Peppermint Grove	Secondary	F	194
Peppermint Grove	Secondary	M	74
Peppermint Grove	Technical or Further Educational Institution	F	9
Peppermint Grove	University or other tertiary	F	72
Peppermint Grove	University or other tertiary	M	68
Perenjori		F	63
Perenjori		M	134
Perenjori	Infants/Primary	F	24
Perenjori	Infants/Primary	M	22
Perenjori	Secondary	F	5
Perenjori	Secondary	M	3
Perenjori	Technical or Further Educational Institution	F	7
Perenjori	Technical or Further Educational Institution	M	4
Perth		F	1384
Perth		M	1835
Perth	Infants/Primary	F	330
Perth	Infants/Primary	M	349
Perth	Pre-school	F	102
Perth	Pre-school	M	110
Perth	Secondary	F	228
Perth	Secondary	M	228
Perth	Technical or Further Educational Institution	F	567
Perth	Technical or Further Educational Institution	M	450
Perth	University or other tertiary	F	2260
Perth	University or other tertiary	M	2086
Pingelly		F	38
Pingelly		M	25
Pingelly	Infants/Primary	F	31
Pingelly	Infants/Primary	M	45
Pingelly	Pre-school	F	4
Pingelly	Pre-school	M	4
Pingelly	Secondary	F	26
Pingelly	Secondary	M	19
Pingelly	Technical or Further Educational Institution	F	3
Pingelly	Technical or Further Educational Institution	M	4
Pingelly	University or other tertiary	F	9
Plantagenet		F	269
Plantagenet		M	372
Plantagenet	Infants/Primary	F	180
Plantagenet	Infants/Primary	M	216
Plantagenet	Pre-school	F	29
Plantagenet	Pre-school	M	29
Plantagenet	Secondary	F	145
Plantagenet	Secondary	M	148
Plantagenet	Technical or Further Educational Institution	F	57
Plantagenet	Technical or Further Educational Institution	M	48
Plantagenet	University or other tertiary	F	47
Plantagenet	University or other tertiary	M	15
Port Hedland		F	1147
Port Hedland		M	1370
Port Hedland	Infants/Primary	F	795
Port Hedland	Infants/Primary	M	761
Port Hedland	Pre-school	F	132
Port Hedland	Pre-school	M	127
Port Hedland	Secondary	F	411
Port Hedland	Secondary	M	459
Port Hedland	Technical or Further Educational Institution	F	215
Port Hedland	Technical or Further Educational Institution	M	160
Port Hedland	University or other tertiary	F	156
Port Hedland	University or other tertiary	M	75
Quairading		F	128
Quairading		M	121
Quairading	Infants/Primary	F	34
Quairading	Infants/Primary	M	13
Quairading	Pre-school	F	11
Quairading	Pre-school	M	8
Quairading	Secondary	F	8
Quairading	Secondary	M	7
Quairading	Technical or Further Educational Institution	F	6
Quairading	Technical or Further Educational Institution	M	3
Ravensthorpe		F	101
Ravensthorpe		M	121
Ravensthorpe	Infants/Primary	F	82
Ravensthorpe	Infants/Primary	M	90
Ravensthorpe	Pre-school	F	23
Ravensthorpe	Pre-school	M	24
Ravensthorpe	Secondary	F	39
Ravensthorpe	Secondary	M	30
Ravensthorpe	Technical or Further Educational Institution	F	15
Ravensthorpe	Technical or Further Educational Institution	M	16
Ravensthorpe	University or other tertiary	F	21
Ravensthorpe	University or other tertiary	M	3
Rockingham		F	4137
Rockingham		M	5114
Rockingham	Infants/Primary	F	6394
Rockingham	Infants/Primary	M	6728
Rockingham	Pre-school	F	1135
Rockingham	Pre-school	M	1257
Rockingham	Secondary	F	5075
Rockingham	Secondary	M	5124
Rockingham	Technical or Further Educational Institution	F	1879
Rockingham	Technical or Further Educational Institution	M	1453
Rockingham	University or other tertiary	F	2545
Rockingham	University or other tertiary	M	1363
Sandstone		F	9
Sandstone		M	26
Serpentine-Jarrahdale		F	799
Serpentine-Jarrahdale		M	1284
Serpentine-Jarrahdale	Infants/Primary	F	1725
Serpentine-Jarrahdale	Infants/Primary	M	1799
Serpentine-Jarrahdale	Pre-school	F	360
Serpentine-Jarrahdale	Pre-school	M	374
Serpentine-Jarrahdale	Secondary	F	1146
Serpentine-Jarrahdale	Secondary	M	1207
Serpentine-Jarrahdale	Technical or Further Educational Institution	F	419
Serpentine-Jarrahdale	Technical or Further Educational Institution	M	329
Serpentine-Jarrahdale	University or other tertiary	F	543
Serpentine-Jarrahdale	University or other tertiary	M	263
Shark Bay		F	87
Shark Bay		M	90
Shark Bay	Infants/Primary	F	24
Shark Bay	Infants/Primary	M	36
Shark Bay	Pre-school	F	4
Shark Bay	Pre-school	M	7
Shark Bay	Secondary	F	15
Shark Bay	Secondary	M	4
Shark Bay	Technical or Further Educational Institution	F	9
Shark Bay	Technical or Further Educational Institution	M	11
Shark Bay	University or other tertiary	F	11
South Perth		F	1285
South Perth		M	1217
South Perth	Infants/Primary	F	1202
South Perth	Infants/Primary	M	1387
South Perth	Pre-school	F	314
South Perth	Pre-school	M	358
South Perth	Secondary	F	1159
South Perth	Secondary	M	1516
South Perth	Technical or Further Educational Institution	F	465
South Perth	Technical or Further Educational Institution	M	404
South Perth	University or other tertiary	F	1971
South Perth	University or other tertiary	M	1763
Stirling		F	6558
Stirling		M	6652
Stirling	Infants/Primary	F	8058
Stirling	Infants/Primary	M	8453
Stirling	Pre-school	F	1817
Stirling	Pre-school	M	1963
Stirling	Secondary	F	6524
Stirling	Secondary	M	6705
Stirling	Technical or Further Educational Institution	F	3054
Stirling	Technical or Further Educational Institution	M	2415
Stirling	University or other tertiary	F	7149
Stirling	University or other tertiary	M	5483
Subiaco		F	485
Subiaco		M	523
Subiaco	Infants/Primary	F	619
Subiaco	Infants/Primary	M	607
Subiaco	Pre-school	F	134
Subiaco	Pre-school	M	158
Subiaco	Secondary	F	513
Subiaco	Secondary	M	549
Subiaco	Technical or Further Educational Institution	F	153
Subiaco	Technical or Further Educational Institution	M	102
Subiaco	University or other tertiary	F	770
Subiaco	University or other tertiary	M	581
Swan		F	4618
Swan		M	4795
Swan	Infants/Primary	F	7004
Swan	Infants/Primary	M	7566
Swan	Pre-school	F	1432
Swan	Pre-school	M	1630
Swan	Secondary	F	5277
Swan	Secondary	M	5683
Swan	Technical or Further Educational Institution	F	2093
Swan	Technical or Further Educational Institution	M	1627
Swan	University or other tertiary	F	3266
Swan	University or other tertiary	M	2146
Tammin		F	27
Tammin		M	29
Tammin	Infants/Primary	F	14
Tammin	Infants/Primary	M	21
Tammin	Pre-school	M	3
Tammin	Secondary	F	4
Tammin	Secondary	M	18
Tammin	Technical or Further Educational Institution	F	4
Tammin	Technical or Further Educational Institution	M	4
Three Springs		F	48
Three Springs		M	50
Three Springs	Infants/Primary	F	23
Three Springs	Infants/Primary	M	21
Three Springs	Pre-school	F	8
Three Springs	Secondary	F	12
Three Springs	Secondary	M	6
Three Springs	Technical or Further Educational Institution	F	3
Three Springs	Technical or Further Educational Institution	M	4
Three Springs	University or other tertiary	F	11
Toodyay		F	257
Toodyay		M	318
Toodyay	Infants/Primary	F	122
Toodyay	Infants/Primary	M	140
Toodyay	Pre-school	F	24
Toodyay	Pre-school	M	17
Toodyay	Secondary	F	113
Toodyay	Secondary	M	119
Toodyay	Technical or Further Educational Institution	F	65
Toodyay	Technical or Further Educational Institution	M	33
Toodyay	University or other tertiary	F	35
Toodyay	University or other tertiary	M	8
Trayning		F	21
Trayning		M	16
Trayning	Infants/Primary	F	5
Trayning	Infants/Primary	M	8
Trayning	Secondary	F	7
Trayning	Secondary	M	9
Upper Gascoyne		F	3
Upper Gascoyne		M	13
Upper Gascoyne	Infants/Primary	F	15
Upper Gascoyne	Infants/Primary	M	10
Upper Gascoyne	Secondary	F	4
Upper Gascoyne	Technical or Further Educational Institution	F	4
Upper Gascoyne	University or other tertiary	F	4
Victoria Park		F	1561
Victoria Park		M	1541
Victoria Park	Infants/Primary	F	1004
Victoria Park	Infants/Primary	M	1075
Victoria Park	Pre-school	F	274
Victoria Park	Pre-school	M	257
Victoria Park	Secondary	F	721
Victoria Park	Secondary	M	760
Victoria Park	Technical or Further Educational Institution	F	559
Victoria Park	Technical or Further Educational Institution	M	508
Victoria Park	University or other tertiary	F	1713
Victoria Park	University or other tertiary	M	1340
Victoria Plains		F	54
Victoria Plains		M	50
Victoria Plains	Infants/Primary	F	29
Victoria Plains	Infants/Primary	M	29
Victoria Plains	Pre-school	F	3
Victoria Plains	Pre-school	M	4
Victoria Plains	Secondary	F	22
Victoria Plains	Secondary	M	16
Victoria Plains	Technical or Further Educational Institution	F	8
Victoria Plains	Technical or Further Educational Institution	M	3
Vincent		F	1043
Vincent		M	1206
Vincent	Infants/Primary	F	1112
Vincent	Infants/Primary	M	1120
Vincent	Pre-school	F	242
Vincent	Pre-school	M	331
Vincent	Secondary	F	771
Vincent	Secondary	M	835
Vincent	Technical or Further Educational Institution	F	556
Vincent	Technical or Further Educational Institution	M	415
Vincent	University or other tertiary	F	1557
Vincent	University or other tertiary	M	1186
Wagin		F	112
Wagin		M	100
Wagin	Infants/Primary	F	61
Wagin	Infants/Primary	M	54
Wagin	Pre-school	F	4
Wagin	Pre-school	M	14
Wagin	Secondary	F	45
Wagin	Secondary	M	46
Wagin	Technical or Further Educational Institution	F	9
Wagin	Technical or Further Educational Institution	M	16
Wagin	University or other tertiary	F	5
Wandering		F	43
Wandering		M	60
Wandering	Infants/Primary	F	13
Wandering	Infants/Primary	M	11
Wandering	Pre-school	M	5
Wandering	Secondary	F	9
Wandering	Secondary	M	9
Wandering	University or other tertiary	F	3
Wanneroo		F	5421
Wanneroo		M	6037
Wanneroo	Infants/Primary	F	10136
Wanneroo	Infants/Primary	M	10728
Wanneroo	Pre-school	F	1963
Wanneroo	Pre-school	M	2108
Wanneroo	Secondary	F	7859
Wanneroo	Secondary	M	8219
Wanneroo	Technical or Further Educational Institution	F	2830
Wanneroo	Technical or Further Educational Institution	M	2227
Wanneroo	University or other tertiary	F	5005
Wanneroo	University or other tertiary	M	3171
Waroona		F	187
Waroona		M	198
Waroona	Infants/Primary	F	152
Waroona	Infants/Primary	M	156
Waroona	Pre-school	F	30
Waroona	Pre-school	M	29
Waroona	Secondary	F	132
Waroona	Secondary	M	121
Waroona	Technical or Further Educational Institution	F	54
Waroona	Technical or Further Educational Institution	M	47
Waroona	University or other tertiary	F	35
Waroona	University or other tertiary	M	4
West Arthur		F	55
West Arthur		M	49
West Arthur	Infants/Primary	F	22
West Arthur	Infants/Primary	M	34
West Arthur	Pre-school	F	3
West Arthur	Secondary	F	7
West Arthur	Secondary	M	14
West Arthur	Technical or Further Educational Institution	F	3
West Arthur	Technical or Further Educational Institution	M	3
West Arthur	University or other tertiary	F	12
Westonia		F	13
Westonia		M	12
Westonia	Infants/Primary	F	9
Westonia	Infants/Primary	M	9
Westonia	Pre-school	F	4
Westonia	Secondary	F	3
Westonia	Secondary	M	4
Wickepin		F	48
Wickepin		M	56
Wickepin	Infants/Primary	F	32
Wickepin	Infants/Primary	M	31
Wickepin	Pre-school	F	4
Wickepin	Pre-school	M	6
Wickepin	Secondary	F	15
Wickepin	Secondary	M	3
Wickepin	Technical or Further Educational Institution	F	7
Williams		F	60
Williams		M	53
Williams	Infants/Primary	F	39
Williams	Infants/Primary	M	54
Williams	Pre-school	F	3
Williams	Pre-school	M	12
Williams	Secondary	F	19
Williams	Secondary	M	17
Williams	Technical or Further Educational Institution	F	9
Williams	Technical or Further Educational Institution	M	3
Williams	University or other tertiary	F	8
Wiluna		F	47
Wiluna		M	128
Wiluna	Infants/Primary	F	19
Wiluna	Infants/Primary	M	13
Wiluna	Secondary	F	5
Wiluna	Secondary	M	9
Wiluna	Technical or Further Educational Institution	M	4
Wiluna	University or other tertiary	F	3
Wongan-Ballidu		F	49
Wongan-Ballidu		M	67
Wongan-Ballidu	Infants/Primary	F	60
Wongan-Ballidu	Infants/Primary	M	55
Wongan-Ballidu	Pre-school	F	10
Wongan-Ballidu	Pre-school	M	15
Wongan-Ballidu	Secondary	F	17
Wongan-Ballidu	Secondary	M	15
Wongan-Ballidu	Technical or Further Educational Institution	F	19
Wongan-Ballidu	Technical or Further Educational Institution	M	17
Wongan-Ballidu	University or other tertiary	F	3
Wongan-Ballidu	University or other tertiary	M	3
Woodanilling		F	25
Woodanilling		M	28
Woodanilling	Infants/Primary	F	19
Woodanilling	Infants/Primary	M	14
Woodanilling	Pre-school	F	10
Woodanilling	Pre-school	M	9
Woodanilling	Secondary	F	6
Woodanilling	Secondary	M	17
Woodanilling	Technical or Further Educational Institution	F	4
Woodanilling	Technical or Further Educational Institution	M	4
Woodanilling	University or other tertiary	F	4
Wyalkatchem		F	24
Wyalkatchem		M	22
Wyalkatchem	Infants/Primary	F	8
Wyalkatchem	Infants/Primary	M	16
Wyalkatchem	Secondary	F	7
Wyalkatchem	Secondary	M	7
Wyndham-East Kimberley		F	674
Wyndham-East Kimberley		M	679
Wyndham-East Kimberley	Infants/Primary	F	335
Wyndham-East Kimberley	Infants/Primary	M	346
Wyndham-East Kimberley	Pre-school	F	49
Wyndham-East Kimberley	Pre-school	M	56
Wyndham-East Kimberley	Secondary	F	170
Wyndham-East Kimberley	Secondary	M	138
Wyndham-East Kimberley	Technical or Further Educational Institution	F	63
Wyndham-East Kimberley	Technical or Further Educational Institution	M	49
Wyndham-East Kimberley	University or other tertiary	F	70
Wyndham-East Kimberley	University or other tertiary	M	39
Yalgoo		F	34
Yalgoo		M	116
Yalgoo	Infants/Primary	M	4
Yilgarn		F	56
Yilgarn		M	165
Yilgarn	Infants/Primary	F	21
Yilgarn	Infants/Primary	M	26
Yilgarn	Pre-school	F	3
Yilgarn	Pre-school	M	3
Yilgarn	Secondary	F	3
Yilgarn	Secondary	M	11
Yilgarn	Technical or Further Educational Institution	F	5
York		F	135
York		M	177
York	Infants/Primary	F	123
York	Infants/Primary	M	119
York	Pre-school	F	17
York	Pre-school	M	13
York	Secondary	F	93
York	Secondary	M	82
York	Technical or Further Educational Institution	F	21
York	Technical or Further Educational Institution	M	6
York	University or other tertiary	F	25
York	University or other tertiary	M	8
No usual address (WA)		F	1292
No usual address (WA)		M	2250
No usual address (WA)	Infants/Primary	F	116
No usual address (WA)	Infants/Primary	M	130
No usual address (WA)	Pre-school	F	18
No usual address (WA)	Pre-school	M	22
No usual address (WA)	Secondary	F	54
No usual address (WA)	Secondary	M	52
No usual address (WA)	Technical or Further Educational Institution	F	60
No usual address (WA)	Technical or Further Educational Institution	M	40
No usual address (WA)	University or other tertiary	F	70
No usual address (WA)	University or other tertiary	M	45
Migratory - Offshore - Shipping (WA)		F	20
Migratory - Offshore - Shipping (WA)		M	193
Migratory - Offshore - Shipping (WA)	Technical or Further Educational Institution	M	7
Migratory - Offshore - Shipping (WA)	University or other tertiary	M	3
Break O'Day		F	266
Break O'Day		M	295
Break O'Day	Infants/Primary	F	204
Break O'Day	Infants/Primary	M	224
Break O'Day	Pre-school	F	22
Break O'Day	Pre-school	M	30
Break O'Day	Secondary	F	114
Break O'Day	Secondary	M	126
Break O'Day	Technical or Further Educational Institution	F	49
Break O'Day	Technical or Further Educational Institution	M	43
Break O'Day	University or other tertiary	F	55
Break O'Day	University or other tertiary	M	19
Brighton		F	658
Brighton		M	606
Brighton	Infants/Primary	F	1035
Brighton	Infants/Primary	M	1085
Brighton	Pre-school	F	142
Brighton	Pre-school	M	160
Brighton	Secondary	F	604
Brighton	Secondary	M	568
Brighton	Technical or Further Educational Institution	F	272
Brighton	Technical or Further Educational Institution	M	236
Brighton	University or other tertiary	F	236
Brighton	University or other tertiary	M	123
Burnie		F	660
Burnie		M	594
Burnie	Infants/Primary	F	876
Burnie	Infants/Primary	M	865
Burnie	Pre-school	F	93
Burnie	Pre-school	M	115
Burnie	Secondary	F	637
Burnie	Secondary	M	600
Burnie	Technical or Further Educational Institution	F	256
Burnie	Technical or Further Educational Institution	M	214
Burnie	University or other tertiary	F	336
Burnie	University or other tertiary	M	181
Central Coast (Tas.)		F	732
Central Coast (Tas.)		M	722
Central Coast (Tas.)	Infants/Primary	F	887
Central Coast (Tas.)	Infants/Primary	M	920
Central Coast (Tas.)	Pre-school	F	97
Central Coast (Tas.)	Pre-school	M	98
Central Coast (Tas.)	Secondary	F	642
Central Coast (Tas.)	Secondary	M	668
Central Coast (Tas.)	Technical or Further Educational Institution	F	248
Central Coast (Tas.)	Technical or Further Educational Institution	M	229
Central Coast (Tas.)	University or other tertiary	F	320
Central Coast (Tas.)	University or other tertiary	M	147
Central Highlands (Tas.)		F	111
Central Highlands (Tas.)		M	149
Central Highlands (Tas.)	Infants/Primary	F	94
Central Highlands (Tas.)	Infants/Primary	M	75
Central Highlands (Tas.)	Pre-school	F	11
Central Highlands (Tas.)	Pre-school	M	6
Central Highlands (Tas.)	Secondary	F	48
Central Highlands (Tas.)	Secondary	M	57
Central Highlands (Tas.)	Technical or Further Educational Institution	F	13
Central Highlands (Tas.)	Technical or Further Educational Institution	M	21
Central Highlands (Tas.)	University or other tertiary	F	17
Central Highlands (Tas.)	University or other tertiary	M	12
Circular Head		F	359
Circular Head		M	414
Circular Head	Infants/Primary	F	340
Circular Head	Infants/Primary	M	384
Circular Head	Pre-school	F	40
Circular Head	Pre-school	M	32
Circular Head	Secondary	F	257
Circular Head	Secondary	M	230
Circular Head	Technical or Further Educational Institution	F	53
Circular Head	Technical or Further Educational Institution	M	84
Circular Head	University or other tertiary	F	69
Circular Head	University or other tertiary	M	26
Clarence		F	1578
Clarence		M	1983
Clarence	Infants/Primary	F	2538
Clarence	Infants/Primary	M	2663
Clarence	Pre-school	F	396
Clarence	Pre-school	M	461
Clarence	Secondary	F	1767
Clarence	Secondary	M	1820
Clarence	Technical or Further Educational Institution	F	790
Clarence	Technical or Further Educational Institution	M	926
Clarence	University or other tertiary	F	1346
Clarence	University or other tertiary	M	908
Derwent Valley		F	454
Derwent Valley		M	397
Derwent Valley	Infants/Primary	F	472
Derwent Valley	Infants/Primary	M	509
Derwent Valley	Pre-school	F	51
Derwent Valley	Pre-school	M	46
Derwent Valley	Secondary	F	308
Derwent Valley	Secondary	M	342
Derwent Valley	Technical or Further Educational Institution	F	114
Derwent Valley	Technical or Further Educational Institution	M	115
Derwent Valley	University or other tertiary	F	115
Derwent Valley	University or other tertiary	M	64
Devonport		F	831
Devonport		M	757
Devonport	Infants/Primary	F	1076
Devonport	Infants/Primary	M	1076
Devonport	Pre-school	F	124
Devonport	Pre-school	M	146
Devonport	Secondary	F	762
Devonport	Secondary	M	801
Devonport	Technical or Further Educational Institution	F	363
Devonport	Technical or Further Educational Institution	M	323
Devonport	University or other tertiary	F	324
Devonport	University or other tertiary	M	167
Dorset		F	323
Dorset		M	274
Dorset	Infants/Primary	F	257
Dorset	Infants/Primary	M	269
Dorset	Pre-school	F	24
Dorset	Pre-school	M	33
Dorset	Secondary	F	190
Dorset	Secondary	M	206
Dorset	Technical or Further Educational Institution	F	73
Dorset	Technical or Further Educational Institution	M	63
Dorset	University or other tertiary	F	54
Dorset	University or other tertiary	M	21
Flinders (Tas.)		F	29
Flinders (Tas.)		M	31
Flinders (Tas.)	Infants/Primary	F	39
Flinders (Tas.)	Infants/Primary	M	35
Flinders (Tas.)	Pre-school	M	4
Flinders (Tas.)	Secondary	F	13
Flinders (Tas.)	Secondary	M	14
Flinders (Tas.)	Technical or Further Educational Institution	F	5
Flinders (Tas.)	Technical or Further Educational Institution	M	9
Flinders (Tas.)	University or other tertiary	F	8
George Town		F	241
George Town		M	273
George Town	Infants/Primary	F	259
George Town	Infants/Primary	M	273
George Town	Pre-school	F	31
George Town	Pre-school	M	38
George Town	Secondary	F	187
George Town	Secondary	M	206
George Town	Technical or Further Educational Institution	F	83
George Town	Technical or Further Educational Institution	M	56
George Town	University or other tertiary	F	78
George Town	University or other tertiary	M	28
Glamorgan-Spring Bay		F	197
Glamorgan-Spring Bay		M	201
Glamorgan-Spring Bay	Infants/Primary	F	117
Glamorgan-Spring Bay	Infants/Primary	M	122
Glamorgan-Spring Bay	Pre-school	F	24
Glamorgan-Spring Bay	Pre-school	M	15
Glamorgan-Spring Bay	Secondary	F	59
Glamorgan-Spring Bay	Secondary	M	83
Glamorgan-Spring Bay	Technical or Further Educational Institution	F	45
