LGA_NAME21	Age	NeedsAssistance	Sex	persons
No usual address (Qld)	5-14	1	F	20
No usual address (Qld)	5-14	1	M	42
No usual address (Qld)	15-19		F	55
No usual address (Qld)	15-19		M	67
No usual address (Qld)	15-19	0	F	218
No usual address (Qld)	15-19	0	M	187
No usual address (Qld)	15-19	1	F	18
No usual address (Qld)	15-19	1	M	21
No usual address (Qld)	20-24		F	125
No usual address (Qld)	20-24		M	147
No usual address (Qld)	20-24	0	F	348
No usual address (Qld)	20-24	0	M	273
No usual address (Qld)	20-24	1	F	11
No usual address (Qld)	20-24	1	M	21
No usual address (Qld)	25-34		F	364
No usual address (Qld)	25-34		M	390
No usual address (Qld)	25-34	0	F	949
No usual address (Qld)	25-34	0	M	872
No usual address (Qld)	25-34	1	F	31
No usual address (Qld)	25-34	1	M	37
No usual address (Qld)	35-44		F	260
No usual address (Qld)	35-44		M	453
No usual address (Qld)	35-44	0	F	589
No usual address (Qld)	35-44	0	M	698
No usual address (Qld)	35-44	1	F	34
No usual address (Qld)	35-44	1	M	45
No usual address (Qld)	45-54		F	218
No usual address (Qld)	45-54		M	391
No usual address (Qld)	45-54	0	F	610
No usual address (Qld)	45-54	0	M	611
No usual address (Qld)	45-54	1	F	60
No usual address (Qld)	45-54	1	M	45
No usual address (Qld)	55-64		F	193
No usual address (Qld)	55-64		M	306
No usual address (Qld)	55-64	0	F	890
No usual address (Qld)	55-64	0	M	897
No usual address (Qld)	55-64	1	F	85
No usual address (Qld)	55-64	1	M	92
No usual address (Qld)	65-74		F	107
No usual address (Qld)	65-74		M	204
No usual address (Qld)	65-74	0	F	702
No usual address (Qld)	65-74	0	M	956
No usual address (Qld)	65-74	1	F	62
No usual address (Qld)	65-74	1	M	98
No usual address (Qld)	75-84		F	17
No usual address (Qld)	75-84		M	38
No usual address (Qld)	75-84	0	F	118
No usual address (Qld)	75-84	0	M	220
No usual address (Qld)	75-84	1	F	23
No usual address (Qld)	75-84	1	M	23
No usual address (Qld)	85+		F	3
No usual address (Qld)	85+		M	5
No usual address (Qld)	85+	0	F	7
No usual address (Qld)	85+	0	M	9
No usual address (Qld)	85+	1	F	9
No usual address (Qld)	85+	1	M	5
Migratory - Offshore - Shipping (Qld)	20-24		F	4
Migratory - Offshore - Shipping (Qld)	20-24		M	9
Migratory - Offshore - Shipping (Qld)	20-24	0	M	4
Migratory - Offshore - Shipping (Qld)	25-34		F	13
Migratory - Offshore - Shipping (Qld)	25-34		M	24
Migratory - Offshore - Shipping (Qld)	25-34	0	F	3
Migratory - Offshore - Shipping (Qld)	25-34	0	M	14
Migratory - Offshore - Shipping (Qld)	35-44		F	5
Migratory - Offshore - Shipping (Qld)	35-44		M	42
Migratory - Offshore - Shipping (Qld)	35-44	0	M	11
Migratory - Offshore - Shipping (Qld)	45-54		M	29
Migratory - Offshore - Shipping (Qld)	45-54	0	M	16
Migratory - Offshore - Shipping (Qld)	55-64		M	3
Adelaide	0-4		F	10
Adelaide	0-4		M	22
Adelaide	0-4	0	F	229
Adelaide	0-4	0	M	235
Adelaide	0-4	1	M	6
Adelaide	5-14		F	26
Adelaide	5-14		M	15
Adelaide	5-14	0	F	411
Adelaide	5-14	0	M	450
Adelaide	5-14	1	F	15
Adelaide	5-14	1	M	30
Adelaide	15-19		F	83
Adelaide	15-19		M	47
Adelaide	15-19	0	F	730
Adelaide	15-19	0	M	536
Adelaide	15-19	1	F	8
Adelaide	15-19	1	M	6
Adelaide	20-24		F	169
Adelaide	20-24		M	171
Adelaide	20-24	0	F	2127
Adelaide	20-24	0	M	2051
Adelaide	20-24	1	F	14
Adelaide	20-24	1	M	13
Adelaide	25-34		F	191
Adelaide	25-34		M	320
Adelaide	25-34	0	F	2658
Adelaide	25-34	0	M	2864
Adelaide	25-34	1	F	24
Adelaide	25-34	1	M	30
Adelaide	35-44		F	90
Adelaide	35-44		M	218
Adelaide	35-44	0	F	1324
Adelaide	35-44	0	M	1459
Adelaide	35-44	1	F	31
Adelaide	35-44	1	M	44
Adelaide	45-54		F	68
Adelaide	45-54		M	147
Adelaide	45-54	0	F	906
Adelaide	45-54	0	M	1076
Adelaide	45-54	1	F	33
Adelaide	45-54	1	M	54
Adelaide	55-64		F	65
Adelaide	55-64		M	101
Adelaide	55-64	0	F	995
Adelaide	55-64	0	M	1046
Adelaide	55-64	1	F	39
Adelaide	55-64	1	M	39
Adelaide	65-74		F	89
Adelaide	65-74		M	83
Adelaide	65-74	0	F	984
Adelaide	65-74	0	M	945
Adelaide	65-74	1	F	62
Adelaide	65-74	1	M	73
Adelaide	75-84		F	33
Adelaide	75-84		M	45
Adelaide	75-84	0	F	484
Adelaide	75-84	0	M	440
Adelaide	75-84	1	F	82
Adelaide	75-84	1	M	51
Adelaide	85+		F	54
Adelaide	85+		M	23
Adelaide	85+	0	F	90
Adelaide	85+	0	M	73
Adelaide	85+	1	F	134
Adelaide	85+	1	M	59
Adelaide Hills	0-4		F	32
Adelaide Hills	0-4		M	32
Adelaide Hills	0-4	0	F	927
Adelaide Hills	0-4	0	M	974
Adelaide Hills	0-4	1	F	3
Adelaide Hills	0-4	1	M	10
Adelaide Hills	5-14		F	107
Adelaide Hills	5-14		M	100
Adelaide Hills	5-14	0	F	2502
Adelaide Hills	5-14	0	M	2464
Adelaide Hills	5-14	1	F	69
Adelaide Hills	5-14	1	M	124
Adelaide Hills	15-19		F	47
Adelaide Hills	15-19		M	55
Adelaide Hills	15-19	0	F	1261
Adelaide Hills	15-19	0	M	1292
Adelaide Hills	15-19	1	F	32
Adelaide Hills	15-19	1	M	49
Adelaide Hills	20-24		F	26
Adelaide Hills	20-24		M	79
Adelaide Hills	20-24	0	F	929
Adelaide Hills	20-24	0	M	965
Adelaide Hills	20-24	1	F	20
Adelaide Hills	20-24	1	M	31
Adelaide Hills	25-34		F	79
Adelaide Hills	25-34		M	79
Adelaide Hills	25-34	0	F	1645
Adelaide Hills	25-34	0	M	1598
Adelaide Hills	25-34	1	F	28
Adelaide Hills	25-34	1	M	23
Adelaide Hills	35-44		F	85
Adelaide Hills	35-44		M	98
Adelaide Hills	35-44	0	F	2425
Adelaide Hills	35-44	0	M	2178
Adelaide Hills	35-44	1	F	40
Adelaide Hills	35-44	1	M	28
Adelaide Hills	45-54		F	129
Adelaide Hills	45-54		M	143
Adelaide Hills	45-54	0	F	2956
Adelaide Hills	45-54	0	M	2818
Adelaide Hills	45-54	1	F	44
Adelaide Hills	45-54	1	M	40
Adelaide Hills	55-64		F	124
Adelaide Hills	55-64		M	158
Adelaide Hills	55-64	0	F	2831
Adelaide Hills	55-64	0	M	2822
Adelaide Hills	55-64	1	F	69
Adelaide Hills	55-64	1	M	72
Adelaide Hills	65-74		F	85
Adelaide Hills	65-74		M	87
Adelaide Hills	65-74	0	F	2353
Adelaide Hills	65-74	0	M	2306
Adelaide Hills	65-74	1	F	107
Adelaide Hills	65-74	1	M	114
Adelaide Hills	75-84		F	55
Adelaide Hills	75-84		M	62
Adelaide Hills	75-84	0	F	960
Adelaide Hills	75-84	0	M	1014
Adelaide Hills	75-84	1	F	167
Adelaide Hills	75-84	1	M	127
Adelaide Hills	85+		F	33
Adelaide Hills	85+		M	24
Adelaide Hills	85+	0	F	203
Adelaide Hills	85+	0	M	181
Adelaide Hills	85+	1	F	212
Adelaide Hills	85+	1	M	110
Adelaide Plains	0-4		F	4
Adelaide Plains	0-4		M	8
Adelaide Plains	0-4	0	F	238
Adelaide Plains	0-4	0	M	286
Adelaide Plains	0-4	1	F	3
Adelaide Plains	0-4	1	M	10
Adelaide Plains	5-14		F	37
Adelaide Plains	5-14		M	65
Adelaide Plains	5-14	0	F	533
Adelaide Plains	5-14	0	M	576
Adelaide Plains	5-14	1	F	20
Adelaide Plains	5-14	1	M	52
Adelaide Plains	15-19		F	22
Adelaide Plains	15-19		M	32
Adelaide Plains	15-19	0	F	268
Adelaide Plains	15-19	0	M	287
Adelaide Plains	15-19	1	F	9
Adelaide Plains	15-19	1	M	23
Adelaide Plains	20-24		F	16
Adelaide Plains	20-24		M	25
Adelaide Plains	20-24	0	F	222
Adelaide Plains	20-24	0	M	246
Adelaide Plains	20-24	1	F	9
Adelaide Plains	20-24	1	M	9
Adelaide Plains	25-34		F	44
Adelaide Plains	25-34		M	42
Adelaide Plains	25-34	0	F	579
Adelaide Plains	25-34	0	M	571
Adelaide Plains	25-34	1	F	10
Adelaide Plains	25-34	1	M	15
Adelaide Plains	35-44		F	37
Adelaide Plains	35-44		M	44
Adelaide Plains	35-44	0	F	541
Adelaide Plains	35-44	0	M	548
Adelaide Plains	35-44	1	F	6
Adelaide Plains	35-44	1	M	26
Adelaide Plains	45-54		F	44
Adelaide Plains	45-54		M	59
Adelaide Plains	45-54	0	F	652
Adelaide Plains	45-54	0	M	652
Adelaide Plains	45-54	1	F	30
Adelaide Plains	45-54	1	M	29
Adelaide Plains	55-64		F	35
Adelaide Plains	55-64		M	55
Adelaide Plains	55-64	0	F	616
Adelaide Plains	55-64	0	M	686
Adelaide Plains	55-64	1	F	39
Adelaide Plains	55-64	1	M	55
Adelaide Plains	65-74		F	20
Adelaide Plains	65-74		M	29
Adelaide Plains	65-74	0	F	358
Adelaide Plains	65-74	0	M	391
Adelaide Plains	65-74	1	F	51
Adelaide Plains	65-74	1	M	57
Adelaide Plains	75-84		F	15
Adelaide Plains	75-84		M	18
Adelaide Plains	75-84	0	F	144
Adelaide Plains	75-84	0	M	147
Adelaide Plains	75-84	1	F	42
Adelaide Plains	75-84	1	M	47
Adelaide Plains	85+		F	4
Adelaide Plains	85+		M	7
Adelaide Plains	85+	0	F	16
Adelaide Plains	85+	0	M	22
Adelaide Plains	85+	1	F	34
Adelaide Plains	85+	1	M	20
Alexandrina	0-4		F	25
Alexandrina	0-4		M	30
Alexandrina	0-4	0	F	498
Alexandrina	0-4	0	M	561
Alexandrina	0-4	1	F	8
Alexandrina	0-4	1	M	5
Alexandrina	5-14		F	70
Alexandrina	5-14		M	87
Alexandrina	5-14	0	F	1309
Alexandrina	5-14	0	M	1272
Alexandrina	5-14	1	F	83
Alexandrina	5-14	1	M	118
Alexandrina	15-19		F	34
Alexandrina	15-19		M	32
Alexandrina	15-19	0	F	633
Alexandrina	15-19	0	M	652
Alexandrina	15-19	1	F	32
Alexandrina	15-19	1	M	44
Alexandrina	20-24		F	23
Alexandrina	20-24		M	27
Alexandrina	20-24	0	F	478
Alexandrina	20-24	0	M	470
Alexandrina	20-24	1	F	26
Alexandrina	20-24	1	M	20
Alexandrina	25-34		F	56
Alexandrina	25-34		M	60
Alexandrina	25-34	0	F	1062
Alexandrina	25-34	0	M	970
Alexandrina	25-34	1	F	37
Alexandrina	25-34	1	M	44
Alexandrina	35-44		F	62
Alexandrina	35-44		M	82
Alexandrina	35-44	0	F	1285
Alexandrina	35-44	0	M	1131
Alexandrina	35-44	1	F	26
Alexandrina	35-44	1	M	38
Alexandrina	45-54		F	96
Alexandrina	45-54		M	99
Alexandrina	45-54	0	F	1570
Alexandrina	45-54	0	M	1560
Alexandrina	45-54	1	F	69
Alexandrina	45-54	1	M	72
Alexandrina	55-64		F	109
Alexandrina	55-64		M	120
Alexandrina	55-64	0	F	2114
Alexandrina	55-64	0	M	1858
Alexandrina	55-64	1	F	140
Alexandrina	55-64	1	M	128
Alexandrina	65-74		F	108
Alexandrina	65-74		M	117
Alexandrina	65-74	0	F	2456
Alexandrina	65-74	0	M	2236
Alexandrina	65-74	1	F	209
Alexandrina	65-74	1	M	207
Alexandrina	75-84		F	70
Alexandrina	75-84		M	76
Alexandrina	75-84	0	F	1206
Alexandrina	75-84	0	M	1277
Alexandrina	75-84	1	F	283
Alexandrina	75-84	1	M	209
Alexandrina	85+		F	44
Alexandrina	85+		M	20
Alexandrina	85+	0	F	189
Alexandrina	85+	0	M	230
Alexandrina	85+	1	F	307
Alexandrina	85+	1	M	166
Anangu Pitjantjatjara Yunkunytjatjara	0-4		F	15
Anangu Pitjantjatjara Yunkunytjatjara	0-4		M	9
Anangu Pitjantjatjara Yunkunytjatjara	0-4	0	F	94
Anangu Pitjantjatjara Yunkunytjatjara	0-4	0	M	78
Anangu Pitjantjatjara Yunkunytjatjara	5-14		F	19
Anangu Pitjantjatjara Yunkunytjatjara	5-14		M	23
Anangu Pitjantjatjara Yunkunytjatjara	5-14	0	F	163
Anangu Pitjantjatjara Yunkunytjatjara	5-14	0	M	145
Anangu Pitjantjatjara Yunkunytjatjara	5-14	1	M	3
Anangu Pitjantjatjara Yunkunytjatjara	15-19		F	9
Anangu Pitjantjatjara Yunkunytjatjara	15-19		M	10
Anangu Pitjantjatjara Yunkunytjatjara	15-19	0	F	90
Anangu Pitjantjatjara Yunkunytjatjara	15-19	0	M	103
Anangu Pitjantjatjara Yunkunytjatjara	20-24		F	17
Anangu Pitjantjatjara Yunkunytjatjara	20-24		M	8
Anangu Pitjantjatjara Yunkunytjatjara	20-24	0	F	105
Anangu Pitjantjatjara Yunkunytjatjara	20-24	0	M	89
Anangu Pitjantjatjara Yunkunytjatjara	25-34		F	43
Anangu Pitjantjatjara Yunkunytjatjara	25-34		M	28
Anangu Pitjantjatjara Yunkunytjatjara	25-34	0	F	220
Anangu Pitjantjatjara Yunkunytjatjara	25-34	0	M	181
Anangu Pitjantjatjara Yunkunytjatjara	25-34	1	F	4
Anangu Pitjantjatjara Yunkunytjatjara	35-44		F	13
Anangu Pitjantjatjara Yunkunytjatjara	35-44		M	9
Anangu Pitjantjatjara Yunkunytjatjara	35-44	0	F	161
Anangu Pitjantjatjara Yunkunytjatjara	35-44	0	M	118
Anangu Pitjantjatjara Yunkunytjatjara	35-44	1	M	4
Anangu Pitjantjatjara Yunkunytjatjara	45-54		F	14
Anangu Pitjantjatjara Yunkunytjatjara	45-54		M	18
Anangu Pitjantjatjara Yunkunytjatjara	45-54	0	F	115
Anangu Pitjantjatjara Yunkunytjatjara	45-54	0	M	103
Anangu Pitjantjatjara Yunkunytjatjara	45-54	1	F	14
Anangu Pitjantjatjara Yunkunytjatjara	55-64		F	15
Anangu Pitjantjatjara Yunkunytjatjara	55-64		M	8
Anangu Pitjantjatjara Yunkunytjatjara	55-64	0	F	77
Anangu Pitjantjatjara Yunkunytjatjara	55-64	0	M	66
Anangu Pitjantjatjara Yunkunytjatjara	55-64	1	F	13
Anangu Pitjantjatjara Yunkunytjatjara	55-64	1	M	9
Anangu Pitjantjatjara Yunkunytjatjara	65-74		F	4
Anangu Pitjantjatjara Yunkunytjatjara	65-74	0	F	15
Anangu Pitjantjatjara Yunkunytjatjara	65-74	0	M	15
Anangu Pitjantjatjara Yunkunytjatjara	65-74	1	F	16
Anangu Pitjantjatjara Yunkunytjatjara	65-74	1	M	8
Anangu Pitjantjatjara Yunkunytjatjara	75-84		F	4
Anangu Pitjantjatjara Yunkunytjatjara	75-84	0	F	3
Anangu Pitjantjatjara Yunkunytjatjara	75-84	0	M	6
Anangu Pitjantjatjara Yunkunytjatjara	75-84	1	F	11
Anangu Pitjantjatjara Yunkunytjatjara	75-84	1	M	10
Anangu Pitjantjatjara Yunkunytjatjara	85+		M	4
Anangu Pitjantjatjara Yunkunytjatjara	85+	0	M	3
Anangu Pitjantjatjara Yunkunytjatjara	85+	1	F	4
Barossa	0-4		F	33
Barossa	0-4		M	11
Barossa	0-4	0	F	552
Barossa	0-4	0	M	563
Barossa	0-4	1	F	7
Barossa	0-4	1	M	12
Barossa	5-14		F	64
Barossa	5-14		M	55
Barossa	5-14	0	F	1415
Barossa	5-14	0	M	1495
Barossa	5-14	1	F	73
Barossa	5-14	1	M	112
Barossa	15-19		F	29
Barossa	15-19		M	35
Barossa	15-19	0	F	639
Barossa	15-19	0	M	694
Barossa	15-19	1	F	18
Barossa	15-19	1	M	40
Barossa	20-24		F	21
Barossa	20-24		M	24
Barossa	20-24	0	F	484
Barossa	20-24	0	M	558
Barossa	20-24	1	F	18
Barossa	20-24	1	M	17
Barossa	25-34		F	38
Barossa	25-34		M	54
Barossa	25-34	0	F	1090
Barossa	25-34	0	M	1080
Barossa	25-34	1	F	21
Barossa	25-34	1	M	39
Barossa	35-44		F	57
Barossa	35-44		M	69
Barossa	35-44	0	F	1485
Barossa	35-44	0	M	1328
Barossa	35-44	1	F	37
Barossa	35-44	1	M	32
Barossa	45-54		F	73
Barossa	45-54		M	80
Barossa	45-54	0	F	1667
Barossa	45-54	0	M	1538
Barossa	45-54	1	F	52
Barossa	45-54	1	M	42
Barossa	55-64		F	81
Barossa	55-64		M	68
Barossa	55-64	0	F	1710
Barossa	55-64	0	M	1619
Barossa	55-64	1	F	73
Barossa	55-64	1	M	59
Barossa	65-74		F	59
Barossa	65-74		M	70
Barossa	65-74	0	F	1495
Barossa	65-74	0	M	1404
Barossa	65-74	1	F	114
Barossa	65-74	1	M	122
Barossa	75-84		F	41
Barossa	75-84		M	30
Barossa	75-84	0	F	724
Barossa	75-84	0	M	697
Barossa	75-84	1	F	141
Barossa	75-84	1	M	129
Barossa	85+		F	36
Barossa	85+		M	15
Barossa	85+	0	F	167
Barossa	85+	0	M	145
Barossa	85+	1	F	213
Barossa	85+	1	M	100
Barunga West	0-4		F	3
Barunga West	0-4		M	5
Barunga West	0-4	0	F	48
Barunga West	0-4	0	M	53
Barunga West	0-4	1	F	4
Barunga West	0-4	1	M	4
Barunga West	5-14		F	12
Barunga West	5-14		M	16
Barunga West	5-14	0	F	108
Barunga West	5-14	0	M	110
Barunga West	5-14	1	F	5
Barunga West	5-14	1	M	9
Barunga West	15-19		F	3
Barunga West	15-19	0	F	36
Barunga West	15-19	0	M	48
Barunga West	20-24		M	5
Barunga West	20-24	0	F	29
Barunga West	20-24	0	M	35
Barunga West	25-34		F	8
Barunga West	25-34		M	8
Barunga West	25-34	0	F	79
Barunga West	25-34	0	M	80
Barunga West	25-34	1	F	4
Barunga West	25-34	1	M	4
Barunga West	35-44		F	5
Barunga West	35-44		M	11
Barunga West	35-44	0	F	84
Barunga West	35-44	0	M	81
Barunga West	35-44	1	M	3
Barunga West	45-54		F	10
Barunga West	45-54		M	11
Barunga West	45-54	0	F	137
Barunga West	45-54	0	M	127
Barunga West	45-54	1	F	8
Barunga West	45-54	1	M	7
Barunga West	55-64		F	21
Barunga West	55-64		M	15
Barunga West	55-64	0	F	192
Barunga West	55-64	0	M	214
Barunga West	55-64	1	F	22
Barunga West	55-64	1	M	19
Barunga West	65-74		F	17
Barunga West	65-74		M	14
Barunga West	65-74	0	F	206
Barunga West	65-74	0	M	222
Barunga West	65-74	1	F	31
Barunga West	65-74	1	M	36
Barunga West	75-84		F	17
Barunga West	75-84		M	11
Barunga West	75-84	0	F	105
Barunga West	75-84	0	M	109
Barunga West	75-84	1	F	39
Barunga West	75-84	1	M	31
Barunga West	85+		F	3
Barunga West	85+	0	F	28
Barunga West	85+	0	M	16
Barunga West	85+	1	F	36
Barunga West	85+	1	M	15
Berri Barmera	0-4		F	28
Berri Barmera	0-4		M	14
Berri Barmera	0-4	0	F	205
Berri Barmera	0-4	0	M	198
Berri Barmera	5-14		F	32
Berri Barmera	5-14		M	27
Berri Barmera	5-14	0	F	520
Berri Barmera	5-14	0	M	541
Berri Barmera	5-14	1	F	29
Berri Barmera	5-14	1	M	66
Berri Barmera	15-19		F	10
Berri Barmera	15-19		M	18
Berri Barmera	15-19	0	F	256
Berri Barmera	15-19	0	M	293
Berri Barmera	15-19	1	F	17
Berri Barmera	15-19	1	M	26
Berri Barmera	20-24		F	13
Berri Barmera	20-24		M	17
Berri Barmera	20-24	0	F	220
Berri Barmera	20-24	0	M	276
Berri Barmera	20-24	1	F	12
Berri Barmera	20-24	1	M	17
Berri Barmera	25-34		F	24
Berri Barmera	25-34		M	32
Berri Barmera	25-34	0	F	506
Berri Barmera	25-34	0	M	519
Berri Barmera	25-34	1	F	23
Berri Barmera	25-34	1	M	28
Berri Barmera	35-44		F	36
Berri Barmera	35-44		M	33
Berri Barmera	35-44	0	F	518
Berri Barmera	35-44	0	M	497
Berri Barmera	35-44	1	F	20
Berri Barmera	35-44	1	M	18
Berri Barmera	45-54		F	35
Berri Barmera	45-54		M	30
Berri Barmera	45-54	0	F	603
Berri Barmera	45-54	0	M	587
Berri Barmera	45-54	1	F	45
Berri Barmera	45-54	1	M	30
Berri Barmera	55-64		F	37
Berri Barmera	55-64		M	45
Berri Barmera	55-64	0	F	674
Berri Barmera	55-64	0	M	629
Berri Barmera	55-64	1	F	55
Berri Barmera	55-64	1	M	56
Berri Barmera	65-74		F	45
Berri Barmera	65-74		M	49
Berri Barmera	65-74	0	F	601
Berri Barmera	65-74	0	M	620
Berri Barmera	65-74	1	F	71
Berri Barmera	65-74	1	M	70
Berri Barmera	75-84		F	26
Berri Barmera	75-84		M	16
Berri Barmera	75-84	0	F	288
Berri Barmera	75-84	0	M	263
Berri Barmera	75-84	1	F	95
Berri Barmera	75-84	1	M	59
Berri Barmera	85+		F	16
Berri Barmera	85+		M	7
Berri Barmera	85+	0	F	86
Berri Barmera	85+	0	M	79
Berri Barmera	85+	1	F	106
Berri Barmera	85+	1	M	60
Burnside	0-4		F	20
Burnside	0-4		M	22
Burnside	0-4	0	F	843
Burnside	0-4	0	M	928
Burnside	0-4	1	F	6
Burnside	0-4	1	M	11
Burnside	5-14		F	53
Burnside	5-14		M	60
Burnside	5-14	0	F	2839
Burnside	5-14	0	M	2803
Burnside	5-14	1	F	56
Burnside	5-14	1	M	111
Burnside	15-19		F	17
Burnside	15-19		M	22
Burnside	15-19	0	F	1536
Burnside	15-19	0	M	1547
Burnside	15-19	1	F	21
Burnside	15-19	1	M	35
Burnside	20-24		F	22
Burnside	20-24		M	29
Burnside	20-24	0	F	1189
Burnside	20-24	0	M	1260
Burnside	20-24	1	F	21
Burnside	20-24	1	M	21
Burnside	25-34		F	64
Burnside	25-34		M	67
Burnside	25-34	0	F	2038
Burnside	25-34	0	M	1951
Burnside	25-34	1	F	33
Burnside	25-34	1	M	38
Burnside	35-44		F	65
Burnside	35-44		M	76
Burnside	35-44	0	F	2916
Burnside	35-44	0	M	2518
Burnside	35-44	1	F	28
Burnside	35-44	1	M	33
Burnside	45-54		F	67
Burnside	45-54		M	80
Burnside	45-54	0	F	3116
Burnside	45-54	0	M	2847
Burnside	45-54	1	F	55
Burnside	45-54	1	M	51
Burnside	55-64		F	58
Burnside	55-64		M	63
Burnside	55-64	0	F	2909
Burnside	55-64	0	M	2551
Burnside	55-64	1	F	72
Burnside	55-64	1	M	72
Burnside	65-74		F	73
Burnside	65-74		M	57
Burnside	65-74	0	F	2782
Burnside	65-74	0	M	2366
Burnside	65-74	1	F	157
Burnside	65-74	1	M	111
Burnside	75-84		F	63
Burnside	75-84		M	44
Burnside	75-84	0	F	1580
Burnside	75-84	0	M	1437
Burnside	75-84	1	F	316
Burnside	75-84	1	M	188
Burnside	85+		F	32
Burnside	85+		M	24
Burnside	85+	0	F	475
Burnside	85+	0	M	329
Burnside	85+	1	F	524
Burnside	85+	1	M	222
Campbelltown (SA)	0-4		F	49
Campbelltown (SA)	0-4		M	51
Campbelltown (SA)	0-4	0	F	1270
Campbelltown (SA)	0-4	0	M	1327
Campbelltown (SA)	0-4	1	F	18
Campbelltown (SA)	0-4	1	M	24
Campbelltown (SA)	5-14		F	86
Campbelltown (SA)	5-14		M	90
Campbelltown (SA)	5-14	0	F	2782
Campbelltown (SA)	5-14	0	M	2960
Campbelltown (SA)	5-14	1	F	67
Campbelltown (SA)	5-14	1	M	182
Campbelltown (SA)	15-19		F	40
Campbelltown (SA)	15-19		M	55
Campbelltown (SA)	15-19	0	F	1277
Campbelltown (SA)	15-19	0	M	1433
Campbelltown (SA)	15-19	1	F	37
Campbelltown (SA)	15-19	1	M	63
Campbelltown (SA)	20-24		F	55
Campbelltown (SA)	20-24		M	57
Campbelltown (SA)	20-24	0	F	1620
Campbelltown (SA)	20-24	0	M	1746
Campbelltown (SA)	20-24	1	F	32
Campbelltown (SA)	20-24	1	M	52
Campbelltown (SA)	25-34		F	125
Campbelltown (SA)	25-34		M	140
Campbelltown (SA)	25-34	0	F	3616
Campbelltown (SA)	25-34	0	M	3548
Campbelltown (SA)	25-34	1	F	42
Campbelltown (SA)	25-34	1	M	53
Campbelltown (SA)	35-44		F	88
Campbelltown (SA)	35-44		M	110
Campbelltown (SA)	35-44	0	F	3657
Campbelltown (SA)	35-44	0	M	3459
Campbelltown (SA)	35-44	1	F	63
Campbelltown (SA)	35-44	1	M	59
Campbelltown (SA)	45-54		F	107
Campbelltown (SA)	45-54		M	121
Campbelltown (SA)	45-54	0	F	3367
Campbelltown (SA)	45-54	0	M	3209
Campbelltown (SA)	45-54	1	F	98
Campbelltown (SA)	45-54	1	M	90
Campbelltown (SA)	55-64		F	81
Campbelltown (SA)	55-64		M	107
Campbelltown (SA)	55-64	0	F	3106
Campbelltown (SA)	55-64	0	M	2747
Campbelltown (SA)	55-64	1	F	128
Campbelltown (SA)	55-64	1	M	133
Campbelltown (SA)	65-74		F	73
Campbelltown (SA)	65-74		M	62
Campbelltown (SA)	65-74	0	F	2563
Campbelltown (SA)	65-74	0	M	2025
Campbelltown (SA)	65-74	1	F	240
Campbelltown (SA)	65-74	1	M	186
Campbelltown (SA)	75-84		F	106
Campbelltown (SA)	75-84		M	55
Campbelltown (SA)	75-84	0	F	1660
Campbelltown (SA)	75-84	0	M	1348
Campbelltown (SA)	75-84	1	F	588
Campbelltown (SA)	75-84	1	M	347
Campbelltown (SA)	85+		F	87
Campbelltown (SA)	85+		M	48
Campbelltown (SA)	85+	0	F	395
Campbelltown (SA)	85+	0	M	380
Campbelltown (SA)	85+	1	F	681
Campbelltown (SA)	85+	1	M	339
Ceduna	0-4		F	14
Ceduna	0-4		M	8
Ceduna	0-4	0	F	117
Ceduna	0-4	0	M	93
Ceduna	0-4	1	F	3
Ceduna	5-14		F	25
Ceduna	5-14		M	29
Ceduna	5-14	0	F	204
Ceduna	5-14	0	M	210
Ceduna	5-14	1	F	3
Ceduna	5-14	1	M	4
Ceduna	15-19		F	8
Ceduna	15-19		M	3
Ceduna	15-19	0	F	64
Ceduna	15-19	0	M	92
Ceduna	20-24		F	4
Ceduna	20-24		M	11
Ceduna	20-24	0	F	72
Ceduna	20-24	0	M	87
Ceduna	25-34		F	16
Ceduna	25-34		M	21
Ceduna	25-34	0	F	209
Ceduna	25-34	0	M	216
Ceduna	25-34	1	M	4
Ceduna	35-44		F	20
Ceduna	35-44		M	16
Ceduna	35-44	0	F	183
Ceduna	35-44	0	M	155
Ceduna	35-44	1	F	4
Ceduna	35-44	1	M	3
Ceduna	45-54		F	16
Ceduna	45-54		M	30
Ceduna	45-54	0	F	212
Ceduna	45-54	0	M	207
Ceduna	45-54	1	M	4
Ceduna	55-64		F	24
Ceduna	55-64		M	15
Ceduna	55-64	0	F	203
Ceduna	55-64	0	M	209
Ceduna	55-64	1	F	10
Ceduna	55-64	1	M	8
Ceduna	65-74		F	10
Ceduna	65-74		M	9
Ceduna	65-74	0	F	171
Ceduna	65-74	0	M	185
Ceduna	65-74	1	F	18
Ceduna	65-74	1	M	14
Ceduna	75-84		F	4
Ceduna	75-84		M	3
Ceduna	75-84	0	F	71
Ceduna	75-84	0	M	81
Ceduna	75-84	1	F	14
Ceduna	75-84	1	M	17
Ceduna	85+		F	3
Ceduna	85+	0	F	11
Ceduna	85+	0	M	11
Ceduna	85+	1	F	13
Ceduna	85+	1	M	11
Charles Sturt	0-4		F	141
Charles Sturt	0-4		M	96
Charles Sturt	0-4	0	F	2930
Charles Sturt	0-4	0	M	2994
Charles Sturt	0-4	1	F	39
Charles Sturt	0-4	1	M	55
Charles Sturt	5-14		F	235
Charles Sturt	5-14		M	243
Charles Sturt	5-14	0	F	5521
Charles Sturt	5-14	0	M	5610
