LGA_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Stirling	0	4	250
Stirling	0	5	61
Stirling	0	6	28
Stirling	1	2	27045
Stirling	1	3	13065
Stirling	1	4	12728
Stirling	1	5	4183
Stirling	1	6	1651
Subiaco	0	1	2850
Subiaco	0	2	219
Subiaco	0	3	62
Subiaco	0	4	23
Subiaco	0	5	3
Subiaco	1	2	2267
Subiaco	1	3	888
Subiaco	1	4	897
Subiaco	1	5	277
Subiaco	1	6	63
Swan	0	1	11157
Swan	0	2	1143
Swan	0	3	210
Swan	0	4	59
Swan	0	5	22
Swan	0	6	9
Swan	1	2	15001
Swan	1	3	9323
Swan	1	4	9417
Swan	1	5	3970
Swan	1	6	2347
Tammin	0	1	53
Tammin	1	2	36
Tammin	1	3	20
Tammin	1	4	16
Tammin	1	5	9
Tammin	1	6	4
Three Springs	0	1	73
Three Springs	1	2	71
Three Springs	1	3	21
Three Springs	1	4	31
Three Springs	1	5	8
Three Springs	1	6	8
Toodyay	0	1	468
Toodyay	0	2	49
Toodyay	1	2	742
Toodyay	1	3	202
Toodyay	1	4	149
Toodyay	1	5	85
Toodyay	1	6	44
Trayning	0	1	56
Trayning	1	2	45
Trayning	1	3	14
Trayning	1	4	5
Trayning	1	5	6
Trayning	1	6	4
Upper Gascoyne	0	1	19
Upper Gascoyne	0	2	6
Upper Gascoyne	1	2	16
Upper Gascoyne	1	3	4
Upper Gascoyne	1	4	8
Upper Gascoyne	1	5	8
Upper Gascoyne	1	6	6
Victoria Park	0	1	5323
Victoria Park	0	2	709
Victoria Park	0	3	288
Victoria Park	0	4	96
Victoria Park	0	5	29
Victoria Park	0	6	14
Victoria Park	1	2	4605
Victoria Park	1	3	2024
Victoria Park	1	4	1669
Victoria Park	1	5	441
Victoria Park	1	6	163
Victoria Plains	0	1	82
Victoria Plains	0	2	4
Victoria Plains	1	2	119
Victoria Plains	1	3	22
Victoria Plains	1	4	43
Victoria Plains	1	5	16
Victoria Plains	1	6	6
Vincent	0	1	5244
Vincent	0	2	776
Vincent	0	3	348
Vincent	0	4	105
Vincent	0	5	18
Vincent	0	6	15
Vincent	1	2	4752
Vincent	1	3	1820
Vincent	1	4	1810
Vincent	1	5	474
Vincent	1	6	102
Wagin	0	1	242
Wagin	0	2	16
Wagin	1	2	260
Wagin	1	3	57
Wagin	1	4	56
Wagin	1	5	31
Wagin	1	6	24
Wandering	0	1	41
Wandering	0	2	4
Wandering	1	2	85
Wandering	1	3	17
Wandering	1	4	17
Wandering	1	5	14
Wandering	1	6	5
Wanneroo	0	1	13627
Wanneroo	0	2	1212
Wanneroo	0	3	239
Wanneroo	0	4	59
Wanneroo	0	5	16
Wanneroo	0	6	13
Wanneroo	1	2	20272
Wanneroo	1	3	12980
Wanneroo	1	4	14075
Wanneroo	1	5	5829
Wanneroo	1	6	2935
Waroona	0	1	443
Waroona	0	2	37
Waroona	1	2	589
Waroona	1	3	181
Waroona	1	4	179
Waroona	1	5	101
Waroona	1	6	52
West Arthur	0	1	86
West Arthur	0	2	8
West Arthur	1	2	120
West Arthur	1	3	28
West Arthur	1	4	37
West Arthur	1	5	17
West Arthur	1	6	5
Westonia	0	1	34
Westonia	1	2	45
Westonia	1	3	9
Westonia	1	4	9
Westonia	1	5	3
Wickepin	0	1	65
Wickepin	0	2	3
Wickepin	1	2	92
Wickepin	1	3	20
Wickepin	1	4	22
Wickepin	1	5	20
Wickepin	1	6	6
Williams	0	1	95
Williams	0	2	8
Williams	0	3	3
Williams	1	2	139
Williams	1	3	37
Williams	1	4	48
Williams	1	5	26
Williams	1	6	8
Wiluna	0	1	36
Wiluna	0	2	3
Wiluna	1	2	33
Wiluna	1	3	7
Wiluna	1	5	10
Wiluna	1	6	5
Wongan-Ballidu	0	1	179
Wongan-Ballidu	0	2	13
Wongan-Ballidu	1	2	186
Wongan-Ballidu	1	3	49
Wongan-Ballidu	1	4	54
Wongan-Ballidu	1	5	31
Wongan-Ballidu	1	6	12
Woodanilling	0	1	44
Woodanilling	0	2	7
Woodanilling	1	2	54
Woodanilling	1	3	17
Woodanilling	1	4	28
Woodanilling	1	5	12
Woodanilling	1	6	6
Wyalkatchem	0	1	99
Wyalkatchem	0	2	9
Wyalkatchem	1	2	60
Wyalkatchem	1	3	23
Wyalkatchem	1	4	14
Wyalkatchem	1	5	6
Wyalkatchem	1	6	4
Wyndham-East Kimberley	0	1	548
Wyndham-East Kimberley	0	2	57
Wyndham-East Kimberley	0	3	13
Wyndham-East Kimberley	0	4	5
Wyndham-East Kimberley	0	5	4
Wyndham-East Kimberley	0	6	5
Wyndham-East Kimberley	1	2	594
Wyndham-East Kimberley	1	3	316
Wyndham-East Kimberley	1	4	268
Wyndham-East Kimberley	1	5	157
Wyndham-East Kimberley	1	6	148
Yalgoo	0	1	20
Yalgoo	1	2	15
Yalgoo	1	3	7
Yalgoo	1	4	5
Yalgoo	1	6	9
Yilgarn	0	1	159
Yilgarn	0	2	8
Yilgarn	1	2	134
Yilgarn	1	3	24
Yilgarn	1	4	39
Yilgarn	1	5	10
Yilgarn	1	6	4
York	0	1	469
York	0	2	32
York	1	2	568
York	1	3	149
York	1	4	112
York	1	5	59
York	1	6	31
Break O'Day	0	1	1075
Break O'Day	0	2	53
Break O'Day	0	3	4
Break O'Day	1	2	1204
Break O'Day	1	3	319
Break O'Day	1	4	205
Break O'Day	1	5	86
Break O'Day	1	6	41
Brighton	0	1	1526
Brighton	0	2	153
Brighton	0	3	12
Brighton	1	2	2160
Brighton	1	3	1306
Brighton	1	4	1039
Brighton	1	5	442
Brighton	1	6	241
Burnie	0	1	2590
Burnie	0	2	173
Burnie	0	3	23
Burnie	0	4	3
Burnie	0	5	9
Burnie	1	2	2655
Burnie	1	3	1111
Burnie	1	4	976
Burnie	1	5	378
Burnie	1	6	187
Central Coast (Tas.)	0	1	2721
Central Coast (Tas.)	0	2	149
Central Coast (Tas.)	0	3	12
Central Coast (Tas.)	0	4	7
Central Coast (Tas.)	0	5	3
Central Coast (Tas.)	0	6	6
Central Coast (Tas.)	1	2	3488
Central Coast (Tas.)	1	3	1198
Central Coast (Tas.)	1	4	1043
Central Coast (Tas.)	1	5	410
Central Coast (Tas.)	1	6	200
Central Highlands (Tas.)	0	1	387
Central Highlands (Tas.)	0	2	22
Central Highlands (Tas.)	0	4	4
Central Highlands (Tas.)	1	2	343
Central Highlands (Tas.)	1	3	95
Central Highlands (Tas.)	1	4	79
Central Highlands (Tas.)	1	5	39
Central Highlands (Tas.)	1	6	35
Circular Head	0	1	863
Circular Head	0	2	64
Circular Head	0	3	14
Circular Head	0	4	7
Circular Head	0	5	4
Circular Head	1	2	1112
Circular Head	1	3	367
Circular Head	1	4	316
Circular Head	1	5	186
Circular Head	1	6	98
Clarence	0	1	6209
Clarence	0	2	455
Clarence	0	3	135
Clarence	0	4	46
Clarence	0	5	17
Clarence	0	6	5
Clarence	1	2	7946
Clarence	1	3	3630
Clarence	1	4	3305
Clarence	1	5	1302
Clarence	1	6	534
Derwent Valley	0	1	1088
Derwent Valley	0	2	60
Derwent Valley	0	3	9
Derwent Valley	0	4	3
Derwent Valley	0	5	3
Derwent Valley	1	2	1401
Derwent Valley	1	3	612
Derwent Valley	1	4	566
Derwent Valley	1	5	221
Derwent Valley	1	6	143
Devonport	0	1	3423
Devonport	0	2	268
Devonport	0	3	41
Devonport	0	4	14
Devonport	0	5	3
Devonport	0	6	7
Devonport	1	2	3630
Devonport	1	3	1533
Devonport	1	4	1172
Devonport	1	5	458
Devonport	1	6	227
Dorset	0	1	874
Dorset	0	2	66
Dorset	0	3	7
Dorset	1	2	1060
Dorset	1	3	290
Dorset	1	4	272
Dorset	1	5	122
Dorset	1	6	68
Flinders (Tas.)	0	1	163
Flinders (Tas.)	0	2	11
Flinders (Tas.)	1	2	171
Flinders (Tas.)	1	3	33
Flinders (Tas.)	1	4	26
Flinders (Tas.)	1	5	11
Flinders (Tas.)	1	6	4
George Town	0	1	918
George Town	0	2	54
George Town	0	3	3
George Town	0	5	4
George Town	1	2	1106
George Town	1	3	352
George Town	1	4	279
George Town	1	5	119
George Town	1	6	73
Glamorgan-Spring Bay	0	1	651
Glamorgan-Spring Bay	0	2	48
Glamorgan-Spring Bay	0	3	4
Glamorgan-Spring Bay	0	4	4
Glamorgan-Spring Bay	1	2	945
Glamorgan-Spring Bay	1	3	214
Glamorgan-Spring Bay	1	4	152
Glamorgan-Spring Bay	1	5	44
Glamorgan-Spring Bay	1	6	22
Glenorchy	0	1	6253
Glenorchy	0	2	533
Glenorchy	0	3	176
Glenorchy	0	4	77
Glenorchy	0	5	43
Glenorchy	0	6	18
Glenorchy	1	2	5708
Glenorchy	1	3	2970
Glenorchy	1	4	2385
Glenorchy	1	5	1050
Glenorchy	1	6	651
Hobart	0	1	6465
Hobart	0	2	799
Hobart	0	3	503
Hobart	0	4	266
Hobart	0	5	93
Hobart	0	6	49
Hobart	1	2	6646
Hobart	1	3	2772
Hobart	1	4	2596
Hobart	1	5	900
Hobart	1	6	371
Huon Valley	0	1	1819
Huon Valley	0	2	141
Huon Valley	0	3	19
Huon Valley	0	6	3
Huon Valley	1	2	2626
Huon Valley	1	3	952
Huon Valley	1	4	817
Huon Valley	1	5	361
Huon Valley	1	6	231
Kentish	0	1	618
Kentish	0	2	57
Kentish	0	3	6
Kentish	1	2	956
Kentish	1	3	334
Kentish	1	4	278
Kentish	1	5	136
Kentish	1	6	58
King Island	0	1	234
King Island	0	2	15
King Island	0	3	4
King Island	1	2	240
King Island	1	3	69
King Island	1	4	60
King Island	1	5	20
King Island	1	6	6
Kingborough	0	1	3610
Kingborough	0	2	285
Kingborough	0	3	86
Kingborough	0	4	31
Kingborough	0	5	9
Kingborough	0	6	7
Kingborough	1	2	5093
Kingborough	1	3	2296
Kingborough	1	4	2317
Kingborough	1	5	967
Kingborough	1	6	384
Latrobe (Tas.)	0	1	1324
Latrobe (Tas.)	0	2	91
Latrobe (Tas.)	0	3	14
Latrobe (Tas.)	1	2	1983
Latrobe (Tas.)	1	3	609
Latrobe (Tas.)	1	4	551
Latrobe (Tas.)	1	5	233
Latrobe (Tas.)	1	6	105
Launceston	0	1	8695
Launceston	0	2	839
Launceston	0	3	228
Launceston	0	4	102
Launceston	0	5	26
Launceston	0	6	11
Launceston	1	2	8707
Launceston	1	3	3862
Launceston	1	4	3310
Launceston	1	5	1311
Launceston	1	6	646
Meander Valley	0	1	2329
Meander Valley	0	2	147
Meander Valley	0	3	22
Meander Valley	0	4	3
Meander Valley	0	5	4
Meander Valley	1	2	2989
Meander Valley	1	3	1152
Meander Valley	1	4	1009
Meander Valley	1	5	408
Meander Valley	1	6	202
Northern Midlands	0	1	1571
Northern Midlands	0	2	104
Northern Midlands	0	3	11
Northern Midlands	1	2	2055
Northern Midlands	1	3	759
Northern Midlands	1	4	612
Northern Midlands	1	5	272
Northern Midlands	1	6	124
Sorell	0	1	1758
Sorell	0	2	137
Sorell	0	3	16
Sorell	0	4	5
Sorell	1	2	2284
Sorell	1	3	1015
Sorell	1	4	851
Sorell	1	5	310
Sorell	1	6	148
Southern Midlands	0	1	600
Southern Midlands	0	2	43
Southern Midlands	1	2	896
Southern Midlands	1	3	358
Southern Midlands	1	4	345
Southern Midlands	1	5	131
Southern Midlands	1	6	83
Tasman	0	1	434
Tasman	0	2	24
Tasman	1	2	461
Tasman	1	3	114
Tasman	1	4	67
Tasman	1	5	30
Tasman	1	6	18
Waratah-Wynyard	0	1	1829
Waratah-Wynyard	0	2	93
Waratah-Wynyard	0	3	13
Waratah-Wynyard	0	4	6
Waratah-Wynyard	1	2	2177
Waratah-Wynyard	1	3	680
Waratah-Wynyard	1	4	666
Waratah-Wynyard	1	5	265
Waratah-Wynyard	1	6	128
West Coast	0	1	798
West Coast	0	2	45
West Coast	0	3	3
West Coast	1	2	602
West Coast	1	3	178
West Coast	1	4	155
West Coast	1	5	60
West Coast	1	6	23
West Tamar	0	1	2538
West Tamar	0	2	180
West Tamar	0	3	31
West Tamar	0	4	14
West Tamar	1	2	3600
West Tamar	1	3	1380
West Tamar	1	4	1260
West Tamar	1	5	541
West Tamar	1	6	230
Alice Springs	0	1	2409
Alice Springs	0	2	318
Alice Springs	0	3	134
Alice Springs	0	4	43
Alice Springs	0	5	11
Alice Springs	0	6	5
Alice Springs	1	2	2330
Alice Springs	1	3	1418
Alice Springs	1	4	1246
Alice Springs	1	5	577
Alice Springs	1	6	401
Barkly	0	1	453
Barkly	0	2	45
Barkly	0	3	5
Barkly	1	2	338
Barkly	1	3	175
Barkly	1	4	170
Barkly	1	5	125
Barkly	1	6	290
Belyuen	0	1	9
Belyuen	1	2	14
Belyuen	1	3	14
Belyuen	1	4	5
Belyuen	1	6	4
Central Desert	0	1	142
Central Desert	0	2	13
Central Desert	1	2	116
Central Desert	1	3	72
Central Desert	1	4	69
Central Desert	1	5	85
Central Desert	1	6	219
Coomalie	0	1	153
Coomalie	0	2	18
Coomalie	0	3	8
Coomalie	1	2	170
Coomalie	1	3	33
Coomalie	1	4	24
Coomalie	1	5	23
Coomalie	1	6	8
Darwin	0	1	7221
Darwin	0	2	1275
Darwin	0	3	441
Darwin	0	4	158
Darwin	0	5	55
Darwin	0	6	16
Darwin	1	2	7998
Darwin	1	3	4675
Darwin	1	4	4009
Darwin	1	5	1633
Darwin	1	6	973
Darwin Waterfront Precinct	0	1	79
Darwin Waterfront Precinct	0	2	5
Darwin Waterfront Precinct	1	2	47
Darwin Waterfront Precinct	1	3	7
Darwin Waterfront Precinct	1	4	3
East Arnhem	0	1	164
East Arnhem	0	2	6
East Arnhem	0	3	4
East Arnhem	1	2	170
East Arnhem	1	3	164
East Arnhem	1	4	176
East Arnhem	1	5	156
East Arnhem	1	6	614
Katherine	0	1	677
Katherine	0	2	107
Katherine	0	3	35
Katherine	0	4	10
Katherine	0	5	4
Katherine	0	6	6
Katherine	1	2	823
Katherine	1	3	406
Katherine	1	4	406
Katherine	1	5	219
Katherine	1	6	166
Litchfield	0	1	1193
Litchfield	0	2	138
Litchfield	0	3	36
Litchfield	0	4	12
Litchfield	1	2	1914
Litchfield	1	3	987
Litchfield	1	4	1102
Litchfield	1	5	524
Litchfield	1	6	345
MacDonnell	0	1	269
MacDonnell	0	2	11
MacDonnell	1	2	198
MacDonnell	1	3	105
MacDonnell	1	4	128
MacDonnell	1	5	98
MacDonnell	1	6	316
Palmerston	0	1	2555
Palmerston	0	2	377
Palmerston	0	3	99
Palmerston	0	4	20
Palmerston	0	5	7
Palmerston	1	2	3284
Palmerston	1	3	2294
Palmerston	1	4	2188
Palmerston	1	5	988
Palmerston	1	6	517
Roper Gulf	0	1	213
Roper Gulf	0	2	19
Roper Gulf	0	3	6
Roper Gulf	1	2	220
Roper Gulf	1	3	95
Roper Gulf	1	4	118
Roper Gulf	1	5	124
Roper Gulf	1	6	386
Tiwi Islands	0	1	116
Tiwi Islands	0	2	3
Tiwi Islands	1	2	134
Tiwi Islands	1	3	102
Tiwi Islands	1	4	76
Tiwi Islands	1	5	65
Tiwi Islands	1	6	101
Victoria Daly	0	1	156
Victoria Daly	0	2	19
Victoria Daly	1	2	101
Victoria Daly	1	3	55
Victoria Daly	1	4	73
Victoria Daly	1	5	53
Victoria Daly	1	6	127
Wagait	0	1	52
Wagait	0	2	9
Wagait	1	2	80
Wagait	1	3	25
Wagait	1	4	4
Wagait	1	5	4
Wagait	1	6	5
West Arnhem	0	1	220
West Arnhem	0	2	23
West Arnhem	0	3	3
West Arnhem	0	4	3
West Arnhem	1	2	194
West Arnhem	1	3	112
West Arnhem	1	4	130
West Arnhem	1	5	115
West Arnhem	1	6	407
West Daly	0	1	54
West Daly	0	2	5
West Daly	1	2	68
West Daly	1	3	37
West Daly	1	4	61
West Daly	1	5	65
West Daly	1	6	209
Unincorporated NT	0	1	686
Unincorporated NT	0	2	61
Unincorporated NT	0	3	11
Unincorporated NT	0	4	3
Unincorporated NT	1	2	566
Unincorporated NT	1	3	252
Unincorporated NT	1	4	301
Unincorporated NT	1	5	148
Unincorporated NT	1	6	68
Migratory - Offshore - Shipping (NT)	0	1	4
Unincorporated ACT	0	1	43338
Unincorporated ACT	0	2	4754
Unincorporated ACT	0	3	2004
Unincorporated ACT	0	4	746
Unincorporated ACT	0	5	222
Unincorporated ACT	0	6	114
Unincorporated ACT	1	2	50294
Unincorporated ACT	1	3	25843
Unincorporated ACT	1	4	26959
Unincorporated ACT	1	5	9954
Unincorporated ACT	1	6	4163
Unincorp. Other Territories	0	1	358
Unincorp. Other Territories	0	2	20
Unincorp. Other Territories	1	2	346
Unincorp. Other Territories	1	3	103
Unincorp. Other Territories	1	4	88
Unincorp. Other Territories	1	5	44
Unincorp. Other Territories	1	6	21
