LGA_NAME21	Age	MaritalStatus	Registered	adults
Coffs Harbour	75-84	Married	1	2861
Coffs Harbour	75-84	Never married		2040
Coffs Harbour	85+	Married	0	30
Coffs Harbour	85+	Married	1	640
Coffs Harbour	85+	Never married		1003
Coolamon	15-19	Never married		258
Coolamon	20-24	Married	0	27
Coolamon	20-24	Married	1	10
Coolamon	20-24	Never married		120
Coolamon	25-34	Married	0	105
Coolamon	25-34	Married	1	168
Coolamon	25-34	Never married		125
Coolamon	35-44	Married	0	65
Coolamon	35-44	Married	1	258
Coolamon	35-44	Never married		82
Coolamon	45-54	Married	0	64
Coolamon	45-54	Married	1	308
Coolamon	45-54	Never married		115
Coolamon	55-64	Married	0	46
Coolamon	55-64	Married	1	363
Coolamon	55-64	Never married		145
Coolamon	65-74	Married	0	30
Coolamon	65-74	Married	1	333
Coolamon	65-74	Never married		159
Coolamon	75-84	Married	0	9
Coolamon	75-84	Married	1	169
Coolamon	75-84	Never married		117
Coolamon	85+	Married	1	39
Coolamon	85+	Never married		56
Coonamble	15-19	Married	0	9
Coonamble	15-19	Never married		157
Coonamble	20-24	Married	0	29
Coonamble	20-24	Married	1	9
Coonamble	20-24	Never married		108
Coonamble	25-34	Married	0	100
Coonamble	25-34	Married	1	96
Coonamble	25-34	Never married		173
Coonamble	35-44	Married	0	54
Coonamble	35-44	Married	1	139
Coonamble	35-44	Never married		120
Coonamble	45-54	Married	0	56
Coonamble	45-54	Married	1	158
Coonamble	45-54	Never married		152
Coonamble	55-64	Married	0	42
Coonamble	55-64	Married	1	232
Coonamble	55-64	Never married		168
Coonamble	65-74	Married	0	27
Coonamble	65-74	Married	1	173
Coonamble	65-74	Never married		137
Coonamble	75-84	Married	0	11
Coonamble	75-84	Married	1	78
Coonamble	75-84	Never married		87
Coonamble	85+	Married	0	4
Coonamble	85+	Married	1	13
Coonamble	85+	Never married		27
Cootamundra-Gundagai Regional	15-19	Married	0	9
Cootamundra-Gundagai Regional	15-19	Never married		534
Cootamundra-Gundagai Regional	20-24	Married	0	111
Cootamundra-Gundagai Regional	20-24	Married	1	21
Cootamundra-Gundagai Regional	20-24	Never married		278
Cootamundra-Gundagai Regional	25-34	Married	0	242
Cootamundra-Gundagai Regional	25-34	Married	1	297
Cootamundra-Gundagai Regional	25-34	Never married		304
Cootamundra-Gundagai Regional	35-44	Married	0	162
Cootamundra-Gundagai Regional	35-44	Married	1	543
Cootamundra-Gundagai Regional	35-44	Never married		264
Cootamundra-Gundagai Regional	45-54	Married	0	144
Cootamundra-Gundagai Regional	45-54	Married	1	695
Cootamundra-Gundagai Regional	45-54	Never married		344
Cootamundra-Gundagai Regional	55-64	Married	0	134
Cootamundra-Gundagai Regional	55-64	Married	1	918
Cootamundra-Gundagai Regional	55-64	Never married		455
Cootamundra-Gundagai Regional	65-74	Married	0	85
Cootamundra-Gundagai Regional	65-74	Married	1	996
Cootamundra-Gundagai Regional	65-74	Never married		474
Cootamundra-Gundagai Regional	75-84	Married	0	21
Cootamundra-Gundagai Regional	75-84	Married	1	532
Cootamundra-Gundagai Regional	75-84	Never married		391
Cootamundra-Gundagai Regional	85+	Married	0	5
Cootamundra-Gundagai Regional	85+	Married	1	83
Cootamundra-Gundagai Regional	85+	Never married		177
Cowra	15-19	Married	0	23
Cowra	15-19	Never married		599
Cowra	20-24	Married	0	143
Cowra	20-24	Married	1	24
Cowra	20-24	Never married		363
Cowra	25-34	Married	0	294
Cowra	25-34	Married	1	336
Cowra	25-34	Never married		474
Cowra	35-44	Married	0	163
Cowra	35-44	Married	1	568
Cowra	35-44	Never married		339
Cowra	45-54	Married	0	187
Cowra	45-54	Married	1	760
Cowra	45-54	Never married		454
Cowra	55-64	Married	0	137
Cowra	55-64	Married	1	919
Cowra	55-64	Never married		533
Cowra	65-74	Married	0	88
Cowra	65-74	Married	1	1027
Cowra	65-74	Never married		587
Cowra	75-84	Married	0	38
Cowra	75-84	Married	1	539
Cowra	75-84	Never married		398
Cowra	85+	Married	0	7
Cowra	85+	Married	1	110
Cowra	85+	Never married		178
Cumberland	15-19	Married	0	33
Cumberland	15-19	Married	1	26
Cumberland	15-19	Never married		11710
Cumberland	20-24	Married	0	671
Cumberland	20-24	Married	1	1361
Cumberland	20-24	Never married		15125
Cumberland	25-34	Married	0	2728
Cumberland	25-34	Married	1	17223
Cumberland	25-34	Never married		20118
Cumberland	35-44	Married	0	1445
Cumberland	35-44	Married	1	22441
Cumberland	35-44	Never married		9313
Cumberland	45-54	Married	0	1035
Cumberland	45-54	Married	1	15199
Cumberland	45-54	Never married		7824
Cumberland	55-64	Married	0	790
Cumberland	55-64	Married	1	13432
Cumberland	55-64	Never married		7406
Cumberland	65-74	Married	0	335
Cumberland	65-74	Married	1	9325
Cumberland	65-74	Never married		5284
Cumberland	75-84	Married	0	115
Cumberland	75-84	Married	1	4439
Cumberland	75-84	Never married		3386
Cumberland	85+	Married	0	19
Cumberland	85+	Married	1	860
Cumberland	85+	Never married		1746
Dubbo Regional	15-19	Married	0	60
Dubbo Regional	15-19	Married	1	3
Dubbo Regional	15-19	Never married		2659
Dubbo Regional	20-24	Married	0	662
Dubbo Regional	20-24	Married	1	99
Dubbo Regional	20-24	Never married		1791
Dubbo Regional	25-34	Married	0	1653
Dubbo Regional	25-34	Married	1	2591
Dubbo Regional	25-34	Never married		2794
Dubbo Regional	35-44	Married	0	774
Dubbo Regional	35-44	Married	1	3317
Dubbo Regional	35-44	Never married		1544
Dubbo Regional	45-54	Married	0	661
Dubbo Regional	45-54	Married	1	3026
Dubbo Regional	45-54	Never married		1755
Dubbo Regional	55-64	Married	0	513
Dubbo Regional	55-64	Married	1	3292
Dubbo Regional	55-64	Never married		1878
Dubbo Regional	65-74	Married	0	211
Dubbo Regional	65-74	Married	1	2712
Dubbo Regional	65-74	Never married		1616
Dubbo Regional	75-84	Married	0	71
Dubbo Regional	75-84	Married	1	1465
Dubbo Regional	75-84	Never married		1127
Dubbo Regional	85+	Married	0	9
Dubbo Regional	85+	Married	1	268
Dubbo Regional	85+	Never married		516
Dungog	15-19	Married	0	10
Dungog	15-19	Never married		469
Dungog	20-24	Married	0	70
Dungog	20-24	Married	1	11
Dungog	20-24	Never married		273
Dungog	25-34	Married	0	196
Dungog	25-34	Married	1	332
Dungog	25-34	Never married		260
Dungog	35-44	Married	0	189
Dungog	35-44	Married	1	609
Dungog	35-44	Never married		229
Dungog	45-54	Married	0	194
Dungog	45-54	Married	1	706
Dungog	45-54	Never married		274
Dungog	55-64	Married	0	145
Dungog	55-64	Married	1	930
Dungog	55-64	Never married		360
Dungog	65-74	Married	0	72
Dungog	65-74	Married	1	787
Dungog	65-74	Never married		309
Dungog	75-84	Married	0	23
Dungog	75-84	Married	1	356
Dungog	75-84	Never married		232
Dungog	85+	Married	0	3
Dungog	85+	Married	1	42
Dungog	85+	Never married		93
Edward River	15-19	Married	0	20
Edward River	15-19	Never married		402
Edward River	20-24	Married	0	95
Edward River	20-24	Married	1	5
Edward River	20-24	Never married		223
Edward River	25-34	Married	0	232
Edward River	25-34	Married	1	221
Edward River	25-34	Never married		273
Edward River	35-44	Married	0	121
Edward River	35-44	Married	1	404
Edward River	35-44	Never married		201
Edward River	45-54	Married	0	137
Edward River	45-54	Married	1	488
Edward River	45-54	Never married		287
Edward River	55-64	Married	0	116
Edward River	55-64	Married	1	625
Edward River	55-64	Never married		353
Edward River	65-74	Married	0	56
Edward River	65-74	Married	1	604
Edward River	65-74	Never married		330
Edward River	75-84	Married	0	22
Edward River	75-84	Married	1	318
Edward River	75-84	Never married		236
Edward River	85+	Married	0	3
Edward River	85+	Married	1	82
Edward River	85+	Never married		128
Eurobodalla	15-19	Married	0	26
Eurobodalla	15-19	Never married		1661
Eurobodalla	20-24	Married	0	244
Eurobodalla	20-24	Married	1	48
Eurobodalla	20-24	Never married		849
Eurobodalla	25-34	Married	0	834
Eurobodalla	25-34	Married	1	753
Eurobodalla	25-34	Never married		1210
Eurobodalla	35-44	Married	0	610
Eurobodalla	35-44	Married	1	1518
Eurobodalla	35-44	Never married		1007
Eurobodalla	45-54	Married	0	700
Eurobodalla	45-54	Married	1	2075
Eurobodalla	45-54	Never married		1430
Eurobodalla	55-64	Married	0	856
Eurobodalla	55-64	Married	1	3297
Eurobodalla	55-64	Never married		1930
Eurobodalla	65-74	Married	0	528
Eurobodalla	65-74	Married	1	4464
Eurobodalla	65-74	Never married		1953
Eurobodalla	75-84	Married	0	134
Eurobodalla	75-84	Married	1	2126
Eurobodalla	75-84	Never married		1241
Eurobodalla	85+	Married	0	12
Eurobodalla	85+	Married	1	406
Eurobodalla	85+	Never married		614
Fairfield	15-19	Married	0	58
Fairfield	15-19	Married	1	27
Fairfield	15-19	Never married		13523
Fairfield	20-24	Married	0	429
Fairfield	20-24	Married	1	724
Fairfield	20-24	Never married		12673
Fairfield	25-34	Married	0	1776
Fairfield	25-34	Married	1	8020
Fairfield	25-34	Never married		15343
Fairfield	35-44	Married	0	1461
Fairfield	35-44	Married	1	13018
Fairfield	35-44	Never married		8729
Fairfield	45-54	Married	0	1392
Fairfield	45-54	Married	1	15358
Fairfield	45-54	Never married		8828
Fairfield	55-64	Married	0	1006
Fairfield	55-64	Married	1	16589
Fairfield	55-64	Never married		8814
Fairfield	65-74	Married	0	445
Fairfield	65-74	Married	1	12158
Fairfield	65-74	Never married		6500
Fairfield	75-84	Married	0	110
Fairfield	75-84	Married	1	5091
Fairfield	75-84	Never married		3899
Fairfield	85+	Married	0	26
Fairfield	85+	Married	1	1091
Fairfield	85+	Never married		2145
Federation	15-19	Married	0	12
Federation	15-19	Never married		573
Federation	20-24	Married	0	132
Federation	20-24	Married	1	5
Federation	20-24	Never married		303
Federation	25-34	Married	0	309
Federation	25-34	Married	1	338
Federation	25-34	Never married		352
Federation	35-44	Married	0	194
Federation	35-44	Married	1	594
Federation	35-44	Never married		260
Federation	45-54	Married	0	241
Federation	45-54	Married	1	737
Federation	45-54	Never married		400
Federation	55-64	Married	0	176
Federation	55-64	Married	1	1053
Federation	55-64	Never married		490
Federation	65-74	Married	0	108
Federation	65-74	Married	1	1161
Federation	65-74	Never married		582
Federation	75-84	Married	0	30
Federation	75-84	Married	1	615
Federation	75-84	Never married		455
Federation	85+	Married	0	6
Federation	85+	Married	1	127
Federation	85+	Never married		223
Forbes	15-19	Married	0	12
Forbes	15-19	Never married		457
Forbes	20-24	Married	0	101
Forbes	20-24	Married	1	15
Forbes	20-24	Never married		274
Forbes	25-34	Married	0	268
Forbes	25-34	Married	1	266
Forbes	25-34	Never married		322
Forbes	35-44	Married	0	132
Forbes	35-44	Married	1	504
Forbes	35-44	Never married		243
Forbes	45-54	Married	0	99
Forbes	45-54	Married	1	567
Forbes	45-54	Never married		305
Forbes	55-64	Married	0	75
Forbes	55-64	Married	1	626
Forbes	55-64	Never married		358
Forbes	65-74	Married	0	42
Forbes	65-74	Married	1	654
Forbes	65-74	Never married		281
Forbes	75-84	Married	0	20
Forbes	75-84	Married	1	369
Forbes	75-84	Never married		261
Forbes	85+	Married	1	71
Forbes	85+	Never married		138
Georges River	15-19	Married	0	25
Georges River	15-19	Married	1	9
Georges River	15-19	Never married		7639
Georges River	20-24	Married	0	592
Georges River	20-24	Married	1	639
Georges River	20-24	Never married		9741
Georges River	25-34	Married	0	2890
Georges River	25-34	Married	1	8373
Georges River	25-34	Never married		11021
Georges River	35-44	Married	0	1541
Georges River	35-44	Married	1	13180
Georges River	35-44	Never married		4896
Georges River	45-54	Married	0	1154
Georges River	45-54	Married	1	12123
Georges River	45-54	Never married		4918
Georges River	55-64	Married	0	809
Georges River	55-64	Married	1	11693
Georges River	55-64	Never married		5315
Georges River	65-74	Married	0	351
Georges River	65-74	Married	1	8672
Georges River	65-74	Never married		4128
Georges River	75-84	Married	0	113
Georges River	75-84	Married	1	4345
Georges River	75-84	Never married		2975
Georges River	85+	Married	0	16
Georges River	85+	Married	1	1187
Georges River	85+	Never married		1860
Gilgandra	15-19	Married	0	5
Gilgandra	15-19	Never married		177
Gilgandra	20-24	Married	0	36
Gilgandra	20-24	Married	1	4
Gilgandra	20-24	Never married		85
Gilgandra	25-34	Married	0	75
Gilgandra	25-34	Married	1	131
Gilgandra	25-34	Never married		158
Gilgandra	35-44	Married	0	67
Gilgandra	35-44	Married	1	188
Gilgandra	35-44	Never married		106
Gilgandra	45-54	Married	0	52
Gilgandra	45-54	Married	1	245
Gilgandra	45-54	Never married		135
Gilgandra	55-64	Married	0	36
Gilgandra	55-64	Married	1	346
Gilgandra	55-64	Never married		172
Gilgandra	65-74	Married	0	16
Gilgandra	65-74	Married	1	317
Gilgandra	65-74	Never married		152
Gilgandra	75-84	Married	0	4
Gilgandra	75-84	Married	1	161
Gilgandra	75-84	Never married		132
Gilgandra	85+	Married	1	34
Gilgandra	85+	Never married		62
Glen Innes Severn	15-19	Married	0	22
Glen Innes Severn	15-19	Never married		399
Glen Innes Severn	20-24	Married	0	73
Glen Innes Severn	20-24	Married	1	14
Glen Innes Severn	20-24	Never married		212
Glen Innes Severn	25-34	Married	0	197
Glen Innes Severn	25-34	Married	1	205
Glen Innes Severn	25-34	Never married		292
Glen Innes Severn	35-44	Married	0	135
Glen Innes Severn	35-44	Married	1	340
Glen Innes Severn	35-44	Never married		238
Glen Innes Severn	45-54	Married	0	128
Glen Innes Severn	45-54	Married	1	462
Glen Innes Severn	45-54	Never married		336
Glen Innes Severn	55-64	Married	0	113
Glen Innes Severn	55-64	Married	1	662
Glen Innes Severn	55-64	Never married		447
Glen Innes Severn	65-74	Married	0	77
Glen Innes Severn	65-74	Married	1	691
Glen Innes Severn	65-74	Never married		418
Glen Innes Severn	75-84	Married	0	19
Glen Innes Severn	75-84	Married	1	410
Glen Innes Severn	75-84	Never married		310
Glen Innes Severn	85+	Married	1	70
Glen Innes Severn	85+	Never married		137
Goulburn Mulwaree	15-19	Married	0	33
Goulburn Mulwaree	15-19	Never married		1560
Goulburn Mulwaree	20-24	Married	0	344
Goulburn Mulwaree	20-24	Married	1	49
Goulburn Mulwaree	20-24	Never married		1031
Goulburn Mulwaree	25-34	Married	0	933
Goulburn Mulwaree	25-34	Married	1	1196
Goulburn Mulwaree	25-34	Never married		1342
Goulburn Mulwaree	35-44	Married	0	501
Goulburn Mulwaree	35-44	Married	1	1870
Goulburn Mulwaree	35-44	Never married		916
Goulburn Mulwaree	45-54	Married	0	473
Goulburn Mulwaree	45-54	Married	1	1946
Goulburn Mulwaree	45-54	Never married		1127
Goulburn Mulwaree	55-64	Married	0	315
Goulburn Mulwaree	55-64	Married	1	2245
Goulburn Mulwaree	55-64	Never married		1275
Goulburn Mulwaree	65-74	Married	0	192
Goulburn Mulwaree	65-74	Married	1	1899
Goulburn Mulwaree	65-74	Never married		1238
Goulburn Mulwaree	75-84	Married	0	48
Goulburn Mulwaree	75-84	Married	1	953
Goulburn Mulwaree	75-84	Never married		839
Goulburn Mulwaree	85+	Married	0	4
Goulburn Mulwaree	85+	Married	1	197
Goulburn Mulwaree	85+	Never married		350
Greater Hume Shire	15-19	Married	0	5
Greater Hume Shire	15-19	Never married		664
Greater Hume Shire	20-24	Married	0	77
Greater Hume Shire	20-24	Married	1	21
Greater Hume Shire	20-24	Never married		274
Greater Hume Shire	25-34	Married	0	221
Greater Hume Shire	25-34	Married	1	331
Greater Hume Shire	25-34	Never married		293
Greater Hume Shire	35-44	Married	0	167
Greater Hume Shire	35-44	Married	1	696
Greater Hume Shire	35-44	Never married		247
Greater Hume Shire	45-54	Married	0	126
Greater Hume Shire	45-54	Married	1	801
Greater Hume Shire	45-54	Never married		288
Greater Hume Shire	55-64	Married	0	113
Greater Hume Shire	55-64	Married	1	973
Greater Hume Shire	55-64	Never married		374
Greater Hume Shire	65-74	Married	0	67
Greater Hume Shire	65-74	Married	1	851
Greater Hume Shire	65-74	Never married		345
Greater Hume Shire	75-84	Married	0	19
Greater Hume Shire	75-84	Married	1	371
Greater Hume Shire	75-84	Never married		247
Greater Hume Shire	85+	Married	1	47
Greater Hume Shire	85+	Never married		99
Griffith	15-19	Married	0	14
Griffith	15-19	Never married		1531
Griffith	20-24	Married	0	205
Griffith	20-24	Married	1	71
Griffith	20-24	Never married		1098
Griffith	25-34	Married	0	684
Griffith	25-34	Married	1	1422
Griffith	25-34	Never married		1484
Griffith	35-44	Married	0	344
Griffith	35-44	Married	1	1933
Griffith	35-44	Never married		798
Griffith	45-54	Married	0	284
Griffith	45-54	Married	1	1971
Griffith	45-54	Never married		850
Griffith	55-64	Married	0	177
Griffith	55-64	Married	1	1936
Griffith	55-64	Never married		799
Griffith	65-74	Married	0	75
Griffith	65-74	Married	1	1401
Griffith	65-74	Never married		620
Griffith	75-84	Married	0	29
Griffith	75-84	Married	1	761
Griffith	75-84	Never married		472
Griffith	85+	Married	0	8
Griffith	85+	Married	1	159
Griffith	85+	Never married		314
Gunnedah	15-19	Married	0	18
Gunnedah	15-19	Never married		573
Gunnedah	20-24	Married	0	185
Gunnedah	20-24	Married	1	13
Gunnedah	20-24	Never married		405
Gunnedah	25-34	Married	0	476
Gunnedah	25-34	Married	1	515
Gunnedah	25-34	Never married		531
Gunnedah	35-44	Married	0	221
Gunnedah	35-44	Married	1	776
Gunnedah	35-44	Never married		345
Gunnedah	45-54	Married	0	159
Gunnedah	45-54	Married	1	704
Gunnedah	45-54	Never married		387
Gunnedah	55-64	Married	0	105
Gunnedah	55-64	Married	1	861
Gunnedah	55-64	Never married		433
Gunnedah	65-74	Married	0	62
Gunnedah	65-74	Married	1	685
Gunnedah	65-74	Never married		369
Gunnedah	75-84	Married	0	9
Gunnedah	75-84	Married	1	391
Gunnedah	75-84	Never married		343
Gunnedah	85+	Married	1	79
Gunnedah	85+	Never married		148
Gwydir	15-19	Married	0	5
Gwydir	15-19	Never married		175
Gwydir	20-24	Married	0	34
Gwydir	20-24	Married	1	7
Gwydir	20-24	Never married		104
Gwydir	25-34	Married	0	76
Gwydir	25-34	Married	1	124
Gwydir	25-34	Never married		139
Gwydir	35-44	Married	0	55
Gwydir	35-44	Married	1	261
Gwydir	35-44	Never married		117
Gwydir	45-54	Married	0	66
Gwydir	45-54	Married	1	330
Gwydir	45-54	Never married		153
Gwydir	55-64	Married	0	53
Gwydir	55-64	Married	1	411
Gwydir	55-64	Never married		199
Gwydir	65-74	Married	0	29
Gwydir	65-74	Married	1	396
Gwydir	65-74	Never married		209
Gwydir	75-84	Married	0	5
Gwydir	75-84	Married	1	240
Gwydir	75-84	Never married		152
Gwydir	85+	Married	1	44
Gwydir	85+	Never married		66
Hawkesbury	15-19	Married	0	67
Hawkesbury	15-19	Never married		4039
Hawkesbury	20-24	Married	0	606
Hawkesbury	20-24	Married	1	137
Hawkesbury	20-24	Never married		3128
Hawkesbury	25-34	Married	0	1961
Hawkesbury	25-34	Married	1	3283
Hawkesbury	25-34	Never married		2916
Hawkesbury	35-44	Married	0	1062
Hawkesbury	35-44	Married	1	4632
Hawkesbury	35-44	Never married		1726
Hawkesbury	45-54	Married	0	987
Hawkesbury	45-54	Married	1	5504
Hawkesbury	45-54	Never married		2184
Hawkesbury	55-64	Married	0	664
Hawkesbury	55-64	Married	1	5210
Hawkesbury	55-64	Never married		2258
Hawkesbury	65-74	Married	0	274
Hawkesbury	65-74	Married	1	3830
Hawkesbury	65-74	Never married		1829
Hawkesbury	75-84	Married	0	96
Hawkesbury	75-84	Married	1	1763
Hawkesbury	75-84	Never married		1319
Hawkesbury	85+	Married	0	14
Hawkesbury	85+	Married	1	293
Hawkesbury	85+	Never married		548
Hay	15-19	Married	0	3
Hay	15-19	Never married		117
Hay	20-24	Married	0	46
Hay	20-24	Married	1	6
Hay	20-24	Never married		82
Hay	25-34	Married	0	65
Hay	25-34	Married	1	83
Hay	25-34	Never married		115
Hay	35-44	Married	0	27
Hay	35-44	Married	1	101
Hay	35-44	Never married		82
Hay	45-54	Married	0	30
Hay	45-54	Married	1	166
Hay	45-54	Never married		82
Hay	55-64	Married	0	47
Hay	55-64	Married	1	248
Hay	55-64	Never married		148
