LGA_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Manningham					989
Manningham	0	0	0	1	4376
Manningham	0	0	1	0	1708
Manningham	0	0	1	1	941
Manningham	0	1	0	0	3238
Manningham	0	1	0	1	251
Manningham	0	1	1	0	1150
Manningham	0	1	1	1	123
Manningham	1	0	0	1	12611
Manningham	1	0	1	0	7914
Manningham	1	0	1	1	5091
Manningham	1	1	0	0	31540
Manningham	1	1	0	1	823
Manningham	1	1	1	0	7694
Manningham	1	1	1	1	853
Mansfield					36
Mansfield	0	0	0	1	280
Mansfield	0	0	1	0	43
Mansfield	0	0	1	1	15
Mansfield	0	1	0	0	289
Mansfield	0	1	0	1	31
Mansfield	0	1	1	0	68
Mansfield	0	1	1	1	12
Mansfield	1	0	0	1	486
Mansfield	1	0	1	0	166
Mansfield	1	0	1	1	117
Mansfield	1	1	0	0	2085
Mansfield	1	1	0	1	61
Mansfield	1	1	1	0	435
Mansfield	1	1	1	1	79
Maribyrnong					1408
Maribyrnong	0	0	0	1	3083
Maribyrnong	0	0	1	0	891
Maribyrnong	0	0	1	1	499
Maribyrnong	0	1	0	0	2661
Maribyrnong	0	1	0	1	328
Maribyrnong	0	1	1	0	714
Maribyrnong	0	1	1	1	124
Maribyrnong	1	0	0	1	4089
Maribyrnong	1	0	1	0	2821
Maribyrnong	1	0	1	1	1651
Maribyrnong	1	1	0	0	21328
Maribyrnong	1	1	0	1	407
Maribyrnong	1	1	1	0	3240
Maribyrnong	1	1	1	1	341
Maroondah					860
Maroondah	0	0	0	1	4325
Maroondah	0	0	1	0	1390
Maroondah	0	0	1	1	920
Maroondah	0	1	0	0	3755
Maroondah	0	1	0	1	398
Maroondah	0	1	1	0	1098
Maroondah	0	1	1	1	224
Maroondah	1	0	0	1	8899
Maroondah	1	0	1	0	4530
Maroondah	1	0	1	1	3965
Maroondah	1	1	0	0	32205
Maroondah	1	1	0	1	1033
Maroondah	1	1	1	0	6452
Maroondah	1	1	1	1	1053
Melbourne					3615
Melbourne	0	0	0	1	1993
Melbourne	0	0	1	0	1396
Melbourne	0	0	1	1	318
Melbourne	0	1	0	0	2605
Melbourne	0	1	0	1	121
Melbourne	0	1	1	0	551
Melbourne	0	1	1	1	86
Melbourne	1	0	0	1	1883
Melbourne	1	0	1	0	1943
Melbourne	1	0	1	1	668
Melbourne	1	1	0	0	16458
Melbourne	1	1	0	1	156
Melbourne	1	1	1	0	1747
Melbourne	1	1	1	1	249
Melton					1323
Melton	0	0	0	1	5889
Melton	0	0	1	0	1567
Melton	0	0	1	1	1397
Melton	0	1	0	0	8717
Melton	0	1	0	1	1101
Melton	0	1	1	0	2502
Melton	0	1	1	1	1028
Melton	1	0	0	1	12965
Melton	1	0	1	0	6484
Melton	1	0	1	1	6058
Melton	1	1	0	0	60247
Melton	1	1	0	1	3000
Melton	1	1	1	0	13258
Melton	1	1	1	1	3257
Mildura					509
Mildura	0	0	0	1	2043
Mildura	0	0	1	0	441
Mildura	0	0	1	1	297
Mildura	0	1	0	0	3077
Mildura	0	1	0	1	478
Mildura	0	1	1	0	724
Mildura	0	1	1	1	168
Mildura	1	0	0	1	3589
Mildura	1	0	1	0	1129
Mildura	1	0	1	1	1032
Mildura	1	1	0	0	12076
Mildura	1	1	0	1	877
Mildura	1	1	1	0	2769
Mildura	1	1	1	1	653
Mitchell					341
Mitchell	0	0	0	1	1921
Mitchell	0	0	1	0	454
Mitchell	0	0	1	1	290
Mitchell	0	1	0	0	2336
Mitchell	0	1	0	1	331
Mitchell	0	1	1	0	537
Mitchell	0	1	1	1	83
Mitchell	1	0	0	1	3683
Mitchell	1	0	1	0	1288
Mitchell	1	0	1	1	1310
Mitchell	1	1	0	0	13826
Mitchell	1	1	0	1	854
Mitchell	1	1	1	0	2509
Mitchell	1	1	1	1	742
Moira					163
Moira	0	0	0	1	1020
Moira	0	0	1	0	185
Moira	0	0	1	1	130
Moira	0	1	0	0	1400
Moira	0	1	0	1	157
Moira	0	1	1	0	271
Moira	0	1	1	1	65
Moira	1	0	0	1	1806
Moira	1	0	1	0	609
Moira	1	0	1	1	637
Moira	1	1	0	0	5743
Moira	1	1	0	1	469
Moira	1	1	1	0	1356
Moira	1	1	1	1	393
Monash					2320
Monash	0	0	0	1	6456
Monash	0	0	1	0	2765
Monash	0	0	1	1	1207
Monash	0	1	0	0	4701
Monash	0	1	0	1	316
Monash	0	1	1	0	1669
Monash	0	1	1	1	204
Monash	1	0	0	1	14774
Monash	1	0	1	0	11222
Monash	1	0	1	1	6068
Monash	1	1	0	0	47396
Monash	1	1	0	1	1056
Monash	1	1	1	0	11019
Monash	1	1	1	1	938
Moonee Valley					1407
Moonee Valley	0	0	0	1	4446
Moonee Valley	0	0	1	0	1326
Moonee Valley	0	0	1	1	791
Moonee Valley	0	1	0	0	3323
Moonee Valley	0	1	0	1	238
Moonee Valley	0	1	1	0	1035
Moonee Valley	0	1	1	1	169
Moonee Valley	1	0	0	1	9239
Moonee Valley	1	0	1	0	6080
Moonee Valley	1	0	1	1	4295
Moonee Valley	1	1	0	0	30029
Moonee Valley	1	1	0	1	618
Moonee Valley	1	1	1	0	6649
Moonee Valley	1	1	1	1	751
Moorabool					256
Moorabool	0	0	0	1	1279
Moorabool	0	0	1	0	300
Moorabool	0	0	1	1	230
Moorabool	0	1	0	0	1672
Moorabool	0	1	0	1	209
Moorabool	0	1	1	0	442
Moorabool	0	1	1	1	97
Moorabool	1	0	0	1	2928
Moorabool	1	0	1	0	1106
Moorabool	1	0	1	1	949
Moorabool	1	1	0	0	10251
Moorabool	1	1	0	1	617
Moorabool	1	1	1	0	2047
Moorabool	1	1	1	1	463
Moreland					2290
Moreland	0	0	0	1	6223
Moreland	0	0	1	0	1631
Moreland	0	0	1	1	1015
Moreland	0	1	0	0	4598
Moreland	0	1	0	1	330
Moreland	0	1	1	0	1112
Moreland	0	1	1	1	229
Moreland	1	0	0	1	9634
Moreland	1	0	1	0	5314
Moreland	1	0	1	1	3980
Moreland	1	1	0	0	41765
Moreland	1	1	0	1	969
Moreland	1	1	1	0	7421
Moreland	1	1	1	1	1479
Mornington Peninsula					974
Mornington Peninsula	0	0	0	1	5874
Mornington Peninsula	0	0	1	0	1681
Mornington Peninsula	0	0	1	1	907
Mornington Peninsula	0	1	0	0	6025
Mornington Peninsula	0	1	0	1	731
Mornington Peninsula	0	1	1	0	1698
Mornington Peninsula	0	1	1	1	345
Mornington Peninsula	1	0	0	1	11298
Mornington Peninsula	1	0	1	0	5739
Mornington Peninsula	1	0	1	1	4304
Mornington Peninsula	1	1	0	0	36821
Mornington Peninsula	1	1	0	1	1859
Mornington Peninsula	1	1	1	0	8417
Mornington Peninsula	1	1	1	1	1426
Mount Alexander					135
Mount Alexander	0	0	0	1	649
Mount Alexander	0	0	1	0	198
Mount Alexander	0	0	1	1	80
Mount Alexander	0	1	0	0	821
Mount Alexander	0	1	0	1	63
Mount Alexander	0	1	1	0	200
Mount Alexander	0	1	1	1	35
Mount Alexander	1	0	0	1	1125
Mount Alexander	1	0	1	0	515
Mount Alexander	1	0	1	1	248
Mount Alexander	1	1	0	0	3749
Mount Alexander	1	1	0	1	188
Mount Alexander	1	1	1	0	812
Mount Alexander	1	1	1	1	99
Moyne					130
Moyne	0	0	0	1	499
Moyne	0	0	1	0	87
Moyne	0	0	1	1	55
Moyne	0	1	0	0	585
Moyne	0	1	0	1	84
Moyne	0	1	1	0	124
Moyne	0	1	1	1	49
Moyne	1	0	0	1	1113
Moyne	1	0	1	0	534
Moyne	1	0	1	1	361
Moyne	1	1	0	0	4200
Moyne	1	1	0	1	274
Moyne	1	1	1	0	1009
Moyne	1	1	1	1	267
Murrindindi					72
Murrindindi	0	0	0	1	520
Murrindindi	0	0	1	0	112
Murrindindi	0	0	1	1	48
Murrindindi	0	1	0	0	420
Murrindindi	0	1	0	1	53
Murrindindi	0	1	1	0	179
Murrindindi	0	1	1	1	34
Murrindindi	1	0	0	1	985
Murrindindi	1	0	1	0	381
Murrindindi	1	0	1	1	270
Murrindindi	1	1	0	0	2822
Murrindindi	1	1	0	1	181
Murrindindi	1	1	1	0	560
Murrindindi	1	1	1	1	155
Nillumbik					273
Nillumbik	0	0	0	1	1823
Nillumbik	0	0	1	0	635
Nillumbik	0	0	1	1	516
Nillumbik	0	1	0	0	1491
Nillumbik	0	1	0	1	158
Nillumbik	0	1	1	0	447
Nillumbik	0	1	1	1	83
Nillumbik	1	0	0	1	7054
Nillumbik	1	0	1	0	3784
Nillumbik	1	0	1	1	3314
Nillumbik	1	1	0	0	17540
Nillumbik	1	1	0	1	632
Nillumbik	1	1	1	0	4531
Nillumbik	1	1	1	1	815
Northern Grampians					121
Northern Grampians	0	0	0	1	354
Northern Grampians	0	0	1	0	83
Northern Grampians	0	0	1	1	60
Northern Grampians	0	1	0	0	478
Northern Grampians	0	1	0	1	71
Northern Grampians	0	1	1	0	71
Northern Grampians	0	1	1	1	3
Northern Grampians	1	0	0	1	800
Northern Grampians	1	0	1	0	199
Northern Grampians	1	0	1	1	178
Northern Grampians	1	1	0	0	2152
Northern Grampians	1	1	0	1	117
Northern Grampians	1	1	1	0	474
Northern Grampians	1	1	1	1	94
Port Phillip					1123
Port Phillip	0	0	0	1	2001
Port Phillip	0	0	1	0	1151
Port Phillip	0	0	1	1	282
Port Phillip	0	1	0	0	2612
Port Phillip	0	1	0	1	142
Port Phillip	0	1	1	0	508
Port Phillip	0	1	1	1	58
Port Phillip	1	0	0	1	2486
Port Phillip	1	0	1	0	3205
Port Phillip	1	0	1	1	963
Port Phillip	1	1	0	0	18284
Port Phillip	1	1	0	1	236
Port Phillip	1	1	1	0	2814
Port Phillip	1	1	1	1	251
Pyrenees					43
Pyrenees	0	0	0	1	292
Pyrenees	0	0	1	0	27
Pyrenees	0	0	1	1	24
Pyrenees	0	1	0	0	290
Pyrenees	0	1	0	1	52
Pyrenees	0	1	1	0	49
Pyrenees	0	1	1	1	11
Pyrenees	1	0	0	1	428
Pyrenees	1	0	1	0	156
Pyrenees	1	0	1	1	103
Pyrenees	1	1	0	0	1291
Pyrenees	1	1	0	1	73
Pyrenees	1	1	1	0	374
Pyrenees	1	1	1	1	77
Queenscliffe					15
Queenscliffe	0	0	0	1	75
Queenscliffe	0	0	1	0	34
Queenscliffe	0	1	0	0	50
Queenscliffe	0	1	1	0	21
Queenscliffe	0	1	1	1	6
Queenscliffe	1	0	0	1	189
Queenscliffe	1	0	1	0	113
Queenscliffe	1	0	1	1	48
Queenscliffe	1	1	0	0	441
Queenscliffe	1	1	0	1	19
Queenscliffe	1	1	1	0	105
Queenscliffe	1	1	1	1	10
South Gippsland					171
South Gippsland	0	0	0	1	822
South Gippsland	0	0	1	0	204
South Gippsland	0	0	1	1	145
South Gippsland	0	1	0	0	1177
South Gippsland	0	1	0	1	102
South Gippsland	0	1	1	0	251
South Gippsland	0	1	1	1	68
South Gippsland	1	0	0	1	1964
South Gippsland	1	0	1	0	797
South Gippsland	1	0	1	1	594
South Gippsland	1	1	0	0	6188
South Gippsland	1	1	0	1	400
South Gippsland	1	1	1	0	1578
South Gippsland	1	1	1	1	367
Southern Grampians					117
Southern Grampians	0	0	0	1	495
Southern Grampians	0	0	1	0	109
Southern Grampians	0	0	1	1	73
Southern Grampians	0	1	0	0	615
Southern Grampians	0	1	0	1	85
Southern Grampians	0	1	1	0	160
Southern Grampians	0	1	1	1	42
Southern Grampians	1	0	0	1	1019
Southern Grampians	1	0	1	0	421
Southern Grampians	1	0	1	1	239
Southern Grampians	1	1	0	0	3537
Southern Grampians	1	1	0	1	171
Southern Grampians	1	1	1	0	815
Southern Grampians	1	1	1	1	145
Stonnington					1367
Stonnington	0	0	0	1	2285
Stonnington	0	0	1	0	1271
Stonnington	0	0	1	1	398
Stonnington	0	1	0	0	2111
Stonnington	0	1	0	1	90
Stonnington	0	1	1	0	625
Stonnington	0	1	1	1	65
Stonnington	1	0	0	1	3914
Stonnington	1	0	1	0	5062
Stonnington	1	0	1	1	2162
Stonnington	1	1	0	0	18486
Stonnington	1	1	0	1	185
Stonnington	1	1	1	0	4249
Stonnington	1	1	1	1	282
Strathbogie					96
Strathbogie	0	0	0	1	437
Strathbogie	0	0	1	0	71
Strathbogie	0	0	1	1	42
Strathbogie	0	1	0	0	425
Strathbogie	0	1	0	1	29
Strathbogie	0	1	1	0	94
Strathbogie	0	1	1	1	38
Strathbogie	1	0	0	1	667
Strathbogie	1	0	1	0	263
Strathbogie	1	0	1	1	181
Strathbogie	1	1	0	0	2003
Strathbogie	1	1	0	1	130
Strathbogie	1	1	1	0	316
Strathbogie	1	1	1	1	86
Surf Coast					161
Surf Coast	0	0	0	1	766
Surf Coast	0	0	1	0	279
Surf Coast	0	0	1	1	155
Surf Coast	0	1	0	0	994
Surf Coast	0	1	0	1	49
Surf Coast	0	1	1	0	339
Surf Coast	0	1	1	1	34
Surf Coast	1	0	0	1	1971
Surf Coast	1	0	1	0	1476
Surf Coast	1	0	1	1	835
Surf Coast	1	1	0	0	10868
Surf Coast	1	1	0	1	390
Surf Coast	1	1	1	0	2362
Surf Coast	1	1	1	1	269
Swan Hill					215
Swan Hill	0	0	0	1	593
Swan Hill	0	0	1	0	123
Swan Hill	0	0	1	1	40
Swan Hill	0	1	0	0	972
Swan Hill	0	1	0	1	104
Swan Hill	0	1	1	0	241
Swan Hill	0	1	1	1	74
Swan Hill	1	0	0	1	1195
Swan Hill	1	0	1	0	440
Swan Hill	1	0	1	1	353
Swan Hill	1	1	0	0	4860
Swan Hill	1	1	0	1	222
Swan Hill	1	1	1	0	942
Swan Hill	1	1	1	1	234
Towong					29
Towong	0	0	0	1	125
Towong	0	0	1	0	32
Towong	0	0	1	1	19
Towong	0	1	0	0	144
Towong	0	1	0	1	42
Towong	0	1	1	0	38
Towong	0	1	1	1	4
Towong	1	0	0	1	323
Towong	1	0	1	0	138
Towong	1	0	1	1	76
Towong	1	1	0	0	1248
Towong	1	1	0	1	72
Towong	1	1	1	0	272
Towong	1	1	1	1	53
Wangaratta					190
Wangaratta	0	0	0	1	1001
Wangaratta	0	0	1	0	264
Wangaratta	0	0	1	1	74
Wangaratta	0	1	0	0	1327
Wangaratta	0	1	0	1	211
Wangaratta	0	1	1	0	336
Wangaratta	0	1	1	1	102
Wangaratta	1	0	0	1	1737
Wangaratta	1	0	1	0	761
Wangaratta	1	0	1	1	623
Wangaratta	1	1	0	0	6376
Wangaratta	1	1	0	1	340
Wangaratta	1	1	1	0	1561
Wangaratta	1	1	1	1	246
Warrnambool					329
Warrnambool	0	0	0	1	1310
Warrnambool	0	0	1	0	267
Warrnambool	0	0	1	1	207
Warrnambool	0	1	0	0	1713
Warrnambool	0	1	0	1	194
Warrnambool	0	1	1	0	398
Warrnambool	0	1	1	1	78
Warrnambool	1	0	0	1	2319
Warrnambool	1	0	1	0	941
Warrnambool	1	0	1	1	743
Warrnambool	1	1	0	0	7637
Warrnambool	1	1	0	1	433
Warrnambool	1	1	1	0	1575
Warrnambool	1	1	1	1	413
Wellington					337
Wellington	0	0	0	1	1365
Wellington	0	0	1	0	288
Wellington	0	0	1	1	215
Wellington	0	1	0	0	1859
Wellington	0	1	0	1	278
Wellington	0	1	1	0	448
Wellington	0	1	1	1	86
Wellington	1	0	0	1	2570
Wellington	1	0	1	0	1129
Wellington	1	0	1	1	827
Wellington	1	1	0	0	9367
Wellington	1	1	0	1	680
Wellington	1	1	1	0	1949
Wellington	1	1	1	1	456
West Wimmera					26
West Wimmera	0	0	0	1	104
West Wimmera	0	0	1	0	9
West Wimmera	0	0	1	1	16
West Wimmera	0	1	0	0	121
West Wimmera	0	1	0	1	29
West Wimmera	0	1	1	0	24
West Wimmera	0	1	1	1	3
West Wimmera	1	0	0	1	209
West Wimmera	1	0	1	0	68
West Wimmera	1	0	1	1	51
West Wimmera	1	1	0	0	892
West Wimmera	1	1	0	1	20
West Wimmera	1	1	1	0	128
West Wimmera	1	1	1	1	18
Whitehorse					1894
Whitehorse	0	0	0	1	5577
Whitehorse	0	0	1	0	2645
Whitehorse	0	0	1	1	1124
Whitehorse	0	1	0	0	4199
Whitehorse	0	1	0	1	328
Whitehorse	0	1	1	0	1468
Whitehorse	0	1	1	1	167
Whitehorse	1	0	0	1	11029
Whitehorse	1	0	1	0	10328
Whitehorse	1	0	1	1	5504
Whitehorse	1	1	0	0	43370
Whitehorse	1	1	0	1	895
Whitehorse	1	1	1	0	9739
Whitehorse	1	1	1	1	993
Whittlesea					2075
Whittlesea	0	0	0	1	9738
Whittlesea	0	0	1	0	2339
Whittlesea	0	0	1	1	1954
Whittlesea	0	1	0	0	8976
Whittlesea	0	1	0	1	1230
Whittlesea	0	1	1	0	2616
Whittlesea	0	1	1	1	739
Whittlesea	1	0	0	1	19999
Whittlesea	1	0	1	0	7927
Whittlesea	1	0	1	1	8042
Whittlesea	1	1	0	0	72316
Whittlesea	1	1	0	1	3131
Whittlesea	1	1	1	0	14693
Whittlesea	1	1	1	1	2941
Wodonga					332
Wodonga	0	0	0	1	1432
Wodonga	0	0	1	0	421
Wodonga	0	0	1	1	272
Wodonga	0	1	0	0	2668
Wodonga	0	1	0	1	286
Wodonga	0	1	1	0	604
Wodonga	0	1	1	1	181
Wodonga	1	0	0	1	2432
Wodonga	1	0	1	0	980
Wodonga	1	0	1	1	837
Wodonga	1	1	0	0	10645
Wodonga	1	1	0	1	570
Wodonga	1	1	1	0	2043
Wodonga	1	1	1	1	468
Wyndham					2732
Wyndham	0	0	0	1	7796
Wyndham	0	0	1	0	2469
Wyndham	0	0	1	1	1973
Wyndham	0	1	0	0	12407
Wyndham	0	1	0	1	1434
Wyndham	0	1	1	0	3376
Wyndham	0	1	1	1	1299
Wyndham	1	0	0	1	15634
Wyndham	1	0	1	0	9694
Wyndham	1	0	1	1	7201
Wyndham	1	1	0	0	114337
Wyndham	1	1	0	1	3629
Wyndham	1	1	1	0	18945
Wyndham	1	1	1	1	4563
Yarra					1276
Yarra	0	0	0	1	2073
Yarra	0	0	1	0	820
Yarra	0	0	1	1	254
Yarra	0	1	0	0	2290
Yarra	0	1	0	1	158
Yarra	0	1	1	0	530
Yarra	0	1	1	1	77
Yarra	1	0	0	1	2320
Yarra	1	0	1	0	2440
Yarra	1	0	1	1	939
Yarra	1	1	0	0	14742
Yarra	1	1	0	1	219
Yarra	1	1	1	0	2032
Yarra	1	1	1	1	89
Yarra Ranges					940
Yarra Ranges	0	0	0	1	5865
Yarra Ranges	0	0	1	0	1424
Yarra Ranges	0	0	1	1	1242
Yarra Ranges	0	1	0	0	5285
Yarra Ranges	0	1	0	1	687
Yarra Ranges	0	1	1	0	1514
Yarra Ranges	0	1	1	1	287
Yarra Ranges	1	0	0	1	14229
Yarra Ranges	1	0	1	0	5266
Yarra Ranges	1	0	1	1	5625
Yarra Ranges	1	1	0	0	41558
Yarra Ranges	1	1	0	1	2317
Yarra Ranges	1	1	1	0	8827
Yarra Ranges	1	1	1	1	1896
Yarriambiack					46
Yarriambiack	0	0	0	1	218
Yarriambiack	0	0	1	0	47
Yarriambiack	0	0	1	1	17
Yarriambiack	0	1	0	0	251
Yarriambiack	0	1	0	1	30
Yarriambiack	0	1	1	0	99
Yarriambiack	0	1	1	1	19
Yarriambiack	1	0	0	1	331
Yarriambiack	1	0	1	0	144
Yarriambiack	1	0	1	1	65
Yarriambiack	1	1	0	0	1125
Yarriambiack	1	1	0	1	72
Yarriambiack	1	1	1	0	328
Yarriambiack	1	1	1	1	51
Unincorporated Vic	0	0	0	1	9
Unincorporated Vic	0	0	1	0	3
Unincorporated Vic	0	1	0	0	15
Unincorporated Vic	1	0	0	1	10
Unincorporated Vic	1	0	1	0	3
Unincorporated Vic	1	0	1	1	12
Unincorporated Vic	1	1	0	0	54
Unincorporated Vic	1	1	1	0	12
Aurukun					45
Aurukun	0	0	0	1	79
Aurukun	0	0	1	0	5
Aurukun	0	0	1	1	3
Aurukun	0	1	0	0	149
Aurukun	0	1	0	1	67
Aurukun	0	1	1	1	9
Aurukun	1	0	0	1	91
Aurukun	1	0	1	1	3
Aurukun	1	1	0	0	208
Aurukun	1	1	0	1	71
Aurukun	1	1	1	0	23
Aurukun	1	1	1	1	4
Balonne					45
Balonne	0	0	0	1	97
Balonne	0	0	1	0	10
Balonne	0	0	1	1	5
Balonne	0	1	0	0	278
Balonne	0	1	0	1	53
Balonne	0	1	1	0	40
Balonne	0	1	1	1	4
Balonne	1	0	0	1	254
Balonne	1	0	1	0	82
Balonne	1	0	1	1	48
Balonne	1	1	0	0	935
Balonne	1	1	0	1	76
Balonne	1	1	1	0	158
Balonne	1	1	1	1	46
Banana					108
Banana	0	0	0	1	300
Banana	0	0	1	0	46
Banana	0	0	1	1	35
Banana	0	1	0	0	534
Banana	0	1	0	1	48
Banana	0	1	1	0	120
Banana	0	1	1	1	26
Banana	1	0	0	1	764
Banana	1	0	1	0	258
Banana	1	0	1	1	181
Banana	1	1	0	0	3808
Banana	1	1	0	1	218
Banana	1	1	1	0	661
Banana	1	1	1	1	152
Barcaldine					28
Barcaldine	0	0	0	1	72
Barcaldine	0	0	1	0	17
Barcaldine	0	0	1	1	5
Barcaldine	0	1	0	0	103
Barcaldine	0	1	0	1	23
Barcaldine	0	1	1	0	24
Barcaldine	0	1	1	1	9
Barcaldine	1	0	0	1	136
Barcaldine	1	0	1	0	66
Barcaldine	1	0	1	1	14
Barcaldine	1	1	0	0	613
Barcaldine	1	1	0	1	22
Barcaldine	1	1	1	0	123
Barcaldine	1	1	1	1	14
Barcoo					6
Barcoo	0	0	0	1	17
Barcoo	0	1	0	0	4
Barcoo	1	1	0	0	65
Barcoo	1	1	0	1	6
Barcoo	1	1	1	0	5
Barcoo	1	1	1	1	5
Blackall Tambo					4
Blackall Tambo	0	0	0	1	49
Blackall Tambo	0	0	1	0	6
Blackall Tambo	0	1	0	0	80
Blackall Tambo	0	1	0	1	10
Blackall Tambo	0	1	1	0	3
Blackall Tambo	0	1	1	1	6
Blackall Tambo	1	0	0	1	110
Blackall Tambo	1	0	1	0	24
Blackall Tambo	1	0	1	1	28
Blackall Tambo	1	1	0	0	397
Blackall Tambo	1	1	0	1	19
Blackall Tambo	1	1	1	0	61
Blackall Tambo	1	1	1	1	4
Boulia	0	0	0	1	14
Boulia	0	0	1	0	5
Boulia	0	1	0	0	43
Boulia	0	1	0	1	15
Boulia	1	0	0	1	16
Boulia	1	1	0	0	108
Boulia	1	1	0	1	3
Boulia	1	1	1	0	6
Brisbane					15078
Brisbane	0	0	0	1	34932
Brisbane	0	0	1	0	13647
Brisbane	0	0	1	1	6463
Brisbane	0	1	0	0	43850
Brisbane	0	1	0	1	3993
Brisbane	0	1	1	0	11491
Brisbane	0	1	1	1	2566
Brisbane	1	0	0	1	65910
Brisbane	1	0	1	0	53361
Brisbane	1	0	1	1	28720
Brisbane	1	1	0	0	322984
Brisbane	1	1	0	1	10000
Brisbane	1	1	1	0	67584
Brisbane	1	1	1	1	10165
Bulloo	0	1	0	0	7
Bulloo	1	0	0	1	9
Bulloo	1	0	1	0	10
Bulloo	1	1	0	0	88
Bulloo	1	1	0	1	10
Bulloo	1	1	1	0	20
Bundaberg					797
Bundaberg	0	0	0	1	3682
Bundaberg	0	0	1	0	674
Bundaberg	0	0	1	1	442
Bundaberg	0	1	0	0	5553
Bundaberg	0	1	0	1	961
Bundaberg	0	1	1	0	1119
Bundaberg	0	1	1	1	369
Bundaberg	1	0	0	1	5868
Bundaberg	1	0	1	0	2132
Bundaberg	1	0	1	1	1297
Bundaberg	1	1	0	0	17380
Bundaberg	1	1	0	1	1732
Bundaberg	1	1	1	0	4191
Bundaberg	1	1	1	1	965
Burdekin					125
Burdekin	0	0	0	1	521
Burdekin	0	0	1	0	81
Burdekin	0	0	1	1	20
Burdekin	0	1	0	0	643
Burdekin	0	1	0	1	148
Burdekin	0	1	1	0	151
Burdekin	0	1	1	1	53
Burdekin	1	0	0	1	1137
Burdekin	1	0	1	0	329
Burdekin	1	0	1	1	286
Burdekin	1	1	0	0	3215
Burdekin	1	1	0	1	198
Burdekin	1	1	1	0	834
Burdekin	1	1	1	1	119
Burke					6
Burke	0	0	0	1	12
Burke	0	1	0	0	5
Burke	0	1	0	1	5
Burke	1	0	0	1	22
Burke	1	0	1	0	5
Burke	1	1	0	0	70
Burke	1	1	0	1	9
Cairns					1463
Cairns	0	0	0	1	5477
Cairns	0	0	1	0	1616
Cairns	0	0	1	1	778
Cairns	0	1	0	0	10092
Cairns	0	1	0	1	1261
Cairns	0	1	1	0	2301
Cairns	0	1	1	1	682
Cairns	1	0	0	1	7692
Cairns	1	0	1	0	4168
Cairns	1	0	1	1	2469
Cairns	1	1	0	0	36647
Cairns	1	1	0	1	2605
Cairns	1	1	1	0	7774
Cairns	1	1	1	1	1732
Carpentaria					38
Carpentaria	0	0	0	1	73
Carpentaria	0	0	1	1	3
Carpentaria	0	1	0	0	218
Carpentaria	0	1	0	1	85
Carpentaria	0	1	1	1	14
Carpentaria	1	0	0	1	67
Carpentaria	1	0	1	0	5
Carpentaria	1	1	0	0	416
Carpentaria	1	1	0	1	51
Carpentaria	1	1	1	0	19
Carpentaria	1	1	1	1	7
Cassowary Coast					269
Cassowary Coast	0	0	0	1	946
Cassowary Coast	0	0	1	0	190
Cassowary Coast	0	0	1	1	82
Cassowary Coast	0	1	0	0	1444
Cassowary Coast	0	1	0	1	294
Cassowary Coast	0	1	1	0	312
Cassowary Coast	0	1	1	1	97
Cassowary Coast	1	0	0	1	1635
Cassowary Coast	1	0	1	0	501
Cassowary Coast	1	0	1	1	320
Cassowary Coast	1	1	0	0	5601
Cassowary Coast	1	1	0	1	496
Cassowary Coast	1	1	1	0	1094
Cassowary Coast	1	1	1	1	306
Central Highlands (Qld)					185
Central Highlands (Qld)	0	0	0	1	490
Central Highlands (Qld)	0	0	1	0	134
Central Highlands (Qld)	0	0	1	1	61
Central Highlands (Qld)	0	1	0	0	1277
Central Highlands (Qld)	0	1	0	1	174
Central Highlands (Qld)	0	1	1	0	247
Central Highlands (Qld)	0	1	1	1	39
Central Highlands (Qld)	1	0	0	1	1188
Central Highlands (Qld)	1	0	1	0	545
Central Highlands (Qld)	1	0	1	1	325
Central Highlands (Qld)	1	1	0	0	8041
Central Highlands (Qld)	1	1	0	1	439
Central Highlands (Qld)	1	1	1	0	1575
Central Highlands (Qld)	1	1	1	1	225
Charters Towers					119
Charters Towers	0	0	0	1	323
Charters Towers	0	0	1	0	73
Charters Towers	0	0	1	1	37
Charters Towers	0	1	0	0	711
Charters Towers	0	1	0	1	87
Charters Towers	0	1	1	0	166
Charters Towers	0	1	1	1	29
Charters Towers	1	0	0	1	511
Charters Towers	1	0	1	0	188
Charters Towers	1	0	1	1	127
Charters Towers	1	1	0	0	1941
Charters Towers	1	1	0	1	212
Charters Towers	1	1	1	0	481
Charters Towers	1	1	1	1	126
Cherbourg					39
Cherbourg	0	0	0	1	77
Cherbourg	0	0	1	0	12
Cherbourg	0	0	1	1	7
Cherbourg	0	1	0	0	350
Cherbourg	0	1	0	1	78
Cherbourg	0	1	1	0	21
Cherbourg	0	1	1	1	18
Cherbourg	1	0	0	1	52
Cherbourg	1	0	1	1	3
Cherbourg	1	1	0	0	200
Cherbourg	1	1	0	1	49
Cherbourg	1	1	1	0	31
Cherbourg	1	1	1	1	7
Cloncurry					45
Cloncurry	0	0	0	1	74
Cloncurry	0	0	1	0	3
Cloncurry	0	0	1	1	17
Cloncurry	0	1	0	0	137
Cloncurry	0	1	0	1	56
Cloncurry	0	1	1	0	57
Cloncurry	0	1	1	1	4
Cloncurry	1	0	0	1	108
Cloncurry	1	0	1	0	28
Cloncurry	1	0	1	1	32
Cloncurry	1	1	0	0	797
