LGA_NAME21	AgeStudent	Sex	students
No usual address (Qld)	15-19	F	120
No usual address (Qld)	15-19	M	94
No usual address (Qld)	20-24	F	70
No usual address (Qld)	20-24	M	41
No usual address (Qld)	25+	F	233
No usual address (Qld)	25+	M	139
Adelaide	0-4	F	68
Adelaide	0-4	M	68
Adelaide	5-14	F	418
Adelaide	5-14	M	465
Adelaide	15-19	F	681
Adelaide	15-19	M	494
Adelaide	20-24	F	1660
Adelaide	20-24	M	1588
Adelaide	25+	F	1402
Adelaide	25+	M	1280
Adelaide Hills	0-4	F	272
Adelaide Hills	0-4	M	270
Adelaide Hills	5-14	F	2540
Adelaide Hills	5-14	M	2556
Adelaide Hills	15-19	F	1131
Adelaide Hills	15-19	M	1122
Adelaide Hills	20-24	F	492
Adelaide Hills	20-24	M	416
Adelaide Hills	25+	F	853
Adelaide Hills	25+	M	476
Adelaide Plains	0-4	F	60
Adelaide Plains	0-4	M	75
Adelaide Plains	5-14	F	550
Adelaide Plains	5-14	M	626
Adelaide Plains	15-19	F	214
Adelaide Plains	15-19	M	224
Adelaide Plains	20-24	F	68
Adelaide Plains	20-24	M	51
Adelaide Plains	25+	F	163
Adelaide Plains	25+	M	71
Alexandrina	0-4	F	125
Alexandrina	0-4	M	141
Alexandrina	5-14	F	1374
Alexandrina	5-14	M	1378
Alexandrina	15-19	F	544
Alexandrina	15-19	M	511
Alexandrina	20-24	F	168
Alexandrina	20-24	M	115
Alexandrina	25+	F	479
Alexandrina	25+	M	210
Anangu Pitjantjatjara Yunkunytjatjara	0-4	F	50
Anangu Pitjantjatjara Yunkunytjatjara	0-4	M	21
Anangu Pitjantjatjara Yunkunytjatjara	5-14	F	171
Anangu Pitjantjatjara Yunkunytjatjara	5-14	M	150
Anangu Pitjantjatjara Yunkunytjatjara	15-19	F	46
Anangu Pitjantjatjara Yunkunytjatjara	15-19	M	27
Anangu Pitjantjatjara Yunkunytjatjara	20-24	F	6
Anangu Pitjantjatjara Yunkunytjatjara	20-24	M	4
Anangu Pitjantjatjara Yunkunytjatjara	25+	F	15
Anangu Pitjantjatjara Yunkunytjatjara	25+	M	7
Barossa	0-4	F	172
Barossa	0-4	M	177
Barossa	5-14	F	1476
Barossa	5-14	M	1596
Barossa	15-19	F	541
Barossa	15-19	M	584
Barossa	20-24	F	182
Barossa	20-24	M	124
Barossa	25+	F	466
Barossa	25+	M	191
Barunga West	0-4	F	10
Barunga West	0-4	M	14
Barunga West	5-14	F	109
Barunga West	5-14	M	119
Barunga West	15-19	F	33
Barunga West	15-19	M	34
Barunga West	20-24	F	4
Barunga West	20-24	M	6
Barunga West	25+	F	28
Barunga West	25+	M	11
Berri Barmera	0-4	F	52
Berri Barmera	0-4	M	43
Berri Barmera	5-14	F	555
Berri Barmera	5-14	M	583
Berri Barmera	15-19	F	194
Berri Barmera	15-19	M	219
Berri Barmera	20-24	F	46
Berri Barmera	20-24	M	34
Berri Barmera	25+	F	154
Berri Barmera	25+	M	71
Burnside	0-4	F	348
Burnside	0-4	M	377
Burnside	5-14	F	2878
Burnside	5-14	M	2915
Burnside	15-19	F	1464
Burnside	15-19	M	1475
Burnside	20-24	F	793
Burnside	20-24	M	777
Burnside	25+	F	1254
Burnside	25+	M	850
Campbelltown (SA)	0-4	F	364
Campbelltown (SA)	0-4	M	444
Campbelltown (SA)	5-14	F	2843
Campbelltown (SA)	5-14	M	3123
Campbelltown (SA)	15-19	F	1208
Campbelltown (SA)	15-19	M	1296
Campbelltown (SA)	20-24	F	916
Campbelltown (SA)	20-24	M	913
Campbelltown (SA)	25+	F	1618
Campbelltown (SA)	25+	M	1135
Ceduna	0-4	F	44
Ceduna	0-4	M	26
Ceduna	5-14	F	206
Ceduna	5-14	M	209
Ceduna	15-19	F	36
Ceduna	15-19	M	54
Ceduna	20-24	F	15
Ceduna	20-24	M	10
Ceduna	25+	F	47
Ceduna	25+	M	24
Charles Sturt	0-4	F	858
Charles Sturt	0-4	M	866
Charles Sturt	5-14	F	5647
Charles Sturt	5-14	M	5974
Charles Sturt	15-19	F	2386
Charles Sturt	15-19	M	2477
Charles Sturt	20-24	F	1892
Charles Sturt	20-24	M	1676
Charles Sturt	25+	F	3228
Charles Sturt	25+	M	2241
Clare and Gilbert Valleys	0-4	F	55
Clare and Gilbert Valleys	0-4	M	54
Clare and Gilbert Valleys	5-14	F	495
Clare and Gilbert Valleys	5-14	M	524
Clare and Gilbert Valleys	15-19	F	178
Clare and Gilbert Valleys	15-19	M	161
Clare and Gilbert Valleys	20-24	F	47
Clare and Gilbert Valleys	20-24	M	39
Clare and Gilbert Valleys	25+	F	144
Clare and Gilbert Valleys	25+	M	49
Cleve	0-4	F	9
Cleve	0-4	M	16
Cleve	5-14	F	108
Cleve	5-14	M	112
Cleve	15-19	F	20
Cleve	15-19	M	35
Cleve	20-24	F	8
Cleve	25+	F	13
Cleve	25+	M	9
Coober Pedy	0-4	F	3
Coober Pedy	0-4	M	6
Coober Pedy	5-14	F	39
Coober Pedy	5-14	M	58
Coober Pedy	15-19	F	19
Coober Pedy	15-19	M	13
Coober Pedy	25+	F	30
Coober Pedy	25+	M	22
Copper Coast	0-4	F	61
Copper Coast	0-4	M	70
Copper Coast	5-14	F	656
Copper Coast	5-14	M	724
Copper Coast	15-19	F	209
Copper Coast	15-19	M	228
Copper Coast	20-24	F	62
Copper Coast	20-24	M	29
Copper Coast	25+	F	187
Copper Coast	25+	M	73
Elliston	0-4	F	5
Elliston	0-4	M	8
Elliston	5-14	F	58
Elliston	5-14	M	72
Elliston	15-19	F	12
Elliston	15-19	M	13
Elliston	25+	F	10
Elliston	25+	M	9
Flinders Ranges	0-4	F	6
Flinders Ranges	0-4	M	14
Flinders Ranges	5-14	F	62
Flinders Ranges	5-14	M	64
Flinders Ranges	15-19	F	23
Flinders Ranges	15-19	M	24
Flinders Ranges	20-24	F	5
Flinders Ranges	20-24	M	3
Flinders Ranges	25+	F	27
Flinders Ranges	25+	M	7
Franklin Harbour	0-4	F	6
Franklin Harbour	0-4	M	6
Franklin Harbour	5-14	F	54
Franklin Harbour	5-14	M	84
Franklin Harbour	15-19	F	14
Franklin Harbour	15-19	M	11
Franklin Harbour	20-24	F	8
Franklin Harbour	25+	F	8
Gawler	0-4	F	193
Gawler	0-4	M	178
Gawler	5-14	F	1407
Gawler	5-14	M	1459
Gawler	15-19	F	516
Gawler	15-19	M	537
Gawler	20-24	F	243
Gawler	20-24	M	192
Gawler	25+	F	534
Gawler	25+	M	266
Goyder	0-4	F	11
Goyder	0-4	M	15
Goyder	5-14	F	217
Goyder	5-14	M	195
Goyder	15-19	F	77
Goyder	15-19	M	62
Goyder	20-24	F	15
Goyder	20-24	M	10
Goyder	25+	F	51
Goyder	25+	M	22
Grant	0-4	F	49
Grant	0-4	M	50
Grant	5-14	F	473
Grant	5-14	M	518
Grant	15-19	F	176
Grant	15-19	M	181
Grant	20-24	F	41
Grant	20-24	M	28
Grant	25+	F	114
Grant	25+	M	51
Holdfast Bay	0-4	F	223
Holdfast Bay	0-4	M	216
Holdfast Bay	5-14	F	1633
Holdfast Bay	5-14	M	1775
Holdfast Bay	15-19	F	830
Holdfast Bay	15-19	M	836
Holdfast Bay	20-24	F	505
Holdfast Bay	20-24	M	421
Holdfast Bay	25+	F	914
Holdfast Bay	25+	M	606
Kangaroo Island	0-4	F	20
Kangaroo Island	0-4	M	30
Kangaroo Island	5-14	F	225
Kangaroo Island	5-14	M	265
Kangaroo Island	15-19	F	45
Kangaroo Island	15-19	M	66
Kangaroo Island	20-24	F	7
Kangaroo Island	20-24	M	3
Kangaroo Island	25+	F	66
Kangaroo Island	25+	M	32
Karoonda East Murray	0-4	M	4
Karoonda East Murray	5-14	F	55
Karoonda East Murray	5-14	M	50
Karoonda East Murray	15-19	F	14
Karoonda East Murray	15-19	M	18
Karoonda East Murray	20-24	F	5
Karoonda East Murray	25+	F	9
Karoonda East Murray	25+	M	3
Kimba	0-4	F	3
Kimba	0-4	M	4
Kimba	5-14	F	77
Kimba	5-14	M	84
Kimba	15-19	F	14
Kimba	15-19	M	11
Kimba	20-24	F	8
Kimba	25+	F	19
Kingston (SA)	0-4	F	7
Kingston (SA)	0-4	M	7
Kingston (SA)	5-14	F	96
Kingston (SA)	5-14	M	113
Kingston (SA)	15-19	F	25
Kingston (SA)	15-19	M	32
Kingston (SA)	20-24	F	17
Kingston (SA)	20-24	M	5
Kingston (SA)	25+	F	23
Kingston (SA)	25+	M	6
Light	0-4	F	104
Light	0-4	M	94
Light	5-14	F	1048
Light	5-14	M	1179
Light	15-19	F	423
Light	15-19	M	448
Light	20-24	F	219
Light	20-24	M	127
Light	25+	F	303
Light	25+	M	117
Lower Eyre Peninsula	0-4	F	36
Lower Eyre Peninsula	0-4	M	33
Lower Eyre Peninsula	5-14	F	368
Lower Eyre Peninsula	5-14	M	419
Lower Eyre Peninsula	15-19	F	104
Lower Eyre Peninsula	15-19	M	115
Lower Eyre Peninsula	20-24	F	12
Lower Eyre Peninsula	20-24	M	9
Lower Eyre Peninsula	25+	F	88
Lower Eyre Peninsula	25+	M	31
Loxton Waikerie	0-4	F	52
Loxton Waikerie	0-4	M	56
Loxton Waikerie	5-14	F	655
Loxton Waikerie	5-14	M	656
Loxton Waikerie	15-19	F	193
Loxton Waikerie	15-19	M	222
Loxton Waikerie	20-24	F	52
Loxton Waikerie	20-24	M	28
Loxton Waikerie	25+	F	174
Loxton Waikerie	25+	M	74
Maralinga Tjarutja	5-14	F	5
Maralinga Tjarutja	5-14	M	3
Marion	0-4	F	720
Marion	0-4	M	786
Marion	5-14	F	4831
Marion	5-14	M	4994
Marion	15-19	F	1974
Marion	15-19	M	1963
Marion	20-24	F	1641
Marion	20-24	M	1339
Marion	25+	F	2903
Marion	25+	M	1994
Mid Murray	0-4	F	38
Mid Murray	0-4	M	37
Mid Murray	5-14	F	352
Mid Murray	5-14	M	401
Mid Murray	15-19	F	131
Mid Murray	15-19	M	130
Mid Murray	20-24	F	28
Mid Murray	20-24	M	25
Mid Murray	25+	F	119
Mid Murray	25+	M	40
Mitcham	0-4	F	523
Mitcham	0-4	M	593
Mitcham	5-14	F	3998
Mitcham	5-14	M	4211
Mitcham	15-19	F	1912
Mitcham	15-19	M	1861
Mitcham	20-24	F	1276
Mitcham	20-24	M	1110
Mitcham	25+	F	1843
Mitcham	25+	M	1345
Mount Barker	0-4	F	299
Mount Barker	0-4	M	309
Mount Barker	5-14	F	2364
Mount Barker	5-14	M	2543
Mount Barker	15-19	F	923
Mount Barker	15-19	M	919
Mount Barker	20-24	F	421
Mount Barker	20-24	M	327
Mount Barker	25+	F	948
Mount Barker	25+	M	477
Mount Gambier	0-4	F	208
Mount Gambier	0-4	M	194
Mount Gambier	5-14	F	1515
Mount Gambier	5-14	M	1638
Mount Gambier	15-19	F	576
Mount Gambier	15-19	M	538
Mount Gambier	20-24	F	171
Mount Gambier	20-24	M	79
Mount Gambier	25+	F	623
Mount Gambier	25+	M	266
Mount Remarkable	0-4	F	5
Mount Remarkable	0-4	M	16
Mount Remarkable	5-14	F	133
Mount Remarkable	5-14	M	122
Mount Remarkable	15-19	F	30
Mount Remarkable	15-19	M	45
Mount Remarkable	20-24	F	5
Mount Remarkable	20-24	M	10
Mount Remarkable	25+	F	36
Mount Remarkable	25+	M	13
Murray Bridge	0-4	F	126
Murray Bridge	0-4	M	139
Murray Bridge	5-14	F	1174
Murray Bridge	5-14	M	1135
Murray Bridge	15-19	F	409
Murray Bridge	15-19	M	407
Murray Bridge	20-24	F	118
Murray Bridge	20-24	M	87
Murray Bridge	25+	F	347
Murray Bridge	25+	M	176
Naracoorte Lucindale	0-4	F	53
Naracoorte Lucindale	0-4	M	57
Naracoorte Lucindale	5-14	F	489
Naracoorte Lucindale	5-14	M	538
Naracoorte Lucindale	15-19	F	152
Naracoorte Lucindale	15-19	M	151
Naracoorte Lucindale	20-24	F	41
Naracoorte Lucindale	20-24	M	29
Naracoorte Lucindale	25+	F	134
Naracoorte Lucindale	25+	M	53
Northern Areas	0-4	F	27
Northern Areas	0-4	M	33
Northern Areas	5-14	F	257
Northern Areas	5-14	M	271
Northern Areas	15-19	F	64
Northern Areas	15-19	M	72
Northern Areas	20-24	F	22
Northern Areas	20-24	M	21
Northern Areas	25+	F	64
Northern Areas	25+	M	12
Norwood Payneham and St Peters	0-4	F	257
Norwood Payneham and St Peters	0-4	M	243
Norwood Payneham and St Peters	5-14	F	1809
Norwood Payneham and St Peters	5-14	M	1806
Norwood Payneham and St Peters	15-19	F	777
Norwood Payneham and St Peters	15-19	M	988
Norwood Payneham and St Peters	20-24	F	698
Norwood Payneham and St Peters	20-24	M	704
Norwood Payneham and St Peters	25+	F	1223
Norwood Payneham and St Peters	25+	M	946
Onkaparinga	0-4	F	1219
Onkaparinga	0-4	M	1308
Onkaparinga	5-14	F	9921
Onkaparinga	5-14	M	10640
Onkaparinga	15-19	F	3869
Onkaparinga	15-19	M	3805
Onkaparinga	20-24	F	1786
Onkaparinga	20-24	M	1398
Onkaparinga	25+	F	3989
Onkaparinga	25+	M	2120
Orroroo Carrieton	0-4	F	10
Orroroo Carrieton	0-4	M	6
Orroroo Carrieton	5-14	F	33
Orroroo Carrieton	5-14	M	46
Orroroo Carrieton	15-19	F	25
Orroroo Carrieton	15-19	M	17
Orroroo Carrieton	25+	F	8
Peterborough	0-4	F	6
Peterborough	0-4	M	10
Peterborough	5-14	F	67
Peterborough	5-14	M	67
Peterborough	15-19	F	20
Peterborough	15-19	M	19
Peterborough	25+	F	20
Peterborough	25+	M	3
Playford	0-4	F	822
Playford	0-4	M	894
Playford	5-14	F	6863
Playford	5-14	M	7175
Playford	15-19	F	2139
Playford	15-19	M	2159
Playford	20-24	F	1056
Playford	20-24	M	758
Playford	25+	F	2247
Playford	25+	M	1240
Port Adelaide Enfield	0-4	F	952
Port Adelaide Enfield	0-4	M	1122
Port Adelaide Enfield	5-14	F	6557
Port Adelaide Enfield	5-14	M	6896
Port Adelaide Enfield	15-19	F	2676
Port Adelaide Enfield	15-19	M	2603
Port Adelaide Enfield	20-24	F	2019
Port Adelaide Enfield	20-24	M	2038
Port Adelaide Enfield	25+	F	4216
Port Adelaide Enfield	25+	M	2914
Port Augusta	0-4	F	105
Port Augusta	0-4	M	99
Port Augusta	5-14	F	787
Port Augusta	5-14	M	778
Port Augusta	15-19	F	222
Port Augusta	15-19	M	254
Port Augusta	20-24	F	52
Port Augusta	20-24	M	34
Port Augusta	25+	F	232
Port Augusta	25+	M	110
Port Lincoln	0-4	F	87
Port Lincoln	0-4	M	97
Port Lincoln	5-14	F	762
Port Lincoln	5-14	M	844
Port Lincoln	15-19	F	300
Port Lincoln	15-19	M	255
Port Lincoln	20-24	F	81
Port Lincoln	20-24	M	43
Port Lincoln	25+	F	243
Port Lincoln	25+	M	100
Port Pirie	0-4	F	93
Port Pirie	0-4	M	95
Port Pirie	5-14	F	970
Port Pirie	5-14	M	998
Port Pirie	15-19	F	345
Port Pirie	15-19	M	319
Port Pirie	20-24	F	110
Port Pirie	20-24	M	60
Port Pirie	25+	F	224
Port Pirie	25+	M	115
Prospect	0-4	F	186
Prospect	0-4	M	189
Prospect	5-14	F	1247
Prospect	5-14	M	1386
Prospect	15-19	F	499
Prospect	15-19	M	509
Prospect	20-24	F	415
Prospect	20-24	M	433
Prospect	25+	F	714
Prospect	25+	M	600
Renmark Paringa	0-4	F	48
Renmark Paringa	0-4	M	55
Renmark Paringa	5-14	F	510
Renmark Paringa	5-14	M	497
Renmark Paringa	15-19	F	168
Renmark Paringa	15-19	M	193
Renmark Paringa	20-24	F	56
Renmark Paringa	20-24	M	29
Renmark Paringa	25+	F	139
Renmark Paringa	25+	M	80
Robe	0-4	F	10
Robe	0-4	M	5
Robe	5-14	F	69
Robe	5-14	M	74
Robe	15-19	F	24
Robe	15-19	M	22
Robe	20-24	F	12
Robe	20-24	M	5
Robe	25+	F	14
Robe	25+	M	9
Roxby Downs	0-4	F	29
Roxby Downs	0-4	M	36
Roxby Downs	5-14	F	285
Roxby Downs	5-14	M	294
Roxby Downs	15-19	F	50
Roxby Downs	15-19	M	60
Roxby Downs	20-24	F	9
Roxby Downs	20-24	M	10
Roxby Downs	25+	F	81
Roxby Downs	25+	M	56
Salisbury	0-4	F	1045
Salisbury	0-4	M	1136
Salisbury	5-14	F	8760
Salisbury	5-14	M	9274
Salisbury	15-19	F	3392
Salisbury	15-19	M	3320
Salisbury	20-24	F	1977
Salisbury	20-24	M	1829
Salisbury	25+	F	3855
Salisbury	25+	M	2555
Southern Mallee	0-4	F	14
Southern Mallee	0-4	M	10
Southern Mallee	5-14	F	111
Southern Mallee	5-14	M	89
Southern Mallee	15-19	F	37
Southern Mallee	15-19	M	38
Southern Mallee	20-24	F	4
Southern Mallee	20-24	M	6
Southern Mallee	25+	F	27
Southern Mallee	25+	M	12
Streaky Bay	0-4	F	7
Streaky Bay	0-4	M	14
Streaky Bay	5-14	F	131
Streaky Bay	5-14	M	134
Streaky Bay	15-19	F	25
Streaky Bay	15-19	M	25
Streaky Bay	20-24	F	5
Streaky Bay	25+	F	30
Streaky Bay	25+	M	9
Tatiara	0-4	F	39
Tatiara	0-4	M	40
Tatiara	5-14	F	400
Tatiara	5-14	M	409
Tatiara	15-19	F	97
Tatiara	15-19	M	126
Tatiara	20-24	F	37
Tatiara	20-24	M	31
Tatiara	25+	F	98
Tatiara	25+	M	49
Tea Tree Gully	0-4	F	696
Tea Tree Gully	0-4	M	725
Tea Tree Gully	5-14	F	5772
Tea Tree Gully	5-14	M	6081
Tea Tree Gully	15-19	F	2337
Tea Tree Gully	15-19	M	2381
Tea Tree Gully	20-24	F	1182
Tea Tree Gully	20-24	M	1180
Tea Tree Gully	25+	F	2332
Tea Tree Gully	25+	M	1486
Coorong	0-4	F	27
Coorong	0-4	M	28
Coorong	5-14	F	250
Coorong	5-14	M	300
Coorong	15-19	F	90
Coorong	15-19	M	81
Coorong	20-24	F	15
Coorong	20-24	M	19
Coorong	25+	F	63
Coorong	25+	M	20
Tumby Bay	0-4	F	19
Tumby Bay	0-4	M	11
Tumby Bay	5-14	F	144
Tumby Bay	5-14	M	146
Tumby Bay	15-19	F	46
Tumby Bay	15-19	M	36
Tumby Bay	20-24	F	4
Tumby Bay	20-24	M	3
Tumby Bay	25+	F	31
Tumby Bay	25+	M	13
Unley	0-4	F	298
Unley	0-4	M	305
Unley	5-14	F	2048
Unley	5-14	M	2177
Unley	15-19	F	978
Unley	15-19	M	900
Unley	20-24	F	750
Unley	20-24	M	639
Unley	25+	F	1125
Unley	25+	M	862
Victor Harbor	0-4	F	69
Victor Harbor	0-4	M	69
Victor Harbor	5-14	F	677
Victor Harbor	5-14	M	717
Victor Harbor	15-19	F	253
Victor Harbor	15-19	M	234
Victor Harbor	20-24	F	65
Victor Harbor	20-24	M	49
Victor Harbor	25+	F	247
Victor Harbor	25+	M	116
Wakefield	0-4	F	42
Wakefield	0-4	M	37
Wakefield	5-14	F	412
Wakefield	5-14	M	452
Wakefield	15-19	F	149
Wakefield	15-19	M	137
Wakefield	20-24	F	39
Wakefield	20-24	M	22
Wakefield	25+	F	79
Wakefield	25+	M	46
Walkerville	0-4	F	61
Walkerville	0-4	M	52
Walkerville	5-14	F	439
Walkerville	5-14	M	396
Walkerville	15-19	F	262
Walkerville	15-19	M	181
Walkerville	20-24	F	156
Walkerville	20-24	M	128
Walkerville	25+	F	200
Walkerville	25+	M	164
Wattle Range	0-4	F	61
Wattle Range	0-4	M	61
Wattle Range	5-14	F	628
Wattle Range	5-14	M	661
Wattle Range	15-19	F	243
Wattle Range	15-19	M	250
Wattle Range	20-24	F	44
Wattle Range	20-24	M	32
Wattle Range	25+	F	149
Wattle Range	25+	M	57
West Torrens	0-4	F	421
West Torrens	0-4	M	457
West Torrens	5-14	F	2805
West Torrens	5-14	M	2920
West Torrens	15-19	F	1282
West Torrens	15-19	M	1185
West Torrens	20-24	F	1349
West Torrens	20-24	M	1169
West Torrens	25+	F	2141
West Torrens	25+	M	1634
Whyalla	0-4	F	158
Whyalla	0-4	M	154
Whyalla	5-14	F	1184
Whyalla	5-14	M	1231
Whyalla	15-19	F	397
Whyalla	15-19	M	418
Whyalla	20-24	F	129
Whyalla	20-24	M	84
Whyalla	25+	F	407
Whyalla	25+	M	152
Wudinna	0-4	F	8
Wudinna	0-4	M	6
Wudinna	5-14	F	91
Wudinna	5-14	M	64
Wudinna	15-19	F	24
Wudinna	15-19	M	16
Wudinna	20-24	F	4
Wudinna	25+	F	7
Wudinna	25+	M	7
Yankalilla	0-4	F	21
Yankalilla	0-4	M	37
Yankalilla	5-14	F	260
Yankalilla	5-14	M	272
Yankalilla	15-19	F	98
Yankalilla	15-19	M	86
Yankalilla	20-24	F	31
Yankalilla	20-24	M	13
Yankalilla	25+	F	88
Yankalilla	25+	M	32
Yorke Peninsula	0-4	F	47
Yorke Peninsula	0-4	M	44
Yorke Peninsula	5-14	F	476
Yorke Peninsula	5-14	M	507
Yorke Peninsula	15-19	F	124
Yorke Peninsula	15-19	M	142
Yorke Peninsula	20-24	F	47
Yorke Peninsula	20-24	M	24
Yorke Peninsula	25+	F	134
Yorke Peninsula	25+	M	44
Unincorporated SA	0-4	F	18
Unincorporated SA	0-4	M	13
Unincorporated SA	5-14	F	141
Unincorporated SA	5-14	M	120
Unincorporated SA	15-19	F	26
Unincorporated SA	15-19	M	37
Unincorporated SA	20-24	F	8
Unincorporated SA	20-24	M	9
Unincorporated SA	25+	F	31
Unincorporated SA	25+	M	13
No usual address (SA)	0-4	F	13
No usual address (SA)	0-4	M	10
No usual address (SA)	5-14	F	110
No usual address (SA)	5-14	M	96
No usual address (SA)	15-19	F	61
No usual address (SA)	15-19	M	33
No usual address (SA)	20-24	F	22
No usual address (SA)	20-24	M	18
No usual address (SA)	25+	F	54
No usual address (SA)	25+	M	39
Albany	0-4	F	233
Albany	0-4	M	263
Albany	5-14	F	2209
Albany	5-14	M	2312
Albany	15-19	F	825
Albany	15-19	M	839
Albany	20-24	F	155
Albany	20-24	M	124
Albany	25+	F	762
Albany	25+	M	319
Armadale	0-4	F	950
Armadale	0-4	M	1073
Armadale	5-14	F	6641
Armadale	5-14	M	6962
Armadale	15-19	F	2031
Armadale	15-19	M	1926
Armadale	20-24	F	896
Armadale	20-24	M	740
Armadale	25+	F	2181
Armadale	25+	M	1213
Ashburton	0-4	F	68
Ashburton	0-4	M	67
Ashburton	5-14	F	431
Ashburton	5-14	M	477
Ashburton	15-19	F	56
Ashburton	15-19	M	67
Ashburton	20-24	F	17
Ashburton	20-24	M	10
Ashburton	25+	F	128
Ashburton	25+	M	61
Augusta Margaret River	0-4	F	121
Augusta Margaret River	0-4	M	119
Augusta Margaret River	5-14	F	1046
Augusta Margaret River	5-14	M	1114
Augusta Margaret River	15-19	F	263
Augusta Margaret River	15-19	M	303
Augusta Margaret River	20-24	F	42
Augusta Margaret River	20-24	M	36
Augusta Margaret River	25+	F	380
Augusta Margaret River	25+	M	143
Bassendean	0-4	F	129
Bassendean	0-4	M	148
Bassendean	5-14	F	805
Bassendean	5-14	M	880
Bassendean	15-19	F	278
Bassendean	15-19	M	289
Bassendean	20-24	F	150
Bassendean	20-24	M	148
Bassendean	25+	F	403
Bassendean	25+	M	242
Bayswater	0-4	F	547
Bayswater	0-4	M	621
Bayswater	5-14	F	3150
Bayswater	5-14	M	3456
Bayswater	15-19	F	1272
Bayswater	15-19	M	1275
Bayswater	20-24	F	877
Bayswater	20-24	M	878
Bayswater	25+	F	1976
Bayswater	25+	M	1422
Belmont	0-4	F	273
Belmont	0-4	M	286
Belmont	5-14	F	1905
Belmont	5-14	M	1993
Belmont	15-19	F	663
Belmont	15-19	M	689
Belmont	20-24	F	578
Belmont	20-24	M	580
Belmont	25+	F	1385
Belmont	25+	M	981
Beverley	0-4	F	4
Beverley	0-4	M	7
Beverley	5-14	F	67
Beverley	5-14	M	54
Beverley	15-19	F	24
Beverley	15-19	M	19
Beverley	20-24	F	4
Beverley	25+	F	23
Beverley	25+	M	7
Boddington	0-4	F	16
Boddington	0-4	M	10
Boddington	5-14	F	100
Boddington	5-14	M	126
Boddington	15-19	F	24
Boddington	15-19	M	18
Boddington	20-24	F	3
Boddington	20-24	M	7
Boddington	25+	F	18
Boddington	25+	M	13
Boyup Brook	0-4	F	15
Boyup Brook	0-4	M	12
Boyup Brook	5-14	F	103
Boyup Brook	5-14	M	109
Boyup Brook	15-19	F	26
Boyup Brook	15-19	M	18
Boyup Brook	20-24	F	7
Boyup Brook	20-24	M	5
Boyup Brook	25+	F	20
Boyup Brook	25+	M	7
Bridgetown-Greenbushes	0-4	F	35
Bridgetown-Greenbushes	0-4	M	31
Bridgetown-Greenbushes	5-14	F	279
Bridgetown-Greenbushes	5-14	M	315
Bridgetown-Greenbushes	15-19	F	103
Bridgetown-Greenbushes	15-19	M	66
Bridgetown-Greenbushes	20-24	F	21
Bridgetown-Greenbushes	20-24	M	12
Bridgetown-Greenbushes	25+	F	76
Bridgetown-Greenbushes	25+	M	24
Brookton	0-4	F	7
Brookton	0-4	M	9
Brookton	5-14	F	48
Brookton	5-14	M	39
Brookton	15-19	F	11
Brookton	15-19	M	9
Brookton	20-24	F	5
Brookton	25+	F	9
Brookton	25+	M	4
Broome	0-4	F	121
Broome	0-4	M	122
Broome	5-14	F	1124
Broome	5-14	M	1185
Broome	15-19	F	289
Broome	15-19	M	233
Broome	20-24	F	70
Broome	20-24	M	44
Broome	25+	F	399
Broome	25+	M	160
Broomehill-Tambellup	0-4	F	6
Broomehill-Tambellup	0-4	M	6
Broomehill-Tambellup	5-14	F	78
Broomehill-Tambellup	5-14	M	65
Broomehill-Tambellup	15-19	F	19
Broomehill-Tambellup	15-19	M	8
Broomehill-Tambellup	20-24	F	5
Broomehill-Tambellup	20-24	M	4
Broomehill-Tambellup	25+	F	18
Bruce Rock	0-4	M	8
Bruce Rock	5-14	F	54
Bruce Rock	5-14	M	58
Bruce Rock	15-19	F	7
Bruce Rock	15-19	M	14
Bruce Rock	20-24	F	3
Bruce Rock	20-24	M	5
Bruce Rock	25+	F	14
Bruce Rock	25+	M	3
Bunbury	0-4	F	198
Bunbury	0-4	M	236
Bunbury	5-14	F	1656
Bunbury	5-14	M	1795
Bunbury	15-19	F	602
Bunbury	15-19	M	562
Bunbury	20-24	F	197
Bunbury	20-24	M	122
Bunbury	25+	F	631
Bunbury	25+	M	268
Busselton	0-4	F	275
Busselton	0-4	M	277
Busselton	5-14	F	2537
Busselton	5-14	M	2702
Busselton	15-19	F	776
Busselton	15-19	M	828
Busselton	20-24	F	155
Busselton	20-24	M	137
Busselton	25+	F	808
Busselton	25+	M	290
Cambridge	0-4	F	248
Cambridge	0-4	M	271
Cambridge	5-14	F	2017
Cambridge	5-14	M	2143
Cambridge	15-19	F	851
Cambridge	15-19	M	965
Cambridge	20-24	F	468
Cambridge	20-24	M	419
Cambridge	25+	F	634
Cambridge	25+	M	420
Canning	0-4	F	716
Canning	0-4	M	768
Canning	5-14	F	5610
Canning	5-14	M	6016
Canning	15-19	F	2582
Canning	15-19	M	2501
Canning	20-24	F	2027
Canning	20-24	M	2254
Canning	25+	F	3017
Canning	25+	M	2375
Capel	0-4	F	150
Capel	0-4	M	144
Capel	5-14	F	1369
Capel	5-14	M	1440
Capel	15-19	F	494
Capel	15-19	M	493
Capel	20-24	F	121
Capel	20-24	M	86
Capel	25+	F	396
Capel	25+	M	162
Carnamah	0-4	F	5
Carnamah	0-4	M	3
Carnamah	5-14	F	19
Carnamah	5-14	M	14
Carnamah	15-19	M	3
Carnamah	20-24	F	5
Carnamah	25+	F	3
Carnarvon	0-4	F	41
Carnarvon	0-4	M	43
Carnarvon	5-14	F	231
