LGA_NAME21	Age5yr	Indigenous	Sex	persons
Holdfast Bay	30-34		F	26
Holdfast Bay	30-34		M	36
Holdfast Bay	30-34	0	F	1018
Holdfast Bay	30-34	0	M	963
Holdfast Bay	30-34	1	F	7
Holdfast Bay	30-34	1	M	12
Holdfast Bay	35-39		F	33
Holdfast Bay	35-39		M	41
Holdfast Bay	35-39	0	F	1121
Holdfast Bay	35-39	0	M	1007
Holdfast Bay	35-39	1	F	5
Holdfast Bay	35-39	1	M	8
Holdfast Bay	40-44		F	29
Holdfast Bay	40-44		M	30
Holdfast Bay	40-44	0	F	1098
Holdfast Bay	40-44	0	M	1016
Holdfast Bay	40-44	1	F	9
Holdfast Bay	40-44	1	M	3
Holdfast Bay	45-49		F	30
Holdfast Bay	45-49		M	41
Holdfast Bay	45-49	0	F	1212
Holdfast Bay	45-49	0	M	1056
Holdfast Bay	45-49	1	F	9
Holdfast Bay	45-49	1	M	11
Holdfast Bay	50-54		F	29
Holdfast Bay	50-54		M	37
Holdfast Bay	50-54	0	F	1187
Holdfast Bay	50-54	0	M	1143
Holdfast Bay	50-54	1	F	14
Holdfast Bay	50-54	1	M	11
Holdfast Bay	55-59		F	36
Holdfast Bay	55-59		M	32
Holdfast Bay	55-59	0	F	1340
Holdfast Bay	55-59	0	M	1202
Holdfast Bay	55-59	1	F	11
Holdfast Bay	55-59	1	M	13
Holdfast Bay	60-64		F	56
Holdfast Bay	60-64		M	47
Holdfast Bay	60-64	0	F	1451
Holdfast Bay	60-64	0	M	1260
Holdfast Bay	60-64	1	F	10
Holdfast Bay	60-64	1	M	6
Holdfast Bay	65+		F	212
Holdfast Bay	65+		M	161
Holdfast Bay	65+	0	F	5378
Holdfast Bay	65+	0	M	4328
Holdfast Bay	65+	1	F	13
Holdfast Bay	65+	1	M	8
Kangaroo Island	0-4		F	11
Kangaroo Island	0-4		M	14
Kangaroo Island	0-4	0	F	114
Kangaroo Island	0-4	0	M	105
Kangaroo Island	0-4	1	M	7
Kangaroo Island	5-9		F	7
Kangaroo Island	5-9		M	12
Kangaroo Island	5-9	0	F	116
Kangaroo Island	5-9	0	M	126
Kangaroo Island	5-9	1	M	3
Kangaroo Island	10-14		F	5
Kangaroo Island	10-14		M	9
Kangaroo Island	10-14	0	F	109
Kangaroo Island	10-14	0	M	133
Kangaroo Island	10-14	1	M	5
Kangaroo Island	15-19		F	5
Kangaroo Island	15-19		M	10
Kangaroo Island	15-19	0	F	75
Kangaroo Island	15-19	0	M	95
Kangaroo Island	15-19	1	M	6
Kangaroo Island	20-24		F	4
Kangaroo Island	20-24		M	9
Kangaroo Island	20-24	0	F	68
Kangaroo Island	20-24	0	M	81
Kangaroo Island	20-24	1	M	4
Kangaroo Island	25-29		F	14
Kangaroo Island	25-29		M	10
Kangaroo Island	25-29	0	F	111
Kangaroo Island	25-29	0	M	104
Kangaroo Island	25-29	1	F	3
Kangaroo Island	25-29	1	M	3
Kangaroo Island	30-34		F	10
Kangaroo Island	30-34		M	13
Kangaroo Island	30-34	0	F	114
Kangaroo Island	30-34	0	M	112
Kangaroo Island	30-34	1	M	3
Kangaroo Island	35-39		F	5
Kangaroo Island	35-39		M	12
Kangaroo Island	35-39	0	F	124
Kangaroo Island	35-39	0	M	114
Kangaroo Island	35-39	1	M	5
Kangaroo Island	40-44		F	5
Kangaroo Island	40-44		M	8
Kangaroo Island	40-44	0	F	101
Kangaroo Island	40-44	0	M	98
Kangaroo Island	45-49		F	11
Kangaroo Island	45-49		M	13
Kangaroo Island	45-49	0	F	131
Kangaroo Island	45-49	0	M	124
Kangaroo Island	50-54		F	13
Kangaroo Island	50-54		M	12
Kangaroo Island	50-54	0	F	147
Kangaroo Island	50-54	0	M	143
Kangaroo Island	50-54	1	F	3
Kangaroo Island	50-54	1	M	5
Kangaroo Island	55-59		F	21
Kangaroo Island	55-59		M	22
Kangaroo Island	55-59	0	F	181
Kangaroo Island	55-59	0	M	184
Kangaroo Island	55-59	1	M	4
Kangaroo Island	60-64		F	15
Kangaroo Island	60-64		M	21
Kangaroo Island	60-64	0	F	189
Kangaroo Island	60-64	0	M	207
Kangaroo Island	60-64	1	F	3
Kangaroo Island	60-64	1	M	4
Kangaroo Island	65+		F	48
Kangaroo Island	65+		M	59
Kangaroo Island	65+	0	F	584
Kangaroo Island	65+	0	M	630
Kangaroo Island	65+	1	F	6
Kangaroo Island	65+	1	M	4
Karoonda East Murray	0-4	0	F	18
Karoonda East Murray	0-4	0	M	28
Karoonda East Murray	5-9	0	F	31
Karoonda East Murray	5-9	0	M	19
Karoonda East Murray	10-14		F	3
Karoonda East Murray	10-14		M	5
Karoonda East Murray	10-14	0	F	24
Karoonda East Murray	10-14	0	M	32
Karoonda East Murray	10-14	1	F	4
Karoonda East Murray	15-19		M	6
Karoonda East Murray	15-19	0	F	14
Karoonda East Murray	15-19	0	M	32
Karoonda East Murray	20-24		M	4
Karoonda East Murray	20-24	0	F	15
Karoonda East Murray	20-24	0	M	23
Karoonda East Murray	25-29	0	F	21
Karoonda East Murray	25-29	0	M	24
Karoonda East Murray	30-34		M	3
Karoonda East Murray	30-34	0	F	26
Karoonda East Murray	30-34	0	M	25
Karoonda East Murray	35-39		F	3
Karoonda East Murray	35-39	0	F	16
Karoonda East Murray	35-39	0	M	11
Karoonda East Murray	40-44		F	4
Karoonda East Murray	40-44	0	F	23
Karoonda East Murray	40-44	0	M	27
Karoonda East Murray	40-44	1	M	3
Karoonda East Murray	45-49		M	4
Karoonda East Murray	45-49	0	F	28
Karoonda East Murray	45-49	0	M	24
Karoonda East Murray	50-54		M	7
Karoonda East Murray	50-54	0	F	27
Karoonda East Murray	50-54	0	M	36
Karoonda East Murray	55-59		M	5
Karoonda East Murray	55-59	0	F	38
Karoonda East Murray	55-59	0	M	38
Karoonda East Murray	60-64		F	6
Karoonda East Murray	60-64		M	5
Karoonda East Murray	60-64	0	F	36
Karoonda East Murray	60-64	0	M	43
Karoonda East Murray	65+		F	11
Karoonda East Murray	65+		M	7
Karoonda East Murray	65+	0	F	115
Karoonda East Murray	65+	0	M	126
Kimba	0-4		M	3
Kimba	0-4	0	F	16
Kimba	0-4	0	M	28
Kimba	5-9		M	7
Kimba	5-9	0	F	44
Kimba	5-9	0	M	39
Kimba	10-14	0	F	33
Kimba	10-14	0	M	45
Kimba	15-19		F	4
Kimba	15-19	0	F	13
Kimba	15-19	0	M	20
Kimba	20-24		F	3
Kimba	20-24		M	3
Kimba	20-24	0	F	17
Kimba	20-24	0	M	17
Kimba	25-29	0	F	27
Kimba	25-29	0	M	20
Kimba	30-34		F	3
Kimba	30-34	0	F	28
Kimba	30-34	0	M	19
Kimba	35-39		F	5
Kimba	35-39		M	6
Kimba	35-39	0	F	35
Kimba	35-39	0	M	40
Kimba	40-44	0	F	19
Kimba	40-44	0	M	28
Kimba	45-49	0	F	29
Kimba	45-49	0	M	22
Kimba	50-54		F	3
Kimba	50-54	0	F	30
Kimba	50-54	0	M	24
Kimba	55-59	0	F	34
Kimba	55-59	0	M	38
Kimba	60-64		M	4
Kimba	60-64	0	F	37
Kimba	60-64	0	M	42
Kimba	65+		F	14
Kimba	65+		M	7
Kimba	65+	0	F	101
Kimba	65+	0	M	114
Kingston (SA)	0-4	0	F	52
Kingston (SA)	0-4	0	M	42
Kingston (SA)	0-4	1	F	3
Kingston (SA)	5-9		M	4
Kingston (SA)	5-9	0	F	49
Kingston (SA)	5-9	0	M	54
Kingston (SA)	5-9	1	M	4
Kingston (SA)	10-14		F	4
Kingston (SA)	10-14	0	F	44
Kingston (SA)	10-14	0	M	57
Kingston (SA)	15-19		F	7
Kingston (SA)	15-19		M	7
Kingston (SA)	15-19	0	F	33
Kingston (SA)	15-19	0	M	51
Kingston (SA)	15-19	1	F	6
Kingston (SA)	20-24		F	3
Kingston (SA)	20-24		M	3
Kingston (SA)	20-24	0	F	40
Kingston (SA)	20-24	0	M	48
Kingston (SA)	20-24	1	F	3
Kingston (SA)	20-24	1	M	5
Kingston (SA)	25-29		M	6
Kingston (SA)	25-29	0	F	49
Kingston (SA)	25-29	0	M	36
Kingston (SA)	30-34	0	F	47
Kingston (SA)	30-34	0	M	57
Kingston (SA)	35-39		F	4
Kingston (SA)	35-39		M	6
Kingston (SA)	35-39	0	F	61
Kingston (SA)	35-39	0	M	51
Kingston (SA)	35-39	1	M	4
Kingston (SA)	40-44		F	4
Kingston (SA)	40-44		M	4
Kingston (SA)	40-44	0	F	40
Kingston (SA)	40-44	0	M	44
Kingston (SA)	40-44	1	M	3
Kingston (SA)	45-49		F	3
Kingston (SA)	45-49	0	F	54
Kingston (SA)	45-49	0	M	59
Kingston (SA)	45-49	1	M	3
Kingston (SA)	50-54		M	9
Kingston (SA)	50-54	0	F	63
Kingston (SA)	50-54	0	M	60
Kingston (SA)	50-54	1	F	5
Kingston (SA)	55-59		F	11
Kingston (SA)	55-59		M	4
Kingston (SA)	55-59	0	F	81
Kingston (SA)	55-59	0	M	85
Kingston (SA)	60-64		M	3
Kingston (SA)	60-64	0	F	100
Kingston (SA)	60-64	0	M	77
Kingston (SA)	65+		F	15
Kingston (SA)	65+		M	16
Kingston (SA)	65+	0	F	358
Kingston (SA)	65+	0	M	354
Kingston (SA)	65+	1	F	5
Kingston (SA)	65+	1	M	3
Light	0-4		F	16
Light	0-4		M	20
Light	0-4	0	F	351
Light	0-4	0	M	413
Light	0-4	1	F	22
Light	0-4	1	M	15
Light	5-9		F	21
Light	5-9		M	31
Light	5-9	0	F	482
Light	5-9	0	M	528
Light	5-9	1	F	18
Light	5-9	1	M	16
Light	10-14		F	24
Light	10-14		M	20
Light	10-14	0	F	548
Light	10-14	0	M	626
Light	10-14	1	F	15
Light	10-14	1	M	13
Light	15-19		F	11
Light	15-19		M	22
Light	15-19	0	F	536
Light	15-19	0	M	567
Light	15-19	1	F	8
Light	15-19	1	M	11
Light	20-24		F	14
Light	20-24		M	7
Light	20-24	0	F	461
Light	20-24	0	M	423
Light	20-24	1	F	10
Light	20-24	1	M	6
Light	25-29		F	21
Light	25-29		M	18
Light	25-29	0	F	348
Light	25-29	0	M	358
Light	25-29	1	F	12
Light	25-29	1	M	10
Light	30-34		F	10
Light	30-34		M	17
Light	30-34	0	F	398
Light	30-34	0	M	368
Light	30-34	1	F	3
Light	30-34	1	M	6
Light	35-39		F	18
Light	35-39		M	28
Light	35-39	0	F	495
Light	35-39	0	M	409
Light	35-39	1	F	6
Light	35-39	1	M	4
Light	40-44		F	12
Light	40-44		M	17
Light	40-44	0	F	487
Light	40-44	0	M	416
Light	40-44	1	F	7
Light	40-44	1	M	6
Light	45-49		F	36
Light	45-49		M	27
Light	45-49	0	F	567
Light	45-49	0	M	526
Light	45-49	1	M	3
Light	50-54		F	25
Light	50-54		M	29
Light	50-54	0	F	539
Light	50-54	0	M	537
Light	50-54	1	F	5
Light	50-54	1	M	10
Light	55-59		F	16
Light	55-59		M	34
Light	55-59	0	F	582
Light	55-59	0	M	541
Light	55-59	1	F	4
Light	55-59	1	M	4
Light	60-64		F	22
Light	60-64		M	20
Light	60-64	0	F	478
Light	60-64	0	M	576
Light	60-64	1	F	3
Light	60-64	1	M	5
Light	65+		F	65
Light	65+		M	51
Light	65+	0	F	1140
Light	65+	0	M	1188
Light	65+	1	F	3
Light	65+	1	M	14
Lower Eyre Peninsula	0-4		F	7
Lower Eyre Peninsula	0-4		M	13
Lower Eyre Peninsula	0-4	0	F	148
Lower Eyre Peninsula	0-4	0	M	151
Lower Eyre Peninsula	0-4	1	F	17
Lower Eyre Peninsula	0-4	1	M	6
Lower Eyre Peninsula	5-9		F	5
Lower Eyre Peninsula	5-9		M	9
Lower Eyre Peninsula	5-9	0	F	158
Lower Eyre Peninsula	5-9	0	M	190
Lower Eyre Peninsula	5-9	1	F	4
Lower Eyre Peninsula	5-9	1	M	12
Lower Eyre Peninsula	10-14		F	17
Lower Eyre Peninsula	10-14		M	17
Lower Eyre Peninsula	10-14	0	F	189
Lower Eyre Peninsula	10-14	0	M	216
Lower Eyre Peninsula	10-14	1	F	16
Lower Eyre Peninsula	10-14	1	M	10
Lower Eyre Peninsula	15-19		F	13
Lower Eyre Peninsula	15-19		M	8
Lower Eyre Peninsula	15-19	0	F	136
Lower Eyre Peninsula	15-19	0	M	161
Lower Eyre Peninsula	15-19	1	F	5
Lower Eyre Peninsula	15-19	1	M	3
Lower Eyre Peninsula	20-24		F	3
Lower Eyre Peninsula	20-24		M	3
Lower Eyre Peninsula	20-24	0	F	68
Lower Eyre Peninsula	20-24	0	M	80
Lower Eyre Peninsula	20-24	1	F	6
Lower Eyre Peninsula	20-24	1	M	3
Lower Eyre Peninsula	25-29		M	6
Lower Eyre Peninsula	25-29	0	F	113
Lower Eyre Peninsula	25-29	0	M	111
Lower Eyre Peninsula	25-29	1	M	12
Lower Eyre Peninsula	30-34		F	9
Lower Eyre Peninsula	30-34		M	11
Lower Eyre Peninsula	30-34	0	F	144
Lower Eyre Peninsula	30-34	0	M	127
Lower Eyre Peninsula	30-34	1	M	7
Lower Eyre Peninsula	35-39		F	4
Lower Eyre Peninsula	35-39		M	16
Lower Eyre Peninsula	35-39	0	F	158
Lower Eyre Peninsula	35-39	0	M	159
Lower Eyre Peninsula	35-39	1	F	12
Lower Eyre Peninsula	35-39	1	M	5
Lower Eyre Peninsula	40-44		F	12
Lower Eyre Peninsula	40-44		M	16
Lower Eyre Peninsula	40-44	0	F	169
Lower Eyre Peninsula	40-44	0	M	189
Lower Eyre Peninsula	40-44	1	F	10
Lower Eyre Peninsula	40-44	1	M	12
Lower Eyre Peninsula	45-49		F	10
Lower Eyre Peninsula	45-49		M	18
Lower Eyre Peninsula	45-49	0	F	183
Lower Eyre Peninsula	45-49	0	M	185
Lower Eyre Peninsula	45-49	1	M	6
Lower Eyre Peninsula	50-54		F	23
Lower Eyre Peninsula	50-54		M	24
Lower Eyre Peninsula	50-54	0	F	207
Lower Eyre Peninsula	50-54	0	M	209
Lower Eyre Peninsula	50-54	1	F	6
Lower Eyre Peninsula	55-59		F	4
Lower Eyre Peninsula	55-59		M	20
Lower Eyre Peninsula	55-59	0	F	186
Lower Eyre Peninsula	55-59	0	M	226
Lower Eyre Peninsula	55-59	1	M	4
Lower Eyre Peninsula	60-64		F	17
Lower Eyre Peninsula	60-64		M	10
Lower Eyre Peninsula	60-64	0	F	200
Lower Eyre Peninsula	60-64	0	M	232
Lower Eyre Peninsula	60-64	1	F	5
Lower Eyre Peninsula	65+		F	35
Lower Eyre Peninsula	65+		M	41
Lower Eyre Peninsula	65+	0	F	482
Lower Eyre Peninsula	65+	0	M	581
Lower Eyre Peninsula	65+	1	M	5
Loxton Waikerie	0-4		F	18
Loxton Waikerie	0-4		M	16
Loxton Waikerie	0-4	0	F	245
Loxton Waikerie	0-4	0	M	277
Loxton Waikerie	0-4	1	F	19
Loxton Waikerie	0-4	1	M	32
Loxton Waikerie	5-9		F	15
Loxton Waikerie	5-9		M	25
Loxton Waikerie	5-9	0	F	292
Loxton Waikerie	5-9	0	M	326
Loxton Waikerie	5-9	1	F	16
Loxton Waikerie	5-9	1	M	31
Loxton Waikerie	10-14		F	31
Loxton Waikerie	10-14		M	20
Loxton Waikerie	10-14	0	F	330
Loxton Waikerie	10-14	0	M	280
Loxton Waikerie	10-14	1	F	21
Loxton Waikerie	10-14	1	M	17
Loxton Waikerie	15-19		F	18
Loxton Waikerie	15-19		M	27
Loxton Waikerie	15-19	0	F	247
Loxton Waikerie	15-19	0	M	300
Loxton Waikerie	15-19	1	F	10
Loxton Waikerie	15-19	1	M	16
Loxton Waikerie	20-24		F	11
Loxton Waikerie	20-24		M	19
Loxton Waikerie	20-24	0	F	192
Loxton Waikerie	20-24	0	M	225
Loxton Waikerie	20-24	1	F	18
Loxton Waikerie	20-24	1	M	18
Loxton Waikerie	25-29		F	15
Loxton Waikerie	25-29		M	18
Loxton Waikerie	25-29	0	F	263
Loxton Waikerie	25-29	0	M	247
Loxton Waikerie	25-29	1	F	11
Loxton Waikerie	25-29	1	M	14
Loxton Waikerie	30-34		F	32
Loxton Waikerie	30-34		M	13
Loxton Waikerie	30-34	0	F	299
Loxton Waikerie	30-34	0	M	257
Loxton Waikerie	30-34	1	F	5
Loxton Waikerie	30-34	1	M	5
Loxton Waikerie	35-39		F	16
Loxton Waikerie	35-39		M	25
Loxton Waikerie	35-39	0	F	241
Loxton Waikerie	35-39	0	M	272
Loxton Waikerie	35-39	1	F	5
Loxton Waikerie	35-39	1	M	3
Loxton Waikerie	40-44		F	15
Loxton Waikerie	40-44		M	22
Loxton Waikerie	40-44	0	F	287
Loxton Waikerie	40-44	0	M	265
Loxton Waikerie	40-44	1	F	9
Loxton Waikerie	40-44	1	M	8
Loxton Waikerie	45-49		F	22
Loxton Waikerie	45-49		M	32
Loxton Waikerie	45-49	0	F	307
Loxton Waikerie	45-49	0	M	329
Loxton Waikerie	45-49	1	F	3
Loxton Waikerie	45-49	1	M	10
Loxton Waikerie	50-54		F	18
Loxton Waikerie	50-54		M	17
Loxton Waikerie	50-54	0	F	360
Loxton Waikerie	50-54	0	M	368
Loxton Waikerie	50-54	1	F	3
Loxton Waikerie	50-54	1	M	8
Loxton Waikerie	55-59		F	31
Loxton Waikerie	55-59		M	27
Loxton Waikerie	55-59	0	F	376
Loxton Waikerie	55-59	0	M	360
Loxton Waikerie	55-59	1	F	8
Loxton Waikerie	55-59	1	M	10
Loxton Waikerie	60-64		F	20
Loxton Waikerie	60-64		M	27
Loxton Waikerie	60-64	0	F	373
Loxton Waikerie	60-64	0	M	381
Loxton Waikerie	60-64	1	F	3
Loxton Waikerie	60-64	1	M	5
Loxton Waikerie	65+		F	94
Loxton Waikerie	65+		M	121
Loxton Waikerie	65+	0	F	1473
Loxton Waikerie	65+	0	M	1426
Loxton Waikerie	65+	1	F	7
Loxton Waikerie	65+	1	M	10
Maralinga Tjarutja	5-9	1	F	6
Maralinga Tjarutja	5-9	1	M	3
Maralinga Tjarutja	10-14	1	M	4
Maralinga Tjarutja	15-19	1	F	4
Maralinga Tjarutja	15-19	1	M	3
Maralinga Tjarutja	20-24	1	M	5
Maralinga Tjarutja	25-29	0	F	5
Maralinga Tjarutja	25-29	1	F	4
Maralinga Tjarutja	30-34	1	M	5
Maralinga Tjarutja	40-44	0	F	5
Maralinga Tjarutja	40-44	0	M	4
Maralinga Tjarutja	45-49	1	F	6
Maralinga Tjarutja	50-54	1	M	5
Maralinga Tjarutja	60-64	1	F	3
Maralinga Tjarutja	65+	0	M	5
Maralinga Tjarutja	65+	1	M	3
Marion	0-4		F	46
Marion	0-4		M	68
Marion	0-4	0	F	2365
Marion	0-4	0	M	2488
Marion	0-4	1	F	56
Marion	0-4	1	M	81
Marion	5-9		F	56
Marion	5-9		M	65
Marion	5-9	0	F	2445
Marion	5-9	0	M	2585
Marion	5-9	1	F	60
Marion	5-9	1	M	57
Marion	10-14		F	44
Marion	10-14		M	80
Marion	10-14	0	F	2322
Marion	10-14	0	M	2358
Marion	10-14	1	F	64
Marion	10-14	1	M	56
Marion	15-19		F	44
Marion	15-19		M	70
Marion	15-19	0	F	2215
Marion	15-19	0	M	2351
Marion	15-19	1	F	78
Marion	15-19	1	M	74
Marion	20-24		F	86
Marion	20-24		M	89
Marion	20-24	0	F	3084
Marion	20-24	0	M	2945
Marion	20-24	1	F	56
Marion	20-24	1	M	69
Marion	25-29		F	84
Marion	25-29		M	105
Marion	25-29	0	F	3432
Marion	25-29	0	M	3228
Marion	25-29	1	F	51
Marion	25-29	1	M	66
Marion	30-34		F	89
Marion	30-34		M	102
Marion	30-34	0	F	3639
Marion	30-34	0	M	3389
Marion	30-34	1	F	42
Marion	30-34	1	M	49
Marion	35-39		F	89
Marion	35-39		M	90
Marion	35-39	0	F	3552
Marion	35-39	0	M	3319
Marion	35-39	1	F	48
Marion	35-39	1	M	28
Marion	40-44		F	68
Marion	40-44		M	94
Marion	40-44	0	F	3097
Marion	40-44	0	M	2963
Marion	40-44	1	F	26
Marion	40-44	1	M	17
Marion	45-49		F	63
Marion	45-49		M	105
Marion	45-49	0	F	2825
Marion	45-49	0	M	2740
Marion	45-49	1	F	33
Marion	45-49	1	M	23
Marion	50-54		F	55
Marion	50-54		M	77
Marion	50-54	0	F	2774
Marion	50-54	0	M	2572
Marion	50-54	1	F	34
Marion	50-54	1	M	25
Marion	55-59		F	67
Marion	55-59		M	82
Marion	55-59	0	F	2834
Marion	55-59	0	M	2545
Marion	55-59	1	F	28
Marion	55-59	1	M	18
Marion	60-64		F	80
Marion	60-64		M	81
Marion	60-64	0	F	3012
Marion	60-64	0	M	2534
Marion	60-64	1	F	19
Marion	60-64	1	M	17
Marion	65+		F	267
Marion	65+		M	203
Marion	65+	0	F	9730
Marion	65+	0	M	7670
Marion	65+	1	F	33
Marion	65+	1	M	44
Mid Murray	0-4		F	18
Mid Murray	0-4		M	11
Mid Murray	0-4	0	F	142
Mid Murray	0-4	0	M	144
Mid Murray	0-4	1	F	15
Mid Murray	0-4	1	M	6
Mid Murray	5-9		F	9
Mid Murray	5-9		M	15
Mid Murray	5-9	0	F	164
Mid Murray	5-9	0	M	173
Mid Murray	5-9	1	F	8
Mid Murray	5-9	1	M	16
Mid Murray	10-14		F	18
Mid Murray	10-14		M	28
Mid Murray	10-14	0	F	172
Mid Murray	10-14	0	M	203
Mid Murray	10-14	1	F	13
Mid Murray	10-14	1	M	11
Mid Murray	15-19		F	20
Mid Murray	15-19		M	17
Mid Murray	15-19	0	F	163
Mid Murray	15-19	0	M	191
Mid Murray	15-19	1	F	9
Mid Murray	15-19	1	M	3
Mid Murray	20-24		F	9
Mid Murray	20-24		M	14
Mid Murray	20-24	0	F	129
Mid Murray	20-24	0	M	141
Mid Murray	20-24	1	F	8
Mid Murray	20-24	1	M	10
Mid Murray	25-29		F	12
Mid Murray	25-29		M	14
Mid Murray	25-29	0	F	155
Mid Murray	25-29	0	M	168
Mid Murray	25-29	1	F	5
Mid Murray	25-29	1	M	5
Mid Murray	30-34		F	16
Mid Murray	30-34		M	21
Mid Murray	30-34	0	F	157
Mid Murray	30-34	0	M	179
Mid Murray	30-34	1	F	4
Mid Murray	30-34	1	M	8
Mid Murray	35-39		F	12
Mid Murray	35-39		M	12
Mid Murray	35-39	0	F	156
Mid Murray	35-39	0	M	198
Mid Murray	35-39	1	F	7
Mid Murray	35-39	1	M	6
Mid Murray	40-44		F	16
Mid Murray	40-44		M	17
Mid Murray	40-44	0	F	157
Mid Murray	40-44	0	M	221
Mid Murray	40-44	1	F	6
Mid Murray	45-49		F	19
Mid Murray	45-49		M	21
Mid Murray	45-49	0	F	242
Mid Murray	45-49	0	M	244
Mid Murray	45-49	1	F	8
Mid Murray	45-49	1	M	11
Mid Murray	50-54		F	22
Mid Murray	50-54		M	21
Mid Murray	50-54	0	F	299
Mid Murray	50-54	0	M	323
Mid Murray	50-54	1	F	3
Mid Murray	50-54	1	M	7
Mid Murray	55-59		F	26
Mid Murray	55-59		M	27
Mid Murray	55-59	0	F	362
Mid Murray	55-59	0	M	413
Mid Murray	55-59	1	F	6
Mid Murray	55-59	1	M	11
Mid Murray	60-64		F	33
Mid Murray	60-64		M	45
Mid Murray	60-64	0	F	390
Mid Murray	60-64	0	M	420
Mid Murray	60-64	1	F	5
Mid Murray	60-64	1	M	12
Mid Murray	65+		F	113
Mid Murray	65+		M	132
Mid Murray	65+	0	F	1174
Mid Murray	65+	0	M	1319
Mid Murray	65+	1	F	8
Mid Murray	65+	1	M	13
Mitcham	0-4		F	27
Mitcham	0-4		M	18
Mitcham	0-4	0	F	1560
Mitcham	0-4	0	M	1639
Mitcham	0-4	1	F	22
Mitcham	0-4	1	M	17
Mitcham	5-9		F	37
Mitcham	5-9		M	29
Mitcham	5-9	0	F	1882
Mitcham	5-9	0	M	2055
Mitcham	5-9	1	F	16
Mitcham	5-9	1	M	18
Mitcham	10-14		F	31
Mitcham	10-14		M	23
Mitcham	10-14	0	F	2099
Mitcham	10-14	0	M	2145
Mitcham	10-14	1	F	22
Mitcham	10-14	1	M	24
Mitcham	15-19		F	27
Mitcham	15-19		M	37
Mitcham	15-19	0	F	2084
Mitcham	15-19	0	M	2121
Mitcham	15-19	1	F	18
Mitcham	15-19	1	M	20
Mitcham	20-24		F	45
Mitcham	20-24		M	52
Mitcham	20-24	0	F	1984
Mitcham	20-24	0	M	1954
Mitcham	20-24	1	F	21
Mitcham	20-24	1	M	32
Mitcham	25-29		F	41
Mitcham	25-29		M	47
Mitcham	25-29	0	F	1596
Mitcham	25-29	0	M	1726
Mitcham	25-29	1	F	15
Mitcham	25-29	1	M	13
Mitcham	30-34		F	46
Mitcham	30-34		M	57
Mitcham	30-34	0	F	1843
Mitcham	30-34	0	M	1700
Mitcham	30-34	1	F	16
Mitcham	30-34	1	M	15
Mitcham	35-39		F	40
Mitcham	35-39		M	39
Mitcham	35-39	0	F	2171
Mitcham	35-39	0	M	1918
Mitcham	35-39	1	F	10
Mitcham	35-39	1	M	13
Mitcham	40-44		F	30
Mitcham	40-44		M	55
Mitcham	40-44	0	F	2241
Mitcham	40-44	0	M	2105
Mitcham	40-44	1	F	10
Mitcham	40-44	1	M	15
Mitcham	45-49		F	46
Mitcham	45-49		M	49
Mitcham	45-49	0	F	2388
Mitcham	45-49	0	M	2282
Mitcham	45-49	1	F	7
Mitcham	45-49	1	M	9
Mitcham	50-54		F	31
Mitcham	50-54		M	40
Mitcham	50-54	0	F	2293
Mitcham	50-54	0	M	2142
Mitcham	50-54	1	F	13
Mitcham	50-54	1	M	13
Mitcham	55-59		F	38
Mitcham	55-59		M	46
Mitcham	55-59	0	F	2131
Mitcham	55-59	0	M	1958
Mitcham	55-59	1	F	6
Mitcham	55-59	1	M	5
Mitcham	60-64		F	46
Mitcham	60-64		M	46
Mitcham	60-64	0	F	2067
Mitcham	60-64	0	M	1981
Mitcham	60-64	1	F	4
Mitcham	60-64	1	M	6
Mitcham	65+		F	225
Mitcham	65+		M	197
Mitcham	65+	0	F	7467
Mitcham	65+	0	M	6225
Mitcham	65+	1	F	16
Mitcham	65+	1	M	13
Mount Barker	0-4		F	47
Mount Barker	0-4		M	53
Mount Barker	0-4	0	F	1133
Mount Barker	0-4	0	M	1197
Mount Barker	0-4	1	F	25
Mount Barker	0-4	1	M	36
Mount Barker	5-9		F	59
Mount Barker	5-9		M	54
Mount Barker	5-9	0	F	1123
Mount Barker	5-9	0	M	1226
Mount Barker	5-9	1	F	30
Mount Barker	5-9	1	M	33
Mount Barker	10-14		F	44
Mount Barker	10-14		M	37
Mount Barker	10-14	0	F	1202
Mount Barker	10-14	0	M	1301
Mount Barker	10-14	1	F	41
Mount Barker	10-14	1	M	23
Mount Barker	15-19		F	34
Mount Barker	15-19		M	28
Mount Barker	15-19	0	F	1109
Mount Barker	15-19	0	M	1119
Mount Barker	15-19	1	F	35
Mount Barker	15-19	1	M	23
Mount Barker	20-24		F	44
Mount Barker	20-24		M	42
Mount Barker	20-24	0	F	1053
Mount Barker	20-24	0	M	1102
Mount Barker	20-24	1	F	17
Mount Barker	20-24	1	M	28
Mount Barker	25-29		F	46
Mount Barker	25-29		M	47
Mount Barker	25-29	0	F	1178
Mount Barker	25-29	0	M	1110
Mount Barker	25-29	1	F	16
Mount Barker	25-29	1	M	15
Mount Barker	30-34		F	48
Mount Barker	30-34		M	57
Mount Barker	30-34	0	F	1213
Mount Barker	30-34	0	M	1149
Mount Barker	30-34	1	F	9
Mount Barker	30-34	1	M	16
Mount Barker	35-39		F	56
Mount Barker	35-39		M	64
Mount Barker	35-39	0	F	1309
Mount Barker	35-39	0	M	1176
Mount Barker	35-39	1	F	13
Mount Barker	35-39	1	M	12
Mount Barker	40-44		F	42
Mount Barker	40-44		M	64
