LGA_NAME16	MaxSchoolingCompleted	Sex	persons
Kulin	Did not go to school	M	3
Kulin	Year 8	F	4
Kulin	Year 8	M	17
Kulin	Year 9	F	10
Kulin	Year 9	M	14
Kulin	Year 10	F	49
Kulin	Year 10	M	76
Kulin	Year 11	F	26
Kulin	Year 11	M	23
Kulin	Year 12	F	151
Kulin	Year 12	M	158
Kwinana	Did not go to school	F	116
Kwinana	Did not go to school	M	153
Kwinana	Year 8	F	457
Kwinana	Year 8	M	471
Kwinana	Year 9	F	775
Kwinana	Year 9	M	888
Kwinana	Year 10	F	3682
Kwinana	Year 10	M	4831
Kwinana	Year 11	F	1796
Kwinana	Year 11	M	1934
Kwinana	Year 12	F	9616
Kwinana	Year 12	M	8523
Lake Grace	Did not go to school	F	4
Lake Grace	Year 8	F	8
Lake Grace	Year 8	M	9
Lake Grace	Year 9	F	16
Lake Grace	Year 9	M	30
Lake Grace	Year 10	F	100
Lake Grace	Year 10	M	138
Lake Grace	Year 11	F	54
Lake Grace	Year 11	M	45
Lake Grace	Year 12	F	255
Lake Grace	Year 12	M	268
Laverton	Did not go to school	M	5
Laverton	Year 8	F	11
Laverton	Year 8	M	17
Laverton	Year 9	F	16
Laverton	Year 9	M	20
Laverton	Year 10	F	73
Laverton	Year 10	M	137
Laverton	Year 11	F	46
Laverton	Year 11	M	85
Laverton	Year 12	F	112
Laverton	Year 12	M	216
Leonora	Did not go to school	M	3
Leonora	Year 8	F	22
Leonora	Year 8	M	9
Leonora	Year 9	F	16
Leonora	Year 9	M	35
Leonora	Year 10	F	92
Leonora	Year 10	M	133
Leonora	Year 11	F	49
Leonora	Year 11	M	70
Leonora	Year 12	F	172
Leonora	Year 12	M	240
Mandurah	Did not go to school	F	110
Mandurah	Did not go to school	M	116
Mandurah	Year 8	F	1281
Mandurah	Year 8	M	1270
Mandurah	Year 9	F	2300
Mandurah	Year 9	M	2385
Mandurah	Year 10	F	10826
Mandurah	Year 10	M	10140
Mandurah	Year 11	F	4637
Mandurah	Year 11	M	4214
Mandurah	Year 12	F	17318
Mandurah	Year 12	M	14523
Manjimup	Did not go to school	F	19
Manjimup	Did not go to school	M	37
Manjimup	Year 8	F	139
Manjimup	Year 8	M	163
Manjimup	Year 9	F	205
Manjimup	Year 9	M	284
Manjimup	Year 10	F	920
Manjimup	Year 10	M	1156
Manjimup	Year 11	F	504
Manjimup	Year 11	M	424
Manjimup	Year 12	F	1683
Manjimup	Year 12	M	1381
Meekatharra	Did not go to school	F	3
Meekatharra	Did not go to school	M	6
Meekatharra	Year 8	F	14
Meekatharra	Year 8	M	37
Meekatharra	Year 9	F	21
Meekatharra	Year 9	M	30
Meekatharra	Year 10	F	88
Meekatharra	Year 10	M	147
Meekatharra	Year 11	F	43
Meekatharra	Year 11	M	56
Meekatharra	Year 12	F	129
Meekatharra	Year 12	M	174
Melville	Did not go to school	F	202
Melville	Did not go to school	M	130
Melville	Year 8	F	1023
Melville	Year 8	M	678
Melville	Year 9	F	1440
Melville	Year 9	M	1288
Melville	Year 10	F	6728
Melville	Year 10	M	5568
Melville	Year 11	F	3124
Melville	Year 11	M	2934
Melville	Year 12	F	30661
Melville	Year 12	M	27958
Menzies	Did not go to school	F	7
Menzies	Did not go to school	M	7
Menzies	Year 8	F	3
Menzies	Year 8	M	7
Menzies	Year 9	F	3
Menzies	Year 9	M	10
Menzies	Year 10	F	27
Menzies	Year 10	M	70
Menzies	Year 11	F	14
Menzies	Year 11	M	31
Menzies	Year 12	F	39
Menzies	Year 12	M	121
Merredin	Did not go to school	F	4
Merredin	Year 8	F	38
Merredin	Year 8	M	66
Merredin	Year 9	F	68
Merredin	Year 9	M	86
Merredin	Year 10	F	294
Merredin	Year 10	M	351
Merredin	Year 11	F	153
Merredin	Year 11	M	159
Merredin	Year 12	F	503
Merredin	Year 12	M	475
Mingenew	Year 8	F	8
Mingenew	Year 8	M	13
Mingenew	Year 9	F	8
Mingenew	Year 9	M	11
Mingenew	Year 10	F	29
Mingenew	Year 10	M	38
Mingenew	Year 11	F	11
Mingenew	Year 11	M	21
Mingenew	Year 12	F	59
Mingenew	Year 12	M	75
Moora	Year 8	F	32
Moora	Year 8	M	36
Moora	Year 9	F	41
Moora	Year 9	M	63
Moora	Year 10	F	185
Moora	Year 10	M	256
Moora	Year 11	F	99
Moora	Year 11	M	108
Moora	Year 12	F	428
Moora	Year 12	M	335
Morawa	Year 8	F	6
Morawa	Year 8	M	8
Morawa	Year 9	F	14
Morawa	Year 9	M	11
Morawa	Year 10	F	50
Morawa	Year 10	M	66
Morawa	Year 11	F	34
Morawa	Year 11	M	24
Morawa	Year 12	F	110
Morawa	Year 12	M	96
Mosman Park	Did not go to school	F	12
Mosman Park	Did not go to school	M	16
Mosman Park	Year 8	F	44
Mosman Park	Year 8	M	42
Mosman Park	Year 9	F	98
Mosman Park	Year 9	M	80
Mosman Park	Year 10	F	387
Mosman Park	Year 10	M	325
Mosman Park	Year 11	F	246
Mosman Park	Year 11	M	212
Mosman Park	Year 12	F	2979
Mosman Park	Year 12	M	2700
Mount Magnet	Did not go to school	M	3
Mount Magnet	Year 8	M	6
Mount Magnet	Year 9	F	11
Mount Magnet	Year 9	M	15
Mount Magnet	Year 10	F	28
Mount Magnet	Year 10	M	39
Mount Magnet	Year 11	F	20
Mount Magnet	Year 11	M	17
Mount Magnet	Year 12	F	63
Mount Magnet	Year 12	M	63
Mount Marshall	Did not go to school	F	3
Mount Marshall	Year 8	M	11
Mount Marshall	Year 9	F	9
Mount Marshall	Year 9	M	13
Mount Marshall	Year 10	F	41
Mount Marshall	Year 10	M	56
Mount Marshall	Year 11	F	21
Mount Marshall	Year 11	M	21
Mount Marshall	Year 12	F	82
Mount Marshall	Year 12	M	84
Mukinbudin	Year 8	F	6
Mukinbudin	Year 8	M	7
Mukinbudin	Year 9	F	8
Mukinbudin	Year 9	M	14
Mukinbudin	Year 10	F	61
Mukinbudin	Year 10	M	85
Mukinbudin	Year 11	F	21
Mukinbudin	Year 11	M	23
Mukinbudin	Year 12	F	90
Mukinbudin	Year 12	M	78
Mundaring	Did not go to school	F	40
Mundaring	Did not go to school	M	149
Mundaring	Year 8	F	366
Mundaring	Year 8	M	401
Mundaring	Year 9	F	678
Mundaring	Year 9	M	780
Mundaring	Year 10	F	3491
Mundaring	Year 10	M	5029
Mundaring	Year 11	F	1638
Mundaring	Year 11	M	1774
Mundaring	Year 12	F	8706
Mundaring	Year 12	M	7596
Murchison	Year 9	M	5
Murchison	Year 10	F	5
Murchison	Year 10	M	10
Murchison	Year 11	F	6
Murchison	Year 11	M	4
Murchison	Year 12	F	18
Murchison	Year 12	M	13
Murray	Did not go to school	F	12
Murray	Did not go to school	M	30
Murray	Year 8	F	229
Murray	Year 8	M	335
Murray	Year 9	F	447
Murray	Year 9	M	558
Murray	Year 10	F	2256
Murray	Year 10	M	2348
Murray	Year 11	F	1041
Murray	Year 11	M	899
Murray	Year 12	F	2897
Murray	Year 12	M	2424
Nannup	Did not go to school	M	3
Nannup	Year 8	F	14
Nannup	Year 8	M	22
Nannup	Year 9	F	23
Nannup	Year 9	M	34
Nannup	Year 10	F	153
Nannup	Year 10	M	194
Nannup	Year 11	F	79
Nannup	Year 11	M	73
Nannup	Year 12	F	287
Nannup	Year 12	M	264
Narembeen	Year 8	F	16
Narembeen	Year 8	M	13
Narembeen	Year 9	F	12
Narembeen	Year 9	M	22
Narembeen	Year 10	F	64
Narembeen	Year 10	M	77
Narembeen	Year 11	F	31
Narembeen	Year 11	M	38
Narembeen	Year 12	F	131
Narembeen	Year 12	M	126
Narrogin	Did not go to school	F	11
Narrogin	Did not go to school	M	16
Narrogin	Year 8	F	70
Narrogin	Year 8	M	87
Narrogin	Year 9	F	117
Narrogin	Year 9	M	129
Narrogin	Year 10	F	464
Narrogin	Year 10	M	511
Narrogin	Year 11	F	261
Narrogin	Year 11	M	222
Narrogin	Year 12	F	865
Narrogin	Year 12	M	735
Nedlands	Did not go to school	F	19
Nedlands	Did not go to school	M	12
Nedlands	Year 8	F	82
Nedlands	Year 8	M	70
Nedlands	Year 9	F	241
Nedlands	Year 9	M	245
Nedlands	Year 10	F	819
Nedlands	Year 10	M	601
Nedlands	Year 11	F	428
Nedlands	Year 11	M	437
Nedlands	Year 12	F	7287
Nedlands	Year 12	M	6989
Ngaanyatjarraku	Did not go to school	F	17
Ngaanyatjarraku	Did not go to school	M	11
Ngaanyatjarraku	Year 8	F	68
Ngaanyatjarraku	Year 8	M	56
Ngaanyatjarraku	Year 9	F	54
Ngaanyatjarraku	Year 9	M	56
Ngaanyatjarraku	Year 10	F	159
Ngaanyatjarraku	Year 10	M	124
Ngaanyatjarraku	Year 11	F	71
Ngaanyatjarraku	Year 11	M	75
Ngaanyatjarraku	Year 12	F	101
Ngaanyatjarraku	Year 12	M	96
Northam	Did not go to school	F	12
Northam	Did not go to school	M	22
Northam	Year 8	F	171
Northam	Year 8	M	209
Northam	Year 9	F	289
Northam	Year 9	M	340
Northam	Year 10	F	1272
Northam	Year 10	M	1340
Northam	Year 11	F	568
Northam	Year 11	M	491
Northam	Year 12	F	1800
Northam	Year 12	M	1442
Northampton	Did not go to school	F	5
Northampton	Did not go to school	M	10
Northampton	Year 8	F	50
Northampton	Year 8	M	74
Northampton	Year 9	F	66
Northampton	Year 9	M	105
Northampton	Year 10	F	349
Northampton	Year 10	M	469
Northampton	Year 11	F	149
Northampton	Year 11	M	134
Northampton	Year 12	F	495
Northampton	Year 12	M	437
Nungarin	Year 9	F	7
Nungarin	Year 9	M	8
Nungarin	Year 10	F	21
Nungarin	Year 10	M	28
Nungarin	Year 11	F	12
Nungarin	Year 11	M	9
Nungarin	Year 12	F	39
Nungarin	Year 12	M	39
Peppermint Grove	Did not go to school	F	3
Peppermint Grove	Year 8	F	5
Peppermint Grove	Year 8	M	5
Peppermint Grove	Year 9	F	53
Peppermint Grove	Year 9	M	18
Peppermint Grove	Year 10	F	82
Peppermint Grove	Year 10	M	29
Peppermint Grove	Year 11	F	67
Peppermint Grove	Year 11	M	33
Peppermint Grove	Year 12	F	518
Peppermint Grove	Year 12	M	466
Perenjori	Year 8	F	3
Perenjori	Year 8	M	14
Perenjori	Year 9	F	8
Perenjori	Year 9	M	11
Perenjori	Year 10	F	42
Perenjori	Year 10	M	53
Perenjori	Year 11	F	26
Perenjori	Year 11	M	29
Perenjori	Year 12	F	74
Perenjori	Year 12	M	110
Perth	Did not go to school	F	55
Perth	Did not go to school	M	62
Perth	Year 8	F	110
Perth	Year 8	M	89
Perth	Year 9	F	150
Perth	Year 9	M	186
Perth	Year 10	F	828
Perth	Year 10	M	891
Perth	Year 11	F	558
Perth	Year 11	M	711
Perth	Year 12	F	9677
Perth	Year 12	M	10385
Pingelly	Year 8	F	16
Pingelly	Year 8	M	29
Pingelly	Year 9	F	32
Pingelly	Year 9	M	34
Pingelly	Year 10	F	114
Pingelly	Year 10	M	139
Pingelly	Year 11	F	42
Pingelly	Year 11	M	43
Pingelly	Year 12	F	182
Pingelly	Year 12	M	155
Plantagenet	Did not go to school	F	20
Plantagenet	Did not go to school	M	36
Plantagenet	Year 8	F	57
Plantagenet	Year 8	M	94
Plantagenet	Year 9	F	104
Plantagenet	Year 9	M	155
Plantagenet	Year 10	F	551
Plantagenet	Year 10	M	692
Plantagenet	Year 11	F	248
Plantagenet	Year 11	M	212
Plantagenet	Year 12	F	970
Plantagenet	Year 12	M	821
Port Hedland	Did not go to school	F	38
Port Hedland	Did not go to school	M	34
Port Hedland	Year 8	F	118
Port Hedland	Year 8	M	118
Port Hedland	Year 9	F	184
Port Hedland	Year 9	M	286
Port Hedland	Year 10	F	981
Port Hedland	Year 10	M	1370
Port Hedland	Year 11	F	593
Port Hedland	Year 11	M	846
Port Hedland	Year 12	F	2745
Port Hedland	Year 12	M	2503
Quairading	Year 8	F	15
Quairading	Year 8	M	22
Quairading	Year 9	F	27
Quairading	Year 9	M	17
Quairading	Year 10	F	108
Quairading	Year 10	M	107
Quairading	Year 11	F	27
Quairading	Year 11	M	33
Quairading	Year 12	F	130
Quairading	Year 12	M	103
Ravensthorpe	Did not go to school	M	3
Ravensthorpe	Year 8	F	21
Ravensthorpe	Year 8	M	29
Ravensthorpe	Year 9	F	41
Ravensthorpe	Year 9	M	58
Ravensthorpe	Year 10	F	174
Ravensthorpe	Year 10	M	262
Ravensthorpe	Year 11	F	95
Ravensthorpe	Year 11	M	76
Ravensthorpe	Year 12	F	375
Ravensthorpe	Year 12	M	362
Rockingham	Did not go to school	F	166
Rockingham	Did not go to school	M	161
Rockingham	Year 8	F	1237
Rockingham	Year 8	M	1141
Rockingham	Year 9	F	2710
Rockingham	Year 9	M	2785
Rockingham	Year 10	F	13277
Rockingham	Year 10	M	13670
Rockingham	Year 11	F	6626
Rockingham	Year 11	M	6753
Rockingham	Year 12	F	27159
Rockingham	Year 12	M	23195
Sandstone	Year 8	M	4
Sandstone	Year 9	M	3
Sandstone	Year 10	F	10
Sandstone	Year 10	M	13
Sandstone	Year 11	M	4
Sandstone	Year 12	F	15
Sandstone	Year 12	M	18
Serpentine-Jarrahdale	Did not go to school	F	27
Serpentine-Jarrahdale	Did not go to school	M	49
Serpentine-Jarrahdale	Year 8	F	208
Serpentine-Jarrahdale	Year 8	M	265
Serpentine-Jarrahdale	Year 9	F	526
Serpentine-Jarrahdale	Year 9	M	720
Serpentine-Jarrahdale	Year 10	F	2935
Serpentine-Jarrahdale	Year 10	M	3494
Serpentine-Jarrahdale	Year 11	F	1534
Serpentine-Jarrahdale	Year 11	M	1541
Serpentine-Jarrahdale	Year 12	F	6409
Serpentine-Jarrahdale	Year 12	M	5080
Shark Bay	Year 8	F	13
Shark Bay	Year 8	M	18
Shark Bay	Year 9	F	18
Shark Bay	Year 9	M	24
Shark Bay	Year 10	F	94
Shark Bay	Year 10	M	140
Shark Bay	Year 11	F	44
Shark Bay	Year 11	M	40
Shark Bay	Year 12	F	189
Shark Bay	Year 12	M	145
South Perth	Did not go to school	F	102
South Perth	Did not go to school	M	58
South Perth	Year 8	F	308
South Perth	Year 8	M	234
South Perth	Year 9	F	474
South Perth	Year 9	M	478
South Perth	Year 10	F	2253
South Perth	Year 10	M	1931
South Perth	Year 11	F	1185
South Perth	Year 11	M	1100
South Perth	Year 12	F	13685
South Perth	Year 12	M	13031
Stirling	Did not go to school	F	1133
Stirling	Did not go to school	M	851
Stirling	Year 8	F	3534
Stirling	Year 8	M	2597
Stirling	Year 9	F	3294
Stirling	Year 9	M	3016
Stirling	Year 10	F	13938
Stirling	Year 10	M	12485
Stirling	Year 11	F	6731
Stirling	Year 11	M	6669
Stirling	Year 12	F	63989
Stirling	Year 12	M	58984
Subiaco	Did not go to school	F	8
Subiaco	Did not go to school	M	12
Subiaco	Year 8	F	98
Subiaco	Year 8	M	65
Subiaco	Year 9	F	152
Subiaco	Year 9	M	155
Subiaco	Year 10	F	652
Subiaco	Year 10	M	507
Subiaco	Year 11	F	320
Subiaco	Year 11	M	316
Subiaco	Year 12	F	6019
Subiaco	Year 12	M	5367
Swan	Did not go to school	F	720
Swan	Did not go to school	M	510
Swan	Year 8	F	1823
Swan	Year 8	M	1602
Swan	Year 9	F	2585
Swan	Year 9	M	2782
Swan	Year 10	F	12381
Swan	Year 10	M	13200
Swan	Year 11	F	6293
Swan	Year 11	M	6464
Swan	Year 12	F	33988
Swan	Year 12	M	30399
Tammin	Year 8	F	10
Tammin	Year 8	M	12
Tammin	Year 9	M	13
Tammin	Year 10	F	29
Tammin	Year 10	M	42
Tammin	Year 11	F	15
Tammin	Year 11	M	16
Tammin	Year 12	F	66
Tammin	Year 12	M	68
Three Springs	Year 8	F	8
Three Springs	Year 8	M	12
Three Springs	Year 9	F	5
Three Springs	Year 9	M	15
Three Springs	Year 10	F	40
Three Springs	Year 10	M	70
Three Springs	Year 11	F	21
Three Springs	Year 11	M	27
Three Springs	Year 12	F	95
Three Springs	Year 12	M	85
Toodyay	Did not go to school	M	4
Toodyay	Year 8	F	61
Toodyay	Year 8	M	78
Toodyay	Year 9	F	94
Toodyay	Year 9	M	134
Toodyay	Year 10	F	502
Toodyay	Year 10	M	633
Toodyay	Year 11	F	237
Toodyay	Year 11	M	209
Toodyay	Year 12	F	815
Toodyay	Year 12	M	703
Trayning	Year 8	F	9
Trayning	Year 8	M	6
Trayning	Year 9	F	9
Trayning	Year 9	M	11
Trayning	Year 10	F	51
Trayning	Year 10	M	51
Trayning	Year 11	F	10
Trayning	Year 11	M	12
Trayning	Year 12	F	35
Trayning	Year 12	M	45
Upper Gascoyne	Year 8	M	15
Upper Gascoyne	Year 9	F	3
Upper Gascoyne	Year 9	M	3
Upper Gascoyne	Year 10	F	20
Upper Gascoyne	Year 10	M	19
Upper Gascoyne	Year 11	F	11
Upper Gascoyne	Year 11	M	4
Upper Gascoyne	Year 12	F	20
Upper Gascoyne	Year 12	M	17
Victoria Park	Did not go to school	F	112
Victoria Park	Did not go to school	M	102
Victoria Park	Year 8	F	373
Victoria Park	Year 8	M	270
Victoria Park	Year 9	F	401
Victoria Park	Year 9	M	392
Victoria Park	Year 10	F	1863
Victoria Park	Year 10	M	1974
Victoria Park	Year 11	F	944
Victoria Park	Year 11	M	1092
Victoria Park	Year 12	F	10923
Victoria Park	Year 12	M	10597
Victoria Plains	Did not go to school	M	3
Victoria Plains	Year 8	F	13
Victoria Plains	Year 8	M	9
Victoria Plains	Year 9	F	13
Victoria Plains	Year 9	M	21
Victoria Plains	Year 10	F	94
Victoria Plains	Year 10	M	108
Victoria Plains	Year 11	F	29
Victoria Plains	Year 11	M	38
Victoria Plains	Year 12	F	125
Victoria Plains	Year 12	M	140
Vincent	Did not go to school	F	152
Vincent	Did not go to school	M	76
Vincent	Year 8	F	454
Vincent	Year 8	M	278
Vincent	Year 9	F	277
Vincent	Year 9	M	318
Vincent	Year 10	F	1406
Vincent	Year 10	M	1498
Vincent	Year 11	F	822
Vincent	Year 11	M	925
Vincent	Year 12	F	11799
Vincent	Year 12	M	11361
Wagin	Did not go to school	F	3
Wagin	Did not go to school	M	4
Wagin	Year 8	F	19
Wagin	Year 8	M	36
Wagin	Year 9	F	42
Wagin	Year 9	M	53
Wagin	Year 10	F	217
Wagin	Year 10	M	229
Wagin	Year 11	F	82
Wagin	Year 11	M	71
Wagin	Year 12	F	290
Wagin	Year 12	M	254
Wandering	Year 8	F	7
Wandering	Year 8	M	6
Wandering	Year 9	F	8
Wandering	Year 9	M	16
Wandering	Year 10	F	49
Wandering	Year 10	M	63
Wandering	Year 11	F	21
Wandering	Year 11	M	24
Wandering	Year 12	F	77
Wandering	Year 12	M	90
Wanneroo	Did not go to school	F	1010
Wanneroo	Did not go to school	M	761
Wanneroo	Year 8	F	2235
Wanneroo	Year 8	M	1841
Wanneroo	Year 9	F	3393
Wanneroo	Year 9	M	3546
Wanneroo	Year 10	F	15837
Wanneroo	Year 10	M	16740
Wanneroo	Year 11	F	8588
Wanneroo	Year 11	M	8784
Wanneroo	Year 12	F	48913
Wanneroo	Year 12	M	42734
Waroona	Did not go to school	F	3
Waroona	Did not go to school	M	8
Waroona	Year 8	F	89
Waroona	Year 8	M	87
Waroona	Year 9	F	112
Waroona	Year 9	M	149
Waroona	Year 10	F	536
Waroona	Year 10	M	621
Waroona	Year 11	F	238
Waroona	Year 11	M	215
Waroona	Year 12	F	612
Waroona	Year 12	M	512
West Arthur	Year 8	F	5
West Arthur	Year 8	M	13
West Arthur	Year 9	F	13
West Arthur	Year 9	M	24
West Arthur	Year 10	F	62
West Arthur	Year 10	M	94
West Arthur	Year 11	F	23
West Arthur	Year 11	M	27
West Arthur	Year 12	F	155
West Arthur	Year 12	M	147
Westonia	Year 8	F	7
Westonia	Year 9	F	8
Westonia	Year 9	M	6
Westonia	Year 10	F	19
Westonia	Year 10	M	24
Westonia	Year 11	F	18
Westonia	Year 11	M	10
Westonia	Year 12	F	48
Westonia	Year 12	M	45
Wickepin	Year 8	M	8
Wickepin	Year 9	F	16
Wickepin	Year 9	M	18
Wickepin	Year 10	F	58
Wickepin	Year 10	M	85
Wickepin	Year 11	F	26
Wickepin	Year 11	M	27
Wickepin	Year 12	F	116
Wickepin	Year 12	M	102
Williams	Did not go to school	M	4
Williams	Year 8	F	8
Williams	Year 8	M	9
Williams	Year 9	F	18
Williams	Year 9	M	16
Williams	Year 10	F	75
Williams	Year 10	M	86
Williams	Year 11	F	41
Williams	Year 11	M	40
Williams	Year 12	F	202
Williams	Year 12	M	207
Wiluna	Year 8	F	12
Wiluna	Year 8	M	8
Wiluna	Year 9	F	3
Wiluna	Year 9	M	16
Wiluna	Year 10	F	41
Wiluna	Year 10	M	61
Wiluna	Year 11	F	4
Wiluna	Year 11	M	19
Wiluna	Year 12	F	42
Wiluna	Year 12	M	90
Wongan-Ballidu	Year 8	F	17
Wongan-Ballidu	Year 8	M	14
Wongan-Ballidu	Year 9	F	27
Wongan-Ballidu	Year 9	M	25
Wongan-Ballidu	Year 10	F	133
Wongan-Ballidu	Year 10	M	175
Wongan-Ballidu	Year 11	F	49
Wongan-Ballidu	Year 11	M	55
Wongan-Ballidu	Year 12	F	218
Wongan-Ballidu	Year 12	M	243
Woodanilling	Year 8	F	6
Woodanilling	Year 8	M	7
Woodanilling	Year 9	F	11
Woodanilling	Year 9	M	12
Woodanilling	Year 10	F	44
Woodanilling	Year 10	M	49
Woodanilling	Year 11	F	7
Woodanilling	Year 11	M	19
Woodanilling	Year 12	F	85
Woodanilling	Year 12	M	83
Wyalkatchem	Year 8	F	13
Wyalkatchem	Year 8	M	7
Wyalkatchem	Year 9	F	16
Wyalkatchem	Year 9	M	20
Wyalkatchem	Year 10	F	42
Wyalkatchem	Year 10	M	57
Wyalkatchem	Year 11	F	20
Wyalkatchem	Year 11	M	30
Wyalkatchem	Year 12	F	71
Wyalkatchem	Year 12	M	78
Wyndham-East Kimberley	Did not go to school	F	24
Wyndham-East Kimberley	Did not go to school	M	26
Wyndham-East Kimberley	Year 8	F	94
Wyndham-East Kimberley	Year 8	M	144
Wyndham-East Kimberley	Year 9	F	143
Wyndham-East Kimberley	Year 9	M	165
Wyndham-East Kimberley	Year 10	F	531
Wyndham-East Kimberley	Year 10	M	636
Wyndham-East Kimberley	Year 11	F	312
Wyndham-East Kimberley	Year 11	M	293
Wyndham-East Kimberley	Year 12	F	1273
Wyndham-East Kimberley	Year 12	M	1006
Yalgoo	Year 9	M	14
Yalgoo	Year 10	F	13
Yalgoo	Year 10	M	33
Yalgoo	Year 11	F	5
Yalgoo	Year 11	M	10
Yalgoo	Year 12	F	30
Yalgoo	Year 12	M	49
Yilgarn	Year 8	F	15
Yilgarn	Year 8	M	33
Yilgarn	Year 9	F	19
Yilgarn	Year 9	M	36
Yilgarn	Year 10	F	102
Yilgarn	Year 10	M	158
Yilgarn	Year 11	F	47
Yilgarn	Year 11	M	61
Yilgarn	Year 12	F	158
Yilgarn	Year 12	M	226
York	Year 8	F	49
York	Year 8	M	66
York	Year 9	F	70
York	Year 9	M	90
York	Year 10	F	387
York	Year 10	M	458
York	Year 11	F	146
York	Year 11	M	132
York	Year 12	F	676
York	Year 12	M	572
No usual address (WA)	Did not go to school	F	14
No usual address (WA)	Did not go to school	M	10
No usual address (WA)	Year 8	F	36
No usual address (WA)	Year 8	M	80
No usual address (WA)	Year 9	F	100
No usual address (WA)	Year 9	M	143
No usual address (WA)	Year 10	F	423
No usual address (WA)	Year 10	M	620
No usual address (WA)	Year 11	F	218
No usual address (WA)	Year 11	M	239
No usual address (WA)	Year 12	F	1029
No usual address (WA)	Year 12	M	997
Migratory - Offshore - Shipping (WA)	Did not go to school	M	3
Migratory - Offshore - Shipping (WA)	Year 9	M	13
Migratory - Offshore - Shipping (WA)	Year 10	F	6
Migratory - Offshore - Shipping (WA)	Year 10	M	59
Migratory - Offshore - Shipping (WA)	Year 11	M	38
Migratory - Offshore - Shipping (WA)	Year 12	F	30
Migratory - Offshore - Shipping (WA)	Year 12	M	143
Break O'Day	Did not go to school	F	3
Break O'Day	Did not go to school	M	5
Break O'Day	Year 8	F	94
Break O'Day	Year 8	M	161
Break O'Day	Year 9	F	276
Break O'Day	Year 9	M	321
Break O'Day	Year 10	F	880
Break O'Day	Year 10	M	1027
Break O'Day	Year 11	F	296
Break O'Day	Year 11	M	242
Break O'Day	Year 12	F	1106
Break O'Day	Year 12	M	928
Brighton	Did not go to school	F	18
Brighton	Did not go to school	M	26
Brighton	Year 8	F	286
Brighton	Year 8	M	324
Brighton	Year 9	F	636
Brighton	Year 9	M	629
Brighton	Year 10	F	2494
Brighton	Year 10	M	2466
Brighton	Year 11	F	839
Brighton	Year 11	M	728
Brighton	Year 12	F	2897
Brighton	Year 12	M	2356
Burnie	Did not go to school	F	25
Burnie	Did not go to school	M	43
Burnie	Year 8	F	385
Burnie	Year 8	M	410
Burnie	Year 9	F	674
Burnie	Year 9	M	714
Burnie	Year 10	F	2793
Burnie	Year 10	M	2713
Burnie	Year 11	F	896
Burnie	Year 11	M	723
Burnie	Year 12	F	3187
Burnie	Year 12	M	2669
Central Coast (Tas.)	Did not go to school	F	15
Central Coast (Tas.)	Did not go to school	M	20
Central Coast (Tas.)	Year 8	F	459
Central Coast (Tas.)	Year 8	M	513
Central Coast (Tas.)	Year 9	F	918
Central Coast (Tas.)	Year 9	M	923
Central Coast (Tas.)	Year 10	F	3469
Central Coast (Tas.)	Year 10	M	3493
Central Coast (Tas.)	Year 11	F	974
Central Coast (Tas.)	Year 11	M	807
Central Coast (Tas.)	Year 12	F	3581
Central Coast (Tas.)	Year 12	M	2758
Central Highlands (Tas.)	Did not go to school	M	6
Central Highlands (Tas.)	Year 8	F	46
Central Highlands (Tas.)	Year 8	M	72
Central Highlands (Tas.)	Year 9	F	74
Central Highlands (Tas.)	Year 9	M	134
Central Highlands (Tas.)	Year 10	F	321
Central Highlands (Tas.)	Year 10	M	424
Central Highlands (Tas.)	Year 11	F	79
Central Highlands (Tas.)	Year 11	M	81
Central Highlands (Tas.)	Year 12	F	318
Central Highlands (Tas.)	Year 12	M	330
Circular Head	Did not go to school	F	8
Circular Head	Did not go to school	M	11
Circular Head	Year 8	F	120
Circular Head	Year 8	M	201
Circular Head	Year 9	F	316
Circular Head	Year 9	M	389
Circular Head	Year 10	F	1071
Circular Head	Year 10	M	1279
Circular Head	Year 11	F	360
Circular Head	Year 11	M	289
Circular Head	Year 12	F	1020
Circular Head	Year 12	M	870
Clarence	Did not go to school	F	81
Clarence	Did not go to school	M	97
Clarence	Year 8	F	771
Clarence	Year 8	M	692
Clarence	Year 9	F	1473
Clarence	Year 9	M	1368
Clarence	Year 10	F	6813
Clarence	Year 10	M	6461
Clarence	Year 11	F	2218
Clarence	Year 11	M	2014
Clarence	Year 12	F	13826
Clarence	Year 12	M	12624
Derwent Valley	Did not go to school	F	10
Derwent Valley	Did not go to school	M	28
Derwent Valley	Year 8	F	167
Derwent Valley	Year 8	M	246
Derwent Valley	Year 9	F	371
Derwent Valley	Year 9	M	425
Derwent Valley	Year 10	F	1566
Derwent Valley	Year 10	M	1682
Derwent Valley	Year 11	F	497
Derwent Valley	Year 11	M	433
Derwent Valley	Year 12	F	1584
Derwent Valley	Year 12	M	1341
Devonport	Did not go to school	F	47
Devonport	Did not go to school	M	44
Devonport	Year 8	F	508
Devonport	Year 8	M	469
Devonport	Year 9	F	1065
Devonport	Year 9	M	946
Devonport	Year 10	F	3816
Devonport	Year 10	M	3779
Devonport	Year 11	F	1116
Devonport	Year 11	M	972
Devonport	Year 12	F	4126
Devonport	Year 12	M	3457
Dorset	Did not go to school	F	3
Dorset	Year 8	F	100
Dorset	Year 8	M	138
Dorset	Year 9	F	268
Dorset	Year 9	M	327
Dorset	Year 10	F	1006
