LGA_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Narrandera	35-44	1	1	0	F	183
Narrandera	35-44	1	1	0	M	139
Narrandera	35-44	1	1	1	F	9
Narrandera	35-44	1	1	1	M	9
Narrandera	45-54				F	26
Narrandera	45-54				M	31
Narrandera	45-54	0			F	188
Narrandera	45-54	0			M	194
Narrandera	45-54	1	0	1	F	32
Narrandera	45-54	1	0	1	M	7
Narrandera	45-54	1	1	0	F	89
Narrandera	45-54	1	1	0	M	92
Narrandera	45-54	1	1	1	F	5
Narrandera	55-64				F	22
Narrandera	55-64				M	37
Narrandera	55-64	0			F	300
Narrandera	55-64	0			M	312
Narrandera	55-64	1	0	1	F	86
Narrandera	55-64	1	0	1	M	33
Narrandera	55-64	1	1	0	F	10
Narrandera	55-64	1	1	0	M	20
Narrandera	55-64	1	1	1	F	4
Narrandera	65-74				F	23
Narrandera	65-74				M	42
Narrandera	65-74	0			F	252
Narrandera	65-74	0			M	282
Narrandera	65-74	1	0	1	F	52
Narrandera	65-74	1	0	1	M	33
Narrandera	65-74	1	1	0	F	6
Narrandera	65-74	1	1	0	M	3
Narrandera	75-84				F	29
Narrandera	75-84				M	22
Narrandera	75-84	0			F	195
Narrandera	75-84	0			M	173
Narrandera	75-84	1	0	1	F	15
Narrandera	75-84	1	0	1	M	8
Narrandera	85+				F	9
Narrandera	85+				M	7
Narrandera	85+	0			F	113
Narrandera	85+	0			M	68
Narromine	15-19				F	29
Narromine	15-19				M	31
Narromine	15-19	0			F	135
Narromine	15-19	0			M	154
Narromine	15-19	1	0	1	F	7
Narromine	15-19	1	0	1	M	10
Narromine	15-19	1	1	0	F	5
Narromine	20-24				F	20
Narromine	20-24				M	21
Narromine	20-24	0			F	102
Narromine	20-24	0			M	119
Narromine	20-24	1	0	1	F	12
Narromine	20-24	1	0	1	M	6
Narromine	20-24	1	1	0	F	16
Narromine	20-24	1	1	0	M	8
Narromine	25-34				F	57
Narromine	25-34				M	41
Narromine	25-34	0			F	128
Narromine	25-34	0			M	167
Narromine	25-34	1	0	1	F	19
Narromine	25-34	1	0	1	M	13
Narromine	25-34	1	1	0	F	161
Narromine	25-34	1	1	0	M	109
Narromine	25-34	1	1	1	F	15
Narromine	25-34	1	1	1	M	5
Narromine	35-44				F	61
Narromine	35-44				M	44
Narromine	35-44	0			F	80
Narromine	35-44	0			M	111
Narromine	35-44	1	0	1	F	13
Narromine	35-44	1	0	1	M	5
Narromine	35-44	1	1	0	F	182
Narromine	35-44	1	1	0	M	157
Narromine	35-44	1	1	1	F	23
Narromine	35-44	1	1	1	M	9
Narromine	45-54				F	37
Narromine	45-54				M	53
Narromine	45-54	0			F	187
Narromine	45-54	0			M	208
Narromine	45-54	1	0	1	F	30
Narromine	45-54	1	0	1	M	13
Narromine	45-54	1	1	0	F	88
Narromine	45-54	1	1	0	M	81
Narromine	45-54	1	1	1	M	7
Narromine	55-64				F	53
Narromine	55-64				M	49
Narromine	55-64	0			F	293
Narromine	55-64	0			M	329
Narromine	55-64	1	0	1	F	68
Narromine	55-64	1	0	1	M	36
Narromine	55-64	1	1	0	F	3
Narromine	55-64	1	1	0	M	15
Narromine	65-74				F	24
Narromine	65-74				M	48
Narromine	65-74	0			F	276
Narromine	65-74	0			M	293
Narromine	65-74	1	0	1	F	64
Narromine	65-74	1	0	1	M	38
Narromine	75-84				F	48
Narromine	75-84				M	33
Narromine	75-84	0			F	170
Narromine	75-84	0			M	197
Narromine	75-84	1	0	1	F	17
Narromine	75-84	1	0	1	M	5
Narromine	85+				F	30
Narromine	85+				M	27
Narromine	85+	0			F	64
Narromine	85+	0			M	52
Newcastle	15-19				F	315
Newcastle	15-19				M	290
Newcastle	15-19	0			F	4204
Newcastle	15-19	0			M	4382
Newcastle	15-19	1	0	1	F	295
Newcastle	15-19	1	0	1	M	200
Newcastle	15-19	1	1	0	F	23
Newcastle	15-19	1	1	0	M	17
Newcastle	20-24				F	414
Newcastle	20-24				M	506
Newcastle	20-24	0			F	6306
Newcastle	20-24	0			M	6380
Newcastle	20-24	1	0	1	F	334
Newcastle	20-24	1	0	1	M	165
Newcastle	20-24	1	1	0	F	222
Newcastle	20-24	1	1	0	M	90
Newcastle	20-24	1	1	1	F	10
Newcastle	20-24	1	1	1	M	4
Newcastle	25-34				F	610
Newcastle	25-34				M	764
Newcastle	25-34	0			F	8630
Newcastle	25-34	0			M	10202
Newcastle	25-34	1	0	1	F	534
Newcastle	25-34	1	0	1	M	245
Newcastle	25-34	1	1	0	F	3445
Newcastle	25-34	1	1	0	M	2313
Newcastle	25-34	1	1	1	F	150
Newcastle	25-34	1	1	1	M	56
Newcastle	35-44				F	454
Newcastle	35-44				M	551
Newcastle	35-44	0			F	3241
Newcastle	35-44	0			M	4420
Newcastle	35-44	1	0	1	F	313
Newcastle	35-44	1	0	1	M	174
Newcastle	35-44	1	1	0	F	6714
Newcastle	35-44	1	1	0	M	5561
Newcastle	35-44	1	1	1	F	282
Newcastle	35-44	1	1	1	M	145
Newcastle	45-54				F	420
Newcastle	45-54				M	518
Newcastle	45-54	0			F	6057
Newcastle	45-54	0			M	5851
Newcastle	45-54	1	0	1	F	537
Newcastle	45-54	1	0	1	M	255
Newcastle	45-54	1	1	0	F	3447
Newcastle	45-54	1	1	0	M	3425
Newcastle	45-54	1	1	1	F	95
Newcastle	45-54	1	1	1	M	65
Newcastle	55-64				F	385
Newcastle	55-64				M	432
Newcastle	55-64	0			F	7269
Newcastle	55-64	0			M	7624
Newcastle	55-64	1	0	1	F	1919
Newcastle	55-64	1	0	1	M	780
Newcastle	55-64	1	1	0	F	268
Newcastle	55-64	1	1	0	M	563
Newcastle	55-64	1	1	1	F	28
Newcastle	55-64	1	1	1	M	15
Newcastle	65-74				F	362
Newcastle	65-74				M	391
Newcastle	65-74	0			F	5742
Newcastle	65-74	0			M	5815
Newcastle	65-74	1	0	1	F	1720
Newcastle	65-74	1	0	1	M	1048
Newcastle	65-74	1	1	0	F	64
Newcastle	65-74	1	1	0	M	100
Newcastle	65-74	1	1	1	F	17
Newcastle	65-74	1	1	1	M	10
Newcastle	75-84				F	433
Newcastle	75-84				M	299
Newcastle	75-84	0			F	4169
Newcastle	75-84	0			M	3472
Newcastle	75-84	1	0	1	F	312
Newcastle	75-84	1	0	1	M	236
Newcastle	75-84	1	1	0	F	18
Newcastle	75-84	1	1	0	M	16
Newcastle	75-84	1	1	1	F	6
Newcastle	85+				F	595
Newcastle	85+				M	235
Newcastle	85+	0			F	2262
Newcastle	85+	0			M	1277
Newcastle	85+	1	0	1	F	20
Newcastle	85+	1	0	1	M	18
Newcastle	85+	1	1	0	F	5
North Sydney	15-19				F	59
North Sydney	15-19				M	33
North Sydney	15-19	0			F	942
North Sydney	15-19	0			M	1030
North Sydney	15-19	1	0	1	F	37
North Sydney	15-19	1	0	1	M	38
North Sydney	15-19	1	1	0	M	3
North Sydney	20-24				F	66
North Sydney	20-24				M	71
North Sydney	20-24	0			F	1690
North Sydney	20-24	0			M	1467
North Sydney	20-24	1	0	1	F	27
North Sydney	20-24	1	0	1	M	26
North Sydney	20-24	1	1	0	F	9
North Sydney	25-34				F	347
North Sydney	25-34				M	332
North Sydney	25-34	0			F	6529
North Sydney	25-34	0			M	5790
North Sydney	25-34	1	0	1	F	121
North Sydney	25-34	1	0	1	M	48
North Sydney	25-34	1	1	0	F	885
North Sydney	25-34	1	1	0	M	588
North Sydney	25-34	1	1	1	F	7
North Sydney	25-34	1	1	1	M	3
North Sydney	35-44				F	273
North Sydney	35-44				M	250
North Sydney	35-44	0			F	3191
North Sydney	35-44	0			M	3274
North Sydney	35-44	1	0	1	F	119
North Sydney	35-44	1	0	1	M	42
North Sydney	35-44	1	1	0	F	2801
North Sydney	35-44	1	1	0	M	2336
North Sydney	35-44	1	1	1	F	32
North Sydney	35-44	1	1	1	M	19
North Sydney	45-54				F	171
North Sydney	45-54				M	162
North Sydney	45-54	0			F	2814
North Sydney	45-54	0			M	2367
North Sydney	45-54	1	0	1	F	70
North Sydney	45-54	1	0	1	M	35
North Sydney	45-54	1	1	0	F	1614
North Sydney	45-54	1	1	0	M	1538
North Sydney	45-54	1	1	1	F	14
North Sydney	45-54	1	1	1	M	14
North Sydney	55-64				F	165
North Sydney	55-64				M	160
North Sydney	55-64	0			F	3396
North Sydney	55-64	0			M	2856
North Sydney	55-64	1	0	1	F	249
North Sydney	55-64	1	0	1	M	76
North Sydney	55-64	1	1	0	F	162
North Sydney	55-64	1	1	0	M	366
North Sydney	55-64	1	1	1	F	4
North Sydney	55-64	1	1	1	M	6
North Sydney	65-74				F	153
North Sydney	65-74				M	136
North Sydney	65-74	0			F	2803
North Sydney	65-74	0			M	2436
North Sydney	65-74	1	0	1	F	539
North Sydney	65-74	1	0	1	M	260
North Sydney	65-74	1	1	0	F	31
North Sydney	65-74	1	1	0	M	59
North Sydney	65-74	1	1	1	F	4
North Sydney	75-84				F	147
North Sydney	75-84				M	115
North Sydney	75-84	0			F	1832
North Sydney	75-84	0			M	1535
North Sydney	75-84	1	0	1	F	113
North Sydney	75-84	1	0	1	M	83
North Sydney	75-84	1	1	0	F	6
North Sydney	75-84	1	1	0	M	10
North Sydney	85+				F	134
North Sydney	85+				M	61
North Sydney	85+	0			F	628
North Sydney	85+	0			M	400
North Sydney	85+	1	0	1	M	7
Northern Beaches	15-19				F	234
Northern Beaches	15-19				M	266
Northern Beaches	15-19	0			F	7240
Northern Beaches	15-19	0			M	7985
Northern Beaches	15-19	1	0	1	F	324
Northern Beaches	15-19	1	0	1	M	196
Northern Beaches	15-19	1	1	0	F	10
Northern Beaches	15-19	1	1	0	M	10
Northern Beaches	20-24				F	235
Northern Beaches	20-24				M	265
Northern Beaches	20-24	0			F	6030
Northern Beaches	20-24	0			M	6771
Northern Beaches	20-24	1	0	1	F	222
Northern Beaches	20-24	1	0	1	M	101
Northern Beaches	20-24	1	1	0	F	77
Northern Beaches	20-24	1	1	0	M	40
Northern Beaches	20-24	1	1	1	M	4
Northern Beaches	25-34				F	694
Northern Beaches	25-34				M	654
Northern Beaches	25-34	0			F	10111
Northern Beaches	25-34	0			M	11036
Northern Beaches	25-34	1	0	1	F	387
Northern Beaches	25-34	1	0	1	M	169
Northern Beaches	25-34	1	1	0	F	3566
Northern Beaches	25-34	1	1	0	M	2154
Northern Beaches	25-34	1	1	1	F	88
Northern Beaches	25-34	1	1	1	M	12
Northern Beaches	35-44				F	635
Northern Beaches	35-44				M	685
Northern Beaches	35-44	0			F	4811
Northern Beaches	35-44	0			M	6024
Northern Beaches	35-44	1	0	1	F	310
Northern Beaches	35-44	1	0	1	M	176
Northern Beaches	35-44	1	1	0	F	12567
Northern Beaches	35-44	1	1	0	M	9995
Northern Beaches	35-44	1	1	1	F	210
Northern Beaches	35-44	1	1	1	M	101
Northern Beaches	45-54				F	629
Northern Beaches	45-54				M	615
Northern Beaches	45-54	0			F	9494
Northern Beaches	45-54	0			M	8742
Northern Beaches	45-54	1	0	1	F	376
Northern Beaches	45-54	1	0	1	M	214
Northern Beaches	45-54	1	1	0	F	10010
Northern Beaches	45-54	1	1	0	M	9709
Northern Beaches	45-54	1	1	1	F	125
Northern Beaches	45-54	1	1	1	M	94
Northern Beaches	55-64				F	488
Northern Beaches	55-64				M	542
Northern Beaches	55-64	0			F	13414
Northern Beaches	55-64	0			M	12924
Northern Beaches	55-64	1	0	1	F	1680
Northern Beaches	55-64	1	0	1	M	621
Northern Beaches	55-64	1	1	0	F	834
Northern Beaches	55-64	1	1	0	M	1927
Northern Beaches	55-64	1	1	1	F	30
Northern Beaches	55-64	1	1	1	M	28
Northern Beaches	65-74				F	423
Northern Beaches	65-74				M	436
Northern Beaches	65-74	0			F	9703
Northern Beaches	65-74	0			M	9495
Northern Beaches	65-74	1	0	1	F	2459
Northern Beaches	65-74	1	0	1	M	1348
Northern Beaches	65-74	1	1	0	F	100
Northern Beaches	65-74	1	1	0	M	222
Northern Beaches	65-74	1	1	1	F	19
Northern Beaches	65-74	1	1	1	M	9
Northern Beaches	75-84				F	541
Northern Beaches	75-84				M	380
Northern Beaches	75-84	0			F	7887
Northern Beaches	75-84	0			M	6764
Northern Beaches	75-84	1	0	1	F	476
Northern Beaches	75-84	1	0	1	M	395
Northern Beaches	75-84	1	1	0	F	33
Northern Beaches	75-84	1	1	0	M	22
Northern Beaches	75-84	1	1	1	F	6
Northern Beaches	75-84	1	1	1	M	4
Northern Beaches	85+				F	659
Northern Beaches	85+				M	291
Northern Beaches	85+	0			F	3810
Northern Beaches	85+	0			M	2426
Northern Beaches	85+	1	0	1	F	26
Northern Beaches	85+	1	0	1	M	20
Northern Beaches	85+	1	1	0	F	4
Northern Beaches	85+	1	1	0	M	5
Oberon	15-19				F	14
Oberon	15-19				M	33
Oberon	15-19	0			F	100
Oberon	15-19	0			M	109
Oberon	15-19	1	0	1	F	4
Oberon	15-19	1	0	1	M	6
Oberon	20-24				F	17
Oberon	20-24				M	34
Oberon	20-24	0			F	68
Oberon	20-24	0			M	102
Oberon	20-24	1	0	1	M	6
Oberon	20-24	1	1	0	F	13
Oberon	20-24	1	1	0	M	3
Oberon	25-34				F	32
Oberon	25-34				M	61
Oberon	25-34	0			F	86
Oberon	25-34	0			M	139
Oberon	25-34	1	0	1	F	14
Oberon	25-34	1	1	0	F	134
Oberon	25-34	1	1	0	M	79
Oberon	25-34	1	1	1	F	7
Oberon	25-34	1	1	1	M	4
Oberon	35-44				F	45
Oberon	35-44				M	74
Oberon	35-44	0			F	71
Oberon	35-44	0			M	107
Oberon	35-44	1	0	1	F	13
Oberon	35-44	1	0	1	M	6
Oberon	35-44	1	1	0	F	141
Oberon	35-44	1	1	0	M	138
Oberon	35-44	1	1	1	F	7
Oberon	45-54				F	34
Oberon	45-54				M	49
Oberon	45-54	0			F	220
Oberon	45-54	0			M	229
Oberon	45-54	1	0	1	F	38
Oberon	45-54	1	0	1	M	14
Oberon	45-54	1	1	0	F	77
Oberon	45-54	1	1	0	M	83
Oberon	45-54	1	1	1	M	6
Oberon	55-64				F	21
Oberon	55-64				M	47
Oberon	55-64	0			F	275
Oberon	55-64	0			M	344
Oberon	55-64	1	0	1	F	72
Oberon	55-64	1	0	1	M	36
Oberon	55-64	1	1	0	F	13
Oberon	55-64	1	1	0	M	16
Oberon	65-74				F	51
Oberon	65-74				M	56
Oberon	65-74	0			F	324
Oberon	65-74	0			M	341
Oberon	65-74	1	0	1	F	44
Oberon	65-74	1	0	1	M	29
Oberon	65-74	1	1	0	F	3
Oberon	65-74	1	1	0	M	3
Oberon	75-84				F	31
Oberon	75-84				M	35
Oberon	75-84	0			F	169
Oberon	75-84	0			M	182
Oberon	75-84	1	0	1	F	9
Oberon	75-84	1	0	1	M	7
Oberon	85+				F	3
Oberon	85+				M	5
Oberon	85+	0			F	55
Oberon	85+	0			M	44
Orange	15-19				F	76
Orange	15-19				M	82
Orange	15-19	0			F	1048
Orange	15-19	0			M	1247
Orange	15-19	1	0	1	F	131
Orange	15-19	1	0	1	M	63
Orange	15-19	1	1	0	F	13
Orange	20-24				F	76
Orange	20-24				M	96
Orange	20-24	0			F	883
Orange	20-24	0			M	984
Orange	20-24	1	0	1	F	81
Orange	20-24	1	0	1	M	41
Orange	20-24	1	1	0	F	160
Orange	20-24	1	1	0	M	78
Orange	20-24	1	1	1	F	14
Orange	20-24	1	1	1	M	4
Orange	25-34				F	187
Orange	25-34				M	183
Orange	25-34	0			F	1388
Orange	25-34	0			M	1573
Orange	25-34	1	0	1	F	139
Orange	25-34	1	0	1	M	89
Orange	25-34	1	1	0	F	1320
Orange	25-34	1	1	0	M	909
Orange	25-34	1	1	1	F	82
Orange	25-34	1	1	1	M	35
Orange	35-44				F	156
Orange	35-44				M	159
Orange	35-44	0			F	809
Orange	35-44	0			M	940
Orange	35-44	1	0	1	F	107
Orange	35-44	1	0	1	M	49
Orange	35-44	1	1	0	F	1701
Orange	35-44	1	1	0	M	1398
Orange	35-44	1	1	1	F	105
Orange	35-44	1	1	1	M	45
Orange	45-54				F	130
Orange	45-54				M	157
Orange	45-54	0			F	1507
Orange	45-54	0			M	1450
Orange	45-54	1	0	1	F	206
Orange	45-54	1	0	1	M	76
Orange	45-54	1	1	0	F	739
Orange	45-54	1	1	0	M	783
Orange	45-54	1	1	1	F	31
Orange	45-54	1	1	1	M	20
Orange	55-64				F	116
Orange	55-64				M	133
Orange	55-64	0			F	1814
Orange	55-64	0			M	1811
Orange	55-64	1	0	1	F	501
Orange	55-64	1	0	1	M	208
Orange	55-64	1	1	0	F	67
Orange	55-64	1	1	0	M	117
Orange	55-64	1	1	1	F	3
Orange	55-64	1	1	1	M	3
Orange	65-74				F	123
Orange	65-74				M	124
Orange	65-74	0			F	1689
Orange	65-74	0			M	1617
Orange	65-74	1	0	1	F	424
Orange	65-74	1	0	1	M	230
Orange	65-74	1	1	0	F	16
Orange	65-74	1	1	0	M	19
Orange	65-74	1	1	1	M	3
Orange	75-84				F	114
Orange	75-84				M	83
Orange	75-84	0			F	1174
Orange	75-84	0			M	996
Orange	75-84	1	0	1	F	80
Orange	75-84	1	0	1	M	51
Orange	75-84	1	1	0	F	10
Orange	75-84	1	1	0	M	8
Orange	85+				F	97
Orange	85+				M	46
Orange	85+	0			F	531
Orange	85+	0			M	351
Orange	85+	1	0	1	F	8
Orange	85+	1	0	1	M	4
Orange	85+	1	1	0	F	3
Parkes	15-19				F	42
Parkes	15-19				M	52
Parkes	15-19	0			F	324
Parkes	15-19	0			M	387
Parkes	15-19	1	0	1	F	31
Parkes	15-19	1	0	1	M	21
Parkes	15-19	1	1	0	F	11
Parkes	20-24				F	26
Parkes	20-24				M	34
Parkes	20-24	0			F	289
Parkes	20-24	0			M	316
Parkes	20-24	1	0	1	F	31
Parkes	20-24	1	0	1	M	15
Parkes	20-24	1	1	0	F	60
Parkes	20-24	1	1	0	M	22
Parkes	25-34				F	51
Parkes	25-34				M	78
Parkes	25-34	0			F	294
Parkes	25-34	0			M	431
Parkes	25-34	1	0	1	F	35
Parkes	25-34	1	0	1	M	20
Parkes	25-34	1	1	0	F	380
Parkes	25-34	1	1	0	M	295
Parkes	25-34	1	1	1	F	27
Parkes	25-34	1	1	1	M	10
Parkes	35-44				F	62
Parkes	35-44				M	74
Parkes	35-44	0			F	195
Parkes	35-44	0			M	286
Parkes	35-44	1	0	1	F	21
Parkes	35-44	1	0	1	M	21
Parkes	35-44	1	1	0	F	502
Parkes	35-44	1	1	0	M	362
Parkes	35-44	1	1	1	F	34
Parkes	35-44	1	1	1	M	9
Parkes	45-54				F	61
Parkes	45-54				M	67
Parkes	45-54	0			F	470
Parkes	45-54	0			M	482
Parkes	45-54	1	0	1	F	89
Parkes	45-54	1	0	1	M	33
Parkes	45-54	1	1	0	F	218
Parkes	45-54	1	1	0	M	231
Parkes	45-54	1	1	1	F	12
Parkes	55-64				F	67
Parkes	55-64				M	80
Parkes	55-64	0			F	671
Parkes	55-64	0			M	771
Parkes	55-64	1	0	1	F	182
Parkes	55-64	1	0	1	M	90
Parkes	55-64	1	1	0	F	14
Parkes	55-64	1	1	0	M	33
Parkes	55-64	1	1	1	F	7
Parkes	55-64	1	1	1	M	5
Parkes	65-74				F	37
Parkes	65-74				M	51
Parkes	65-74	0			F	588
Parkes	65-74	0			M	668
Parkes	65-74	1	0	1	F	129
Parkes	65-74	1	0	1	M	52
Parkes	65-74	1	1	0	F	9
Parkes	65-74	1	1	0	M	5
Parkes	75-84				F	45
Parkes	75-84				M	27
Parkes	75-84	0			F	476
Parkes	75-84	0			M	401
Parkes	75-84	1	0	1	F	21
Parkes	75-84	1	0	1	M	16
Parkes	75-84	1	1	0	F	3
Parkes	75-84	1	1	0	M	3
Parkes	85+				F	32
Parkes	85+				M	23
Parkes	85+	0			F	245
Parkes	85+	0			M	130
Parkes	85+	1	0	1	F	6
Parramatta	15-19				F	240
Parramatta	15-19				M	264
Parramatta	15-19	0			F	5099
Parramatta	15-19	0			M	5587
Parramatta	15-19	1	0	1	F	205
Parramatta	15-19	1	0	1	M	122
Parramatta	15-19	1	1	0	F	17
Parramatta	15-19	1	1	0	M	11
Parramatta	20-24				F	503
Parramatta	20-24				M	691
Parramatta	20-24	0			F	7226
Parramatta	20-24	0			M	8017
Parramatta	20-24	1	0	1	F	177
Parramatta	20-24	1	0	1	M	140
Parramatta	20-24	1	1	0	F	165
Parramatta	20-24	1	1	0	M	60
Parramatta	20-24	1	1	1	F	4
Parramatta	20-24	1	1	1	M	7
Parramatta	25-34				F	1607
Parramatta	25-34				M	2205
Parramatta	25-34	0			F	16206
Parramatta	25-34	0			M	19086
Parramatta	25-34	1	0	1	F	282
Parramatta	25-34	1	0	1	M	214
Parramatta	25-34	1	1	0	F	6649
Parramatta	25-34	1	1	0	M	3618
Parramatta	25-34	1	1	1	F	53
Parramatta	25-34	1	1	1	M	12
Parramatta	35-44				F	1226
Parramatta	35-44				M	1660
Parramatta	35-44	0			F	7080
Parramatta	35-44	0			M	9850
Parramatta	35-44	1	0	1	F	231
Parramatta	35-44	1	0	1	M	146
Parramatta	35-44	1	1	0	F	13281
Parramatta	35-44	1	1	0	M	11884
Parramatta	35-44	1	1	1	F	116
Parramatta	35-44	1	1	1	M	52
Parramatta	45-54				F	626
Parramatta	45-54				M	829
Parramatta	45-54	0			F	8793
Parramatta	45-54	0			M	7990
Parramatta	45-54	1	0	1	F	232
Parramatta	45-54	1	0	1	M	119
Parramatta	45-54	1	1	0	F	5069
Parramatta	45-54	1	1	0	M	5355
Parramatta	45-54	1	1	1	F	44
Parramatta	45-54	1	1	1	M	30
Parramatta	55-64				F	483
Parramatta	55-64				M	608
Parramatta	55-64	0			F	10550
Parramatta	55-64	0			M	9981
Parramatta	55-64	1	0	1	F	1151
Parramatta	55-64	1	0	1	M	390
Parramatta	55-64	1	1	0	F	605
Parramatta	55-64	1	1	0	M	984
Parramatta	55-64	1	1	1	F	19
Parramatta	55-64	1	1	1	M	12
Parramatta	65-74				F	388
Parramatta	65-74				M	382
Parramatta	65-74	0			F	7596
Parramatta	65-74	0			M	7363
Parramatta	65-74	1	0	1	F	1229
Parramatta	65-74	1	0	1	M	709
Parramatta	65-74	1	1	0	F	253
Parramatta	65-74	1	1	0	M	234
Parramatta	65-74	1	1	1	F	24
Parramatta	65-74	1	1	1	M	6
Parramatta	75-84				F	340
Parramatta	75-84				M	218
Parramatta	75-84	0			F	4836
Parramatta	75-84	0			M	4119
Parramatta	75-84	1	0	1	F	189
Parramatta	75-84	1	0	1	M	166
Parramatta	75-84	1	1	0	F	42
Parramatta	75-84	1	1	0	M	34
Parramatta	85+				F	232
Parramatta	85+				M	151
Parramatta	85+	0			F	2148
Parramatta	85+	0			M	1510
Parramatta	85+	1	0	1	F	15
Parramatta	85+	1	0	1	M	6
Parramatta	85+	1	1	0	F	3
Penrith	15-19				F	381
Penrith	15-19				M	476
Penrith	15-19	0			F	5751
Penrith	15-19	0			M	6181
Penrith	15-19	1	0	1	F	434
Penrith	15-19	1	0	1	M	231
Penrith	15-19	1	1	0	F	48
Penrith	15-19	1	1	0	M	22
Penrith	15-19	1	1	1	F	5
Penrith	20-24				F	523
Penrith	20-24				M	545
Penrith	20-24	0			F	5663
Penrith	20-24	0			M	6442
Penrith	20-24	1	0	1	F	367
Penrith	20-24	1	0	1	M	216
Penrith	20-24	1	1	0	F	679
Penrith	20-24	1	1	0	M	337
Penrith	20-24	1	1	1	F	22
Penrith	20-24	1	1	1	M	10
Penrith	25-34				F	1277
Penrith	25-34				M	1323
Penrith	25-34	0			F	7904
Penrith	25-34	0			M	9708
Penrith	25-34	1	0	1	F	478
Penrith	25-34	1	0	1	M	294
Penrith	25-34	1	1	0	F	7200
Penrith	25-34	1	1	0	M	4507
Penrith	25-34	1	1	1	F	187
Penrith	25-34	1	1	1	M	95
Penrith	35-44				F	1036
Penrith	35-44				M	1202
Penrith	35-44	0			F	4468
Penrith	35-44	0			M	5886
Penrith	35-44	1	0	1	F	315
Penrith	35-44	1	0	1	M	224
Penrith	35-44	1	1	0	F	10022
Penrith	35-44	1	1	0	M	8279
Penrith	35-44	1	1	1	F	217
Penrith	35-44	1	1	1	M	126
Penrith	45-54				F	773
Penrith	45-54				M	899
Penrith	45-54	0			F	8433
Penrith	45-54	0			M	8243
Penrith	45-54	1	0	1	F	735
Penrith	45-54	1	0	1	M	258
Penrith	45-54	1	1	0	F	3535
Penrith	45-54	1	1	0	M	3854
Penrith	45-54	1	1	1	F	81
Penrith	45-54	1	1	1	M	52
Penrith	55-64				F	532
Penrith	55-64				M	624
Penrith	55-64	0			F	9432
Penrith	55-64	0			M	9425
Penrith	55-64	1	0	1	F	1768
Penrith	55-64	1	0	1	M	632
Penrith	55-64	1	1	0	F	277
Penrith	55-64	1	1	0	M	612
Penrith	55-64	1	1	1	F	33
Penrith	55-64	1	1	1	M	12
Penrith	65-74				F	488
Penrith	65-74				M	456
Penrith	65-74	0			F	7378
Penrith	65-74	0			M	7117
Penrith	65-74	1	0	1	F	1114
Penrith	65-74	1	0	1	M	672
Penrith	65-74	1	1	0	F	67
Penrith	65-74	1	1	0	M	101
Penrith	65-74	1	1	1	F	16
Penrith	75-84				F	434
Penrith	75-84				M	335
Penrith	75-84	0			F	3771
Penrith	75-84	0			M	3371
Penrith	75-84	1	0	1	F	111
Penrith	75-84	1	0	1	M	106
Penrith	75-84	1	1	0	F	13
Penrith	75-84	1	1	0	M	23
Penrith	85+				F	383
Penrith	85+				M	169
Penrith	85+	0			F	1362
Penrith	85+	0			M	781
Penrith	85+	1	0	1	F	3
Penrith	85+	1	0	1	M	4
Penrith	85+	1	1	0	M	5
Port Macquarie-Hastings	15-19				F	139
Port Macquarie-Hastings	15-19				M	167
Port Macquarie-Hastings	15-19	0			F	2096
Port Macquarie-Hastings	15-19	0			M	2216
Port Macquarie-Hastings	15-19	1	0	1	F	190
Port Macquarie-Hastings	15-19	1	0	1	M	113
Port Macquarie-Hastings	15-19	1	1	0	F	13
Port Macquarie-Hastings	15-19	1	1	0	M	9
Port Macquarie-Hastings	20-24				F	115
Port Macquarie-Hastings	20-24				M	132
Port Macquarie-Hastings	20-24	0			F	1537
Port Macquarie-Hastings	20-24	0			M	1623
Port Macquarie-Hastings	20-24	1	0	1	F	127
Port Macquarie-Hastings	20-24	1	0	1	M	64
Port Macquarie-Hastings	20-24	1	1	0	F	183
Port Macquarie-Hastings	20-24	1	1	0	M	84
Port Macquarie-Hastings	20-24	1	1	1	F	11
Port Macquarie-Hastings	25-34				F	205
Port Macquarie-Hastings	25-34				M	237
Port Macquarie-Hastings	25-34	0			F	1779
Port Macquarie-Hastings	25-34	0			M	2189
Port Macquarie-Hastings	25-34	1	0	1	F	179
Port Macquarie-Hastings	25-34	1	0	1	M	110
Port Macquarie-Hastings	25-34	1	1	0	F	1732
Port Macquarie-Hastings	25-34	1	1	0	M	1068
Port Macquarie-Hastings	25-34	1	1	1	F	102
Port Macquarie-Hastings	25-34	1	1	1	M	38
Port Macquarie-Hastings	35-44				F	201
Port Macquarie-Hastings	35-44				M	239
Port Macquarie-Hastings	35-44	0			F	1156
Port Macquarie-Hastings	35-44	0			M	1432
Port Macquarie-Hastings	35-44	1	0	1	F	121
Port Macquarie-Hastings	35-44	1	0	1	M	93
Port Macquarie-Hastings	35-44	1	1	0	F	2897
Port Macquarie-Hastings	35-44	1	1	0	M	2256
Port Macquarie-Hastings	35-44	1	1	1	F	166
Port Macquarie-Hastings	35-44	1	1	1	M	89
Port Macquarie-Hastings	45-54				F	218
Port Macquarie-Hastings	45-54				M	226
Port Macquarie-Hastings	45-54	0			F	3311
Port Macquarie-Hastings	45-54	0			M	2951
