LGA_NAME21	Age	MaxSchoolingCompleted	Sex	adults
Bayside (NSW)	85+		M	330
Bayside (NSW)	85+	Did not go to school	F	235
Bayside (NSW)	85+	Did not go to school	M	118
Bayside (NSW)	85+	Year 8 or below	F	561
Bayside (NSW)	85+	Year 8 or below	M	373
Bayside (NSW)	85+	Year 9	F	171
Bayside (NSW)	85+	Year 9	M	120
Bayside (NSW)	85+	Year 10	F	389
Bayside (NSW)	85+	Year 10	M	238
Bayside (NSW)	85+	Year 11	F	44
Bayside (NSW)	85+	Year 11	M	29
Bayside (NSW)	85+	Year 12	F	358
Bayside (NSW)	85+	Year 12	M	343
Bega Valley	15-19		F	60
Bega Valley	15-19		M	71
Bega Valley	15-19	Year 8 or below	F	8
Bega Valley	15-19	Year 8 or below	M	11
Bega Valley	15-19	Year 9	F	20
Bega Valley	15-19	Year 9	M	37
Bega Valley	15-19	Year 10	F	68
Bega Valley	15-19	Year 10	M	141
Bega Valley	15-19	Year 11	F	49
Bega Valley	15-19	Year 11	M	72
Bega Valley	15-19	Year 12	F	145
Bega Valley	15-19	Year 12	M	101
Bega Valley	20-24		F	47
Bega Valley	20-24		M	46
Bega Valley	20-24	Did not go to school	M	3
Bega Valley	20-24	Year 8 or below	F	4
Bega Valley	20-24	Year 8 or below	M	4
Bega Valley	20-24	Year 9	F	13
Bega Valley	20-24	Year 9	M	21
Bega Valley	20-24	Year 10	F	115
Bega Valley	20-24	Year 10	M	129
Bega Valley	20-24	Year 11	F	65
Bega Valley	20-24	Year 11	M	107
Bega Valley	20-24	Year 12	F	376
Bega Valley	20-24	Year 12	M	354
Bega Valley	25-34		F	115
Bega Valley	25-34		M	125
Bega Valley	25-34	Did not go to school	F	5
Bega Valley	25-34	Did not go to school	M	3
Bega Valley	25-34	Year 8 or below	F	6
Bega Valley	25-34	Year 8 or below	M	20
Bega Valley	25-34	Year 9	F	36
Bega Valley	25-34	Year 9	M	57
Bega Valley	25-34	Year 10	F	241
Bega Valley	25-34	Year 10	M	358
Bega Valley	25-34	Year 11	F	131
Bega Valley	25-34	Year 11	M	173
Bega Valley	25-34	Year 12	F	1025
Bega Valley	25-34	Year 12	M	741
Bega Valley	35-44		F	107
Bega Valley	35-44		M	114
Bega Valley	35-44	Did not go to school	F	3
Bega Valley	35-44	Did not go to school	M	4
Bega Valley	35-44	Year 8 or below	F	22
Bega Valley	35-44	Year 8 or below	M	39
Bega Valley	35-44	Year 9	F	56
Bega Valley	35-44	Year 9	M	60
Bega Valley	35-44	Year 10	F	287
Bega Valley	35-44	Year 10	M	391
Bega Valley	35-44	Year 11	F	138
Bega Valley	35-44	Year 11	M	148
Bega Valley	35-44	Year 12	F	1160
Bega Valley	35-44	Year 12	M	808
Bega Valley	45-54		F	153
Bega Valley	45-54		M	158
Bega Valley	45-54	Did not go to school	M	5
Bega Valley	45-54	Year 8 or below	F	21
Bega Valley	45-54	Year 8 or below	M	66
Bega Valley	45-54	Year 9	F	76
Bega Valley	45-54	Year 9	M	103
Bega Valley	45-54	Year 10	F	609
Bega Valley	45-54	Year 10	M	666
Bega Valley	45-54	Year 11	F	219
Bega Valley	45-54	Year 11	M	220
Bega Valley	45-54	Year 12	F	1211
Bega Valley	45-54	Year 12	M	845
Bega Valley	55-64		F	224
Bega Valley	55-64		M	207
Bega Valley	55-64	Did not go to school	F	7
Bega Valley	55-64	Did not go to school	M	6
Bega Valley	55-64	Year 8 or below	F	64
Bega Valley	55-64	Year 8 or below	M	102
Bega Valley	55-64	Year 9	F	169
Bega Valley	55-64	Year 9	M	193
Bega Valley	55-64	Year 10	F	1098
Bega Valley	55-64	Year 10	M	1088
Bega Valley	55-64	Year 11	F	343
Bega Valley	55-64	Year 11	M	283
Bega Valley	55-64	Year 12	F	1480
Bega Valley	55-64	Year 12	M	1076
Bega Valley	65-74		F	194
Bega Valley	65-74		M	233
Bega Valley	65-74	Did not go to school	F	8
Bega Valley	65-74	Did not go to school	M	10
Bega Valley	65-74	Year 8 or below	F	158
Bega Valley	65-74	Year 8 or below	M	173
Bega Valley	65-74	Year 9	F	262
Bega Valley	65-74	Year 9	M	290
Bega Valley	65-74	Year 10	F	927
Bega Valley	65-74	Year 10	M	892
Bega Valley	65-74	Year 11	F	267
Bega Valley	65-74	Year 11	M	228
Bega Valley	65-74	Year 12	F	1227
Bega Valley	65-74	Year 12	M	1337
Bega Valley	75-84		F	164
Bega Valley	75-84		M	149
Bega Valley	75-84	Did not go to school	F	5
Bega Valley	75-84	Did not go to school	M	4
Bega Valley	75-84	Year 8 or below	F	169
Bega Valley	75-84	Year 8 or below	M	195
Bega Valley	75-84	Year 9	F	187
Bega Valley	75-84	Year 9	M	210
Bega Valley	75-84	Year 10	F	459
Bega Valley	75-84	Year 10	M	401
Bega Valley	75-84	Year 11	F	117
Bega Valley	75-84	Year 11	M	79
Bega Valley	75-84	Year 12	F	472
Bega Valley	75-84	Year 12	M	497
Bega Valley	85+		F	127
Bega Valley	85+		M	108
Bega Valley	85+	Did not go to school	F	3
Bega Valley	85+	Did not go to school	M	4
Bega Valley	85+	Year 8 or below	F	119
Bega Valley	85+	Year 8 or below	M	78
Bega Valley	85+	Year 9	F	88
Bega Valley	85+	Year 9	M	50
Bega Valley	85+	Year 10	F	112
Bega Valley	85+	Year 10	M	90
Bega Valley	85+	Year 11	F	38
Bega Valley	85+	Year 11	M	22
Bega Valley	85+	Year 12	F	121
Bega Valley	85+	Year 12	M	117
Bellingen	15-19		F	34
Bellingen	15-19		M	29
Bellingen	15-19	Year 8 or below	F	4
Bellingen	15-19	Year 8 or below	M	3
Bellingen	15-19	Year 9	F	9
Bellingen	15-19	Year 9	M	14
Bellingen	15-19	Year 10	F	31
Bellingen	15-19	Year 10	M	44
Bellingen	15-19	Year 11	F	9
Bellingen	15-19	Year 11	M	23
Bellingen	15-19	Year 12	F	58
Bellingen	15-19	Year 12	M	38
Bellingen	20-24		F	12
Bellingen	20-24		M	16
Bellingen	20-24	Year 8 or below	F	3
Bellingen	20-24	Year 9	M	11
Bellingen	20-24	Year 10	F	29
Bellingen	20-24	Year 10	M	38
Bellingen	20-24	Year 11	F	14
Bellingen	20-24	Year 11	M	23
Bellingen	20-24	Year 12	F	127
Bellingen	20-24	Year 12	M	115
Bellingen	25-34		F	39
Bellingen	25-34		M	42
Bellingen	25-34	Year 8 or below	F	3
Bellingen	25-34	Year 8 or below	M	8
Bellingen	25-34	Year 9	F	10
Bellingen	25-34	Year 9	M	14
Bellingen	25-34	Year 10	F	68
Bellingen	25-34	Year 10	M	109
Bellingen	25-34	Year 11	F	24
Bellingen	25-34	Year 11	M	49
Bellingen	25-34	Year 12	F	386
Bellingen	25-34	Year 12	M	290
Bellingen	35-44		F	57
Bellingen	35-44		M	69
Bellingen	35-44	Did not go to school	M	4
Bellingen	35-44	Year 8 or below	F	3
Bellingen	35-44	Year 8 or below	M	16
Bellingen	35-44	Year 9	F	21
Bellingen	35-44	Year 9	M	27
Bellingen	35-44	Year 10	F	83
Bellingen	35-44	Year 10	M	139
Bellingen	35-44	Year 11	F	38
Bellingen	35-44	Year 11	M	44
Bellingen	35-44	Year 12	F	478
Bellingen	35-44	Year 12	M	327
Bellingen	45-54		F	70
Bellingen	45-54		M	83
Bellingen	45-54	Did not go to school	F	3
Bellingen	45-54	Year 8 or below	F	7
Bellingen	45-54	Year 8 or below	M	14
Bellingen	45-54	Year 9	F	29
Bellingen	45-54	Year 9	M	38
Bellingen	45-54	Year 10	F	193
Bellingen	45-54	Year 10	M	242
Bellingen	45-54	Year 11	F	61
Bellingen	45-54	Year 11	M	59
Bellingen	45-54	Year 12	F	607
Bellingen	45-54	Year 12	M	369
Bellingen	55-64		F	68
Bellingen	55-64		M	75
Bellingen	55-64	Did not go to school	F	4
Bellingen	55-64	Did not go to school	M	3
Bellingen	55-64	Year 8 or below	F	26
Bellingen	55-64	Year 8 or below	M	30
Bellingen	55-64	Year 9	F	59
Bellingen	55-64	Year 9	M	59
Bellingen	55-64	Year 10	F	394
Bellingen	55-64	Year 10	M	429
Bellingen	55-64	Year 11	F	84
Bellingen	55-64	Year 11	M	63
Bellingen	55-64	Year 12	F	574
Bellingen	55-64	Year 12	M	385
Bellingen	65-74		F	82
Bellingen	65-74		M	86
Bellingen	65-74	Did not go to school	M	5
Bellingen	65-74	Year 8 or below	F	44
Bellingen	65-74	Year 8 or below	M	52
Bellingen	65-74	Year 9	F	110
Bellingen	65-74	Year 9	M	112
Bellingen	65-74	Year 10	F	327
Bellingen	65-74	Year 10	M	297
Bellingen	65-74	Year 11	F	46
Bellingen	65-74	Year 11	M	64
Bellingen	65-74	Year 12	F	409
Bellingen	65-74	Year 12	M	463
Bellingen	75-84		F	57
Bellingen	75-84		M	53
Bellingen	75-84	Did not go to school	M	6
Bellingen	75-84	Year 8 or below	F	46
Bellingen	75-84	Year 8 or below	M	49
Bellingen	75-84	Year 9	F	90
Bellingen	75-84	Year 9	M	91
Bellingen	75-84	Year 10	F	163
Bellingen	75-84	Year 10	M	125
Bellingen	75-84	Year 11	F	27
Bellingen	75-84	Year 11	M	30
Bellingen	75-84	Year 12	F	159
Bellingen	75-84	Year 12	M	158
Bellingen	85+		F	33
Bellingen	85+		M	16
Bellingen	85+	Did not go to school	F	5
Bellingen	85+	Did not go to school	M	6
Bellingen	85+	Year 8 or below	F	50
Bellingen	85+	Year 8 or below	M	33
Bellingen	85+	Year 9	F	52
Bellingen	85+	Year 9	M	35
Bellingen	85+	Year 10	F	49
Bellingen	85+	Year 10	M	25
Bellingen	85+	Year 11	F	16
Bellingen	85+	Year 11	M	5
Bellingen	85+	Year 12	F	35
Bellingen	85+	Year 12	M	42
Berrigan	15-19		F	17
Berrigan	15-19		M	23
Berrigan	15-19	Year 8 or below	M	4
Berrigan	15-19	Year 9	F	4
Berrigan	15-19	Year 9	M	9
Berrigan	15-19	Year 10	F	14
Berrigan	15-19	Year 10	M	27
Berrigan	15-19	Year 11	F	10
Berrigan	15-19	Year 11	M	23
Berrigan	15-19	Year 12	F	27
Berrigan	15-19	Year 12	M	26
Berrigan	20-24		F	13
Berrigan	20-24		M	13
Berrigan	20-24	Year 8 or below	F	5
Berrigan	20-24	Year 8 or below	M	4
Berrigan	20-24	Year 9	F	3
Berrigan	20-24	Year 9	M	9
Berrigan	20-24	Year 10	F	15
Berrigan	20-24	Year 10	M	24
Berrigan	20-24	Year 11	F	3
Berrigan	20-24	Year 11	M	26
Berrigan	20-24	Year 12	F	101
Berrigan	20-24	Year 12	M	69
Berrigan	25-34		F	38
Berrigan	25-34		M	38
Berrigan	25-34	Year 8 or below	M	5
Berrigan	25-34	Year 9	F	8
Berrigan	25-34	Year 9	M	15
Berrigan	25-34	Year 10	F	29
Berrigan	25-34	Year 10	M	69
Berrigan	25-34	Year 11	F	35
Berrigan	25-34	Year 11	M	53
Berrigan	25-34	Year 12	F	253
Berrigan	25-34	Year 12	M	171
Berrigan	35-44		F	33
Berrigan	35-44		M	33
Berrigan	35-44	Year 8 or below	F	3
Berrigan	35-44	Year 8 or below	M	8
Berrigan	35-44	Year 9	F	17
Berrigan	35-44	Year 9	M	13
Berrigan	35-44	Year 10	F	54
Berrigan	35-44	Year 10	M	91
Berrigan	35-44	Year 11	F	37
Berrigan	35-44	Year 11	M	60
Berrigan	35-44	Year 12	F	282
Berrigan	35-44	Year 12	M	154
Berrigan	45-54		F	50
Berrigan	45-54		M	39
Berrigan	45-54	Year 8 or below	F	6
Berrigan	45-54	Year 8 or below	M	12
Berrigan	45-54	Year 9	F	26
Berrigan	45-54	Year 9	M	32
Berrigan	45-54	Year 10	F	105
Berrigan	45-54	Year 10	M	162
Berrigan	45-54	Year 11	F	77
Berrigan	45-54	Year 11	M	85
Berrigan	45-54	Year 12	F	214
Berrigan	45-54	Year 12	M	147
Berrigan	55-64		F	61
Berrigan	55-64		M	71
Berrigan	55-64	Year 8 or below	F	17
Berrigan	55-64	Year 8 or below	M	23
Berrigan	55-64	Year 9	F	61
Berrigan	55-64	Year 9	M	69
Berrigan	55-64	Year 10	F	205
Berrigan	55-64	Year 10	M	194
Berrigan	55-64	Year 11	F	136
Berrigan	55-64	Year 11	M	86
Berrigan	55-64	Year 12	F	195
Berrigan	55-64	Year 12	M	152
Berrigan	65-74		F	97
Berrigan	65-74		M	93
Berrigan	65-74	Year 8 or below	F	62
Berrigan	65-74	Year 8 or below	M	100
Berrigan	65-74	Year 9	F	91
Berrigan	65-74	Year 9	M	119
Berrigan	65-74	Year 10	F	257
Berrigan	65-74	Year 10	M	232
Berrigan	65-74	Year 11	F	104
Berrigan	65-74	Year 11	M	104
Berrigan	65-74	Year 12	F	157
Berrigan	65-74	Year 12	M	179
Berrigan	75-84		F	81
Berrigan	75-84		M	68
Berrigan	75-84	Did not go to school	F	3
Berrigan	75-84	Did not go to school	M	3
Berrigan	75-84	Year 8 or below	F	70
Berrigan	75-84	Year 8 or below	M	72
Berrigan	75-84	Year 9	F	64
Berrigan	75-84	Year 9	M	86
Berrigan	75-84	Year 10	F	125
Berrigan	75-84	Year 10	M	112
Berrigan	75-84	Year 11	F	47
Berrigan	75-84	Year 11	M	28
Berrigan	75-84	Year 12	F	63
Berrigan	75-84	Year 12	M	74
Berrigan	85+		F	66
Berrigan	85+		M	51
Berrigan	85+	Year 8 or below	F	24
Berrigan	85+	Year 8 or below	M	37
Berrigan	85+	Year 9	F	26
Berrigan	85+	Year 9	M	19
Berrigan	85+	Year 10	F	29
Berrigan	85+	Year 10	M	27
Berrigan	85+	Year 11	F	10
Berrigan	85+	Year 11	M	7
Berrigan	85+	Year 12	F	17
Berrigan	85+	Year 12	M	15
Blacktown	15-19		F	598
Blacktown	15-19		M	712
Blacktown	15-19	Did not go to school	F	4
Blacktown	15-19	Did not go to school	M	6
Blacktown	15-19	Year 8 or below	F	34
Blacktown	15-19	Year 8 or below	M	48
Blacktown	15-19	Year 9	F	124
Blacktown	15-19	Year 9	M	225
Blacktown	15-19	Year 10	F	573
Blacktown	15-19	Year 10	M	997
Blacktown	15-19	Year 11	F	333
Blacktown	15-19	Year 11	M	486
Blacktown	15-19	Year 12	F	3412
Blacktown	15-19	Year 12	M	3184
Blacktown	20-24		F	749
Blacktown	20-24		M	1073
Blacktown	20-24	Did not go to school	F	33
Blacktown	20-24	Did not go to school	M	59
Blacktown	20-24	Year 8 or below	F	47
Blacktown	20-24	Year 8 or below	M	82
Blacktown	20-24	Year 9	F	135
Blacktown	20-24	Year 9	M	218
Blacktown	20-24	Year 10	F	849
Blacktown	20-24	Year 10	M	1201
Blacktown	20-24	Year 11	F	557
Blacktown	20-24	Year 11	M	775
Blacktown	20-24	Year 12	F	10174
Blacktown	20-24	Year 12	M	10392
Blacktown	25-34		F	1982
Blacktown	25-34		M	2499
Blacktown	25-34	Did not go to school	F	160
Blacktown	25-34	Did not go to school	M	184
Blacktown	25-34	Year 8 or below	F	217
Blacktown	25-34	Year 8 or below	M	266
Blacktown	25-34	Year 9	F	448
Blacktown	25-34	Year 9	M	541
Blacktown	25-34	Year 10	F	2434
Blacktown	25-34	Year 10	M	3350
Blacktown	25-34	Year 11	F	1097
Blacktown	25-34	Year 11	M	1249
Blacktown	25-34	Year 12	F	24144
Blacktown	25-34	Year 12	M	20626
Blacktown	35-44		F	1881
Blacktown	35-44		M	2195
Blacktown	35-44	Did not go to school	F	242
Blacktown	35-44	Did not go to school	M	198
Blacktown	35-44	Year 8 or below	F	334
Blacktown	35-44	Year 8 or below	M	413
Blacktown	35-44	Year 9	F	498
Blacktown	35-44	Year 9	M	661
Blacktown	35-44	Year 10	F	2705
Blacktown	35-44	Year 10	M	3499
Blacktown	35-44	Year 11	F	1116
Blacktown	35-44	Year 11	M	1213
Blacktown	35-44	Year 12	F	26751
Blacktown	35-44	Year 12	M	25624
Blacktown	45-54		F	1255
Blacktown	45-54		M	1508
Blacktown	45-54	Did not go to school	F	378
Blacktown	45-54	Did not go to school	M	273
Blacktown	45-54	Year 8 or below	F	518
Blacktown	45-54	Year 8 or below	M	548
Blacktown	45-54	Year 9	F	822
Blacktown	45-54	Year 9	M	954
Blacktown	45-54	Year 10	F	4801
Blacktown	45-54	Year 10	M	5129
Blacktown	45-54	Year 11	F	1163
Blacktown	45-54	Year 11	M	1121
Blacktown	45-54	Year 12	F	14696
Blacktown	45-54	Year 12	M	14330
Blacktown	55-64		F	1026
Blacktown	55-64		M	1079
Blacktown	55-64	Did not go to school	F	460
Blacktown	55-64	Did not go to school	M	309
Blacktown	55-64	Year 8 or below	F	1117
Blacktown	55-64	Year 8 or below	M	881
Blacktown	55-64	Year 9	F	1213
Blacktown	55-64	Year 9	M	1038
Blacktown	55-64	Year 10	F	5297
Blacktown	55-64	Year 10	M	5148
Blacktown	55-64	Year 11	F	784
Blacktown	55-64	Year 11	M	778
Blacktown	55-64	Year 12	F	9380
Blacktown	55-64	Year 12	M	9321
Blacktown	65-74		F	1030
Blacktown	65-74		M	893
Blacktown	65-74	Did not go to school	F	469
Blacktown	65-74	Did not go to school	M	298
Blacktown	65-74	Year 8 or below	F	1725
Blacktown	65-74	Year 8 or below	M	1329
Blacktown	65-74	Year 9	F	1433
Blacktown	65-74	Year 9	M	1121
Blacktown	65-74	Year 10	F	3893
Blacktown	65-74	Year 10	M	2945
Blacktown	65-74	Year 11	F	387
Blacktown	65-74	Year 11	M	437
Blacktown	65-74	Year 12	F	5301
Blacktown	65-74	Year 12	M	5697
Blacktown	75-84		F	734
Blacktown	75-84		M	632
Blacktown	75-84	Did not go to school	F	366
Blacktown	75-84	Did not go to school	M	191
Blacktown	75-84	Year 8 or below	F	1310
Blacktown	75-84	Year 8 or below	M	917
Blacktown	75-84	Year 9	F	748
Blacktown	75-84	Year 9	M	590
Blacktown	75-84	Year 10	F	1772
Blacktown	75-84	Year 10	M	1324
Blacktown	75-84	Year 11	F	165
Blacktown	75-84	Year 11	M	151
Blacktown	75-84	Year 12	F	1542
Blacktown	75-84	Year 12	M	1968
Blacktown	85+		F	548
Blacktown	85+		M	275
Blacktown	85+	Did not go to school	F	195
Blacktown	85+	Did not go to school	M	94
Blacktown	85+	Year 8 or below	F	663
Blacktown	85+	Year 8 or below	M	328
Blacktown	85+	Year 9	F	314
Blacktown	85+	Year 9	M	157
Blacktown	85+	Year 10	F	572
Blacktown	85+	Year 10	M	305
Blacktown	85+	Year 11	F	42
Blacktown	85+	Year 11	M	32
Blacktown	85+	Year 12	F	415
Blacktown	85+	Year 12	M	364
Bland	15-19		F	8
Bland	15-19		M	10
Bland	15-19	Year 8 or below	M	3
Bland	15-19	Year 9	F	6
Bland	15-19	Year 9	M	10
Bland	15-19	Year 10	F	14
Bland	15-19	Year 10	M	28
Bland	15-19	Year 11	F	12
Bland	15-19	Year 11	M	12
Bland	15-19	Year 12	F	24
Bland	15-19	Year 12	M	10
Bland	20-24		F	9
Bland	20-24		M	9
Bland	20-24	Year 9	F	3
Bland	20-24	Year 9	M	6
Bland	20-24	Year 10	F	10
Bland	20-24	Year 10	M	37
Bland	20-24	Year 11	F	13
Bland	20-24	Year 11	M	15
Bland	20-24	Year 12	F	83
Bland	20-24	Year 12	M	60
Bland	25-34		F	17
Bland	25-34		M	33
Bland	25-34	Year 8 or below	F	5
Bland	25-34	Year 9	F	4
Bland	25-34	Year 9	M	15
Bland	25-34	Year 10	F	52
Bland	25-34	Year 10	M	104
Bland	25-34	Year 11	F	12
Bland	25-34	Year 11	M	28
Bland	25-34	Year 12	F	189
Bland	25-34	Year 12	M	122
Bland	35-44		F	40
Bland	35-44		M	35
Bland	35-44	Year 8 or below	M	5
Bland	35-44	Year 9	F	8
Bland	35-44	Year 9	M	6
Bland	35-44	Year 10	F	47
Bland	35-44	Year 10	M	98
Bland	35-44	Year 11	F	40
Bland	35-44	Year 11	M	23
Bland	35-44	Year 12	F	201
Bland	35-44	Year 12	M	120
Bland	45-54		F	21
Bland	45-54		M	34
Bland	45-54	Year 8 or below	F	10
Bland	45-54	Year 8 or below	M	12
Bland	45-54	Year 9	F	10
Bland	45-54	Year 9	M	23
Bland	45-54	Year 10	F	99
Bland	45-54	Year 10	M	121
Bland	45-54	Year 11	F	23
Bland	45-54	Year 11	M	14
Bland	45-54	Year 12	F	162
Bland	45-54	Year 12	M	113
Bland	55-64		F	34
Bland	55-64		M	50
Bland	55-64	Year 8 or below	F	16
Bland	55-64	Year 8 or below	M	25
Bland	55-64	Year 9	F	17
Bland	55-64	Year 9	M	34
Bland	55-64	Year 10	F	169
Bland	55-64	Year 10	M	212
Bland	55-64	Year 11	F	31
Bland	55-64	Year 11	M	24
Bland	55-64	Year 12	F	91
Bland	55-64	Year 12	M	84
Bland	65-74		F	34
Bland	65-74		M	39
Bland	65-74	Year 8 or below	F	27
Bland	65-74	Year 8 or below	M	42
Bland	65-74	Year 9	F	48
Bland	65-74	Year 9	M	62
Bland	65-74	Year 10	F	157
Bland	65-74	Year 10	M	141
Bland	65-74	Year 11	F	14
Bland	65-74	Year 11	M	12
Bland	65-74	Year 12	F	50
Bland	65-74	Year 12	M	59
Bland	75-84		F	33
Bland	75-84		M	21
Bland	75-84	Did not go to school	M	4
Bland	75-84	Year 8 or below	F	16
Bland	75-84	Year 8 or below	M	30
Bland	75-84	Year 9	F	42
Bland	75-84	Year 9	M	48
Bland	75-84	Year 10	F	70
Bland	75-84	Year 10	M	61
Bland	75-84	Year 11	F	13
Bland	75-84	Year 11	M	12
Bland	75-84	Year 12	F	40
Bland	75-84	Year 12	M	28
Bland	85+		F	26
Bland	85+		M	11
Bland	85+	Year 8 or below	F	25
Bland	85+	Year 8 or below	M	14
Bland	85+	Year 9	F	28
Bland	85+	Year 9	M	12
Bland	85+	Year 10	F	30
Bland	85+	Year 10	M	16
Bland	85+	Year 11	F	5
Bland	85+	Year 12	F	9
Bland	85+	Year 12	M	12
Blayney	15-19		F	7
Blayney	15-19		M	16
Blayney	15-19	Year 8 or below	M	3
Blayney	15-19	Year 9	F	4
Blayney	15-19	Year 9	M	5
Blayney	15-19	Year 10	F	20
Blayney	15-19	Year 10	M	30
Blayney	15-19	Year 11	F	6
Blayney	15-19	Year 11	M	11
Blayney	15-19	Year 12	F	42
Blayney	15-19	Year 12	M	31
Blayney	20-24		F	9
Blayney	20-24		M	3
Blayney	20-24	Year 9	F	5
Blayney	20-24	Year 9	M	7
Blayney	20-24	Year 10	F	20
Blayney	20-24	Year 10	M	46
Blayney	20-24	Year 11	F	14
Blayney	20-24	Year 11	M	19
Blayney	20-24	Year 12	F	109
Blayney	20-24	Year 12	M	88
Blayney	25-34		F	23
Blayney	25-34		M	21
Blayney	25-34	Year 8 or below	F	6
Blayney	25-34	Year 8 or below	M	9
Blayney	25-34	Year 9	F	14
Blayney	25-34	Year 9	M	16
Blayney	25-34	Year 10	F	83
Blayney	25-34	Year 10	M	125
Blayney	25-34	Year 11	F	40
Blayney	25-34	Year 11	M	21
Blayney	25-34	Year 12	F	258
Blayney	25-34	Year 12	M	190
Blayney	35-44		F	23
Blayney	35-44		M	16
Blayney	35-44	Did not go to school	F	3
Blayney	35-44	Year 8 or below	F	10
Blayney	35-44	Year 8 or below	M	7
Blayney	35-44	Year 9	F	15
Blayney	35-44	Year 9	M	18
Blayney	35-44	Year 10	F	79
Blayney	35-44	Year 10	M	112
Blayney	35-44	Year 11	F	24
Blayney	35-44	Year 11	M	32
Blayney	35-44	Year 12	F	271
Blayney	35-44	Year 12	M	172
Blayney	45-54		F	29
Blayney	45-54		M	47
Blayney	45-54	Did not go to school	F	3
Blayney	45-54	Year 8 or below	F	7
Blayney	45-54	Year 8 or below	M	9
Blayney	45-54	Year 9	F	20
Blayney	45-54	Year 9	M	32
Blayney	45-54	Year 10	F	154
Blayney	45-54	Year 10	M	201
Blayney	45-54	Year 11	F	38
Blayney	45-54	Year 11	M	25
Blayney	45-54	Year 12	F	283
Blayney	45-54	Year 12	M	172
Blayney	55-64		F	39
Blayney	55-64		M	44
Blayney	55-64	Did not go to school	F	4
Blayney	55-64	Year 8 or below	F	19
Blayney	55-64	Year 8 or below	M	21
Blayney	55-64	Year 9	F	35
Blayney	55-64	Year 9	M	46
Blayney	55-64	Year 10	F	243
Blayney	55-64	Year 10	M	275
Blayney	55-64	Year 11	F	23
Blayney	55-64	Year 11	M	22
Blayney	55-64	Year 12	F	190
Blayney	55-64	Year 12	M	144
Blayney	65-74		F	40
Blayney	65-74		M	47
Blayney	65-74	Did not go to school	M	3
Blayney	65-74	Year 8 or below	F	30
Blayney	65-74	Year 8 or below	M	43
Blayney	65-74	Year 9	F	47
Blayney	65-74	Year 9	M	57
Blayney	65-74	Year 10	F	146
Blayney	65-74	Year 10	M	147
Blayney	65-74	Year 11	F	19
Blayney	65-74	Year 11	M	24
Blayney	65-74	Year 12	F	131
Blayney	65-74	Year 12	M	148
Blayney	75-84		F	37
Blayney	75-84		M	38
Blayney	75-84	Did not go to school	M	5
Blayney	75-84	Year 8 or below	F	23
Blayney	75-84	Year 8 or below	M	31
Blayney	75-84	Year 9	F	18
Blayney	75-84	Year 9	M	36
Blayney	75-84	Year 10	F	90
Blayney	75-84	Year 10	M	57
Blayney	75-84	Year 11	F	15
Blayney	75-84	Year 11	M	7
Blayney	75-84	Year 12	F	57
Blayney	75-84	Year 12	M	61
Blayney	85+		F	6
Blayney	85+		M	6
Blayney	85+	Year 8 or below	F	31
Blayney	85+	Year 8 or below	M	20
Blayney	85+	Year 9	F	19
Blayney	85+	Year 9	M	16
Blayney	85+	Year 10	F	18
Blayney	85+	Year 10	M	15
Blayney	85+	Year 11	F	3
Blayney	85+	Year 12	F	13
Blayney	85+	Year 12	M	13
Blue Mountains	15-19		F	68
Blue Mountains	15-19		M	73
Blue Mountains	15-19	Did not go to school	F	6
Blue Mountains	15-19	Year 8 or below	F	4
Blue Mountains	15-19	Year 8 or below	M	12
Blue Mountains	15-19	Year 9	F	22
Blue Mountains	15-19	Year 9	M	35
Blue Mountains	15-19	Year 10	F	151
Blue Mountains	15-19	Year 10	M	277
Blue Mountains	15-19	Year 11	F	65
Blue Mountains	15-19	Year 11	M	107
Blue Mountains	15-19	Year 12	F	474
Blue Mountains	15-19	Year 12	M	452
Blue Mountains	20-24		F	40
Blue Mountains	20-24		M	59
Blue Mountains	20-24	Did not go to school	F	4
Blue Mountains	20-24	Year 8 or below	M	6
Blue Mountains	20-24	Year 9	F	21
Blue Mountains	20-24	Year 9	M	30
Blue Mountains	20-24	Year 10	F	143
Blue Mountains	20-24	Year 10	M	273
Blue Mountains	20-24	Year 11	F	89
Blue Mountains	20-24	Year 11	M	111
Blue Mountains	20-24	Year 12	F	1296
Blue Mountains	20-24	Year 12	M	1362
Blue Mountains	25-34		F	132
Blue Mountains	25-34		M	130
Blue Mountains	25-34	Did not go to school	F	13
Blue Mountains	25-34	Did not go to school	M	11
Blue Mountains	25-34	Year 8 or below	F	20
Blue Mountains	25-34	Year 8 or below	M	20
Blue Mountains	25-34	Year 9	F	40
Blue Mountains	25-34	Year 9	M	61
Blue Mountains	25-34	Year 10	F	396
