LGA_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Moonee Valley	0	1	1	60000	32
Moonee Valley	1	0	0	0	150
Moonee Valley	1	0	0	1800	24
Moonee Valley	1	0	0	3600	56
Moonee Valley	1	0	0	5400	48
Moonee Valley	1	0	0	7200	50
Moonee Valley	1	0	0	9600	72
Moonee Valley	1	0	0	12000	104
Moonee Valley	1	0	0	14400	132
Moonee Valley	1	0	0	16800	145
Moonee Valley	1	0	0	19200	174
Moonee Valley	1	0	0	21600	127
Moonee Valley	1	0	0	24000	261
Moonee Valley	1	0	0	26400	144
Moonee Valley	1	0	0	28800	149
Moonee Valley	1	0	0	31200	239
Moonee Valley	1	0	0	36000	475
Moonee Valley	1	0	0	48000	187
Moonee Valley	1	0	0	60000	169
Moonee Valley	1	1	0	0	142
Moonee Valley	1	1	0	1800	25
Moonee Valley	1	1	0	3600	47
Moonee Valley	1	1	0	5400	32
Moonee Valley	1	1	0	7200	62
Moonee Valley	1	1	0	9600	79
Moonee Valley	1	1	0	12000	117
Moonee Valley	1	1	0	14400	107
Moonee Valley	1	1	0	16800	103
Moonee Valley	1	1	0	19200	102
Moonee Valley	1	1	0	21600	67
Moonee Valley	1	1	0	24000	203
Moonee Valley	1	1	0	26400	61
Moonee Valley	1	1	0	28800	54
Moonee Valley	1	1	0	31200	115
Moonee Valley	1	1	0	36000	293
Moonee Valley	1	1	0	48000	175
Moonee Valley	1	1	0	60000	191
Moonee Valley	1	1	1	0	170
Moonee Valley	1	1	1	1800	15
Moonee Valley	1	1	1	3600	40
Moonee Valley	1	1	1	5400	43
Moonee Valley	1	1	1	7200	56
Moonee Valley	1	1	1	9600	75
Moonee Valley	1	1	1	12000	140
Moonee Valley	1	1	1	14400	205
Moonee Valley	1	1	1	16800	183
Moonee Valley	1	1	1	19200	224
Moonee Valley	1	1	1	21600	187
Moonee Valley	1	1	1	24000	477
Moonee Valley	1	1	1	26400	246
Moonee Valley	1	1	1	28800	301
Moonee Valley	1	1	1	31200	528
Moonee Valley	1	1	1	36000	1236
Moonee Valley	1	1	1	48000	616
Moonee Valley	1	1	1	60000	702
Moorabool		1	1	3600	4
Moorabool		1	1	9600	4
Moorabool		1	1	14400	6
Moorabool		1	1	19200	4
Moorabool		1	1	21600	5
Moorabool		1	1	24000	3
Moorabool	0	1	0	0	10
Moorabool	0	1	0	1800	9
Moorabool	0	1	0	3600	15
Moorabool	0	1	0	5400	10
Moorabool	0	1	0	7200	16
Moorabool	0	1	0	9600	29
Moorabool	0	1	0	12000	18
Moorabool	0	1	0	14400	46
Moorabool	0	1	0	16800	29
Moorabool	0	1	0	19200	20
Moorabool	0	1	0	21600	14
Moorabool	0	1	0	24000	23
Moorabool	0	1	0	26400	8
Moorabool	0	1	0	28800	3
Moorabool	0	1	0	31200	12
Moorabool	0	1	0	36000	12
Moorabool	0	1	0	48000	3
Moorabool	0	1	1	0	5
Moorabool	0	1	1	1800	6
Moorabool	0	1	1	3600	3
Moorabool	0	1	1	5400	3
Moorabool	0	1	1	7200	10
Moorabool	0	1	1	9600	18
Moorabool	0	1	1	12000	39
Moorabool	0	1	1	14400	36
Moorabool	0	1	1	16800	34
Moorabool	0	1	1	19200	46
Moorabool	0	1	1	21600	20
Moorabool	0	1	1	24000	31
Moorabool	0	1	1	26400	12
Moorabool	0	1	1	28800	6
Moorabool	0	1	1	31200	15
Moorabool	0	1	1	36000	14
Moorabool	0	1	1	60000	5
Moorabool	1	0	0	0	53
Moorabool	1	0	0	1800	13
Moorabool	1	0	0	3600	33
Moorabool	1	0	0	5400	26
Moorabool	1	0	0	7200	39
Moorabool	1	0	0	9600	64
Moorabool	1	0	0	12000	92
Moorabool	1	0	0	14400	142
Moorabool	1	0	0	16800	134
Moorabool	1	0	0	19200	165
Moorabool	1	0	0	21600	154
Moorabool	1	0	0	24000	207
Moorabool	1	0	0	26400	73
Moorabool	1	0	0	28800	54
Moorabool	1	0	0	31200	84
Moorabool	1	0	0	36000	109
Moorabool	1	0	0	48000	30
Moorabool	1	0	0	60000	23
Moorabool	1	1	0	0	29
Moorabool	1	1	0	1800	14
Moorabool	1	1	0	3600	18
Moorabool	1	1	0	5400	22
Moorabool	1	1	0	7200	29
Moorabool	1	1	0	9600	48
Moorabool	1	1	0	12000	62
Moorabool	1	1	0	14400	78
Moorabool	1	1	0	16800	79
Moorabool	1	1	0	19200	86
Moorabool	1	1	0	21600	51
Moorabool	1	1	0	24000	84
Moorabool	1	1	0	26400	45
Moorabool	1	1	0	28800	30
Moorabool	1	1	0	31200	45
Moorabool	1	1	0	36000	56
Moorabool	1	1	0	48000	20
Moorabool	1	1	0	60000	12
Moorabool	1	1	1	0	38
Moorabool	1	1	1	1800	11
Moorabool	1	1	1	3600	25
Moorabool	1	1	1	5400	17
Moorabool	1	1	1	7200	32
Moorabool	1	1	1	9600	65
Moorabool	1	1	1	12000	92
Moorabool	1	1	1	14400	190
Moorabool	1	1	1	16800	241
Moorabool	1	1	1	19200	340
Moorabool	1	1	1	21600	271
Moorabool	1	1	1	24000	322
Moorabool	1	1	1	26400	151
Moorabool	1	1	1	28800	92
Moorabool	1	1	1	31200	171
Moorabool	1	1	1	36000	200
Moorabool	1	1	1	48000	49
Moorabool	1	1	1	60000	33
Moreland		1	1	0	7
Moreland		1	1	1800	3
Moreland		1	1	3600	3
Moreland		1	1	5400	6
Moreland		1	1	7200	3
Moreland		1	1	9600	3
Moreland		1	1	12000	8
Moreland		1	1	14400	8
Moreland		1	1	16800	14
Moreland		1	1	19200	22
Moreland		1	1	21600	13
Moreland		1	1	24000	7
Moreland		1	1	26400	9
Moreland		1	1	28800	8
Moreland		1	1	31200	13
Moreland		1	1	36000	16
Moreland		1	1	48000	8
Moreland		1	1	60000	6
Moreland	0	1	0	0	49
Moreland	0	1	0	1800	22
Moreland	0	1	0	3600	33
Moreland	0	1	0	5400	20
Moreland	0	1	0	7200	39
Moreland	0	1	0	9600	60
Moreland	0	1	0	12000	72
Moreland	0	1	0	14400	71
Moreland	0	1	0	16800	66
Moreland	0	1	0	19200	78
Moreland	0	1	0	21600	32
Moreland	0	1	0	24000	84
Moreland	0	1	0	26400	28
Moreland	0	1	0	28800	29
Moreland	0	1	0	31200	41
Moreland	0	1	0	36000	65
Moreland	0	1	0	48000	21
Moreland	0	1	0	60000	7
Moreland	0	1	1	0	18
Moreland	0	1	1	1800	9
Moreland	0	1	1	3600	19
Moreland	0	1	1	5400	14
Moreland	0	1	1	7200	15
Moreland	0	1	1	9600	34
Moreland	0	1	1	12000	39
Moreland	0	1	1	14400	56
Moreland	0	1	1	16800	57
Moreland	0	1	1	19200	72
Moreland	0	1	1	21600	59
Moreland	0	1	1	24000	84
Moreland	0	1	1	26400	45
Moreland	0	1	1	28800	35
Moreland	0	1	1	31200	53
Moreland	0	1	1	36000	83
Moreland	0	1	1	48000	24
Moreland	0	1	1	60000	25
Moreland	1	0	0	0	178
Moreland	1	0	0	1800	40
Moreland	1	0	0	3600	65
Moreland	1	0	0	5400	48
Moreland	1	0	0	7200	91
Moreland	1	0	0	9600	118
Moreland	1	0	0	12000	166
Moreland	1	0	0	14400	235
Moreland	1	0	0	16800	272
Moreland	1	0	0	19200	328
Moreland	1	0	0	21600	347
Moreland	1	0	0	24000	601
Moreland	1	0	0	26400	328
Moreland	1	0	0	28800	336
Moreland	1	0	0	31200	435
Moreland	1	0	0	36000	722
Moreland	1	0	0	48000	302
Moreland	1	0	0	60000	171
Moreland	1	1	0	0	124
Moreland	1	1	0	1800	28
Moreland	1	1	0	3600	47
Moreland	1	1	0	5400	40
Moreland	1	1	0	7200	80
Moreland	1	1	0	9600	95
Moreland	1	1	0	12000	118
Moreland	1	1	0	14400	118
Moreland	1	1	0	16800	111
Moreland	1	1	0	19200	132
Moreland	1	1	0	21600	91
Moreland	1	1	0	24000	212
Moreland	1	1	0	26400	76
Moreland	1	1	0	28800	70
Moreland	1	1	0	31200	152
Moreland	1	1	0	36000	230
Moreland	1	1	0	48000	97
Moreland	1	1	0	60000	94
Moreland	1	1	1	0	202
Moreland	1	1	1	1800	32
Moreland	1	1	1	3600	69
Moreland	1	1	1	5400	52
Moreland	1	1	1	7200	93
Moreland	1	1	1	9600	157
Moreland	1	1	1	12000	228
Moreland	1	1	1	14400	276
Moreland	1	1	1	16800	340
Moreland	1	1	1	19200	407
Moreland	1	1	1	21600	410
Moreland	1	1	1	24000	843
Moreland	1	1	1	26400	449
Moreland	1	1	1	28800	465
Moreland	1	1	1	31200	773
Moreland	1	1	1	36000	1422
Moreland	1	1	1	48000	567
Moreland	1	1	1	60000	424
Mornington Peninsula		1	1	0	12
Mornington Peninsula		1	1	7200	3
Mornington Peninsula		1	1	9600	6
Mornington Peninsula		1	1	12000	9
Mornington Peninsula		1	1	14400	13
Mornington Peninsula		1	1	16800	5
Mornington Peninsula		1	1	19200	8
Mornington Peninsula		1	1	21600	5
Mornington Peninsula		1	1	24000	3
Mornington Peninsula		1	1	26400	3
Mornington Peninsula		1	1	28800	5
Mornington Peninsula		1	1	31200	7
Mornington Peninsula		1	1	36000	3
Mornington Peninsula		1	1	48000	4
Mornington Peninsula		1	1	60000	3
Mornington Peninsula	0	1	0	0	65
Mornington Peninsula	0	1	0	1800	17
Mornington Peninsula	0	1	0	3600	45
Mornington Peninsula	0	1	0	5400	41
Mornington Peninsula	0	1	0	7200	48
Mornington Peninsula	0	1	0	9600	100
Mornington Peninsula	0	1	0	12000	108
Mornington Peninsula	0	1	0	14400	115
Mornington Peninsula	0	1	0	16800	93
Mornington Peninsula	0	1	0	19200	102
Mornington Peninsula	0	1	0	21600	61
Mornington Peninsula	0	1	0	24000	73
Mornington Peninsula	0	1	0	26400	36
Mornington Peninsula	0	1	0	28800	23
Mornington Peninsula	0	1	0	31200	47
Mornington Peninsula	0	1	0	36000	65
Mornington Peninsula	0	1	0	48000	21
Mornington Peninsula	0	1	0	60000	23
Mornington Peninsula	0	1	1	0	30
Mornington Peninsula	0	1	1	1800	7
Mornington Peninsula	0	1	1	3600	6
Mornington Peninsula	0	1	1	5400	20
Mornington Peninsula	0	1	1	7200	25
Mornington Peninsula	0	1	1	9600	57
Mornington Peninsula	0	1	1	12000	65
Mornington Peninsula	0	1	1	14400	96
Mornington Peninsula	0	1	1	16800	91
Mornington Peninsula	0	1	1	19200	118
Mornington Peninsula	0	1	1	21600	76
Mornington Peninsula	0	1	1	24000	105
Mornington Peninsula	0	1	1	26400	46
Mornington Peninsula	0	1	1	28800	47
Mornington Peninsula	0	1	1	31200	64
Mornington Peninsula	0	1	1	36000	74
Mornington Peninsula	0	1	1	48000	24
Mornington Peninsula	0	1	1	60000	42
Mornington Peninsula	1	0	0	0	330
Mornington Peninsula	1	0	0	1800	96
Mornington Peninsula	1	0	0	3600	159
Mornington Peninsula	1	0	0	5400	113
Mornington Peninsula	1	0	0	7200	197
Mornington Peninsula	1	0	0	9600	230
Mornington Peninsula	1	0	0	12000	282
Mornington Peninsula	1	0	0	14400	303
Mornington Peninsula	1	0	0	16800	340
Mornington Peninsula	1	0	0	19200	399
Mornington Peninsula	1	0	0	21600	324
Mornington Peninsula	1	0	0	24000	548
Mornington Peninsula	1	0	0	26400	257
Mornington Peninsula	1	0	0	28800	205
Mornington Peninsula	1	0	0	31200	394
Mornington Peninsula	1	0	0	36000	529
Mornington Peninsula	1	0	0	48000	232
Mornington Peninsula	1	0	0	60000	229
Mornington Peninsula	1	1	0	0	118
Mornington Peninsula	1	1	0	1800	42
Mornington Peninsula	1	1	0	3600	66
Mornington Peninsula	1	1	0	5400	47
Mornington Peninsula	1	1	0	7200	96
Mornington Peninsula	1	1	0	9600	143
Mornington Peninsula	1	1	0	12000	171
Mornington Peninsula	1	1	0	14400	238
Mornington Peninsula	1	1	0	16800	219
Mornington Peninsula	1	1	0	19200	245
Mornington Peninsula	1	1	0	21600	161
Mornington Peninsula	1	1	0	24000	360
Mornington Peninsula	1	1	0	26400	134
Mornington Peninsula	1	1	0	28800	116
Mornington Peninsula	1	1	0	31200	264
Mornington Peninsula	1	1	0	36000	378
Mornington Peninsula	1	1	0	48000	169
Mornington Peninsula	1	1	0	60000	170
Mornington Peninsula	1	1	1	0	125
Mornington Peninsula	1	1	1	1800	30
Mornington Peninsula	1	1	1	3600	59
Mornington Peninsula	1	1	1	5400	46
Mornington Peninsula	1	1	1	7200	81
Mornington Peninsula	1	1	1	9600	157
Mornington Peninsula	1	1	1	12000	247
Mornington Peninsula	1	1	1	14400	346
Mornington Peninsula	1	1	1	16800	464
Mornington Peninsula	1	1	1	19200	609
Mornington Peninsula	1	1	1	21600	567
Mornington Peninsula	1	1	1	24000	1020
Mornington Peninsula	1	1	1	26400	566
Mornington Peninsula	1	1	1	28800	451
Mornington Peninsula	1	1	1	31200	896
Mornington Peninsula	1	1	1	36000	1232
Mornington Peninsula	1	1	1	48000	490
Mornington Peninsula	1	1	1	60000	488
Mount Alexander		1	1	3600	5
Mount Alexander		1	1	5400	5
Mount Alexander		1	1	14400	4
Mount Alexander	0	1	0	0	7
Mount Alexander	0	1	0	1800	3
Mount Alexander	0	1	0	3600	6
Mount Alexander	0	1	0	5400	6
Mount Alexander	0	1	0	7200	9
Mount Alexander	0	1	0	9600	15
Mount Alexander	0	1	0	12000	18
Mount Alexander	0	1	0	14400	15
Mount Alexander	0	1	0	16800	18
Mount Alexander	0	1	0	19200	11
Mount Alexander	0	1	0	21600	5
Mount Alexander	0	1	0	24000	7
Mount Alexander	0	1	0	31200	3
Mount Alexander	0	1	0	48000	3
Mount Alexander	0	1	1	0	3
Mount Alexander	0	1	1	1800	5
Mount Alexander	0	1	1	3600	7
Mount Alexander	0	1	1	5400	4
Mount Alexander	0	1	1	7200	13
Mount Alexander	0	1	1	9600	14
Mount Alexander	0	1	1	12000	27
Mount Alexander	0	1	1	14400	27
Mount Alexander	0	1	1	16800	23
Mount Alexander	0	1	1	19200	22
Mount Alexander	0	1	1	21600	11
Mount Alexander	0	1	1	24000	17
Mount Alexander	0	1	1	26400	5
Mount Alexander	0	1	1	31200	3
Mount Alexander	0	1	1	36000	3
Mount Alexander	1	0	0	0	30
Mount Alexander	1	0	0	1800	20
Mount Alexander	1	0	0	3600	33
Mount Alexander	1	0	0	5400	26
Mount Alexander	1	0	0	7200	37
Mount Alexander	1	0	0	9600	49
Mount Alexander	1	0	0	12000	65
Mount Alexander	1	0	0	14400	68
Mount Alexander	1	0	0	16800	61
Mount Alexander	1	0	0	19200	77
Mount Alexander	1	0	0	21600	38
Mount Alexander	1	0	0	24000	52
Mount Alexander	1	0	0	26400	19
Mount Alexander	1	0	0	28800	25
Mount Alexander	1	0	0	31200	33
Mount Alexander	1	0	0	36000	36
Mount Alexander	1	0	0	48000	17
Mount Alexander	1	0	0	60000	13
Mount Alexander	1	1	0	0	7
Mount Alexander	1	1	0	3600	14
Mount Alexander	1	1	0	5400	7
Mount Alexander	1	1	0	7200	18
Mount Alexander	1	1	0	9600	19
Mount Alexander	1	1	0	12000	22
Mount Alexander	1	1	0	14400	33
Mount Alexander	1	1	0	16800	17
Mount Alexander	1	1	0	19200	23
Mount Alexander	1	1	0	21600	12
Mount Alexander	1	1	0	24000	21
Mount Alexander	1	1	0	26400	9
Mount Alexander	1	1	0	28800	5
Mount Alexander	1	1	0	31200	8
Mount Alexander	1	1	0	36000	20
Mount Alexander	1	1	0	48000	3
Mount Alexander	1	1	0	60000	4
Mount Alexander	1	1	1	0	14
Mount Alexander	1	1	1	1800	10
Mount Alexander	1	1	1	3600	10
Mount Alexander	1	1	1	5400	13
Mount Alexander	1	1	1	7200	26
Mount Alexander	1	1	1	9600	48
Mount Alexander	1	1	1	12000	49
Mount Alexander	1	1	1	14400	101
Mount Alexander	1	1	1	16800	102
Mount Alexander	1	1	1	19200	109
Mount Alexander	1	1	1	21600	66
Mount Alexander	1	1	1	24000	82
Mount Alexander	1	1	1	26400	39
Mount Alexander	1	1	1	28800	34
Mount Alexander	1	1	1	31200	46
Mount Alexander	1	1	1	36000	50
Mount Alexander	1	1	1	48000	13
Mount Alexander	1	1	1	60000	9
Moyne		1	1	5400	4
Moyne		1	1	9600	3
Moyne	0	1	0	0	3
Moyne	0	1	0	3600	4
Moyne	0	1	0	5400	3
Moyne	0	1	0	9600	7
Moyne	0	1	0	12000	9
Moyne	0	1	0	14400	8
Moyne	0	1	0	16800	7
Moyne	0	1	0	21600	4
Moyne	0	1	0	24000	9
Moyne	0	1	0	26400	3
Moyne	0	1	0	48000	3
Moyne	0	1	1	0	3
Moyne	0	1	1	3600	6
Moyne	0	1	1	7200	13
Moyne	0	1	1	9600	14
Moyne	0	1	1	12000	11
Moyne	0	1	1	14400	15
Moyne	0	1	1	16800	8
Moyne	0	1	1	19200	9
Moyne	0	1	1	21600	6
Moyne	0	1	1	24000	8
Moyne	0	1	1	36000	4
Moyne	1	0	0	0	34
Moyne	1	0	0	1800	5
Moyne	1	0	0	3600	21
Moyne	1	0	0	5400	14
Moyne	1	0	0	7200	40
Moyne	1	0	0	9600	50
Moyne	1	0	0	12000	49
Moyne	1	0	0	14400	44
Moyne	1	0	0	16800	47
Moyne	1	0	0	19200	42
Moyne	1	0	0	21600	23
Moyne	1	0	0	24000	43
Moyne	1	0	0	26400	15
Moyne	1	0	0	28800	13
Moyne	1	0	0	31200	25
Moyne	1	0	0	36000	22
Moyne	1	0	0	48000	13
Moyne	1	0	0	60000	17
Moyne	1	1	0	0	13
Moyne	1	1	0	1800	4
Moyne	1	1	0	3600	12
Moyne	1	1	0	5400	10
Moyne	1	1	0	7200	8
Moyne	1	1	0	9600	21
Moyne	1	1	0	12000	20
Moyne	1	1	0	14400	23
Moyne	1	1	0	16800	16
Moyne	1	1	0	19200	18
Moyne	1	1	0	21600	3
Moyne	1	1	0	24000	23
Moyne	1	1	0	26400	8
Moyne	1	1	0	31200	3
Moyne	1	1	0	36000	14
Moyne	1	1	0	48000	4
Moyne	1	1	0	60000	14
Moyne	1	1	1	0	34
Moyne	1	1	1	1800	3
Moyne	1	1	1	3600	9
Moyne	1	1	1	5400	16
Moyne	1	1	1	7200	31
Moyne	1	1	1	9600	47
Moyne	1	1	1	12000	58
Moyne	1	1	1	14400	91
Moyne	1	1	1	16800	93
Moyne	1	1	1	19200	85
Moyne	1	1	1	21600	64
Moyne	1	1	1	24000	71
Moyne	1	1	1	26400	29
Moyne	1	1	1	28800	20
Moyne	1	1	1	31200	51
Moyne	1	1	1	36000	42
Moyne	1	1	1	48000	22
Moyne	1	1	1	60000	21
Murrindindi	0	1	0	0	5
Murrindindi	0	1	0	3600	4
Murrindindi	0	1	0	7200	4
Murrindindi	0	1	0	9600	13
Murrindindi	0	1	0	12000	13
Murrindindi	0	1	0	14400	12
Murrindindi	0	1	0	16800	11
Murrindindi	0	1	0	19200	11
Murrindindi	0	1	0	21600	3
Murrindindi	0	1	0	24000	4
Murrindindi	0	1	0	26400	5
Murrindindi	0	1	0	36000	9
Murrindindi	0	1	0	48000	5
Murrindindi	0	1	1	0	4
Murrindindi	0	1	1	3600	7
Murrindindi	0	1	1	9600	9
Murrindindi	0	1	1	12000	12
Murrindindi	0	1	1	14400	19
Murrindindi	0	1	1	16800	14
Murrindindi	0	1	1	19200	6
Murrindindi	0	1	1	24000	9
Murrindindi	0	1	1	26400	4
Murrindindi	0	1	1	31200	4
Murrindindi	1	0	0	0	31
Murrindindi	1	0	0	1800	4
Murrindindi	1	0	0	3600	17
Murrindindi	1	0	0	5400	17
Murrindindi	1	0	0	7200	31
Murrindindi	1	0	0	9600	32
Murrindindi	1	0	0	12000	57
Murrindindi	1	0	0	14400	55
Murrindindi	1	0	0	16800	48
Murrindindi	1	0	0	19200	46
Murrindindi	1	0	0	21600	30
Murrindindi	1	0	0	24000	61
Murrindindi	1	0	0	26400	28
Murrindindi	1	0	0	28800	11
Murrindindi	1	0	0	31200	34
Murrindindi	1	0	0	36000	52
Murrindindi	1	0	0	48000	17
Murrindindi	1	0	0	60000	18
Murrindindi	1	1	0	0	7
Murrindindi	1	1	0	1800	7
Murrindindi	1	1	0	5400	6
Murrindindi	1	1	0	7200	15
Murrindindi	1	1	0	9600	23
Murrindindi	1	1	0	12000	22
Murrindindi	1	1	0	14400	21
Murrindindi	1	1	0	16800	21
Murrindindi	1	1	0	19200	24
Murrindindi	1	1	0	21600	18
Murrindindi	1	1	0	24000	32
Murrindindi	1	1	0	26400	3
Murrindindi	1	1	0	28800	8
Murrindindi	1	1	0	31200	17
Murrindindi	1	1	0	36000	17
Murrindindi	1	1	0	48000	9
Murrindindi	1	1	0	60000	5
Murrindindi	1	1	1	0	14
Murrindindi	1	1	1	3600	4
Murrindindi	1	1	1	5400	4
Murrindindi	1	1	1	7200	15
Murrindindi	1	1	1	9600	29
Murrindindi	1	1	1	12000	49
Murrindindi	1	1	1	14400	62
Murrindindi	1	1	1	16800	52
Murrindindi	1	1	1	19200	67
Murrindindi	1	1	1	21600	58
Murrindindi	1	1	1	24000	75
Murrindindi	1	1	1	26400	36
Murrindindi	1	1	1	28800	19
Murrindindi	1	1	1	31200	48
Murrindindi	1	1	1	36000	44
Murrindindi	1	1	1	48000	10
Murrindindi	1	1	1	60000	11
Nillumbik		1	1	5400	5
Nillumbik		1	1	12000	4
Nillumbik		1	1	14400	4
Nillumbik		1	1	19200	4
Nillumbik		1	1	21600	4
Nillumbik		1	1	36000	5
Nillumbik		1	1	60000	6
Nillumbik	0	1	0	0	26
Nillumbik	0	1	0	1800	11
Nillumbik	0	1	0	3600	22
Nillumbik	0	1	0	5400	10
Nillumbik	0	1	0	7200	28
Nillumbik	0	1	0	9600	25
Nillumbik	0	1	0	12000	34
Nillumbik	0	1	0	14400	30
Nillumbik	0	1	0	16800	42
Nillumbik	0	1	0	19200	40
Nillumbik	0	1	0	21600	20
Nillumbik	0	1	0	24000	59
Nillumbik	0	1	0	26400	24
Nillumbik	0	1	0	28800	10
Nillumbik	0	1	0	31200	31
Nillumbik	0	1	0	36000	32
Nillumbik	0	1	0	48000	12
Nillumbik	0	1	0	60000	16
Nillumbik	0	1	1	0	12
Nillumbik	0	1	1	5400	6
Nillumbik	0	1	1	7200	9
Nillumbik	0	1	1	9600	16
Nillumbik	0	1	1	12000	20
Nillumbik	0	1	1	14400	19
Nillumbik	0	1	1	16800	37
Nillumbik	0	1	1	19200	26
Nillumbik	0	1	1	21600	18
Nillumbik	0	1	1	24000	50
Nillumbik	0	1	1	26400	18
Nillumbik	0	1	1	28800	20
Nillumbik	0	1	1	31200	29
Nillumbik	0	1	1	36000	50
Nillumbik	0	1	1	48000	8
Nillumbik	0	1	1	60000	12
Nillumbik	1	0	0	0	100
Nillumbik	1	0	0	1800	31
Nillumbik	1	0	0	3600	45
Nillumbik	1	0	0	5400	34
Nillumbik	1	0	0	7200	29
Nillumbik	1	0	0	9600	62
Nillumbik	1	0	0	12000	83
Nillumbik	1	0	0	14400	79
Nillumbik	1	0	0	16800	80
Nillumbik	1	0	0	19200	86
Nillumbik	1	0	0	21600	74
Nillumbik	1	0	0	24000	173
Nillumbik	1	0	0	26400	101
Nillumbik	1	0	0	28800	107
Nillumbik	1	0	0	31200	215
Nillumbik	1	0	0	36000	336
Nillumbik	1	0	0	48000	114
Nillumbik	1	0	0	60000	75
Nillumbik	1	1	0	0	105
Nillumbik	1	1	0	1800	31
Nillumbik	1	1	0	3600	47
Nillumbik	1	1	0	5400	37
Nillumbik	1	1	0	7200	72
Nillumbik	1	1	0	9600	75
Nillumbik	1	1	0	12000	95
Nillumbik	1	1	0	14400	119
Nillumbik	1	1	0	16800	106
Nillumbik	1	1	0	19200	130
Nillumbik	1	1	0	21600	71
Nillumbik	1	1	0	24000	223
Nillumbik	1	1	0	26400	85
Nillumbik	1	1	0	28800	77
Nillumbik	1	1	0	31200	139
Nillumbik	1	1	0	36000	275
Nillumbik	1	1	0	48000	124
Nillumbik	1	1	0	60000	110
Nillumbik	1	1	1	0	103
Nillumbik	1	1	1	1800	26
Nillumbik	1	1	1	3600	32
Nillumbik	1	1	1	5400	31
Nillumbik	1	1	1	7200	47
Nillumbik	1	1	1	9600	77
Nillumbik	1	1	1	12000	126
Nillumbik	1	1	1	14400	146
Nillumbik	1	1	1	16800	198
Nillumbik	1	1	1	19200	240
Nillumbik	1	1	1	21600	216
Nillumbik	1	1	1	24000	410
Nillumbik	1	1	1	26400	278
Nillumbik	1	1	1	28800	275
Nillumbik	1	1	1	31200	558
Nillumbik	1	1	1	36000	912
Nillumbik	1	1	1	48000	325
Nillumbik	1	1	1	60000	278
Northern Grampians		1	1	5400	3
Northern Grampians	0	1	0	0	3
Northern Grampians	0	1	0	1800	4
Northern Grampians	0	1	0	3600	3
Northern Grampians	0	1	0	5400	6
Northern Grampians	0	1	0	7200	18
Northern Grampians	0	1	0	9600	6
Northern Grampians	0	1	0	12000	12
Northern Grampians	0	1	0	19200	3
Northern Grampians	0	1	1	5400	4
Northern Grampians	0	1	1	7200	10
Northern Grampians	0	1	1	9600	16
Northern Grampians	0	1	1	12000	7
Northern Grampians	0	1	1	14400	5
Northern Grampians	1	0	0	0	12
Northern Grampians	1	0	0	1800	4
Northern Grampians	1	0	0	3600	18
Northern Grampians	1	0	0	5400	20
Northern Grampians	1	0	0	7200	51
Northern Grampians	1	0	0	9600	48
Northern Grampians	1	0	0	12000	38
Northern Grampians	1	0	0	14400	30
Northern Grampians	1	0	0	16800	27
Northern Grampians	1	0	0	19200	15
Northern Grampians	1	0	0	21600	10
Northern Grampians	1	0	0	24000	9
Northern Grampians	1	0	0	26400	4
Northern Grampians	1	0	0	28800	5
Northern Grampians	1	0	0	31200	7
Northern Grampians	1	0	0	36000	3
Northern Grampians	1	0	0	48000	7
Northern Grampians	1	1	0	0	11
Northern Grampians	1	1	0	3600	5
Northern Grampians	1	1	0	5400	17
Northern Grampians	1	1	0	7200	12
Northern Grampians	1	1	0	9600	25
Northern Grampians	1	1	0	12000	21
Northern Grampians	1	1	0	14400	15
Northern Grampians	1	1	0	16800	9
Northern Grampians	1	1	0	19200	12
Northern Grampians	1	1	0	21600	6
Northern Grampians	1	1	0	24000	5
Northern Grampians	1	1	0	31200	4
Northern Grampians	1	1	0	48000	4
Northern Grampians	1	1	0	60000	6
Northern Grampians	1	1	1	0	5
Northern Grampians	1	1	1	3600	11
Northern Grampians	1	1	1	5400	16
Northern Grampians	1	1	1	7200	49
Northern Grampians	1	1	1	9600	63
Northern Grampians	1	1	1	12000	56
Northern Grampians	1	1	1	14400	64
Northern Grampians	1	1	1	16800	27
Northern Grampians	1	1	1	19200	40
Northern Grampians	1	1	1	21600	16
Northern Grampians	1	1	1	24000	12
Northern Grampians	1	1	1	26400	4
Northern Grampians	1	1	1	28800	7
Northern Grampians	1	1	1	31200	8
Northern Grampians	1	1	1	36000	3
Port Phillip		1	1	0	5
Port Phillip		1	1	3600	4
Port Phillip		1	1	14400	6
Port Phillip		1	1	16800	6
Port Phillip		1	1	19200	7
Port Phillip		1	1	21600	3
Port Phillip		1	1	24000	10
Port Phillip		1	1	26400	5
Port Phillip		1	1	28800	7
Port Phillip		1	1	31200	4
Port Phillip		1	1	36000	9
Port Phillip		1	1	48000	5
Port Phillip		1	1	60000	3
Port Phillip	0	1	0	0	22
Port Phillip	0	1	0	1800	11
Port Phillip	0	1	0	3600	9
Port Phillip	0	1	0	5400	11
Port Phillip	0	1	0	7200	4
Port Phillip	0	1	0	9600	23
Port Phillip	0	1	0	12000	21
Port Phillip	0	1	0	14400	15
Port Phillip	0	1	0	16800	19
Port Phillip	0	1	0	19200	16
Port Phillip	0	1	0	21600	12
Port Phillip	0	1	0	24000	28
Port Phillip	0	1	0	26400	17
Port Phillip	0	1	0	28800	13
